gene,mean_high,mean_low,log2FC_high_vs_low,spearman_rho,spearman_p,welch_t,welch_p,mwu_p,spearman_fdr,welch_fdr,up_in_trop2_high,n_high,n_low,n_total
GIPC1,7.152208499610825,6.472153436446196,0.6800550631646285,0.43305732757592375,2.55991342570569e-24,9.608317802739531,2.115740247252535e-19,5.201826723830039e-19,9.014926618209548e-22,7.335222233962975e-17,True,167,167,501
AHNAK2,5.144949867953416,3.3919311491614725,1.7530187187919437,0.43276837559939896,2.7661161389294626e-24,9.927743202501674,1.8898981968705753e-20,6.445246644116438e-19,9.664982671678226e-22,7.826278421929593e-18,True,167,167,501
SAMD9,4.867213876043665,3.7098355075982306,1.1573783684454342,0.4316252697384182,3.7553907403492126e-24,9.864029465354593,2.7145099312649704e-20,3.0679428885250515e-19,1.301985236212234e-21,1.1036703833263141e-17,True,167,167,501
SPRR2C,4.52047252167736,1.8022146856497718,2.718257836027588,0.4315571606808233,3.824290101145903e-24,9.755626852234707,9.64877564877214e-20,1.3666700433060082e-18,1.3156734652588413e-21,3.596098684297376e-17,True,167,167,501
BAG3,7.415455748182216,6.710424535401625,0.7050312127805913,0.4312780971920701,4.119867102859241e-24,9.503305503498044,6.203235101022111e-19,6.851571945665466e-19,1.4065414985364633e-21,1.926621435125784e-16,True,167,167,501
APOL1,8.433298492019826,7.041060828353637,1.3922376636661893,0.4312468926688455,4.154288989332369e-24,9.43522625500562,7.109727614831515e-19,6.498590374313956e-18,1.4075486421128854e-21,2.1779140948337307e-16,True,167,167,501
TTC22,4.575498761906134,3.4874970562885927,1.0880017056175415,0.4304500799198416,5.136187138605718e-24,10.20514453457109,3.615904894460297e-21,1.6772686037138483e-19,1.7271491247143017e-21,1.6501809234677787e-18,True,167,167,501
TMEM30B,5.882813796017,5.0210516808750665,0.8617621151419339,0.4304071379154043,5.195169811927795e-24,9.369553529798477,1.569634752427854e-18,3.7870613965455127e-19,1.733946079616856e-21,4.500022094075855e-16,True,167,167,501
PPP1R13L,5.710293785976181,4.67144514185153,1.0388486441246512,0.42874328861185906,8.075962576679136e-24,9.733467993340254,7.773737823218837e-20,2.931258761778242e-18,2.675476668736279e-21,2.9463783932681295e-17,True,167,167,501
AL451042.1,1.1264102383317338,0.609494045180748,0.5169161931509858,0.4281528587961849,9.439044316401165e-24,9.198917102395642,4.355129086605088e-18,2.0275742138440995e-17,3.1040574853435716e-21,1.1733662245140118e-15,True,167,167,501
WNT7B,6.139407952289082,4.591695652071979,1.5477123002171025,0.4266244244578571,1.4114015871378483e-23,9.751149823154512,1.6159653023076372e-19,6.964755141335157e-18,4.5741684480545744e-21,5.690742691370612e-17,True,167,167,501
MAB21L3,1.7543509432051967,0.8016485063020323,0.9527024369031644,0.42643616827298664,1.4828918588381023e-23,8.955239398772155,3.2209792599336444e-17,8.611695772108407e-18,4.771284567962251e-21,7.542150597972371e-15,True,167,167,501
FGFR3,6.706641919628812,5.0469434512123135,1.6596984684164982,0.42619996660066334,1.5776638925451948e-23,9.106459298205106,9.372413330137379e-18,9.64671740672329e-18,5.039959995013663e-21,2.381658032824228e-15,True,167,167,501
CLDN1,9.244229890699627,7.3251741667024355,1.9190557239971913,0.42575680511486985,1.7718886861796866e-23,9.538290978153674,4.835228339074979e-19,2.3280596773301172e-18,5.620280113524844e-21,1.5670344364984736e-16,True,167,167,501
TTC9,4.695569721767053,3.5531058801983497,1.1424638415687034,0.4255637569482549,1.8637073390654558e-23,9.228848778137865,3.761491717623972e-18,3.876796343577901e-18,5.869890636081933e-21,1.0320794820798437e-15,True,167,167,501
FAM110C,5.177171560213226,3.648753214667554,1.5284183455456724,0.4253807285826753,1.9550916269562403e-23,9.716769148510352,1.1258303669046227e-19,4.7780825240045305e-18,6.114651603076286e-21,4.0936290511741744e-17,True,167,167,501
RN7SKP116,0.8274959030905609,0.32348108040099816,0.5040148226895627,0.42519789848576073,2.050790569891732e-23,8.309935956974398,3.2365581502056424e-15,7.312836247821041e-17,6.3694137116554035e-21,5.321758334919013e-13,True,167,167,501
GBP6,6.172814762814208,3.8173396546343854,2.3554751081798226,0.42486618794283937,2.2363692998517784e-23,10.170143830873597,5.0951366400036484e-21,1.0034301002668467e-17,6.804708203393869e-21,2.2340675596815996e-18,True,167,167,501
TMPRSS11D,4.631253469264955,2.233523948787854,2.397729520477101,0.424865811421803,2.2365890928783176e-23,9.142492717593564,6.63309315355722e-18,1.9689328223514062e-16,6.804708203393869e-21,1.7553754923058765e-15,True,167,167,501
EVPL,5.892211011124312,4.695813138948002,1.19639787217631,0.4243563232101535,2.55440956881443e-23,9.620563276197812,2.9129992591660107e-19,4.3689532697924705e-18,7.719149564571391e-21,9.722461109473184e-17,True,167,167,501
BLCAP,6.099658100613046,5.412346690715999,0.6873114098970463,0.4235489181000549,3.151633972400068e-23,9.239561890928497,4.0453252606015125e-18,3.2072199659643902e-18,9.459978374605412e-21,1.1031897985069637e-15,True,167,167,501
ULBP2,5.062495608399404,3.5587289211746596,1.5037666872247444,0.4226319631653029,3.998186520468517e-23,9.759157529805098,6.022059463849872e-20,2.5994728250116384e-18,1.1920992929428932e-20,2.3218154091484627e-17,True,167,167,501
ZFYVE21,3.678875481493276,3.116805956568305,0.5620695249249712,0.4225344095490812,4.100504251727871e-23,9.432141159168825,7.566882801394799e-19,1.7394551472569813e-18,1.2145096169157439e-20,2.286630178443115e-16,True,167,167,501
MAOA,6.040978831283153,4.74126653185502,1.2997122994281334,0.42140553951857246,5.489950464814299e-23,9.489755075168326,5.379652301029539e-19,3.9456600889137524e-19,1.6153456880812808e-20,1.6943631655721485e-16,True,167,167,501
DUSP7,5.500445958409896,4.56403509681229,0.9364108615976061,0.42097926855452444,6.127718588868504e-23,9.21551660165664,3.664352875749696e-18,7.919714467789072e-18,1.7912162494676796e-20,1.011632827253268e-15,True,167,167,501
CYSRT1,2.9526072067545006,1.8065455388205494,1.1460616679339513,0.4199748173765972,7.934145563629748e-23,9.937450359988626,2.874191139748509e-20,4.577524772866638e-19,2.2893337173404958e-20,1.1580659867938047e-17,True,167,167,501
CAPNS2,5.632052884687719,3.307523881226103,2.3245290034616164,0.4193671179849294,9.27256033030138e-23,9.374170086338143,1.435208131391532e-18,1.997294160286493e-16,2.6583717193102493e-20,4.1953103574088154e-16,True,167,167,501
HCAR3,2.811380985229667,1.6741721097211784,1.1372088755084886,0.41834359372912183,1.2047921558419864e-22,9.584060756465941,2.2944980059334483e-19,6.80973147118143e-17,3.410324327713734e-20,7.893779139797503e-17,True,167,167,501
KPNA7,1.4860318994407054,0.7953642345122436,0.6906676649284618,0.41775805986447645,1.398907828661577e-22,8.088006385205402,1.2900482618557949e-14,1.8610748872616918e-17,3.934890171639017e-20,1.8551806579819473e-12,True,167,167,501
KRT6A,11.978735339259037,8.949925850104087,3.02880948915495,0.4176818951737958,1.4263258922447281e-22,10.088690913988192,7.264666507567909e-20,3.6516658514836665e-18,3.9869374502970765e-20,2.776965340892882e-17,True,167,167,501
S100A14,9.229551547526167,7.473459722657143,1.7560918248690243,0.4171104802347496,1.6496526845868378e-22,8.635119978791444,2.933880539644619e-16,3.1783106419177086e-17,4.5634360045362044e-20,5.88407503385946e-14,True,167,167,501
FAM83C,3.904852435562091,1.8872773730379266,2.0175750625241644,0.41710256871282664,1.652975209585156e-22,9.143175328874175,6.454128021341928e-18,2.8456704120167527e-16,4.5634360045362044e-20,1.7181810811100977e-15,True,167,167,501
LINC01559,1.7686937892853445,0.5457625378682045,1.22293125141714,0.417034702754792,1.6817488378069585e-22,9.084016023170477,2.3860449953959588e-17,2.572312633369278e-16,4.6143886516612527e-20,5.799645455113525e-15,True,167,167,501
LPCAT4,5.262723830794342,4.548636958901373,0.7140868718929694,0.41639150780788314,1.9801946296410144e-22,9.131735635572584,7.639484949932659e-18,3.8261104577207357e-19,5.367407552488771e-20,2.0098136758869896e-15,True,167,167,501
PDLIM1,8.561363344827255,7.823723648965175,0.7376396958620797,0.4163667247178948,1.9926842152759901e-22,9.119434770520563,7.885829339979544e-18,1.3935853729669033e-16,5.3687234243375536e-20,2.0624902421125443e-15,True,167,167,501
DEFB1,6.021883729719335,3.733696892036435,2.2881868376828995,0.41599857852419264,2.1876312200653802e-22,8.688252714797441,1.7581481680799781e-16,1.7382024328261499e-15,5.858659801569106e-20,3.691615899962861e-14,True,167,167,501
ERO1A,6.766141273881791,5.865975026783944,0.9001662470978475,0.4157421571200229,2.3344169707865267e-22,9.024201678811057,1.5180870134900137e-17,1.7044207686220292e-17,6.214551464372418e-20,3.771940199518188e-15,True,167,167,501
SYPL1,8.127289753291365,7.401917804426064,0.725371948865301,0.4155141827897989,2.473052956567526e-22,9.424774485624086,7.650306346837223e-19,1.1515802702224057e-17,6.544663930741185e-20,2.2963241681607244e-16,True,167,167,501
KRT19,11.30835320662491,9.940302073154113,1.3680511334707965,0.4149775985876852,2.8322383238140854e-22,7.834184157637829,8.694408317220785e-14,6.328430487839828e-16,7.451119223191833e-20,1.0741677281198408e-11,True,167,167,501
EPHA1,5.1218860319723305,4.093484687968958,1.0284013440033721,0.41376530796014305,3.844170094555474e-22,9.877616845313543,4.0587541016287346e-20,3.651643365960057e-18,1.005419083677772e-19,1.6064045879756064e-17,True,167,167,501
KIAA1522,7.299254791986682,6.537842554153422,0.7614122378332597,0.4134910418207409,4.1185402179098637e-22,9.334441868618297,2.085754945822497e-18,2.9986209340885667e-17,1.0709162366616322e-19,5.941611732290786e-16,True,167,167,501
TMEM54,7.123613436697392,6.393110026839545,0.7305034098578469,0.4129147601211919,4.759531118324541e-22,9.90685280404527,2.4485738349614624e-20,9.38971958657323e-19,1.230435085178883e-19,1.0046790476588664e-17,True,167,167,501
TMPRSS11A,3.8731788578775412,1.6636697190798584,2.209509138797683,0.4128635287707011,4.8210656400741425e-22,9.239866189268131,4.718432918510079e-18,2.1132134446942345e-16,1.2391801131418158e-19,1.2636358913020643e-15,True,167,167,501
CAPN14,2.264344210395965,0.9263795764404059,1.337964633955559,0.4121863781326523,5.712044420179407e-22,9.719474831711693,7.940611548635975e-19,3.8574466533231924e-17,1.4598027122748787e-19,2.367572739341302e-16,True,167,167,501
WFDC21P,4.47717782322058,2.7412996412238066,1.7358781819967732,0.4121552592027101,5.756680347811337e-22,9.308708910138652,2.295286665305414e-18,3.7879402035275296e-16,1.462850976565422e-19,6.497113975893629e-16,True,167,167,501
IKZF2,2.7170475317686296,1.9980175439356127,0.7190299878330169,0.4118449134130492,6.221090349541314e-22,9.10673411581844,8.43769454841351e-18,2.885395942421996e-16,1.5719324564569815e-19,2.181314745567895e-15,True,167,167,501
DUOXA2,2.130232541852997,1.0181774681529685,1.1120550737000285,0.4117951147794967,6.298975148916089e-22,9.090826045168546,2.7705210011652182e-17,1.2550409905483197e-16,1.573828852291191e-19,6.5560201722811234e-15,True,167,167,501
RNASE7,3.1202213353830097,1.5060259675142158,1.614195367868794,0.410689133242969,8.299290046726188e-22,8.56243561926594,4.473033886322695e-16,8.634745502144196e-17,2.0620969336099e-19,8.585921353300266e-14,True,167,167,501
RNF39,3.4427253884572924,2.4239886480948107,1.0187367403624816,0.41059695137049307,8.491874235397728e-22,8.805752742422872,7.388810756232222e-17,1.0387511236179553e-15,2.0982905154913147e-19,1.660588805335326e-14,True,167,167,501
EHF,6.640402489884301,5.336276977040022,1.304125512844279,0.40932929360402703,1.163303566289953e-21,8.664533388575714,3.42253228784166e-16,3.9325079712522297e-16,2.8586587197116403e-19,6.743142468785481e-14,True,167,167,501
FXYD3,3.189580581786116,1.9508622652140177,1.2387183165720983,0.408093776181205,1.5789051191190638e-21,9.515897791842974,5.087779684354351e-19,1.9352023689267474e-17,3.8587405763650824e-19,1.6253275614504573e-16,True,167,167,501
C6orf132,4.794391452149178,3.900919276661722,0.8934721754874557,0.4068705298566215,2.1338199477749337e-21,8.762471416410134,1.5551550273083375e-16,3.8203430770435976e-17,5.186574094798159e-19,3.3120358781589564e-14,True,167,167,501
NIBAN2,8.165292981478004,7.41736127579955,0.7479317056784538,0.4061826943722117,2.526219602129138e-21,9.10239720393871,9.362704029496634e-18,1.0081612554566563e-16,6.107170026249923e-19,2.381658032824228e-15,True,167,167,501
IL36G,4.2909641198195585,2.0290325061338446,2.261931613685714,0.4058420481669126,2.7460981091521496e-21,9.28797762268121,2.614235548429836e-18,4.330846321482734e-17,6.537721780980669e-19,7.307441916748499e-16,True,167,167,501
C1orf116,4.831411633378876,3.664119849104602,1.1672917842742736,0.40583896748336,2.7481703220292588e-21,8.885267378668239,4.862395241935918e-17,1.047380827954827e-16,6.537721780980669e-19,1.1095192081650102e-14,True,167,167,501
ITPKC,6.402330778122663,5.744719786576799,0.6576109915458641,0.40498003196793664,3.390384068375204e-21,8.489637067548976,7.151169600850539e-16,3.353329385085103e-16,8.022832649418658e-19,1.332620455118498e-13,True,167,167,501
S100A11,12.369991858093291,11.57855704731259,0.7914348107807019,0.40390400076341354,4.406899430450088e-21,8.805068048139345,2.125692436297696e-16,1.811318076971551e-15,1.0319066498819359e-18,4.3810814986625876e-14,True,167,167,501
PERM1,0.5194814481139324,0.2387466338212224,0.28073481429270997,0.40274162543232594,5.843739390464438e-21,6.28039506232804,1.1854077458088024e-09,4.825848616674581e-16,1.3541730595809924e-18,5.34976549178132e-08,True,167,167,501
AL512274.1,3.127114868552934,2.097738113040781,1.0293767555121534,0.40170757453318656,7.504360004668003e-21,8.43552285049511,1.0740014435317634e-15,4.52470834915289e-16,1.7036801870496028e-18,1.9584803201934132e-13,True,167,167,501
PPM1J,1.9929673202112916,1.3290006832371613,0.6639666369741304,0.40063885300183044,9.709105347631469e-21,9.247855616135057,3.0159242065399063e-18,1.7307090420190459e-18,2.171150137837349e-18,8.377900261695078e-16,True,167,167,501
ST6GALNAC1,4.596912285045497,3.0550162034329613,1.5418960816125358,0.4001656225437322,1.0878875051238102e-20,8.929131565264937,3.037427649358606e-17,7.342143663122349e-16,2.420630884535188e-18,7.14978495736391e-15,True,167,167,501
TNS4,6.611403080749169,5.027212257169474,1.5841908235796955,0.39985848223870984,1.1711343083675534e-20,8.802382954457231,2.0717049949634367e-16,3.3047119441686057e-15,2.5929609310609137e-18,4.2895802867937386e-14,True,167,167,501
AL451139.1,1.0251866837896078,0.4778409401519711,0.5473457436376367,0.39963965523918515,1.2342451963667763e-20,8.322994203224557,2.469490838736942e-15,7.545325986811269e-17,2.719230648389542e-18,4.1835419799875377e-13,True,167,167,501
KRT4,4.622034485055109,1.9832850119558405,2.638749473099269,0.39947765343310176,1.2831160160509471e-20,8.994947602087207,4.068953742677457e-17,2.1062100577013287e-15,2.8130431716599295e-18,9.429009698834539e-15,True,167,167,501
ZNF812P,3.8946322080914375,2.058733960361341,1.8358982477300967,0.3994105589476958,1.303910506918482e-20,8.566381440745912,4.735254268594652e-16,9.551076219284698e-15,2.8446874883620582e-18,9.050406491821676e-14,True,167,167,501
ZC3H12A,5.599407098994527,4.64501947637237,0.954387622622157,0.39914650380513883,1.3890246421519993e-20,8.620916294252552,2.8189156443996545e-16,3.158160387075874e-15,3.0156668978449525e-18,5.678972219825682e-14,True,167,167,501
SERPINB7,3.4748484830481554,1.9043600876797449,1.5704883953684106,0.3989401475774754,1.459332327271933e-20,8.1140702485789,9.621381912228683e-15,8.648448822208447e-15,3.1530038166623154e-18,1.4201540747277745e-12,True,167,167,501
ATP5MC1P6,1.6845953303487895,0.8558579860785691,0.8287373442702204,0.39757809842898223,2.01985435220679e-20,8.986481922304277,1.97136907725e-17,9.824351685621732e-18,4.336245109920875e-18,4.844368714886209e-15,True,167,167,501
IL36A,1.7169439944394553,0.398827961266285,1.3181160331731703,0.3975645644542112,2.0263733744152198e-20,7.977773026722779,6.559783804936015e-14,4.2958519726316493e-17,4.336245109920875e-18,8.217920753276144e-12,True,167,167,501
AC018695.9,1.4968640451431876,0.8221590998794871,0.6747049452637005,0.3975364349978258,2.0399891444602653e-20,9.106832012711738,8.85115845166205e-18,9.429231256829763e-17,4.344594023659091e-18,2.275052934437549e-15,True,167,167,501
CLCA4-AS1,2.357801780676403,1.8571052484500856,0.5006965322263173,0.39713811573199703,2.2427527580451615e-20,8.252579653164087,3.702692011942833e-15,5.352200863692261e-16,4.731361997679802e-18,5.978310380582356e-13,True,167,167,501
AC245041.2,3.2561932781485985,2.1035239611504117,1.1526693169981868,0.3968899007300016,2.3790211216019477e-20,9.209978538056092,4.184621593879991e-18,7.21276518923881e-17,4.995274208569272e-18,1.1342607040284165e-15,True,167,167,501
OVOL1-AS1,0.7781945492454461,0.3556905755581692,0.4225039736872769,0.396710791415827,2.482388509910497e-20,7.685564446384684,1.8589034551720784e-13,4.715671949060513e-17,5.1879599867867785e-18,2.0941460485923435e-11,True,167,167,501
KRT13,8.068278222849424,4.818063810563401,3.250214412286023,0.3961393229477299,2.842692118096877e-20,8.824775745013458,6.382428445152509e-17,5.712819967347762e-16,5.892876059268445e-18,1.4489732476192933e-14,True,167,167,501
CALML3,3.8578603944614747,2.2832344967737246,1.57462589768775,0.395559977315411,3.2605022059234346e-20,8.49837331847516,6.778425532972045e-16,5.388748916725339e-15,6.719940122475561e-18,1.2684447846721412e-13,True,167,167,501
