gene	logFC	p	fdr	se	df	n_q1	n_q4	family	lfc_GSE123902	lfc_GSE131907	lfc_GSE205335
ATP8B1	0.8614201022300026	0.07147394043913526	0.30721528362547407	0.46041912874222485	29	18.0	16.0	other	1.7679284874174552	1.5075726755290912	-0.3517057726812059
ILKAP	0.2559972035980704	0.07164678173357249	0.3078367113707669	0.136915817715547	29	18.0	16.0	other	-0.14984268311498516	0.2930618030769551	0.255613895319782
AGL	0.5175688756410085	0.07165753475282506	0.3078367113707669	0.2768241432176736	29	18.0	16.0	other	0.26008751939120944	0.18494500049177315	0.2938013401214637
ADH5	-0.3678446002109487	0.0716940589468402	0.3079097866418594	0.19677019658265374	29	18.0	16.0	other	-0.12437480403935298	-0.21517964588946464	-0.9836195582378692
NOL8	0.3458222529033504	0.07172721789326898	0.3079683730987459	0.18501269482045402	29	18.0	16.0	other	-0.1868405672187936	0.7311938304362597	0.16330539074466022
HIRA	0.4136052673194293	0.07178046347167273	0.30811200315040205	0.2213200639466201	29	18.0	16.0	other	0.698263247924256	0.25741936833705026	0.3674716406907514
ZC2HC1C	0.4081889482845465	0.07181746087570177	0.30811200315040205	0.21845188408350652	29	18.0	16.0	other		0.4477099901388385	0.5307738581409214
AGAP3	0.5546111993595013	0.07181925011643189	0.30811200315040205	0.29681516112074624	29	18.0	16.0	other	0.8901435001330289	0.48554609103346824	0.37369935602477217
MRPS14	0.3577119270155991	0.07186119022739529	0.3082081328073037	0.19146908525108902	29	18.0	16.0	other	-0.09104344873240844	0.319054284275929	0.5530239359880988
ATP6V1A	0.3422507718895045	0.0719147827111533	0.3083541729345891	0.18322987094060794	29	18.0	16.0	other	0.3359792270692835	0.20353458279510211	0.4112874146043068
ZNF114	-1.2187446031782805	0.07200954554138476	0.3086565994981563	0.6527059541409618	29	18.0	16.0	other		-2.258596530308196	-0.8856275858481382
SFRP5	0.9071799357241085	0.07203872914263863	0.3086565994981563	0.48589833256638815	29	18.0	16.0	other			3.069484589094246
MPC1	0.5778080160988216	0.07204399872943214	0.3086565994981563	0.30948816015372516	29	18.0	16.0	other	0.9015671842458118	0.8662094324673646	0.14423104558783317
MAP4K5	0.5944005055196976	0.07209536322658154	0.308792816599411	0.3184362640173771	29	18.0	16.0	other	0.3369623208579138	0.8889220236184624	0.4365463457722076
LRSAM1	0.3316010354833848	0.07217359237424999	0.30904399296425794	0.17769916142692577	29	18.0	16.0	other	0.5912235685389264	0.048649839138481726	0.1820675613775818
NOMO1	-0.5646870507866965	0.0722600542511059	0.3093290092267561	0.30270295525815927	29	18.0	16.0	other	-0.3747020130133013	-0.9019605709570355	-0.712330516363345
FFAR2	0.7881009790182232	0.07228402041052515	0.3093290092267561	0.4225025191523118	29	18.0	16.0	other			
BEST3	0.7212788177648789	0.07229896609596784	0.3093290092267561	0.386700455725816	29	18.0	16.0	other			2.405623815091794
RPS6KB1	0.31696368033427513	0.07234325765139579	0.3094346062568105	0.16996219085566797	29	18.0	16.0	other	0.8394300784211646	0.26605510615849043	-0.13139851290462637
L3MBTL4	0.8568163816028336	0.07237543099981697	0.30948832676046395	0.4594966686983574	29	18.0	16.0	other	2.504198003174437	-0.1901349675313009	1.0322593713423789
OGT	0.3898480808496038	0.07246060672170793	0.3097152396574923	0.20913515346212114	29	18.0	16.0	other	-0.21624669993818568	0.726272644570443	0.14642580270310693
CNOT3	0.2737379278881394	0.07248426498941712	0.3097152396574923	0.14686038395127288	29	18.0	16.0	other	0.47628699548913533	0.25954555954636965	-0.09108249107035833
LINC00482	0.5356034787155797	0.07248738069935479	0.3097152396574923	0.28735455302326507	29	18.0	16.0	other		0.7251842188494556	-0.23781403360571143
SDC1	0.9475608292864064	0.07252102681377781	0.3097751169720087	0.5084355226290762	29	18.0	16.0	other	0.9778858379884996	2.063378897882268	-0.26876402781319136
BCCIP	-0.39094014343278993	0.07260981585393743	0.3099060675293278	0.20983683550425705	29	18.0	16.0	other	0.004844387758328251	-1.0901415818430331	-0.2706584725432608
NINL	0.5982472233255482	0.07262415170508522	0.3099060675293278	0.32112578443180945	29	18.0	16.0	other	0.4582588892350741	0.3058618084856603	0.9976288104012765
NCCRP1	-1.3025099772706747	0.07263032932379929	0.3099060675293278	0.6991743172500281	29	18.0	16.0	other		-0.45075018844284975	-2.363480428998726
CCNL2	0.40624929113346925	0.07263719830175316	0.3099060675293278	0.21807609207261175	29	18.0	16.0	other	0.2813415673740067	-0.04567457271077774	0.49978852961810316
MRLN	-0.5031176186192717	0.07264988553083108	0.3099060675293278	0.27008803167180107	29	18.0	16.0	other			-0.9884257298456294
WDR45B	0.4220204772856696	0.07275833910898824	0.3102555070598785	0.22664357585315062	29	18.0	16.0	other	0.8492506355563539	0.33299138285134633	0.3467690414271407
ZDHHC15	0.6334025936698952	0.07277504881018983	0.3102555070598785	0.34018607563118786	29	18.0	16.0	other		-0.06631559990947862	1.7810592302590085
NUBP1	0.3020659813856819	0.07279079074311871	0.3102555070598785	0.1622421767259713	29	18.0	16.0	other	-0.18678783675059127	0.6463540719756526	0.044025634531702135
CD58	-0.611909908954609	0.07281909470687825	0.3102923292951207	0.3286963073126981	29	18.0	16.0	other	-0.6339737975286651	-0.22427890842269768	-1.3265583186388548
OCIAD1	0.36588769211942457	0.07308462776193919	0.3113397250150212	0.19673447986228781	29	18.0	16.0	other	0.06500919862095972	0.3032681079670597	0.30506951680650174
TRBV9	-0.6769174133593385	0.07315196560291078	0.3114295771332303	0.36406261648469884	29	18.0	16.0	other			-2.125162691497541
EIF2B1	-0.31143298701476985	0.07315837480332002	0.3114295771332303	0.16750017324239935	29	18.0	16.0	other	-0.46197121035039224	-0.4853061629849747	-0.40634867002663777
C2CD4A	1.2535267670675088	0.07316632346332035	0.3114295771332303	0.6742127671409783	29	18.0	16.0	other	1.6930181825452966	1.4289634637007096	0.9248822843136957
JAK1	-0.40410116303108545	0.07318466772355776	0.3114295771332303	0.21736158481955298	29	18.0	16.0	other	-0.03981676335542574	-0.07795776124694788	-1.1513657936880117
SLC9B2	-0.6258638700688436	0.07321222631120611	0.31146285224171505	0.336679465660282	29	18.0	16.0	other	-0.6601154136415943	-0.35306185205753504	-0.7556751041852171
LYSMD3	0.42103854078404446	0.07324025192171735	0.31149809570694825	0.22651835170676984	29	18.0	16.0	other	0.01144613897855364	1.0855978396799917	-0.3217882781168253
VPS37C	0.36485311698862954	0.07326810139293155	0.31153257124200134	0.19631075943224927	29	18.0	16.0	other	0.33938440604296266	0.5309180512134064	0.1288144662279699
NOL6	0.31301744203936777	0.07333421245753394	0.31172967089639764	0.1684613128636477	29	18.0	16.0	other	0.06742282189914756	0.8979593856394832	-0.42975463264454805
C15ORF65	0.5347971644239903	0.07337949738469693	0.3117674855126776	0.28786776822738397	29	18.0	16.0	other	-0.2655370943194293	0.8538856361301508	0.7417625770516002
INHBB	1.2114797041653897	0.07338262508359747	0.3117674855126776	0.6521163370997616	29	18.0	16.0	other	1.359733534104216	1.7341872415255017	0.9875794369310563
PYGL	-0.9086313806627162	0.07341538100021631	0.3118226909293172	0.4891577624335168	29	18.0	16.0	other	-0.5426669814520904	-0.1762032729911794	-2.114101017147807
PIGP	0.4947465996603476	0.0734748483924138	0.3119912897696172	0.26640287939823687	29	18.0	16.0	other	0.017186833472661606	0.13450899989876144	0.8422854234472347
TBX21	-0.5500985714297159	0.07352946956644983	0.3121392252593521	0.2962673003556584	29	18.0	16.0	other			-1.1455598158842688
TBK1	-0.3162183152848471	0.07357517903578273	0.31224926035654	0.17033468387507397	29	18.0	16.0	other	0.2544292641134503	-0.541018025918919	-0.7101156468204228
RAB26	0.8986184490372437	0.07366765356726719	0.31242273926500064	0.48421554811994894	29	18.0	16.0	other		1.1300621471273045	1.2759991098030525
GZF1	0.2944767131417402	0.07367312704807863	0.31242273926500064	0.15868032228922296	29	18.0	16.0	other	0.05076224272726933	0.4557717657179913	0.217149884674815
HIST1H2BI	-0.3769850292263259	0.07367901263208373	0.31242273926500064	0.20314474560754106	29	18.0	16.0	other			-0.7299407010919983
TMEM175	0.4408517312634133	0.07375630309313214	0.31242273926500064	0.2376277115664277	29	18.0	16.0	other	0.47003582823254253	0.3172624171563148	0.4076536496013513
SERPINB3	-1.3975235271279358	0.07375999948152075	0.31242273926500064	0.7533027373679735	29	18.0	16.0	other			-4.230425934929623
COQ6	0.365400976228361	0.07376049011560534	0.31242273926500064	0.19696129987880368	29	18.0	16.0	other	0.5393015559714335	0.20846551849588923	0.13760761730340215
ULBP1	0.40822891411848433	0.07377465314976434	0.31242273926500064	0.22005817077557266	29	18.0	16.0	other		0.6139997287369153	
IL3RA	-0.5446296900541618	0.07379685769592911	0.31242273926500064	0.2936096867748397	29	18.0	16.0	other	-1.1478444396985905		
FAM200B	0.4836386368309973	0.07380332679491478	0.31242273926500064	0.26073560888617636	29	18.0	16.0	other	0.6486553239587322	0.2380490578397547	0.5956500438362317
B4GALNT3	0.8004051954462104	0.0738140548818	0.31242273926500064	0.4315253607440619	29	18.0	16.0	other	1.4941323796679273	1.3071269130845242	-0.314013145236598
HS6ST3	0.5532940224729184	0.07385325665438211	0.31250483688642944	0.29834224565370626	29	18.0	16.0	other			
MAST3	0.4508819100416413	0.07395279445161017	0.312842129665404	0.24320909704913443	29	18.0	16.0	other	1.0661775443532557	0.3209033007501347	0.14405312792653052
FZD9	0.5610811933721735	0.07399024294710219	0.3129166559802534	0.3026928851124519	29	18.0	16.0	other		0.4324703554978611	0.5714961092460868
LINC01322	-0.6750784801231131	0.07401362854596305	0.3129316840371787	0.3642234551151085	29	18.0	16.0	other			
GPI	-0.6943486072823192	0.07407695085857968	0.3131155123486549	0.3747069596346043	29	18.0	16.0	other	-0.016366119385585874	-0.5320332747589376	-1.754106193730025
LINC00907	0.4464365386052149	0.07410141359887423	0.3131350308453767	0.24094213375422402	29	18.0	16.0	other			
ACSBG1	-0.4369628008411498	0.07432045669698979	0.3138650429321355	0.2360178400624781	29	18.0	16.0	other			-1.0756976891746262
UBTF	0.29368402460799375	0.07433308479927986	0.3138650429321355	0.15863561425009548	29	18.0	16.0	other	0.5837314544204166	0.06620554726363369	0.17234059229353
ARMCX3	0.4612927844681416	0.07433384025840613	0.3138650429321355	0.24917142145672094	29	18.0	16.0	other	-0.7123098016319759	0.4647570216363358	1.0603647751691259
DIS3L2	0.23592533154824247	0.07436311687675762	0.31390466056670907	0.12745078560909406	29	18.0	16.0	other	0.3477100415991242	0.29115723294084783	0.060265296090661356
TMEM253	0.3612364448064486	0.07438798198265589	0.31392563993162004	0.19516362687407227	29	18.0	16.0	other			0.7018119135955018
TPST2	-0.5778985695588486	0.07446172692289016	0.31415283131451444	0.31230265950712616	29	18.0	16.0	other	-1.5056315837365413	0.4618003548495056	-1.2261452089270728
CST1	-0.9290847286434479	0.07453231874526371	0.3143666018394858	0.5022166094415516	29	18.0	16.0	other			
IFIT1	-0.8437893534062915	0.07458888699381808	0.3144394137790313	0.45620416511399264	29	18.0	16.0	IFN	-1.2035899958733696	-0.04534899846368612	-2.0036062208877343
WBP2	0.3372396006004377	0.07458943695892731	0.3144394137790313	0.1823327324953365	29	18.0	16.0	other	0.1048722003164505	-0.0806677604100597	0.7720274963822809
BTN3A2	-0.65155990897039	0.07461007733527429	0.31444241727384964	0.352300336422266	29	18.0	16.0	other	-1.0505890427415112	-0.2997605463544987	-1.1195492702902967
UGT8	0.7653977048466453	0.07467927616401479	0.31465001297516404	0.4139569850008251	29	18.0	16.0	other	0.48826081367801233	1.0106618378408738	0.7727781480171256
ANKRD49	0.4330463236607262	0.07474327959997407	0.3148356136700456	0.234262896024049	29	18.0	16.0	other	0.6249625554699746	0.1327276864875527	0.4469260091085783
TMEM25	0.5747248959855061	0.07476405974153351	0.3148390975878455	0.3109295319530756	29	18.0	16.0	other	0.20807692289208765	0.8962068933643524	0.4826647412941611
C2ORF73	-0.5887148953496629	0.07486629329725601	0.31511436357482503	0.3186165503730413	29	18.0	16.0	other			-1.408091924991506
AP000866.1	0.21421673663809038	0.07486936745307174	0.31511436357482503	0.11593686580572128	29	18.0	16.0	other			0.4814199163304035
WDR91	0.4768556599308931	0.07490841909814282	0.3151946519865588	0.25811705048549577	29	18.0	16.0	other	0.5151670929790089	1.0451898170328804	0.050127865991974205
ATRN	0.36743361883164405	0.07496951497423243	0.3152463248016377	0.1989321469062813	29	18.0	16.0	other	0.7488260917034537	0.004045852240561694	0.302072779817517
SYDE2	0.7548119099025968	0.07497426872214792	0.3152463248016377	0.4086695849318189	29	18.0	16.0	other	1.609236410115696	-0.1063017329804276	0.5711795254198291
TIMM17B	0.39994583680730766	0.0749806360973792	0.3152463248016377	0.21654331908369162	29	18.0	16.0	other	-0.00875124628201284	0.21238117044667837	0.6329172946077005
NONO	0.36116724302193803	0.0751030990984329	0.3156045873424315	0.19563425009058133	29	18.0	16.0	other	0.04443908656019372	0.01969015252559774	0.6560855172052663
MFSD2B	-0.7111647961421327	0.07510585116108945	0.3156045873424315	0.3852220336166026	29	18.0	16.0	other		-1.741359764562386	0.03853440079068732
DNAJC5B	-0.4542081385832195	0.07514064514436089	0.3156667304933095	0.24606540559369378	29	18.0	16.0	other			
TMEM8A	0.46339156174109797	0.07525729555125092	0.31607262882703974	0.2511466065954861	29	18.0	16.0	other	0.7215037691447295	0.4702744632275963	-0.010879615112118704
TC2N	0.7218607601322984	0.07532405025303852	0.31619200259166014	0.39132499525389064	29	18.0	16.0	other	1.5268879060243739	1.5091780464841877	-0.7612193615885738
RPRM	1.0483402565433064	0.07533996622430868	0.31619200259166014	0.5683442027960742	29	18.0	16.0	other		-0.3260553221067495	2.345565006473367
SGSH	0.408431065576298	0.07534583495434705	0.31619200259166014	0.2214303582237595	29	18.0	16.0	other	0.6337991606025994	0.5253479517641573	-0.27426339178166115
RIN3	-0.6901265892621642	0.07537525755853786	0.31623137171395077	0.3741910472332632	29	18.0	16.0	other	-0.6255859998118827	0.2947924133918295	-1.8919258737603237
PDCD7	0.3970276971587614	0.0754437429712725	0.31625548545573845	0.21532428784336488	29	18.0	16.0	other	-0.4744130455870702	0.8886634136940362	0.479821555084192
ATPAF1	0.37337948250670805	0.07545095539309855	0.31625548545573845	0.20250417934274553	29	18.0	16.0	other	-0.10376595989274132	0.49848724873620487	0.41196026478923287
LINC00426	-0.44739511768724316	0.07545973548834041	0.31625548545573845	0.24265462272559243	29	18.0	16.0	other			-1.2042872197362933
RSPH10B	-0.4899966175609951	0.07546117642061317	0.31625548545573845	0.2657618716234666	29	18.0	16.0	other			-1.3541467544292454
BICD1	-0.5217157268464039	0.0754964218477847	0.31627921791416275	0.2830015776790823	29	18.0	16.0	other	-0.9764901889941751	-0.9295425822314218	-0.02851043542611002
TMEM170A	0.34179434958950966	0.07550692780801388	0.31627921791416275	0.18541134263645345	29	18.0	16.0	other	0.0820449477190708	0.7544476304559131	0.06589442360464162
CFAP53	-0.7617209531605621	0.07560844739556985	0.3165481360531917	0.4133582540283213	29	18.0	16.0	other	0.13729998562629192	-0.46957267852397777	-1.712345254770267
AK8	-0.5625393666386393	0.07561125069931425	0.3165481360531917	0.30527274274379773	29	18.0	16.0	other		0.09963088103912018	-1.4699381707434593
TPM4	-0.532384139810349	0.07564807117488936	0.31661827985903956	0.2889468469345865	29	18.0	16.0	other	-2.2049804626653304	0.40643929410430135	-0.4383131594240701
MYO1D	0.6090114140334021	0.07578413181982147	0.3169853438997871	0.3306979561764905	29	18.0	16.0	other	0.7562284249131689	1.2362883335229096	-0.24240075233295913
TTF1	0.4177979699242346	0.07578880097217872	0.3169853438997871	0.22687138239502777	29	18.0	16.0	other	-0.3001928452257975	0.35490546277313995	0.9985124984185867
LCN2	-1.6594204934268773	0.075796039199816	0.3169853438997871	0.9011169894728108	29	18.0	16.0	other	-2.456900085770878	1.67229807690857	-5.313193113995996
ZC3H8	0.38133493386504747	0.07584583907800121	0.31710956407307395	0.20711392645315574	29	18.0	16.0	other	0.7516728992050625	0.14868288051613138	0.4060940578176706
EVI5L	0.3420806287595819	0.07587617281653943	0.31715235254892066	0.18581410410345683	29	18.0	16.0	other	-0.28653202340532896	0.21772418974408692	0.3971618680711598
TNFAIP8L2	-0.5162726348312251	0.07594584552085372	0.31735950648134287	0.28050352509736654	29	18.0	16.0	other			
LTA	-0.5353132422513501	0.07602856028599418	0.31747301222710494	0.2909353950047749	29	18.0	16.0	other			-1.1335472347210138
RBM25	0.35701973127006226	0.07603492890232445	0.31747301222710494	0.19403976889703914	29	18.0	16.0	other	0.1041893350360369	0.316391364073836	0.399822107414688
USP6NL	0.48909515548872456	0.07605994210436583	0.31747301222710494	0.26584652669933156	29	18.0	16.0	other	0.2664090418554698	0.6846690360538853	0.22184427175068294
LMNTD1	-0.39740972301150057	0.07606595009898626	0.31747301222710494	0.21601579516998864	29	18.0	16.0	other			-0.9853859236203606
MPPE1	0.3085210894034495	0.07607360791119107	0.31747301222710494	0.16770416332641022	29	18.0	16.0	other	0.43513349179030925	0.28072713989862486	0.15111965166727234
TTYH2	0.5183193284567321	0.07611040276494835	0.31754258202753044	0.2817824161737636	29	18.0	16.0	other	1.0833182130344827	0.7363257781122292	0.20240195606450415
BMP3	0.9501587098318622	0.07617689993674168	0.3177360042563698	0.5166738801465997	29	18.0	16.0	other	2.0021772588929476	0.7439376440330653	-0.4682897976236439
ZNF397	0.4944557385399381	0.07624617409778756	0.31789397146410936	0.2689403245425107	29	18.0	16.0	other	0.3895366147762871	-0.21965440538229303	1.2750116819494426
RBBP4	0.4800178450982968	0.07625506571973217	0.31789397146410936	0.2610957263817361	29	18.0	16.0	other	0.5403600764703745	-0.03850163733768052	0.6423952799733623
FBXL19	0.31407260425448774	0.07630651281431947	0.3180040200807274	0.1708648430544112	29	18.0	16.0	other	-0.25950583364217755	0.5603363576841563	0.1347172327023307
