expression_rank,gene,median_log2tpm1,mean_log2tpm1,pct_log2tpm1_gt1,expression_percentile
2330,OR1S1,0.0,0.005910682466473985,0.0,13.291139240506332
2331,OR1S2,0.0,0.0009671369119668229,0.0,13.253909158600152
2332,OR2A2,0.0,0.035213034476928286,0.0,13.216679076693971
2333,OR2A4,0.0,0.01611786204002517,0.0,13.17944899478779
2334,OR2AE1,0.0,0.04129785435311529,0.0,13.14221891288161
2335,OR2AJ1,0.0,0.04870643958268863,0.0,13.104988830975428
2336,OR2AK2,0.0,0.020349307691679537,0.0,13.067758749069247
2337,OR2AP1,0.0,0.005486539409565083,0.0,13.030528667163066
2338,OR2AT4,0.0,0.006531649027519549,0.0,12.993298585256884
2339,OR2B2,0.0,0.009382253327411022,0.0,12.956068503350703
2340,OR2B3,0.0,0.002985293670033449,0.0,12.918838421444523
2341,OR2B8P,0.0,0.06876840395035537,0.0,12.881608339538342
2342,OR2C3,0.0,0.006745349133034815,0.0,12.844378257632172
2343,OR2D2,0.0,0.018621744052614714,0.0,12.807148175725992
2344,OR2D3,0.0,0.008755789017077945,0.0,12.76991809381981
2345,OR2F2,0.0,0.006573274644065786,0.0,12.732688011913629
2346,OR2G2,0.0,0.002225519759033103,0.0,12.695457930007448
2347,OR2G3,0.0,0.002551223788154062,0.0,12.658227848101266
2348,OR2G6,0.0,0.003305658643128464,0.0,12.620997766195085
2349,OR2H1,0.0,0.0044862614197465804,0.0,12.583767684288905
2350,OR2H2,0.0,0.013538310264298687,0.0,12.546537602382724
2351,OR2J1,0.0,0.0015176170621648186,0.0,12.509307520476543
2352,OR2J2,0.0,0.0014814773448338949,0.0,12.472077438570361
2353,OR2J3,0.0,0.003931054984112252,0.0,12.43484735666418
2354,OR2K2,0.0,0.01324486029413723,0.0,12.397617274758
2355,OR2L2,0.0,0.02066805279643461,0.0,12.36038719285183
2356,OR2L5,0.0,0.011008604388788442,0.0,12.323157110945647
2357,OR2L8,0.0,0.007489374501929612,0.0,12.285927029039467
2358,OR2M2,0.0,0.0014706474582803974,0.0,12.248696947133286
2359,OR2M3,0.0,0.0010365768613271444,0.0,12.211466865227106
2360,OR2M4,0.0,0.005489041017095121,0.0,12.174236783320925
2361,OR2M5,0.0,0.0005204611381937707,0.0,12.137006701414743
2362,OR2M7,0.0,0.0010612215975416006,0.0,12.099776619508562
2363,OR2S2,0.0,0.02503359052372037,0.19801980198019803,12.062546537602381
2364,OR2T1,0.0,0.0005205629080613234,0.0,12.0253164556962
2365,OR2T10,0.0,0.01378382454440981,0.0,11.988086373790019
2366,OR2T11,0.0,0.0022448944251240157,0.0,11.950856291883838
2367,OR2T12,0.0,0.0019934735870930915,0.0,11.913626209977657
2368,OR2T2,0.0,0.0033502045896275966,0.0,11.876396128071487
2369,OR2T27,0.0,0.00025674182739915765,0.0,11.839166046165307
2370,OR2T29,0.0,0.0005951293410004836,0.0,11.801935964259124
2371,OR2T3,0.0,0.0019169496733609966,0.0,11.764705882352944
2372,OR2T34,0.0,0.004356692368051073,0.0,11.727475800446763
2373,OR2T35,0.0,0.000626823592886629,0.0,11.69024571854058
2374,OR2T4,0.0,0.002104337426462844,0.0,11.6530156366344
2375,OR2T5,0.0,0.0004309310937845984,0.0,11.61578555472822
2376,OR2T6,0.0,0.0017682425175576985,0.0,11.578555472822039
2377,OR2T7,0.0,0.0008082829373521283,0.0,11.541325390915858
2378,OR2V1,0.0,0.02381266666107906,0.0,11.504095309009676
2379,OR2V2,0.0,0.002874802023059381,0.0,11.466865227103495
2380,OR2W1,0.0,0.0003374700137688061,0.0,11.429635145197315
2381,OR2W6P,0.0,0.03842730340404478,0.0,11.392405063291145
2382,OR2Y1,0.0,0.0031268945964485605,0.0,11.355174981384963
2383,OR2Z1,0.0,0.004611135740673228,0.0,11.317944899478782
2384,OR3A1,0.0,0.05766246158970405,0.594059405940594,11.280714817572601
2385,OR3A3,0.0,0.012788525103258943,0.0,11.24348473566642
2386,OR3A4P,0.0,0.002115378680712055,0.0,11.20625465376024
2387,OR4A15,0.0,0.0015183495661279334,0.0,11.169024571854058
2388,OR4A16,0.0,0.0018387196836692871,0.0,11.131794489947877
2389,OR4A47,0.0,0.01811607040752185,0.19801980198019803,11.094564408041697
2390,OR4A4P,0.0,0.00010379384980423466,0.0,11.057334326135514
2391,OR4A5,0.0,0.0007901892421658518,0.0,11.020104244229334
2392,OR4B1,0.0,0.0011019555099458555,0.0,10.982874162323153
2393,OR4C11,0.0,0.0003275211163354111,0.0,10.945644080416972
2394,OR4C12,0.0,0.0006451274649975974,0.0,10.908413998510802
2395,OR4C13,0.0,0.0007619815757244292,0.0,10.871183916604622
2396,OR4C15,0.0,0.0006147384203083301,0.0,10.83395383469844
2397,OR4C16,0.0,0.0002692003944315083,0.0,10.796723752792259
2398,OR4C3,0.0,0.001260312515467824,0.0,10.759493670886078
2399,OR4C45,0.0,0.0014196219600221057,0.0,10.722263588979896
2400,OR4C46,0.0,0.00016646389067024654,0.0,10.685033507073715
2401,OR4C5,0.0,0.0029213976301655257,0.0,10.647803425167535
2402,OR4C6,0.0,0.028825780300594368,0.0,10.610573343261354
2403,OR4D11,0.0,0.0032113518741061792,0.0,10.573343261355173
2404,OR4D2,0.0,0.0012625720334154807,0.0,10.536113179448991
2405,OR4D5,0.0,0.007787996364933314,0.0,10.49888309754281
2406,OR4D9,0.0,0.006161566538593932,0.0,10.46165301563663
2407,OR4E1,0.0,0.005377104949546195,0.0,10.42442293373046
2408,OR4E2,0.0,0.0032067731282335397,0.0,10.387192851824278
2409,OR4F15,0.0,0.0015632732092341977,0.0,10.349962769918097
2410,OR4F17,0.0,0.0015780307389713646,0.0,10.312732688011916
2411,OR4F21,0.0,0.0069201059055864714,0.0,10.275502606105736
2412,OR4F3,0.0,0.0010877567396858202,0.0,10.238272524199555
2413,OR4F4,0.0,0.0022405051654780456,0.0,10.201042442293373
2414,OR4F5,0.0,0.0012310795164446919,0.0,10.163812360387192
2415,OR4F6,0.0,0.002846255143607386,0.0,10.126582278481012
2416,OR4K1,0.0,0.0020619075448671618,0.0,10.08935219657483
2417,OR4K13,0.0,0.001982400606875599,0.0,10.052122114668649
2418,OR4K14,0.0,0.0013811887503197787,0.0,10.014892032762468
2419,OR4K15,0.0,0.0009656810233602994,0.0,9.977661950856287
2420,OR4K17,0.0,0.0014379215352270465,0.0,9.940431868950117
2421,OR4K2,0.0,0.004673950806373283,0.0,9.903201787043937
2422,OR4K3,0.0,0.0023677165450940577,0.0,9.865971705137754
2423,OR4K5,0.0,0.000953453453378506,0.0,9.828741623231574
2424,OR4L1,0.0,0.001349524491598866,0.0,9.791511541325393
2425,OR4M1,0.0,0.0020006703847087223,0.0,9.75428145941921
2426,OR4M2,0.0,0.0004137023115616501,0.0,9.71705137751303
2427,OR4N2,0.0,0.003686001286535714,0.0,9.67982129560685
2428,OR4N4,0.0,0.0,0.0,9.642591213700669
2429,OR4N5,0.0,0.0010334464036913403,0.0,9.605361131794488
2430,OR4P4,0.0,0.0016093430177786237,0.0,9.568131049888306
2431,OR4Q2,0.0,0.0011596566790480936,0.0,9.530900967982125
2432,OR4Q3,0.0,0.0033367323881199214,0.0,9.493670886075945
2433,OR4S1,0.0,0.0009404963852916463,0.0,9.456440804169775
2434,OR4S2,0.0,0.0003141344166512216,0.0,9.419210722263593
2435,OR4X1,0.0,0.0016927009792764279,0.0,9.381980640357412
2436,OR4X2,0.0,0.002564181771983524,0.0,9.344750558451231
2437,OR51A2,0.0,6.970613013577425e-05,0.0,9.30752047654505
2438,OR51A4,0.0,0.001257254412861506,0.0,9.27029039463887
2439,OR51A7,0.0,0.002932716327680998,0.0,9.233060312732688
2440,OR51B2,0.0,0.027747174568620272,0.0,9.195830230826507
2441,OR51B6,0.0,0.00771234437472712,0.0,9.158600148920327
2442,OR51D1,0.0,0.003823639294581122,0.0,9.121370067014144
2443,OR51F1,0.0,0.0010290393862083076,0.0,9.084139985107964
2444,OR51F2,0.0,0.0018162366181425087,0.0,9.046909903201783
2445,OR51G1,0.0,0.0021049493623480683,0.0,9.009679821295602
2446,OR51G2,0.0,0.002413056270668293,0.0,8.972449739389432
2447,OR51I1,0.0,0.0359301745323743,0.0,8.935219657483252
2448,OR51I2,0.0,0.006737228402599861,0.0,8.89798957557707
2449,OR51J1,0.0,0.03377046609112063,0.0,8.860759493670889
2450,OR51L1,0.0,0.0009203898829824204,0.0,8.823529411764708
2451,OR51M1,0.0,0.00893925640169501,0.0,8.786299329858526
2452,OR51Q1,0.0,0.005495723600517309,0.0,8.749069247952345
2453,OR51S1,0.0,0.0012017857108268756,0.0,8.711839166046165
2454,OR51T1,0.0,0.0008291848836190661,0.0,8.674609084139984
2455,OR51V1,0.0,0.0013958387823597835,0.0,8.637379002233804
2456,OR52A1,0.0,0.0023941958945208875,0.0,8.600148920327621
2457,OR52A5,0.0,0.0010465280811188752,0.0,8.56291883842144
2458,OR52B2,0.0,0.015950253170397492,0.0,8.52568875651526
2459,OR52B4,0.0,0.0040147985554843816,0.0,8.48845867460909
2460,OR52B6,0.0,0.04060839343451856,0.0,8.451228592702908
2461,OR52D1,0.0,0.03889065795065779,0.0,8.413998510796727
2462,OR52E1,0.0,0.0007333060379848441,0.0,8.376768428890546
2463,OR52E2,0.0,0.0018019123462911502,0.0,8.339538346984366
2464,OR52E4,0.0,0.0006805599097484182,0.0,8.302308265078185
2465,OR52E5,0.0,0.0013971339342144136,0.0,8.265078183172003
2466,OR52E6,0.0,0.0021089191790609426,0.0,8.227848101265822
2467,OR52E8,0.0,0.05119297039804326,1.9801980198019802,8.190618019359642
2468,OR52H1,0.0,0.02852777632846116,0.0,8.15338793745346
2469,OR52I1,0.0,0.023811969119052725,0.0,8.116157855547279
2470,OR52I2,0.0,0.010842554656496084,0.0,8.078927773641098
2471,OR52J3,0.0,0.0025611651876233433,0.0,8.041697691734917
2472,OR52K1,0.0,0.004337541167704727,0.0,8.004467609828747
2473,OR52K2,0.0,0.003658479038298358,0.0,7.967237527922566
2474,OR52L1,0.0,0.004034565819909308,0.0,7.9300074460163845
2475,OR52L2P,0.0,0.0006057282789535723,0.0,7.892777364110204
2476,OR52M1,0.0,0.0008966295494807111,0.0,7.855547282204023
2477,OR52N1,0.0,0.003401989597100013,0.0,7.818317200297842
2478,OR52N2,0.0,0.030527310148233,0.0,7.78108711839166
2479,OR52N5,0.0,0.004246541761624083,0.0,7.74385703648548
2480,OR52P1P,0.0,0.050327655352784696,0.0,7.706626954579299
2481,OR52R1,0.0,0.004261203400442098,0.0,7.669396872673118
2482,OR52W1,0.0,0.04111438063579542,0.0,7.632166790766936
2483,OR52Z1,0.0,0.0004008170789372115,0.0,7.594936708860756
2484,OR56A1,0.0,0.0012733623680221235,0.0,7.557706626954575
2485,OR56A3,0.0,0.00491944835618114,0.0,7.520476545048405
2486,OR56A4,0.0,0.0019529482199616718,0.0,7.4832464631422235
2487,OR56A5,0.0,0.003289687551476737,0.0,7.446016381236042
2488,OR56B2P,0.0,0.03475461713009458,0.0,7.408786299329861
2489,OR5AC1,0.0,0.0011280456975617042,0.0,7.371556217423681
2490,OR5AC2,0.0,0.0005115706287506406,0.0,7.334326135517499
2491,OR5AK2,0.0,0.0026136021206437108,0.0,7.297096053611318
2492,OR5AK3P,0.0,0.0015052346245421216,0.0,7.259865971705137
2493,OR5AL1,0.0,0.0,0.0,7.222635889798957
2494,OR5AP2,0.0,0.0015580657112923178,0.0,7.185405807892775
2495,OR5AR1,0.0,0.001545683970382989,0.0,7.148175725986594
2496,OR5AS1,0.0,0.0011109048203396495,0.0,7.110945644080413
2497,OR5AU1,0.0,0.002871240593159213,0.0,7.0737155621742325
2498,OR5B12,0.0,0.010378541672375745,0.0,7.0364854802680625
2499,OR5B17,0.0,0.0009687626051836838,0.0,6.999255398361881
2500,OR5B2,0.0,0.00646455283849639,0.0,6.9620253164556996
2501,OR5B21,0.0,0.007155284218427082,0.0,6.924795234549519
2502,OR5B3,0.0,0.0008866191375545879,0.0,6.887565152643338
2503,OR5C1,0.0,0.02068705808265842,0.0,6.850335070737157
2504,OR5D13,0.0,0.0005882989777500808,0.0,6.813104988830975
2505,OR5D14,0.0,0.0012102703743581422,0.0,6.775874906924795
2506,OR5D16,0.0,0.001214384161366404,0.0,6.738644825018614
2507,OR5D18,0.0,0.00012547500744243426,0.0,6.701414743112433
2508,OR5F1,0.0,0.0013962145961144536,0.0,6.664184661206251
2509,OR5G3,0.0,0.0010997585923955085,0.0,6.626954579300071
2510,OR5H1,0.0,0.001008127908240497,0.0,6.58972449739389
2511,OR5H14,0.0,0.0009937258889446635,0.0,6.55249441548772
2512,OR5H15,0.0,0.0006768561535318832,0.0,6.515264333581539
2513,OR5H2,0.0,0.0033352601034772737,0.0,6.478034251675357
2514,OR5H6,0.0,0.013430237716280585,0.0,6.4408041697691765
2515,OR5I1,0.0,0.0006640207465603528,0.0,6.403574087862996
2516,OR5J2,0.0,0.0008956599798254339,0.0,6.366344005956814
2517,OR5K1,0.0,0.002407952524854956,0.0,6.329113924050633
2518,OR5K3,0.0,0.00012164475346088733,0.0,6.291883842144452
2519,OR5K4,0.0,0.0008457684064550543,0.0,6.254653760238272
2520,OR5L1,0.0,0.00038152478874720297,0.0,6.21742367833209
2521,OR5L2,0.0,0.0,0.0,6.180193596425909
2522,OR5M1,0.0,0.0003460592827483804,0.0,6.142963514519728
2523,OR5M10,0.0,0.0012058081651246896,0.0,6.1057334326135475
2524,OR5M11,0.0,0.0032727413738303677,0.0,6.068503350707366
2525,OR5M3,0.0,0.0,0.0,6.031273268801196
2526,OR5M8,0.0,0.0013974337900306583,0.0,5.994043186895015
2527,OR5M9,0.0,0.0,0.0,5.956813104988834
2528,OR5P2,0.0,0.0035918040942401644,0.0,5.919583023082653
2529,OR5P3,0.0,0.0014908278428977066,0.0,5.882352941176472
2530,OR5R1,0.0,0.0006221762387961997,0.0,5.84512285927029
2531,OR5T1,0.0,0.0017322331537520778,0.0,5.80789277736411
2532,OR5T2,0.0,0.0012242752880054777,0.0,5.770662695457929
2533,OR5T3,0.0,0.00028609779666487423,0.0,5.733432613551748
2534,OR5V1,0.0,0.0014149925690519142,0.0,5.696202531645566
2535,OR5W2,0.0,0.0005532286853815521,0.0,5.658972449739386
2536,OR6B1,0.0,0.012998482802716203,0.0,5.621742367833205
2537,OR6B2,0.0,0.004247663970094715,0.0,5.5845122859270235
2538,OR6B3,0.0,0.0011054278944295478,0.0,5.547282204020854
2539,OR6C1,0.0,0.004784325302698401,0.19801980198019803,5.510052122114672
2540,OR6C2,0.0,0.002060159164357034,0.0,5.4728220402084915
2541,OR6C3,0.0,0.0007115088718086444,0.0,5.435591958302311
2542,OR6C4,0.0,0.0022684000617228008,0.0,5.398361876396129
2543,OR6C6,0.0,0.0034658548194256324,0.0,5.361131794489948
2544,OR6C65,0.0,0.0018419239987103669,0.0,5.323901712583767
2545,OR6C68,0.0,0.001006685652767634,0.0,5.286671630677587
2546,OR6C70,0.0,0.0027230091856679504,0.0,5.249441548771405
2547,OR6C74,0.0,0.00048598138484896516,0.0,5.212211466865224
2548,OR6C75,0.0,0.0021155642413519414,0.0,5.174981384959043
2549,OR6C76,0.0,0.008887224760896643,0.0,5.1377513030528625
2550,OR6F1,0.0,0.006908088793521178,0.0,5.100521221146681
2551,OR6J1,0.0,0.015088056211595244,0.0,5.063291139240511
2552,OR6K2,0.0,0.0009448031472529084,0.0,5.02606105733433
2553,OR6K3,0.0,0.02563845952036912,0.0,4.988830975428149
2554,OR6K6,0.0,0.0012126897760224849,0.0,4.951600893521968
2555,OR6M1,0.0,0.006868203651426458,0.0,4.914370811615787
2556,OR6N1,0.0,0.021538594962624776,0.0,4.877140729709605
2557,OR6N2,0.0,0.001748433713653918,0.0,4.839910647803425
2558,OR6P1,0.0,0.0006067429137847405,0.0,4.802680565897244
2559,OR6Q1,0.0,0.0019445797517555707,0.0,4.765450483991063
2560,OR6S1,0.0,0.008670024706783798,0.0,4.728220402084881
2561,OR6T1,0.0,0.05365601045672435,0.19801980198019803,4.690990320178701
2562,OR6V1,0.0,0.0033757789440321314,0.0,4.65376023827252
2563,OR6X1,0.0,0.0009050097348558054,0.0,4.616530156366339
2564,OR6Y1,0.0,0.0030929059386862008,0.0,4.579300074460169
2565,OR7A10,0.0,0.0033343015891880803,0.0,4.542069992553987
2566,OR7A17,0.0,0.011628529851986579,0.0,4.5048399106478065
2567,OR7A2P,0.0,0.0052259050870764,0.0,4.467609828741626
2568,OR7C2,0.0,0.0037561061917683607,0.0,4.430379746835444
2569,OR7D4,0.0,0.010632803947284776,0.0,4.393149664929263
2570,OR7E24,0.0,0.012184898707385122,0.0,4.355919583023082
2571,OR7G1,0.0,0.0031714469393020624,0.0,4.318689501116902
2572,OR7G3,0.0,0.003277829050631557,0.0,4.28145941921072
2573,OR8A1,0.0,0.0031650226172205424,0.0,4.244229337304539
2574,OR8B12,0.0,0.002538765055126631,0.0,4.206999255398358
2575,OR8B2,0.0,0.0010954049243704056,0.0,4.169769173492178
2576,OR8B3,0.0,0.0005755879876123705,0.0,4.132539091585996
2577,OR8B4,0.0,0.0011041189118564403,0.0,4.095309009679826
2578,OR8B8,0.0,0.003942155004220451,0.0,4.058078927773645
2579,OR8D1,0.0,0.001133131263885485,0.0,4.020848845867464
2580,OR8D2,0.0,0.0008007120529755111,0.0,3.983618763961283
2581,OR8D4,0.0,0.01384271889224093,0.0,3.946388682055102
2582,OR8G1,0.0,0.0012073620426751325,0.0,3.909158600148921
2583,OR8G5,0.0,0.05462643278268534,0.39603960396039606,3.87192851824274
2584,OR8H1,0.0,0.0012055268471129665,0.0,3.834698436336559
2585,OR8H2,0.0,0.0013558925150814088,0.0,3.797468354430378
2586,OR8H3,0.0,0.0002396344573492392,0.0,3.7602382725241967
2587,OR8I2,0.0,0.0011203309550263374,0.0,3.7230081906180157
2588,OR8J1,0.0,0.0014727030227837125,0.0,3.6857781087118346
2589,OR8J2,0.0,0.0004026798725603612,0.0,3.6485480268056536
2590,OR8J3,0.0,0.0007362260443720645,0.0,3.6113179448994837
2591,OR8K1,0.0,0.002104538334533896,0.0,3.5740878629933026
2592,OR8K3,0.0,0.0016743751934587643,0.0,3.5368577810871216
2593,OR8K5,0.0,0.00021218257155427802,0.0,3.4996276991809405
2594,OR8S1,0.0,0.014732996696485683,0.0,3.4623976172747595
2595,OR8U1,0.0,0.0004468041368221257,0.0,3.4251675353685784
2596,OR9A1P,0.0,0.03383223594877903,0.0,3.3879374534623974
2597,OR9A2,0.0,0.004469739203436069,0.0,3.3507073715562163
2598,OR9A4,0.0,0.05239071209641699,0.0,3.3134772896500353
2599,OR9G1,0.0,0.0007050081268726061,0.0,3.2762472077438543
2600,OR9G4,0.0,0.0005664688260062812,0.0,3.239017125837673
2601,OR9I1,0.0,0.000577914224765754,0.0,3.201787043931492
2602,OR9K2,0.0,0.0008794772900395623,0.0,3.164556962025311
2603,OR9Q1,0.0,0.00620132113386398,0.0,3.127326880119141
2604,OR9Q2,0.0,0.0009590326748577878,0.0,3.09009679821296
2605,OTOP1,0.0,0.013332416319694278,0.19801980198019803,3.052866716306779
2606,OTOP2,0.0,0.008154252975105341,0.0,3.015636634400598
2607,P2RX2,0.0,0.05256910597133355,0.594059405940594,2.978406552494417
2608,PCDH11Y,0.0,0.013233964280172527,0.0,2.941176470588236
2609,PCDH20,0.0,0.020783947675886507,0.0,2.903946388682055
2610,PCDHA1,0.0,0.00030226468401208537,0.0,2.866716306775874
2611,PLET1,0.0,0.04249747332899266,0.0,2.829486224869693
2612,PROKR2,0.0,0.03973941431484869,0.0,2.7922561429635118
2613,PRSS41,0.0,0.02184863121798449,0.19801980198019803,2.7550260610573307
2614,RGR,0.0,0.005712052049327936,0.0,2.7177959791511497
2615,RHAG,0.0,0.010814994351330348,0.0,2.6805658972449686
2616,RPRML,0.0,0.027161676846820366,0.0,2.6433358153387987
2617,RXFP3,0.0,0.01971913862073077,0.19801980198019803,2.6061057334326176
2618,SCN10A,0.0,0.007364555310175576,0.0,2.5688756515264366
2619,SERINC4,0.0,0.0,0.0,2.5316455696202556
2620,SGCZ,0.0,0.002337655580066945,0.0,2.4944154877140745
2621,SIGLECL1,0.0,0.0060409794975344435,0.0,2.4571854058078935
2622,SLC10A2,0.0,0.006115470937911816,0.0,2.4199553239017124
2623,SLC13A1,0.0,0.007648074302144966,0.0,2.3827252419955314
2624,SLC13A2,0.0,0.037070117020601465,0.594059405940594,2.3454951600893503
2625,SLC17A1,0.0,0.05408156267288832,0.594059405940594,2.3082650781831693
2626,SLC17A6,0.0,0.0011718331748245309,0.0,2.2710349962769882
2627,SLC17A8,0.0,0.008650214413849226,0.0,2.233804914370807
2628,SLC22A12,0.0,0.02652614088689958,0.0,2.196574832464626
2629,SLC22A25,0.0,0.006878090712591195,0.0,2.159344750558456
2630,SLC22A6,0.0,0.02847100736143726,0.39603960396039606,2.122114668652275
2631,SLC22A7,0.0,0.023516694414382203,0.19801980198019803,2.084884586746094
2632,SLC22A8,0.0,0.008631779144185557,0.0,2.047654504839913
2633,SLC22A9,0.0,0.012871263690499004,0.0,2.010424422933732
2634,SLC24A5,0.0,0.014541665724499806,0.0,1.973194341027551
2635,SLC2A2,0.0,0.013959687786939545,0.0,1.93596425912137
2636,SLC32A1,0.0,0.00720817745024941,0.0,1.898734177215189
2637,SLC36A2,0.0,0.023637714295446532,0.0,1.8615040953090078
2638,SLC38A8,0.0,0.034904884170523856,0.19801980198019803,1.8242740134028268
2639,SLC6A18,0.0,0.007790794173796014,0.0,1.7870439314966458
2640,SLC6A19,0.0,0.01626047496762678,0.0,1.7498138495904647
2641,SLC6A5,0.0,0.002171265840470377,0.0,1.7125837676842837
2642,SLCO1A2,0.0,0.01922793159852436,0.19801980198019803,1.6753536857781137
2643,SLCO1B1,0.0,0.017890495251507408,0.19801980198019803,1.6381236038719327
2644,SLCO1B3,0.0,0.03335766096776797,0.0,1.6008935219657516
2645,SLCO1B7,0.0,0.009950647411422132,0.0,1.5636634400595706
2646,SLCO6A1,0.0,0.022155654365211813,0.9900990099009901,1.5264333581533895
2647,SLITRK1,0.0,0.006952898295400544,0.0,1.4892032762472085
2648,SORCS3,0.0,0.02498309531229412,0.0,1.4519731943410275
2649,SPACA1,0.0,0.0023569112881987337,0.0,1.4147431124348464
2650,SPAM1,0.0,0.005763631747696556,0.0,1.3775130305286654
2651,SPPL2C,0.0,0.0025226196508159617,0.0,1.3402829486224843
2652,SSTR5,0.0,0.022284383709638988,0.594059405940594,1.3030528667163033
