cohort,kind,gene,signature,n,adjustment,rho_crude,p_crude,rho_adj,p_adj,holds_after_purity,opposite_after_purity,verdict
TCGA-LUSC,atlas,CD274,Epithelial,493,ABSOLUTE_purity,0.0439789594670172,0.3259033959050998,0.0688827821892674,0.1270546006435785,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CD274,GC_reaction,493,ABSOLUTE_purity,0.1166380255418571,0.0089720949644214,0.1122534037928812,0.0127224117723961,False,True,OPPOSITE
TCGA-LUSC,atlas,CD274,HEV_stroma,493,ABSOLUTE_purity,0.2230047050839685,4.590270059581885e-07,0.2005683033550469,7.355296833470106e-06,False,True,OPPOSITE
TCGA-LUSC,atlas,CD274,IFNg_Ayers,493,ABSOLUTE_purity,0.4065244269991753,2.3231038515462416e-21,0.3955037988119002,7.167364763723888e-20,False,True,OPPOSITE
TCGA-LUSC,atlas,CD274,Myeloid,493,ABSOLUTE_purity,0.351059864757971,5.619473095758644e-16,0.3515348056322432,9.32199105385879e-16,False,True,OPPOSITE
TCGA-LUSC,atlas,CD274,Plasma_cell,493,ABSOLUTE_purity,0.1951293793718391,1.087345229646375e-05,0.1780394370367077,7.162299142005941e-05,False,True,OPPOSITE
TCGA-LUSC,atlas,CD274,TLS_12chemokine,493,ABSOLUTE_purity,0.4129846223008476,4.676866035511642e-22,0.4097761948360376,2.4026654605728276e-21,False,True,OPPOSITE
TCGA-LUSC,atlas,CD274,TLS_Cabrita,493,ABSOLUTE_purity,0.3194413321430765,2.389166675653578e-13,0.3143532907776705,9.56223533334242e-13,False,True,OPPOSITE
TCGA-LUSC,atlas,CD274,TLS_imprint,493,ABSOLUTE_purity,0.2446704736663043,2.900822762268901e-08,0.2286432549459944,2.948354481496263e-07,False,True,OPPOSITE
TCGA-LUSC,atlas,CD274,T_cell_CD8,493,ABSOLUTE_purity,0.3901747355529914,1.1515325602870648e-19,0.3801516610230918,2.309874409342462e-18,False,True,OPPOSITE
TCGA-LUSC,atlas,CD274,Tfh,493,ABSOLUTE_purity,0.3843581454865127,4.384622730330369e-19,0.3809522637043981,1.9359055327622684e-18,False,True,OPPOSITE
TCGA-LUSC,atlas,CDH1,B_cell,493,ABSOLUTE_purity,-0.1937630078488441,1.2560230494242836e-05,-0.106012928042982,0.0186662057524692,True,False,HOLDS
TCGA-LUSC,atlas,CDH1,Epithelial,493,ABSOLUTE_purity,0.5650692559104898,1.3203282652885625e-43,0.5425678034936045,5.2476956154445656e-39,False,True,OPPOSITE
TCGA-LUSC,atlas,CDH1,GC_reaction,493,ABSOLUTE_purity,0.090213135482024,0.0435583221904833,0.0818768251526549,0.0695940312250898,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CDH1,HEV_stroma,493,ABSOLUTE_purity,-0.0856805592003244,0.0552982296702669,-0.0106469275550013,0.8137692641499827,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CDH1,IFNg_Ayers,493,ABSOLUTE_purity,-0.2739577736956366,4.477769553721398e-10,-0.2424991590662999,5.130810763363553e-08,True,False,HOLDS
TCGA-LUSC,atlas,CDH1,Myeloid,493,ABSOLUTE_purity,-0.1843753131187823,3.2926572166766294e-05,-0.1067905218325324,0.017812998661587,True,False,HOLDS
TCGA-LUSC,atlas,CDH1,Plasma_cell,493,ABSOLUTE_purity,-0.2291626786268101,2.15193723404476e-07,-0.1481742615827167,0.0009789110008892,True,False,HOLDS
TCGA-LUSC,atlas,CDH1,TLS_12chemokine,493,ABSOLUTE_purity,-0.3284430660591168,4.576667777947262e-14,-0.2845670710314459,1.281550757978648e-10,True,False,HOLDS
TCGA-LUSC,atlas,CDH1,TLS_Cabrita,493,ABSOLUTE_purity,-0.1824047522484911,4.006957484530669e-05,-0.0955492235031661,0.0341037184210675,True,False,HOLDS
TCGA-LUSC,atlas,CDH1,TLS_imprint,493,ABSOLUTE_purity,-0.2048089319369229,3.802845427168181e-06,-0.1337119138832938,0.0029617090800238,True,False,HOLDS
TCGA-LUSC,atlas,CDH1,T_cell_CD8,493,ABSOLUTE_purity,-0.3226934179449865,1.3234845476782106e-13,-0.2807435329542116,2.3083392406148755e-10,True,False,HOLDS
TCGA-LUSC,atlas,CDH1,Tfh,493,ABSOLUTE_purity,-0.2116107545864446,1.762725165106416e-06,-0.1453884929982904,0.0012212561712011,True,False,HOLDS
TCGA-LUSC,atlas,CEACAM5,B_cell,493,ABSOLUTE_purity,-0.0073506214662308,0.8696363478594054,0.0013444052773275,0.976270811181289,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CEACAM5,Epithelial,493,ABSOLUTE_purity,0.3276259274280125,5.329524741353455e-14,0.3312422914051923,4.6071478653105275e-14,False,True,OPPOSITE
TCGA-LUSC,atlas,CEACAM5,GC_reaction,493,ABSOLUTE_purity,0.0047042488727723,0.9163496975799568,0.0047704550372711,0.9159431571846768,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CEACAM5,HEV_stroma,493,ABSOLUTE_purity,0.0558341484361953,0.2121815871218318,0.0613044094699933,0.1745855814162894,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CEACAM5,IFNg_Ayers,493,ABSOLUTE_purity,-0.1256828494405611,0.0048426970326426,-0.1325295335269688,0.0032277591265983,True,False,HOLDS
TCGA-LUSC,atlas,CEACAM5,Myeloid,493,ABSOLUTE_purity,-0.0741340267671827,0.0974223456898832,-0.0816772497677589,0.0702793392299376,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CEACAM5,Plasma_cell,493,ABSOLUTE_purity,0.0268481045876374,0.5488069024711275,0.0382802741623083,0.3968567144089102,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CEACAM5,TLS_12chemokine,493,ABSOLUTE_purity,-0.1722688169477777,0.0001065042022266,-0.1894902595943685,2.328651586504127e-05,True,False,HOLDS
TCGA-LUSC,atlas,CEACAM5,TLS_Cabrita,493,ABSOLUTE_purity,-0.0101382255409499,0.8209189568580556,-0.006756802096492,0.8811641543055436,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CEACAM5,TLS_imprint,493,ABSOLUTE_purity,-0.0913145501825035,0.0410464098753645,-0.0974714615331434,0.0306434867683629,True,False,HOLDS
TCGA-LUSC,atlas,CEACAM5,T_cell_CD8,493,ABSOLUTE_purity,-0.111988071665434,0.0121325451676262,-0.120282814294015,0.0075643918914217,True,False,HOLDS
TCGA-LUSC,atlas,CEACAM5,Tfh,493,ABSOLUTE_purity,-0.1582331750840947,0.0003775283959388,-0.1692072862156118,0.0001626747933049,True,False,HOLDS
TCGA-LUSC,atlas,CLDN3,B_cell,493,ABSOLUTE_purity,0.1905389267013128,1.7581295231754378e-05,0.2220221787662703,6.545640336439772e-07,False,True,OPPOSITE
TCGA-LUSC,atlas,CLDN3,Epithelial,493,ABSOLUTE_purity,0.3478292422604014,1.0771386018154804e-15,0.3549609533904375,4.689757321313173e-16,False,True,OPPOSITE
TCGA-LUSC,atlas,CLDN3,GC_reaction,493,ABSOLUTE_purity,0.0917470737826436,0.0400940104977145,0.0846437073499383,0.0606442174467666,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN3,HEV_stroma,493,ABSOLUTE_purity,0.2639860262897161,1.963227359371157e-09,0.2804747601312332,2.4050152391922516e-10,False,True,OPPOSITE
TCGA-LUSC,atlas,CLDN3,IFNg_Ayers,493,ABSOLUTE_purity,0.0958893073428277,0.0318826477520615,0.0876955262645103,0.0518979038537884,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN3,Myeloid,493,ABSOLUTE_purity,0.1101608442913578,0.0136217257334772,0.1229520616763447,0.0063211630614587,False,True,OPPOSITE
TCGA-LUSC,atlas,CLDN3,Plasma_cell,493,ABSOLUTE_purity,0.0830581406841649,0.0632173333715595,0.1012565491838686,0.0247013576936185,False,True,OPPOSITE
TCGA-LUSC,atlas,CLDN3,TLS_12chemokine,493,ABSOLUTE_purity,0.1135583680501555,0.0109696514216015,0.1149142928003421,0.0107446923416742,False,True,OPPOSITE
TCGA-LUSC,atlas,CLDN3,TLS_Cabrita,493,ABSOLUTE_purity,0.2392312006878165,5.951749576694623e-08,0.2689070595124957,1.3487696043107283e-09,False,True,OPPOSITE
TCGA-LUSC,atlas,CLDN3,TLS_imprint,493,ABSOLUTE_purity,0.2571434085727369,5.227802858450247e-09,0.2844167469834519,1.3117682949650023e-10,False,True,OPPOSITE
TCGA-LUSC,atlas,CLDN3,T_cell_CD8,493,ABSOLUTE_purity,0.1259677487885047,0.0047464970817304,0.1274385072044655,0.0046390505989045,False,True,OPPOSITE
TCGA-LUSC,atlas,CLDN3,Tfh,493,ABSOLUTE_purity,0.1149521701207665,0.0100213407737401,0.122539137621023,0.0065006299276839,False,True,OPPOSITE
TCGA-LUSC,atlas,CLDN4,B_cell,493,ABSOLUTE_purity,-0.0834098814323544,0.0621037515649243,-0.0359683626908039,0.4260058001423782,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN4,Epithelial,493,ABSOLUTE_purity,0.465870458286614,2.344286449056916e-28,0.4588505315621746,5.458436737978878e-27,False,True,OPPOSITE
TCGA-LUSC,atlas,CLDN4,GC_reaction,493,ABSOLUTE_purity,-0.0446540544409189,0.3185247775228063,-0.0584656364254714,0.1954446069617282,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN4,HEV_stroma,493,ABSOLUTE_purity,0.0075794546365436,0.8656158767376296,0.0439682479926145,0.3304276075121871,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN4,IFNg_Ayers,493,ABSOLUTE_purity,-0.0913389794116945,0.0409921130589328,-0.0828029060535238,0.0664852507480223,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN4,Myeloid,493,ABSOLUTE_purity,-0.0436618078583868,0.3294077293784829,-0.0069422774675978,0.8779272433722665,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN4,Plasma_cell,493,ABSOLUTE_purity,-0.0869775031610086,0.0516973264617973,-0.0406852590316912,0.367843521049517,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN4,TLS_12chemokine,493,ABSOLUTE_purity,-0.1204188276832788,0.0069667149911462,-0.1041417766965713,0.0208667953426018,True,False,HOLDS
TCGA-LUSC,atlas,CLDN4,TLS_Cabrita,493,ABSOLUTE_purity,-0.0303137151990839,0.4984227547988558,0.0136114658155129,0.7632902743561668,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN4,TLS_imprint,493,ABSOLUTE_purity,-0.0470581387026743,0.2931414255618682,-0.0101042996315298,0.8230998258236684,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN4,T_cell_CD8,493,ABSOLUTE_purity,-0.1125446954696185,0.0117084320590227,-0.0953587480660437,0.0344640554062803,True,False,HOLDS
TCGA-LUSC,atlas,CLDN4,Tfh,493,ABSOLUTE_purity,-0.1374593601641338,0.0020442862467174,-0.1141442738524998,0.0112869110687002,True,False,HOLDS
TCGA-LUSC,atlas,CLDN7,B_cell,493,ABSOLUTE_purity,-0.1642491590524131,0.0002222209343966,-0.1075745878442135,0.0169873814827394,True,False,HOLDS
TCGA-LUSC,atlas,CLDN7,Epithelial,493,ABSOLUTE_purity,0.4723101366987141,3.348118667722379e-29,0.456874148741438,9.60627176520051e-27,False,True,OPPOSITE
TCGA-LUSC,atlas,CLDN7,GC_reaction,493,ABSOLUTE_purity,-0.1159633561562134,0.0093796501792133,-0.1229882815260756,0.006305635117054,True,False,HOLDS
TCGA-LUSC,atlas,CLDN7,HEV_stroma,493,ABSOLUTE_purity,-0.0945868263473054,0.0342939225160658,-0.0486202068443481,0.2817744056824697,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN7,IFNg_Ayers,493,ABSOLUTE_purity,-0.0901855571725075,0.043622843418784,-0.062632558102159,0.165415628087341,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN7,Myeloid,493,ABSOLUTE_purity,-0.1663693489514994,0.0001835457794282,-0.1190395392643769,0.008214772266146,True,False,HOLDS
TCGA-LUSC,atlas,CLDN7,Plasma_cell,493,ABSOLUTE_purity,-0.1776271202614691,6.395123810025796e-05,-0.1259049827552738,0.0051620876632289,True,False,HOLDS
TCGA-LUSC,atlas,CLDN7,TLS_12chemokine,493,ABSOLUTE_purity,-0.1625199322470596,0.0002592797589302,-0.1252950442682363,0.0053844789666392,True,False,HOLDS
TCGA-LUSC,atlas,CLDN7,TLS_Cabrita,493,ABSOLUTE_purity,-0.125059522389484,0.0050593311694509,-0.0661748261776921,0.1427294922025031,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN7,TLS_imprint,493,ABSOLUTE_purity,-0.1356368060691366,0.002346603530297,-0.0863734647811909,0.0555483652977162,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,CLDN7,T_cell_CD8,493,ABSOLUTE_purity,-0.1306214662308848,0.003400989071874,-0.0915443579598923,0.0423920681791964,True,False,HOLDS
TCGA-LUSC,atlas,CLDN7,Tfh,493,ABSOLUTE_purity,-0.2410749815110814,4.673898571864591e-08,-0.2053842638158165,4.366864727927502e-06,True,False,HOLDS
TCGA-LUSC,atlas,EPCAM,B_cell,493,ABSOLUTE_purity,-0.165245699835389,0.0002031792030294,0.0302840829793862,0.5027439798885276,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,EPCAM,Epithelial,493,ABSOLUTE_purity,0.6341465276618079,1.0243499039333276e-57,0.604011378911601,3.034861593591635e-50,False,True,OPPOSITE
TCGA-LUSC,atlas,EPCAM,GC_reaction,493,ABSOLUTE_purity,0.1094795906195577,0.0142168354111656,0.0970860826975932,0.0313120516706087,False,True,OPPOSITE
TCGA-LUSC,atlas,EPCAM,HEV_stroma,493,ABSOLUTE_purity,-0.214470787508648,1.266081587530406e-06,-0.079037834528908,0.0798726639631481,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,EPCAM,IFNg_Ayers,493,ABSOLUTE_purity,-0.1462593219934633,0.0010262796235266,-0.0548136849723595,0.2248828152875197,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,EPCAM,Myeloid,493,ABSOLUTE_purity,-0.2581325953670349,4.545523550482838e-09,-0.0939597935482619,0.0372112394073345,True,False,HOLDS
TCGA-LUSC,atlas,EPCAM,Plasma_cell,493,ABSOLUTE_purity,-0.2531455018250352,9.145489379185926e-09,-0.0655152342073072,0.1467628478661621,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,EPCAM,TLS_12chemokine,493,ABSOLUTE_purity,-0.2412808168523511,4.548917304495691e-08,-0.105693718999691,0.0190266445883431,True,False,HOLDS
TCGA-LUSC,atlas,EPCAM,TLS_Cabrita,493,ABSOLUTE_purity,-0.2367777274136985,8.184542261386993e-08,-0.0657331155971524,0.1454210173816363,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,EPCAM,TLS_imprint,493,ABSOLUTE_purity,-0.2026960898919293,4.803854579445901e-06,-0.0466693864853186,0.3015538492190922,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,EPCAM,T_cell_CD8,493,ABSOLUTE_purity,-0.180909893360689,4.644120911026511e-05,-0.0564483876001072,0.2113369049565225,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,EPCAM,Tfh,493,ABSOLUTE_purity,-0.2368059737099506,8.154741417848092e-08,-0.0927706448765055,0.0396904629347475,True,False,HOLDS
TCGA-LUSC,atlas,ERBB2,B_cell,493,ABSOLUTE_purity,-0.1300324927833576,0.0035496083292201,-0.0459711139731222,0.3088523964926443,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,ERBB2,Epithelial,493,ABSOLUTE_purity,0.3641829329389031,3.697879806017978e-17,0.3345007807063181,2.5103941844869303e-14,False,True,OPPOSITE
TCGA-LUSC,atlas,ERBB2,GC_reaction,493,ABSOLUTE_purity,0.1272174058257986,0.0043445862337114,0.1200341628297252,0.0076906583715017,False,True,OPPOSITE
TCGA-LUSC,atlas,ERBB2,HEV_stroma,493,ABSOLUTE_purity,0.080779445093876,0.0708363012050346,0.1622870816168483,0.0003008884292515,False,True,OPPOSITE
TCGA-LUSC,atlas,ERBB2,IFNg_Ayers,493,ABSOLUTE_purity,-0.1707976238757544,0.0001221935671225,-0.1386888123881405,0.0020468072443066,True,False,HOLDS
TCGA-LUSC,atlas,ERBB2,Myeloid,493,ABSOLUTE_purity,-0.0980909893360689,0.0281359273030821,-0.0140249952959387,0.7563226324264213,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,ERBB2,Plasma_cell,493,ABSOLUTE_purity,-0.2464849106567741,2.2737161129539156e-08,-0.1806021585285066,5.6029656079199366e-05,True,False,HOLDS
TCGA-LUSC,atlas,ERBB2,TLS_12chemokine,493,ABSOLUTE_purity,-0.2064934036309851,3.1509531649426214e-06,-0.1555997869756739,0.0005327804374298,True,False,HOLDS
TCGA-LUSC,atlas,ERBB2,TLS_Cabrita,493,ABSOLUTE_purity,-0.0762213898895436,0.0883280384062939,0.0133330017311629,0.7679930045325475,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,ERBB2,TLS_imprint,493,ABSOLUTE_purity,-0.0494577379106329,0.2691920519560665,0.0294230374312422,0.514971955399245,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,ERBB2,T_cell_CD8,493,ABSOLUTE_purity,-0.1942276403368562,1.1960500307067458e-05,-0.1464556448068602,0.0011225438263319,True,False,HOLDS
TCGA-LUSC,atlas,ERBB2,Tfh,493,ABSOLUTE_purity,-0.1382998783309874,0.0019172473052777,-0.0735860521099623,0.1030430371764439,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,FOLR1,B_cell,493,ABSOLUTE_purity,0.3033524088243769,4.001909919763421e-12,0.1934073272878049,1.5608231455168047e-05,False,True,OPPOSITE
TCGA-LUSC,atlas,FOLR1,Epithelial,493,ABSOLUTE_purity,0.1142006372408499,0.0105232117911589,0.1914273152466803,1.9125829226417167e-05,False,True,OPPOSITE
TCGA-LUSC,atlas,FOLR1,GC_reaction,493,ABSOLUTE_purity,0.0276974257964013,0.5362310384030525,0.0413074141794209,0.3605579326152173,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,FOLR1,HEV_stroma,493,ABSOLUTE_purity,0.388349118032642,1.756997193346353e-19,0.3145359240858514,9.26306765892327e-13,False,True,OPPOSITE
TCGA-LUSC,atlas,FOLR1,IFNg_Ayers,493,ABSOLUTE_purity,0.0826451553123283,0.0645457560948865,0.0199685258633728,0.6586044434682209,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,FOLR1,Myeloid,493,ABSOLUTE_purity,0.3117216695370595,9.437073571853944e-13,0.2290740392409916,2.796898550006136e-07,False,True,OPPOSITE
TCGA-LUSC,atlas,FOLR1,Plasma_cell,493,ABSOLUTE_purity,0.169764203342652,0.0001344864849359,0.030346779884808,0.5018596166449077,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,FOLR1,TLS_12chemokine,493,ABSOLUTE_purity,0.1683533664318485,0.0001531525218468,0.0775205478546699,0.0858512077440891,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,FOLR1,TLS_Cabrita,493,ABSOLUTE_purity,0.3491580640240405,8.249673451707416e-16,0.2572052309667341,7.112855354559566e-09,False,True,OPPOSITE
TCGA-LUSC,atlas,FOLR1,TLS_imprint,493,ABSOLUTE_purity,0.3132144303200213,7.258042985680773e-13,0.2221979818622426,6.410496365378464e-07,False,True,OPPOSITE
TCGA-LUSC,atlas,FOLR1,T_cell_CD8,493,ABSOLUTE_purity,0.1536757289960784,0.0005571478256265,0.069272487167012,0.1249132138288412,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,FOLR1,Tfh,493,ABSOLUTE_purity,0.1545610030345325,0.000517007838998,0.0533339457993101,0.2376680421781818,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT18,B_cell,493,ABSOLUTE_purity,-0.1519247083522198,0.0006451982172018,-0.0598031157057944,0.1854005519903551,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT18,Epithelial,493,ABSOLUTE_purity,0.8196995013956152,7.58137399944843e-123,0.8090186762178235,3.668722771045218e-115,False,True,OPPOSITE
TCGA-LUSC,atlas,KRT18,GC_reaction,493,ABSOLUTE_purity,-0.0069048834601712,0.877477277667528,-0.0140654416050406,0.7556421933278815,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT18,HEV_stroma,493,ABSOLUTE_purity,-0.1022681012477038,0.0220585943742104,-0.0293917978998086,0.5154184752618162,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT18,IFNg_Ayers,493,ABSOLUTE_purity,-0.0713399336784598,0.110746283850095,-0.0209855124034674,0.6423982158788848,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT18,Myeloid,493,ABSOLUTE_purity,-0.1330731684042274,0.0028411277167622,-0.039670626230465,0.3799195692052504,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT18,Plasma_cell,493,ABSOLUTE_purity,-0.2303379535749219,1.857694320827694e-07,-0.1494482812778546,0.0008836028577475,True,False,HOLDS
TCGA-LUSC,atlas,KRT18,TLS_12chemokine,493,ABSOLUTE_purity,-0.1295769258296157,0.003668578020708,-0.0540385044102967,0.2315180756982099,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT18,TLS_Cabrita,493,ABSOLUTE_purity,-0.1137023164825727,0.0108681596428979,-0.0176988119734406,0.6953458487236338,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT18,TLS_imprint,493,ABSOLUTE_purity,-0.1331911157764153,0.0028164402450717,-0.0493410535686683,0.2746928760502597,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT18,T_cell_CD8,493,ABSOLUTE_purity,-0.1185235584607677,0.0079154257391848,-0.0529962461980854,0.2406561915639911,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT18,Tfh,493,ABSOLUTE_purity,-0.2061101700980509,3.2891320221823936e-06,-0.1329273330265063,0.0031359186992493,True,False,HOLDS
TCGA-LUSC,atlas,KRT19,B_cell,493,ABSOLUTE_purity,-0.1642280697569005,0.0002226413934611,-0.0849273829697876,0.0597829662329248,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT19,Epithelial,493,ABSOLUTE_purity,0.5213268125104374,2.9345670916175413e-36,0.4995497208223599,2.0383039049451638e-32,False,True,OPPOSITE
TCGA-LUSC,atlas,KRT19,GC_reaction,493,ABSOLUTE_purity,0.0453089677219266,0.3114718001885486,0.0400989009270817,0.374792947362763,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT19,HEV_stroma,493,ABSOLUTE_purity,-0.1025894028675716,0.0216422752301503,-0.0350691618634315,0.4376711796942016,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT19,IFNg_Ayers,493,ABSOLUTE_purity,-0.2532181215258726,9.053819263988106e-09,-0.2186251871915077,9.76274321651511e-07,True,False,HOLDS
TCGA-LUSC,atlas,KRT19,Myeloid,493,ABSOLUTE_purity,-0.2939918410191569,1.9079008902912102e-11,-0.2391533649430791,7.904583608045408e-08,True,False,HOLDS
TCGA-LUSC,atlas,KRT19,Plasma_cell,493,ABSOLUTE_purity,-0.1876400505761385,2.367593157415803e-05,-0.1096719042379688,0.0149413198229042,True,False,HOLDS
TCGA-LUSC,atlas,KRT19,TLS_12chemokine,493,ABSOLUTE_purity,-0.320607199942744,1.9348102068617511e-13,-0.2768577712634247,4.159510001839347e-10,True,False,HOLDS
TCGA-LUSC,atlas,KRT19,TLS_Cabrita,493,ABSOLUTE_purity,-0.159582412863516,0.0003357603530404,-0.076736901739912,0.0890773134304229,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT19,TLS_imprint,493,ABSOLUTE_purity,-0.2478714602667175,1.8850944829758167e-08,-0.1937649408837593,1.5042358464977664e-05,True,False,HOLDS
TCGA-LUSC,atlas,KRT19,T_cell_CD8,493,ABSOLUTE_purity,-0.3025457928763986,4.5886597679459506e-12,-0.2592997682277353,5.313431022038585e-09,True,False,HOLDS
TCGA-LUSC,atlas,KRT19,Tfh,493,ABSOLUTE_purity,-0.2787742443400053,2.145469739079515e-10,-0.2243013668676477,4.987837750934162e-07,True,False,HOLDS
TCGA-LUSC,atlas,KRT8,B_cell,493,ABSOLUTE_purity,-0.1598390151966982,0.0003283216577571,-0.0119697059043049,0.7911365164787457,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT8,Epithelial,493,ABSOLUTE_purity,0.8829842784550422,5.1010123046328643e-166,0.8729820885014035,6.807614667661662e-155,False,True,OPPOSITE
TCGA-LUSC,atlas,KRT8,GC_reaction,493,ABSOLUTE_purity,0.0609285015626118,0.1733168358648737,0.051639228329593,0.2529294648866761,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT8,HEV_stroma,493,ABSOLUTE_purity,-0.1568900446119712,0.0004238759388538,-0.0490798788955778,0.2772445036705097,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT8,IFNg_Ayers,493,ABSOLUTE_purity,-0.1829543144786125,3.794236886533317e-05,-0.1169155064598359,0.0094419833800289,True,False,HOLDS
TCGA-LUSC,atlas,KRT8,Myeloid,493,ABSOLUTE_purity,-0.2496544122909559,1.4788918759752596e-08,-0.1222202680965703,0.0066423307470767,True,False,HOLDS
TCGA-LUSC,atlas,KRT8,Plasma_cell,493,ABSOLUTE_purity,-0.2145863492139228,1.2491454421719942e-06,-0.0680520896408864,0.1317141263774695,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT8,TLS_12chemokine,493,ABSOLUTE_purity,-0.2471425913114011,2.0805850172598064e-08,-0.1458400632119834,0.001178548599741,True,False,HOLDS
TCGA-LUSC,atlas,KRT8,TLS_Cabrita,493,ABSOLUTE_purity,-0.1937819023307966,1.2535293997736208e-05,-0.0525088396001331,0.2450153935530886,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT8,TLS_imprint,493,ABSOLUTE_purity,-0.2061273468998258,3.282816638469071e-06,-0.0862982542803296,0.0557622919470796,False,False,NO_EVIDENCE
TCGA-LUSC,atlas,KRT8,T_cell_CD8,493,ABSOLUTE_purity,-0.2255524966004246,3.363921239238832e-07,-0.1359482452355811,0.00251236248338,True,False,HOLDS
TCGA-LUSC,atlas,KRT8,Tfh,493,ABSOLUTE_purity,-0.2728551184483622,5.288602643745701e-10,-0.1653177879965857,0.0002305319384228,True,False,HOLDS
TCGA-LUSC,atlas,MET,B_cell,493,ABSOLUTE_purity,-0.1544584811522409,0.0005215147972712,-0.1498017851161403,0.0008587204857631,True,False,HOLDS
TCGA-LUSC,atlas,MET,Epithelial,493,ABSOLUTE_purity,0.3226625551127838,1.3309690715439817e-13,0.3265039128716249,1.0997897053838842e-13,False,True,OPPOSITE
TCGA-LUSC,atlas,MET,GC_reaction,493,ABSOLUTE_purity,-0.0277810918668104,0.5350000679743777,-0.035514856487654,0.4318664065035954,False,False,NO_EVIDENCE
