sample,patient,n_high,n_low,count_threshold,mean_high,mean_low,ratio,degree_high,degree_low,contact_high,contact_low,contact_ratio,radius_um,cutoff,immune_def
LUSC-6,Lung6,1719,49873,3.0,0.007611014155516772,0.01187435132856503,0.6409625203869166,1.1733566026759743,1.7064343432318088,0.010821615660325338,0.014148060676800703,0.7648833227065596,12,ge3,no_granulocyte
LUAD-9 R1,Lung9,12997,11030,3.0,0.010558846913390268,0.046332513059620946,0.22789281686065857,2.073940140032315,2.6336355394378965,0.011633887193398893,0.0488106608450448,0.2383472584059462,12,ge3,no_granulocyte
LUAD-9 R2,Lung9,20216,36954,3.0,0.00499521830893022,0.03817545365280387,0.1308489574049459,1.9032449544914918,2.348676733235915,0.005763230985808317,0.04167362974966662,0.1382944327246758,12,ge3,no_granulocyte
LUAD-12,Lung12,1990,11007,3.0,0.009673366834170855,0.05735138245359014,0.16866841600546828,0.8748743718592965,1.557735986190606,0.017326732673267328,0.07534813400175061,0.22995569701652818,12,ge3,no_granulocyte
LUAD-13,Lung13,9389,6853,3.0,0.07715335575065045,0.14237073787635585,0.5419186337128878,1.768239429119182,2.303808550999562,0.08969698577796646,0.1557577692635164,0.5758748741850174,12,ge3,no_granulocyte
LUAD-5 R1,Lung5,8576,5226,2.0,0.007346082089552238,0.010326800065606035,0.7113609291244789,2.479127798507463,2.9190585533869116,0.007941510147485188,0.011027351275614454,0.720164792886103,12,pos_top50,no_granulocyte
LUAD-5 R2,Lung5,7904,5537,2.0,0.005438174763832659,0.009416594282044886,0.5775097238926299,2.6380313765182186,3.2506772620552646,0.005836954553684592,0.009874939874939873,0.5910876043404905,12,pos_top50,no_granulocyte
LUAD-5 R3,Lung5,6379,5908,2.0,0.0079923708000209,0.012264645194570718,0.6516593568934993,2.3685530647436903,2.744075829383886,0.008814545873674504,0.013273406083444551,0.664075657616516,12,pos_top50,no_granulocyte
LUSC-6,Lung6,16323,49873,1.0,0.008990381670036145,0.01187435132856503,0.7571261302003769,1.48030386571096,1.7064343432318088,0.011493577694235589,0.014148060676800703,0.8123783150776414,12,pos_top50,no_granulocyte
LUAD-9 R1,Lung9,19330,11030,2.0,0.012382307294361097,0.046332513059620946,0.2672487736295994,2.195447490946715,2.6336355394378965,0.01347160466032532,0.0488106608450448,0.27599717822080955,12,pos_top50,no_granulocyte
LUAD-9 R2,Lung9,34539,36954,2.0,0.006821343436474158,0.03817545365280387,0.17868401770709935,2.0297924085816033,2.348676733235915,0.00772897618188436,0.04167362974966662,0.18546443466317428,12,pos_top50,no_granulocyte
LUAD-12,Lung12,3723,11007,2.0,0.010694780195183095,0.05735138245359014,0.18647815863615005,1.0021488047273703,1.557735986190606,0.01773570898292502,0.07534813400175061,0.2353835196836189,12,pos_top50,no_granulocyte
LUAD-13,Lung13,13643,6853,2.0,0.08343839331525324,0.14237073787635585,0.5860642050455386,1.8687238877079821,2.303808550999562,0.09539512276879242,0.1557577692635164,0.6124581985210615,12,pos_top50,no_granulocyte
LUAD-5 R1,Lung5,3741,5226,4.0,0.00965873652321126,0.010326800065606035,0.9353077876834474,2.1994119219460035,2.9190585533869116,0.01073479897009309,0.011027351275614454,0.9734703014160521,12,pos_top25,no_granulocyte
LUAD-5 R2,Lung5,4917,5537,3.0,0.006240254897973019,0.009416594282044886,0.6626870300520051,2.4639007524913565,3.2506772620552646,0.006801891672208674,0.009874939874939873,0.6888033505368649,12,pos_top25,no_granulocyte
LUAD-5 R3,Lung5,2601,5908,4.0,0.011335383826733306,0.012264645194570718,0.9242325111656083,2.0818915801614764,2.744075829383886,0.012988252569750365,0.013273406083444551,0.9785169298745521,12,pos_top25,no_granulocyte
LUSC-6,Lung6,4895,49873,2.0,0.009771876064010894,0.01187435132856503,0.8229397794979837,1.3348314606741574,1.7064343432318088,0.013188126091351896,0.014148060676800703,0.9321508009205205,12,pos_top25,no_granulocyte
LUAD-9 R1,Lung9,8450,11030,4.0,0.009792899408284024,0.046332513059620946,0.21136128307312974,1.956094674556213,2.6336355394378965,0.010955911558321197,0.0488106608450448,0.2244573494528589,12,pos_top25,no_granulocyte
LUAD-9 R2,Lung9,20216,36954,3.0,0.00499521830893022,0.03817545365280387,0.1308489574049459,1.9032449544914918,2.348676733235915,0.005763230985808317,0.04167362974966662,0.1382944327246758,12,pos_top25,no_granulocyte
LUAD-12,Lung12,1990,11007,3.0,0.009673366834170855,0.05735138245359014,0.16866841600546828,0.8748743718592965,1.557735986190606,0.017326732673267328,0.07534813400175061,0.22995569701652818,12,pos_top25,no_granulocyte
LUAD-13,Lung13,6377,6853,4.0,0.07213833941919248,0.14237073787635585,0.5066935839149909,1.6670848361298416,2.303808550999562,0.085570347930839,0.1557577692635164,0.5493809287039038,12,pos_top25,no_granulocyte
LUAD-5 R1,Lung5,12611,5226,1.0,0.021884522582326087,0.038632615311719784,0.5664778945392053,2.623661882483546,2.9190585533869116,0.023392584699585883,0.04125338120536322,0.5670464823994764,12,ge1,no_macrophage
LUAD-5 R2,Lung5,12377,5537,1.0,0.024537833231377707,0.03652255676817714,0.6718542019697271,2.807061485012523,3.2506772620552646,0.026006573206436196,0.03830026455026454,0.6790181089299178,12,ge1,no_macrophage
LUAD-5 R3,Lung5,9985,5908,1.0,0.023539833559863603,0.035639931327981426,0.6604904297720163,2.497546319479219,2.744075829383886,0.025587332690533208,0.0385712977259048,0.6633775423466902,12,ge1,no_macrophage
LUSC-6,Lung6,16323,49873,1.0,0.004571259368171701,0.006641536168534745,0.6882834410853192,1.48030386571096,1.7064343432318088,0.005844037176274019,0.007913262299520602,0.7385117483882797,12,ge1,no_macrophage
LUAD-9 R1,Lung9,27834,11030,1.0,0.015369435120459048,0.0762500539653758,0.20156621957852142,2.3054178343033698,2.6336355394378965,0.016575978655566377,0.08032837585846182,0.20635271755989645,12,ge1,no_macrophage
LUAD-9 R2,Lung9,57922,36954,1.0,0.017116635508179306,0.0820554898367855,0.20859829783754352,2.156227340216153,2.348676733235915,0.019061924629496872,0.0895745767289546,0.21280507623470787,12,ge1,no_macrophage
LUAD-12,Lung12,7260,11007,1.0,0.06467106126197035,0.1983830635915673,0.32599083858849803,1.1571625344352616,1.557735986190606,0.09899049225424937,0.260635280610215,0.3798046527794966,12,ge1,no_macrophage
LUAD-13,Lung13,19177,6853,1.0,0.044557716709252404,0.06980780054616331,0.6382913708875093,1.9735099337748345,2.303808550999562,0.05016045396732218,0.07637178434592228,0.6567930080057165,12,ge1,no_macrophage
LUAD-5 R1,Lung5,8576,5226,2.0,0.02075670753375977,0.038632615311719784,0.5372845551945563,2.479127798507463,2.9190585533869116,0.022439118090195862,0.04125338120536322,0.5439340348489695,12,ge2,no_macrophage
LUAD-5 R2,Lung5,7904,5537,2.0,0.026871867167919797,0.03652255676817714,0.7357608433189927,2.6380313765182186,3.2506772620552646,0.028842373451281652,0.03830026455026454,0.7530593793530973,12,ge2,no_macrophage
LUAD-5 R3,Lung5,6379,5908,2.0,0.024857978933852894,0.035639931327981426,0.6974755003059316,2.3685530647436903,2.744075829383886,0.027415118882961206,0.0385712977259048,0.7107647525312323,12,ge2,no_macrophage
LUSC-6,Lung6,4895,49873,2.0,0.005549880830779706,0.006641536168534745,0.8356321022646964,1.3348314606741574,1.7064343432318088,0.007490120393346199,0.007913262299520602,0.9465275015337179,12,ge2,no_macrophage
LUAD-9 R1,Lung9,19330,11030,2.0,0.010549725322099869,0.0762500539653758,0.1383569554834724,2.195447490946715,2.6336355394378965,0.011477806634557915,0.08032837585846182,0.14288607869754208,12,ge2,no_macrophage
LUAD-9 R2,Lung9,34539,36954,2.0,0.009665471330545594,0.0820554898367855,0.11779189119181348,2.0297924085816033,2.348676733235915,0.010951537390864227,0.0895745767289546,0.12226167056309617,12,ge2,no_macrophage
LUAD-12,Lung12,3723,11007,2.0,0.042884642441451466,0.1983830635915673,0.2161708850799014,1.0021488047273703,1.557735986190606,0.07111782797751617,0.260635280610215,0.2728633967397308,12,ge2,no_macrophage
LUAD-13,Lung13,13643,6853,2.0,0.040079685029476134,0.06980780054616331,0.5741433581333332,1.8687238877079821,2.303808550999562,0.04582310758879937,0.07637178434592228,0.6000004842265546,12,ge2,no_macrophage
LUAD-5 R1,Lung5,5666,5226,3.0,0.024126367807977406,0.038632615311719784,0.6245077537025642,2.3220967172608544,2.9190585533869116,0.02643589247727712,0.04125338120536322,0.6408175937307237,12,ge3,no_macrophage
LUAD-5 R2,Lung5,4917,5537,3.0,0.030639085001501108,0.03652255676817714,0.8389085461891206,2.4639007524913565,3.2506772620552646,0.03339667057246308,0.03830026455026454,0.8719697099907475,12,ge3,no_macrophage
LUAD-5 R3,Lung5,4053,5908,3.0,0.029801557928871025,0.035639931327981426,0.8361844935844023,2.238341968911917,2.744075829383886,0.03344012023414017,0.0385712977259048,0.866969021155892,12,ge3,no_macrophage
LUSC-6,Lung6,1719,49873,3.0,0.004847779716889664,0.006641536168534745,0.7299184396309898,1.1733566026759743,1.7064343432318088,0.006892748828232698,0.007913262299520602,0.8710375780985135,12,ge3,no_macrophage
LUAD-9 R1,Lung9,12997,11030,3.0,0.008059552204354852,0.0762500539653758,0.10569897049534671,2.073940140032315,2.6336355394378965,0.008880128857239742,0.08032837585846182,0.1105478451710076,12,ge3,no_macrophage
LUAD-9 R2,Lung9,20216,36954,3.0,0.006830398364331881,0.0820554898367855,0.08324121125738271,1.9032449544914918,2.348676733235915,0.007880569189209754,0.0895745767289546,0.08797774409870468,12,ge3,no_macrophage
LUAD-12,Lung12,1990,11007,3.0,0.03181383106006221,0.1983830635915673,0.16036566067736907,0.8748743718592965,1.557735986190606,0.05698426985555698,0.260635280610215,0.21863605618603119,12,ge3,no_macrophage
LUAD-13,Lung13,9389,6853,3.0,0.03569171624342569,0.06980780054616331,0.5112855005340421,1.768239429119182,2.303808550999562,0.04149449279464138,0.07637178434592228,0.5433222904246168,12,ge3,no_macrophage
LUAD-5 R1,Lung5,8576,5226,2.0,0.02075670753375977,0.038632615311719784,0.5372845551945563,2.479127798507463,2.9190585533869116,0.022439118090195862,0.04125338120536322,0.5439340348489695,12,pos_top50,no_macrophage
LUAD-5 R2,Lung5,7904,5537,2.0,0.026871867167919797,0.03652255676817714,0.7357608433189927,2.6380313765182186,3.2506772620552646,0.028842373451281652,0.03830026455026454,0.7530593793530973,12,pos_top50,no_macrophage
LUAD-5 R3,Lung5,6379,5908,2.0,0.024857978933852894,0.035639931327981426,0.6974755003059316,2.3685530647436903,2.744075829383886,0.027415118882961206,0.0385712977259048,0.7107647525312323,12,pos_top50,no_macrophage
LUSC-6,Lung6,16323,49873,1.0,0.004571259368171701,0.006641536168534745,0.6882834410853192,1.48030386571096,1.7064343432318088,0.005844037176274019,0.007913262299520602,0.7385117483882797,12,pos_top50,no_macrophage
LUAD-9 R1,Lung9,19330,11030,2.0,0.010549725322099869,0.0762500539653758,0.1383569554834724,2.195447490946715,2.6336355394378965,0.011477806634557915,0.08032837585846182,0.14288607869754208,12,pos_top50,no_macrophage
LUAD-9 R2,Lung9,34539,36954,2.0,0.009665471330545594,0.0820554898367855,0.11779189119181348,2.0297924085816033,2.348676733235915,0.010951537390864227,0.0895745767289546,0.12226167056309617,12,pos_top50,no_macrophage
LUAD-12,Lung12,3723,11007,2.0,0.042884642441451466,0.1983830635915673,0.2161708850799014,1.0021488047273703,1.557735986190606,0.07111782797751617,0.260635280610215,0.2728633967397308,12,pos_top50,no_macrophage
LUAD-13,Lung13,13643,6853,2.0,0.040079685029476134,0.06980780054616331,0.5741433581333332,1.8687238877079821,2.303808550999562,0.04582310758879937,0.07637178434592228,0.6000004842265546,12,pos_top50,no_macrophage
LUAD-5 R1,Lung5,12611,5226,1.0,0.021387601904610865,0.03536689264301205,0.6047351154226076,2.623661882483546,2.9190585533869116,0.022861421225550738,0.03776611788973865,0.6053421030008055,12,ge1,myeloid
LUAD-5 R2,Lung5,12377,5537,1.0,0.024158096623152776,0.034027795694763364,0.709951853474615,2.807061485012523,3.2506772620552646,0.02560410703072117,0.03568407287157287,0.7175219914741925,12,ge1,myeloid
LUAD-5 R3,Lung5,9985,5908,1.0,0.023574886138731904,0.032040292420285645,0.7357887321841655,2.497546319479219,2.744075829383886,0.025625434149274772,0.0346755903313881,0.7390049860543776,12,ge1,myeloid
LUSC-6,Lung6,16323,49873,1.0,0.007149421062304723,0.010896868522236956,0.6560986808012857,1.48030386571096,1.7064343432318088,0.009140037593984962,0.012983408758409951,0.7039782667294164,12,ge1,myeloid
LUAD-9 R1,Lung9,27834,11030,1.0,0.011872085185299239,0.05844255925398264,0.2031410899325084,2.3054178343033698,2.6336355394378965,0.012804076993475627,0.06156842679765316,0.2079649856176557,12,ge1,myeloid
LUAD-9 R2,Lung9,57922,36954,1.0,0.010886232881329734,0.05595792194671883,0.19454319428972405,2.156227340216153,2.348676733235915,0.012123442751579106,0.061085579806777965,0.1984665249953788,12,ge1,myeloid
LUAD-12,Lung12,7260,11007,1.0,0.054533320215138396,0.1562207166867837,0.3490786713293316,1.1571625344352616,1.557735986190606,0.08347288736283043,0.20524247177983151,0.4067037715876555,12,ge1,myeloid
LUAD-13,Lung13,19177,6853,1.0,0.056258737525359,0.08968022346834546,0.6273260184863022,1.9735099337748345,2.303808550999562,0.06333277426027646,0.09811279875935049,0.6455098117791755,12,ge1,myeloid
LUAD-5 R1,Lung5,8576,5226,2.0,0.021335843105899078,0.03536689264301205,0.6032716337638079,2.479127798507463,2.9190585533869116,0.02306519481610872,0.03776611788973865,0.6107377751520421,12,ge2,myeloid
LUAD-5 R2,Lung5,7904,5537,2.0,0.0267664353190669,0.034027795694763364,0.7866050319323524,2.6380313765182186,3.2506772620552646,0.02872921031530483,0.03568407287157287,0.8050989700279276,12,ge2,myeloid
LUAD-5 R3,Lung5,6379,5908,2.0,0.025759374136862766,0.032040292420285645,0.8039681348399228,2.3685530647436903,2.744075829383886,0.028409240598037278,0.0346755903313881,0.8192864296335118,12,ge2,myeloid
LUSC-6,Lung6,4895,49873,2.0,0.007405515832482125,0.010896868522236956,0.679600365680276,1.3348314606741574,1.7064343432318088,0.009994485800937414,0.012983408758409951,0.769789042840042,12,ge2,myeloid
LUAD-9 R1,Lung9,19330,11030,2.0,0.008347867858990466,0.05844255925398264,0.14283884835898233,2.195447490946715,2.6336355394378965,0.00908224718378374,0.06156842679765316,0.14751468660443234,12,ge2,myeloid
LUAD-9 R2,Lung9,34539,36954,2.0,0.005823368752231777,0.05595792194671883,0.10406692296001599,2.0297924085816033,2.348676733235915,0.006598213211735503,0.061085579806777965,0.10801588906263233,12,ge2,myeloid
LUAD-12,Lung12,3723,11007,2.0,0.03751710729954082,0.1562207166867837,0.24015449484053464,1.0021488047273703,1.557735986190606,0.062216565913670585,0.20524247177983151,0.30313689644320685,12,ge2,myeloid
LUAD-13,Lung13,13643,6853,2.0,0.05242109157670251,0.08968022346834546,0.5845334628900166,1.8687238877079821,2.303808550999562,0.05993303883189075,0.09811279875935049,0.6108585178463164,12,ge2,myeloid
LUAD-5 R1,Lung5,5666,5226,3.0,0.024511707259677606,0.03536689264301205,0.693069292433887,2.3220967172608544,2.9190585533869116,0.02685811899697028,0.03776611788973865,0.7111697070740712,12,ge3,myeloid
LUAD-5 R2,Lung5,4917,5537,3.0,0.031059395488925688,0.034027795694763364,0.9127654276384852,2.4639007524913565,3.2506772620552646,0.03385480993550158,0.03568407287157287,0.9487372715929929,12,ge3,myeloid
LUAD-5 R3,Lung5,4053,5908,3.0,0.03200157437759214,0.032040292420285645,0.9987915827300943,2.238341968911917,2.744075829383886,0.03590874334229816,0.0346755903313881,1.0355625671870343,12,ge3,myeloid
LUSC-6,Lung6,1719,49873,3.0,0.007029280589490013,0.010896868522236956,0.6450734516201185,1.1733566026759743,1.7064343432318088,0.009994485800937413,0.012983408758409951,0.7697890428400419,12,ge3,myeloid
LUAD-9 R1,Lung9,12997,11030,3.0,0.007123438742273859,0.05844255925398264,0.12188786448102756,2.073940140032315,2.6336355394378965,0.007848705775969255,0.06156842679765316,0.1274793946216022,12,ge3,myeloid
LUAD-9 R2,Lung9,20216,36954,3.0,0.004230147737765466,0.05595792194671883,0.07559515419091624,1.9032449544914918,2.348676733235915,0.004880531141802686,0.061085579806777965,0.07989661647217679,12,ge3,myeloid
LUAD-12,Lung12,1990,11007,3.0,0.028338119167264895,0.1562207166867837,0.1813979590433047,0.8748743718592965,1.557735986190606,0.050758647293300756,0.20524247177983151,0.24731064118030485,12,ge3,myeloid
LUAD-13,Lung13,9389,6853,3.0,0.04907515887385948,0.08968022346834546,0.5472238691642154,1.768239429119182,2.303808550999562,0.05705382202410434,0.09811279875935049,0.5815125319587005,12,ge3,myeloid
LUAD-5 R1,Lung5,8576,5226,2.0,0.021335843105899078,0.03536689264301205,0.6032716337638079,2.479127798507463,2.9190585533869116,0.02306519481610872,0.03776611788973865,0.6107377751520421,12,pos_top50,myeloid
LUAD-5 R2,Lung5,7904,5537,2.0,0.0267664353190669,0.034027795694763364,0.7866050319323524,2.6380313765182186,3.2506772620552646,0.02872921031530483,0.03568407287157287,0.8050989700279276,12,pos_top50,myeloid
LUAD-5 R3,Lung5,6379,5908,2.0,0.025759374136862766,0.032040292420285645,0.8039681348399228,2.3685530647436903,2.744075829383886,0.028409240598037278,0.0346755903313881,0.8192864296335118,12,pos_top50,myeloid
LUSC-6,Lung6,16323,49873,1.0,0.007149421062304723,0.010896868522236956,0.6560986808012857,1.48030386571096,1.7064343432318088,0.009140037593984962,0.012983408758409951,0.7039782667294164,12,pos_top50,myeloid
LUAD-9 R1,Lung9,19330,11030,2.0,0.008347867858990466,0.05844255925398264,0.14283884835898233,2.195447490946715,2.6336355394378965,0.00908224718378374,0.06156842679765316,0.14751468660443234,12,pos_top50,myeloid
LUAD-9 R2,Lung9,34539,36954,2.0,0.005823368752231777,0.05595792194671883,0.10406692296001599,2.0297924085816033,2.348676733235915,0.006598213211735503,0.061085579806777965,0.10801588906263233,12,pos_top50,myeloid
LUAD-12,Lung12,3723,11007,2.0,0.03751710729954082,0.1562207166867837,0.24015449484053464,1.0021488047273703,1.557735986190606,0.062216565913670585,0.20524247177983151,0.30313689644320685,12,pos_top50,myeloid
LUAD-13,Lung13,13643,6853,2.0,0.05242109157670251,0.08968022346834546,0.5845334628900166,1.8687238877079821,2.303808550999562,0.05993303883189075,0.09811279875935049,0.6108585178463164,12,pos_top50,myeloid
