Study_ID,GSM_ID,IN_VIVO,Cancer_type,Cell_Line,sub_clone,Condition,ICB,ICB_study,ICB_group,ICB_Baseline_TYPE,Baseline,Cell_treatment,Cell_genotype,Tumor,Mouse_genotype,Mouse_strain,Mouse_treatment,Timepoint,Implantation,Implantation_site,SRX_ID,SampleName,has_expr,Tacstd2,is_control_arm,is_icb_arm
GSE149825,GSM4513723,in_vivo,Melanoma,B16,B16F10,,0,Baseline,,R,1,,WT,primary,WT,C57BL/6,vehicle,,subcutaneous,flank,SRX8245760,SRX8245760,True,0.23130564259799374,True,False
GSE150401,GSM4548479,in_vivo,Melanoma,B16,B16R2L,,1,NR,antiPD1,,0,sh_control,WT,primary,WT,C57BL/6,antiPD1,,subcutaneous,unknown,SRX8330934,SRX8330934,True,0.22991913403275785,False,True
GSE150401,GSM4548480,in_vivo,Melanoma,B16,B16R2L,,1,NR,antiPD1,,0,sh_control,WT,primary,WT,C57BL/6,antiPD1,,subcutaneous,unknown,SRX8330935,SRX8330935,True,0.0,False,True
GSE150401,GSM4548481,in_vivo,Melanoma,B16,B16R2L,,1,NR,antiPD1,,0,sh_control,WT,primary,WT,C57BL/6,antiPD1,,subcutaneous,unknown,SRX8330936,SRX8330936,True,0.0,False,True
GSE150401,GSM4548482,in_vivo,Melanoma,B16,B16R2L,,1,NR,antiPD1,,0,sh_control,WT,primary,WT,C57BL/6,antiPD1,,subcutaneous,unknown,SRX8330937,SRX8330937,True,0.0,False,True
GSE150401,GSM4548487,in_vivo,Melanoma,B16,B16R2L,MDK_knockdown,1,R,antiPD1,,0,shMDK,MDK_knockdown,primary,WT,C57BL/6,antiPD1,,subcutaneous,unknown,SRX8330942,SRX8330942,True,0.32421279163397887,False,True
GSE150401,GSM4548488,in_vivo,Melanoma,B16,B16R2L,MDK_knockdown,1,R,antiPD1,,0,shMDK,MDK_knockdown,primary,WT,C57BL/6,antiPD1,,subcutaneous,unknown,SRX8330943,SRX8330943,True,0.5244033842980436,False,True
GSE150401,GSM4548489,in_vivo,Melanoma,B16,B16R2L,MDK_knockdown,1,R,antiPD1,,0,shMDK,MDK_knockdown,primary,WT,C57BL/6,antiPD1,,subcutaneous,unknown,SRX8330944,SRX8330944,True,0.0,False,True
GSE150401,GSM4548490,in_vivo,Melanoma,B16,B16R2L,MDK_knockdown,1,R,antiPD1,,0,shMDK,MDK_knockdown,primary,WT,C57BL/6,antiPD1,,subcutaneous,unknown,SRX8330945,SRX8330945,True,0.0,False,True
GSE150401,GSM4548475,in_vivo,Melanoma,B16,B16R2L,,0,Baseline,,NR,1,sh_control,WT,primary,WT,C57BL/6,isotype,,subcutaneous,unknown,SRX8330930,SRX8330930,True,0.0,True,False
GSE150401,GSM4548476,in_vivo,Melanoma,B16,B16R2L,,0,Baseline,,NR,1,sh_control,WT,primary,WT,C57BL/6,isotype,,subcutaneous,unknown,SRX8330931,SRX8330931,True,0.0,True,False
GSE150401,GSM4548477,in_vivo,Melanoma,B16,B16R2L,,0,Baseline,,NR,1,sh_control,WT,primary,WT,C57BL/6,isotype,,subcutaneous,unknown,SRX8330932,SRX8330932,True,0.0,True,False
GSE150401,GSM4548478,in_vivo,Melanoma,B16,B16R2L,,0,Baseline,,NR,1,sh_control,WT,primary,WT,C57BL/6,isotype,,subcutaneous,unknown,SRX8330933,SRX8330933,True,0.0,True,False
GSE150401,GSM4548483,in_vivo,Melanoma,B16,B16R2L,MDK_knockdown,0,Baseline,,R,0,shMDK,MDK_knockdown,primary,WT,C57BL/6,isotype,,subcutaneous,unknown,SRX8330938,SRX8330938,True,0.0,True,False
GSE150401,GSM4548484,in_vivo,Melanoma,B16,B16R2L,MDK_knockdown,0,Baseline,,R,0,shMDK,MDK_knockdown,primary,WT,C57BL/6,isotype,,subcutaneous,unknown,SRX8330939,SRX8330939,True,0.0,True,False
GSE150401,GSM4548485,in_vivo,Melanoma,B16,B16R2L,MDK_knockdown,0,Baseline,,R,0,shMDK,MDK_knockdown,primary,WT,C57BL/6,isotype,,subcutaneous,unknown,SRX8330940,SRX8330940,True,0.0,True,False
GSE150401,GSM4548486,in_vivo,Melanoma,B16,B16R2L,MDK_knockdown,0,Baseline,,R,0,shMDK,MDK_knockdown,primary,WT,C57BL/6,isotype,,subcutaneous,unknown,SRX8330941,SRX8330941,True,0.0,True,False
GSE150928,GSM4561180,in_vivo,Mammary carcinoma,4T07,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,intravenous,tail vein,SRX8369739,SRX8369739,True,0.24564047268396383,True,False
GSE150928,GSM4561181,in_vivo,Mammary carcinoma,4T07,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,intravenous,tail vein,SRX8369740,SRX8369740,True,0.8405760265594351,True,False
GSE150928,GSM4561182,in_vivo,Mammary carcinoma,4T07,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,intravenous,tail vein,SRX8369741,SRX8369741,True,0.7272382524076013,True,False
GSE150928,GSM4561183,in_vivo,Mammary carcinoma,4T07,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,intravenous,tail vein,SRX8369742,SRX8369742,True,0.8005914019184928,True,False
GSE150928,GSM4561184,in_vivo,Mammary carcinoma,4T07,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,intravenous,tail vein,SRX8369743,SRX8369743,True,0.18624064628676537,True,False
GSE150928,GSM4561185,in_vivo,Mammary carcinoma,4T07,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,intravenous,tail vein,SRX8369744,SRX8369744,True,0.055402532152670075,True,False
GSE150928,GSM4561162,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,metastasis,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369578,SRX8369578,True,2.4061814531047645,True,False
GSE150928,GSM4561164,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,metastasis,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369580,SRX8369580,True,4.344128164072948,True,False
GSE150928,GSM4561165,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,metastasis,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369581,SRX8369581,True,4.283629663890078,True,False
GSE150928,GSM4561166,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,metastasis,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369582,SRX8369582,True,4.606276772678847,True,False
GSE150928,GSM4561167,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,metastasis,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369583,SRX8369583,True,4.804075807222499,True,False
GSE150928,GSM4561168,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369584,SRX8369584,True,1.6145088247400077,True,False
GSE150928,GSM4561169,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369585,SRX8369585,True,1.9239330748924564,True,False
GSE150928,GSM4561170,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369586,SRX8369586,True,2.974256995896125,True,False
GSE150928,GSM4561171,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369587,SRX8369587,True,2.083107137386598,True,False
GSE150928,GSM4561172,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369588,SRX8369588,True,2.2829683335566346,True,False
GSE150928,GSM4561173,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369589,SRX8369589,True,4.027020325613719,True,False
GSE150928,GSM4561174,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,metastasis,WT,BALB/c,no_treatment,,intravenous,tail vein,SRX8369590,SRX8369590,True,4.1246253311657135,True,False
GSE150928,GSM4561175,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,metastasis,WT,BALB/c,no_treatment,,intravenous,tail vein,SRX8369591,SRX8369591,True,2.425889639148482,True,False
GSE150928,GSM4561176,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,metastasis,WT,BALB/c,no_treatment,,intravenous,tail vein,SRX8369592,SRX8369592,True,3.5507155469030685,True,False
GSE150928,GSM4561177,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,metastasis,WT,BALB/c,no_treatment,,intravenous,tail vein,SRX8369593,SRX8369593,True,2.1099387725700027,True,False
GSE150928,GSM4561178,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,metastasis,WT,BALB/c,no_treatment,,intravenous,tail vein,SRX8369737,SRX8369737,True,2.4846215016050643,True,False
GSE150928,GSM4561179,in_vivo,Mammary carcinoma,4T1,parental,,0,,,,1,,WT,metastasis,WT,BALB/c,no_treatment,,intravenous,tail vein,SRX8369738,SRX8369738,True,2.294454785490209,True,False
GSE150928,GSM4561209,in_vivo,Mammary carcinoma,67NR,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369768,SRX8369768,True,0.4850351853624933,True,False
GSE150928,GSM4561210,in_vivo,Mammary carcinoma,67NR,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369769,SRX8369769,True,0.12561539749276462,True,False
GSE150928,GSM4561211,in_vivo,Mammary carcinoma,67NR,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369770,SRX8369770,True,0.3389480544124207,True,False
GSE150928,GSM4561212,in_vivo,Mammary carcinoma,67NR,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369771,SRX8369771,True,0.04210637800040952,True,False
GSE150928,GSM4561213,in_vivo,Mammary carcinoma,67NR,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369772,SRX8369772,True,0.04627731176177486,True,False
GSE150928,GSM4561214,in_vivo,Mammary carcinoma,67NR,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369773,SRX8369773,True,0.08675116249590224,True,False
GSE150928,GSM4561186,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369745,SRX8369745,True,3.6305177699232365,True,False
GSE150928,GSM4561187,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369746,SRX8369746,True,3.8712439776791396,True,False
GSE150928,GSM4561188,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369747,SRX8369747,True,3.576472313895302,True,False
GSE150928,GSM4561190,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369749,SRX8369749,True,3.647293208625116,True,False
GSE150928,GSM4561191,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369750,SRX8369750,True,3.376327895143385,True,False
GSE150928,GSM4561192,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369751,SRX8369751,True,2.7697194882042653,True,False
GSE150928,GSM4561193,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369752,SRX8369752,True,3.9212551256133756,True,False
GSE150928,GSM4561194,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369753,SRX8369753,True,3.259175299607342,True,False
GSE150928,GSM4561195,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369754,SRX8369754,True,1.858378129331691,True,False
GSE150928,GSM4561196,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369755,SRX8369755,True,3.5592462037543897,True,False
GSE150928,GSM4561197,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369756,SRX8369756,True,0.5669106000444515,True,False
GSE150928,GSM4561198,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369757,SRX8369757,True,0.2990394651207862,True,False
GSE150928,GSM4561199,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369758,SRX8369758,True,0.04558415784382048,True,False
GSE150928,GSM4561200,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369759,SRX8369759,True,0.2032613065171475,True,False
GSE150928,GSM4561201,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369760,SRX8369760,True,0.20019170007263543,True,False
GSE150928,GSM4561202,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369761,SRX8369761,True,0.371844306781871,True,False
GSE150928,GSM4561204,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intravenous,tail vein,SRX8369763,SRX8369763,True,1.5082699219907032,True,False
GSE150928,GSM4561205,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intravenous,tail vein,SRX8369764,SRX8369764,True,2.4187920024062306,True,False
GSE150928,GSM4561206,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intravenous,tail vein,SRX8369765,SRX8369765,True,2.360112801450974,True,False
GSE150928,GSM4561207,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intravenous,tail vein,SRX8369766,SRX8369766,True,3.118553257389388,True,False
GSE150928,GSM4561208,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intravenous,tail vein,SRX8369767,SRX8369767,True,1.8509542035611208,True,False
GSE150928,GSM4561442,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intravenous,tail vein,SRX8369682,SRX8369682,True,0.1957129508008081,True,False
GSE150928,GSM4561443,in_vivo,Mammary carcinoma,6DT1,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intravenous,tail vein,SRX8369683,SRX8369683,True,0.21909973422121432,True,False
GSE150928,GSM4561219,in_vivo,Mammary carcinoma,D2A1,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369778,SRX8369778,True,0.09151299091512975,True,False
GSE150928,GSM4561220,in_vivo,Mammary carcinoma,D2A1,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369779,SRX8369779,True,0.5161543654020756,True,False
GSE150928,GSM4561221,in_vivo,Mammary carcinoma,D2A1,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369780,SRX8369780,True,0.40225939256962234,True,False
GSE150928,GSM4561222,in_vivo,Mammary carcinoma,D2A1,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369781,SRX8369781,True,0.5843910803362592,True,False
GSE150928,GSM4561223,in_vivo,Mammary adenocarcinoma,E0771,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,orthotopic,mammary fat pad,SRX8369782,SRX8369782,True,0.8334041683597936,True,False
GSE150928,GSM4561224,in_vivo,Mammary adenocarcinoma,E0771,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,orthotopic,mammary fat pad,SRX8369783,SRX8369783,True,0.44295092487992627,True,False
GSE150928,GSM4561225,in_vivo,Mammary adenocarcinoma,E0771,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,orthotopic,mammary fat pad,SRX8369784,SRX8369784,True,0.40803844620133023,True,False
GSE150928,GSM4561226,in_vivo,Mammary adenocarcinoma,E0771,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,orthotopic,mammary fat pad,SRX8369785,SRX8369785,True,0.2967868317189506,True,False
GSE150928,GSM4561227,in_vivo,Mammary carcinoma,EMT6,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369786,SRX8369786,True,0.1949008070640374,True,False
GSE150928,GSM4561228,in_vivo,Mammary carcinoma,EMT6,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369787,SRX8369787,True,0.551806509187972,True,False
GSE150928,GSM4561229,in_vivo,Mammary carcinoma,EMT6,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369788,SRX8369788,True,0.19189007849134723,True,False
GSE150928,GSM4561230,in_vivo,Mammary carcinoma,EMT6,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369789,SRX8369789,True,0.1871908825004082,True,False
GSE150928,GSM4561231,in_vivo,Mammary carcinoma,F311,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369790,SRX8369790,True,2.0441352853944075,True,False
GSE150928,GSM4561232,in_vivo,Mammary carcinoma,F311,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369791,SRX8369791,True,3.282793688944659,True,False
GSE150928,GSM4561233,in_vivo,Mammary carcinoma,F311,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369792,SRX8369792,True,2.4792882575049418,True,False
GSE150928,GSM4561234,in_vivo,Mammary carcinoma,F311,parental,,0,,,,1,,WT,primary,WT,BALB/c,no_treatment,,orthotopic,mammary fat pad,SRX8369793,SRX8369793,True,2.2223653190250396,True,False
GSE150928,GSM4561235,in_vivo,Mammary carcinoma,HRM1,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369794,SRX8369794,True,5.321882505003746,True,False
GSE150928,GSM4561236,in_vivo,Mammary carcinoma,HRM1,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369795,SRX8369795,True,5.657162991038492,True,False
GSE150928,GSM4561237,in_vivo,Mammary carcinoma,HRM1,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369796,SRX8369796,True,4.943009534571569,True,False
GSE150928,GSM4561238,in_vivo,Mammary carcinoma,HRM1,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX8369797,SRX8369797,True,5.053711146927326,True,False
GSE150928,GSM4561247,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369806,SRX8369806,True,5.808845975235478,True,False
GSE150928,GSM4561248,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,primary,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369807,SRX8369807,True,4.282317548843794,True,False
GSE150928,GSM4561249,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369808,SRX8369808,True,5.994913636889758,True,False
GSE150928,GSM4561250,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,primary,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369809,SRX8369809,True,6.682255973475578,True,False
GSE150928,GSM4561251,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369810,SRX8369810,True,0.2724520507942261,True,False
GSE150928,GSM4561252,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369811,SRX8369811,True,5.861995350255207,True,False
GSE150928,GSM4561253,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,primary,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369812,SRX8369812,True,5.583778042901904,True,False
GSE150928,GSM4561254,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369813,SRX8369813,True,7.07608154877524,True,False
GSE150928,GSM4561255,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,primary,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369814,SRX8369814,True,6.655529921757555,True,False
GSE150928,GSM4561256,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369815,SRX8369815,True,6.306572199181126,True,False
GSE150928,GSM4561257,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369816,SRX8369816,True,8.143941958128988,True,False
GSE150928,GSM4561258,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,primary,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369817,SRX8369817,True,6.633250019266402,True,False
GSE150928,GSM4561259,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369818,SRX8369818,True,2.7070449907280403,True,False
GSE150928,GSM4561260,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369819,SRX8369819,True,6.2301164167797,True,False
GSE150928,GSM4561261,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,primary,WT,REAR,no_treatment,,orthotopic,mammary fat pad,SRX8369820,SRX8369820,True,6.871845471585916,True,False
GSE150928,GSM4561422,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intracardiac,left ventricle,SRX8369662,SRX8369662,True,6.475410571564918,True,False
GSE150928,GSM4561423,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intracardiac,left ventricle,SRX8369663,SRX8369663,True,5.86959872881016,True,False
GSE150928,GSM4561424,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intracardiac,left ventricle,SRX8369664,SRX8369664,True,1.9971720726372162,True,False
GSE150928,GSM4561425,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intracardiac,left ventricle,SRX8369665,SRX8369665,True,5.554381671933473,True,False
GSE150928,GSM4561426,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intracardiac,left ventricle,SRX8369666,SRX8369666,True,7.278402566384829,True,False
GSE150928,GSM4561427,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intracardiac,left ventricle,SRX8369667,SRX8369667,True,5.3189855689200325,True,False
GSE150928,GSM4561428,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intracardiac,left ventricle,SRX8369668,SRX8369668,True,4.27225122438476,True,False
GSE150928,GSM4561429,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intracardiac,left ventricle,SRX8369669,SRX8369669,True,7.230072741762303,True,False
GSE150928,GSM4561431,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intracardiac,left ventricle,SRX8369671,SRX8369671,True,7.050857190470348,True,False
GSE150928,GSM4561432,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intracardiac,left ventricle,SRX8369672,SRX8369672,True,6.004415277400137,True,False
GSE150928,GSM4561433,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intracardiac,left ventricle,SRX8369673,SRX8369673,True,6.956082041111881,True,False
GSE150928,GSM4561434,in_vivo,Mammary adenocarcinoma,M6,parental,,0,,,,1,,WT,metastasis,WT,FVB,no_treatment,,intracardiac,left ventricle,SRX8369674,SRX8369674,True,6.873214702688958,True,False
