atlas_name	level	downloadSource	FileFormat	assayName	Filename	synapseId	CellTotal	diagnosis	organ
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1195A/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627342		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1195A/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627032		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1215/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627109		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1215/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627268		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1215/MAST.clusters_phenographLV/clusters_phenographLV.10.filtered.csv	syn23627131		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1215/MAST.clusters_phenographLV/clusters_phenographLV.11.filtered.csv	syn23627117		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1215/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627153		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1215/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627031		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1215/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627185		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1215/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23627370		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1215/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627347		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1215/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23627190		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1215/MAST.clusters_phenographLV/clusters_phenographLV.8.filtered.csv	syn23627429		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1215/MAST.clusters_phenographLV/clusters_phenographLV.9.filtered.csv	syn23627431		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1229A_Frozen/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627145		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1229A_Frozen/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627211		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1229A_Frozen/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627410		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1229A_Frozen/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627263		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1229A_Frozen/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627439		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1229A_Frozen/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23627284		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1229A_Frozen/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627426		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1229A_Frozen/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23627242		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1231A/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627050		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1231A/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627452		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1231A/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627086		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1231A/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627204		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1231A/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627135		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1231A/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23627177		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1231A/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627329		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1231A/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23627262		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1293A/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627079		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1293A/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627163		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1293A/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627047		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1293A/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627016		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1293A/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627220		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1293A/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23627030		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1293A/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627123		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1293A/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23627081		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1311A_T_1/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627168		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1311A_T_1/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627359		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1311A_T_1/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627224		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1322A_LN/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627387		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1322A_LN/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627275		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1322A_LN/MAST.clusters_phenographLV/clusters_phenographLV.10.filtered.csv	syn23627235		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1322A_LN/MAST.clusters_phenographLV/clusters_phenographLV.11.filtered.csv	syn23627089		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1322A_LN/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627446		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1322A_LN/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627161		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1322A_LN/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627447		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1322A_LN/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23627179		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1322A_LN/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627083		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1322A_LN/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23627121		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1322A_LN/MAST.clusters_phenographLV/clusters_phenographLV.8.filtered.csv	syn23627218		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1322A_LN/MAST.clusters_phenographLV/clusters_phenographLV.9.filtered.csv	syn23627164		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU426B/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627132		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU426B/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627282		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU426B/MAST.clusters_phenographLV/clusters_phenographLV.10.filtered.csv	syn23627231		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU426B/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627082		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU426B/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627307		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU426B/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627353		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU426B/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23627214		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU426B/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627096		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU426B/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23627189		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU426B/MAST.clusters_phenographLV/clusters_phenographLV.8.filtered.csv	syn23627401		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU426B/MAST.clusters_phenographLV/clusters_phenographLV.9.filtered.csv	syn23627194		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU779D/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627450		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU779D/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627191		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
