sample	TACSTD2	CD8A	CD3E	CD2	GZMA	GZMB	PRF1	NKG7	IFNG	CXCL9	CXCL10	CD274	PDCD1	CTLA4	LAG3	TIGIT	HAVCR2	IDO1	FOXP3	MS4A1	CD68	CYT_GZMA_PRF1	purity	LeukocyteFraction_methylation	CIBERSORT_CD8_T	CIBERSORT_Tregs	CIBERSORT_NK_activated	CIBERSORT_Macrophage_M1	CIBERSORT_Macrophage_M2	Wolf_LymphocyteInfiltration	Wolf_MacrophageCSF1	Wolf_IFNgamma	Wolf_TGFbeta	Wolf_WoundHealing_CSR
TCGA-77-8008-01	13.9247	7.5007	8.5963	8.246	6.4552	5.9903	7.2601	6.4277	1.2168	9.1246	9.9209	6.0347	5.4389	5.4167	6.5397	6.5702	9.1759	10.4723	7.4287	3.576	12.6858	6.85765	0.27	0.410775396166549	0.0553290532742449	0.0	0.0	0.0165431632573817	0.21362411463108	0.9641	0.8384	0.3857	1.2363	-0.0795
TCGA-66-2767-01	12.9597	10.3435	10.1808	10.1099	9.1048	9.4997	9.6882	9.2563	5.6168	12.2969	11.0474	8.312	7.9262	8.0591	9.0305	8.5062	10.3244	10.0244	8.2041	9.6909	13.4981	9.3965	0.27	0.364985199312607	0.180591574700549	0.0646291614965799	0.0324649854997283	0.0843437197933883	0.27647789776318	2.3854	1.385	0.5943	0.3571	0.184
TCGA-22-4609-01	12.657	9.3932	9.3541	9.1634	8.2487	8.9866	9.0997	8.2647	4.1388	11.7311	9.5146	7.4786	6.8616	6.8319	7.5482	7.895	9.7662	9.4263	7.2655	8.1086	13.0604	8.674199999999999	0.42	0.387203419997164	0.137861838979282	0.0170248761445798	0.0169427830935838	0.0684105860334182	0.25503175689895	1.7686	1.113	0.3137	0.6991	0.089
TCGA-43-3394-01	13.2874	6.6151	6.5342	7.3619	5.7162	5.7266	5.4896	5.2354	0.0	7.1337	6.3905	7.0777	3.845	4.9974	4.9085	4.7939	8.1903	5.4896	5.032	4.4601	11.2554	5.6029	0.6	0.0400621148250559	0.0587904722834635	0.0	0.0	0.0137820979781741	0.234557902749396	-0.0157	0.0677	0.0448	0.2404	0.37
TCGA-43-8115-01	12.5355	9.3603	9.5796	9.3084	7.9677	8.2747	8.7627	7.9583	3.4923	11.7126	10.0909	6.4307	6.9421	7.4178	7.4359	7.9708	9.5725	8.9741	8.6746	7.0459	12.7001	8.3652	0.42	0.41042268289646	0.117341991018039	0.0063937149295756	0.0036087155219891	0.0497340616821253	0.279617619939574	1.6126	0.9943	0.3938	0.8503	0.1485
TCGA-39-5016-01	14.6014	9.1254	9.5423	8.9312	8.1472	8.206	8.5367	8.0802	4.7963	12.096	10.4835	9.8704	6.2206	6.3271	7.8695	7.7949	9.0506	10.5772	7.5611	8.8861	12.4274	8.34195	0.51	0.271814391896928	0.160190837645022	0.0245511960769348	0.0322181045433532	0.186788478624071	0.239667802743461	1.5329	0.6842	0.4276	-0.1217	0.2535
TCGA-66-2770-01	12.4821	8.8835	8.2745	8.4423	7.7818	8.4339	8.8071	7.988	4.4789	11.8268	10.6657	9.2208	6.3718	6.6446	7.6569	7.3179	9.2379	9.6539	6.526	6.9509	12.6308	8.29445	0.64	0.239907418431983	0.110802451209964	0.0	0.0365809027874048	0.09557223709597	0.228220203992682	1.1546	0.6252	0.3861	0.5056	0.147
TCGA-85-7697-01	14.3092	7.9593	8.4138	8.1311	6.8623	7.5183	7.6078	6.5549	3.3848	9.1671	8.8654	4.8746	5.8282	6.3063	6.681	7.1538	7.219	8.0273	7.122	9.4884	11.2158	7.23505	0.36	0.480713242511057	0.114902618703574	0.0515939616131525	0.0049221957363403	0.0560270806208422	0.13364227199551	1.3384	0.1212	0.2396	0.5447	0.1785
TCGA-85-A4CN-01	12.3184	8.1353	8.2556	7.707	7.0258	5.9714	7.6369	7.6027	3.3673	9.9824	8.7452	7.3584	5.5189	5.5189	7.0702	6.2171	7.5136	6.5841	6.4813	5.6248	10.9084	7.3313500000000005	0.54	0.311060572776637	0.175405797670189	0.023460775092731	0.0	0.0386825334030759	0.262063085855686	0.6824	0.0304	0.0208	0.7225	0.2235
TCGA-56-A5DS-01	14.018	7.6117	8.6319	8.3714	6.9315	6.7951	7.13	6.8649	2.3225	8.7984	8.0855	4.6731	5.8711	5.7556	7.1606	7.0341	7.1856	8.8525	6.8471	9.6907	10.8757	7.030749999999999	0.32	0.536961165557884	0.0761584346399122	0.077413345695604	0.0	0.0155591703304091	0.114650093563093	1.4253	0.325	0.1454	0.4958	0.0885
TCGA-37-3792-01	14.6427	9.3907	9.5998	9.5563	9.912	9.9195	10.1147	9.318	6.8392	10.684	13.653	9.5063	6.3893	7.9715	10.3647	7.4199	11.0889	10.2089	7.2891	3.9608	13.5244	10.013349999999999	0.4	0.374927667083697	0.0741317042447319	0.0	0.0338154856115429	0.0291601395895676	0.396825872699179	1.4928	1.6667	0.9262	0.3351	0.4065
TCGA-O2-A52N-01	14.0933	7.8724	7.9382	7.7459	8.1078	8.2596	8.4338	7.4493	3.5764	10.4506	8.5687	5.8123	6.1597	6.8617	8.0225	7.0036	8.183	8.9781	6.1519	6.2244	10.5622	8.2708	0.46	0.224931389011565	0.138026665355463	0.0	0.0383428412572531	0.136839771933809	0.261578676531931	0.2454	0.0803	0.4853	0.5475	0.1555
TCGA-66-2753-01	12.1294	6.8913	7.4262	6.7627	5.5609	6.7402	6.7938	6.0971	1.5963	9.1079	8.7629	5.277	4.7533	5.2517	6.0316	5.476	8.3268	7.9923	6.0179	7.634	11.2339	6.177350000000001	0.39	0.233879206202971	0.0470261515609236	0.0072027125221448	0.0	0.0446499770107409	0.310774174802839	0.5999	0.3519	0.0729	0.659	0.2995
TCGA-66-2754-01	7.4476	6.3553	6.2644	6.4026	6.6833	6.3712	6.5497	5.795	1.71	8.1615	8.0497	4.0398	2.9663	4.191	5.7831	4.7736	7.8368	7.4513	4.4081	3.6795	10.8703	6.6165	0.87	0.0934284347387229	0.0898832815315428	0.0	0.0360207819400609	0.0433813567371746	0.406520921380344	-0.5414	-0.451	-0.2487	-0.5553	0.5305
TCGA-46-6026-01	11.9363	6.5124	6.443	5.8474	4.6274	4.8862	7.1426	4.9001	0.0	8.1607	5.3476	2.0507	3.5326	3.4595	6.9593	6.1729	6.5481	5.5192	3.8121	5.6966	10.767	5.885	0.9	0.0460388197038936	0.071597715386494	0.0	0.0	0.0322410418601802	0.205963024753906	-0.0297	-0.6132	-0.211	0.2359	0.279
TCGA-85-7710-01	12.9934	8.0361	7.8708	7.8193	7.5324	7.433	7.9021	7.2211	4.7371	11.9427	11.0432	5.5608	5.8012	5.5919	6.8103	7.0967	8.1724	9.6849	4.69	4.6804	11.5133	7.71725	0.73	0.191459023193884	0.222638821148772	0.0193711631825547	0.0362964969161914	0.119026520408417	0.223301044930498	0.3127	0.0445	0.3349	0.3883	0.1775
TCGA-85-8664-01	11.2587	6.4913	6.6094	6.3894	6.251	5.3891	5.9021	5.2013	2.4859	7.0488	7.1562	2.9349	4.24	3.8881	5.6166	4.2785	6.1403	11.6326	3.9108	4.2004	8.8103	6.07655	0.65	0.200067654413214	0.0920498317306467	0.011000713313569	0.062356854819244	0.0317721090167399	0.0851505369118256	-0.161	-0.833	-0.1109	0.3362	0.333
TCGA-34-5241-01	14.4162	8.7906	8.8442	8.9495	9.7211	8.6917	8.6946	8.0842	3.8908	10.4063	10.7967	6.1835	5.8159	6.4349	6.9907	7.1736	9.5891	9.6017	6.855	5.681	12.7669	9.20785	0.88	0.406592412444162	0.0725881114193688	0.0206726906455821	0.0	0.0850560516391602	0.278459349431519	1.0651	0.8888	0.5672	0.5232	0.4495
TCGA-43-A474-01	13.0417	2.9344	4.104	3.0107	3.8368	3.8782	6.3202	2.6778	0.0	6.0578	5.3819	5.3819	0.5011	2.7685	3.8782	1.6212	5.0434	4.2049	2.792	1.1672	9.3203	5.0785	0.61	0.146801472297713	0.0209380398560687	0.0	0.0	0.003809129974128	0.173367568241246	-2.0503	-1.3419	-0.0942	0.4796	0.281
TCGA-96-A4JL-01	11.9314	10.2337	10.1208	9.8668	8.6502	9.54	9.9207	9.3881	5.207	12.5845	12.2628	7.1649	8.0752	7.7338	10.0111	8.5183	9.414	10.1449	8.4898	9.6559	11.7614	9.28545	0.38	0.401926237141504	0.160236739380528	0.0661082920948805	0.0610646870588615	0.150409458078906	0.0823521740821201	2.2277	0.9893	0.3832	0.2215	0.0565
TCGA-NC-A5HO-01	14.8478	8.3044	8.058	7.9071	7.2514	8.4343	7.2592	7.5855	4.9438	9.4848	7.9367	4.0631	5.8598	5.4324	6.9666	6.2373	6.7945	7.8972	5.2045	5.6381	10.2617	7.2553	0.63	0.329645204295399	0.218887219200281	0.0417550253931565	0.0597323888195462	0.0961095761095178	0.143735771354009	0.2384	-0.3211	-0.105	0.0373	0.2185
TCGA-77-8133-01	12.7038	7.4096	9.4544	8.4598	6.7845	5.8864	7.4096	6.9585	3.356	9.0786	7.3435	6.2684	8.0942	6.9648	6.9266	8.0267	8.5896	6.7264	7.628	11.7863	12.1523	7.09705	0.4	0.383993937469645	0.0378341775317175	0.0779375860749536	0.0	0.0213662686203915	0.101966850773405	2.077	0.7432	0.118	0.1895	0.0395
TCGA-66-2778-01	15.0781	7.1894	6.8491	7.3943	7.2858	6.6401	6.3956	7.0408	2.2575	7.6237	8.2296	4.7576	3.9341	4.2209	4.46	5.3693	9.4722	6.4727	4.2012	6.4028	12.2301	6.8407	0.38	0.526158679173123	0.057565143064343	0.0297739006399156	0.0	0.0153519311958617	0.210682301607467	0.6777	0.5612	0.1948	-0.1629	0.586
TCGA-22-5473-01	11.8703	7.1088	7.5412	7.2181	8.0455	8.0191	7.9958	7.2274	3.1154	9.6086	8.7035	9.4344	4.2873	4.0296	6.3711	6.1617	8.2008	7.334	5.1442	4.3108	11.4786	8.02065	0.58	0.135090053962581	0.0925338005648653	0.0074152678905153	0.0242175364985503	0.0785033873413608	0.322593500647916	0.2198	-0.0345	0.1647	0.5374	0.3615
TCGA-33-AASI-01	13.7169	8.689	8.9223	8.4304	7.4394	8.0134	8.0965	7.8755	3.0122	12.1464	11.5545	5.4399	6.7177	6.5189	7.9495	7.6317	7.5017	11.3993	6.0488	8.938	11.0408	7.767950000000001	0.52	0.390221042666116	0.139314778402643	0.0368851222127001	0.0	0.165449549024025	0.0457047890872012	1.2916	-0.021	0.482	0.1055	0.285
TCGA-98-A53B-01	13.3284	8.1528	8.1864	8.1664	7.792	7.528	8.5082	6.9417	4.2031	9.6781	9.1355	5.6981	6.4388	5.9165	7.4926	6.7515	8.5908	12.499	5.1506	7.6708	12.1361	8.1501	0.36	0.352352304932768	0.115463861545993	0.000405733536492	0.0148747130051348	0.0600310955013394	0.265220559951065	1.0067	0.4014	0.2547	0.6732	0.1
TCGA-43-6647-01	11.5215	7.648	8.7573	8.0436	6.4511	6.2669	7.5447	7.5155	1.8564	9.5081	10.8421	8.6751	5.4736	6.6308	6.4262	7.7189	8.9454	10.2669	8.1902	6.2457	12.7905	6.9979	0.25	0.459400581489005	0.0587493687447929	0.0	0.0169566269565158	0.0751381103999731	0.264542933989609	1.2823	0.9222	0.3789	1.3212	-0.0355
TCGA-22-4595-01	11.798	7.8504	8.2039	8.0788	7.7348	7.1452	8.5023	7.6336	2.8152	11.0944	9.0851	6.009	5.5325	5.5429	6.6433	6.6862	9.0895	7.2022	6.3731	5.9079	12.5821	8.118549999999999	0.46	0.353602583759668	0.0766908503815048	0.0033404934019628	0.0135068271294548	0.0443590786522064	0.296655522104331	0.9704	0.7155	0.0409	0.6592	0.2265
TCGA-56-6546-01	10.1647	9.7892	10.1408	9.4853	9.4085	9.7897	9.7233	9.3915	5.6254	12.2202	10.0796	6.2178	6.5887	6.821	9.2287	8.2032	9.5711	10.1218	7.4384	7.6633	13.0593	9.5659	0.41	0.45110530895052	0.150034649041882	0.0158670993661509	0.0419699536457405	0.0933678023211592	0.146493109790874	1.9203	0.9779	0.3374	0.3168	0.4265
TCGA-60-2698-01	13.581	9.6749	9.1793	9.0698	8.1218	8.2874	8.7892	8.5854	3.1323	10.3401	9.2613	6.6214	6.4338	5.9887	7.4431	6.7117	9.871	7.8061	7.09	5.0806	13.3849	8.4555	0.26	0.285527332075202	0.231075805844925	0.0340492179882858	0.0	0.0252580680606929	0.293256795158915	1.3262	1.0486	0.4726	0.4051	0.293
TCGA-56-5898-01	13.8991	7.0749	8.1271	7.8437	7.0029	6.5366	7.183	7.0889	2.9183	9.2818	7.879	5.4403	4.5693	4.5151	5.7759	5.8323	8.2647	7.678	5.9687	5.221	12.1829	7.09295	0.36	0.265498439903368	0.111120894586664	0.0108986850276895	0.0230569610430276	0.0146865660806884	0.350986447060777	0.4172	0.3726	0.0968	0.6391	0.0585
TCGA-77-6842-01	10.5031	9.4253	9.8333	8.8109	10.4211	8.8026	10.2106	9.2565	4.6692	10.8759	10.8419	10.6926	6.8301	6.3432	8.4029	7.84	9.2545	8.615	7.3632	7.6803	11.9193	10.31585	0.48	0.35254104968471	0.159683081391174	0.0330362104382319	0.111841424319708	0.0456966428102642	0.131497544216751	1.9308	0.9576	0.366	0.2927	0.1425
TCGA-34-8455-01	13.9164	7.2571	7.4153	6.9227	6.6403	6.6264	7.498	6.1689	2.2735	10.585	10.4196	4.9855	4.4655	4.5565	5.367	5.4798	7.1685	9.8986	4.9728	4.7994	12.3803	7.0691500000000005	0.46	0.256017156175266	0.0536074775474806	0.0	0.0470208477177332	0.123851531979956	0.198184319560254	0.3491	-0.086	0.2347	0.7489	0.156
TCGA-43-A56V-01	13.3852	6.2234	6.9446	6.3197	6.1415	4.6273	5.8635	5.9976	3.4323	7.32	8.2632	4.9253	4.2512	5.1514	6.253	5.5026	7.2822	8.8465	5.5507	7.5437	11.6755	6.0024999999999995	0.57	0.37358149490409	0.0954259068514947	0.0	0.0613110581063829	0.0322836896695041	0.251024295079831	0.4391	-0.0204	0.0631	0.4257	0.416
TCGA-77-8154-01	14.0368	5.1113	5.7671	5.7505	4.6929	3.8129	5.2591	4.4271	0.6974	4.5082	4.8253	3.8753	3.0805	3.0805	3.8753	3.8753	5.3277	8.7034	4.6918	6.252	10.5251	4.976	0.68	0.193309879976794	0.0308427633758505	0.0	0.0073131794616533	0.0	0.205406889901366	-0.331	-0.8393	-0.18	0.2435	0.235
TCGA-77-8138-01	14.4339	7.0675	7.5555	7.0409	6.3998	6.7433	7.2472	6.8546	2.5627	8.9563	9.2503	5.7485	4.7751	5.2407	7.6599	5.9191	8.444	5.7811	6.5386	3.166	12.1806	6.8235	0.23	0.343348485983147	0.0415135481962607	0.0165273717394765	0.0	0.0181081541008122	0.233479402083359					
TCGA-22-5491-01	14.7166	7.5019	7.1383	7.1202	6.8286	6.6552	6.7563	6.0815	3.0042	9.449	8.6231	6.2847	4.5385	5.027	5.9714	5.7926	7.7671	7.7219	5.1561	6.05	11.2076	6.7924500000000005	0.67	0.150315485245692	0.149991315102627	0.0196646757238978	0.0	0.0532466959276151	0.243418184892693	0.4351	-0.1272	0.0227	-0.2798	0.543
TCGA-85-A4CL-01	13.726	9.6931	9.6011	9.2773	9.4469	10.9029	9.6402	9.924	6.4103	12.8656	9.8234	4.9447	7.9428	7.8346	9.7291	8.1262	9.1976	9.2311	6.5338	7.6392	11.347	9.54355	0.65	0.303432584042367	0.238074330107516	0.0328248220687151	0.060623398804951	0.102029634709684	0.138236987144946	1.6269	0.5369	0.2162	0.1693	0.2275
TCGA-39-5022-01	12.8722	10.2854	10.7131	10.3042	9.9334	9.8952	9.8821	9.5729	6.9088	13.618	12.335	7.8409	8.1194	7.6437	10.1447	8.7777	10.0293	13.5863	7.2087	8.0015	12.9315	9.90775	0.26	0.565688574757016	0.158535586058338	0.0251472455565867	0.0248915651682382	0.140915351060074	0.182406475947666	2.4231	1.3037	0.6586	0.6198	0.2145
TCGA-63-A5MR-01	13.3391	6.065	6.5503	6.4475	7.2217	6.4393	6.5731	5.5881	2.7971	8.671	9.3466	7.4958	4.8953	5.3281	7.153	5.4801	7.212	9.9327	5.5819	4.8464	13.0598	6.8974	0.32	0.44064453921338	0.0331846873519869	0.0	0.0179481074059302	0.0557866938553159	0.111202532351292	0.1054	-0.2171	0.5674	0.4787	0.262
TCGA-66-2781-01	12.775	7.643	7.014	6.9499	6.7239	7.4035	6.8784	6.5291	1.463	7.8328	8.4653	4.948	4.4417	4.3942	5.2169	5.916	7.4213	12.06	5.9529	5.8295	11.0099	6.80115	0.4	0.33851731916946	0.0888023099063946	0.0297673028783012	0.0142765961706022	0.0078411651307727	0.0917044668421974	0.7949	0.2655	0.2166	0.4509	0.394
TCGA-77-7139-01	14.3155	7.3611	7.7903	7.2972	5.606	6.2636	6.575	6.5911	3.4552	9.118	7.8382	9.3978	4.6353	5.0461	6.2769	6.3289	7.3642	6.5588	5.6062	7.0249	10.5183	6.0905000000000005	0.72	0.138051589888629	0.11631875705902	0.0341593085104791	0.0	0.0743448743500459	0.290129145962094	0.4642	-0.1772	0.0641	-0.0114	0.4225
TCGA-37-A5EL-01	12.7036	6.9624	6.8749	5.8078	6.8291	8.0737	8.3639	6.3755	1.4153	7.3784	5.9929	2.3223	5.8249	4.7374	5.9391	5.503	6.4599	10.8331	3.9296	0.0	10.2397	7.5965	0.77	0.0850731360234295	0.202867900414378	0.0	0.0419378256328356	0.0	0.0863885188855838	-1.1863	-0.9479	0.3147	0.1405	0.199
TCGA-39-5036-01	15.011	8.094	7.5434	7.5837	7.433	6.634	7.3836	7.0397	2.7687	9.0801	8.5251	6.6263	5.144	4.1199	6.5551	6.4544	7.5837	7.8776	4.7175	6.1981	12.6927	7.4083000000000006	0.64	0.231911680404638	0.177102549494887	0.026926163273128	0.0494493222106886	0.0230097612881403	0.265222110548363	0.3961	-0.3452	0.3452	-0.2353	0.425
TCGA-66-2763-01	13.7839	7.2247	7.5223	7.1003	8.0252	7.8019	7.8934	6.8841	3.0039	9.5723	9.6596	8.3853	4.8054	4.9952	7.1266	5.7496	7.9985	11.019	5.9389	7.2883	11.8724	7.9593	0.67	0.220775677121271	0.0841162369842312	0.0026017537200438	0.0785572013081845	0.0671590149838765	0.185592121885443	0.8961	0.2353	0.1795	0.1082	0.2105
TCGA-66-2785-01	14.4296	10.0681	10.2349	9.8776	10.0276	9.9731	9.983	9.4991	6.3442	12.4179	11.8248	7.5449	7.68	7.7526	9.6595	8.3013	9.9477	11.6045	7.0557	7.9884	12.6994	10.0053	0.4	0.0512366470479652	0.195213985411926	0.0220822482691787	0.0246010277527128	0.111763236826041	0.25746154829158	2.1956	0.9772	0.6646	0.0176	0.2665
TCGA-22-5479-01	12.0168	7.812	8.0529	7.7568	7.0487	8.2297	7.9608	7.5052	4.7884	11.0701	9.7769	7.3411	5.3558	5.7738	7.3489	6.6879	7.9939	9.485	6.2013	7.2514	11.0111	7.50475	0.28	0.342920010093047	0.0931524601240033	0.0	0.0396388113154959	0.177629185833937	0.157038598124129	0.7773	0.0639	0.296	0.392	0.403
TCGA-63-A5MT-01	13.5039	5.6232	7.2563	6.7911	5.7225	6.8798	6.6843	5.3085	0.0	6.3993	11.3793	5.3085	5.7225	6.3222	7.329	6.338	8.4275	9.6374	6.2422	6.869	11.4962	6.2034	0.39	0.407995373223075	0.0111601055979421	0.0011756805234478	0.0107718860260279	0.136470532657753	0.268793876635842	0.5337	0.4785	0.5415	0.6124	0.1575
TCGA-33-4532-01	12.8848	6.4073	6.4908	6.1671	6.7159	6.3573	6.8975	5.9565	2.9084	7.5231	6.4011	5.3105	4.6147	4.5494	5.8789	4.9878	7.2318	6.6447	4.8227	4.4809	11.5408	6.8067	0.56	0.0632166098004837	0.128501730300955	0.0	0.0	0.0	0.345464139901661	-0.3629	-0.5052	-0.2012	-0.0077	0.5025
TCGA-70-6722-01	15.1201	7.4718	8.3241	7.8309	6.9896	6.842	8.1038	6.8919	3.0553	10.2065	10.7509	8.6945	6.3251	6.293	7.6399	7.1287	8.7024	9.4881	7.4627	6.2266	12.1028	7.5466999999999995	0.32	0.377736659650967	0.0619305716790054	0.0130563602226686	0.0131645382753001	0.0722694935707989	0.347092339399693	0.7299	0.6162	0.385	0.878	0.143
TCGA-60-2707-01	15.0489	6.9705	7.3816	6.4488	7.0037	6.4548	7.1372	6.3807	1.0688	6.3616	5.4411	5.9222	4.0959	3.7485	5.3142	5.3405	8.7254	7.7656	6.2296	3.7485	13.4252	7.07045	0.6	0.027733501961156	0.0231610264215383	0.0117119190333726	0.0	0.002365365998984	0.236356622949392	0.1836	0.5016	0.2353	1.0713	0.0715
TCGA-85-8071-01	14.2853	7.5373	8.8801	7.0108	8.9614	7.5867	8.9084	7.1561	3.9428	8.8171	7.6603	6.4592	4.9961	4.8951	6.7755	6.3617	6.8849	6.9366	5.7625	4.1901	10.684	8.934899999999999	0.86	0.0984413778975791	0.231523151139838	0.0199510888104055	0.107555061880575	0.0558880841236849	0.0788862803469084	0.0459	-0.8717	0.0975	0.323	0.056
TCGA-22-1012-01	13.109	7.761	8.3437	8.2624	6.9733	6.7303	7.6693	7.3133	1.0793	8.7669	8.8989	6.0709	5.127	5.3793	6.5621	6.1062	8.2173	6.6446	5.8827	7.6614	11.7937	7.3213	0.32	0.834843340743955	0.0948291188229785	0.0161537756524326	0.0	0.0382054599828335	0.138604233003865	0.9841	0.1534	0.2029	0.3548	0.4625
TCGA-58-A46K-01	12.1926	8.0945	7.6394	7.9567	7.6657	7.2461	7.8509	7.218	4.6104	10.6757	9.4148	9.4317	5.6662	4.9885	7.0043	6.5765	7.5179	8.5111	4.9277	6.4968	10.905	7.7583	0.61	0.324570912420114	0.185730377374011	0.0002477858727649	0.0	0.102589754545864	0.198038855233767	0.5331	-0.173	0.1645	0.0621	0.183
TCGA-94-A5I6-01	11.5519	5.7206	6.1581	5.9391	5.399	5.349	6.3651	5.1877	1.2851	8.2214	7.5346	7.3773	3.5283	5.0274	4.9624	5.0692	7.5384	5.349	5.5588	3.5283	10.8311	5.88205	0.38	0.345683605372982	0.0574826787619513	0.0	0.0	0.0	0.254276622538901	-0.5149	-0.2352	0.0139	0.4611	0.2395
TCGA-56-A4BY-01	14.7084	7.9756	7.3411	7.4105	5.8524	6.9972	7.4638	5.8424	3.1694	10.455	7.3339	7.4307	5.9767	5.7808	6.757	6.6053	7.9027	8.6031	5.5555	7.753	11.3239	6.6581	0.45	0.20145564867269	0.102733571058825	0.0	0.0	0.096490213162097	0.208809042651546	0.5086	-0.0538	0.2265	0.1219	0.155
TCGA-85-8049-01	12.6196	9.1961	9.7076	9.1948	8.062	8.5859	9.5374	8.2463	3.2987	11.596	9.3327	7.0674	7.4182	7.6109	7.8924	8.1279	9.2854	8.7639	8.2656	9.3454	12.8596	8.7997	0.2	0.477192768684587	0.106586952240984	0.0155497436001153	0.0029403922123922	0.0566052951030471	0.228574162171069	2.0376	1.0803	0.3296	0.8799	-0.0175
TCGA-60-2710-01	13.8572	8.6493	8.3495	8.0454	6.5221	7.6322	8.005	7.1607	2.2674	11.3605	9.4603	6.5121	5.9623	6.3697	7.1185	7.394	8.7916	8.5779	7.3195	6.8667	12.6155	7.26355	0.65	0.182343750182754	0.079664792205178	0.0368695881130307	0.0	0.0624683680473131	0.267453234664259	1.0419	0.6575	0.2426	0.5657	0.141
TCGA-18-4086-01	13.8456	7.9845	8.2477	8.1941	7.6902	7.8695	8.242	7.5539	3.5475	10.589	9.1689	7.9686	5.7353	5.8684	6.8609	6.2145	8.7961	7.4791	6.1823	7.7067	12.3032	7.966100000000001	0.6	0.280096233072631	0.13145450126916	0.0168188653465713	0.0064553319620582	0.0882818823577228	0.209331273888013	1.1735	0.4514	0.2654	0.4595	0.4085
TCGA-37-4132-01	10.9051	9.794	8.7877	9.2973	8.6945	8.9693	8.8065	8.5527	4.269	12.7435	11.3035	5.9868	6.6499	9.2994	7.9515	7.0057	9.1191	9.1432	5.8815	8.0902	11.7984	8.750499999999999	0.62	0.749132899985837	0.19075604713866	0.0167510247071912	0.0369934236793219	0.0889705455829559	0.195212489686724	1.9474	0.5586	0.5198	-0.2323	0.548
TCGA-63-7023-01	11.122	8.0874	7.9859	7.3615	6.7109	7.5737	8.2556	7.3944	3.0191	10.3874	9.395	4.3853	5.7691	5.8661	7.6708	6.8595	7.7491	9.7305	6.2002	3.3221	10.8175	7.48325	0.85	0.137881323495114	0.145447839974625	0.0459561983977638	0.0417556645892155	0.0894611297229404	0.309889937171583	0.0853	-0.1197	0.2354	-0.1039	0.401
TCGA-21-1070-01	14.0235	9.9868	9.7993	9.5628	10.0322	8.8931	9.6124	7.7076	5.7247	13.0173	13.5282	8.4061	7.0682	7.6041	8.5929	8.1053	9.0695	12.3595	7.4343	9.1516	12.4117	9.822299999999998	0.5	0.875164695515676	0.149622793521625	0.0355596105266457	0.0	0.117572562757705	0.190513324767737					
TCGA-33-6738-01	14.8558	6.8716	8.1811	7.2385	5.9458	6.4524	6.0008	6.5601	1.3762	8.1831	6.9388	3.8644	5.2669	4.4427	6.4977	5.9458	7.1881	8.2602	5.7824	6.3146	11.0104	5.9733	0.53	0.353625175488196	0.0515073917262994	0.0343768734549416	0.0	0.0157775523722785	0.142802472472886	0.6848	-0.2405	0.2117	0.1559	0.217
TCGA-56-A4BW-01	13.7086	7.9497	8.0223	8.0446	7.1358	6.9589	7.3961	7.1825	4.2449	9.9572	9.5274	5.0637	5.6675	6.3697	7.6377	7.0052	7.9732	10.5019	6.838	4.1062	10.8253	7.26595	0.58	0.28134694892355	0.104551085909897	0.0061764804360008	0.0485391736510772	0.0564233494535529	0.198237212606088	0.5587	0.1433	0.3866	0.6637	0.1795
TCGA-56-8308-01	15.3878	7.1285	8.0154	7.3272	6.5189	6.3865	6.5894	6.6566	1.1031	7.5335	5.9507	8.1084	5.8821	5.9372	5.7803	6.4636	7.71	6.3155	6.7377	8.2098	11.4721	6.55415	0.44	0.304972631920333	0.114486243369373	0.0490785926710862	0.0	0.0106810705946282	0.257713805149655	1.0208	0.2319	0.0815	0.6909	0.073
TCGA-21-1079-01	12.6451	5.8753	6.8943	6.0342	5.7433	6.3308	7.1971	5.1195	1.1904	8.0736	8.3686	8.209	4.0344	5.5982	5.947	4.4835	7.5163	5.9569	5.9572	1.1904	11.6907	6.4702	0.6	0.0592073325056785	0.0238744090374245	0.0	0.0472716710730561	0.0185537377469504	0.373978471755734	-0.2662	-0.1549	0.2467	0.9588	0.201
TCGA-66-2742-01	14.8871	7.2796	7.6376	7.2352	6.3813	6.3649	6.919	6.1427	2.2525	9.7559	8.5747	5.4066	4.5602	5.4692	4.7738	6.1234	8.4306	9.3019	5.5584	7.714	12.1393	6.65015	0.44	0.0571357735675835	0.0904963052080519	0.0266906499321927	0.0	0.044750064163533	0.156660139039775	0.7796	0.4854	0.0803	0.5595	0.2805
TCGA-63-7020-01	14.0374	8.6289	8.5549	8.0527	8.775	8.7431	9.3935	8.3067	4.66	11.169	9.9561	5.9322	6.6444	6.0758	8.2198	6.8179	8.7016	11.7813	6.3995	5.515	12.4281	9.08425	0.48	0.272527545022677	0.117263587364341	0.0016564071493498	0.075140744906419	0.0420664735001946	0.177175438820883	0.8946	0.493	0.4385	0.6991	0.082
TCGA-33-AASJ-01	14.9252	7.274	6.8316	6.7491	7.4768	7.6856	7.5535	6.1413	3.7711	8.3851	7.7522	8.1826	5.0705	4.7437	6.3537	5.4047	6.6477	5.8804	4.4729	5.0913	10.3386	7.51515	0.6	0.205561939032555	0.141075201666716	0.0	0.011776297725828	0.0239787160423598	0.0698709778558672	-0.1382	-0.8742	0.1177	-0.3109	0.471
