assay	mouse	dataset	genotype	gate	tac_rule	min_high	min_low	set	n_genes	n_high	n_low	mean_high	mean_low	delta	p_greater	up	up_sig
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	4	186	1343	1.1316078549011268	0.8189701020783321	0.3126377528227947	1.728660071587475e-26	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_TISMO	7	104	632	1.0534311623884105	0.7855585815129731	0.2678725808754374	4.4392738289161206e-14	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_EPITHELIAL	18	104	632	0.595624980632598	0.4459045745110431	0.14972040612155485	1.0428176489109097e-16	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge5	20	20	CLDN4_TJ_EDGE	11	104	632	0.6378040280062071	0.48794807699792353	0.14985595100828353	3.975607011462079e-12	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	4	104	632	1.2250328601154605	0.9547042191951323	0.27032864092032827	7.145663166520101e-10	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_TISMO	7	50	3582	0.9795899654738774	0.6212038633016395	0.358386102172238	2.455341011991093e-17	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_EPITHELIAL	18	50	3582	0.6065848890363906	0.3802426238712552	0.22634226516513545	6.6207424476301796e-21	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge5	20	20	CLDN4_TJ_EDGE	11	50	3582	0.6420227482567651	0.4107447876238708	0.2312779606328943	7.515843803413832e-17	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	4	50	3582	1.0980605042697769	0.7594689000332141	0.33859160423656276	8.405375371764672e-12	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_TISMO	7	319	2422	0.8761193178363152	0.6868799005838805	0.18923941725243476	1.7676900572214903e-24	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_EPITHELIAL	18	319	2422	0.5171087280992277	0.4062145492819254	0.11089417881730229	6.36076173162062e-32	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge5	20	20	CLDN4_TJ_EDGE	11	319	2422	0.5452290555592946	0.42195085923039455	0.12327819632890002	4.131863754592545e-26	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	4	319	2422	0.9916924283567407	0.7905995587543291	0.20109286960241157	1.3086327238525435e-17	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge5	20	20	TJ_TISMO	6	33	275	0.990856981335083	0.28229796631714454	0.7085590150179385	3.693333999361224e-17	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge5	20	20	TJ_EPITHELIAL	18	33	275	0.45700206195403975	0.1918933711170961	0.26510869083694366	4.746833708455359e-16	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge5	20	20	CLDN4_TJ_EDGE	11	33	275	0.5425153686787976	0.21474018581135623	0.32777518286744134	1.0736123531318151e-16	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	3	33	275	1.2535082031714393	0.24717972188909865	1.0063284812823405	2.0790145427334315e-21	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge5	20	20	TJ_TISMO	7	125	208	1.2030061572273272	0.20688947979596095	0.9961166774313662	2.5220167443705083e-44	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge5	20	20	TJ_EPITHELIAL	18	125	208	0.6550839110020957	0.11519637823599584	0.5398875327660999	1.1383240927282047e-44	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge5	20	20	CLDN4_TJ_EDGE	11	125	208	0.7699055702643389	0.13368481611783592	0.636220754146503	1.2057927806975652e-42	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	4	125	208	1.3694308856129689	0.21936330200971296	1.150067583603256	2.7122165325605087e-40	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge5	20	20	TJ_TISMO	7	65	179	1.1326693051240129	0.2685843717059264	0.8640849334180865	6.515596277707972e-28	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge5	20	20	TJ_EPITHELIAL	18	65	179	0.6472972743196179	0.21244087232427594	0.434856401995342	6.066385016665618e-27	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge5	20	20	CLDN4_TJ_EDGE	11	65	179	0.7358040543597025	0.19084494876186203	0.5449591055978404	1.184240510377983e-27	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge5	20	20	TJ_CLAUDIN4	4	65	179	1.2498359748586771	0.18718593600094002	1.0626500388577371	5.861880858031833e-33	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge5	30	30	TJ_TISMO	7	186	1343	0.9554775956148541	0.6814914279856166	0.27398616762923755	1.7480922353450734e-32	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge5	30	30	TJ_EPITHELIAL	18	186	1343	0.5450368612022317	0.39030201426692834	0.15473484693530337	1.2283522883137517e-37	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge5	30	30	CLDN4_TJ_EDGE	11	186	1343	0.5938231334465359	0.4216922369335199	0.172130896513016	8.737525317276716e-34	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge5	30	30	TJ_CLAUDIN4	4	186	1343	1.1316078549011268	0.8189701020783321	0.3126377528227947	1.728660071587475e-26	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge5	30	30	TJ_TISMO	7	104	632	1.0534311623884105	0.7855585815129731	0.2678725808754374	4.4392738289161206e-14	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge5	30	30	TJ_EPITHELIAL	18	104	632	0.595624980632598	0.4459045745110431	0.14972040612155485	1.0428176489109097e-16	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge5	30	30	CLDN4_TJ_EDGE	11	104	632	0.6378040280062071	0.48794807699792353	0.14985595100828353	3.975607011462079e-12	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge5	30	30	TJ_CLAUDIN4	4	104	632	1.2250328601154605	0.9547042191951323	0.27032864092032827	7.145663166520101e-10	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge5	30	30	TJ_TISMO	7	50	3582	0.9795899654738774	0.6212038633016395	0.358386102172238	2.455341011991093e-17	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge5	30	30	TJ_EPITHELIAL	18	50	3582	0.6065848890363906	0.3802426238712552	0.22634226516513545	6.6207424476301796e-21	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge5	30	30	CLDN4_TJ_EDGE	11	50	3582	0.6420227482567651	0.4107447876238708	0.2312779606328943	7.515843803413832e-17	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge5	30	30	TJ_CLAUDIN4	4	50	3582	1.0980605042697769	0.7594689000332141	0.33859160423656276	8.405375371764672e-12	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge5	30	30	TJ_TISMO	7	319	2422	0.8761193178363152	0.6868799005838805	0.18923941725243476	1.7676900572214903e-24	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge5	30	30	TJ_EPITHELIAL	18	319	2422	0.5171087280992277	0.4062145492819254	0.11089417881730229	6.36076173162062e-32	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge5	30	30	CLDN4_TJ_EDGE	11	319	2422	0.5452290555592946	0.42195085923039455	0.12327819632890002	4.131863754592545e-26	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge5	30	30	TJ_CLAUDIN4	4	319	2422	0.9916924283567407	0.7905995587543291	0.20109286960241157	1.3086327238525435e-17	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge5	30	30	TJ_TISMO	6	33	275	0.990856981335083	0.28229796631714454	0.7085590150179385	3.693333999361224e-17	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge5	30	30	TJ_EPITHELIAL	18	33	275	0.45700206195403975	0.1918933711170961	0.26510869083694366	4.746833708455359e-16	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge5	30	30	CLDN4_TJ_EDGE	11	33	275	0.5425153686787976	0.21474018581135623	0.32777518286744134	1.0736123531318151e-16	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge5	30	30	TJ_CLAUDIN4	3	33	275	1.2535082031714393	0.24717972188909865	1.0063284812823405	2.0790145427334315e-21	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge5	30	30	TJ_TISMO	7	125	208	1.2030061572273272	0.20688947979596095	0.9961166774313662	2.5220167443705083e-44	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge5	30	30	TJ_EPITHELIAL	18	125	208	0.6550839110020957	0.11519637823599584	0.5398875327660999	1.1383240927282047e-44	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge5	30	30	CLDN4_TJ_EDGE	11	125	208	0.7699055702643389	0.13368481611783592	0.636220754146503	1.2057927806975652e-42	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge5	30	30	TJ_CLAUDIN4	4	125	208	1.3694308856129689	0.21936330200971296	1.150067583603256	2.7122165325605087e-40	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge5	30	30	TJ_TISMO	7	65	179	1.1326693051240129	0.2685843717059264	0.8640849334180865	6.515596277707972e-28	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge5	30	30	TJ_EPITHELIAL	18	65	179	0.6472972743196179	0.21244087232427594	0.434856401995342	6.066385016665618e-27	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge5	30	30	CLDN4_TJ_EDGE	11	65	179	0.7358040543597025	0.19084494876186203	0.5449591055978404	1.184240510377983e-27	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge5	30	30	TJ_CLAUDIN4	4	65	179	1.2498359748586771	0.18718593600094002	1.0626500388577371	5.861880858031833e-33	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge5	50	50	TJ_TISMO	7	186	1343	0.9554775956148541	0.6814914279856166	0.27398616762923755	1.7480922353450734e-32	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge5	50	50	TJ_EPITHELIAL	18	186	1343	0.5450368612022317	0.39030201426692834	0.15473484693530337	1.2283522883137517e-37	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge5	50	50	CLDN4_TJ_EDGE	11	186	1343	0.5938231334465359	0.4216922369335199	0.172130896513016	8.737525317276716e-34	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge5	50	50	TJ_CLAUDIN4	4	186	1343	1.1316078549011268	0.8189701020783321	0.3126377528227947	1.728660071587475e-26	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge5	50	50	TJ_TISMO	7	104	632	1.0534311623884105	0.7855585815129731	0.2678725808754374	4.4392738289161206e-14	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge5	50	50	TJ_EPITHELIAL	18	104	632	0.595624980632598	0.4459045745110431	0.14972040612155485	1.0428176489109097e-16	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge5	50	50	CLDN4_TJ_EDGE	11	104	632	0.6378040280062071	0.48794807699792353	0.14985595100828353	3.975607011462079e-12	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge5	50	50	TJ_CLAUDIN4	4	104	632	1.2250328601154605	0.9547042191951323	0.27032864092032827	7.145663166520101e-10	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge5	50	50	TJ_TISMO	7	50	3582	0.9795899654738774	0.6212038633016395	0.358386102172238	2.455341011991093e-17	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge5	50	50	TJ_EPITHELIAL	18	50	3582	0.6065848890363906	0.3802426238712552	0.22634226516513545	6.6207424476301796e-21	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge5	50	50	CLDN4_TJ_EDGE	11	50	3582	0.6420227482567651	0.4107447876238708	0.2312779606328943	7.515843803413832e-17	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge5	50	50	TJ_CLAUDIN4	4	50	3582	1.0980605042697769	0.7594689000332141	0.33859160423656276	8.405375371764672e-12	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge5	50	50	TJ_TISMO	7	319	2422	0.8761193178363152	0.6868799005838805	0.18923941725243476	1.7676900572214903e-24	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge5	50	50	TJ_EPITHELIAL	18	319	2422	0.5171087280992277	0.4062145492819254	0.11089417881730229	6.36076173162062e-32	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge5	50	50	CLDN4_TJ_EDGE	11	319	2422	0.5452290555592946	0.42195085923039455	0.12327819632890002	4.131863754592545e-26	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge5	50	50	TJ_CLAUDIN4	4	319	2422	0.9916924283567407	0.7905995587543291	0.20109286960241157	1.3086327238525435e-17	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge5	50	50	TJ_TISMO	7	125	208	1.2030061572273272	0.20688947979596095	0.9961166774313662	2.5220167443705083e-44	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge5	50	50	TJ_EPITHELIAL	18	125	208	0.6550839110020957	0.11519637823599584	0.5398875327660999	1.1383240927282047e-44	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge5	50	50	CLDN4_TJ_EDGE	11	125	208	0.7699055702643389	0.13368481611783592	0.636220754146503	1.2057927806975652e-42	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge5	50	50	TJ_CLAUDIN4	4	125	208	1.3694308856129689	0.21936330200971296	1.150067583603256	2.7122165325605087e-40	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge5	50	50	TJ_TISMO	7	65	179	1.1326693051240129	0.2685843717059264	0.8640849334180865	6.515596277707972e-28	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge5	50	50	TJ_EPITHELIAL	18	65	179	0.6472972743196179	0.21244087232427594	0.434856401995342	6.066385016665618e-27	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge5	50	50	CLDN4_TJ_EDGE	11	65	179	0.7358040543597025	0.19084494876186203	0.5449591055978404	1.184240510377983e-27	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge5	50	50	TJ_CLAUDIN4	4	65	179	1.2498359748586771	0.18718593600094002	1.0626500388577371	5.861880858031833e-33	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	median_split_pos	20	20	TJ_TISMO	7	358	1343	0.8721982622005054	0.6814914279856166	0.19070683421488888	6.292315003921268e-27	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	median_split_pos	20	20	TJ_EPITHELIAL	18	358	1343	0.500674965925424	0.39030201426692834	0.1103729516584957	7.129818527989793e-32	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	median_split_pos	20	20	CLDN4_TJ_EDGE	11	358	1343	0.5467679985206361	0.4216922369335199	0.12507576158711614	1.2258766746465933e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	median_split_pos	20	20	TJ_CLAUDIN4	4	358	1343	1.0280401319496106	0.8189701020783321	0.20907002987127854	2.4579228869830754e-20	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	median_split_pos	20	20	TJ_TISMO	7	182	632	0.9658128141818831	0.7855585815129731	0.18025423266891005	1.7456247051207363e-09	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	median_split_pos	20	20	TJ_EPITHELIAL	18	182	632	0.5428959652939751	0.4459045745110431	0.09699139078293201	8.037399452997535e-11	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	median_split_pos	20	20	CLDN4_TJ_EDGE	11	182	632	0.581264569672094	0.48794807699792353	0.09331649267417041	3.132423958092201e-07	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	median_split_pos	20	20	TJ_CLAUDIN4	4	182	632	1.117889736742481	0.9547042191951323	0.16318551754734867	5.3915559202289364e-06	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	median_split_pos	20	20	TJ_TISMO	7	167	3582	0.8388564727736577	0.6212038633016395	0.21765260947201825	1.059911300877449e-19	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	median_split_pos	20	20	TJ_EPITHELIAL	18	167	3582	0.5155564157463977	0.3802426238712552	0.13531379187514248	3.34788923079032e-24	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	median_split_pos	20	20	CLDN4_TJ_EDGE	11	167	3582	0.5436732624366494	0.4107447876238708	0.13292847481277859	1.568936450039728e-17	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	median_split_pos	20	20	TJ_CLAUDIN4	4	167	3582	0.9515059726123228	0.7594689000332141	0.19203707257910874	4.524825749506965e-11	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	median_split_pos	20	20	TJ_TISMO	7	779	2422	0.8228689366388404	0.6868799005838805	0.13598903605495993	7.146059775681781e-26	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	median_split_pos	20	20	TJ_EPITHELIAL	18	779	2422	0.48681374440609215	0.4062145492819254	0.08059919512416674	2.805715883529025e-35	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	median_split_pos	20	20	CLDN4_TJ_EDGE	11	779	2422	0.5084772388366747	0.42195085923039455	0.08652637960628018	6.659520425348208e-27	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	median_split_pos	20	20	TJ_CLAUDIN4	4	779	2422	0.9214173816678364	0.7905995587543291	0.1308178229135073	3.930240048735471e-15	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	median_split_pos	20	20	TJ_TISMO	6	60	275	0.9344318487754207	0.28229796631714454	0.6521338824582762	5.673191193790347e-23	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	median_split_pos	20	20	TJ_EPITHELIAL	18	60	275	0.43947937041880286	0.1918933711170961	0.24758599930170677	1.9606092070113605e-21	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	median_split_pos	20	20	CLDN4_TJ_EDGE	11	60	275	0.5133610089457138	0.21474018581135623	0.29862082313435756	1.306136945260491e-21	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	median_split_pos	20	20	TJ_CLAUDIN4	3	60	275	1.1719745351913635	0.24717972188909865	0.9247948133022649	3.5102687363178223e-26	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	median_split_pos	20	20	TJ_TISMO	7	93	208	1.1296861369338216	0.20688947979596095	0.9227966571378606	8.015676619676567e-34	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	median_split_pos	20	20	TJ_EPITHELIAL	18	93	208	0.5882580055051437	0.11519637823599584	0.4730616272691479	2.0776254961108823e-30	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	median_split_pos	20	20	CLDN4_TJ_EDGE	11	93	208	0.705270367554142	0.13368481611783592	0.5715855514363061	1.4001996383166863e-30	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	median_split_pos	20	20	TJ_CLAUDIN4	4	93	208	1.3046923488163524	0.21936330200971296	1.0853290468066394	2.218046929839472e-31	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	median_split_pos	20	20	TJ_TISMO	7	64	179	1.0608178161831152	0.2685843717059264	0.7922334444771888	2.589979015897837e-25	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	median_split_pos	20	20	TJ_EPITHELIAL	18	64	179	0.5940340186574375	0.21244087232427594	0.3815931463331616	4.040109229858867e-23	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	median_split_pos	20	20	CLDN4_TJ_EDGE	11	64	179	0.6781589666718033	0.19084494876186203	0.4873140179099413	8.13670547481834e-25	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	median_split_pos	20	20	TJ_CLAUDIN4	4	64	179	1.1567288870970671	0.18718593600094002	0.9695429510961271	2.848182302978412e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	median_split_pos	30	30	TJ_TISMO	7	358	1343	0.8721982622005054	0.6814914279856166	0.19070683421488888	6.292315003921268e-27	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	median_split_pos	30	30	TJ_EPITHELIAL	18	358	1343	0.500674965925424	0.39030201426692834	0.1103729516584957	7.129818527989793e-32	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	median_split_pos	30	30	CLDN4_TJ_EDGE	11	358	1343	0.5467679985206361	0.4216922369335199	0.12507576158711614	1.2258766746465933e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	median_split_pos	30	30	TJ_CLAUDIN4	4	358	1343	1.0280401319496106	0.8189701020783321	0.20907002987127854	2.4579228869830754e-20	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	median_split_pos	30	30	TJ_TISMO	7	182	632	0.9658128141818831	0.7855585815129731	0.18025423266891005	1.7456247051207363e-09	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	median_split_pos	30	30	TJ_EPITHELIAL	18	182	632	0.5428959652939751	0.4459045745110431	0.09699139078293201	8.037399452997535e-11	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	median_split_pos	30	30	CLDN4_TJ_EDGE	11	182	632	0.581264569672094	0.48794807699792353	0.09331649267417041	3.132423958092201e-07	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	median_split_pos	30	30	TJ_CLAUDIN4	4	182	632	1.117889736742481	0.9547042191951323	0.16318551754734867	5.3915559202289364e-06	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	median_split_pos	30	30	TJ_TISMO	7	167	3582	0.8388564727736577	0.6212038633016395	0.21765260947201825	1.059911300877449e-19	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	median_split_pos	30	30	TJ_EPITHELIAL	18	167	3582	0.5155564157463977	0.3802426238712552	0.13531379187514248	3.34788923079032e-24	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	median_split_pos	30	30	CLDN4_TJ_EDGE	11	167	3582	0.5436732624366494	0.4107447876238708	0.13292847481277859	1.568936450039728e-17	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	median_split_pos	30	30	TJ_CLAUDIN4	4	167	3582	0.9515059726123228	0.7594689000332141	0.19203707257910874	4.524825749506965e-11	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	median_split_pos	30	30	TJ_TISMO	7	779	2422	0.8228689366388404	0.6868799005838805	0.13598903605495993	7.146059775681781e-26	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	median_split_pos	30	30	TJ_EPITHELIAL	18	779	2422	0.48681374440609215	0.4062145492819254	0.08059919512416674	2.805715883529025e-35	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	median_split_pos	30	30	CLDN4_TJ_EDGE	11	779	2422	0.5084772388366747	0.42195085923039455	0.08652637960628018	6.659520425348208e-27	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	median_split_pos	30	30	TJ_CLAUDIN4	4	779	2422	0.9214173816678364	0.7905995587543291	0.1308178229135073	3.930240048735471e-15	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	median_split_pos	30	30	TJ_TISMO	6	60	275	0.9344318487754207	0.28229796631714454	0.6521338824582762	5.673191193790347e-23	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	median_split_pos	30	30	TJ_EPITHELIAL	18	60	275	0.43947937041880286	0.1918933711170961	0.24758599930170677	1.9606092070113605e-21	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	median_split_pos	30	30	CLDN4_TJ_EDGE	11	60	275	0.5133610089457138	0.21474018581135623	0.29862082313435756	1.306136945260491e-21	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	median_split_pos	30	30	TJ_CLAUDIN4	3	60	275	1.1719745351913635	0.24717972188909865	0.9247948133022649	3.5102687363178223e-26	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	median_split_pos	30	30	TJ_TISMO	7	93	208	1.1296861369338216	0.20688947979596095	0.9227966571378606	8.015676619676567e-34	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	median_split_pos	30	30	TJ_EPITHELIAL	18	93	208	0.5882580055051437	0.11519637823599584	0.4730616272691479	2.0776254961108823e-30	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	median_split_pos	30	30	CLDN4_TJ_EDGE	11	93	208	0.705270367554142	0.13368481611783592	0.5715855514363061	1.4001996383166863e-30	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	median_split_pos	30	30	TJ_CLAUDIN4	4	93	208	1.3046923488163524	0.21936330200971296	1.0853290468066394	2.218046929839472e-31	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	median_split_pos	30	30	TJ_TISMO	7	64	179	1.0608178161831152	0.2685843717059264	0.7922334444771888	2.589979015897837e-25	True	True
