symbol	welch_t_KO_minus_WT
Slc50a1	0.053259159465767876
Smurf2	0.05314734727442506
Phka2	0.05290141555128135
Ift57	0.0526478572665418
Nol9	0.052349719492882765
Gm11592	0.052088571437752446
Ptov1	0.0520636125636872
Gadd45g	0.051960672329844616
Limk2	0.0517528176232403
Arrb1	0.051611248191747075
Efcab9	0.05153321712885197
Sqstm1	0.05102697333506754
Tcn2	0.05082156197830615
P2ry10	0.05049360055219595
Uqcr11	0.05025978919105205
Bcl2l11	0.05024622278544575
Aida	0.05009424616071372
Dcn	0.050075922747892666
Snip1	0.04987589638619282
C4b	0.04987236428472083
Srp72	0.04980339110706251
Nudcd2	0.049514867108669106
Adat1	0.04922685682503839
Zfp408	0.04893326076050043
Ubqln2	0.0487402574371755
Ppp6r1	0.048636413845442775
Cavin3	0.048345483292183314
Gm39090	0.048307929093251364
Gtf3c1	0.047971384179167735
Tmem150a	0.04777263142191854
Tmem259	0.04727368094308159
Tnk2	0.047268711055986845
Fbxo10	0.04703778609719044
Rnf14	0.04692968977580437
Col18a1	0.046886576007701644
Ca2	0.04685091342673002
Nkd2	0.046845853404037574
Gm9754	0.04680677463313418
Ipo7	0.04672510329301452
Mthfr	0.046331965632154616
Gm42161	0.04628541085503602
Ahdc1	0.04604057982122664
Zfp871	0.045598423257004514
Hdac5	0.045556823292571345
Zdhhc8	0.045521400035241195
Ppt2	0.04526946450313103
Ppan	0.04522815317442406
C8g	0.045197096143461984
Ralgapa2	0.04455596805586103
Col5a3	0.04440296700902518
Ccnq	0.04434995459722108
Ddrgk1	0.04397148584349102
Nudt6	0.04389140072918003
Slc38a2	0.04376754743468588
Arih1	0.043741395206475533
Ppp1r9a	0.04342280891595233
Spdyaos	0.04309543774037718
Borcs7	0.043067995714352686
Csde1	0.04297891274051595
Pld3	0.04295469850177719
Gm10814	0.042895835508750375
Sbspon	0.04276108463750602
Mageh1	0.042367080544723004
Atf5	0.04235766161631748
Atad1	0.04210159401316653
Setd2	0.04205410684678826
Rpl7a	0.04203142388386028
Phtf1os	0.0417735734374102
Rabl2	0.04158399423972172
Pdgfd	0.04144817717306987
Gm15013	0.04127230886726721
Romo1	0.04115713527586511
Klf13	0.04107469987503174
Mslnl	0.040981894766477345
Arhgap17	0.040410599204330044
Pnpo	0.040297056036804106
Rbm4	0.040223435255585215
Agrn	0.03959127372966941
Tnfrsf12a	0.03947232877285526
Gm23692	0.03944116807895719
Ago3	0.03941049150189794
Gm3716	0.03924464150291984
Cfap43	0.0387813135558891
Nasp	0.038407232811414754
Tlk1	0.0378152112570986
Apol9b	0.03781069264491774
Psmg4	0.03707588059630988
Hrh2	0.036832558735343024
Gramd1a	0.03663046936345792
Echdc1	0.0359598086274737
Nron	0.03569019764748787
Xcl1	0.03517069098381984
Sox18	0.0351467069242976
Wbp11	0.03478116546765865
Ahsa1	0.0340727695755263
Ndufaf2	0.03399654513066714
Tor2a	0.033466027426065366
Ifi208	0.033401344241472106
Prelid1	0.03336411588777256
Soat1	0.03333422668284622
Myo6	0.03331329942635405
Cplane1	0.03313939237837517
Tbc1d17	0.03308429693848935
Dpcd	0.03269804206364787
Fam167a	0.03204149520831488
Apeh	0.03185972829079666
Gm24461	0.03158696530761433
Gdf10	0.03151126814690958
Fam178b	0.03130445803995626
Rpl35rt	0.031189122642870246
Adprs	0.03104518133890983
D17H6S53E	0.03061522041455801
Gm12035	0.030536247049925302
9130221H12Rik	0.03047317744979674
Ptpn13	0.03041698111087487
Wnt5a	0.030317713969448424
Pkd1	0.0302087349310086
Slc25a38	0.03012395479206245
Kmt2c	0.030062292562295593
Adck1	0.029751334244866433
Abraxas1	0.02972321834259766
Inpp4a	0.02945701481412139
Dohh	0.029347233961620256
Ndufb7	0.02879494905236498
Slc25a17	0.028777336324279687
Gm11944	0.028486723492612102
Gm7909	0.02846647907748269
Gm22753	0.028440897780254496
Slc35b1	0.028347150986495796
Jmjd8	0.028069290350291258
Alkbh6	0.02753565724412606
Dtymk	0.02693626149730781
Tbl1x	0.026260161617821454
1110059E24Rik	0.025724407691620745
Rpl3-ps2	0.025690604147469993
Zfp1006	0.025341936886334713
Lzic	0.025335840849919734
Fabp4	0.02519594309924356
Sesn1	0.024896719442838524
Cdc37	0.024835595729857246
Prr5l	0.024815625335084888
Tmprss9	0.024608035190933204
Sesn3	0.024541195744807974
Slc11a2	0.024109638986809612
Snhg3	0.024039272189756444
Bbs12	0.023953933786502405
Col3a1	0.02371759915134514
Rpl15-ps1	0.02364296062119553
Hexim2	0.02342808497775456
Dnajc27	0.02335925900017871
Cnih4	0.022708817547529413
Atraid	0.02249254036928081
Ppp3cb	0.022164509738458765
Nop9	0.022000871339622013
Gm6238	0.02158363848679721
Gm3756	0.021280676773325447
Colgalt1	0.02121687402582885
Hoxb5	0.021178199354794678
Pcdhgb4	0.021029308921726386
Alms1	0.020749968917614034
Dstn	0.020525228563829663
Rasl12	0.02039817733777157
Siglece	0.020219060645347373
Rpp30	0.02012518141780195
Ehd1	0.020079958734159346
Stmp1	0.019895656139592415
Tmem216	0.019894651138800575
Gem	0.019886069459315946
Hipk2	0.019844500469113513
5430405H02Rik	0.01983277886719873
Mov10	0.01980294298490982
Cstf3	0.01975654125667396
Gen1	0.0195169970167237
Uri1	0.019363543505872716
Galm	0.019223779512982046
Leng9	0.019193964281336826
Lcmt2	0.019138539330128435
Glt8d2	0.018948095912414236
Magoh	0.01876213060925885
Gpcpd1	0.018106058708760656
Dpy30	0.01797055896907433
Cdk14	0.017949413029558697
Ift43	0.017386954669266347
Mpc1	0.01708451874760858
Dnajc16	0.017052156249285473
Etfb	0.016894083093059432
Cdk5r1	0.016613952906897995
Napa	0.01637695488031058
Sema4g	0.016249542449868398
Gm17219	0.016120025900433883
Nipbl	0.01570042708531946
Ankrd13d	0.0154750509903401
Kansl3	0.015157336251980553
Acat1	0.015042197165697645
Trip12	0.014981851078611648
Riiad1	0.014868383899063094
Dnaaf2	0.014625384479713578
Cd302	0.01450556350026725
Ints12	0.014499572016038053
Elob	0.014356839895917347
Letmd1	0.014108926303850376
Ift22	0.013975369988583976
Abca1	0.013872017451126758
Gm11841	0.013781191592192835
Psmd8	0.013713245504213125
Top1	0.013563848352442365
F10	0.013493299309148235
Aldh18a1	0.013448966163543151
Spon2	0.012932538496101409
Mdfi	0.012808764059465903
Cntrl	0.012582222275408082
Marchf2	0.01256596121832413
Tti2	0.012384099203418703
Erp29	0.012378001604704683
Sowahc	0.011568594099069407
Bloc1s4	0.011493738932196492
Polr3h	0.011276684504662278
Scarf2	0.011263384356084951
Ehmt1	0.01124049047540579
H2-Q4	0.010756700452575683
Cyrib	0.01065119212579217
Fam168a	0.010441837754517687
Lockd	0.010335604968071208
Ccdc85a	0.010314257542036298
Leng1	0.010183962666120441
Marf1	0.009924513666948066
Dhrs3	0.009908837266555053
Kcnab2	0.009892652669521952
Itpr3	0.009743901849294658
Gm4691	0.009490173143952013
Lrig2	0.009227305278592123
Cul5	0.009196762865026156
Lysmd4	0.00843725966311925
Ms4a14	0.007864785764483717
Ccdc8	0.007417364419982285
Itgb3bp	0.007316538988452795
Lclat1	0.0072675886266151835
Lgals1	0.007083950430328773
Gm12185	0.007046931883249219
Slc43a2	0.006815621644405897
Tnfsf12	0.006501745992886552
Thop1	0.006112696315373778
Foxo1	0.005940821918974679
Rnd3	0.005856393126568537
Timmdc1	0.005838627871391276
Taf10	0.005835552010526252
Golga7	0.005789431900160284
Ndufab1	0.005744159908359686
Erf	0.005597543334867065
Slc39a7	0.005378906362814089
Prkag1	0.005104665902274593
A230072C01Rik	0.005071114687539908
Tnrc18	0.004981152798316446
Gpc4	0.004786143228760394
Kcnmb1	0.0046024117945634765
Fcho1	0.004593885936873351
Dynlt1a	0.004449384058104694
Ndufaf5	0.00425961141309906
Rps12-ps19	0.004197652354742879
Tespa1	0.003972211120483754
Plekhj1	0.003964289159620109
Cox11	0.0039017025783680956
Kifap3	0.0038841859486958563
Pla2g12a	0.0036776455209408315
Gemin7	0.0032500517258596527
Xrn2	0.0030654654454693214
Kcnj2	0.002857977452409109
Prpf40a	0.002686577699972714
Slc33a1	0.0023662037325779
Rab7	0.0018411919609644446
Zfp120	0.0017812963026294525
Gm14210	0.0016729821862539425
Anxa2	0.0015176164336517303
Phactr1	0.0014036503623549462
Tnfrsf11a	0.00118310110024416
Smchd1	0.00114383347517338
Limd2	0.0001725908028729273
Fnbp1	0.00014405552527783672
Timm22	-0.00012761104274465308
Alox5ap	-0.0003426340801852574
Pip4k2a	-0.0010308134617724866
Tcerg1	-0.0013312905247612314
Gm13226	-0.0013845736825794546
Calcoco1	-0.0014025542172371626
Fbxl20	-0.0018371902351916537
Phpt1	-0.0021996401144789555
Mterf1b	-0.0022513673919233325
Tlk2	-0.0024746591890051294
Isca1	-0.0024850235964774823
Tada3	-0.0028888030262664162
Csf1r	-0.0032018036537354
Zzz3	-0.0033620583921865617
Pmel	-0.0035230495510052036
Nanos3	-0.003616204097214366
Msantd7	-0.0037355853435517426
Ifi205	-0.0038017853675757817
Cadps2	-0.003931462372362524
H2ac21	-0.003981074647440803
Gpkow	-0.003988886079149456
Acad12	-0.00427320171047328
Pde1a	-0.00447887150535269
Nt5c3	-0.004639811341757283
Arl2	-0.00484835348542893
Ifitm5	-0.004923813314889299
Slc38a7	-0.005471659498569219
Cep57	-0.005835838310559687
Gm24198	-0.006015127953119596
Thbs4	-0.0063694081869863604
Ctnnd2	-0.006470455899411568
Cbll1	-0.006805577914249468
Fundc2	-0.006831384666835339
Gstm2	-0.006846954406180555
AA914427	-0.0069307447211158614
St8sia1	-0.00698219545701693
Dpy19l1	-0.007400996778141849
Mtfp1	-0.007434740464054275
Tex30	-0.007837955522718024
Tmem101	-0.007852829446193347
Spns2	-0.008424322940825284
Coa4	-0.008429373299792634
Gm8623	-0.008519811142342314
Prorsd1	-0.008615877333877486
Cdr2	-0.008915725525514204
Ttc38	-0.009142854797115837
Ddias	-0.009159943405362544
Ppp1r18	-0.009178558530166187
Tamalin	-0.009572719594679792
Hic1	-0.00960812048399367
Arhgap26	-0.009653788882233812
Ttc17	-0.009844764214091663
Bcdin3d	-0.010060483842899174
Ppat	-0.01016035271877648
Pcdhgc5	-0.010492683905123631
Plek2	-0.010553346678825334
Rhog	-0.010728951081915416
Plxna1	-0.010831346927834624
Etf1	-0.011265164102578887
Wdr82	-0.011401141207512542
Gdf6	-0.01145057817223204
Nmd3	-0.011481607884622148
Rnasek	-0.011749389566621958
Sbf2	-0.01178719774948875
Foxc1	-0.012150329956679019
6030442K20Rik	-0.012162813701399601
Tomm7	-0.012165220029397638
Csgalnact1	-0.01238455090818578
Crlf2	-0.012590332533754864
Ywhag	-0.012761344790805195
Depdc5	-0.013018141637784362
Satb2	-0.013254102036132006
Clcn6	-0.013628402006674962
Paip1	-0.01377473767587711
Gm12103	-0.013850551356122029
Krtcap2	-0.014146108060139955
Rnft2	-0.014295835056746241
Bbs4	-0.014343128686166554
Rab3gap2	-0.01491573633982
Zfp69	-0.014983084932215607
Hira	-0.01498456813045847
Cd24a	-0.01518439159116943
F830208F22Rik	-0.015236961127213861
Aldh16a1	-0.015314044200882932
Hoxa6	-0.015376839679378711
Cep250	-0.015511119056759998
Arf2	-0.015569929990637275
Zfp93	-0.015694522192558104
Gm53191	-0.015869153846098435
Gpc1	-0.016454905492329544
Traf3	-0.016951687896038282
Tapbp	-0.017083330938733574
Gldc	-0.01768450178823569
Stx16	-0.01770081388605308
Rps11	-0.01781528890097178
Iqgap1	-0.017822804780349144
Mospd3	-0.017849047970489793
Fbxo11	-0.018403467874948426
Abr	-0.019028258516649986
Bud23	-0.0193892767845884
Ncoa5	-0.01964568153476932
Gm15446	-0.01968720228318391
Commd10	-0.02023752224224225
Tmem229b	-0.0203185968839184
Tfrc	-0.020354972361712624
Hspg2	-0.020795053975442967
Slc16a7	-0.020822654176447915
Jak3	-0.021197731584442055
Actn4	-0.02127806828827903
Notch2	-0.021413545036292895
Aar2	-0.021619107895281816
Borcs5	-0.021952268040771286
Porcn	-0.022510945541131568
Prkab1	-0.022524210245678626
H3c7	-0.02272804013117103
Cebpd	-0.02298490537112214
Zcchc8	-0.02302757291783662
Kif18a	-0.023086331333908052
Tst	-0.02326504065673078
Xylt1	-0.02381309899957264
Dhx34	-0.02383246339479965
Vasp	-0.02398448810830946
Cggbp1	-0.024010010421514252
Fanci	-0.02408690236778376
Gm19178	-0.02417080570928025
Fbxo8	-0.024359105496450983
Ldb1	-0.024458258864782888
Mmp10	-0.02482281518831931
Pou2f1	-0.025238210644840844
Git2	-0.02543500582570886
Arpc5	-0.025597331775990762
Spata1	-0.02565002067956252
Eif4g3	-0.025933992573354173
Commd5	-0.02652180799318715
Rbbp4	-0.02700213505851492
Ralgapa1	-0.027443747291428164
Mrpl13	-0.027512571245007496
Mob3c	-0.027515270380778965
H3f3a	-0.027582566297277553
Hao1	-0.027841002437618226
Ccng1	-0.028058441378819937
Tekt2	-0.028077395631873597
Sacm1l	-0.02844054751797139
Mlycd	-0.028768650729765147
Tma7	-0.029216270564446808
Gm4335	-0.029370609122425933
Gm4853	-0.029430956962870083
Sin3a	-0.02971789806391222
Upf2	-0.0299889991837601
Pafah1b3	-0.03005648089737556
Csnk1g1	-0.03023233578946258
Spatc1	-0.030342625158641452
Tcf3	-0.030410091752854758
Tada2a	-0.030528479962901093
Gpi1	-0.030601838707306206
Abcg4	-0.030602934503174556
Lhfpl2	-0.030675879900578608
AU018091	-0.031001482436165236
Hoxa7	-0.03219680805576977
Hk1	-0.03227821803777527
Spout1	-0.03231374172018696
Pmepa1	-0.03244235861522567
Snord94	-0.03247377578450022
Axdnd1	-0.032581380256662476
Eng	-0.03268718468710336
Txndc11	-0.032948186787869864
Thada	-0.03308504954132069
Slx1b	-0.03322283968411397
Gm11539	-0.03324017516711134
Cacybp	-0.03324283467682874
Hps1	-0.03347818755280667
Ythdf3	-0.03371788374052029
Ice1	-0.03385257419763252
Mfap5	-0.03391058907297751
AW554918	-0.03394871229149442
Ipo11-lrrc70	-0.033952527905016135
Alyref2	-0.03405489394620324
Ogn	-0.03412449248601712
Asns	-0.034227116182311446
Pecam1	-0.034719909636917165
Cd79b	-0.035011157650537174
Mustn1	-0.035188392754018395
Brdt	-0.03535332579407075
Fam167b	-0.03543189729321249
Pfas	-0.03577458639558633
H2ac13	-0.03577538066296385
Gm13710	-0.03580756831606198
Slc35b2	-0.03593397362995497
Klc2	-0.036053371606722666
Iscu	-0.03607919640521799
Gm26725	-0.03628596955186194
Rrp1b	-0.03630764825146331
Reep4	-0.03651891180606185
Gpat2	-0.03657527894960151
Dnm1l	-0.03709686362501775
Kmt2e	-0.03710573391266122
Trip10	-0.037300836639952005
Gm19353	-0.03731594222400297
Cd40	-0.03751233605533771
Zc3h10	-0.03779490260056991
Golga1	-0.038155280819807035
Gm13007	-0.03818605198224736
Ak4	-0.03829222109650981
Dqx1	-0.03838519175847255
Ankrd50	-0.038635409412025694
Mfsd12	-0.038854949674655484
Slc4a3	-0.039071985857551894
Smim10l1	-0.03965498958664062
Cdk12	-0.03989760899101947
Icosl	-0.03994743219420468
Tet3	-0.04004909319448834
1810062G17Rik	-0.040075522300023037
Unc119	-0.04012749714002628
Gm17937	-0.04013034133244061
Gstk1	-0.04017813020947889
Rnaset2b	-0.04064520243966394
Hectd4	-0.040668829066072915
Arid5a	-0.040689964942861714
Mir99b	-0.04115766243412093
Ncln	-0.04118709543125728
Arl5a	-0.0413513533845866
Ppm1a	-0.04199840807791312
Irx3	-0.04236445615521372
Armc7	-0.04279416490021488
Dbi	-0.04289761279616373
Enho	-0.042910619945869755
F5	-0.04310761810909562
Pnma1	-0.043164861453189006
Gm12104	-0.043530333027408455
Erlec1	-0.04368229495608869
Orai2	-0.04389490893340099
Gm24041	-0.04397194465905353
Wdr97	-0.04399810085731999
Mrpl40	-0.04408482220927145
Sap18	-0.044246070220055236
Ctf1	-0.044367434242942816
Ncapd3	-0.04457613709134809
Ackr1	-0.04489910597838325
Ranbp3	-0.04506711684977427
Pwp2	-0.045067355756974924
Ccm2l	-0.04508318655943972
Snx7	-0.045104442568296134
Retreg3	-0.045454956819457375
Cfl1	-0.045490718720169215
Mast1	-0.04549631274176821
Angptl3	-0.046015857028876964
Cdk1	-0.04638794455337225
Lman2	-0.04638994703133994
Stk11ip	-0.046875081761990664
Nt5c3b	-0.04694937149032078
Dock7	-0.04732634432235284
Cntd1	-0.04770539742576806
Copz2	-0.047760908720370525
Lta4h	-0.04791716772773909
Esco2	-0.04819930333160298
Ubr4	-0.048706940698143936
Atg13	-0.0488480516505921
Ccdc102a	-0.04885965228704109
Dnajc17	-0.048941837926584415
Eif4ebp1	-0.04917953639823493
Rasip1	-0.04948306468299874
Pex19	-0.04948350492805616
Mafg	-0.050051820380974804
Slc25a13	-0.05027436677397043
St3gal5	-0.050595317875330684
A930024E05Rik	-0.05077959368972594
Ralgps1	-0.05110961207574848
Gadd45b	-0.05150462396849146
Dusp1	-0.05189999025221048
Fam219b	-0.05200652329024085
Nop58	-0.05284205438293943
Mlkl	-0.052947818895062955
Rpap3	-0.05376616558734075
Zfp697	-0.053799745116916396
Styx-ps	-0.053896619810501145
Zmat1	-0.05410980444380647
Nek9	-0.05421295630850082
Lrrc75b	-0.05422236969318874
Nudt9	-0.05426597616868364
B430212C06Rik	-0.05503166217332062
Rc3h2	-0.055364881188845666
Gm23119	-0.05596550440259152
Txndc5	-0.05685604325299155
Socs3	-0.05693017515964437
Fam117a	-0.057314914013935736
Repin1	-0.05770133634076203
Plbd2	-0.057704558079730246
Ctnna1	-0.05787583372379679
Tmem120a	-0.05805668506524404
Insig2	-0.058734115542341814
Rpl7-ps8	-0.05877857417404419
Brf2	-0.058789445447198205
Gm13140	-0.05940637983928232
Cnpy3	-0.05942595362328611
Fbxl15	-0.05950649691604333
Cfap251	-0.059729485663938944
Cdc42	-0.06025361729432171
Tmem253	-0.06029546795747685
Mad2l2	-0.06046514891615151
Akr1a1	-0.061052937401021926
Trmt44	-0.06126577688871462
Gpr82	-0.06163418976362085
1300002E11Rik	-0.06189241916145639
Atf7ip	-0.06202187740661495
Gstt1	-0.06215097987573681
Kctd9	-0.062380810373447934
Actl6a	-0.06255065294789343
Ckb	-0.06279034988075365
Lrrc8c	-0.06282686796385346
Plat	-0.06282870584460865
Fcgrt	-0.0629335716454575
C1rb	-0.0630834183740968
Cryz	-0.06319034456431814
Frmd4a	-0.06355877648035217
Itgb1	-0.06367720666729895
Lancl3	-0.06393177278290367
Rock1	-0.06407336564952598
Gm25321	-0.06415155336227991
Vsig4	-0.06467164798458512
Sumo3	-0.06476474922896308
C5ar2	-0.06504929070544987
Itch	-0.06552578925679933
Aunip	-0.06561555428470746
Tmeff1	-0.06566397474662478
Capzb	-0.06628597853474752
Sec11c	-0.0665453737864868
Hmg20b	-0.06656705398018457
Ubl5	-0.06657704445472405
B3gat2	-0.06711942352526168
Pdgfrb	-0.06723125699034989
Zfp318	-0.06744618349723998
Rpp25l	-0.06752310013643884
Ybey	-0.06821563131755247
Ccdc167	-0.06832494268334172
Masp1	-0.0683259443273603
Metrnl	-0.06848781215230304
Ramp2	-0.06860472786337023
Slc31a2	-0.06866738698518016
Chn1	-0.0689861386817222
Rpl15-ps5	-0.06918455626578242
Rundc1	-0.06963619472413263
Rab4b	-0.0696976709558557
Man2b2	-0.0700865201494936
Mrpl11	-0.07017529012073619
Ifitm3	-0.07036277240677836
Adar	-0.0703659938982632
Tbc1d13	-0.07065046606063376
Slc29a3	-0.0709053024338522
Six1	-0.07095922556068546
Sh2d4b	-0.07100071688255312
Gm12242	-0.07116660181859509
P2rx1	-0.0719085891746118
Zfp113	-0.07204975156113343
Pcbp1	-0.07248355889407951
Cass4	-0.07256755235037894
Polr1d	-0.07277225258339505
B4galnt4	-0.07306826969777092
Cenpq	-0.07329901243551289
Atp5pb	-0.07344799558994773
Arb2a	-0.07367246378263087
Coxfa4l2	-0.07402762706951595
Borcs8	-0.07404885250428554
Ifit1	-0.07407372544013052
Gpr85	-0.07438465717776756
5730409E04Rik	-0.07442249367874634
Nr3c1	-0.07442437959529456
App	-0.07456491925976448
Treml2	-0.07464480723018391
Ano9	-0.07464617157750379
Wdr12	-0.07484884513365583
Safb	-0.0749096516868607
Trim41	-0.0752832150721878
Csf2rb2	-0.07578172686062694
Slc35h1	-0.07589103637081211
Ggnbp1	-0.07590369990846506
Glod4	-0.0760685661116262
Noct	-0.07630784766636564
Ulk3	-0.07651167672665792
Slmap	-0.07658407088353039
Saxo6	-0.07679859106641161
Ly6e	-0.07687424738428715
Pcdhgc4	-0.07688132893844067
Zer1	-0.07699175231677557
Cimip2a	-0.07699245821993458
Phb2	-0.07704432945297056
Echs1	-0.07747528623112454
Gm5127	-0.07771892734835796
Mical1	-0.07790237373989399
E2f3	-0.07790362291937605
Zbed6	-0.07814890333287772
Aqp5	-0.0784264416770813
Trim26	-0.0788672974381079
Prrc2c	-0.07889640811666368
Elf4	-0.0790273436187875
Cfap100	-0.07906133724469103
Dcdc2b	-0.07926519251444664
Pigz	-0.07934247216274166
Lamtor3	-0.0796805327414552
Gm9396	-0.07987552499459921
Txndc17	-0.08015162872771656
Meaf6	-0.08055701925723409
Nenf	-0.08066328164762697
Pcdhb21	-0.08072648123694273
2010009K17Rik	-0.08103102367152912
Chd9	-0.08129890259342601
Ifit2	-0.08167658346621957
Strip1	-0.08189554008215932
Vash2	-0.08192330193359676
Nol6	-0.08208273262226168
Muc5b	-0.08214283924236881
Acad8	-0.08327736298318587
Rbm27	-0.08328845041125577
Rxrb	-0.08352870476701654
Abhd1	-0.08358998518170085
Ankrd17	-0.08360716476105777
Syncrip	-0.0836831279680197
Clca2	-0.08374422906106328
Trpm7	-0.08410561996154457
Hycc2	-0.08417450676631137
Sec31b	-0.08433367863025967
Ptpn23	-0.0843671231751049
Gm12992	-0.08454716375238301
Atn1	-0.0846269473715596
Snora69	-0.08470611329720909
Dusp28	-0.08486910297528923
Rpl14-ps1	-0.08496763281311029
Nid2	-0.08520248699371773
Col6a3	-0.08549298499993536
Rere	-0.08624697582682819
Kdelr1	-0.08670561956124913
Ptger1	-0.08679631133860963
2310001H17Rik	-0.08705868404153057
Huwe1	-0.08711309952516909
Crybg2	-0.08728633763095044
Chd4	-0.0874767675797019
Arhgap20	-0.08821349430461284
Zpr1	-0.08932449984428897
Lpin3	-0.08933343808396414
Aldh4a1	-0.0894956379883032
Kif27	-0.08953260012457001
Spon1	-0.08973887874309702
Tradd	-0.08981326310446804
Rasgrp4	-0.0898289244882689
Helz2	-0.0901357572452125
Spata31g1	-0.09050681395515725
Qpct	-0.09066952290555862
Ppp2r2d	-0.09101604596970628
Fzd2	-0.09107656805724647
Afap1l1	-0.09133853359955517
Mmrn2	-0.0915008874631156
Hdac1	-0.09198950787469198
Magt1	-0.09212554523879496
Lgals3bp	-0.09217558147027538
Supt20	-0.0923603012229617
Brd2	-0.09241728854307936
Gm9083	-0.09352787949426761
Gm6493	-0.09354152041580872
Gosr2	-0.09392682312098119
Tpst2	-0.09394889321382299
Uck1	-0.09433108724781086
Xpo5	-0.09504731517181646
Cbx7	-0.09521873684535119
2410022M11Rik	-0.09532936223269298
Zfp827	-0.09537095032287797
Vsir	-0.09560053649025242
Ilk	-0.09577508631076194
Pstk	-0.09581440437251586
Prpf18	-0.09594424304468671
Bcl10	-0.09610687519856774
Tcf25	-0.09617816347045864
Anapc1	-0.0962631158455786
Kank2	-0.09639849185006014
Cfdp1	-0.09650974136932358
Dtnbp1	-0.09660954891015563
Usp9x	-0.09685500159710975
Dna2	-0.09695809419365829
Cdkl5	-0.09705937378416442
Nol12	-0.09745213342489994
Igsf8	-0.09747238095713635
Anxa11	-0.09764319132404696
Xaf1	-0.09764344433539905
Col8a2	-0.0977434856662095
Srcap	-0.09788613234612308
Gm30373	-0.09828686480040537
Pkhd1l1	-0.09830089673784133
Rpl39l	-0.09877447806711294
Idh1	-0.09885562366777836
1110038B12Rik	-0.09928186912054247
Pld1	-0.10023755459437096
Tmem86b	-0.10028750231507809
D5Ertd605e	-0.10051802358319914
Selenom	-0.10057710274392992
Amd1	-0.10066400066935725
Cct5	-0.10094426096531574
Pln	-0.10110233772025512
Rhbdf2	-0.10113891047688592
AK157302	-0.10114567708218929
Efna4	-0.1012333770592402
Plaa	-0.10128058215923935
Tmem234	-0.10225298757115718
Naa40	-0.10228432044134313
Src	-0.10235407406848819
Gm13477	-0.10277579365027464
Ptms	-0.10302390022289812
Nup107	-0.10303399600582226
Col4a2	-0.10311559828897031
Susd3	-0.10318495701742114
Cdr2l	-0.10323996582256197
Gm8004	-0.10375816984493332
Gm26397	-0.10393840513665817
Wdr44	-0.10400850654196733
E030003E18Rik	-0.10411895797690775
Gale	-0.10444501933569898
Ndst1	-0.10446020159386665
Hnrnpr	-0.10447221938052043
Lyz1	-0.10466114996645304
Amotl2	-0.10528149698458145
Rab15	-0.10528291014168688
Smim24	-0.10604979678466235
Hdac7	-0.10610835407981539
Cilp	-0.10624378648500261
Abi3	-0.10626814688174775
Chlsn	-0.10631651773096189
Sgpl1	-0.10658571760387492
4930412M03Rik	-0.10668943915139696
Golga4	-0.10679226748353533
Tnfrsf1a	-0.10698385132848989
Slc16a13	-0.10729188804366123
Shprh	-0.10732777487030828
Arl16	-0.10763868689453296
Osbpl7	-0.10791412992776724
B230216N24Rik	-0.10794350488116719
Hint3	-0.10816398787299658
Mcrip2	-0.10818100940050931
Unc13d	-0.10834873634008474
Rpl28	-0.10841193100545557
Nr2c2ap	-0.10850870562047894
Arid2	-0.10887884020719617
Exosc3	-0.10939151502399279
Cdk2ap1	-0.10968943092888435
Hapstr1	-0.10985289125251424
Gbf1	-0.11000294264013818
Ccl8	-0.11013312082971478
Gm10778	-0.11055014554576505
Tmx3	-0.11099325935868005
Ssr1	-0.11109020957528938
Itga3	-0.11112209420569463
Psmb7	-0.1112955093364019
Usb1	-0.11139264331904632
Ccne2	-0.11139369838802334
Dcaf11	-0.11152477635211681
Tomm6os	-0.1116819056659489
Creb3l3	-0.11172154316206515
Gcn1	-0.11174449187099011
Txn1	-0.11186182708295547
Mrpl45	-0.11189332183291777
Oaz2	-0.11203261474722166
Il17rb	-0.11208674386563834
Gaa	-0.11223669769002129
Rpl14	-0.11232945461468684
Sema4a	-0.11239478440978334
Ubox5	-0.11243058064513135
Vps35	-0.11250121239565318
Rnf114	-0.1127362785623086
Gm14295	-0.11284202238698864
Gm19391	-0.11392995350844776
Mrps24	-0.11414966777316946
Slc39a11	-0.11440546426368814
Dusp23	-0.1145541867881184
Hsd17b8	-0.11469708152133917
Htt	-0.1150178973467326
9330159M07Rik	-0.1151672795829478
Scpep1	-0.11557975730793832
Atp11c	-0.11561497852589565
Zhx2	-0.11585538076939278
Myd88	-0.11611330817903875
A430005L14Rik	-0.1164005399191161
Trp53bp2	-0.11645860961232371
Pigo	-0.11713523129655525
Msrb3	-0.11718272607268561
Polr3b	-0.11720800514201563
Tmub1	-0.1173487091678446
Dctpp1	-0.11736970793364458
B4galt1	-0.11740550196091908
Pja2	-0.1176296552798514
Tnpo1	-0.1179923703028548
Rpl23a-ps3	-0.11805792114870463
Gm2238	-0.11820196156723398
Hba-a2	-0.11825982842070373
Zfp326	-0.11835796372796285
Serp1	-0.11888481571494725
Coq7	-0.11890136320658236
Ddit3	-0.11906424065468998
Rassf8	-0.1190750306052467
Chsy1	-0.1197942915162661
Cacnb3	-0.11988106095346138
Tfcp2	-0.11992868410917605
H2-Q5	-0.12013674044756296
Lrrc28	-0.1202315387296798
Gm34882	-0.12120130954102688
Plcg1	-0.1214025412105944
Micu3	-0.12162188282106941
Usf1	-0.1217000905575405
