Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Golgi Organization (GO:0007030)	3/130	0.2636807271343199	0.4415627513461771	0	0	1.7083708632361914	2.277286163789982	USP6NL;SPTBN5;ATL2
GO_Biological_Process_2023	Regulation Of Cell Cycle Process (GO:0010564)	3/130	0.2636807271343199	0.4415627513461771	0	0	1.7083708632361914	2.277286163789982	CDKN2B;CAV2;ANKK1
GO_Biological_Process_2023	Cellular Response To Decreased Oxygen Levels (GO:0036294)	2/73	0.2642620425197921	0.4416209521323516	0	0	2.0355219552609776	2.70890128395191	ADAM8;ZFP36L1
GO_Biological_Process_2023	Protein Tetramerization (GO:0051262)	2/73	0.2642620425197921	0.4416209521323516	0	0	2.0355219552609776	2.70890128395191	ALDH1A3;APLP2
GO_Biological_Process_2023	Regulation Of mRNA Stability (GO:0043488)	2/74	0.2693460649400098	0.4435430647323325	0	0	2.0071486928104574	2.6328938355542943	ZFP36;ZFP36L1
GO_Biological_Process_2023	Gland Development (GO:0048732)	2/74	0.2693460649400098	0.4435430647323325	0	0	2.0071486928104574	2.6328938355542943	FOXE1;LSR
GO_Biological_Process_2023	Import Into Nucleus (GO:0051170)	2/74	0.2693460649400098	0.4435430647323325	0	0	2.0071486928104574	2.6328938355542943	APLP2;KPNA7
GO_Biological_Process_2023	Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)	2/74	0.2693460649400098	0.4435430647323325	0	0	2.0071486928104574	2.6328938355542943	CDKN2B;APLP2
GO_Biological_Process_2023	Neuron Projection Development (GO:0031175)	4/192	0.269654558587244	0.4435430647323325	0	0	1.5396375098502757	2.0178697852242813	EHD1;NTF4;WASL;MARK2
GO_Biological_Process_2023	Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	ENG
GO_Biological_Process_2023	Regulation Of Cholesterol Metabolic Process (GO:0090181)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	CES1
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Organization (GO:1903053)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	DDR1
GO_Biological_Process_2023	Artery Development (GO:0060840)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	ENG
GO_Biological_Process_2023	Cellular Response To Interleukin-6 (GO:0071354)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	YAP1
GO_Biological_Process_2023	Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	APLP2
GO_Biological_Process_2023	Response To BMP (GO:0071772)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	BMP4
GO_Biological_Process_2023	Endocrine System Development (GO:0035270)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	FOXE1
GO_Biological_Process_2023	Hepaticobiliary System Development (GO:0061008)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	LSR
GO_Biological_Process_2023	Zinc Ion Transport (GO:0006829)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	SLC39A4
GO_Biological_Process_2023	Histone mRNA Metabolic Process (GO:0008334)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	EXOSC4
GO_Biological_Process_2023	Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	ERRFI1
GO_Biological_Process_2023	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	ICAM1
GO_Biological_Process_2023	Negative Regulation Of Protein Tyrosine Kinase Activity (GO:0061099)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	ERRFI1
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	CCL2
GO_Biological_Process_2023	Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	BMP4
GO_Biological_Process_2023	Positive Regulation Of Protein Targeting To Membrane (GO:0090314)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	ERBB2
GO_Biological_Process_2023	Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	SEMA4C
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Hypertrophy (GO:0010611)	1/23	0.2719994908104836	0.4435430647323325	0	0	3.2807192807192807	4.271349149032607	EDN1
GO_Biological_Process_2023	Positive Regulation Of Protein Secretion (GO:0050714)	2/76	0.2795110602002577	0.4502304293385786	0	0	1.9527027027027024	2.4891363321875097	ADAM9;ADAM8
GO_Biological_Process_2023	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	7/387	0.2813268937570247	0.4502304293385786	0	0	1.3347328996648926	1.6927589335604902	COL1A1;BMP4;APLP2;G0S2;ADAM8;PTK2;BCL9L
GO_Biological_Process_2023	Positive Regulation Of Protein Metabolic Process (GO:0051247)	4/196	0.2818023600856423	0.4502304293385786	0	0	1.507253086419753	1.9090103483328176	SLC6A9;ERBB2;BCL10;VPS28
GO_Biological_Process_2023	Fc-gamma Receptor Signaling Pathway (GO:0038094)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	PTK2
GO_Biological_Process_2023	Acylglycerol Homeostasis (GO:0055090)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	ANGPTL4
GO_Biological_Process_2023	Regulation Of Microtubule Depolymerization (GO:0031114)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	TRPV4
GO_Biological_Process_2023	Regulation Of Viral Life Cycle (GO:1903900)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	TRIM6
GO_Biological_Process_2023	Response To Purine-Containing Compound (GO:0014074)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	NT5E
GO_Biological_Process_2023	Secondary Alcohol Biosynthetic Process (GO:1902653)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	CES1
GO_Biological_Process_2023	Eosinophil Chemotaxis (GO:0048245)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	CCL2
GO_Biological_Process_2023	Eosinophil Migration (GO:0072677)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	CCL2
GO_Biological_Process_2023	Iron Ion Transport (GO:0006826)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	SLC40A1
GO_Biological_Process_2023	Lipid Translocation (GO:0034204)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	ATP10A
GO_Biological_Process_2023	Multivesicular Body Sorting Pathway (GO:0071985)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	RAB27B
GO_Biological_Process_2023	Negative Regulation Of Ion Transmembrane Transporter Activity (GO:0032413)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	SLC6A9
GO_Biological_Process_2023	Neuromuscular Junction Development (GO:0007528)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	TNC
GO_Biological_Process_2023	Positive Regulation Of ERBB Signaling Pathway (GO:1901186)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	RALB
GO_Biological_Process_2023	Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	CDKN2B
GO_Biological_Process_2023	Positive Regulation Of p38MAPK Cascade (GO:1900745)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	BMP4
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	TRIM6
GO_Biological_Process_2023	Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	1/24	0.2819845655928912	0.4502304293385786	0	0	3.137920050963529	3.972302222649994	CDKN2B
GO_Biological_Process_2023	Cellular Response To Metal Ion (GO:0071248)	3/135	0.2822298421534531	0.4502304293385786	0	0	1.643240523314324	2.0787543054789976	ITPKC;CPNE4;SYT8
GO_Biological_Process_2023	Regulation Of Immune Response (GO:0050776)	2/77	0.2845901953650207	0.4513226258193066	0	0	1.9265686274509803	2.42112851269214	APLP2;AHR
GO_Biological_Process_2023	Actomyosin Structure Organization (GO:0031032)	2/77	0.2845901953650207	0.4513226258193066	0	0	1.9265686274509803	2.42112851269214	KRT19;CDC42BPG
GO_Biological_Process_2023	Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	2/77	0.2845901953650207	0.4513226258193066	0	0	1.9265686274509803	2.42112851269214	APLP2;BAIAP2
GO_Biological_Process_2023	Embryonic Organ Development (GO:0048568)	2/77	0.2845901953650207	0.4513226258193066	0	0	1.9265686274509803	2.42112851269214	FOXE1;TEAD3
GO_Biological_Process_2023	Monoatomic Cation Homeostasis (GO:0055080)	2/77	0.2845901953650207	0.4513226258193066	0	0	1.9265686274509803	2.42112851269214	SLC40A1;SLC39A4
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	2/77	0.2845901953650207	0.4513226258193066	0	0	1.9265686274509803	2.42112851269214	BMP4;FGFBP1
GO_Biological_Process_2023	Regulation Of Innate Immune Response (GO:0045088)	2/78	0.2896659056176707	0.4543375910728407	0	0	1.901122291021672	2.3555419814146483	APLP2;ADAM8
GO_Biological_Process_2023	Cellular Response To Nutrient Levels (GO:0031669)	2/78	0.2896659056176707	0.4543375910728407	0	0	1.901122291021672	2.3555419814146483	CDKN2B;RALB
GO_Biological_Process_2023	Regulation Of Chondrocyte Differentiation (GO:0032330)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	EFEMP1
GO_Biological_Process_2023	Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	YAP1
GO_Biological_Process_2023	Regulation Of Monocyte Chemotaxis (GO:0090025)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	CCN3
GO_Biological_Process_2023	Regulation Of Protein Processing (GO:0070613)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	ADAM8
GO_Biological_Process_2023	Cellular Response To Steroid Hormone Stimulus (GO:0071383)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	BMP4
GO_Biological_Process_2023	Cholesterol Biosynthetic Process (GO:0006695)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	CES1
GO_Biological_Process_2023	Vesicle Cargo Loading (GO:0035459)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	CTAGE4
GO_Biological_Process_2023	Lamellipodium Assembly (GO:0030032)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	RHOD
GO_Biological_Process_2023	Late Endosome To Vacuole Transport Via Multivesicular Body Sorting Pathway (GO:0032511)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	VPS28
GO_Biological_Process_2023	Metanephros Development (GO:0001656)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	BMP4
GO_Biological_Process_2023	Negative Regulation Of Response To Wounding (GO:1903035)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	EPPK1
GO_Biological_Process_2023	Osteoclast Differentiation (GO:0030316)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	EPHA2
GO_Biological_Process_2023	Positive Regulation Of Peptidase Activity (GO:0010952)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	PRSS22
GO_Biological_Process_2023	Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	EDN1
GO_Biological_Process_2023	Purine Ribonucleotide Catabolic Process (GO:0009154)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	NT5E
GO_Biological_Process_2023	Regulation Of B Cell Activation (GO:0050864)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	ZFP36L1
GO_Biological_Process_2023	Regulation Of Actin Cytoskeleton Reorganization (GO:2000249)	1/25	0.2918331804044608	0.4543375910728407	0	0	3.007020757020757	3.7033653942225335	BAIAP2
GO_Biological_Process_2023	Response To Insulin (GO:0032868)	2/79	0.2947373343211028	0.456221774198182	0	0	1.8763368983957216	2.292265833505503	RAB31;ZFP36L1
GO_Biological_Process_2023	Negative Regulation Of Cellular Component Organization (GO:0051129)	2/79	0.2947373343211028	0.456221774198182	0	0	1.8763368983957216	2.292265833505503	PACSIN3;WASL
GO_Biological_Process_2023	Positive Regulation Of Catabolic Process (GO:0009896)	2/79	0.2947373343211028	0.456221774198182	0	0	1.8763368983957216	2.292265833505503	VPS28;PTK2
GO_Biological_Process_2023	Positive Regulation Of Endocytosis (GO:0045807)	2/79	0.2947373343211028	0.456221774198182	0	0	1.8763368983957216	2.292265833505503	CD47;VPS28
GO_Biological_Process_2023	Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)	2/79	0.2947373343211028	0.456221774198182	0	0	1.8763368983957216	2.292265833505503	UBE2D1;BCL10
GO_Biological_Process_2023	Protein Import Into Nucleus (GO:0006606)	2/79	0.2947373343211028	0.456221774198182	0	0	1.8763368983957216	2.292265833505503	APLP2;KPNA7
GO_Biological_Process_2023	Proteolysis (GO:0006508)	6/330	0.2993763782390319	0.4579889703509842	0	0	1.3406578220011056	1.6169053361855752	TINAGL1;ANPEP;ADAM8;PRSS22;CTSD;FBXL6
GO_Biological_Process_2023	Regulation Of Organelle Assembly (GO:1902115)	2/80	0.2998036486756996	0.4579889703509842	0	0	1.852187028657617	2.231195472504912	USP6NL;EVI5
GO_Biological_Process_2023	Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	2/80	0.2998036486756996	0.4579889703509842	0	0	1.852187028657617	2.231195472504912	ZDHHC5;EPHA2
GO_Biological_Process_2023	Negative Regulation Of Wnt Signaling Pathway (GO:0030178)	3/140	0.3008899074074589	0.4579889703509842	0	0	1.582864222802812	1.9010370854969008	CTNND1;CTNNBIP1;FZD6
GO_Biological_Process_2023	L-amino Acid Transport (GO:0015807)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	SLC6A9
GO_Biological_Process_2023	Regulation Of Interferon-Alpha Production (GO:0032647)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	IRF5
GO_Biological_Process_2023	Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	FZD6
GO_Biological_Process_2023	Acute Inflammatory Response (GO:0002526)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	CTNNBIP1
GO_Biological_Process_2023	Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	CTSD
GO_Biological_Process_2023	Calcium-Ion Regulated Exocytosis (GO:0017156)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	SYT8
GO_Biological_Process_2023	Camera-Type Eye Development (GO:0043010)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	EFEMP1
GO_Biological_Process_2023	Respiratory Chain Complex IV Assembly (GO:0008535)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	STMP1
GO_Biological_Process_2023	Dendritic Spine Organization (GO:0097061)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	WASL
GO_Biological_Process_2023	Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	MARK2
GO_Biological_Process_2023	miRNA-mediated Gene Silencing (GO:0035195)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	ZFP36
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	ICAM1
GO_Biological_Process_2023	Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	TRPV4
GO_Biological_Process_2023	Positive Regulation Of Monooxygenase Activity (GO:0032770)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	CDH3
GO_Biological_Process_2023	Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	PTK2
GO_Biological_Process_2023	Regulation Of Actin Filament Bundle Assembly (GO:0032231)	1/26	0.3015471933499054	0.4579889703509842	0	0	2.8865934065934065	3.4605311553983737	SYNPO
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction (GO:0009968)	5/267	0.3037399611266082	0.4608861757564309	0	0	1.3808564374698489	1.6454055184504737	ARRDC1;TSPAN6;IGFBP3;CTNNBIP1;CD47
GO_Biological_Process_2023	Regulation Of Interleukin-8 Production (GO:0032677)	2/81	0.304864039311699	0.4617247305789181	0	0	1.8286485480268055	2.1722321799131974	BCL10;TLR5
GO_Biological_Process_2023	Activation Of Protein Kinase Activity (GO:0032147)	2/81	0.304864039311699	0.4617247305789181	0	0	1.8286485480268055	2.1722321799131974	TNFSF15;MARK2
GO_Biological_Process_2023	Cellular Response To Organic Substance (GO:0071310)	2/82	0.3099177199511292	0.4629682825448197	0	0	1.805698529411765	2.1152827186100738	EDN1;CCL2
GO_Biological_Process_2023	T Cell Activation Involved In Immune Response (GO:0002286)	1/27	0.3111284374032637	0.4629682825448197	0	0	2.775429698506622	3.2404514736591987	ICAM1
