unit	interaction_name	pathway_name	lr_class	n	mean	sd	se	median	wilcoxon_p
GSE325414	CXCL9_CXCR3	CXCL	recruit	2	5.4420305536432876e-06	7.6961934158111e-06	5.442030553643287e-06	5.4420305536432876e-06	1.0
GSE325414	F11R_F11R	JAM	barrier	2	0.016369895729354513	0.02235475987996962	0.015807202302923488	0.016369895729354513	0.5
GSE325414	FN1_CD44	FN1	other	15	-0.01937179272752175	0.18314606360513347	0.047288110284408415	-0.01951829249706538	0.76153564453125
GSE325414	FN1_SDC1	FN1	other	7	-0.0009056103610441303	0.012459994507179233	0.004709435257603864	6.562997717617504e-05	0.9375
GSE325414	FN1_SDC4	FN1	other	2	0.0008256359729640998	0.0014915514928675586	0.0010546861750955691	0.0008256359729640998	1.0
GSE325414	GAS6_MERTK	GAS	other	1	7.068356039693068e-05			7.068356039693068e-05	
GSE325414	GDF15_TGFBR2	GDF	other	23	0.0707086638090041	0.06201055217432679	0.012930093951985416	0.04285689623919217	7.152557373046875e-07
GSE325414	HLA-A_CD8A	MHC-I	other	23	-0.010296644910504998	0.05339741721168232	0.011134131162055099	0.0034391404188865993	0.9405548572540283
GSE325414	HLA-A_CD8B	MHC-I	other	10	0.008130864666420112	0.027342439600178882	0.008646438592214891	0.0041718185385188344	0.556640625
GSE325414	HLA-B_CD8A	MHC-I	other	23	0.00043672618901283036	0.040526904598787675	0.008450443765963182	0.0024981683920770603	0.6433901786804199
GSE325414	HLA-B_CD8B	MHC-I	other	10	0.012808347871152226	0.03482964411581726	0.011014100549906395	0.008391327118294864	0.275390625
GSE325414	HLA-B_KIR3DL2	MHC-I	other	1	0.0059968626075120116			0.0059968626075120116	
GSE325414	HLA-C_CD8A	MHC-I	other	23	0.007514390618128297	0.04952384186752066	0.010326434868861298	0.007147550013409054	0.12621283531188965
GSE325414	HLA-C_CD8B	MHC-I	other	10	0.017386674787331618	0.038013372314552686	0.01202088380579731	0.007337564178600542	0.130859375
GSE325414	HLA-DMA_CD4	MHC-II	other	23	0.011131227811315692	0.07676665847814015	0.016006954811688966	-0.004054618494675893	0.7090141773223877
GSE325414	HLA-DMB_CD4	MHC-II	other	21	0.009583489048951824	0.08157176832784413	0.017800419187321292	0.00812904581570699	0.45236778259277344
GSE325414	HLA-DOA_CD4	MHC-II	other	17	-0.0032986095904858318	0.09418665127875883	0.022843618337972903	-0.0011637775620912325	0.5014474714870738
GSE325414	HLA-DOB_CD4	MHC-II	other	5	0.0027269035325726537	0.010059149758957534	0.004498588531375934	0.0011743869039201103	0.4375
GSE325414	HLA-DPA1_CD4	MHC-II	other	22	-0.00830018824908618	0.1431427945921624	0.03051814634819302	-0.01878413677004405	0.23476219177246094
GSE325414	HLA-DPB1_CD4	MHC-II	other	22	-0.014272505483499454	0.12661466029748653	0.026994336276546394	-0.027408524517329304	0.16585874557495117
GSE325414	HLA-DQA1_CD4	MHC-II	other	20	0.0007253606181549261	0.08572227627732415	0.01916808369421144	-0.0023662850002678787	0.8408222198486328
GSE325414	HLA-DQA2_CD4	MHC-II	other	9	0.009046265382014723	0.12237580883101579	0.04079193627700526	0.01646186526043364	0.65234375
GSE325414	HLA-DQB1_CD4	MHC-II	other	23	0.010648176798193588	0.09725409901397834	0.02027888147054843	-0.011993533988086336	0.5202305316925049
GSE325414	HLA-DRA_CD4	MHC-II	other	24	-0.0006669614938635583	0.12783376443596003	0.02609395789727043	-0.004795226222408908	0.35962629318237305
GSE325414	HLA-DRB1_CD4	MHC-II	other	23	0.01064853344047918	0.13515249840654628	0.02818124401359073	-0.011555517025654716	0.44520044326782227
GSE325414	HLA-DRB5_CD4	MHC-II	other	15	0.021348696184452065	0.09214375800387711	0.02379141601373216	-0.003193634628659972	0.638671875
GSE325414	HLA-E_CD8A	MHC-I	inhibitory	23	0.04668567726611333	0.06935451961540742	0.014461417019816578	0.03544740372866978	0.00047516822814941406
GSE325414	HLA-E_CD8B	MHC-I	inhibitory	10	0.022850147652849907	0.044290607515063043	0.01400591987001696	0.005015289123678783	0.130859375
GSE325414	HLA-E_CD94:NKG2C	MHC-I	inhibitory	1	0.08029485886687027			0.08029485886687027	
GSE325414	HLA-E_KLRC2	MHC-I	inhibitory	1	0.04053631619693576			0.04053631619693576	
GSE325414	HLA-F_CD8A	MHC-I	inhibitory	23	0.055632894235107935	0.07559973135540153	0.015763633686443814	0.043780709627919495	0.0012786388397216797
GSE325414	HLA-F_CD8B	MHC-I	inhibitory	10	0.015902682620391066	0.02101330789987722	0.006644991413802146	0.012400703922401111	0.083984375
GSE325414	HLA-F_KIR3DL2	MHC-I	inhibitory	1	0.0027762653395261446			0.0027762653395261446	
GSE325414	HLA-F_LILRB1	MHC-I	inhibitory	1	-0.00034755259872660345			-0.00034755259872660345	
GSE325414	HLA-G_CD8A	MHC-I	inhibitory	5	0.0543558888775695	0.046371478532535454	0.020737955643184293	0.03993106587835585	0.0625
GSE325414	HLA-G_CD8B	MHC-I	inhibitory	2	0.012890232501279197	0.010005827063675938	0.007075188168105136	0.012890232501279197	0.5
GSE325414	HLA-G_LILRB2	MHC-I	inhibitory	1	0.007550716682411023			0.007550716682411023	
GSE325414	ICAM1_ITGAL	ICAM	other	24	0.07219452357880451	0.10323233116494966	0.021072211359345037	0.04830319738233578	0.0007423162460327148
GSE325414	ICAM1_SPN	ICAM	other	24	0.039608339421924786	0.06421567206147771	0.013107969170043164	0.02660513957919164	0.0015796422958374023
GSE325414	IGF2_IGF2R	IGF	other	2	0.017492589287174995	0.011582105387415494	0.00818978525985874	0.017492589287174995	0.5
GSE325414	IGFBP3_TMEM219	IGFBP	other	15	0.022956427173764282	0.05668436690133153	0.014635840599944529	0.006214862316769648	0.01806640625
GSE325414	IL1A_IL1R2	IL1	other	1	0.013834030808965878			0.013834030808965878	
GSE325414	IL1B_IL1R2	IL1	other	1	0.06172162446220176			0.06172162446220176	
GSE325414	KLK6_F2R	KLK	other	2	-0.011526580583084707	0.01671789508115327	0.011821336979048705	-0.011526580583084707	1.0
GSE325414	LAMA1_CD44	LAMININ	other	1	-0.06477926649340811			-0.06477926649340811	
GSE325414	LAMA3_CD44	LAMININ	other	15	0.024474306517919257	0.13589830410796194	0.035088791239197836	-0.04486109103302613	0.5614013671875
GSE325414	LAMA4_CD44	LAMININ	other	1	-0.0799623121846029			-0.0799623121846029	
GSE325414	LAMA5_CD44	LAMININ	other	24	0.0650544590158846	0.09111073536225887	0.01859790097727381	0.05212811483978669	0.0020009279251098633
GSE325414	LAMB1_CD44	LAMININ	other	13	-0.014728563914120264	0.12136764582916716	0.03366132847841657	0.0	1.0
GSE325414	LAMB2_CD44	LAMININ	other	19	0.004635742098298518	0.056153955142062575	0.01288260082865089	0.016624684404520862	0.4413337707519531
GSE325414	LAMB3_CD44	LAMININ	other	24	0.08856816595407524	0.1539078953139063	0.03141631757539672	0.1014920440168359	0.008714795112609863
GSE325414	LAMC1_CD44	LAMININ	other	24	0.045270224970656414	0.10078334067033107	0.02057231326794989	0.0339980422267704	0.019441962242126465
GSE325414	LAMC2_CD44	LAMININ	other	24	0.13131344800318603	0.15057762631435115	0.030736529262470128	0.09604961906775633	3.6597251892089844e-05
GSE325414	LGALS9_CD44	GALECTIN	inhibitory	23	0.1008243680481702	0.1327693335860456	0.027684319797442597	0.09195986758149562	0.00034928321838378906
GSE325414	LGALS9_CD45	GALECTIN	inhibitory	23	0.12088350513867044	0.1586035885252807	0.03307113432869829	0.12126837063011825	0.0006387233734130859
GSE325414	LGALS9_HAVCR2	GALECTIN	inhibitory	6	0.008498978326579108	0.01243817056722389	0.005077861870567091	0.0021875343494121343	0.15625
GSE325414	LGALS9_P4HB	GALECTIN	inhibitory	21	0.04102868413694875	0.046510990248012654	0.010149530164708138	0.031106798469316965	1.33514404296875e-05
GSE325414	LPAR1_ADGRE5	ADGRE	other	8	-0.0005743550427984205	0.020518566739006303	0.00725440884069005	0.003590134706601812	0.546875
GSE325414	LPAR2_ADGRE5	ADGRE	other	15	0.009639687411914646	0.012404216153269835	0.003202754838958073	0.00997700599540816	0.01025390625
GSE325414	LPAR3_ADGRE5	ADGRE	other	17	0.017177001745605394	0.02350172083558254	0.005700004552287421	0.012844213305864723	0.0013427734375
GSE325414	MDK_NCL	MK	other	24	0.1343380924365983	0.17017248125121254	0.03473631227740065	0.0802722507588336	7.62939453125e-05
GSE325414	MDK_SDC1	MK	other	11	0.04532924071378688	0.044655330715403826	0.013464088806566115	0.03169108035005863	0.0009765625
GSE325414	MDK_SDC4	MK	other	4	0.028159332168823156	0.034609429822276494	0.017304714911138247	0.017914501062000328	0.125
GSE325414	MIF_CD74_CD44	MIF	other	11	0.032927216368506894	0.09153842879821114	0.027599874747484522	0.027925231558323865	0.365234375
GSE325414	MIF_CD74_CXCR2	MIF	other	1	0.18179314456980392			0.18179314456980392	
GSE325414	MIF_CD74_CXCR4	MIF	other	11	0.04536675740297324	0.1201188416663248	0.03621719345993709	0.049814311178675054	0.3203125
GSE325414	MPZL1_MPZL1	MPZ	other	1	0.0006430947637443519			0.0006430947637443519	
GSE325414	NECTIN2_CD226	NECTIN	barrier|inhibitory	11	0.017279039380272906	0.015913761345352252	0.004798179580526798	0.009261598745379152	0.0009765625
GSE325414	NECTIN2_TIGIT	NECTIN	barrier|inhibitory	21	0.06839829631004832	0.06717252170554884	0.014658245968416273	0.04529420214087408	2.86102294921875e-06
GSE325414	NECTIN3_TIGIT	NECTIN	barrier	8	0.0028817131959305714	0.009812181419778576	0.0034691300100790383	0.001955163249592464	0.7421875
GSE325414	PECAM1_CD38	PECAM2	other	3	0.004384227735574334	0.009708876802288123	0.005605422635329961	-0.0001616736374002989	1.0
GSE325414	PECAM1_PECAM1	PECAM1	other	3	0.014029164286379342	0.02787367043295196	0.016092871127767725	-6.195545806274123e-05	1.0
GSE325414	PLAU_PLAUR	PLAU	other	5	0.1340513591316665	0.24825822954053334	0.11102445544527578	0.026258351918724027	0.0625
GSE325414	PPIA_BSG	CypA	other	23	-0.003516124238871068	0.018311341587669738	0.003818178661751901	-0.005718522378197144	0.2467491626739502
GSE325414	PROS1_MERTK	PROS	other	1	-0.0015524945435915702			-0.0015524945435915702	
GSE325414	PRSS1_F2R	PARs	other	1	0.13635089560459826			0.13635089560459826	
GSE325414	PRSS2_F2R	PARs	other	1	0.011776630010838077			0.011776630010838077	
GSE325414	PTN_NCL	PTN	other	6	-0.02915410520180173	0.12796338710685176	0.05224083402833777	-0.028213896319850065	0.4375
GSE325414	PTN_SDC1	PTN	other	5	0.003136849503319774	0.01538556061832063	0.006880631882901725	-0.00039489775954514744	0.625
GSE325414	PTN_SDC4	PTN	other	1	-0.0002005873615494741			-0.0002005873615494741	
GSE325414	PVR_CD226	PVR	barrier|inhibitory	6	-0.0005941383127863278	0.007028214927358236	0.0028692567291066034	0.00034853594380988866	0.6875
GSE325414	PVR_TIGIT	PVR	barrier|inhibitory	11	0.00789367898355659	0.020849152627094598	0.006286256041902305	0.004294883956446044	0.2060546875
GSE325414	Q9HDB5_CLSTN1	NRXN	other	3	-0.00040624489847659894	0.0033101269245585934	0.001911102670945732	0.0007329907405008989	1.0
GSE325414	SEMA4A_PLXNB2	SEMA4	other	2	0.002080795682838399	0.0038404577150778136	0.002715613693191716	0.002080795682838399	1.0
GSE325414	SEMA4C_PLXNB2	SEMA4	other	2	0.0028785846938828596	0.004082554690141239	0.002886802105963814	0.0028785846938828596	1.0
GSE325414	SEMA4D_PLXNB2	SEMA4	other	1	0.000745832321300305			0.000745832321300305	
GSE325414	SFTPD_ADGRE5	ADGRE	other	17	-0.046887971493618896	0.14787672521704537	0.03586537397884216	-0.011270685481672905	0.120208740234375
GSE325414	SPP1_CD44	SPP1	other	13	0.009341065851374085	0.20165655053866108	0.05592946407694907	0.020567272270225933	0.83935546875
GSE325414	TGM2_ADGRG1	ADGRG	other	4	0.0002733345828334619	0.013455059413568334	0.006727529706784167	-0.0008619791436188001	1.0
GSE325414	THBS1_CD47	THBS	other	20	0.03430407477744708	0.0868816115360024	0.01942731893892313	0.01859526011285427	0.08969497680664062
GSE325414	THBS1_SDC1	THBS	other	9	0.015554225076142396	0.04938763010685995	0.01646254336895332	0.0008429428847952735	0.30078125
GSE325414	THBS1_SDC4	THBS	other	4	0.014429645112764887	0.022742774401331066	0.011371387200665533	0.010136544367981585	0.375
GSE325414	THBS3_CD47	THBS	other	2	0.021676686932263663	0.006534407059686173	0.004620523542937342	0.021676686932263663	0.5
GSE325414	THBS4_CD47	THBS	other	2	-0.0052120576889834016	0.009920309593385567	0.0070147181849528955	-0.0052120576889834016	1.0
GSE325414	THBS4_SDC1	THBS	other	1	0.0003645101010649792			0.0003645101010649792	
GSE325414	TNC_SDC1	TENASCIN	other	11	0.004254779306392401	0.029003397693076104	0.008744853435762983	-0.00015005728813272364	0.9658203125
GSE325414	TNC_SDC4	TENASCIN	other	4	-0.016915131102605733	0.03336397259027188	0.01668198629513594	-0.0036818197316248287	0.375
GSE325414	TNFSF10_TNFRSF10B	TRAIL	attack	1	3.447664380292002e-05			3.447664380292002e-05	
GSE325414	TNFSF9_TNFRSF9	CD137	other	6	0.004149170058929449	0.0032578785104729192	0.0013300233324395258	0.003520270419532062	0.03125
GSE325414	TNF_TNFRSF1B	TNF	attack	2	0.07097763961591845	0.09946282306230683	0.07033083666331488	0.07097763961591845	0.5
GSE325414	TUB_MERTK	TULP	other	1	-9.193656994760106e-05			-9.193656994760106e-05	
