malig_family	tnk_family	score_family	k	cohorts	n_patients	rho_TAC	p_TAC	I2_TAC	rho_CLDN	p_CLDN	I2_CLDN	stouffer_z_TAC	stouffer_p_TAC	stouffer_z_CLDN	stouffer_p_CLDN	both_negative	is_full_family	n_family_units
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_Real+GSE291670+GSE253013	68	-0.31312397837193773	0.018334442358429334	0.0	-0.10310999785013977	0.5421253678123558	27.529594626593575	-2.3736453846657435	0.01761345744563899	-0.41417040406777245	0.6787493148950263	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013	62	-0.3310807579368219	0.018342523273736103	0.0	-0.12312198807093942	0.4940470621057844	27.240197535439513	-2.3731394172629057	0.017637605050515887	-0.47063804072109694	0.6378992373307437	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013	62	-0.3310807579368219	0.018342523273736103	0.0	-0.12312198807093942	0.4940470621057844	27.240197535439513	-2.3731394172629057	0.017637605050515887	-0.47063804072109694	0.6378992373307437	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE291670+GSE253013	55	-0.34115372158050933	0.02459328473452209	0.0	-0.17975614999588155	0.25040518889126906	0.0	-2.2623217677413043	0.023677530482177994	-1.1637165881644242	0.2445388847150296	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_Real+GSE291670+GSE253013+GSE325414	76	-0.28863226482190246	0.03143406951760406	9.579998074054256	-0.12396317211158464	0.43631430499920354	27.727300994776794	-2.214606021691063	0.02678711834512839	-0.6867086859285061	0.4922663223098047	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_Real+GSE291670+GSE253013+GSE325414	76	-0.28863226482190246	0.03143406951760406	9.579998074054256	-0.12396317211158464	0.43631430499920354	27.727300994776794	-2.214606021691063	0.02678711834512839	-0.6867086859285061	0.4922663223098047	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE291670+GSE253013+GSE325414	69	-0.2933602531334271	0.042929489790518416	12.130683790383118	-0.17224813662375857	0.20107109436777149	0.0	-2.0868810218517186	0.036898890809103455	-1.292354106229892	0.1962345424074705	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE291670+GSE253013+GSE325414	63	-0.3064000778093245	0.04474487695495235	10.972682111333045	-0.197294584358587	0.16603454135219453	0.0	-2.0675499001688076	0.03868236729790201	-1.401250779398354	0.16113909425237205	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_IIT+GSE291670+GSE253013+GSE325414	63	-0.3064000778093245	0.04474487695495235	10.972682111333045	-0.197294584358587	0.16603454135219453	0.0	-2.0675499001688076	0.03868236729790201	-1.401250779398354	0.16113909425237205	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_Real+GSE253013+GSE325414	87	-0.23782195432737457	0.050632465828208066	8.001468084868417	-0.028609858549550973	0.8081378937762089	0.0	-2.0012121185669227	0.04536953554476161	-0.25315471912539245	0.8001486558737623	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE253013+GSE325414	81	-0.2443349896886286	0.05517453348711736	7.995756866074625	-0.034249905368184314	0.7807387673247175	0.0	-1.9657554586724508	0.04932686518514697	-0.2904238877232681	0.7714919710820409	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE253013+GSE325414	81	-0.2443349896886286	0.05517453348711736	7.995756866074625	-0.034249905368184314	0.7807387673247175	0.0	-1.9657554586724508	0.04932686518514697	-0.2904238877232681	0.7714919710820409	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013	67	-0.24376820523182477	0.07282070017513126	0.0	-0.09907454940507916	0.5624482795725144	27.374029485160513	-1.8077171761893074	0.0706505299304945	-0.37414694668440934	0.7082949925045011	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE253013+GSE325414	74	-0.24276779505418086	0.07591087655373334	10.417390242552347	-0.10728309370275395	0.4081006854519339	0.0	-1.8237680040631141	0.06818715297279894	-0.8453000529687003	0.3979433315001225	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE241934_Real+GSE291670+GSE253013+GSE325414	81	-0.20847562627387325	0.08563966162335332	0.0	-0.1046160331442505	0.4931218598207797	28.31236750592247	-1.7310154186829263	0.08344901448324409	-0.5951284574948515	0.5517576077273814	True	False	8
primary_mixed	tnk	mean	5	GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE325414	75	-0.21273046513461644	0.09425697215432262	0.0	-0.12083591337446126	0.4535222287821097	27.770498145176227	-1.6849879664444412	0.09199089321411487	-0.6514580347748687	0.5147508582280471	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE325414	75	-0.21273046513461644	0.09425697215432262	0.0	-0.12083591337446126	0.4535222287821097	27.770498145176227	-1.6849879664444412	0.09199089321411487	-0.6514580347748687	0.5147508582280471	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670	70	-0.22085613298203075	0.09584262835545357	0.0	-0.051187317952788206	0.741431353197888	19.39411590844823	-1.6935803135720937	0.09034506153747782	-0.1879362190053667	0.8509266499249438	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_Real+GSE291670+GSE325414	84	-0.19149471346186786	0.10727623523461119	0.0	-0.06796455125015821	0.6282868146934277	21.581677524842117	-1.6356981829603785	0.10190276996997644	-0.4250351050011155	0.6708110839562642	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE325414	78	-0.1939554424248758	0.11894296508467506	0.0	-0.07962837605569106	0.5906522051413292	21.354847479021807	-1.584446533998114	0.1130921395184712	-0.47143918687337627	0.6373271375995604	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE325414	78	-0.1939554424248758	0.11894296508467506	0.0	-0.07962837605569106	0.5906522051413292	21.354847479021807	-1.584446533998114	0.1130921395184712	-0.47143918687337627	0.6373271375995604	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE241934_IIT+GSE291670+GSE253013+GSE325414	68	-0.20570123071419297	0.13105459273504425	0.7820460940102291	-0.16974459144455176	0.2120905646336375	0.0	-1.523413223563985	0.1276553557423646	-1.2609191988207058	0.207337960318555	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE253013+GSE325414	86	-0.1772945064318823	0.13107789172925022	0.0	-0.024640150983835873	0.8354916127834277	0.0	-1.5114949247810798	0.13066240070180324	-0.21728725686558345	0.8279844874179911	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_Real+GSE291670+GSE253013+GSE131907	87	-0.27395634390968104	0.153526917534478	54.16859500512786	-0.1591873312597273	0.3068775039243936	31.900555224977843	-1.1815533238802542	0.23738298333575958	-1.1517280294805836	0.2494328504577259	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_Real+GSE291670+GSE253013+GSE131907	87	-0.27395634390968104	0.153526917534478	54.16859500512786	-0.1591873312597273	0.3068775039243936	31.900555224977843	-1.1815533238802542	0.23738298333575958	-1.1517280294805836	0.2494328504577259	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE325414	89	-0.1625525482957584	0.15829029452302357	0.0	-0.006632475242312528	0.9545009478639488	0.0	-1.4252398108319386	0.15408789204025328	-0.061222431749936364	0.9511820652862774	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE291670+GSE325414	71	-0.18398648832835632	0.16371419767404616	0.0	-0.13883676386280466	0.2956935462571405	0.0	-1.4184769469492216	0.1560515644944298	-1.0523933402021977	0.292619122926541	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE291670+GSE253013+GSE131907	80	-0.27266065367148207	0.17787888099655158	54.037675074707195	-0.2092378610845549	0.08685698441843442	0.0	-1.0002864796307422	0.31717188835397003	-1.7248511423144421	0.08455430237077534	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_Real+GSE291670+GSE253013	73	-0.27355730719593985	0.19013108653046762	55.740771838950465	-0.15344848063630592	0.35360944701159513	30.18759743751388	-1.3241843363639632	0.18544183164115235	-0.8665686602786342	0.38617839121374076	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE291670+GSE253013+GSE131907	74	-0.2826066159272224	0.19221437919688267	54.1315672755936	-0.23301644810484962	0.06825412721693112	0.0	-0.918299505992298	0.35846208585356953	-1.8379445911693342	0.06607057047168839	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_IIT+GSE291670+GSE253013+GSE131907	74	-0.2826066159272224	0.19221437919688267	54.1315672755936	-0.23301644810484962	0.06825412721693112	0.0	-0.918299505992298	0.35846208585356953	-1.8379445911693342	0.06607057047168839	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE291670+GSE253013+GSE131907+GSE325414	88	-0.24865603878145223	0.1949191463583978	54.25460470244951	-0.21744568181275398	0.05902621919317601	0.0	-0.9457854170503205	0.3442580450590652	-1.9024283238298645	0.05711518107046506	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE291670+GSE253013+GSE131907+GSE325414	88	-0.24865603878145223	0.1949191463583978	54.25460470244951	-0.21744568181275398	0.05902621919317601	0.0	-0.9457854170503205	0.3442580450590652	-1.9024283238298645	0.05711518107046506	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_Real+GSE253013+GSE131907	98	-0.20170712224571644	0.21796012724272273	50.23244810162581	-0.07779109353213406	0.4776139874601222	0.0	-1.0658147364601807	0.2865073979842895	-0.7197746485997528	0.4716637562394219	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907	92	-0.20558166329409092	0.23518310917118357	50.321456945770315	-0.0864155922180156	0.44714113776448217	0.0	-0.9913498112304401	0.3215147981690769	-0.771374631700796	0.4404849072304796	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907	92	-0.20558166329409092	0.23518310917118357	50.321456945770315	-0.0864155922180156	0.44714113776448217	0.0	-0.9913498112304401	0.3215147981690769	-0.771374631700796	0.4404849072304796	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE291670+GSE253013+GSE325414	74	-0.2494181506438445	0.2356017214275341	56.43539351231842	-0.21598566470092445	0.0918801889676257	0.0	-1.0596946675695338	0.28928352951846203	-1.7030283051489798	0.08856277149305108	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_Real+GSE253013+GSE131907+GSE325414	106	-0.18453507763201302	0.23761893052219285	50.438084644599535	-0.09636457614133045	0.3564655254141015	0.0	-1.0195892017405352	0.30792332834959346	-0.9335625742192167	0.35052957838390897	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_Real+GSE253013+GSE131907+GSE325414	106	-0.18453507763201302	0.23761893052219285	50.438084644599535	-0.09636457614133045	0.3564655254141015	0.0	-1.0195892017405352	0.30792332834959346	-0.9335625742192167	0.35052957838390897	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_IIT+GSE291670+GSE253013	60	-0.2767206770632318	0.23804153074532342	56.07526544985836	-0.23594096669338296	0.10671599379822853	0.0	-1.0602640381221557	0.2890244948282441	-1.6314909761240954	0.10278676240066359	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670+GSE325414	83	-0.13364269992819064	0.26756905652376484	0.0	-0.06399510605253955	0.651166591475334	21.364068044907764	-1.1329280776957762	0.25724445782592276	-0.38968352799057043	0.6967705782926501	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE253013+GSE131907	85	-0.19938746644167302	0.2710472064046042	49.80365142300218	-0.15256262708655274	0.19827758881709268	0.0	-0.8053228413501877	0.42063340420233786	-1.30306727545257	0.19255179462644023	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE253013+GSE131907+GSE325414	99	-0.1777836470882032	0.2744176642717573	49.84391830044458	-0.1522504192828687	0.15962541653826545	0.0	-0.8472327152713115	0.39686542181330386	-1.422679986457491	0.15482894490326737	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_Real+GSE253013+GSE325414	92	-0.1851255987139063	0.27973733175409254	53.105332460870144	-0.07276025905944888	0.5224333518250706	0.0	-1.1151197544656122	0.264799107249429	-0.6532759579133054	0.5135783890471177	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE253013	78	-0.2033890502572642	0.28310756268762216	52.827578880829115	-0.05528680532429308	0.6604634864663826	0.0	-1.1033960116439343	0.2698552279439641	-0.45300791096900817	0.6505430450159946	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE253013+GSE131907+GSE325414	93	-0.18028696896976384	0.294072709965187	49.811922560135336	-0.16626452666346375	0.13829550872807503	0.0	-0.7647445537729012	0.4444236701146409	-1.5003127292872465	0.13353341364546353	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_IIT+GSE253013+GSE131907+GSE325414	93	-0.18028696896976384	0.294072709965187	49.811922560135336	-0.16626452666346375	0.13829550872807503	0.0	-0.7647445537729012	0.4444236701146409	-1.5003127292872465	0.13353341364546353	True	False	8
author	tnk	mean	5	GSE131907+GSE207422+GSE241934_IIT+GSE241934_Real+GSE325414	93	-0.11582844645574943	0.3041469093656817	0.0	-0.09870682104262932	0.3817900167473832	0.0	-1.0363193962145447	0.3000531602069194	-0.8779422748855924	0.3799750458428177	True	False	6
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE241934_Real+GSE291670+GSE253013+GSE131907	92	-0.17004464702986452	0.30557973846001585	43.80993910800744	-0.14047803363968692	0.3518362737338022	33.5160427340653	-0.7740227639867256	0.4389173296513862	-1.053476246887876	0.2921227751251777	True	False	8
primary_mixed	tnk	mean	5	GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907	86	-0.1732585829933424	0.3259766160956913	43.725170536742866	-0.15687832852119896	0.3208572583124105	32.164683621600965	-0.6860840679830974	0.4926600969715125	-1.122166422201209	0.2617916864584853	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907	86	-0.1732585829933424	0.3259766160956913	43.725170536742866	-0.15687832852119896	0.3208572583124105	32.164683621600965	-0.6860840679830974	0.4926600969715125	-1.122166422201209	0.2617916864584853	True	False	8
primary_mixed	tnk	mean	5	GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	100	-0.15136270287226172	0.33501603040834826	43.730236962071714	-0.15397508570465085	0.2717005239207043	31.75829323751389	-0.7384582768894026	0.46023601233772493	-1.2573698017638026	0.20861975893960882	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE241934_Real+GSE291670+GSE253013+GSE131907+GSE325414	100	-0.15136270287226172	0.33501603040834826	43.730236962071714	-0.15397508570465085	0.2717005239207043	31.75829323751389	-0.7384582768894026	0.46023601233772493	-1.2573698017638026	0.20861975893960882	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_IIT+GSE253013+GSE325414	79	-0.17878179206083472	0.34481895658183404	52.89790263027937	-0.15355910298632494	0.21561680055311738	0.0	-0.851614508380623	0.3944280844115138	-1.2596571437958854	0.20779307170413563	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE241934_IIT+GSE291670+GSE253013+GSE131907	79	-0.16402665593960344	0.3728250675874558	42.288066778975484	-0.2077688007365249	0.09165974192135168	0.0	-0.4774752653682657	0.6330237299454001	-1.6986250542428718	0.08938985268665792	True	False	8
primary_mixed	tnk	mean	5	GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013	72	-0.17480378525090384	0.3739099819134326	47.690382388788144	-0.15085459999985812	0.3683722662902982	30.36096879393366	-0.7735165861160217	0.43921671664175665	-0.8321237105732638	0.4053391196595748	True	False	8
primary_mixed	tnk	mean	5	GSE205335+GSE241934_Real+GSE291670+GSE253013+GSE325414	86	-0.15484298258886692	0.3769879829318217	47.752249576929735	-0.1477221190464673	0.3205284086284732	30.130252672532194	-0.8149776757819496	0.4150850887523939	-0.9991788555687666	0.3177080568443955	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE291670+GSE253013+GSE131907+GSE325414	93	-0.141173934118699	0.3864013720389259	42.30756868430747	-0.19761542861704642	0.07696752768495534	0.0	-0.5488151226159177	0.583132331088491	-1.7806001673597946	0.07497779242819241	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE291670+GSE253013+GSE131907	85	-0.19052574601686523	0.39387971981425274	64.03568646067671	-0.24298808267314664	0.03803516625158858	0.0	-0.10384811164665118	0.9172898852718125	-2.0905240091457027	0.036570753968969694	True	False	8
primary_mixed	tnk	mean	5	GSE241934_IIT+GSE291670+GSE253013+GSE131907+GSE325414	87	-0.14207706203592077	0.4107764373040993	41.95812394691284	-0.2162585162482339	0.062258340295894846	0.0	-0.45208033515727275	0.651211109736648	-1.8782123972391431	0.060352114883323274	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE241934_IIT+GSE291670+GSE253013+GSE131907+GSE325414	87	-0.14207706203592077	0.4107764373040993	41.95812394691284	-0.2162585162482339	0.062258340295894846	0.0	-0.45208033515727275	0.651211109736648	-1.8782123972391431	0.060352114883323274	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_Real+GSE291670+GSE131907	95	-0.10495280304579949	0.4184199503555568	19.14439474146462	-0.10792002688071235	0.4456466547631901	29.597012798301726	-0.7061855980324568	0.48007272545032786	-0.8877163989087167	0.3746933224849518	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE241934_Real+GSE253013+GSE131907+GSE325414	111	-0.1050577192240257	0.4271445116699204	36.23706607647439	-0.08608741693724499	0.3977904432236822	0.0	-0.6626350329868791	0.5075643274348114	-0.8549841393069605	0.39255992836750975	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907	97	-0.11486665157499415	0.43164541304942694	36.23217411424571	-0.07496962026189484	0.4964063487284063	0.0	-0.6035380033921669	0.546150841767725	-0.689121995363334	0.4907464994680921	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_Real+GSE291670+GSE131907+GSE325414	103	-0.09289781507591272	0.4490891400344096	18.781641851713943	-0.12472151343223055	0.3462153904068359	28.32474875233541	-0.6750513234448816	0.4996431579598879	-1.0967190985652027	0.2727642049998029	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_Real+GSE291670+GSE131907+GSE325414	103	-0.09289781507591272	0.4490891400344096	18.781641851713943	-0.12472151343223055	0.3462153904068359	28.32474875233541	-0.6750513234448816	0.4996431579598879	-1.0967190985652027	0.2727642049998029	True	False	8
primary_mixed	tnk	mean	5	GSE205335+GSE241934_IIT+GSE291670+GSE253013+GSE325414	73	-0.14510779507465502	0.4546434449063872	46.66762493758508	-0.2144856723674597	0.09706783741170118	0.0	-0.5114259363723302	0.6090528374298768	-1.6759972223862385	0.09373873667693004	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907	89	-0.10124267498955251	0.4574819913666851	18.778884945098028	-0.12087773450013248	0.41458583361660706	28.567240299660725	-0.6167333561374303	0.5374106159884336	-0.9475696852020319	0.34334856501889277	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907	89	-0.10124267498955251	0.4574819913666851	18.778884945098028	-0.12087773450013248	0.41458583361660706	28.567240299660725	-0.6167333561374303	0.5374106159884336	-0.9475696852020319	0.34334856501889277	True	False	8
primary_mixed	tnk	mean	5	GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907+GSE325414	105	-0.10175317899154941	0.46218371764257626	35.9060707566324	-0.09400831369526633	0.37106382924778847	0.0	-0.5778003894562187	0.563398892317976	-0.9052995167132937	0.3653067323837269	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907+GSE325414	105	-0.10175317899154941	0.46218371764257626	35.9060707566324	-0.09400831369526633	0.37106382924778847	0.0	-0.5778003894562187	0.563398892317976	-0.9052995167132937	0.3653067323837269	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_Real+GSE291670+GSE325414	89	-0.10343368896834099	0.46403097553820094	27.243810445620227	-0.11341260109140687	0.415851989170018	25.667815152803374	-0.7429872247605078	0.4574894149848793	-0.8271009021098832	0.40817987295639224	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670	75	-0.11277276229114756	0.47536874082652014	27.216310108859588	-0.1081331990982014	0.4877032698395998	25.462182005111462	-0.6925173047901171	0.488612522413439	-0.6426772465683765	0.5204335481056142	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_Real+GSE253013+GSE131907	103	-0.12957068274183334	0.47973779599565614	62.06112564271441	-0.11339337312061834	0.28537674452195105	0.0	-0.2680276877870088	0.7886780064338231	-1.0811241359161738	0.27964189844248855	True	False	8
primary_mixed	tnk	mean	5	GSE205335+GSE241934_IIT+GSE241934_Real+GSE253013+GSE325414	91	-0.10270809382770914	0.5085817561441048	41.47517073657024	-0.06964746401788299	0.5430832623728818	0.0	-0.6355241205291311	0.5250866404263083	-0.6211751273805322	0.5344844027148823	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE205335_NSCLC+GSE241934_IIT+GSE253013+GSE131907+GSE325414	98	-0.08697690867565458	0.5402490079783071	33.436953654160455	-0.1503995348299744	0.16737772699027875	0.0	-0.3863977240370864	0.699202135451443	-1.3964081173436396	0.16259163207666272	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_Real+GSE131907+GSE325414	114	-0.06131668096127007	0.5456776940265728	1.7753098968247714	-0.0708498275400597	0.48010730385452327	0.0	-0.6047076033693881	0.545373295228414	-0.7108491580422966	0.47717771458063984	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE291670+GSE131907+GSE325414	96	-0.07420438649922236	0.5533046176832698	15.281482274516087	-0.17545559782441952	0.11057579270842237	0.0	-0.48569974905350083	0.6271800616062955	-1.6023994642294748	0.1090673032419046	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_IIT+GSE253013+GSE131907	90	-0.117283489916455	0.5546962817138583	60.255952095221865	-0.18858735861568557	0.09833081157998762	0.0	0.05287344716873288	0.9578327408839435	-1.6727716291100414	0.094372262017944	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE253013+GSE131907+GSE325414	104	-0.10419401955045327	0.5607744122395908	60.53851136411951	-0.18265986967231854	0.08137422552511564	0.0	-0.06034613674918152	0.9518799570636313	-1.7620834158367604	0.07805520485997317	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE291670+GSE131907	82	-0.07977339152377501	0.5677346758766652	15.144297767852569	-0.18060388503550426	0.13499233456984414	0.0	-0.4085463430667103	0.6828726144170494	-1.5008223930870337	0.13340150515207352	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE325414	94	-0.06789067375271639	0.579252458580938	13.80591506636993	-0.05113001236885732	0.6492170587182096	0.0	-0.5698192924295918	0.568800269065892	-0.46252808178641613	0.6437026691266936	True	False	8
author	tnk	mean	5	GSE205335+GSE207422+GSE241934_IIT+GSE241934_Real+GSE325414	94	-0.06789067375271639	0.579252458580938	13.80591506636993	-0.05113001236885732	0.6492170587182096	0.0	-0.5698192924295918	0.568800269065892	-0.46252808178641613	0.6437026691266936	True	False	6
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE131907	100	-0.059606400193668155	0.5866645543059346	1.7046266318376615	-0.05758411375820655	0.595081156719216	0.0	-0.5411940804716242	0.5883738171780306	-0.535387122372672	0.5923821930283083	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_IIT+GSE291670+GSE325414	76	-0.08012433426680035	0.6024642929855172	24.43532989741132	-0.18438139756899236	0.14519231097124669	0.0	-0.4377834067362343	0.6615433006217657	-1.4672738194917743	0.14230158266389584	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE131907+GSE325414	108	-0.05368606082903751	0.6060604901464722	0.7326899317651676	-0.07755160824381972	0.45362496401710817	0.0	-0.5190762019092315	0.6037076031133062	-0.7553348616951827	0.45004808622865333	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE131907+GSE325414	108	-0.05368606082903751	0.6060604901464722	0.7326899317651676	-0.07755160824381972	0.45362496401710817	0.0	-0.5190762019092315	0.6037076031133062	-0.7553348616951827	0.45004808622865333	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE291670+GSE131907+GSE325414	90	-0.0667992462974127	0.6086891375840038	14.281088727805422	-0.19174871320486567	0.09268414565240482	0.0	-0.3880166391884823	0.6980037201294567	-1.689664172507318	0.09109222124139837	True	False	8
primary_nsclc_swap	tnk	mean	5	GSE207422+GSE241934_IIT+GSE291670+GSE131907+GSE325414	90	-0.0667992462974127	0.6086891375840038	14.281088727805422	-0.19174871320486567	0.09268414565240482	0.0	-0.3880166391884823	0.6980037201294567	-1.689664172507318	0.09109222124139837	True	False	8
primary_mixed	tnk	mean	5	GSE205335+GSE241934_Real+GSE291670+GSE253013+GSE131907	97	-0.0924839534104314	0.616207994667064	56.27407872838071	-0.17598629708352673	0.21897252083827745	32.32210230812926	0.0445800578650948	0.9644420383725287	-1.4166819628918346	0.1565759328712798	True	False	8
primary_mixed	tnk	mean	5	GSE205335+GSE241934_IIT+GSE291670+GSE253013+GSE131907	84	-0.07320325298912841	0.7118109205291682	52.567827612021766	-0.24213257833637333	0.04016441675107497	0.0	0.40641176430145426	0.684440077163464	-2.0674325646838057	0.038693412386694555	True	False	8
primary_mixed	tnk	mean	5	GSE205335+GSE291670+GSE253013+GSE131907+GSE325414	98	-0.06161741274918954	0.7289848404137124	53.5219722589228	-0.22695961790626687	0.03534856125466948	0.0	0.25780418015139545	0.7965580382228185	-2.119571911890522	0.034042163299099565	True	False	8
