family	name	genes	fourth	prespec_module	score_kind	detail	rho	p	I2	ci_lo	ci_hi	k	N	n_neg	abs_rho	rho_GSE123902	rho_GSE131907	rho_GSE205335	rho_GSE189357
module	joint UMI>=12 ELF3+TACSTD2+CLDN4+CLDN7	ELF3,TACSTD2,CLDN4,CLDN7	CLDN7	1	joint_umi	k=12	0.06997491292636683	0.7227448812376569	0.4785078206427766	-0.30689090269651814	0.4278715523853487	4	65	2	0.06997491292636683	-0.17541160386140583	-0.25617455864280586	0.4286924768519307	0.2833333333333333
module	any3 UMI>=12 ELF3+TACSTD2+CLDN4+CLDN7	ELF3,TACSTD2,CLDN4,CLDN7	CLDN7	1	any3_umi	k=12	0.11584834322022518	0.39688792245033133	0.0	-0.15167642113536303	0.36755869887460624	4	65	2	0.11584834322022518	-0.15469849363075233	-0.011703520948731734	0.3540372670807454	0.15
module	joint UMI>=15 ELF3+TACSTD2+CLDN4+CLDN7	ELF3,TACSTD2,CLDN4,CLDN7	CLDN7	1	joint_umi	k=15	0.07375073022488939	0.7179315124840286	0.5123803551205299	-0.3158347011280979	0.44205596807263176	4	65	2	0.07375073022488939	-0.08770580193070292	-0.31222285291443946	0.4230443546272676	0.30463589792247125
module	any3 UMI>=15 ELF3+TACSTD2+CLDN4+CLDN7	ELF3,TACSTD2,CLDN4,CLDN7	CLDN7	1	any3_umi	k=15	0.16373893460293257	0.229028499996777	0.0	-0.10362712247550492	0.4090359698343678	4	65	1	0.16373893460293257	-0.15043241824959452	0.10013012367248264	0.36871823828345573	0.18333333333333335
module	joint CP10k>=0.25 ELF3+TACSTD2+CLDN4+CLDN7	ELF3,TACSTD2,CLDN4,CLDN7	CLDN7	1	joint_cp	t=0.25	-0.08711063259712593	0.7603771768882497	0.7501519629053194	-0.5707091882614955	0.44135310781859344	4	65	3	0.08711063259712593	-0.32417582417582413	-0.37792207792207794	0.5516657255787691	-0.33333333333333337
module	joint CP10k>=0.5 ELF3+TACSTD2+CLDN4+CLDN7	ELF3,TACSTD2,CLDN4,CLDN7	CLDN7	1	joint_cp	t=0.5	-0.11859196374922625	0.7026138603618786	0.7900114003829037	-0.6235796432643539	0.45622670648560454	4	65	3	0.11859196374922625	-0.32417582417582413	-0.4753246753246753	0.5640880858272164	-0.33333333333333337
module	joint CP10k>=1 ELF3+TACSTD2+CLDN4+CLDN7	ELF3,TACSTD2,CLDN4,CLDN7	CLDN7	1	joint_cp	t=1	-0.15909155042428305	0.643873629906032	0.8306476216312987	-0.6862030212859762	0.4775727561788168	4	65	3	0.15909155042428305	-0.2802197802197803	-0.6	0.5697346132128742	-0.35
module	joint CP10k>=2 ELF3+TACSTD2+CLDN4+CLDN7	ELF3,TACSTD2,CLDN4,CLDN7	CLDN7	1	joint_cp	t=2	-0.05373805437496644	0.8747715316437071	0.8247899573869808	-0.6186083869313683	0.5477547000147114	4	65	3	0.05373805437496644	-0.11538461538461539	-0.6051948051948052	0.575381140598532	-0.06666666666666667
module	joint CP10k>=3 ELF3+TACSTD2+CLDN4+CLDN7	ELF3,TACSTD2,CLDN4,CLDN7	CLDN7	1	joint_cp	t=3	0.037250442156693264	0.9140856784276494	0.8290034761808465	-0.5647517512069744	0.6133776035346563	4	65	2	0.037250442156693264	0.2857142857142857	-0.6117296296578867	0.5595708639186902	-0.06666666666666667
module	joint CP10k>=5 ELF3+TACSTD2+CLDN4+CLDN7	ELF3,TACSTD2,CLDN4,CLDN7	CLDN7	1	joint_cp	t=5	0.07431677833333643	0.8159726861483547	0.8002780820620075	-0.502456532959138	0.6053158597997759	4	65	2	0.07431677833333643	0.38825521893186354	-0.5478194407900003	0.5335968379446642	-0.09999999999999999
module	joint CP10k>=8 ELF3+TACSTD2+CLDN4+CLDN7	ELF3,TACSTD2,CLDN4,CLDN7	CLDN7	1	joint_cp	t=8	0.17066146020104758	0.42896692161586414	0.569023231048109	-0.2493597930341558	0.5366408647941662	4	65	1	0.17066146020104758	0.560690662342708	-0.32729609899678164	0.25493143001456026	0.2677847708018314
module	joint CP10k>=10 ELF3+TACSTD2+CLDN4+CLDN7	ELF3,TACSTD2,CLDN4,CLDN7	CLDN7	1	joint_cp	t=10	0.0446747020460018	0.7995594998590257	0.3515973723355095	-0.2916525704629485	0.3711709323475413	4	65	1	0.0446747020460018	0.13977131156292244	-0.32560164702753697	0.09415492869432839	0.5424508028966483
module	zmean pct UMI>=1 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_umi	k=1	-0.3955319792402866	0.032012623786219885	0.46585104985104864	-0.6644472951939168	-0.03593204836831264	4	65	4	0.3955319792402866	-0.7252747252747254	-0.36103896103896105	-0.017504234895539244	-0.5166666666666667
module	rmean pct UMI>=1 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	rmean_pct_umi	k=1	-0.41306312828151126	0.018962353002288594	0.4222643240504725	-0.6675304077827792	-0.07219665172330629	4	65	4	0.41306312828151126	-0.7345261419207739	-0.36765185440179543	-0.0689265646727585	-0.5272012675161055
module	zmean pct UMI>=2 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_umi	k=2	-0.3591166646633842	0.06942913760639106	0.5236660220998873	-0.6536431032716721	0.029881450018867998	4	65	3	0.3591166646633842	-0.7252747252747254	-0.2909090909090909	0.03896103896103897	-0.48333333333333334
module	rmean pct UMI>=2 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	rmean_pct_umi	k=2	-0.35087886046396555	0.04041613265012168	0.36996611260237905	-0.6149816742170205	-0.015995970009358502	4	65	3	0.35087886046396555	-0.6767544228932972	-0.3477414717449819	0.004522331889694628	-0.4666666666666666
module	zmean pct UMI>=3 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_umi	k=3	-0.2743409268356211	0.0726071962303518	0.20064970830045753	-0.5291291648114979	0.02582508994447882	4	65	3	0.2743409268356211	-0.5549450549450549	-0.3194805194805195	0.06154714850367025	-0.4666666666666666
module	rmean pct UMI>=3 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	rmean_pct_umi	k=3	-0.26229811649707646	0.10201837389310434	0.2638274103922751	-0.5302601841316347	0.053307019481813885	4	65	3	0.26229811649707646	-0.5537211093738281	-0.2983426832354144	0.09206439226200884	-0.4666666666666666
module	zmean pct UMI>=4 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_umi	k=4	-0.2420463970047737	0.13427917740612152	0.26914209891584856	-0.515488318846364	0.07613466122640108	4	65	3	0.2420463970047737	-0.532967032967033	-0.3155844155844156	0.1236589497459063	-0.39999999999999997
module	rmean pct UMI>=4 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	rmean_pct_umi	k=4	-0.2327016440686692	0.12067341501887648	0.16290926803065647	-0.49026753654078786	0.062244111592910906	4	65	3	0.2327016440686692	-0.4725274725274725	-0.2819097258133909	0.09833289772104811	-0.510464719340991
module	zmean pct UMI>=5 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_umi	k=5	-0.2092691343343529	0.1921482721882044	0.25246663358871546	-0.48660892117113164	0.10638959300659527	4	65	3	0.2092691343343529	-0.4725274725274725	-0.3051948051948052	0.1609260304912479	-0.39999999999999997
module	rmean pct UMI>=5 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	rmean_pct_umi	k=5	-0.22449652765007738	0.1832502558948097	0.3202612386765998	-0.5114930235755862	0.10755945287593513	4	65	3	0.22449652765007738	-0.5096438071351155	-0.28933704567697904	0.16158194669187648	-0.435150252552976
module	zmean pct UMI>=6 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_umi	k=6	-0.17386335624594398	0.22342383317457648	0.07751987788863585	-0.4287966149756337	0.10671792033045448	4	65	3	0.17386335624594398	-0.38461538461538464	-0.2987012987012987	0.1552795031055901	-0.38333333333333336
module	rmean pct UMI>=6 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	rmean_pct_umi	k=6	-0.16748898089189918	0.24391952991614974	0.08636412994045771	-0.42476050147787137	0.11481364872235146	4	65	3	0.16748898089189918	-0.4071530674317398	-0.2657570411571334	0.15837126871865537	-0.38821675738207223
module	zmean pct UMI>=8 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_umi	k=8	-0.11512904439387754	0.3998523398790642	0.0	-0.3669279981620669	0.15238859286070058	4	65	3	0.11512904439387754	-0.34615384615384615	-0.22467532467532467	0.163184641445511	-0.25
module	rmean pct UMI>=8 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	rmean_pct_umi	k=8	-0.06430917558619602	0.639194813688644	0.0	-0.32177401069004824	0.2020114109985562	4	65	3	0.06430917558619602	-0.2865024645516325	-0.15659522474051132	0.20288224299917398	-0.25
module	zmean pct UMI>=10 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_umi	k=10	-0.04596723468576279	0.7377137083262675	0.0	-0.30518421342754276	0.21959167224201473	4	65	3	0.04596723468576279	-0.24175824175824176	-0.14675324675324675	0.20271033314511577	-0.19999999999999998
module	rmean pct UMI>=10 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	rmean_pct_umi	k=10	-0.035384455970575227	0.7966304808616591	0.0	-0.2955402540368721	0.2296571247604249	4	65	3	0.035384455970575227	-0.2967032967032967	-0.13705749342540433	0.22090399005777517	-0.09999999999999999
module	zmean pct UMI>=12 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_umi	k=12	0.014458365068774737	0.9161648823531261	0.0	-0.24939476565023486	0.27631318605338706	4	65	3	0.014458365068774737	-0.1868131868131868	-0.09480519480519481	0.25578769057029926	-0.09999999999999999
module	rmean pct UMI>=12 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	rmean_pct_umi	k=12	-8.553238382082085e-05	0.9995031691608297	0.0	-0.26298475538263616	0.26282551445956126	4	65	3	8.553238382082085e-05	-0.24517999370283933	-0.10865342753011471	0.2603784345569698	-0.09999999999999999
module	zmean pct UMI>=15 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_umi	k=15	0.033128484072387894	0.8093479580756126	0.0	-0.2317955100869469	0.29347753457574854	4	65	2	0.033128484072387894	-0.2747252747252747	0.0025974025974025974	0.2636928289102203	-0.09999999999999999
module	rmean pct UMI>=15 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	rmean_pct_umi	k=15	0.025945599666958436	0.850148292964169	0.0	-0.23858699414722867	0.28689376759460344	4	65	3	0.025945599666958436	-0.19230769230769232	-0.06759834217098713	0.3092144429578702	-0.25
module	zmean pct CP10k>=0.25 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_cp	t=0.25	-0.36974495203339286	0.0344442769206165	0.4000313384144505	-0.6338582641891484	-0.028408106269585526	4	65	3	0.36974495203339286	-0.6813186813186813	-0.36623376623376624	0.0028232636928289105	-0.5166666666666667
module	zmean pct CP10k>=0.5 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_cp	t=0.5	-0.3490210987079001	0.04074007278699463	0.36503753616711027	-0.6127514333859189	-0.015340967527776198	4	65	3	0.3490210987079001	-0.6428571428571429	-0.37272727272727274	0.02766798418972332	-0.5166666666666667
module	zmean pct CP10k>=1 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_cp	t=1	-0.33099664949651414	0.04551129430928707	0.3229331277258053	-0.5921902222149973	-0.006861619669691506	4	65	3	0.33099664949651414	-0.5934065934065934	-0.3922077922077922	0.047995482778091486	-0.5166666666666667
module	zmean pct CP10k>=2 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_cp	t=2	-0.2788955879848758	0.05442988358906264	0.125910139663516	-0.5215159076699355	0.005451455302548679	4	65	3	0.2788955879848758	-0.532967032967033	-0.38051948051948054	0.04912478825522304	-0.39999999999999997
module	zmean pct CP10k>=3 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_cp	t=3	-0.2482501772621884	0.06491377081946922	0.0	-0.47983808321453325	0.015678217887209772	4	65	3	0.2482501772621884	-0.43956043956043955	-0.38831168831168833	0.044607566346696784	-0.35
module	zmean pct CP10k>=5 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_cp	t=5	-0.17194062845075458	0.20612036885745122	0.0	-0.4160391026027942	0.09527115253070687	4	65	3	0.17194062845075458	-0.1758241758241758	-0.3948051948051948	0.07396950875211745	-0.21666666666666667
module	zmean pct CP10k>=8 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_cp	t=8	-0.1526609949840277	0.3956339621682937	0.3850638553811397	-0.4690780269745219	0.1984898852489524	4	65	3	0.1526609949840277	-0.03296703296703297	-0.5194805194805194	0.1236589497459063	-0.049999999999999996
module	zmean pct CP10k>=10 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_cp	t=10	-0.09290306931941837	0.631830691038795	0.46243839591450914	-0.44166431408420664	0.2802497394798951	4	65	2	0.09290306931941837	0.15384615384615383	-0.5064935064935064	0.14172783738001132	-0.016666666666666666
module	zmean pct CP10k>=15 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_cp	t=15	-0.11867865534406796	0.5681434959995533	0.5319912656607508	-0.48438288868634005	0.28233156898380807	4	65	2	0.11867865534406796	0.23076923076923078	-0.5389610389610389	0.10559006211180126	-0.15
module	zmean pct cohort-q70 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_q	q=0.70	-0.30573406873073233	0.0845545950076935	0.39744514575889023	-0.5880783427278662	0.04303121524473124	4	65	3	0.30573406873073233	-0.5934065934065934	-0.4402597402597402	0.09542631281761718	-0.31666666666666665
module	zmean pct cohort-q75 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_q	q=0.75	-0.2760172866362371	0.050023707643879055	0.08093112621592623	-0.5129802735077119	3.452784669698692e-05	4	65	3	0.2760172866362371	-0.4230769230769231	-0.4714285714285714	0.04347826086956522	-0.31666666666666665
module	zmean pct cohort-q80 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_q	q=0.80	-0.22660351698459064	0.13232753471070627	0.1675383300167114	-0.4860941642242818	0.06960809013150293	4	65	3	0.22660351698459064	-0.37912087912087916	-0.45714285714285713	0.09768492377188029	-0.16666666666666669
module	zmean pct cohort-q90 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_pct_q	q=0.90	-0.13189543554684413	0.43831110867834444	0.3170535544107017	-0.4367195131254665	0.20009669200838628	4	65	2	0.13189543554684413	-0.25274725274725274	-0.42987012987012985	0.2049689440993789	0.0
module	zmean mean-log1p ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_mean_log1p	mean	-0.30895717956560553	0.1059707098234886	0.4786259652643153	-0.6085634113111141	0.06774841773887352	4	65	3	0.30895717956560553	-0.6428571428571429	-0.32727272727272727	0.1202710333145116	-0.4666666666666666
module	rmean mean-log1p ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	rmean_mean_log1p	mean	-0.28919955711962503	0.13529466556180106	0.48738337890778577	-0.5969265752984128	0.09270665994815029	4	65	3	0.28919955711962503	-0.6187939745230093	-0.30383922548840464	0.15089013615816002	-0.48535989707831934
module	PC1 mean-log1p ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	pc1_mean_log1p	PC1	-0.3384582137461268	0.11238651368750321	0.5843461926280717	-0.6569121845645256	0.08247403629328742	4	65	3	0.3384582137461268	-0.7087912087912087	-0.3194805194805195	0.13043478260869568	-0.4666666666666666
module	zmean mean-cp ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	zmean_mean_cp	mean	-0.37274508332984296	0.0485305175118155	0.4833686901921265	-0.653105382664465	-0.002519790141642277	4	65	3	0.37274508332984296	-0.6428571428571429	-0.4909090909090909	0.07058159232072277	-0.45
module	PC1 pct UMI>=1 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	pc1_pct_umi	k=1	-0.42534558525898114	0.03753090104392158	0.5708617321473404	-0.7075241970476294	-0.026185837302413344	4	65	4	0.42534558525898114	-0.7747252747252747	-0.36103896103896105	-0.015245623941276118	-0.5166666666666667
module	joint UMI>=1 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_umi	k=1	-0.1127988279198804	0.6105811227517804	0.586200197236771	-0.49998131100861287	0.31196373985581355	4	65	3	0.1127988279198804	-0.34615384615384615	-0.2311688311688312	0.40711462450592883	-0.4666666666666666
module	any3 UMI>=1 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	any3_umi	k=1	-0.31012300665212744	0.16377433308733536	0.61358295317541	-0.6481240780987265	0.12995511198511606	4	65	3	0.31012300665212744	-0.6593406593406593	-0.34545454545454546	0.21400338791643145	-0.48333333333333334
module	joint UMI>=2 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_umi	k=2	0.058908786501103906	0.7280241586126169	0.3053568829258384	-0.26681042572200936	0.37254996455925127	4	65	3	0.058908786501103906	-0.24725274725274726	-0.08062425542459639	0.4229249011857708	-0.06666666666666667
module	any3 UMI>=2 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	any3_umi	k=2	-0.21319072517055412	0.2914511118873774	0.5155801652151366	-0.5502729602065293	0.18364226279222257	4	65	3	0.21319072517055412	-0.4945054945054945	-0.2753246753246753	0.2659514398644834	-0.5
module	joint UMI>=3 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_umi	k=3	0.05527032123817819	0.7042448072122014	0.09317266856516256	-0.2263564595186102	0.3283691548971584	4	65	2	0.05527032123817819	-0.3131868131868132	-0.02470743311398922	0.34387351778656133	0.016666666666666666
module	any3 UMI>=3 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	any3_umi	k=3	-0.1434839901819598	0.4726091176793754	0.49639464855701576	-0.4920442075748948	0.24472312146961173	4	65	3	0.1434839901819598	-0.40659340659340654	-0.21818181818181817	0.3235460191981932	-0.4666666666666666
module	joint UMI>=4 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_umi	k=4	0.08390286237739125	0.5799549503823268	0.15543793008689202	-0.21053852720474484	0.36438754709850074	4	65	1	0.08390286237739125	-0.3425466644680945	0.036410954062720956	0.35413726348637753	0.13333333333333333
module	any3 UMI>=4 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	any3_umi	k=4	-0.05655947544347945	0.755226037867949	0.38811737518140277	-0.3906675083080351	0.290715574290814	4	65	3	0.05655947544347945	-0.30769230769230765	-0.13900617816604988	0.3529079616036138	-0.38333333333333336
module	joint UMI>=5 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_umi	k=5	0.0678535646578886	0.6730979180499321	0.2376147651984033	-0.2428033964985939	0.3658877745038337	4	65	1	0.0678535646578886	-0.3698804087143931	0.05201564866102994	0.3631742590458385	0.03333333333333333
module	any3 UMI>=5 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	any3_umi	k=5	0.04980139471535444	0.7593776864000796	0.2513824339775008	-0.26278727806895463	0.35292881934596326	4	65	3	0.04980139471535444	-0.0934065934065934	-0.03637544849205044	0.38791643139469234	-0.38333333333333336
module	joint UMI>=6 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_umi	k=6	0.06228769227531797	0.6928560152399208	0.21020529548563302	-0.24220881129490776	0.35561417322520683	4	65	1	0.06228769227531797	-0.37565979010055545	0.05201564866102994	0.3473595168167818	0.03333333333333333
module	any3 UMI>=6 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	any3_umi	k=6	0.07724751768255103	0.573099206468423	0.0	-0.18950625788166287	0.333382074782899	4	65	3	0.07724751768255103	-0.08241758241758242	-0.018205477031360478	0.3280632411067194	-0.19999999999999998
module	joint UMI>=8 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_umi	k=8	-0.0004501325486567839	0.9982308131308134	0.5052099201270264	-0.3785274216575828	0.37775588648867264	4	65	1	0.0004501325486567839	-0.5495304637189453	0.020806259464411975	0.3179892812485336	0.19247030401381632
module	any3 UMI>=8 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	any3_umi	k=8	0.16455297801265117	0.22667990472508814	0.0	-0.1027994503426629	0.4097323464026801	4	65	2	0.16455297801265117	-0.010989010989010988	0.1339402953021521	0.3473595168167818	-0.06666666666666667
module	joint UMI>=10 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_umi	k=10	0.06046186460367241	0.7441651840914769	0.41199619106785734	-0.2940914520175487	0.400387756815982	4	65	1	0.06046186460367241	-0.4917789608257271	0.15294444329268064	0.31034502593029384	0.19247030401381632
module	any3 UMI>=10 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	any3_umi	k=10	0.19352411967779232	0.15361702479894795	0.0	-0.07310024685724391	0.4343311456491815	4	65	1	0.19352411967779232	-0.008253102718210942	0.1885567263962335	0.34961876570664707	0.016666666666666666
module	joint UMI>=12 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_umi	k=12	0.10726134513983045	0.46438158228984183	0.10786618787074964	-0.1788297812566271	0.3766281967713397	4	65	1	0.10726134513983045	-0.3489697114145832	0.15555887822076064	0.33295668537876705	0.05857791861290061
module	any3 UMI>=12 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	any3_umi	k=12	0.22741320392788883	0.09197825725620117	0.0	-0.0377488657222592	0.46265696027840914	4	65	1	0.22741320392788883	-0.005571571046281278	0.23146963654158323	0.3835074990546257	0.06666666666666667
module	joint UMI>=15 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_umi	k=15	0.12255427237645115	0.408215895644392	0.12577581222604164	-0.1671525343204211	0.3927798650390003	4	65	2	0.12255427237645115	-0.26172728356093744	0.13229781903154214	0.3935327505105906	-0.09128709291752769
module	any3 UMI>=15 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	any3_umi	k=15	0.22121345807446643	0.10152038392345197	0.0	-0.0442661141395241	0.4575106214092683	4	65	1	0.22121345807446643	-0.06068350455470512	0.23667120140768622	0.3654335079357037	0.15
module	joint CP10k>=0.25 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_cp	t=0.25	-0.11602239001141712	0.6289951380620216	0.6475937045912502	-0.5294307268832698	0.34191494378675047	4	65	3	0.11602239001141712	-0.35714285714285715	-0.2571428571428571	0.4488989271597968	-0.4666666666666666
module	joint CP10k>=0.5 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_cp	t=0.5	-0.1006717742125049	0.694213853777208	0.6893316209861854	-0.5403255623620228	0.38216064907667485	4	65	3	0.1006717742125049	-0.30769230769230765	-0.287012987012987	0.4940711462450593	-0.4666666666666666
module	joint CP10k>=1 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_cp	t=1	-0.06481172710103797	0.7656408363595331	0.5683923803855015	-0.4555350271353509	0.34684885514500685	4	65	3	0.06481172710103797	-0.2857142857142857	-0.20129870129870128	0.43647656691134956	-0.41666666666666663
module	joint CP10k>=2 ELF3+TACSTD2+CLDN4+CDH1	ELF3,TACSTD2,CLDN4,CDH1	CDH1	0	joint_cp	t=2	0.030208639450834095	0.880531365999558	0.4958925161555196	-0.3486022981295361	0.40053624891639344	4	65	3	0.030208639450834095	-0.17606619132183343	-0.1948051948051948	0.4714850367024281	-0.16666666666666669
