set_name	gene	thesis_expect
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Zc3hav1	up
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	Zcchc3	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Abce1	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifna1	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifna11	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifna12	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifna13	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifna14	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifna15	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifna16	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifna2	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifna4	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifna5	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifna6	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifna7	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifna9	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifnab	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifnar1	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifnar2	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ifnb1	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Irf9	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Kpna1	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Kpnb1	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ptpn1	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ptpn11	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ptpn6	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Rnasel	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Rps27a	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Socs1	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Socs3	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Stat2	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Tyk2	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Uba52	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Uba52rt	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ubb	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Ubc	up
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	Usp18	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Camk2a	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Camk2b	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Camk2d	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Camk2g	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Ifng	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Ifngr1	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Ifngr2	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Jak2	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Mapk1	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Mapk3	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Pias1	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Prkcd	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Ptpn2	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Ptpn6	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Raf1	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Socs1	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Socs3	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Sumo1	up
REACTOME_INTERFERON_GAMMA_SIGNALING	Ybx1	up
