contrast	filter	variant	method	set_name	thesis_expect	n_genes	effect	effect_name	p_method	p_kind	thesis_match	thesis_p	extra
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	80	-0.9761397884056148	NES	0.4675	prerank_gsea_two_sided_absES	False	0.76625	ES=-0.2536;nperm=2000;leadingEdge_n=13;leading=Tdrd7,Plscr1,Rtp4,Cd47,Txnip,Slc25a28,Mx2,Samd9l
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	139	-1.296315594440727	NES	0.0435	prerank_gsea_two_sided_absES	False	0.97825	ES=-0.3090;nperm=2000;leadingEdge_n=33;leading=Irf9,Sri,Oas3,Arid5b,Tdrd7,Plscr1,Nampt,Rtp4
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	IFN_ISG_COMPACT	up	26	-0.7218025468489998	NES	0.875	prerank_gsea_two_sided_absES	False	0.5625	ES=-0.2374;nperm=2000;leadingEdge_n=5;leading=Irf9,Oas3,Mx2,Samd9l,Trim30a
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	NHEJ_CORE	down	6	0.5375284729981229	NES	0.956	prerank_gsea_two_sided_absES	False	0.522	ES=0.2582;nperm=2000;leadingEdge_n=1;leading=Xrcc6
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	NHEJ_PLUS_POL	down	10	1.0685358863602301	NES	0.366	prerank_gsea_two_sided_absES	False	0.817	ES=0.4429;nperm=2000;leadingEdge_n=3;leading=Polm,Xrcc6,Dclre1c
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	up	21	-0.6926997307881344	NES	0.8965	prerank_gsea_two_sided_absES	False	0.55175	ES=-0.2345;nperm=2000;leadingEdge_n=9;leading=Sec13,Erap1,Sec23a,Hspa5,Sec24c,H2-M3,Sec24d,Sec24b
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	up	278	-0.96413791781303	NES	0.5395	prerank_gsea_two_sided_absES	False	0.7302500000000001	ES=-0.2109;nperm=2000;leadingEdge_n=73;leading=Adrm1,Rnf138,Sec24c,Kbtbd8,H2-M3,Ube2e1,Cblb,Rnf19b
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	up	31	-1.6281475219741344	NES	0.011	prerank_gsea_two_sided_absES	False	0.9945	ES=-0.5056;nperm=2000;leadingEdge_n=11;leading=Chuk,Trim56,Nfkb2,Dhx9,Dhx36,Uba52rt,Uba52,Nfkb1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	20	-0.9371730112584212	NES	0.5225	prerank_gsea_two_sided_absES	False	0.73875	ES=-0.3272;nperm=2000;leadingEdge_n=5;leading=Irf9,Socs1,Abce1,Uba52rt,Uba52
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	REACTOME_INTERFERON_GAMMA_SIGNALING	up	16	-0.8964903167508196	NES	0.583	prerank_gsea_two_sided_absES	False	0.7085	ES=-0.3314;nperm=2000;leadingEdge_n=3;leading=Socs1,Jak2,Ybx1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	down	40	1.2829327095606042	NES	0.1335	prerank_gsea_two_sided_absES	False	0.93325	ES=0.3730;nperm=2000;leadingEdge_n=10;leading=H2bc4,Polm,H2bc8,H2bc6,Brca1,Babam2,H2bc21,Herc2
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:edger_signed_sqrtF	REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	up	6	-1.431003293201343	NES	0.0875	prerank_gsea_two_sided_absES	False	0.95625	ES=-0.6924;nperm=2000;leadingEdge_n=2;leading=Dtx4,Sting1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	APM_MHC1_CORE	up	15	-1.189110676483162	NES	0.2385	prerank_gsea_two_sided_absES	False	0.88075	ES=-0.5389;nperm=2000;leadingEdge_n=1;leading=Psmb8
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	CGAS_STING_CORE	up	4	-0.7826177941641554	NES	0.7255	prerank_gsea_two_sided_absES	False	0.63725	ES=-0.4624;nperm=2000;leadingEdge_n=1;leading=Sting1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	up	28	0.6614832047555581	NES	0.94	prerank_gsea_two_sided_absES	True	0.47	ES=0.2450;nperm=2000;leadingEdge_n=9;leading=H2-Q7,H2-Q6,Raet1e,Raet1d,H2-Q1,B2m,H2-T23,Mfsd6
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	GOBP_CGAS_STING_SIGNALING_PATHWAY	up	33	-0.5516730286476712	NES	0.979	prerank_gsea_two_sided_absES	False	0.5105	ES=-0.2133;nperm=2000;leadingEdge_n=3;leading=Lyplal1,Smpdl3a,Sting1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	down	74	-0.7608038802065006	NES	0.864	prerank_gsea_two_sided_absES	True	0.432	ES=-0.2543;nperm=2000;leadingEdge_n=20;leading=Pot1b,Rhno1,Zbtb7a,Epc1,Cyren,Aplf,Fh1,Lig4
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	up	77	-1.1207305337402858	NES	0.231	prerank_gsea_two_sided_absES	False	0.8845	ES=-0.3684;nperm=2000;leadingEdge_n=15;leading=Polr3b,Xaf1,Tlr4,Polr3g,Map3k7,Rab2b,Dhx9,Tlr2
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	HALLMARK_DNA_REPAIR	down	142	-0.7546422005380334	NES	0.934	prerank_gsea_two_sided_absES	True	0.467	ES=-0.2296;nperm=2000;leadingEdge_n=5;leading=Ak1,Pde4b,Rev3l,Nme4,Bcam
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	80	-1.2193916807937442	NES	0.1125	prerank_gsea_two_sided_absES	False	0.94375	ES=-0.4069;nperm=2000;leadingEdge_n=19;leading=Tdrd7,Usp18,Herc6,Ifit3,Csf1,Trim12c,Cd47,Adar
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	139	-1.169174099387927	NES	0.135	prerank_gsea_two_sided_absES	False	0.9325	ES=-0.3591;nperm=2000;leadingEdge_n=24;leading=Isoc1,Nfkb1,Nfkbia,Adar,Casp7,Irf9,Samd9l,Jak2
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	IFN_ISG_COMPACT	up	26	-1.5985504624449804	NES	0.015	prerank_gsea_two_sided_absES	False	0.9925	ES=-0.6457;nperm=2000;leadingEdge_n=10;leading=Xaf1,Usp18,Herc6,Ifit3,Irf9,Samd9l,Oasl2,Mx2
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	NHEJ_CORE	down	6	-0.5756886136376036	NES	0.8965	prerank_gsea_two_sided_absES	True	0.44825	ES=-0.3152;nperm=2000;leadingEdge_n=4;leading=Xrcc5,Prkdc,Nhej1,Lig4
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	NHEJ_PLUS_POL	down	10	0.8060331796553686	NES	0.7285	prerank_gsea_two_sided_absES	False	0.63575	ES=0.3761;nperm=2000;leadingEdge_n=3;leading=Polm,Dclre1c,Xrcc6
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	up	21	0.36550621737448025	NES	0.999	prerank_gsea_two_sided_absES	True	0.4995	ES=0.1466;nperm=2000;leadingEdge_n=21;leading=H2-Q7,Sec24a,B2m,Sec31a,Pdia3,Bcap31,Tap1,Canx
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	up	278	-0.636665357140754	NES	1.0	prerank_gsea_two_sided_absES	False	0.5	ES=-0.1804;nperm=2000;leadingEdge_n=111;leading=Sec13,Psmb10,Asb6,Anapc5,Uba5,Wwp1,Det1,Ube2v2
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	up	31	-1.0470526166377712	NES	0.3655	prerank_gsea_two_sided_absES	False	0.81725	ES=-0.4103;nperm=2000;leadingEdge_n=12;leading=Stat6,Chuk,Nfkb2,Trim56,Dhx36,Uba52rt,Uba52,Dtx4
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	20	-0.9284115711141305	NES	0.5415	prerank_gsea_two_sided_absES	False	0.72925	ES=-0.3901;nperm=2000;leadingEdge_n=6;leading=Uba52rt,Uba52,Usp18,Abce1,Irf9,Socs1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	REACTOME_INTERFERON_GAMMA_SIGNALING	up	16	-0.79990497692535	NES	0.71	prerank_gsea_two_sided_absES	False	0.645	ES=-0.3535;nperm=2000;leadingEdge_n=3;leading=Ybx1,Jak2,Socs1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	down	40	1.8050482974696433	NES	0.0045	prerank_gsea_two_sided_absES	False	0.99775	ES=0.6339;nperm=2000;leadingEdge_n=8;leading=Brca1,H2bc6,H2bc8,H2bc4,H4c14,Polm,H2bc21,H2ax
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_logFC	REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	up	6	-1.1481568915896523	NES	0.323	prerank_gsea_two_sided_absES	False	0.8385	ES=-0.6228;nperm=2000;leadingEdge_n=2;leading=Dtx4,Sting1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	APM_MHC1_CORE	up	15	-1.3163426260733262	NES	0.147	prerank_gsea_two_sided_absES	False	0.9265	ES=-0.4786;nperm=2000;leadingEdge_n=2;leading=Calr,Psmb8
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	CGAS_STING_CORE	up	4	-1.0606564669657723	NES	0.4315	prerank_gsea_two_sided_absES	False	0.78425	ES=-0.5664;nperm=2000;leadingEdge_n=1;leading=Sting1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	up	28	0.5765505724103968	NES	0.976	prerank_gsea_two_sided_absES	True	0.488	ES=0.1808;nperm=2000;leadingEdge_n=10;leading=Mfsd6,Ifi30,Raet1e,H2-Q1,Raet1d,B2m,Pdia3,H2-Q7
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	GOBP_CGAS_STING_SIGNALING_PATHWAY	up	33	-1.2271937438079057	NES	0.179	prerank_gsea_two_sided_absES	False	0.9105	ES=-0.3650;nperm=2000;leadingEdge_n=8;leading=Irgm2,Kat5,Parp1,Rnf7,Map3k7,Lyplal1,Sting1,Smpdl3a
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	down	74	-0.8586942154685185	NES	0.7685	prerank_gsea_two_sided_absES	True	0.38425	ES=-0.2139;nperm=2000;leadingEdge_n=20;leading=Aplf,Shld2,Epc1,Parp3,Polb,Cyren,Ercc8,Hmga2
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	up	77	-1.3884622571071028	NES	0.0355	prerank_gsea_two_sided_absES	False	0.98225	ES=-0.3465;nperm=2000;leadingEdge_n=23;leading=Tlr4,Chuk,Polr3c,Trim56,Riok3,Zbtb20,Cul3,Ikbke
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	HALLMARK_DNA_REPAIR	down	142	0.9869435204156991	NES	0.444	prerank_gsea_two_sided_absES	False	0.778	ES=0.2270;nperm=2000;leadingEdge_n=45;leading=Sdcbp,Xpc,Usp11,Nt5c,Ada,Pcna,Rad51,Nme1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	80	-1.005112337724325	NES	0.458	prerank_gsea_two_sided_absES	False	0.771	ES=-0.2502;nperm=2000;leadingEdge_n=20;leading=Ube2l6,Psma3,Csf1,Ncoa7,Isg20,Mx2,Irf9,Plscr1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	139	-1.4115873701507993	NES	0.018	prerank_gsea_two_sided_absES	False	0.991	ES=-0.3190;nperm=2000;leadingEdge_n=33;leading=Irf9,Arid5b,Plscr1,Sri,Socs1,Nampt,Tdrd7,Samd9l
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	IFN_ISG_COMPACT	up	26	0.6993640500226307	NES	0.8945	prerank_gsea_two_sided_absES	True	0.44725	ES=0.2234;nperm=2000;leadingEdge_n=4;leading=Ifitm3,Ifitm2,Eif2ak2,Zbp1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	NHEJ_CORE	down	6	0.6584301559358514	NES	0.864	prerank_gsea_two_sided_absES	False	0.5680000000000001	ES=0.3160;nperm=2000;leadingEdge_n=6;leading=Xrcc6,Xrcc4,Prkdc,Nhej1,Lig4,Xrcc5
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	NHEJ_PLUS_POL	down	10	1.1198305593853426	NES	0.325	prerank_gsea_two_sided_absES	False	0.8375	ES=0.4612;nperm=2000;leadingEdge_n=3;leading=Polm,Xrcc6,Dclre1c
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	up	21	-0.8293678726508634	NES	0.7255	prerank_gsea_two_sided_absES	False	0.63725	ES=-0.2737;nperm=2000;leadingEdge_n=9;leading=Sec13,Sec23a,Erap1,Hspa5,Sec24c,H2-M3,Sec24b,Sec24d
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	up	278	-1.0062404422746345	NES	0.454	prerank_gsea_two_sided_absES	False	0.773	ES=-0.2072;nperm=2000;leadingEdge_n=77;leading=Sec24c,Kctd6,Ube2e1,Herc6,Cblb,Psmd1,Fbxo6,Adrm1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	up	31	-1.597814836593475	NES	0.0165	prerank_gsea_two_sided_absES	False	0.99175	ES=-0.4858;nperm=2000;leadingEdge_n=11;leading=Chuk,Trim56,Nfkb2,Dhx36,Dhx9,Uba52rt,Uba52,Nfkb1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	20	-0.9788944981005626	NES	0.464	prerank_gsea_two_sided_absES	False	0.768	ES=-0.3322;nperm=2000;leadingEdge_n=5;leading=Irf9,Socs1,Uba52rt,Abce1,Uba52
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	REACTOME_INTERFERON_GAMMA_SIGNALING	up	16	-0.9035886945916198	NES	0.58	prerank_gsea_two_sided_absES	False	0.71	ES=-0.3235;nperm=2000;leadingEdge_n=2;leading=Jak2,Ybx1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	down	40	1.3826252228235223	NES	0.057	prerank_gsea_two_sided_absES	False	0.9715	ES=0.4031;nperm=2000;leadingEdge_n=15;leading=H2bc4,Polm,H2bc6,H2bc8,H2bc21,Herc2,Babam2,Brca1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:limma_t	REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	up	6	-1.4044460415357762	NES	0.125	prerank_gsea_two_sided_absES	False	0.9375	ES=-0.6672;nperm=2000;leadingEdge_n=2;leading=Dtx4,Sting1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	APM_MHC1_CORE	up	15	-1.3129054987257796	NES	0.142	prerank_gsea_two_sided_absES	False	0.929	ES=-0.5682;nperm=2000;leadingEdge_n=2;leading=Calr,Psmb8
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	CGAS_STING_CORE	up	4	-1.1134271346769413	NES	0.3565	prerank_gsea_two_sided_absES	False	0.82175	ES=-0.6516;nperm=2000;leadingEdge_n=1;leading=Sting1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	up	28	-0.6846416699999969	NES	0.8525	prerank_gsea_two_sided_absES	False	0.57375	ES=-0.2633;nperm=2000;leadingEdge_n=3;leading=Calr,Get3,H2-Q4
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	GOBP_CGAS_STING_SIGNALING_PATHWAY	up	33	-1.3718673937831674	NES	0.0815	prerank_gsea_two_sided_absES	False	0.95925	ES=-0.5059;nperm=2000;leadingEdge_n=10;leading=Zdhhc18,Irgm2,Parp1,Kat5,Trim56,Lyplal1,Rnf7,Map3k7
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	down	74	-0.9251790196724873	NES	0.509	prerank_gsea_two_sided_absES	True	0.2545	ES=-0.3025;nperm=2000;leadingEdge_n=13;leading=Dclre1a,Aste1,Shld2,Dyrk1a,Hmga2,Rhno1,Zbtb7a,Kat5
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	up	77	-0.8968386404096723	NES	0.5565	prerank_gsea_two_sided_absES	False	0.72175	ES=-0.2926;nperm=2000;leadingEdge_n=18;leading=Klhl22,Chuk,Oas3,Cul3,Polr3b,Tlr2,Polr3c,Dhx9
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	HALLMARK_DNA_REPAIR	down	142	-1.0544385823396694	NES	0.2995	prerank_gsea_two_sided_absES	True	0.14975	ES=-0.3131;nperm=2000;leadingEdge_n=25;leading=Polr3gl,Ell,Nme3,Polr2c,Sf3a3,Tarbp2,Polr3c,Taf1c
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	80	0.7668621827894049	NES	0.877	prerank_gsea_two_sided_absES	True	0.4385	ES=0.2316;nperm=2000;leadingEdge_n=10;leading=Ifitm3,Elf1,Lpar6,Nmi,C1s1,Ifitm2,Procr,Eif2ak2
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	139	-1.0076982535229222	NES	0.365	prerank_gsea_two_sided_absES	False	0.8175	ES=-0.3014;nperm=2000;leadingEdge_n=18;leading=Mx2,Psmb2,Plscr1,Nfkb1,Casp1,Btg1,Slc25a28,Arl4a
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	IFN_ISG_COMPACT	up	26	0.9524213757809152	NES	0.593	prerank_gsea_two_sided_absES	True	0.2965	ES=0.3381;nperm=2000;leadingEdge_n=4;leading=Ifitm3,Ifitm2,Eif2ak2,Bst2
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	NHEJ_CORE	down	6	0.6770614700763655	NES	0.835	prerank_gsea_two_sided_absES	False	0.5825	ES=0.3514;nperm=2000;leadingEdge_n=6;leading=Xrcc6,Xrcc4,Prkdc,Nhej1,Xrcc5,Lig4
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	NHEJ_PLUS_POL	down	10	0.8326675243187532	NES	0.6795	prerank_gsea_two_sided_absES	False	0.66025	ES=0.3708;nperm=2000;leadingEdge_n=3;leading=Polm,Xrcc6,Dclre1c
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	up	21	-0.586022037119143	NES	0.9325	prerank_gsea_two_sided_absES	False	0.53375	ES=-0.2347;nperm=2000;leadingEdge_n=7;leading=Hspa5,H2-M3,Sec24c,Sec23a,Sec24d,Sec24b,Calr
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	up	278	-0.8580291304759926	NES	0.736	prerank_gsea_two_sided_absES	False	0.632	ES=-0.2394;nperm=2000;leadingEdge_n=72;leading=Rnf41,Fbxw7,Sec23a,Klhl42,Cbll1,Socs1,Kbtbd8,Rnf217
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	up	31	-1.616526440825421	NES	0.031	prerank_gsea_two_sided_absES	False	0.9845	ES=-0.6122;nperm=2000;leadingEdge_n=10;leading=Dhx9,Dhx36,Uba52,Nfkb2,Nfkb1,Trim56,Dtx4,Sting1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	20	-0.7062836859774609	NES	0.7875	prerank_gsea_two_sided_absES	False	0.60625	ES=-0.2931;nperm=2000;leadingEdge_n=1;leading=Uba52rt
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_INTERFERON_GAMMA_SIGNALING	up	16	-0.8252886712475729	NES	0.6375	prerank_gsea_two_sided_absES	False	0.68125	ES=-0.3529;nperm=2000;leadingEdge_n=5;leading=Ifngr1,Socs1,Sumo1,Jak2,Ybx1
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	down	40	-0.774416431941675	NES	0.7565	prerank_gsea_two_sided_absES	True	0.37825	ES=-0.2751;nperm=2000;leadingEdge_n=3;leading=Abraxas1,Nbn,Ube2n
drop_KO2	cpmfilter_ge10_in2	as_is	prerank_gsea:signal_to_noise	REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	up	6	-1.404847823635053	NES	0.095	prerank_gsea_two_sided_absES	False	0.9525	ES=-0.7461;nperm=2000;leadingEdge_n=2;leading=Dtx4,Sting1
drop_KO3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	APM_MHC1_CORE	up	15	-1.3389391738850955	NES	0.132	prerank_gsea_two_sided_absES	False	0.9339999999999999	ES=-0.6002;nperm=2000;leadingEdge_n=1;leading=Psmb8
drop_KO3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	CGAS_STING_CORE	up	4	-0.936236997724226	NES	0.5575	prerank_gsea_two_sided_absES	False	0.72125	ES=-0.5441;nperm=2000;leadingEdge_n=1;leading=Sting1
drop_KO3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	up	28	-0.6258071762579114	NES	0.904	prerank_gsea_two_sided_absES	False	0.548	ES=-0.2500;nperm=2000;leadingEdge_n=4;leading=Mr1,Calr,H2-Q4,Ulbp1
drop_KO3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	GOBP_CGAS_STING_SIGNALING_PATHWAY	up	33	-0.8710351098815712	NES	0.588	prerank_gsea_two_sided_absES	False	0.706	ES=-0.3421;nperm=2000;leadingEdge_n=4;leading=Irgm2,Smpdl3a,Lyplal1,Sting1
drop_KO3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	down	74	-0.8531957367551752	NES	0.6645	prerank_gsea_two_sided_absES	True	0.33225	ES=-0.2877;nperm=2000;leadingEdge_n=24;leading=Parp3,Zbtb7a,Pot1b,Aplf,Prkdc,Dyrk1a,Ercc6,Polq
drop_KO3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	up	78	-1.0375620055290011	NES	0.3405	prerank_gsea_two_sided_absES	False	0.82975	ES=-0.3476;nperm=2000;leadingEdge_n=9;leading=Ifih1,Ikbke,Plcg2,Arrdc4,Oas1c,Oas3,Pbld2,Sting1
drop_KO3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	HALLMARK_DNA_REPAIR	down	142	-0.7049429819281203	NES	0.9495	prerank_gsea_two_sided_absES	True	0.47475	ES=-0.2201;nperm=2000;leadingEdge_n=8;leading=Ak3,Taf1c,Polr3gl,Ak1,Pde4b,Rev3l,Bcam,Nme4
drop_KO3	cpmfilter_ge10_in2	as_is	prerank_gsea:deseq2_logFC	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	80	-1.3967157548227596	NES	0.0375	prerank_gsea_two_sided_absES	False	0.98125	ES=-0.4684;nperm=2000;leadingEdge_n=12;leading=Ifih1,Txnip,Ddx60,Samd9l,Csf1,Casp1,Rtp4,Gbp3
