gene	n_ensembl_ids	mean_raw_WT	mean_raw_KO	mean_CPM_WT	mean_CPM_KO	log2FC	ci95_low	ci95_high	df_welch	cohens_d	t_stat	p_welch	p_mannwhitney	q_welch_BH	n_WT	n_KO	contrast	log2_scale
Eif3f	1	8223.0	9027.666666666666	321.8561066022075	397.5608588498228	0.30753857431483667	-0.030735473045625072	0.6458126216752984	2.1308944140756707	3.0130674220858213	3.6902388723566864	0.060076683123853516	0.1	0.32854586395314767	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm49695	1	290.0	489.6666666666667	11.321282362916689	21.942314868188646	0.917005727399193	-0.08075504729753058	1.9147665020959166	2.556477182901703	2.6405382165824673	3.2339856384728702	0.060126742423656745	0.1	0.3286880465184373	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Lamtor3	1	1257.0	866.6666666666666	49.1982817002974	38.276116629495625	-0.3665534512010815	-0.7623835624014429	0.029276659999279864	3.0147027121972187	-2.3996423468245713	-2.9389496574474703	0.06019737903491408	0.1	0.32878683713565987	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Prdx3	1	3746.6666666666665	2717.3333333333335	146.56760750995605	120.29983201298928	-0.2870695688583247	-0.6024633189997622	0.02832418128311287	2.2129913388119085	-2.920057475707583	-3.5763254175415318	0.060243185545126234	0.1	0.32878683713565987	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Acot13	1	1202.0	1661.3333333333333	47.1641026322145	73.83668088347738	0.6327790219061065	-0.04885344921695567	1.3144114930291686	3.2249341158132103	2.319777762537156	2.841135917435637	0.06024909637688309	0.1	0.32878683713565987	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
5430425K12Rik	1	35.0	5.666666666666667	1.3692726380388365	0.25983044603955324	-2.5486944886132084	-5.344031509578568	0.24664253235215128	2.2902510927253643	-2.84390415774851	-3.4830570319317045	0.0603070586599275	0.1	0.32878683713565987	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Stk4	1	1133.3333333333333	1335.3333333333333	44.34832467155602	58.68357087248821	0.39304218069934116	-0.038516550892951806	0.8246009122916341	2.2674584961604793	2.8637654949773554	3.5073821028417114	0.06036308159574466	0.1	0.32878683713565987	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Adam10	1	2359.6666666666665	2738.3333333333335	92.50002794735474	121.46380049778725	0.3948873572676952	-0.02764302521273715	0.8174177397481275	3.997580487629039	2.1191535213797463	2.5954224070012706	0.06037456861812045	0.1	0.32878683713565987	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Bag1	1	3112.6666666666665	3570.3333333333335	121.65601111907922	157.68550129056052	0.37256597864416463	-0.026744873380438627	0.7718768306687679	3.8031974273399567	2.1589948550131446	2.6442178760381756	0.06039116227610784	0.1	0.32878683713565987	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Copz2	1	18.0	3.3333333333333335	0.713865485229744	0.14543733981871929	-1.9570786533328834	-4.0541777966671795	0.1400204900014126	3.836542667883604	-2.1516225130267936	-2.6351886380002476	0.06040052026201773	0.1	0.32878683713565987	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mdh1	1	13077.333333333334	13340.0	511.4596147474392	589.3083096614029	0.20324473066565396	-0.018845018893518556	0.42533448022482645	2.466091380862772	2.697493721296807	3.3037416007692766	0.06041356828818913	0.1	0.32878683713565987	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ppm1a	1	1804.6666666666667	1344.3333333333333	70.58891730568712	58.92196278103853	-0.26644394460117127	-0.5602566138770482	0.02736872467470558	2.1442339905666516	-2.989053453005079	-3.660827886883291	0.06041823355813551	0.1	0.32878683713565987	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rdh5	1	261.5466666666667	82.35666666666667	10.213103058279112	3.720654351272197	-1.55508935723668	-3.271079783465554	0.16090106899219436	2.125000489856239	-3.0107925157309285	-3.6874526924656355	0.06042202088628554	0.1	0.32878683713565987	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zbtb18	1	305.0	179.0	11.979007199565656	7.982033366430382	-0.5850057879856818	-1.2115771793513446	0.04156560337998083	3.92436494038201	-2.132757547698932	-2.6120838684659695	0.060442173824726636	0.1	0.32878683713565987	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gosr1	1	1454.3333333333333	1600.3333333333333	57.02580345584909	70.5914052776535	0.31173992738463063	-0.0315485297470543	0.6550283845163156	2.1972387970501317	2.9309304782214385	3.5896420716070043	0.06045769232741216	0.1	0.32878683713565987	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gid8	1	640.0	787.3333333333334	25.086134480801846	34.36862648927843	0.44071943521893253	-0.03620201991102662	0.9176408903488917	3.026738040485372	2.3892579235089544	2.926231388249309	0.06052493655540953	0.1	0.32879501907187947	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Picalm	1	864.0	880.3333333333334	33.781658341439346	38.965277309586426	0.20460198278067665	-0.018184667337197535	0.42738863289855084	2.6714595872669027	2.5612931099137026	3.136930600497421	0.06053859527202281	0.1	0.32879501907187947	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cryz	1	1761.1166666666668	1045.2633333333333	68.92773952024032	46.539625299020344	-0.5784429202956023	-1.2151870347446683	0.05830119415346369	2.2410555435831014	-2.884026431672135	-3.5321965811482325	0.06057418140289085	0.1	0.32879501907187947	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mns1	1	56.05666666666667	146.09	2.18551376381947	6.354226422105092	1.4315411144359	-0.13386507094921996	2.99694729982102	2.4907117787901165	2.6762373977562413	3.277708027528329	0.060580847469722	0.1	0.32879501907187947	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ogg1	1	340.3333333333333	238.33333333333334	13.290779977895193	10.428421701108356	-0.3536813551281641	-0.732739192239129	0.025376481982800736	3.953827276782588	-2.124971078686068	-2.6025474304762137	0.06058756647218048	0.1	0.32879501907187947	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Hoga1	1	32.0	57.666666666666664	1.260350971967253	2.5869060146344562	1.0325181060358943	-0.07419552940752228	2.139231741479311	3.961673578844555	2.1230719863428713	2.600221526868585	0.06061458558863869	0.1	0.32879501907187947	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pus7	1	1456.0	1886.3333333333333	57.08825189573559	82.16159419366556	0.5086270640352915	-0.040690469886774494	1.0579445979573574	3.2209046193267814	2.315266675759313	2.835610987040072	0.060627673892252716	0.1	0.32879501907187947	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm37101	1	10.333333333333334	0.3333333333333333	0.4060893312078584	0.01330762936509291	-2.657368124789179	-5.5565812833981205	0.2418450338197622	2.6383122907460193	-2.5775027326663857	-3.1567832528309623	0.060709819724188936	0.07652250047505922	0.3291098600206925	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zfp273	1	125.36	54.02	4.882980193343829	2.41328548649537	-0.966032184258327	-2.0077378214499517	0.07567345293329764	3.4320321035421064	-2.2468566411728688	-2.751826148028603	0.06077896199085655	0.1	0.32935398641693425	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ephb4	1	1783.0	1960.6666666666667	69.83709106619604	86.45331337811297	0.3055224890150843	-0.02237851968085436	0.6334234977110229	3.996668560404965	2.1129376169806577	2.587809509967426	0.06087441899576557	0.1	0.32960682838948263	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Galnt7	1	798.6666666666666	453.3333333333333	31.398882674971276	19.89644737525447	-0.6517608378338036	-1.351638584230165	0.04811690856255779	3.946553781728099	-2.122426684601161	-2.5994311968699257	0.060897074614651	0.1	0.32960682838948263	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
E2f8	1	3.3333333333333335	45.5	0.1346435051185725	1.9969801253213364	3.917773228025248	-0.29052515652460364	8.1260716125751	3.9110617205385805	2.1295182136124757	2.608116510656858	0.06089939232762293	0.1840386271964254	0.32960682838948263	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Hpn	1	4.666666666666667	44.333333333333336	0.18764502238804012	1.919222556134842	3.8353713962306966	-0.352676368148777	8.023419160610171	2.6765710093146757	2.550880034535978	3.1241772398331378	0.060932179200174415	0.1	0.32960682838948263	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Nfyc	1	2000.9966666666667	1290.99	78.15139868201969	56.780941580900425	-0.45131195112302436	-0.9506754814514502	0.048051579205401485	2.1777646864466766	-2.9391758508827115	-3.5997405494866106	0.06094625931570405	0.1	0.32960682838948263	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Prkag1	1	2091.6666666666665	2508.0	81.97045934982577	110.32554219016544	0.4205385857091901	-0.03667106889160604	0.8777482403099863	2.935985881970422	2.419796428853966	2.9636332660505773	0.06098998444705518	0.1	0.3296419612936921	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Sod3	1	989.6666666666666	143.33333333333334	38.54057387672524	6.172729634814504	-2.9831413884275237	-6.283691670231209	0.31740889337616185	2.193565955887972	-2.921297026681633	-3.5778435512398277	0.06100101589564846	0.1	0.3296419612936921	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Scfd1	1	1716.0	1217.3333333333333	67.29349700152022	53.919302837246896	-0.3171699155194325	-0.6581961186566245	0.02385628761775943	3.9637280607498098	-2.1160051023581663	-2.591566396951599	0.06113457876292294	0.1	0.3299165961238246	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm45073	1	3.6666666666666665	37.666666666666664	0.14810785563042975	1.6179190624719164	3.9238281998337587	-0.35194316792195224	8.19959956758947	2.870490533278362	2.446609272608957	2.996472158926927	0.0611561519871244	0.07652250047505922	0.3299165961238246	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Nrarp	1	163.71666666666667	209.65	6.412898579424334	9.222442718488608	0.5359414585544213	-0.04720854383060835	1.119091460939451	2.9583855697244523	2.4072169989149623	2.9482266737477523	0.061159392376760185	0.1	0.3299165961238246	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Fahd1	1	323.6666666666667	471.3333333333333	12.70455264961421	20.78527074206221	0.7323449209761819	-0.08104451007996638	1.5457343520323301	2.1254079735996854	2.9907755249220718	3.662936985631795	0.06117614239508395	0.1	0.3299165961238246	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Loxl4	1	13584.333333333334	5570.333333333333	531.3354886999688	245.27322028933125	-1.1892558174828167	-2.5110327647435104	0.132521129777877	2.114958771102972	-3.0018107304285904	-3.6764522969806555	0.061212233153885603	0.1	0.3299165961238246	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Prrg1	1	30.333333333333332	13.0	1.1949331271587982	0.5679403108885054	-1.0442779326899614	-2.168519703518202	0.07996383813827923	3.8734194214746656	-2.133134453664409	-2.6125454821141836	0.06121628213731198	0.1	0.3299165961238246	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm27006	1	0.0	10.666666666666666	0.0	0.48073048964538795	3.1396630904732206	-0.36587678185410866	6.64520296280055	2.0	3.1464352729400566	3.853580463698929	0.06122088947909343	0.06360256962075367	0.3299165961238246	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
9130019O22Rik	1	117.34999999999998	5.7	4.637669269606149	0.26980384275137903	-5.230408878099742	-11.013599945827124	0.5527821896276395	2.288169542720584	-2.823035716894445	-3.4574985160217495	0.061286399554429424	0.07652250047505922	0.33013939444521306	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Catspere2	1	24.333333333333332	1.6666666666666667	0.9570332743813929	0.07889001250040321	-3.2518971305761184	-6.751859163218361	0.2480649020661243	3.9774401861381317	-2.1110039189818375	-2.585441223260551	0.061318366135094546	0.1840386271964254	0.33018139525878065	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zfyve9	1	495.3333333333333	300.3333333333333	19.326133699909764	13.10621136008463	-0.5724074480477874	-1.1920117688475431	0.047196872751968266	3.4599458371203653	-2.229716268066615	-2.73083356397298	0.06142130805121222	0.1	0.33060539373034287	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ext1	1	670.3333333333334	872.3333333333334	26.234072540071974	38.02118924985084	0.5159632686802045	-0.05563694784791462	1.0875634852083236	2.270486998926209	2.83526693878771	3.4724786423063785	0.06145651790674356	0.1	0.33063130594943024	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zfp35	1	732.6666666666666	455.6666666666667	28.626147814573276	20.156467477625217	-0.5210089634410302	-1.0930682579020568	0.05105033101999623	2.608336602591286	-2.580877941977797	-3.1609170231249863	0.061474527275569346	0.1	0.33063130594943024	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Scnm1	1	1151.0	822.6666666666666	45.07628878316533	36.482573302685616	-0.30775415559510044	-0.6455936487524851	0.03008533756228421	2.645810406775966	-2.556820284274146	-3.1314525302347453	0.06156013408829285	0.1	0.33094406980685237	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Kansl1l	1	258.02666666666664	178.85666666666665	10.072404303976361	7.888936180873042	-0.3503220322978473	-0.7280073313566955	0.02736326676100087	3.963274315792109	-2.1104237976383624	-2.5847307226203453	0.061581130623601404	0.1	0.33094406980685237	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Opa1	1	1349.0	1609.3333333333333	52.79486317243803	71.27194591058064	0.4231905931133806	-0.03923275401280729	0.8856139402395684	2.940587757344811	2.4054120413868807	2.9460160612721547	0.06172604087854189	0.1	0.3313938538497597	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Impa1	1	2262.64	1661.9800000000002	88.43350197880413	73.0250728995796	-0.28266420697723227	-0.5922901135190435	0.02696169956457889	2.829513815656939	-2.455132532327435	-3.00691097755467	0.06178492943935886	0.1	0.3313938538497597	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Uhmk1	1	1554.4899999999998	948.1466666666666	61.06754066638347	42.132553672332044	-0.5253598939623263	-1.0938236713361627	0.04310388341151006	3.7226540350380133	-2.1580823043520736	-2.6431002342961443	0.06181440031770741	0.1	0.3313938538497597	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rnf122	1	315.6666666666667	479.6666666666667	12.330849914728967	21.398963248149784	0.7684057970328695	-0.08180107051826013	1.618612664583999	2.4096242487788695	2.710026904016317	3.319091552027211	0.061821119782131	0.1	0.3313938538497597	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ambra1	1	855.3333333333334	1020.3333333333334	33.47830078683356	45.192403594223514	0.43804655859447195	-0.03559534697002825	0.9116884641589722	3.802995013471104	2.1401261914718703	2.621108577135987	0.06182438971456676	0.1	0.3313938538497597	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ssu72	1	2859.25	2147.383333333333	111.6938059482806	94.7146842973046	-0.23516725177859144	-0.4974310593033159	0.02709655574613301	2.1698786675385606	-2.9252103567352887	-3.5826363821531055	0.0618483921652201	0.1	0.3313938538497597	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ndufb7	1	3469.0	2573.3333333333335	135.60931130844963	113.12099051571118	-0.2596856054399197	-0.5437645720819018	0.024393361202062425	2.9297810843987566	-2.407865335451751	-2.94902072059612	0.0618604545403378	0.1	0.3313938538497597	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Szrd1	1	1098.9933333333333	799.0	43.0128286893773	35.30661118604625	-0.28974834029087937	-0.6136396987501092	0.03414301816835047	2.1231137523425767	-2.974428066392855	-3.64291551963785	0.06191915212146387	0.1	0.3313938538497597	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Bsg	1	177366.33333333334	78523.0	6966.606943898944	3510.6858247200926	-1.0354783730871944	-2.1682474581315363	0.09729071195714778	2.9554081906973497	-2.395685583753555	-2.9341036321689318	0.061928925908390955	0.1	0.3313938538497597	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
