geo	dcc	IL7R	FCER1G	C1QB	TACSTD2	CD2	TRAC	CD14	GZMK	PRF1	CD68	AIF1	C1QA	IFNG	MS4A1	CD8A	CD3D	GZMA	NKG7	CD52	PTPRC	LYZ	CD79A	CXCL9	CD3E	GZMB	CLDN4	CXCL13	CCL5	CXCL10	_aligned	title	spotid	tissue	cell type	treatment	IL7R_cpm	FCER1G_cpm	C1QB_cpm	TACSTD2_cpm	CD2_cpm	TRAC_cpm	CD14_cpm	GZMK_cpm	PRF1_cpm	CD68_cpm	AIF1_cpm	C1QA_cpm	IFNG_cpm	MS4A1_cpm	CD8A_cpm	CD3D_cpm	GZMA_cpm	NKG7_cpm	CD52_cpm	PTPRC_cpm	LYZ_cpm	CD79A_cpm	CXCL9_cpm	CD3E_cpm	GZMB_cpm	CLDN4_cpm	CXCL13_cpm	CCL5_cpm	CXCL10_cpm
GSM8382332	GSM8382332_DSP-1001250002071-C-E11.dcc.gz	27.0	29.0	82.0	266.0	38.0	28.0	37.0	32.0	24.0	157.0	40.0	35.0	30.0	18.0	92.0	29.0	32.0	20.0	22.0	29.0	56.0	27.0	58.0	20.0	27.0	219.0	27.0	27.0	24.0	22961091.0	3_DSP-1001250002071-C-E11	3	Lung Cancer	CK	Immunotherapy	1.1759023123073726	1.2630061872931038	3.5712588744149834	11.584815373102263	1.6549736247288946	1.219454249800238	1.611421687236029	1.3936619997717008	1.0452464998287756	6.837654186379907	1.7420774997146258	1.5243178122502976	1.3065581247859694	0.7839348748715816	4.00677824934364	1.2630061872931038	1.3936619997717008	0.8710387498573129	0.9581426248430442	1.2630061872931038	2.438908499600476	1.1759023123073726	2.5260123745862075	0.8710387498573129	1.1759023123073726	9.537874310937577	1.1759023123073726	1.1759023123073726	1.0452464998287756
GSM8382335	GSM8382335_DSP-1001250002071-C-F02.dcc.gz	33.0	35.0	76.0	103.0	54.0	29.0	34.0	26.0	49.0	58.0	37.0	37.0	34.0	41.0	87.0	27.0	32.0	37.0	33.0	23.0	47.0	45.0	102.0	28.0	31.0	99.0	40.0	39.0	31.0	9912719.0	32_DSP-1001250002071-C-F02	32	Lung Cancer	CK	Immunotherapy	3.3290563366115795	3.5308173267092506	7.666917623711518	10.39069099003008	5.4475467326371305	2.9255343564162364	3.4299368316604153	2.622892871269729	4.943144257392952	5.851068712832473	3.732578316806922	3.732578316806922	3.4299368316604153	4.136100297002265	8.77660306924871	2.7237733663185653	3.2281758415627437	3.732578316806922	3.3290563366115795	2.320251386123222	4.74138326729528	4.5396222771976085	10.289810494981246	2.8246538613674006	3.127295346513908	9.987169009834739	4.0352198019534296	3.9343393069045938	3.127295346513908
GSM8382338	GSM8382338_DSP-1001250002071-C-F05.dcc.gz	15.0	26.0	46.0	60.0	31.0	17.0	20.0	11.0	21.0	43.0	16.0	25.0	18.0	23.0	55.0	15.0	19.0	17.0	25.0	23.0	28.0	21.0	69.0	23.0	17.0	55.0	13.0	21.0	16.0	7254748.0	33_DSP-1001250002071-C-F05	33	Lung Cancer	CK	Immunotherapy	2.0676114456353276	3.583859839101234	6.340675099948337	8.27044578254131	4.2730636543130105	2.3432929717200377	2.756815260847103	1.5162483934659068	2.8946560238894588	5.927152810821272	2.2054522086776824	3.446019076058879	2.481133734762393	3.1703375499741684	7.581241967329534	2.0676114456353276	2.6189744978047482	2.3432929717200377	3.446019076058879	3.1703375499741684	3.8595413651859443	2.8946560238894588	9.511012649922506	3.1703375499741684	2.3432929717200377	7.581241967329534	1.791929919550617	2.8946560238894588	2.2054522086776824
GSM8382340	GSM8382340_DSP-1001250002071-C-F07.dcc.gz	63.0	59.0	193.0	391.0	93.0	72.0	78.0	55.0	103.0	118.0	83.0	83.0	64.0	79.0	206.0	55.0	67.0	81.0	83.0	70.0	105.0	88.0	294.0	72.0	71.0	243.0	74.0	106.0	74.0	31347541.0	35_DSP-1001250002071-C-F07	35	Lung Cancer	CK	Immunotherapy	2.009727014951508	1.8821252997164912	6.1567827600895395	12.47306766422285	2.96673987921413	2.2968308742302943	2.488233447082819	1.754523584481475	3.285744167301671	3.7642505994329825	2.6477355911265894	2.6477355911265894	2.041627443760262	2.5201338758915734	6.571488334603342	1.754523584481475	2.137328730186524	2.583934733509081	2.6477355911265894	2.2330300166127866	3.3495450249191796	2.80723773517036	9.378726069773702	2.2968308742302943	2.26493044542154	7.7518042005272445	2.360631731847803	3.3814454537279337	2.360631731847803
GSM8382343	GSM8382343_DSP-1001250002071-C-F10.dcc.gz	24.0	41.0	60.0	242.0	24.0	22.0	48.0	24.0	38.0	70.0	37.0	27.0	32.0	24.0	72.0	22.0	30.0	27.0	19.0	38.0	35.0	24.0	94.0	21.0	29.0	87.0	27.0	51.0	32.0	9871183.0	4_DSP-1001250002071-C-F10	4	Lung Cancer	CK	Immunotherapy	2.431319528773806	4.153504194988585	6.0782988219345135	24.515805248469203	2.431319528773806	2.2287095680426554	4.862639057547612	2.431319528773806	3.849589253891859	7.091348625590266	3.7482842735262834	2.7352344698705315	3.241759371698407	2.431319528773806	7.293958586321416	2.2287095680426554	3.0391494109672568	2.7352344698705315	1.9247946269459295	3.849589253891859	3.545674312795133	2.431319528773806	9.522668154364073	2.12740458767708	2.937844430601682	8.813533291805046	2.7352344698705315	5.166553998644337	3.241759371698407
GSM8382346	GSM8382346_DSP-1001250002071-C-G01.dcc.gz	117.0	105.0	270.0	151.0	112.0	119.0	147.0	109.0	115.0	190.0	128.0	107.0	128.0	110.0	346.0	80.0	104.0	111.0	120.0	99.0	104.0	105.0	284.0	94.0	90.0	272.0	114.0	169.0	108.0	36028964.0	40_DSP-1001250002071-C-G01	40	Lung Cancer	CK	Immunotherapy	3.2473872965095527	2.914321932764983	7.4939706842528135	4.191072493785833	3.108610061615982	3.3028981904669807	4.080050705870977	3.0253437206798397	3.1918764025521247	5.273534925955683	3.5526972132754078	2.9698328267224112	3.5526972132754078	3.0530991676585537	9.603384654635088	2.22043575829713	2.886566485786269	3.080854614637268	3.330653637445695	2.7477892508926987	2.886566485786269	2.914321932764983	7.882546941954812	2.6090120159991277	2.4979902280842716	7.5494815782102425	3.16412095557341	4.690670539402687	2.9975882737011257
GSM8382348	GSM8382348_DSP-1001250002071-C-G03.dcc.gz	106.0	113.0	298.0	1822.0	129.0	123.0	143.0	106.0	123.0	217.0	116.0	120.0	147.0	106.0	327.0	121.0	109.0	120.0	102.0	83.0	141.0	126.0	333.0	120.0	118.0	322.0	126.0	171.0	125.0	51881909.0	42_DSP-1001250002071-C-G03	42	Lung Cancer	CK	Immunotherapy	2.0431013824105815	2.1780231718150542	5.743813320361824	35.11821432784981	2.486415833310991	2.3707685852500147	2.7562594121199355	2.0431013824105815	2.3707685852500147	4.182575471538644	2.235846795845542	2.3129449612195265	2.8333575774939197	2.0431013824105815	6.302775019323209	2.3322195025630226	2.10092500644107	2.3129449612195265	1.9660032170365973	1.5997869315101725	2.7177103294329434	2.428592209280503	6.418422267384186	2.3129449612195265	2.274395878532534	6.2064023126057295	2.428592209280503	3.295946569737825	2.4093176679370067
GSM8382351	GSM8382351_DSP-1001250002071-C-G06.dcc.gz	57.0	62.0	140.0	69.0	63.0	69.0	74.0	78.0	51.0	81.0	70.0	82.0	45.0	27.0	170.0	38.0	42.0	60.0	53.0	50.0	55.0	37.0	137.0	44.0	43.0	88.0	45.0	91.0	56.0	11888665.0	45_DSP-1001250002071-C-G06	45	Lung Cancer	CK	Immunotherapy	4.794482811989403	5.215051479707772	11.775922696114325	5.803847614513488	5.299165213251446	5.803847614513488	6.224416282231857	6.560871216406552	4.289800410727361	6.813212417037573	5.887961348057162	6.897326150581247	3.7851180094653185	2.271070805679191	14.299334702424536	3.1963218746596023	3.5327768088342975	5.046824012620425	4.458027877814708	4.205686677183687	4.626255344902056	3.1122081411159286	11.523581495483302	3.701004275921645	3.616890542377971	7.40200855184329	3.7851180094653185	7.65434975247431	4.71036907844573
GSM8382354	GSM8382354_DSP-1001250002071-C-G09.dcc.gz	61.0	140.0	391.0	696.0	95.0	100.0	120.0	59.0	70.0	285.0	141.0	163.0	76.0	47.0	205.0	70.0	83.0	80.0	116.0	122.0	430.0	82.0	348.0	58.0	97.0	1062.0	89.0	132.0	67.0	38363044.0	46_DSP-1001250002071-C-G09	46	Lung Cancer	CK	Immunotherapy	1.590071945281506	3.6493454481870624	10.19210050172244	18.14246022812997	2.476341554126935	2.606675320133616	3.1280103841603393	1.5379384388788335	1.8246727240935312	7.429024662380806	3.6754122013883985	4.248880771817794	1.9810732433015483	1.2251374004627995	5.343684406273913	1.8246727240935312	2.1635405157109013	2.0853402561068926	3.023743371354995	3.180143890563012	11.20870387657455	2.1374737625095652	9.071230114064985	1.5118716856774974	2.5284750605296074	27.682891899819	2.3199410349189185	3.440811422576373	1.7464724644895229
GSM8382357	GSM8382357_DSP-1001250002071-C-G12.dcc.gz	49.0	56.0	159.0	108.0	57.0	53.0	56.0	62.0	81.0	186.0	50.0	56.0	54.0	45.0	181.0	60.0	72.0	64.0	55.0	47.0	66.0	50.0	140.0	65.0	66.0	159.0	62.0	111.0	44.0	24441674.0	48_DSP-1001250002071-C-G12	48	Lung Cancer	CK	Immunotherapy	2.004772668189585	2.29116876364524	6.505282739635591	4.418682615601534	2.3320824915674763	2.1684275798785304	2.29116876364524	2.5366511311786586	3.31401196170115	7.609953393535974	2.045686396111821	2.29116876364524	2.209341307800767	1.8411177565006391	7.405384753924793	2.454823675334185	2.945788410401023	2.618478587023131	2.250255035723003	1.922945212345112	2.700306042867604	2.045686396111821	5.727921909113099	2.659392314945367	2.700306042867604	6.505282739635591	2.5366511311786586	4.541423799368244	1.8002040285784024
GSM8382360	GSM8382360_DSP-1001250002071-C-H03.dcc.gz	43.0	33.0	98.0	124.0	44.0	48.0	35.0	30.0	46.0	66.0	45.0	43.0	51.0	45.0	111.0	35.0	35.0	41.0	37.0	43.0	55.0	48.0	103.0	45.0	42.0	383.0	46.0	56.0	51.0	23245589.0	49_DSP-1001250002071-C-H03	49	Lung Cancer	CK	Immunotherapy	1.8498133129687528	1.41962417041788	4.215853596998553	5.334345367630823	1.89283222722384	2.0649078842441893	1.5056619989280546	1.2905674276526182	1.9788700557340146	2.83924834083576	1.9358511414789272	1.8498133129687528	2.193964627009451	1.9358511414789272	4.775099482314688	1.5056619989280546	1.5056619989280546	1.7637754844585782	1.5916998274382292	1.8498133129687528	2.3660402840298	2.0649078842441893	4.430948168273989	1.9358511414789272	1.8067943987136657	16.476244159698428	1.9788700557340146	2.4090591982848877	2.193964627009451
GSM8382363	GSM8382363_DSP-1001250002071-C-H06.dcc.gz	27.0	27.0	72.0	92.0	33.0	16.0	36.0	26.0	26.0	104.0	34.0	21.0	29.0	32.0	92.0	38.0	33.0	30.0	23.0	26.0	120.0	23.0	91.0	30.0	41.0	56.0	26.0	35.0	27.0	2170468.0	51_DSP-1001250002071-C-H06	51	Lung Cancer	CK	Immunotherapy	12.43971346271864	12.43971346271864	33.17256923391637	42.38717179889314	15.204094232211672	7.3716820519814155	16.586284616958185	11.9789833344698	11.9789833344698	47.9159333378792	15.66482436046051	9.67533269322561	13.361173719216318	14.743364103962831	42.38717179889314	17.507744873455863	15.204094232211672	13.821903847465155	10.596792949723286	11.9789833344698	55.28761538986062	10.596792949723286	41.9264416706443	13.821903847465155	18.889935258202378	25.800887181934957	11.9789833344698	16.125554488709348	12.43971346271864
GSM8382366	GSM8382366_DSP-1001250002071-C-H09.dcc.gz	23.0	24.0	60.0	103.0	17.0	19.0	21.0	13.0	21.0	37.0	21.0	31.0	16.0	9.0	38.0	5.0	21.0	12.0	20.0	18.0	28.0	13.0	52.0	16.0	13.0	200.0	26.0	22.0	17.0	8680614.0	53_DSP-1001250002071-C-H09	53	Lung Cancer	CK	Immunotherapy	2.6495821608932273	2.764781385279889	6.9119534631997235	11.865520111826191	1.958386814573255	2.188785263346579	2.419183712119903	1.4975899170266065	2.419183712119903	4.262371302306496	2.419183712119903	3.5711759559865235	1.8431875901865928	1.0367930194799584	4.377570526693158	0.5759961219333102	2.419183712119903	1.3823906926399445	2.3039844877332407	2.0735860389599168	3.2255782828265374	1.4975899170266065	5.990359668106426	1.8431875901865928	1.4975899170266065	23.03984487733241	2.995179834053213	2.534382936506565	1.958386814573255
GSM8382369	GSM8382369_DSP-1001250002071-C-H12.dcc.gz	73.0	74.0	213.0	586.0	100.0	86.0	98.0	77.0	88.0	329.0	96.0	111.0	96.0	61.0	172.0	63.0	77.0	53.0	74.0	52.0	843.0	78.0	184.0	70.0	92.0	1054.0	89.0	101.0	75.0	49426650.0	55_DSP-1001250002071-C-H12	55	Lung Cancer	CK	Immunotherapy	1.4769360254032997	1.49716802575129	4.309416074121956	11.855952203922378	2.0232000347990406	1.739952029927175	1.98273603410306	1.5578640267952613	1.7804160306231556	6.6563281144888435	1.942272033407079	2.245752038626935	1.942272033407079	1.2341520212274146	3.47990405985435	1.2746160219233955	1.5578640267952613	1.0722960184434915	1.49716802575129	1.052064018095501	17.055576293355912	1.5780960271432518	3.7226880640302347	1.4162400243593283	1.8613440320151173	21.324528366781887	1.8006480309711461	2.043432035147031	1.5174000260992804
GSM8382373	GSM8382373_DSP-1001250002070-D-A04.dcc.gz	158.0	164.0	394.0	170.0	173.0	154.0	171.0	218.0	179.0	294.0	173.0	178.0	154.0	125.0	407.0	147.0	131.0	148.0	165.0	134.0	147.0	148.0	366.0	128.0	138.0	768.0	142.0	233.0	130.0	78168199.0	58_DSP-1001250002070-D-A04	58	Lung Cancer	CK	Immunotherapy	2.0212823375910194	2.098039894714729	5.040412917790264	2.1747974518384385	2.2131762304002938	1.97011063284188	2.1875903780257238	2.7888579088281156	2.289933787524003	3.7611202990617705	2.2131762304002938	2.277140861336718	1.97011063284188	1.5991157734106167	5.2067209582249685	1.8805601495308852	1.6758733305343263	1.8933530757181702	2.110832820902014	1.714252109096181	1.8805601495308852	1.8933530757181702	4.682210984546286	1.6374945519724715	1.7654238138453209	9.82496731183483	1.8165955185944607	2.9807518016373895	1.6630804043470413
GSM8382375	GSM8382375_DSP-1001250002070-D-A06.dcc.gz	99.0	93.0	296.0	110.0	153.0	82.0	127.0	98.0	138.0	184.0	123.0	126.0	121.0	93.0	258.0	113.0	108.0	114.0	105.0	95.0	144.0	133.0	299.0	107.0	132.0	345.0	76.0	129.0	113.0	112746131.0	63_DSP-1001250002070-D-A06	63	Lung Cancer	CK	Immunotherapy	0.8780789116391053	0.824862007903402	2.6253672509613657	0.9756432351545615	1.3570310452604357	0.7272976843879458	1.1264244624057211	0.8692094276831548	1.2239887859211773	1.631985047894903	1.090946526581919	1.1175549784497705	1.0732075586700178	0.824862007903402	2.2883268606352445	1.0022516870224132	0.9579042672426604	1.0111211709783638	0.9312958153748088	0.8426009758153031	1.2772056896568806	1.1796413661414245	2.6519757028292172	0.9490347832867099	1.1707718821854738	3.059971964802943	0.6740807806522425	1.1441634303176222	1.0022516870224132
GSM8382378	GSM8382378_DSP-1001250002070-D-A09.dcc.gz	35.0	29.0	106.0	39.0	58.0	20.0	46.0	31.0	44.0	185.0	45.0	42.0	59.0	29.0	118.0	47.0	51.0	33.0	41.0	36.0	62.0	35.0	92.0	28.0	33.0	75.0	33.0	63.0	39.0	24323575.0	66_DSP-1001250002070-D-A09	66	Lung Cancer	CK	Immunotherapy	1.438933216026016	1.192258950421556	4.357912025678791	1.603382726428989	2.384517900843112	0.8222475520148662	1.8911693696341925	1.2744837056230427	1.8089446144327057	7.605789856137513	1.850056992033449	1.7267198592312192	2.4256302784438555	1.192258950421556	4.851260556887711	1.9322817472349356	2.096731257637909	1.3567084608245292	1.6856074816304758	1.4800455936267591	2.5489674112460854	1.438933216026016	3.782338739268385	1.1511465728208126	1.3567084608245292	3.0834283200557486	1.3567084608245292	2.5900797888468285	1.603382726428989
GSM8382381	GSM8382381_DSP-1001250002070-D-A12.dcc.gz	79.0	56.0	179.0	191.0	73.0	70.0	69.0	71.0	63.0	160.0	74.0	66.0	77.0	67.0	154.0	57.0	67.0	75.0	59.0	65.0	65.0	69.0	175.0	63.0	61.0	246.0	72.0	79.0	58.0	35320020.0	67_DSP-1001250002070-D-A12	67	Lung Cancer	CK	Immunotherapy	2.236691825202817	1.5855030659665539	5.067947300143091	5.407697957135924	2.0668164967064007	1.9818788324581922	1.9535662777087892	2.010191387207595	1.783690949212373	4.530008759904439	2.095129051455803	1.8686286134605812	2.1800667157040117	1.896941168209984	4.360133431408023	1.6138156207159566	1.896941168209984	2.1234416062052057	1.6704407302147621	1.8403160587111786	1.8403160587111786	1.9535662777087892	4.954697081145481	1.783690949212373	1.7270658397135674	6.964888468353076	2.0385039419569977	2.236691825202817	1.6421281754653592
GSM8382384	GSM8382384_DSP-1001250002070-D-B03.dcc.gz	14.0	12.0	40.0	67.0	18.0	13.0	20.0	16.0	25.0	32.0	21.0	16.0	20.0	11.0	49.0	13.0	21.0	15.0	13.0	21.0	30.0	16.0	48.0	10.0	26.0	126.0	66.0	24.0	20.0	10247479.0	69_DSP-1001250002070-D-B03	69	Lung Cancer	CK	Immunotherapy	1.3661896745531266	1.171019721045537	3.903399070151791	6.538193442504249	1.7565295815683057	1.268604697799332	1.9516995350758954	1.5613596280607163	2.439624418844869	3.1227192561214325	2.0492845118296903	1.5613596280607163	1.9516995350758954	1.0734347442917422	4.781663860935944	1.268604697799332	2.0492845118296903	1.4637746513069214	1.268604697799332	2.0492845118296903	2.927549302613843	1.5613596280607163	4.684078884182148	0.9758497675379477	2.537209395598664	12.295707070978139	6.440608465750454	2.342039442091074	1.9516995350758954
GSM8382387	GSM8382387_DSP-1001250002070-D-B06.dcc.gz	13.0	5.0	26.0	8.0	13.0	10.0	14.0	8.0	13.0	8.0	11.0	12.0	17.0	13.0	38.0	18.0	8.0	12.0	7.0	7.0	13.0	14.0	29.0	6.0	13.0	11.0	8.0	17.0	12.0	3864096.0	70_DSP-1001250002070-D-B06	70	Lung Cancer	CK	Immunotherapy	3.3643056487209426	1.2939637110465165	6.728611297441885	2.070341937674426	3.3643056487209426	2.587927422093033	3.6230983909302457	2.070341937674426	3.3643056487209426	2.070341937674426	2.846720164302336	3.1055129065116396	4.399476617558156	3.3643056487209426	9.834124203953525	4.658269359767459	2.070341937674426	3.1055129065116396	1.8115491954651228	1.8115491954651228	3.3643056487209426	3.6230983909302457	7.504989524069796	1.5527564532558198	3.3643056487209426	2.846720164302336	2.070341937674426	4.399476617558156	3.1055129065116396
GSM8382390	GSM8382390_DSP-1001250002070-D-B09.dcc.gz	66.0	275.0	1109.0	53.0	86.0	114.0	465.0	68.0	84.0	833.0	194.0	515.0	76.0	63.0	241.0	74.0	67.0	110.0	87.0	114.0	263.0	61.0	348.0	74.0	88.0	627.0	99.0	122.0	92.0	63583565.0	71_DSP-1001250002070-D-B09	71	Lung Cancer	CK	Immunotherapy	1.0380040817151415	4.325017007146422	17.441614039728663	0.8335487322864014	1.352550773143972	1.792916141144335	7.313210575720314	1.0694587508580244	1.3210961040010891	13.100869698010799	3.0511029068596582	8.09957730429239	1.1952774274295566	0.9908220780008167	3.7902876317174097	1.1638227582866736	1.0537314162865827	1.730006802858569	1.3682781077154136	1.792916141144335	4.136288992289124	0.9593674088579336	5.473112430861654	1.1638227582866736	1.384005442286855	9.861038776293842	1.557006122572712	1.9187348177158672	1.4469147805726212
GSM8382392	GSM8382392_DSP-1001250002070-D-B11.dcc.gz	31.0	34.0	119.0	137.0	49.0	30.0	51.0	25.0	31.0	52.0	35.0	38.0	40.0	34.0	92.0	41.0	32.0	30.0	31.0	27.0	46.0	28.0	96.0	41.0	34.0	46.0	37.0	39.0	35.0	16153407.0	72_DSP-1001250002070-D-B11	72	Lung Cancer	CK	Immunotherapy	1.9190997911462269	2.104819125773281	7.366866940206484	8.481182947968808	3.033415798908552	1.8571933462705421	3.1572286886599215	1.5476611218921186	1.9190997911462269	3.2191351335356067	2.166725570648966	2.35244490527602	2.4762577950273896	2.104819125773281	5.695392928562996	2.5381642399030744	1.9810062360219118	1.8571933462705421	1.9190997911462269	1.671474011643488	2.847696464281498	1.7333804565191728	5.943018708065735	2.5381642399030744	2.104819125773281	2.847696464281498	2.2905384604003354	2.414351350151705	2.166725570648966
GSM8382395	GSM8382395_DSP-1001250002070-D-C02.dcc.gz	17.0	16.0	71.0	151.0	24.0	14.0	22.0	20.0	28.0	52.0	32.0	23.0	27.0	12.0	55.0	23.0	12.0	24.0	18.0	18.0	45.0	29.0	89.0	16.0	23.0	78.0	32.0	28.0	22.0	13431750.0	77_DSP-1001250002070-D-C02	77	Lung Cancer	CK	Immunotherapy	1.2656578628994732	1.191207400375975	5.285982839168389	11.242019841048261	1.7868111005639622	1.042306475328978	1.6379101755169654	1.4890092504699686	2.084612950657956	3.8714240512219185	2.38241480075195	1.712360638040464	2.0101624881344575	0.8934055502819811	4.094775438792413	1.712360638040464	0.8934055502819811	1.7868111005639622	1.3401083254229718	1.3401083254229718	3.350270813557429	2.159063413181454	6.62609116459136	1.191207400375975	1.712360638040464	5.807136076832877	2.38241480075195	2.084612950657956	1.6379101755169654
GSM8382398	GSM8382398_DSP-1001250002070-D-C05.dcc.gz	37.0	38.0	74.0	40.0	43.0	44.0	39.0	44.0	51.0	74.0	31.0	36.0	41.0	37.0	120.0	46.0	38.0	27.0	46.0	27.0	27.0	34.0	114.0	27.0	44.0	39.0	50.0	58.0	30.0	16130255.0	79_DSP-1001250002070-D-C05	79	Lung Cancer	CK	Immunotherapy	2.2938261050429767	2.3558214051792734	4.587652210085953	2.479812005451867	2.665797905860757	2.7277932059970533	2.41781670531557	2.7277932059970533	3.16176030695113	4.587652210085953	1.9218543042251968	2.23183080490668	2.541807305588163	2.2938261050429767	7.4394360163556	2.851783806269647	2.3558214051792734	1.67387310368001	2.851783806269647	1.67387310368001	1.67387310368001	2.107840204634087	7.06746421553782	1.67387310368001	2.7277932059970533	2.41781670531557	3.0997650068148332	3.595727407905207	1.8598590040889
GSM8382403	GSM8382403_DSP-1001250002070-D-C10.dcc.gz	3.0	3.0	9.0	6.0	7.0	5.0	1.0	0.0	4.0	4.0	5.0	3.0	10.0	0.0	8.0	5.0	4.0	1.0	4.0	2.0	3.0	6.0	12.0	5.0	1.0	6.0	4.0	3.0	3.0	1433827.0	80_DSP-1001250002070-D-C10	80	Lung Cancer	CK	Immunotherapy	2.0923026278623573	2.0923026278623573	6.2769078835870715	4.184605255724715	4.882039465012167	3.4871710464372616	0.6974342092874524	0.0	2.7897368371498095	2.7897368371498095	3.4871710464372616	2.0923026278623573	6.974342092874523	0.0	5.579473674299619	3.4871710464372616	2.7897368371498095	0.6974342092874524	2.7897368371498095	1.3948684185749047	2.0923026278623573	4.184605255724715	8.36921051144943	3.4871710464372616	0.6974342092874524	4.184605255724715	2.7897368371498095	2.0923026278623573	2.0923026278623573
GSM8382406	GSM8382406_DSP-1001250002070-D-D01.dcc.gz	36.0	61.0	261.0	319.0	37.0	48.0	85.0	27.0	34.0	130.0	78.0	131.0	31.0	21.0	103.0	26.0	40.0	44.0	27.0	47.0	110.0	35.0	156.0	38.0	38.0	138.0	59.0	57.0	41.0	25817687.0	81_DSP-1001250002070-D-D01	81	Lung Cancer	CK	Immunotherapy	1.3943929214108142	2.362721339057213	10.109348680228404	12.355870609168049	1.43312605811667	1.8591905618810856	3.292316619997756	1.0457946910581106	1.3169266479991022	5.035307771761274	3.0211846630567645	5.074040908467129	1.2007272378815346	0.8133958708229749	3.9895130807031634	1.0070615543522548	1.5493254682342381	1.7042580150576618	1.0457946910581106	1.8204574251752297	4.260645037644155	1.3556597847049583	6.042369326113529	1.4718591948225261	1.4718591948225261	5.345172865408121	2.2852550656455013	2.207788792233789	1.588058604940094
GSM8382408	GSM8382408_DSP-1001250002070-D-D03.dcc.gz	16.0	15.0	60.0	27.0	16.0	11.0	13.0	12.0	9.0	28.0	18.0	13.0	12.0	13.0	28.0	9.0	12.0	16.0	18.0	22.0	20.0	20.0	34.0	9.0	14.0	25.0	12.0	7.0	14.0	6681499.0	87_DSP-1001250002070-D-D03	87	Lung Cancer	CK	Immunotherapy	2.3946722135257374	2.2450052001803784	8.980020800721514	4.041009360324681	2.3946722135257374	1.6463371467989445	1.9456711734896615	1.7960041601443029	1.347003120108227	4.1906763736700405	2.694006240216454	1.9456711734896615	1.7960041601443029	1.9456711734896615	4.1906763736700405	1.347003120108227	1.7960041601443029	2.3946722135257374	2.694006240216454	3.292674293597889	2.9933402669071714	2.9933402669071714	5.088678453742192	1.347003120108227	2.0953381868350203	3.7416753336339648	1.7960041601443029	1.0476690934175101	2.0953381868350203
GSM8382410	GSM8382410_DSP-1001250002070-D-D05.dcc.gz	30.0	28.0	70.0	34.0	35.0	26.0	29.0	30.0	32.0	43.0	27.0	24.0	35.0	22.0	82.0	27.0	38.0	25.0	33.0	26.0	38.0	36.0	65.0	22.0	45.0	119.0	27.0	36.0	30.0	13485332.0	88_DSP-1001250002070-D-D05	88	Lung Cancer	CK	Immunotherapy	2.2246393340556985	2.076330045118652	5.190825112796629	2.5212579119297915	2.5954125563983146	1.9280207561816054	2.1504846895871754	2.2246393340556985	2.372948622992745	3.188649712146501	2.0021754006501284	1.7797114672445589	2.5954125563983146	1.631402178307512	6.080680846418909	2.0021754006501284	2.8178764898038846	1.8538661117130821	2.447103267461268	1.9280207561816054	2.8178764898038846	2.669567200866838	4.820051890454013	1.631402178307512	3.3369590010835477	8.82440269175427	2.0021754006501284	2.669567200866838	2.2246393340556985
GSM8382412	GSM8382412_DSP-1001250002070-D-D07.dcc.gz	16.0	16.0	43.0	92.0	26.0	23.0	24.0	21.0	25.0	61.0	18.0	28.0	17.0	12.0	51.0	17.0	20.0	23.0	14.0	21.0	33.0	24.0	60.0	20.0	28.0	97.0	14.0	30.0	26.0	12796872.0	9_DSP-1001250002070-D-D07	9	Lung Cancer	CK	Immunotherapy	1.2503055434171726	1.2503055434171726	3.3601961479336513	7.189256874648742	2.0317465080529056	1.7973142186621855	1.875458315125759	1.641026025735039	1.9536024115893322	4.766789884277971	1.406593736344319	2.188034700980052	1.328449639880746	0.9377291575628794	3.985348919642237	1.328449639880746	1.5628819292714657	1.7973142186621855	1.094017350490026	1.641026025735039	2.5787551832979183	1.875458315125759	4.688645787814397	1.5628819292714657	2.188034700980052	7.579977356966609	1.094017350490026	2.3443228939071985	2.0317465080529056
GSM8382415	GSM8382415_DSP-1001250002070-D-D10.dcc.gz	51.0	101.0	542.0	62.0	65.0	61.0	322.0	52.0	57.0	382.0	147.0	290.0	68.0	42.0	144.0	56.0	57.0	49.0	69.0	77.0	116.0	308.0	197.0	61.0	67.0	191.0	68.0	74.0	60.0	40412471.0	90_DSP-1001250002070-D-D10	90	Lung Cancer	CK	Immunotherapy	1.2619866773303716	2.4992285178503435	13.411701551236497	1.5341798822447656	1.608414392675964	1.509435045434366	7.96783745294862	1.286731514140771	1.4104556981927683	9.452527661572587	3.637491011128718	7.176002675015838	1.6826489031071623	1.0392831460367766	3.56325650069752	1.385710861382369	1.4104556981927683	1.2124970037095728	1.7073937399175616	1.905352434400757	2.870401070006335	7.621409737603028	4.87473285164869	1.509435045434366	1.6579040662967626	4.726263830786293	1.6826489031071623	1.8311179239695587	1.4846902086239666
