section	patient	gene	neighborhood	radius	index_definition	n_index	pct_detected	spearman_rho	spearman_p	partial_rho_epi	partial_p_epi	partial_rho_epi_imm	partial_p_epi_imm	hot_minus_cold_median	mannwhitney_p
P11_T4	P11	CLDN4	t_effector	1	index_tumor_not_immune_rich	651	0.0937	0.1335733186408464	0.0006334867689428357	0.1017511065954212	0.009434310385157593	0.09484934438336791	0.015643612349439312	0.0	0.013143061722996272
P11_T4	P11	CLDN4	t_effector	1	tumor_including_immune_rich	840	0.0905	0.14112858152404936	4.0472615113116544e-05	0.11049123405462517	0.0013483675985041708	0.10635355871142656	0.0020499456421883624	0.0	0.001890536386468677
P11_T4	P11	CLDN4	t_effector	2	index_tumor_not_immune_rich	659	0.091	0.10140320667954683	0.009190198391666675	0.08932050503763493	0.021938492920815563	0.08093324997618875	0.038085372031666016	0.0	0.13678641993780447
P11_T4	P11	CLDN4	t_effector	2	tumor_including_immune_rich	852	0.088	0.10257827287084785	0.0027204661067682214	0.09093970063153	0.007942912383341758	0.086592096948333	0.011550029261227177	0.0	0.018044760077946847
P11_T4	P11	CLDN4	t_effector	3	index_tumor_not_immune_rich	662	0.0921	0.0808302190255897	0.037600577818311054	0.07938333277331193	0.04132076308895877	0.07609042009849312	0.05070995468849352	0.0	0.16088522352345547
P11_T4	P11	CLDN4	t_effector	3	tumor_including_immune_rich	857	0.0887	0.08125782196569466	0.017347876627020364	0.08236631496749607	0.015934780453946768	0.07888436825464505	0.021064286460990688	0.0	0.063327646273454
P11_T4	P11	CLDN4	t_effector	k6	index_tumor_not_immune_rich	660	0.0924	0.14406525899218178	0.00020443165285497576	0.11146296446701091	0.004171872171202124	0.10463919832061126	0.007222046752114012	0.0	0.00038314864451973927
P11_T4	P11	CLDN4	t_effector	k6	tumor_including_immune_rich	854	0.089	0.14612864450471844	1.80991334936952e-05	0.1164642138621652	0.0006541957558578357	0.11235215306915597	0.0010196682434756945	0.0	0.00032232180111849455
P11_T4	P11	TACSTD2	immune_broad	1	index_tumor_not_immune_rich	651	0.2151	0.019516096285147718	0.619162432967516	0.02356859877716218	0.5486325510491668	0.008545701094852955	0.827982264689194	0.0	0.5631940213450057
P11_T4	P11	TACSTD2	immune_broad	1	tumor_including_immune_rich	840	0.2095	-0.008984024781345436	0.7948643258005689	-0.002225731187967446	0.9486729318883624	-0.013804098700011164	0.6898734915649303	0.0	0.6062469773805422
P11_T4	P11	TACSTD2	immune_broad	2	index_tumor_not_immune_rich	659	0.214	-0.03962674118901808	0.3097600599956095	-0.033465222487144175	0.39142201299516044	-0.049578633214726976	0.204383744858872	0.0	0.6673663650127306
P11_T4	P11	TACSTD2	immune_broad	2	tumor_including_immune_rich	852	0.2077	-0.07029647111773585	0.04022681888430102	-0.05973869743183843	0.08156345101387001	-0.07270208527311595	0.034065318989777375	0.0	0.1643815303510615
P11_T4	P11	TACSTD2	immune_broad	3	index_tumor_not_immune_rich	662	0.2145	-0.06921359355947278	0.07514299312901072	-0.05452155085612446	0.1614734477795055	-0.06627128670393617	0.08890856420330867	0.0	0.30487915216168127
P11_T4	P11	TACSTD2	immune_broad	3	tumor_including_immune_rich	857	0.2077	-0.101077464132409	0.0030538063068800618	-0.08317700877744034	0.014924227035945588	-0.09503674741934241	0.005416795898206697	0.0	0.008867977548812234
P11_T4	P11	TACSTD2	immune_broad	k6	index_tumor_not_immune_rich	660	0.2152	0.03234310745475367	0.4067924377159354	0.03486043126813339	0.37160306765578177	0.019063284694493688	0.625467225757564	0.0	0.2763840122244393
P11_T4	P11	TACSTD2	immune_broad	k6	tumor_including_immune_rich	854	0.2084	-0.0024841602831599547	0.9422126875693397	0.003621883303546845	0.9158786627385672	-0.0070584536505360835	0.8370021634979101	0.0	0.8468963268807472
P11_T4	P11	TACSTD2	t_effector	1	index_tumor_not_immune_rich	651	0.2151	0.19866697096943223	3.2180146998263855e-07	0.1661380696372189	2.070273820203381e-05	0.1584215086973302	5.041170716635278e-05	0.0	4.492596171641145e-05
P11_T4	P11	TACSTD2	t_effector	1	tumor_including_immune_rich	840	0.2095	0.18873388100752198	3.55814098104485e-08	0.15820159090455577	4.13294228103726e-06	0.15516173141386405	6.4126148306545795e-06	0.0	1.4871876280293978e-05
P11_T4	P11	TACSTD2	t_effector	2	index_tumor_not_immune_rich	659	0.214	0.07266410454979598	0.06228189475775542	0.05742325984802936	0.14118109151292355	0.04705211784565743	0.22843078870027472	0.0	0.1786192862892354
P11_T4	P11	TACSTD2	t_effector	2	tumor_including_immune_rich	852	0.2077	0.09278856760564758	0.006722606218117485	0.07977890955773988	0.019933737465288072	0.07543788372769072	0.02785864044623648	0.0	0.009295668243036268
P11_T4	P11	TACSTD2	t_effector	3	index_tumor_not_immune_rich	662	0.2145	0.08191751023571323	0.035096393049185666	0.08098083568820082	0.03738910660967973	0.07710383781771632	0.04770050438483892	0.0	0.09491117722387554
P11_T4	P11	TACSTD2	t_effector	3	tumor_including_immune_rich	857	0.2077	0.07577691222001477	0.026535185105167194	0.07718230626273488	0.023931376260595192	0.07379956827675238	0.030950109554746332	0.0	0.03481566832867425
P11_T4	P11	TACSTD2	t_effector	k6	index_tumor_not_immune_rich	660	0.2152	0.20550030772453506	1.0021135864908419e-07	0.17169092188145613	9.333672406656403e-06	0.16413126066895609	2.3272208259243808e-05	0.0	1.2004294749613768e-06
P11_T4	P11	TACSTD2	t_effector	k6	tumor_including_immune_rich	854	0.2084	0.1919867730989327	1.55890880839083e-08	0.16227996785141954	1.8956775196174932e-06	0.16011739095226044	2.638188512716046e-06	0.0	4.3768151945935634e-06
P15_T1	P15	CLDN4	immune_broad	1	index_tumor_not_immune_rich	1050	0.3343	0.09751684721895759	0.0015578476570482312	0.09586210207469331	0.001881882662892726	0.07556001775918239	0.014418254019883562	0.0	0.007942070967238677
P15_T1	P15	CLDN4	immune_broad	1	tumor_including_immune_rich	1298	0.3351	0.10505912408285319	0.00014950109753181066	0.10245087251652368	0.00021917388063366107	0.08073164241217054	0.0036341952871177495	0.0	0.00019473971455977838
P15_T1	P15	CLDN4	immune_broad	2	index_tumor_not_immune_rich	1056	0.3352	0.0968734766735517	0.0016232173347655332	0.09381156894662855	0.0022869826446750086	0.071558247749886	0.020158371935629218	0.0	0.0017189967030245754
P15_T1	P15	CLDN4	immune_broad	2	tumor_including_immune_rich	1306	0.3361	0.09445019564677741	0.0006315868856581918	0.08998683558084698	0.0011369465391725328	0.06610593133210822	0.016964794899139816	0.0	0.00018322270820523906
P15_T1	P15	CLDN4	immune_broad	3	index_tumor_not_immune_rich	1058	0.3346	0.12059862765537044	8.409341795969074e-05	0.11684220962670003	0.00014050792787030061	0.09806801665609477	0.0014190260714873697	0.0	0.0001737032856470822
P15_T1	P15	CLDN4	immune_broad	3	tumor_including_immune_rich	1308	0.3356	0.11137615227061888	5.419091402038278e-05	0.10617780116381685	0.00012016414475162312	0.08591397573683415	0.0018862151983530747	0.0	5.784426515561607e-05
P15_T1	P15	CLDN4	immune_broad	k6	index_tumor_not_immune_rich	1059	0.3343	0.09635050517846325	0.0016948618626926374	0.09394050177360877	0.0022226360592134033	0.07396101406388012	0.016170892293910746	0.0	0.0068628355321792775
P15_T1	P15	CLDN4	immune_broad	k6	tumor_including_immune_rich	1309	0.3354	0.10621130141060868	0.00011813749086132737	0.10287068770773014	0.0001939384291027252	0.08116453555612928	0.003321152383158743	0.0	0.0002068928686416595
P15_T1	P15	CLDN4	t_effector	1	index_tumor_not_immune_rich	1050	0.3343	0.03598375750541435	0.2440208407677598	0.031590235418407574	0.30669178525239893	0.015147228404488917	0.6242743515207738	0.0	0.1867937620331791
P15_T1	P15	CLDN4	t_effector	1	tumor_including_immune_rich	1298	0.3351	0.049570353118571185	0.07421492642563692	0.04451130436263143	0.10909512791409749	0.02251829133875331	0.4179522698166277	0.0	0.048215636896290714
P15_T1	P15	CLDN4	t_effector	2	index_tumor_not_immune_rich	1056	0.3352	0.03477984740903702	0.25880743306114906	0.028634142509895575	0.35281303363732386	0.009631466358286909	0.7547933240974782	0.0	0.37430653949630754
P15_T1	P15	CLDN4	t_effector	2	tumor_including_immune_rich	1306	0.3361	0.025286357506507914	0.361197789914651	0.017145602675555108	0.5360262900600132	-0.006833234591421188	0.8052791338325889	0.0	0.5866112732701408
P15_T1	P15	CLDN4	t_effector	3	index_tumor_not_immune_rich	1058	0.3346	0.09286870243307258	0.0024970574926593764	0.08654474686726325	0.004867749854279316	0.07066357886347253	0.021650391728285843	0.0	0.0023008465826576626
P15_T1	P15	CLDN4	t_effector	3	tumor_including_immune_rich	1308	0.3356	0.08792823388673582	0.001456751390789709	0.07996143748987622	0.0038198352386837634	0.06135091447839347	0.02661604085764133	0.0	0.0007964016971781524
P15_T1	P15	CLDN4	t_effector	k6	index_tumor_not_immune_rich	1059	0.3343	0.0371627761103358	0.22691242425757718	0.03192075832422314	0.2995864395700106	0.015711203143698962	0.6098956241041609	0.0	0.18587721257864287
P15_T1	P15	CLDN4	t_effector	k6	tumor_including_immune_rich	1309	0.3354	0.05043752318321075	0.06811388214721113	0.0447572383598603	0.10566989631445402	0.022839847616064782	0.40935221510144665	0.0	0.039816216878624716
P15_T1	P15	TACSTD2	immune_broad	1	index_tumor_not_immune_rich	1050	0.9162	0.09070458883902782	0.003263850147292504	0.08466915825029639	0.006070544117731161	0.07132479529333843	0.020934082433129435	0.13888440984264694	0.008720070344605344
P15_T1	P15	TACSTD2	immune_broad	1	tumor_including_immune_rich	1298	0.9168	0.07985435694656702	0.003991907136114245	0.07094703173598521	0.010593307050533065	0.062013794919515364	0.025582507342129825	0.1489530124477909	0.001335088020348148
P15_T1	P15	TACSTD2	immune_broad	2	index_tumor_not_immune_rich	1056	0.9176	0.11298670195545989	0.0002340847292680675	0.10220301797884351	0.0008860734613256885	0.08700472655319103	0.004703768423169026	0.2505546790105171	0.000383555005149228
P15_T1	P15	TACSTD2	immune_broad	2	tumor_including_immune_rich	1306	0.9173	0.09968150409006588	0.0003086951148545388	0.08596259726977849	0.0018825662654831264	0.0791463915580791	0.004239125979699276	0.16910604232720683	0.0007710210763202371
P15_T1	P15	TACSTD2	immune_broad	3	index_tumor_not_immune_rich	1058	0.9168	0.14108452111125946	4.091505629054938e-06	0.12719669611266474	3.3638537540583814e-05	0.11533830235996194	0.00017254459271324625	0.2582628701436114	1.9454897246155917e-05
P15_T1	P15	TACSTD2	immune_broad	3	tumor_including_immune_rich	1308	0.9167	0.12418020802685403	6.65960500327508e-06	0.10773402400462762	9.520983030367604e-05	0.1035773820146166	0.00017708243459861283	0.2200130257520394	7.274005397237342e-05
P15_T1	P15	TACSTD2	immune_broad	k6	index_tumor_not_immune_rich	1059	0.9169	0.09179030209840372	0.002791128609756021	0.08324232683161611	0.0067462327546225845	0.06937475629667231	0.02410013978912388	0.137651150025774	0.006520756906883468
P15_T1	P15	TACSTD2	immune_broad	k6	tumor_including_immune_rich	1309	0.9167	0.07852974629063508	0.004470631716012649	0.06806245638185289	0.013813846926332767	0.059971953448835914	0.030157894178090262	0.13723504614975202	0.003634968384112801
P15_T1	P15	TACSTD2	t_effector	1	index_tumor_not_immune_rich	1050	0.9162	0.07714734657936115	0.01239797668345902	0.05971999290888499	0.053156529098848646	0.04916837558391891	0.11165864423113327	0.0999414957866418	0.04586372101651656
P15_T1	P15	TACSTD2	t_effector	1	tumor_including_immune_rich	1298	0.9168	0.06854503066162598	0.01350939228515068	0.05101967427118497	0.06623330657327747	0.04162551661897074	0.13420555443171014	0.12102284294314991	0.03307119995086909
P15_T1	P15	TACSTD2	t_effector	2	index_tumor_not_immune_rich	1056	0.9176	0.09362702166345643	0.002322113017045623	0.07143577019791689	0.020313694818908736	0.05855528624325722	0.05738146125354441	0.20802797243809512	0.0005861025680088513
P15_T1	P15	TACSTD2	t_effector	2	tumor_including_immune_rich	1306	0.9173	0.08615136218502606	0.001831946174500118	0.06202140292455032	0.025057188649459036	0.05350457226205212	0.05340504403144301	0.20057913352209944	0.0002585471992942075
P15_T1	P15	TACSTD2	t_effector	3	index_tumor_not_immune_rich	1058	0.9168	0.11808944762104369	0.00011810684284939113	0.09252174354139195	0.002604530993697557	0.08178735038879915	0.007835380388545617	0.22688004885461255	3.816143491162595e-05
P15_T1	P15	TACSTD2	t_effector	3	tumor_including_immune_rich	1308	0.9167	0.10346170058985532	0.00017802973618676274	0.07695463161920806	0.005376502225476331	0.07026858750006533	0.011081487560879837	0.20285048804050065	0.0001506499786084591
P15_T1	P15	TACSTD2	t_effector	k6	index_tumor_not_immune_rich	1059	0.9169	0.08476781235339326	0.005775725234103131	0.06556951294341362	0.032961839759629685	0.05478280629879709	0.07502642080789543	0.10550369737418941	0.043590399461212036
P15_T1	P15	TACSTD2	t_effector	k6	tumor_including_immune_rich	1309	0.9167	0.07348900120239181	0.007816458551730115	0.05592891005129665	0.04313608271730677	0.047741612250747405	0.08447182240845932	0.14253448882398678	0.015078535138567913
P15_T2	P15	CLDN4	immune_broad	1	index_tumor_not_immune_rich	1261	0.3069	0.08162064620492186	0.003727333270621468	0.07842771657178182	0.0053455803109104605	0.06885516407123321	0.014540752221682926	0.0	0.014876304165940744
P15_T2	P15	CLDN4	immune_broad	1	tumor_including_immune_rich	1553	0.3104	0.09546465378317076	0.00016478428842683004	0.09274493483935509	0.0002535268182085356	0.07427403969455597	0.003424691104625741	0.0	0.0019552103880500246
P15_T2	P15	CLDN4	immune_broad	2	index_tumor_not_immune_rich	1263	0.308	0.13285001274137864	2.1620302775146816e-06	0.12958988531123822	3.864129641433482e-06	0.1235066996931614	1.0910616705071219e-05	0.0	0.00019985037659515229
P15_T2	P15	CLDN4	immune_broad	2	tumor_including_immune_rich	1558	0.3119	0.13165372408636303	1.8370337654948033e-07	0.1282866152363094	3.7947749146240123e-07	0.11461080870216338	5.835443292611764e-06	0.0	8.97548101422931e-06
P15_T2	P15	CLDN4	immune_broad	3	index_tumor_not_immune_rich	1265	0.3091	0.0986582383794905	0.0004412987162698708	0.09281261653888927	0.000954469663357417	0.0854289650113916	0.0023769175269065627	0.0	0.0012332132046962872
P15_T2	P15	CLDN4	immune_broad	3	tumor_including_immune_rich	1561	0.3126	0.11327795728398268	7.243100993226064e-06	0.10750243608756435	2.0910675646010312e-05	0.09321819634446459	0.00022805789401726778	0.0	0.00020887980367386005
P15_T2	P15	CLDN4	immune_broad	k6	index_tumor_not_immune_rich	1264	0.3078	0.07994147205620616	0.004456757852290384	0.07673824699519377	0.00636226799256051	0.06696089887024223	0.017356142405304132	0.0	0.018394575544627662
P15_T2	P15	CLDN4	immune_broad	k6	tumor_including_immune_rich	1560	0.3115	0.0979612359160573	0.00010645779601056988	0.0954093605691736	0.00016145977504893576	0.07718394449125592	0.002298566620474873	0.0	0.000985822482197491
P15_T2	P15	CLDN4	t_effector	1	index_tumor_not_immune_rich	1261	0.3069	0.022599050228286326	0.4226620058860741	0.01893979856163368	0.501781617877072	0.010977778578474583	0.6971706352906464	0.0	0.4201732449582992
P15_T2	P15	CLDN4	t_effector	1	tumor_including_immune_rich	1553	0.3104	0.030121080127196272	0.23549257073716204	0.026097448860400184	0.30420067617055535	0.00857449209452574	0.7357996174280804	0.0	0.16998526744271547
P15_T2	P15	CLDN4	t_effector	2	index_tumor_not_immune_rich	1263	0.308	0.10093305399650769	0.00032732342876211595	0.09815514586250108	0.00047958742637030415	0.09359841250742103	0.0008755244569112332	0.0	0.00034581275555600164
P15_T2	P15	CLDN4	t_effector	2	tumor_including_immune_rich	1558	0.3119	0.08765249589092733	0.000532864633957011	0.08459150990025512	0.0008341949216136181	0.07212039470827598	0.00442313686941263	0.0	0.0007743853212932882
P15_T2	P15	CLDN4	t_effector	3	index_tumor_not_immune_rich	1265	0.3091	0.058697575200505336	0.0368498930187839	0.05203380778746207	0.0644045510941831	0.04743745173310092	0.09196053399189245	0.0	0.032410489175294786
P15_T2	P15	CLDN4	t_effector	3	tumor_including_immune_rich	1561	0.3126	0.06453922332528672	0.010755968875982147	0.05685346579498122	0.024732948821547036	0.04532560478875436	0.07359418597766716	0.0	0.013359573014508346
P15_T2	P15	CLDN4	t_effector	k6	index_tumor_not_immune_rich	1264	0.3078	0.022344107745936512	0.4273653089213678	0.018413587735715973	0.5132389573983712	0.010131944806389598	0.719156574644905	0.0	0.4217980620844495
P15_T2	P15	CLDN4	t_effector	k6	tumor_including_immune_rich	1560	0.3115	0.037571342180986726	0.13799915452508588	0.0334386868874158	0.18696561291974503	0.01601332712923124	0.5276460822590731	0.0	0.060489196106243814
P15_T2	P15	TACSTD2	immune_broad	1	index_tumor_not_immune_rich	1261	0.8921	0.07829103961501578	0.0054079645513668865	0.07201390841486309	0.010557208924810695	0.06278180588437425	0.02590496177687051	0.09142280753132925	0.010769900434270464
P15_T2	P15	TACSTD2	immune_broad	1	tumor_including_immune_rich	1553	0.8815	0.06976764200790915	0.005949532756145474	0.06434931839694402	0.011223729016910915	0.05889373909351976	0.020365766698940517	0.08010011774970449	0.007966306460540118
P15_T2	P15	TACSTD2	immune_broad	2	index_tumor_not_immune_rich	1263	0.8915	0.11180335570660463	6.83657185597954e-05	0.1056511650784044	0.00016989441735156324	0.09965020513776127	0.0003941805853734045	0.1136035263913362	0.0010113359514850669
P15_T2	P15	TACSTD2	immune_broad	2	tumor_including_immune_rich	1558	0.8813	0.09918278728944473	8.802704866928913e-05	0.09264541138763578	0.00025160612250154166	0.08841585952042046	0.0004799501539482773	0.11772485548583544	0.0007814396455575675
P15_T2	P15	TACSTD2	immune_broad	3	index_tumor_not_immune_rich	1265	0.8917	0.08799836722690972	0.0017314228146038018	0.07645636328678686	0.006537514118943977	0.06909659666134145	0.01404507744458054	0.0951012514347016	0.01609143067602408
P15_T2	P15	TACSTD2	immune_broad	3	tumor_including_immune_rich	1561	0.8815	0.07681858223602712	0.0023884996713491287	0.0650181578087181	0.010208927490852905	0.05877742614775753	0.020290981036807536	0.11344297335336084	0.014795499197832872
P15_T2	P15	TACSTD2	immune_broad	k6	index_tumor_not_immune_rich	1264	0.8916	0.08189675875154308	0.003572049885376745	0.07585437738262328	0.006997065213760999	0.0664784693653965	0.018181717886513453	0.08140175461308097	0.019048676735688254
P15_T2	P15	TACSTD2	immune_broad	k6	tumor_including_immune_rich	1560	0.8814	0.07073840933556909	0.005186668666340261	0.06574631182978233	0.009413329660383843	0.058779036439053266	0.02032782501143387	0.08010011774970449	0.011504385455179967
P15_T2	P15	TACSTD2	t_effector	1	index_tumor_not_immune_rich	1261	0.8921	0.04604727053730318	0.10217283589866943	0.03879615095797299	0.16873556279830107	0.03155346665702643	0.26324301971918296	0.024412591360416735	0.11433145086465885
P15_T2	P15	TACSTD2	t_effector	1	tumor_including_immune_rich	1553	0.8815	0.042730565119121884	0.09230846924191978	0.034720877438003984	0.17157702199576552	0.028322315599838936	0.26496414815212765	0.07121254920706344	0.061577118899556624
P15_T2	P15	TACSTD2	t_effector	2	index_tumor_not_immune_rich	1263	0.8915	0.08435766365107773	0.0026967534464506903	0.07909271155302564	0.004933242759567208	0.07469539583013025	0.007964937225140674	0.11422669936348306	0.0058545525430001195
P15_T2	P15	TACSTD2	t_effector	2	tumor_including_immune_rich	1558	0.8813	0.08034260100014697	0.0015044173513961059	0.07457677995523371	0.003235284506524381	0.06998395208421297	0.00574895429546487	0.12322901890004578	0.004261350763621644
P15_T2	P15	TACSTD2	t_effector	3	index_tumor_not_immune_rich	1265	0.8917	0.07012041618448105	0.012611092070324655	0.057100701815742734	0.042383360318659566	0.052734790268529	0.06098909100795244	0.13379150160895836	0.003135318001403719
P15_T2	P15	TACSTD2	t_effector	3	tumor_including_immune_rich	1561	0.8815	0.05681143991596175	0.02479343443890153	0.04131703474393511	0.10283112457921825	0.036020240313433684	0.155156934924771	0.11705000811849264	0.00895150868954099
P15_T2	P15	TACSTD2	t_effector	k6	index_tumor_not_immune_rich	1264	0.8916	0.04892029265408625	0.08210998751340311	0.04136570988678854	0.14176301906573752	0.033795528491918844	0.23024539863087162	0.020063058481233575	0.18076898001231156
P15_T2	P15	TACSTD2	t_effector	k6	tumor_including_immune_rich	1560	0.8814	0.0433854576628742	0.08670862241398043	0.03520605673940342	0.16471181743092228	0.027635464122731136	0.2756487622969853	0.06239045557505163	0.05780847896993841
P16_T1	P16	CLDN4	immune_broad	1	index_tumor_not_immune_rich	919	0.6192	-0.08659785141077975	0.008624833716740323	-0.016483721582390205	0.6179303706734317	-0.010294961560855706	0.7555458646803136	-0.20348755468704094	0.011427451023222644
P16_T1	P16	CLDN4	immune_broad	1	tumor_including_immune_rich	1107	0.617	-0.08881863917925743	0.0030999647484220303	-0.016620415197037414	0.5808447330761106	-0.009513817540278746	0.7520760145982048	-0.15945217849958437	0.02339647413546495
P16_T1	P16	CLDN4	immune_broad	2	index_tumor_not_immune_rich	924	0.618	0.03314317663502783	0.31423373985201447	0.04523375801554126	0.16972637817606442	0.05356465232494286	0.10407269258920894	0.08306365418216233	0.26749090219915317
P16_T1	P16	CLDN4	immune_broad	2	tumor_including_immune_rich	1112	0.6151	0.028022202302579183	0.35052092851074673	0.05568870764622052	0.06351801741703085	0.06842831843911554	0.022613190102279173	0.05426441394703474	0.49575420574576323
P16_T1	P16	CLDN4	immune_broad	3	index_tumor_not_immune_rich	923	0.6176	0.11330158695122391	0.0005633926810829713	0.10068244381200722	0.0022074608868576703	0.10752456854512264	0.0010823334410245845	0.426413664821349	0.0003083819343318067
P16_T1	P16	CLDN4	immune_broad	3	tumor_including_immune_rich	1113	0.6155	0.0873970164187498	0.003522642502483057	0.08861014996545823	0.003102971805318834	0.09697947281835582	0.0012101370466479106	0.23572955070920854	0.006282681673132529
P16_T1	P16	CLDN4	immune_broad	k6	index_tumor_not_immune_rich	926	0.6177	-0.07146292049799184	0.029669279182222577	-0.004141803319708492	0.8998916375511591	0.001476578615050206	0.9642480966351613	-0.16560272774563023	0.03630547847162979
P16_T1	P16	CLDN4	immune_broad	k6	tumor_including_immune_rich	1115	0.6152	-0.07708479405373933	0.010026016209909207	-0.007128452279383984	0.8121450534097009	-0.00021323249854980687	0.9943304431958797	-0.15327924774083912	0.03688785805649846
P16_T1	P16	CLDN4	t_effector	1	index_tumor_not_immune_rich	919	0.6192	0.06397196610533831	0.05254305487240178	0.075956195873729	0.021360573056920424	0.08376987137188684	0.011157675992733861	0.21444406180415443	0.058148866843290195
P16_T1	P16	CLDN4	t_effector	1	tumor_including_immune_rich	1107	0.617	0.06358604321044423	0.03439921276655485	0.08472822536951831	0.0048075146228427285	0.09565205174384489	0.001455945018617968	0.14975754897456584	0.09042816842155861
P16_T1	P16	CLDN4	t_effector	2	index_tumor_not_immune_rich	924	0.618	0.1047515544662106	0.0014294505832658122	0.0648806966927046	0.048776481910021645	0.07045331580302579	0.032433018930642245	0.2576338013827194	0.004022130339905341
P16_T1	P16	CLDN4	t_effector	2	tumor_including_immune_rich	1112	0.6151	0.1203831131099983	5.70954232520384e-05	0.10055047059125131	0.0007900682073909749	0.10952952812199601	0.0002561300437799795	0.38540842965570743	0.0002895427260528865
P16_T1	P16	CLDN4	t_effector	3	index_tumor_not_immune_rich	923	0.6176	0.19057103368594186	5.36501906922045e-09	0.1623121939505011	7.243240896101334e-07	0.1660772878857371	4.009551493563993e-07	1.1904593246306028	2.5756357903744404e-08
P16_T1	P16	CLDN4	t_effector	3	tumor_including_immune_rich	1113	0.6155	0.17601273030868864	3.386183018704241e-09	0.15969670138203387	8.614644245201049e-08	0.16524089261449826	3.0302935484024013e-08	1.1445579480286283	2.2395370137012755e-09
P16_T1	P16	CLDN4	t_effector	k6	index_tumor_not_immune_rich	926	0.6177	0.07823407368672283	0.017260232907467164	0.08712541344546647	0.008018829991449816	0.09440700607862126	0.0040755126473395725	0.2282634136007321	0.029372743070467708
P16_T1	P16	CLDN4	t_effector	k6	tumor_including_immune_rich	1115	0.6152	0.07350735284599781	0.014084616176681723	0.09203260171662993	0.002106310935263624	0.10246609793732311	0.00061794757965103	0.1756572906052868	0.035310372149170106
P16_T1	P16	TACSTD2	immune_broad	1	index_tumor_not_immune_rich	919	0.6181	-0.1299624719037324	7.775362889394625e-05	-0.06900997259713573	0.03656900615770318	-0.006850184570017341	0.8358873808938435	-0.2781334017056062	0.001218473492342098
P16_T1	P16	TACSTD2	immune_broad	1	tumor_including_immune_rich	1107	0.6079	-0.14788735062191632	7.728975823051032e-07	-0.0827663688077523	0.005884655901118264	-0.008448121547005706	0.7790818562688384	-0.34440399140875744	4.5391257982953515e-05
P16_T1	P16	TACSTD2	immune_broad	2	index_tumor_not_immune_rich	924	0.6201	-0.06969730631507012	0.03414770064268664	-0.0639643007371022	0.05205843773750894	-0.01339280299367507	0.6846458568268016	-0.10139552458597267	0.22478087508757116
P16_T1	P16	TACSTD2	immune_broad	2	tumor_including_immune_rich	1112	0.6097	-0.0841828051770882	0.0049688555477101146	-0.06340777314653905	0.0345807138738888	-0.0023001463942829647	0.9389839556802367	-0.14007767215748845	0.029949877896963562
P16_T1	P16	TACSTD2	immune_broad	3	index_tumor_not_immune_rich	923	0.6176	0.02289553432597835	0.48722092277787543	0.006188691874690668	0.8511407473941548	0.04365962460452068	0.18556504570220647	0.15486389314395965	0.31913463826929334
P16_T1	P16	TACSTD2	immune_broad	3	tumor_including_immune_rich	1113	0.6065	0.01682980394806909	0.5748800804317143	0.0145791291727198	0.6272193462731581	0.061586832621521925	0.0401279455202615	0.08837071839311728	0.6915264685639277
P16_T1	P16	TACSTD2	immune_broad	k6	index_tumor_not_immune_rich	926	0.6188	-0.13389787965341662	4.361197095025768e-05	-0.07715640814224642	0.0189279587200612	-0.013656705476140391	0.6784455119042782	-0.27397110739160135	0.001787321569225576
P16_T1	P16	TACSTD2	immune_broad	k6	tumor_including_immune_rich	1115	0.6081	-0.15058163848394723	4.386918261930291e-07	-0.08877279421196585	0.0030222334182140433	-0.013007043999370992	0.6646753580445153	-0.3638012080345664	1.784517696740414e-05
P16_T1	P16	TACSTD2	t_effector	1	index_tumor_not_immune_rich	919	0.6181	0.002622349405249255	0.9367236191409426	0.010189321605357312	0.7578474624956585	0.05091405395145847	0.12339563694598828	0.06367463137304363	0.874596089353599
P16_T1	P16	TACSTD2	t_effector	1	tumor_including_immune_rich	1107	0.6079	-0.035069898969583096	0.24366605155646776	-0.019558471785159237	0.5158379043899466	0.02925707511824411	0.33122096933452405	-0.07815481223935028	0.25310680813772657
P16_T1	P16	TACSTD2	t_effector	2	index_tumor_not_immune_rich	924	0.6201	0.05690883070072776	0.08382013523869186	0.01762556670570103	0.5927904144023041	0.056090391436588005	0.08872093085873965	0.1732143305871463	0.06682803882916165
P16_T1	P16	TACSTD2	t_effector	2	tumor_including_immune_rich	1112	0.6097	0.03678295866704799	0.2203401272841137	0.013478683299242991	0.6535891944252981	0.05843496526597047	0.05161538117770945	0.08169619461964461	0.1976605759097222
P16_T1	P16	TACSTD2	t_effector	3	index_tumor_not_immune_rich	923	0.6176	0.14109238007168226	1.6907564803620417e-05	0.11162583833604876	0.0006850932044705184	0.13517440778373288	3.861695043579164e-05	0.5207578157121259	7.688034240298016e-05
P16_T1	P16	TACSTD2	t_effector	3	tumor_including_immune_rich	1113	0.6065	0.114955370600825	0.00012127218866426172	0.09572860033536087	0.001393560904215755	0.12711631052204234	2.1426907816591825e-05	0.3985576000894032	0.00024347759421731823
P16_T1	P16	TACSTD2	t_effector	k6	index_tumor_not_immune_rich	926	0.6188	0.0022621421264322054	0.9451928742168181	0.006209552280760423	0.850404288523063	0.048962473926730775	0.1369599632219971	0.06156148993705912	0.883534708708313
