cohort	patient	ligand	mean_high	mean_low	frac_high	frac_low
GSE205335	P1018	VTN	0.0963069498538971	0.2255159169435501	0.1903409090909091	0.21218487394957983
GSE205335	P1018	VWF	0.0024236002936959267	0.0	0.005681818181818182	0.0
GSE205335	P1018	WBP1	0.3875097930431366	0.22003911435604095	0.7585227272727273	0.27310924369747897
GSE205335	P1018	WFIKKN2	0.0	0.0	0.0	0.0
GSE205335	P1018	WIF1	0.0007632533088326454	0.0	0.002840909090909091	0.0
GSE205335	P1018	WNT1	0.0008013697224669158	0.0006070203380659223	0.002840909090909091	0.004201680672268907
GSE205335	P1018	WNT10A	0.03127581253647804	0.008551115170121193	0.11505681818181818	0.012605042016806723
GSE205335	P1018	WNT10B	0.0012799196410924196	0.003074091859161854	0.002840909090909091	0.0021008403361344537
GSE205335	P1018	WNT11	0.001137417508289218	0.0	0.005681818181818182	0.0
GSE205335	P1018	WNT16	0.0007062595686875284	0.0	0.0014204545454545455	0.0
GSE205335	P1018	WNT2	0.0	0.0	0.0	0.0
GSE205335	P1018	WNT2B	0.01326779369264841	0.002048211870715022	0.05965909090909091	0.008403361344537815
GSE205335	P1018	WNT3	0.04433522745966911	0.008473698981106281	0.16193181818181818	0.025210084033613446
GSE205335	P1018	WNT3A	0.0017601324943825603	0.006353300996124744	0.009943181818181818	0.012605042016806723
GSE205335	P1018	WNT4	0.06514132022857666	0.02721155248582363	0.20880681818181818	0.052521008403361345
GSE205335	P1018	WNT5A	0.028452815487980843	0.0061734686605632305	0.09801136363636363	0.008403361344537815
GSE205335	P1018	WNT5B	0.08702356368303299	0.07578851282596588	0.26704545454545453	0.12605042016806722
GSE205335	P1018	WNT6	0.0005692305276170373	0.0008785152458585799	0.0014204545454545455	0.0021008403361344537
GSE205335	P1018	WNT7A	0.0415986031293869	0.02305600792169571	0.13920454545454544	0.05042016806722689
GSE205335	P1018	WNT7B	0.2677203416824341	0.11151724308729172	0.5852272727272727	0.15546218487394958
GSE205335	P1018	WNT8B	0.0	0.0	0.0	0.0
GSE205335	P1018	WNT9A	0.011480792425572872	0.0011327946558594704	0.046875	0.004201680672268907
GSE205335	P1018	WNT9B	0.0	0.0	0.0	0.0
GSE205335	P1018	XCL1	0.013647031038999557	0.02440226450562477	0.024147727272727272	0.018907563025210083
GSE205335	P1018	XCL2	0.012113080359995365	0.03170166537165642	0.02130681818181818	0.0273109243697479
GSE205335	P1018	ZDHHC5	0.23897528648376465	0.09217576682567596	0.609375	0.15126050420168066
GSE205335	P1018	ZG16B	0.2215082049369812	0.1530778408050537	0.47017045454545453	0.19117647058823528
GSE205335	P1018	ZNRF3	0.07698971033096313	0.022354988381266594	0.2897727272727273	0.04831932773109244
GSE205335	P1018	ZP3	0.13555298745632172	0.09474246948957443	0.3835227272727273	0.13025210084033614
GSE205335	P1018	ZPBP2	0.0007374661508947611	0.0	0.0014204545454545455	0.0
GSE205335	P1025	A2M	0.0	0.0	0.0	0.0
GSE205335	P1025	AANAT	0.000759712653234601	0.0016946648247539997	0.002789400278940028	0.0076045627376425855
GSE205335	P1025	ABCA1	0.02178271859884262	0.01122624147683382	0.05578800557880056	0.030418250950570342
GSE205335	P1025	ACE	0.03269576653838158	0.01653783768415451	0.09902370990237098	0.045627376425855515
GSE205335	P1025	ACE2	0.00040625547990202904	0.0	0.002789400278940028	0.0
GSE205335	P1025	ACP4	0.0006414455128833652	0.0	0.001394700139470014	0.0
GSE205335	P1025	ADAM10	0.22509939968585968	0.22884587943553925	0.49232914923291493	0.39923954372623577
GSE205335	P1025	ADAM11	0.0020997864194214344	0.005093174520879984	0.008368200836820083	0.0076045627376425855
GSE205335	P1025	ADAM12	0.005526477936655283	0.002163719153031707	0.019525801952580194	0.0076045627376425855
GSE205335	P1025	ADAM15	0.15770457684993744	0.09501640498638153	0.39330543933054396	0.19771863117870722
GSE205335	P1025	ADAM17	0.14765243232250214	0.130049467086792	0.3584379358437936	0.23954372623574144
GSE205335	P1025	ADAM2	0.0	0.0	0.0	0.0
GSE205335	P1025	ADAM20	0.0012875881511718035	0.0014114216901361942	0.002789400278940028	0.0038022813688212928
GSE205335	P1025	ADAM21	0.001034290879033506	0.001636221189983189	0.001394700139470014	0.0076045627376425855
GSE205335	P1025	ADAM23	0.0012319181114435196	0.0	0.005578800557880056	0.0
GSE205335	P1025	ADAM28	0.01123865321278572	0.005640513263642788	0.03905160390516039	0.015209125475285171
GSE205335	P1025	ADAM29	0.006569373421370983	0.0026703933253884315	0.023709902370990237	0.011406844106463879
GSE205335	P1025	ADAM7	0.0	0.0	0.0	0.0
GSE205335	P1025	ADAM9	0.037966299802064896	0.027266930788755417	0.13110181311018132	0.06463878326996197
GSE205335	P1025	ADAMTS3	0.0	0.0	0.0	0.0
GSE205335	P1025	ADCYAP1	0.04619130119681358	0.11037949472665787	0.1199442119944212	0.19391634980988592
GSE205335	P1025	ADGRB1	0.04531418904662132	0.041362110525369644	0.11436541143654114	0.10266159695817491
GSE205335	P1025	ADGRE5	0.004206827376037836	0.006456529255956411	0.01813110181311018	0.015209125475285171
GSE205335	P1025	ADGRF5	0.012896852567791939	0.002269518095999956	0.03626220362622036	0.0076045627376425855
GSE205335	P1025	ADIPOQ	0.0	0.0	0.0	0.0
GSE205335	P1025	ADM	0.23455040156841278	0.18208539485931396	0.3877266387726639	0.19771863117870722
GSE205335	P1025	ADM2	0.010844435542821884	0.012569941580295563	0.03626220362622036	0.03802281368821293
GSE205335	P1025	AGRN	0.04310246556997299	0.029079996049404144	0.13528591352859135	0.06463878326996197
GSE205335	P1025	AGRP	0.001206203713081777	0.0032343054190278053	0.0041841004184100415	0.0076045627376425855
GSE205335	P1025	AGT	0.01087771076709032	0.0008538307738490403	0.02510460251046025	0.0038022813688212928
GSE205335	P1025	AHSG	0.0	0.0	0.0	0.0
GSE205335	P1025	AIMP1	0.5483639240264893	0.4855465590953827	0.797768479776848	0.6159695817490495
GSE205335	P1025	ALB	0.0	0.0	0.0	0.0
GSE205335	P1025	ALCAM	0.13016174733638763	0.04195037856698036	0.25662482566248257	0.09125475285171103
GSE205335	P1025	ALKAL1	0.07229577749967575	0.05114220827817917	0.18270571827057183	0.09885931558935361
GSE205335	P1025	ALKAL2	0.0	0.0	0.0	0.0
GSE205335	P1025	ALOX5AP	0.009125201031565666	0.011375220492482185	0.029288702928870293	0.022813688212927757
GSE205335	P1025	AMBN	0.0	0.0018521045567467809	0.0	0.0076045627376425855
GSE205335	P1025	AMELX	0.0016772435046732426	0.003534738440066576	0.0041841004184100415	0.0076045627376425855
GSE205335	P1025	AMELY	0.0	0.0	0.0	0.0
GSE205335	P1025	AMH	0.028231613337993622	0.03036193735897541	0.09065550906555091	0.057034220532319393
GSE205335	P1025	ANG	0.0006660177023150027	0.002419410739094019	0.002789400278940028	0.0076045627376425855
GSE205335	P1025	ANGPT1	0.00041725957999005914	0.0	0.002789400278940028	0.0
GSE205335	P1025	ANGPT2	0.050199203193187714	0.027232304215431213	0.14783821478382148	0.06463878326996197
GSE205335	P1025	ANGPT4	0.0	0.0	0.0	0.0
GSE205335	P1025	ANGPTL1	0.0	0.0	0.0	0.0
GSE205335	P1025	ANGPTL2	0.005749465897679329	0.0017966075101867318	0.019525801952580194	0.0076045627376425855
GSE205335	P1025	ANGPTL3	0.0	0.0	0.0	0.0
GSE205335	P1025	ANGPTL4	0.01837039552628994	0.00630988972261548	0.030683403068340307	0.011406844106463879
GSE205335	P1025	ANGPTL5	0.0	0.0	0.0	0.0
GSE205335	P1025	ANGPTL6	0.004644428379833698	0.006155125796794891	0.016736401673640166	0.011406844106463879
GSE205335	P1025	ANGPTL7	0.0	0.0	0.0	0.0
GSE205335	P1025	ANOS1	0.049424558877944946	0.07526206970214844	0.12273361227336123	0.1596958174904943
GSE205335	P1025	ANPEP	0.002062581479549408	0.0	0.005578800557880056	0.0
GSE205335	P1025	ANTXR1	0.04407097399234772	0.02948174625635147	0.13389121338912133	0.08745247148288973
GSE205335	P1025	ANXA1	0.22771482169628143	0.09185662865638733	0.21896792189679218	0.09125475285171103
GSE205335	P1025	ANXA2	0.7626131772994995	0.5041128993034363	0.7475592747559274	0.5475285171102662
GSE205335	P1025	APELA	0.0	0.0	0.0	0.0
GSE205335	P1025	APLN	0.02733491361141205	0.035580966621637344	0.0794979079497908	0.07604562737642585
GSE205335	P1025	APOA1	0.022847943007946014	0.007736376486718655	0.061366806136680614	0.022813688212927757
GSE205335	P1025	APOA2	0.0005153673700988293	0.0	0.002789400278940028	0.0
GSE205335	P1025	APOA4	0.0	0.0	0.0	0.0
GSE205335	P1025	APOA5	0.000496637774631381	0.0	0.002789400278940028	0.0
GSE205335	P1025	APOB	0.0007120025693438947	0.0	0.001394700139470014	0.0
GSE205335	P1025	APOC1	0.05500578507781029	0.04843536391854286	0.15341701534170155	0.12547528517110265
GSE205335	P1025	APOC2	0.0	0.005193155258893967	0.0	0.0038022813688212928
GSE205335	P1025	APOC3	0.0	0.0	0.0	0.0
GSE205335	P1025	APOC4	0.0	0.0	0.0	0.0
GSE205335	P1025	APOD	0.3902939558029175	0.25508350133895874	0.5564853556485355	0.3231939163498099
GSE205335	P1025	APOE	0.02453526109457016	0.02274111844599247	0.08089260808926081	0.049429657794676805
GSE205335	P1025	APOO	0.5318267345428467	0.48216110467910767	0.7684797768479776	0.596958174904943
GSE205335	P1025	APP	0.9456048011779785	0.9131096601486206	0.8828451882845189	0.7946768060836502
GSE205335	P1025	AREG	0.0007860262412577868	0.0045799389481544495	0.002789400278940028	0.0076045627376425855
GSE205335	P1025	ARF1	1.5503569841384888	1.4824870824813843	0.9762900976290098	0.9201520912547528
GSE205335	P1025	ARMH4	0.05746962130069733	0.0404701828956604	0.15760111576011157	0.09885931558935361
GSE205335	P1025	ARTN	0.010389496572315693	0.004254101775586605	0.040446304044630406	0.019011406844106463
GSE205335	P1025	ASIP	0.0	0.0	0.0	0.0
GSE205335	P1025	ATP1B1	1.3751716613769531	1.2688614130020142	0.9595536959553695	0.844106463878327
GSE205335	P1025	AVP	0.0	0.0	0.0	0.0
GSE205335	P1025	AZGP1	0.1302851438522339	0.043478406965732574	0.21338912133891214	0.053231939163498096
GSE205335	P1025	B2M	2.2501535415649414	2.275120973587036	0.9818688981868898	0.9619771863117871
GSE205335	P1025	BACE1	0.0897812694311142	0.061638474464416504	0.24267782426778242	0.14068441064638784
GSE205335	P1025	BACE2	0.10976502299308777	0.07275997847318649	0.21896792189679218	0.12167300380228137
GSE205335	P1025	BCAN	0.0021445252932608128	0.0	0.009762900976290097	0.0
GSE205335	P1025	BDNF	0.00027619421598501503	0.0031432034447789192	0.001394700139470014	0.0038022813688212928
GSE205335	P1025	BGN	0.05538736283779144	0.04404686018824577	0.16736401673640167	0.08365019011406843
GSE205335	P1025	BMP1	0.010510287247598171	0.003157219151034951	0.040446304044630406	0.0076045627376425855
GSE205335	P1025	BMP10	0.0	0.0	0.0	0.0
GSE205335	P1025	BMP15	0.0	0.0	0.0	0.0
GSE205335	P1025	BMP2	0.006121919956058264	0.008444590494036674	0.02092050209205021	0.019011406844106463
GSE205335	P1025	BMP3	0.07362479716539383	0.03410470485687256	0.17712691771269176	0.07984790874524715
GSE205335	P1025	BMP4	0.0004802752227988094	0.001160397077910602	0.001394700139470014	0.0038022813688212928
GSE205335	P1025	BMP5	0.039323192089796066	0.008790946565568447	0.1101813110181311	0.026615969581749048
GSE205335	P1025	BMP6	0.034584034234285355	0.01735755428671837	0.09065550906555091	0.04182509505703422
GSE205335	P1025	BMP7	0.0001844968501245603	0.0	0.001394700139470014	0.0
GSE205335	P1025	BMP8A	0.0652550607919693	0.051626186817884445	0.17294281729428174	0.11787072243346007
GSE205335	P1025	BMP8B	0.04472143575549126	0.028029868379235268	0.14225941422594143	0.06844106463878327
GSE205335	P1025	BOC	0.011900188401341438	0.005885915830731392	0.04184100418410042	0.019011406844106463
GSE205335	P1025	BPI	0.0	0.0	0.0	0.0
GSE205335	P1025	BST2	0.838511049747467	0.7905585765838623	0.7782426778242678	0.6615969581749049
GSE205335	P1025	BTC	0.00021519673464354128	0.0	0.001394700139470014	0.0
GSE205335	P1025	BTLA	0.0	0.0	0.0	0.0
GSE205335	P1025	BTN1A1	0.0006182254874147475	0.0017246801871806383	0.002789400278940028	0.0038022813688212928
GSE205335	P1025	BTN2A1	0.14392855763435364	0.10508943349123001	0.34449093444909346	0.21292775665399238
GSE205335	P1025	BTNL8	0.00014721491606906056	0.0	0.001394700139470014	0.0
GSE205335	P1025	BTNL9	0.0006603408837690949	0.0018190259579569101	0.001394700139470014	0.0038022813688212928
GSE205335	P1025	C10orf99	0.0	0.0	0.0	0.0
GSE205335	P1025	C1QA	0.006841712165623903	0.004975602030754089	0.019525801952580194	0.011406844106463879
GSE205335	P1025	C1QB	0.009011968038976192	0.007941924966871738	0.02789400278940028	0.022813688212927757
GSE205335	P1025	C1QTNF1	0.008093236945569515	0.006210688967257738	0.026499302649930265	0.015209125475285171
GSE205335	P1025	C1QTNF5	0.0	0.0	0.0	0.0
GSE205335	P1025	C3	0.002348550595343113	0.0014114216901361942	0.002789400278940028	0.0038022813688212928
GSE205335	P1025	C4A	0.0	0.0	0.0	0.0
GSE205335	P1025	C4BPA	0.0	0.0	0.0	0.0
GSE205335	P1025	C5	0.0025074053555727005	0.0010899676708504558	0.008368200836820083	0.0076045627376425855
GSE205335	P1025	C6orf15	0.0	0.0	0.0	0.0
GSE205335	P1025	CA12	0.0006578341708518565	0.0	0.001394700139470014	0.0
GSE205335	P1025	CADM1	0.5027386546134949	0.30869919061660767	0.6875871687587168	0.4296577946768061
GSE205335	P1025	CADM2	0.09546246379613876	0.08372282981872559	0.24546722454672246	0.17490494296577946
GSE205335	P1025	CADM3	0.006677036173641682	0.0	0.01813110181311018	0.0
GSE205335	P1025	CADM4	0.2811114192008972	0.17336159944534302	0.5746164574616457	0.33460076045627374
GSE205335	P1025	CALCA	0.9984033703804016	0.895724892616272	0.702928870292887	0.6273764258555133
GSE205335	P1025	CALCB	0.07950884848833084	0.09127175062894821	0.12552301255230125	0.1634980988593156
GSE205335	P1025	CALM1	2.072500467300415	2.006187677383423	0.9846582984658299	0.9239543726235742
GSE205335	P1025	CALM2	2.1299052238464355	1.8556756973266602	0.9860529986052998	0.9239543726235742
GSE205335	P1025	CALM3	0.7754359245300293	0.7374892234802246	0.8647140864714087	0.7376425855513308
GSE205335	P1025	CALR	1.7777632474899292	1.7599151134490967	0.9762900976290098	0.908745247148289
GSE205335	P1025	CAMP	0.004542910028249025	0.005471360869705677	0.015341701534170154	0.011406844106463879
GSE205335	P1025	CCK	0.011298093013465405	0.04210289940237999	0.03765690376569038	0.07224334600760456
GSE205335	P1025	CCL1	0.0	0.0	0.0	0.0
GSE205335	P1025	CCL11	0.0	0.0	0.0	0.0
GSE205335	P1025	CCL13	0.0	0.0	0.0	0.0
GSE205335	P1025	CCL14	0.0008831123122945428	0.0006759981624782085	0.002789400278940028	0.0038022813688212928
GSE205335	P1025	CCL15	0.03004549816250801	0.013910750858485699	0.09623430962343096	0.034220532319391636
GSE205335	P1025	CCL16	0.0010153909679502249	0.0	0.001394700139470014	0.0
GSE205335	P1025	CCL17	0.0	0.0	0.0	0.0
GSE205335	P1025	CCL18	0.0	0.0	0.0	0.0
GSE205335	P1025	CCL19	0.0007725798059254885	0.0006759981624782085	0.002789400278940028	0.0038022813688212928
GSE205335	P1025	CCL2	0.0031353826634585857	0.0	0.009762900976290097	0.0
GSE205335	P1025	CCL20	0.004113239701837301	0.002264254027977586	0.01394700139470014	0.0076045627376425855
GSE205335	P1025	CCL21	0.0	0.0	0.0	0.0
GSE205335	P1025	CCL22	0.0	0.0	0.0	0.0
GSE205335	P1025	CCL23	0.0	0.0	0.0	0.0
GSE205335	P1025	CCL24	0.0	0.0	0.0	0.0
GSE205335	P1025	CCL25	0.002515770960599184	0.0	0.008368200836820083	0.0
GSE205335	P1025	CCL26	0.0	0.0	0.0	0.0
GSE205335	P1025	CCL27	0.0023354399017989635	0.00521203875541687	0.002789400278940028	0.011406844106463879
GSE205335	P1025	CCL28	0.2450672686100006	0.21545779705047607	0.4909344490934449	0.3688212927756654
GSE205335	P1025	CCL3	0.008350974880158901	0.017343629151582718	0.02510460251046025	0.030418250950570342
GSE205335	P1025	CCL3L1	0.0012374559883028269	0.0	0.002789400278940028	0.0
GSE205335	P1025	CCL4	0.006403845734894276	0.01142747700214386	0.019525801952580194	0.026615969581749048
GSE205335	P1025	CCL4L2	0.0	0.001159042352810502	0.0	0.0038022813688212928
GSE205335	P1025	CCL5	0.0031291358172893524	0.0028422316536307335	0.009762900976290097	0.0038022813688212928
GSE205335	P1025	CCL7	0.0	0.0	0.0	0.0
GSE205335	P1025	CCL8	0.00023274871637113392	0.0	0.001394700139470014	0.0
GSE205335	P1025	CCN1	0.1088750809431076	0.04545629024505615	0.18688981868898186	0.057034220532319393
GSE205335	P1025	CCN2	0.012657439336180687	0.014038285240530968	0.01813110181311018	0.019011406844106463
GSE205335	P1025	CCN3	0.01138703990727663	0.0335022509098053	0.02789400278940028	0.053231939163498096
GSE205335	P1025	CCN4	0.0015481675509363413	0.0	0.0041841004184100415	0.0
GSE205335	P1025	CCN6	0.002923270221799612	0.0008943985449150205	0.009762900976290097	0.0038022813688212928
GSE205335	P1025	CD14	0.005441770888864994	0.010469667613506317	0.01813110181311018	0.022813688212927757
GSE205335	P1025	CD160	0.001044479664415121	0.0011764641385525465	0.0041841004184100415	0.0038022813688212928
GSE205335	P1025	CD1B	0.0	0.0	0.0	0.0
GSE205335	P1025	CD1D	0.0	0.0	0.0	0.0
GSE205335	P1025	CD2	0.0	0.006706806365400553	0.0	0.0076045627376425855
GSE205335	P1025	CD200	0.011606810614466667	0.037525247782468796	0.044630404463040445	0.07604562737642585
GSE205335	P1025	CD209	0.0	0.0	0.0	0.0
GSE205335	P1025	CD22	0.0019029235700145364	0.012984486296772957	0.005578800557880056	0.011406844106463879
GSE205335	P1025	CD226	0.002374701201915741	0.010888274759054184	0.009762900976290097	0.019011406844106463
GSE205335	P1025	CD24	1.5255074501037598	1.357274055480957	0.9525801952580195	0.8593155893536122
GSE205335	P1025	CD244	0.0006649281131103635	0.0	0.001394700139470014	0.0
GSE205335	P1025	CD274	0.006338596809655428	0.018322832882404327	0.02510460251046025	0.045627376425855515
GSE205335	P1025	CD28	0.0	0.0028614304028451443	0.0	0.0038022813688212928
GSE205335	P1025	CD300A	0.0006512950640171766	0.008633391000330448	0.001394700139470014	0.0076045627376425855
GSE205335	P1025	CD300C	0.0018814431969076395	0.002052703406661749	0.005578800557880056	0.0038022813688212928
GSE205335	P1025	CD300LF	0.004417908377945423	0.0	0.011157601115760111	0.0
GSE205335	P1025	CD320	0.5409886240959167	0.5370895862579346	0.7573221757322176	0.6159695817490495
GSE205335	P1025	CD34	0.006529074627906084	0.0038598100654780865	0.022315202231520222	0.0076045627376425855
GSE205335	P1025	CD38	0.0006007786723785102	0.015165437012910843	0.002789400278940028	0.015209125475285171
GSE205335	P1025	CD40	0.033197853714227676	0.013444483280181885	0.11715481171548117	0.022813688212927757
GSE205335	P1025	CD40LG	0.0	0.0	0.0	0.0
GSE205335	P1025	CD44	0.008469108492136002	0.01170258317142725	0.022315202231520222	0.015209125475285171
GSE205335	P1025	CD47	0.588388204574585	0.4218886196613312	0.7656903765690377	0.5171102661596958
GSE205335	P1025	CD48	0.0035990052856504917	0.03160625323653221	0.009762900976290097	0.022813688212927757
GSE205335	P1025	CD52	0.007691145874559879	0.04147755354642868	0.022315202231520222	0.026615969581749048
GSE205335	P1025	CD55	0.2849074900150299	0.27778539061546326	0.5467224546722455	0.39923954372623577
GSE205335	P1025	CD58	0.13870234787464142	0.05843707174062729	0.3458856345885635	0.13307984790874525
GSE205335	P1025	CD59	0.5523037314414978	0.34267693758010864	0.7405857740585774	0.49049429657794674
GSE205335	P1025	CD5L	0.0	0.0	0.0	0.0
GSE205335	P1025	CD6	0.025817882269620895	0.008634224534034729	0.07252440725244072	0.019011406844106463
GSE205335	P1025	CD7	0.00223080744035542	0.010249096900224686	0.008368200836820083	0.019011406844106463
GSE205335	P1025	CD70	0.0	0.011285251006484032	0.0	0.011406844106463879
GSE205335	P1025	CD72	0.00387344928458333	0.014172415249049664	0.009762900976290097	0.022813688212927757
GSE205335	P1025	CD79B	0.0017260090680792928	0.0364961214363575	0.0041841004184100415	0.015209125475285171
GSE205335	P1025	CD80	0.0017054213676601648	0.0013924454106017947	0.005578800557880056	0.0038022813688212928
GSE205335	P1025	CD82	0.12762834131717682	0.10141287744045258	0.3319386331938633	0.20532319391634982
