ligand	n_patients	n_cohorts	median_delta	mean_delta	paired_p	frac_patients_expressed_high	paired_fdr
TGFB3	60	3	0.0013799520093016326	0.005700589254168638	0.014242168814060452	0.05	0.04113156326885856
TGFBI	60	3	0.013584231026470661	0.03864355751817736	0.008402484490246203	0.6666666666666666	0.026633869935926292
TGM2	60	3	0.037983302026987076	0.06766144315139778	5.479833412881591e-05	0.7166666666666667	0.0003501818678285295
TGOLN2	60	3	0.07381367683410645	0.12527020890265703	1.7105255489684115e-08	1.0	3.586101808802196e-07
THBS1	60	3	0.019423365127295256	0.02762022709454565	2.022718574804378e-05	0.65	0.00014829133109762156
THBS2	60	3	0.0	0.0009530385843390832	0.29487572721167077	0.0	0.4472515168893472
THBS4	60	3	0.0	0.0028206896226038226	0.2575121204087446	0.05	0.40597227425916865
THPO	50	2	0.0	0.000704894692171365	0.19783306556714142	0.02	0.3306440746192084
THY1	60	3	0.0	-0.0022401793122602005	0.035272419581874874	0.016666666666666666	0.0865514197132248
TIGIT	60	3	-0.005415774066932499	-0.024916216662192407	9.38308601356928e-05	0.016666666666666666	0.0005691770449855477
TIMD4	60	3	0.0	-0.001727621181392654	0.10252848945648291	0.0	0.2036921930951239
TIMP1	60	3	0.03795062564313412	0.09890070667412752	0.0013633620914137979	0.9333333333333333	0.0058604953210053545
TIMP2	60	3	0.04799911007285118	0.09045517365642203	9.035824853365091e-06	0.9166666666666666	7.103822828796898e-05
TIMP3	60	3	0.005802074912935495	0.019547921153328693	0.01691664744070538	0.5166666666666667	0.0476778153104786
TMEM190	60	3	0.0	0.051664465961948736	0.059575159084757114	0.11666666666666667	0.13257414358712244
TMPRSS6	60	3	0.0	0.007524645296143717	0.001993574874540787	0.11666666666666667	0.007967632023666358
TNC	60	3	0.0026392219588160515	0.040605742847158885	0.11641999625327584	0.5833333333333334	0.2243901540688139
TNF	60	3	0.001456749509088695	-0.002876387436602575	0.44136304062386744	0.13333333333333333	0.5932832773290456
TNFRSF14	60	3	0.032759007066488266	0.04173281573069592	2.3067480643015966e-05	0.9	0.00016605806848436191
TNFSF10	60	3	0.12070043385028839	0.16482344890634218	1.5747864485630498e-09	0.9166666666666666	6.593841703111054e-08
TNFSF11	60	3	0.0	-0.0018699137775305037	0.3365521878439186	0.0	0.48749074481634275
TNFSF12	60	3	0.0014429697766900063	-0.0016266486782114953	0.5363284027088389	0.6333333333333333	0.6753555755922681
TNFSF13	60	3	0.0007023108773864806	0.011606251416378655	0.000630744710677024	0.2833333333333333	0.0030029479253348354
TNFSF13B	60	3	0.00025796203408390284	0.0005542206636164337	0.8859651667962473	0.25	0.9311595200716934
TNFSF14	60	3	-0.000389724358683452	-0.0018340727823670023	0.34126325404775515	0.13333333333333333	0.4919295399120234
TNFSF15	60	3	0.003610460553318262	0.013782961184430557	0.013085915179486365	0.4166666666666667	0.03857723774360723
TNFSF18	50	2	0.0	-2.021586988121271e-05	0.6858304344516057	0.0	0.7753712101889014
TNFSF4	60	3	0.0	-0.0005697384255957635	0.04229421644978221	0.016666666666666666	0.10128574881260467
TNFSF8	60	3	0.0	-0.003967283203140445	0.5833492808544241	0.0	0.7091580779461208
TNFSF9	60	3	0.0056020161136984825	0.022052277745387983	0.0004117237851596015	0.3	0.0020415349513100574
TNN	50	2	0.0	0.00020800215570488946	0.6784023758521882	0.02	0.7753712101889014
TNR	60	3	0.0	-7.799065642757341e-05	0.8886378608950078	0.0	0.9323285722296175
TNXB	60	3	0.0013070610293652862	0.00515358435974728	0.009915556661071844	0.016666666666666666	0.03045849300627555
TPH1	60	3	0.0	0.00042739346439096457	0.2917462458559107	0.016666666666666666	0.4452576804569774
TPO	50	2	0.0	-0.0001995431588147767	0.4445867389117455	0.0	0.5936102268151239
TPSAB1	60	3	0.0	-0.003971297980751842	0.4435847071021536	0.05	0.5936102268151239
TPSB2	60	3	0.0	0.002742762542766286	0.2810566549174276	0.21666666666666667	0.43618532808613764
TPSG1	60	3	0.0	0.00027058883642894216	0.44549752117368835	0.0	0.5941624305832116
TRAF2	60	3	0.015138383954763412	0.011039605977324148	0.0006533971659772214	0.7166666666666667	0.0030984508465983322
TREML1	60	3	0.0	-0.0027110871798261844	0.009940428679872356	0.0	0.03045849300627555
TREML4	60	3	0.0	-0.0006887343587247112	1.0	0.0	1.0
TRH	50	2	0.0	-0.00023733178546535782	1.0	0.0	1.0
TSHB	21	1	0.0	2.1475885573419785e-05	0.31731050786291415	0.0	0.4669779025815054
TSLP	60	3	0.0	0.0026778776019151943	0.15341882806936255	0.06666666666666667	0.2724153039270257
TSPAN3	60	3	0.09099115431308746	0.18712064375480017	9.098856014003719e-07	1.0	9.884666306122221e-06
TSPAN33	60	3	-0.0003873948007822037	0.0010870563652133568	0.49357801242517574	0.35	0.6411149183131358
TSPAN5	60	3	0.02395682455971837	0.027442544314544647	0.00022587884694527256	0.6666666666666666	0.001210427004930945
TTR	50	2	0.0	0.001689058053016197	0.21460188629190957	0.04	0.35130034810798894
TYROBP	60	3	-0.006477364571765065	-0.04560257528501097	0.03461959700142556	0.65	0.08565304020021439
UCN	60	3	0.0006635560130234808	0.004966549647118275	0.015034507470400228	0.05	0.04308449982524766
UCN2	50	2	0.0	0.0007415265844610985	0.04550026389635839	0.0	0.10619690499247711
UCN3	60	3	0.0	-0.004592178158782189	0.08135857180414459	0.05	0.16947351639855834
ULBP2	60	3	0.0021598804742097855	0.008773350457583243	0.009613394634938585	0.43333333333333335	0.029684771547161783
ULBP3	50	2	0.0	0.002074496977729723	0.047967299764438115	0.02	0.11065815293147403
UTS2	60	3	-0.0015190784470178187	-0.006552997660279895	0.029779232582306955	0.25	0.07552055156595298
UTS2B	60	3	0.0	0.0005418918455688982	0.15000331009936452	0.0	0.267543217266777
UXS1	60	3	0.03939575329422951	0.05518730257948239	1.4223291226483314e-06	1.0	1.4527207705681676e-05
VCAM1	60	3	0.0	0.0016123136951743315	0.5606227671812862	0.016666666666666666	0.6956845345603707
VCAN	60	3	0.0022592603345401585	0.02068514532293193	0.14928678279125826	0.3333333333333333	0.26666323682444487
VEGFA	60	3	0.16392922401428223	0.19273198113466303	1.0654566471074263e-08	1.0	2.402303194893159e-07
VEGFB	60	3	0.01763453334569931	0.020256298345824084	0.014229626438151302	1.0	0.04113156326885856
VEGFC	50	2	3.3153082767967135e-05	0.00910938371962402	0.0011496160888813044	0.16	0.005050703037548378
VEGFD	31	2	0.0	0.0006817848601889225	0.32587002429697964	0.0	0.47722387136628763
VGF	60	3	5.939416587352753e-05	0.004851266627277558	0.12431194299369297	0.26666666666666666	0.23505185423649227
VIP	50	2	0.0	0.00019008334798854777	0.16142946236708333	0.0	0.28452537983578846
VSIG10	60	3	0.00503724068403244	0.013571460250144203	0.11687612899840598	0.7833333333333333	0.22490656063300343
VSIG4	60	3	0.0	-0.0015136822454223874	0.5238095180456216	0.11666666666666667	0.6666159468205727
VSIR	31	2	0.06595596671104431	0.05631359967012559	0.0008311951532959938	0.8387096774193549	0.003849915535615165
VSTM1	60	3	0.0	-3.193374504917301e-05	0.875329249147922	0.0	0.922414861315491
VSTM4	60	3	0.0	-0.00017440030690825856	1.0	0.03333333333333333	1.0
VTCN1	60	3	0.005839778168592602	0.031988840876632216	4.196799370215765e-08	0.35	6.965521176955332e-07
VTN	60	3	0.0	-0.0026742741090856727	0.115474887760127	0.016666666666666666	0.22356365672672202
VWF	60	3	0.0	-0.0013987485409112802	0.6926731959684701	0.0	0.7801550133669385
WBP1	60	3	0.003633229061961174	0.05735092185980951	0.004127742073929687	0.38333333333333336	0.0145077993480764
WFIKKN2	50	2	0.0	-6.267519085668028e-05	0.09096894797535775	0.0	0.1858254578300043
WIF1	50	2	0.0	0.0017023964499821886	0.634790432838706	0.14	0.7510639279626273
WNT1	50	2	0.0	-0.0008779186516767368	0.5829195472688132	0.0	0.7091580779461208
WNT10A	60	3	0.0021521680464502424	0.014139462135790381	0.003590316543175898	0.31666666666666665	0.013160822911334963
WNT10B	60	3	0.0	0.0009625190364507337	0.40734696094047373	0.0	0.5556844958035001
WNT11	50	2	0.0	-0.0005589422601042315	0.9818326029360694	0.02	0.9951568791421569
WNT16	60	3	0.0	0.00013691582304697174	0.19610818609418723	0.0	0.32914225053729457
WNT2	50	2	0.0	8.047167269978673e-05	0.7298909084206947	0.0	0.8106130442032808
WNT2B	60	3	0.0005945242010056973	0.0011904351946820195	0.15580204541152395	0.05	0.27582732483966094
WNT3	60	3	0.005535865668207407	0.0064376208805091055	4.693547936620664e-05	0.16666666666666666	0.0003015478378635319
WNT3A	60	3	0.0	0.0032749107803586716	0.6725700985032426	0.0	0.7720665395882564
WNT4	60	3	0.0009285905107390136	0.00835686821907681	0.013631602572115228	0.2	0.03992589478842573
WNT5A	60	3	0.006018399493768811	0.020336279278853907	0.0003888534744391503	0.38333333333333336	0.0019361662581449358
WNT5B	60	3	0.008093293552519754	0.01698231933017572	1.4007623313854763e-07	0.25	2.0665567728464745e-06
WNT6	60	3	0.0	0.00037684177489912446	0.8979718156630753	0.016666666666666666	0.9388244266993657
WNT7A	60	3	0.0012824947989429347	0.0118174194971895	3.2587339414405895e-05	0.16666666666666666	0.0002225249748583717
WNT7B	60	3	0.04706941545009613	0.05477296405733796	7.826869372048426e-07	0.85	8.580833852842082e-06
WNT8B	50	2	0.0	0.00018662552582100034	0.04252247799805163	0.0	0.10131783076888877
WNT9A	60	3	0.006765321129933	0.02573603450655355	3.744775586022836e-06	0.21666666666666667	3.219429370717474e-05
WNT9B	50	2	0.0	5.330052808858454e-06	0.5929800980174267	0.0	0.7154998357012732
XCL1	60	3	0.0	-0.006871646553433189	0.5677037455480187	0.06666666666666667	0.7008326197622752
XCL2	60	3	-0.0002619022343424149	-0.012809776835638331	0.0065797443261267725	0.016666666666666666	0.021901934456048728
ZDHHC5	60	3	0.039376480504870415	0.059933362249284985	8.356954160361806e-08	0.9666666666666667	1.2969558729392675e-06
ZG16B	60	3	0.002967336680740118	0.02264926859352272	0.002931506530393503	0.3	0.011014920221840724
ZNRF3	60	3	0.007542841602116823	0.017696591350249945	0.0014347169120967375	0.5333333333333333	0.006082430698856
ZP3	60	3	0.0017695864662528038	0.008200449935975485	0.02541464830360702	0.43333333333333335	0.0667483620281547
ZPBP2	50	2	0.0	-1.9241528352722526e-05	1.0	0.0	1.0
