ligand	n_patients	n_cohorts	median_delta	mean_delta	paired_p	frac_patients_expressed_high	paired_fdr	pearson	pearson_p	n_background	receptor_score	scaled_delta	scaled_activity	scaled_receptor	scaled_frac	prioritization_score	rank	receptors	activity_ifn	auroc_ifn	activity_cyto	activity_exh
SLITRK6	60	3	0.002609640476293862	0.014984389643116932	0.0026939432140706144	0.38333333333333336	0.010351325211621814	0.10191502197747684	0.3336995089935005	92	0.0022048637426147857	0.2015833870150569	0.580460380297686	0.0009496534624595743	0.1777777777777778	0.24019279963824508	367	PTPRD,PTPRS	0.21637711793240755	0.845132743362832	-0.09878108335005026	-0.10229699518821926
MPDZ	60	3	0.008385578054003417	0.02814524945958207	0.00010140401371014285	0.36666666666666664	0.0006058889819181035	0.09228447009069007	0.3816130445291243	92	0.05675025408466657	0.2142906800912624	0.5649919425022765	0.024442814422197125	0.15555555555555553	0.23982024814282288	368	CLDN1,CLDN4,CLDN5,CLDN8,F11R	0.18185465923499344	0.8047566371681416	-0.04571925077491896	-0.0735321399508942
HLA-DOA	60	3	-0.0010337396524846554	0.0005654109501241085	0.37311097478349176	0.26666666666666666	0.5243140522155547	0.10083098288925418	0.3388936149550049	92	0.3818371494611104	0.19356780539535887	0.5787192141214286	0.16446048981303876	0.022222222222222216	0.2397424328880121	369	CD4	0.2521577557258975	0.8462389380530975	-0.03247854279446118	-0.10935947931429094
SEMA3E	60	3	0.009592049987986684	0.031692901158870274	1.9059192881883843e-06	0.35	1.8551719851946673e-05	0.10817892000240587	0.3046819924045113	92	0.03717354809244474	0.2169449664728374	0.5905213527211189	0.01601096157354033	0.1333333333333333	0.2392026535252075	370	NRP1,NRP2,PLXND1	0.17947458192212695	0.8362831858407079	-0.03765413991932198	-0.09958418591113741
CTHRC1	60	3	0.0029715754790231586	0.02070613424196684	0.015997131427213294	0.55	0.04551564775123783	-0.044905221380365686	0.6708066099382272	92	0.018732421100139618	0.20237965845884254	0.3446400630214137	0.00806821220476043	0.4000000000000001	0.23877198342125416	371	FZD3,FZD5,FZD6,ROR2	0.16527411034475145	0.7959070796460177	-0.14498029516632926	-0.16087463052102682
FAM3D	60	3	0.0023468720610253513	0.030075805781719585	1.1771186559080028e-05	0.2833333333333333	9.017030729551689e-05	0.1759054779260834	0.09349107813381038	92	0.01348568347748369	0.20100528601949333	0.6993026625209187	0.00580839793430434	0.04444444444444443	0.23764019772979017	372	FPR1,FPR2	0.1240030081174828	0.8235619469026548	-0.027898073843072198	-0.06271442342096946
NTN1	60	3	0.00541053235065192	0.017433444137956635	0.00011417800780502077	0.31666666666666665	0.0006655742406195112	0.14365666099651525	0.17188738213576032	92	0.011712991011639437	0.20774546086772208	0.6475051306125985	0.0050448842960109505	0.08888888888888886	0.2372960911663051	373	ADORA2B,DCC,NEO1,UNC5A,UNC5B,UNC5C	0.11687973380463529	0.8053097345132743	0.14664333087591394	-0.06684647284589297
LRIG2	60	3	0.008611842524260283	0.009829317811333263	0.0013986199593512493	0.4666666666666667	0.005969110183659796	0.01242989155756454	0.9063863824915777	92	0.005392488247404496	0.21478847095163842	0.43673080074849685	0.002322590297279398	0.2888888888888889	0.2356826877215759	374	EGFR	0.20328115056354393	0.7566371681415929	-0.12953171696740823	-0.12149198379731545
EREG	60	3	0.0025285814772360027	0.0699108774359047	0.005693659848425591	0.38333333333333336	0.019439781482481662	0.08600421770265561	0.41498274928179774	92	0.014528800422946611	0.20140505398364272	0.554904701963438	0.006257677225293247	0.1777777777777778	0.23508630273753794	375	EGFR,ERBB2,ERBB3,ERBB4	0.26926373428883293	0.8932522123893805	-0.04604012359666203	-0.0856738981710826
SCGB1A1	60	3	0.0	0.06329357934300787	0.0528903491220569	0.31666666666666665	0.12038850895401525	0.11622819117488664	0.26988677652381476	92	0.10802659144004186	0.1958420738672537	0.6034499628250455	0.04652796661125231	0.08888888888888886	0.23367722304811012	376	LMBR1L,LRP2	0.25990287207285306	0.7411504424778761	0.27474702413719737	-0.04036792262843315
CCL3L3	39	2	0.0	-0.0020322778071157443	0.22102157481330342	0.5128205128205128	0.3603284882699831	-0.08179634349494354	0.43825927195082365	92	0.22311140348513922	0.1958420738672537	0.28538613506998084	0.09609596853482076	0.35042735042735035	0.23193788197485138	377	ACKR2,CCR1,CCR3,CCR5	0.08309185627125604	0.8301991150442478	-0.029238610789050812	-0.04987176164840138
BMP7	60	3	0.0008848306169966236	0.008761804610306475	0.008490911806257967	0.25	0.02684296192719119	0.16670614930953967	0.1122270019041885	92	0.09378544117013614	0.19778873652101361	0.6845268486176913	0.04039418273978979	0.0	0.23067744196962367	378	ACVR1,ACVR2A,ACVR2B,BMPR1A,BMPR1B,BMPR2	0.08875471502737221	0.7925884955752212	0.010013537439499998	-0.04718947815095463
LRRN1	60	3	0.0026942042750306427	0.02005486257451897	0.0001889254064895196	0.3333333333333333	0.001030894341346922	0.11473441747643733	0.2761326059205282	92	0.0026568182899306216	0.20176943074557308	0.6010506874972645	0.0011443141085745298	0.11111111111111109	0.2287688858656308	379	LRRC4,LRRC4C,UNC5A	0.1359980114452998	0.7228982300884956	-0.07725395305880785	-0.10863177452278987
CCL2	60	3	0.0020538130775094032	0.020042371270634855	0.21502095354560058	0.38333333333333336	0.35150484197947013	0.010450379407037578	0.9212425192289408	92	0.22311140348513922	0.20036054456547836	0.43355134011886315	0.09609596853482076	0.1777777777777778	0.226946407749235	380	ACKR1,ACKR2,ACKR4,CCR1,CCR10,CCR2	0.03657218918569633	0.8019911504424779	-0.036521900130768226	0.010176640925022868
APOD	60	3	0.006841513328254223	0.05441988144011702	0.001734304854724519	0.48333333333333334	0.007146532073778621	-0.02251924386267397	0.8312717797703854	92	0.009478457582493624	0.210893676101045	0.38059606064154416	0.004082451848619243	0.3111111111111111	0.22667082492557988	381	LEPR	-0.028781331017125	0.7118362831858407	-0.09381963327685978	-0.06845516350190263
HHLA2	60	3	0.001015018584439531	0.03142788316375421	0.0009256015852284936	0.2833333333333333	0.004205680206646577	0.12673412163599243	0.22865466664553705	92	0.09428427616755168	0.1980751552426558	0.6203244196299019	0.04060903519227281	0.04444444444444443	0.2258632636273187	382	KIR3DL3,TMIGD2,VSIG8,VSTM2B	0.08006130665399304	0.6780973451327433	-0.14154910098022086	-0.11713838967962405
CRLF1	60	3	0.0039457561215385795	0.02489858197562474	0.01929032140125116	0.4166666666666667	0.05348476583409544	-0.04758392956690275	0.6524047548289923	92	0.2988391195734342	0.2045228947329642	0.3403375649462668	0.1287125363514422	0.22222222222222224	0.22394880456322386	383	CNTFR,IL6ST,LIFR,SORL1	0.3631739507415062	0.8832964601769911	0.0861645842212809	-0.11327260850116191
PIP	60	3	0.0010889230179600418	0.03723067835089751	0.00011587214767343331	0.26666666666666666	0.0006721709537366642	0.05171978371768053	0.6244000453325158	92	0.3818371494611104	0.19823774794448837	0.4998375946281854	0.16446048981303876	0.022222222222222216	0.2211895136519837	384	AQP5,CD4,NPTN	0.19207164448458233	0.8136061946902656	-0.10566176574190503	-0.11819834361726395
ROBO1	60	3	0.007187545881606638	0.01906108905095607	7.64900353749632e-05	0.2833333333333333	0.0004736041050418705	0.12247727789063376	0.24479560921670826	92	0.03450644016265869	0.21165496152184426	0.6134871455615071	0.01486221563005133	0.04444444444444443	0.22111219178946176	385	NCAM1	0.21801518747427692	0.8622787610619469	-0.10606681218498681	-0.08824708897822986
ENG	60	3	0.00018693041056394577	0.004791614622808993	0.580816840768841	0.3	0.7091580779461208	0.09975882110323152	0.3440807012071313	92	0.09378544117013614	0.19625332822724859	0.5769971250772419	0.04039418273978979	0.06666666666666665	0.22007782567773673	386	ACVR2A,ACVRL1,BMPR2,CDH5,ITGAV	0.20224416165981282	0.8478982300884955	-0.061179845877072536	-0.08217067343877177
ECM1	60	3	0.004518218571320176	0.027943834599864204	0.001678234940661389	0.3333333333333333	0.006961027792499828	0.0875632065917657	0.4065448467871503	92	0.006084604188799858	0.20578233495831755	0.5574087248832481	0.0026206904870852794	0.11111111111111109	0.2192307153599405	387	CACHD1,ITGB4	0.20965351175569394	0.8301991150442478	-0.07366187785887239	-0.1028680997248846
ANTXR1	60	3	0.0012494297698140144	0.014449872390832752	0.004470641731807893	0.35	0.015530281597414045	0.07680787496111688	0.4667859819353709	92	0.0016568313779619832	0.19859086920126742	0.5401336839246973	0.0007136112878010886	0.1333333333333333	0.2181928744367748	388	TREML2	0.20728212407641639	0.8418141592920354	-0.09676099945564487	-0.08456210392743589
PTPRZ1	60	3	0.004637548932805657	0.018767126505069124	0.00027150358592674135	0.25	0.001423012215712526	0.13881233740693016	0.186956710025998	92	0.03450644016265869	0.20604486651373766	0.639724255852021	0.01486221563005133	0.0	0.21515783449895248	389	ALK,CNTN1,NCAM1,NTRK1	0.23687595027993633	0.8506637168141594	-0.06831132082249725	-0.0884979247068822
ANPEP	60	3	0.005237236153334379	0.027932442531406802	1.1139527670100158e-05	0.3	8.58821649404496e-05	0.10355341679309704	0.3259456254756617	92	0.00018983109960875785	0.20736420232074534	0.5830919437415747	8.176186017380625e-05	0.06666666666666665	0.21430114364729014	390	SELE	0.17611326779001085	0.8147123893805309	-0.09775799799335907	-0.10059068981960266
LAYN	60	3	0.003760111634619534	0.011818746217613807	0.0010115120555222162	0.2833333333333333	0.004510286963988986	0.11615730374209379	0.27018100285952573	92	0.0026555086369626224	0.20411446945628425	0.6033361045687875	0.0011437500299642997	0.04444444444444443	0.2132596921248701	391	GP5,LY6G6F	0.19050102344630526	0.8246681415929203	-0.06342528960870482	-0.09792011838620282
CPAMD8	60	3	0.0007300615834537894	0.010703831631568997	0.057623264021249176	0.2833333333333333	0.12895093727601642	0.11582751164762028	0.2715526852980282	92	0.00055510169477202	0.1974482384733997	0.6028063978023683	0.00023908699493251467	0.04444444444444443	0.21123454192878624	392	SCTR	0.14741857227841337	0.7964601769911505	-0.12123368136460204	-0.09570649948220299
PGF	60	3	0.001794340438209474	0.010228512624356275	0.00936903098370809	0.2833333333333333	0.02915622923315408	0.1096800745222464	0.2979802979652529	92	0.0176854245364666	0.19978969440851593	0.592932483005699	0.007617261929395015	0.04444444444444443	0.2111959709470136	393	FLT1,KDR,NRP1,NRP2	0.09409998461129193	0.8683628318584071	0.12965525992408378	-0.05672772959070524
FLT3LG	60	3	0.0013282964937388897	-0.0024721476850875965	0.03183120304545379	0.25	0.07957800761363447	0.13705434610307068	0.19265589251272172	92	0.00029512495287538815	0.19876437913993802	0.6369005984491747	0.00012711281334054606	0.0	0.20894802260061332	394	FLT3	0.07070437598687954	0.8075221238938053	-0.03251829554632357	-0.04589359940679241
FGF12	60	3	0.0	0.006934659732117628	0.22262785063024515	0.3333333333333333	0.36245269959556264	0.05699840972598163	0.5894221368838772	92	0.025918642058968544	0.1958420738672537	0.5083160389597781	0.011163378352060879	0.11111111111111109	0.2066081505725509	395	FGFR1,FGFR2,FGFR3,FGFR4,SCN10A,SCN11A	0.24876054086970129	0.8661504424778761	-0.03789178455513784	-0.12736539238853517
GAD1	60	3	0.0	0.004640199896918299	0.28351608756543767	0.25	0.4378329586711083	0.13063888339540478	0.21451749291173494	92	0.0003540920151863247	0.1958420738672537	0.6265961852661199	0.0001525104258153383	0.0	0.20564769238979724	396	GRM4	0.06539315164845642	0.8185840707964601	0.20339153763549012	-0.046038488905573424
LTB	60	3	-0.0019385670311748981	-0.039577187192238246	0.14518281683233492	0.3333333333333333	0.2608899867909569	0.02474025142268871	0.8149139844354275	92	0.13025826215744019	0.19157714906819145	0.45650350308698273	0.05610333522246677	0.11111111111111109	0.203823774622188	397	CD40,LTBR,TNFRSF1A	-0.0003343809489091654	0.7793141592920355	-0.07310231063752538	-0.053538649313401944
UTS2	60	3	-0.0015190784470178187	-0.006552997660279895	0.029779232582306955	0.25	0.07552055156595298	0.12168349798483889	0.2478903136096486	92	0.0	0.1925000406869614	0.6122121890231512	0.0	0.0	0.20117805742752815	398	UTS2R	0.1996805629633199	0.8346238938053097	-0.03978014728666786	-0.1010914659696794
POMZP3	60	3	0.0017387280240654945	0.00389994786043341	0.15995106475278986	0.2833333333333333	0.28233607441592895	0.0851384522600833	0.41971225240650806	92	0.00489627926920851	0.19966734487899018	0.5535141234118373	0.0021088688934848446	0.04444444444444443	0.19993369540718917	399	MERTK	0.17248660103048366	0.8174778761061947	-0.03534186376085072	-0.09715109694586646
VGF	60	3	5.939416587352753e-05	0.004851266627277558	0.12431194299369297	0.26666666666666666	0.23505185423649227	0.09355845826455221	0.37504692298340947	92	0.005592664781336983	0.19597274340144055	0.5670382018497301	0.0024088080235170756	0.022222222222222216	0.1969104938742275	400	NTRK1	0.1240014900992865	0.7571902654867256	-0.13184633890580666	-0.10359880232867051
CCL18	60	3	0.0	-0.012381470326484607	0.2297025574670163	0.36666666666666664	0.36993875495024864	-0.05243379816452324	0.6196174063292854	92	0.22311140348513922	0.1958420738672537	0.3325477838828233	0.09609596853482076	0.15555555555555553	0.1950103454601133	401	ACKR1,CCR1,CCR3,CCR5,CCR8	0.12962006179002838	0.8108407079646018	-0.004948653577358725	-0.04479830246069153
FGF11	60	3	0.0	0.009281538666497606	0.015599803007704178	0.3	0.044597522952647115	0.04589989625978305	0.6639501000783974	92	0.025918642058968544	0.1958420738672537	0.49048978484770067	0.011163378352060879	0.06666666666666665	0.19104047593342047	402	FGFR1,FGFR2,FGFR3,FGFR4,SCN10A,SCN11A	0.25907178062311975	0.875	-0.06463165031174907	-0.11969423986753235
CCL3	60	3	-0.006377961486577988	-0.008555673299512515	0.1186040324703133	0.48333333333333334	0.22749890658430885	-0.15576852130667476	0.13814938062320245	92	0.22311140348513922	0.1818103041764814	0.16657321089669114	0.09609596853482076	0.3111111111111111	0.1888976486797761	403	ACKR2,CCR1,CCR3,CCR4,CCR5	0.06285697519563424	0.8141592920353982	-0.010504067427592573	-0.046944608829153654
MST1	60	3	0.008250263519585133	0.020044276479166002	1.978772583466258e-06	0.2833333333333333	1.906962288098531e-05	0.041424675356488444	0.6950084764456744	92	0.0013320398672173421	0.2139929827177729	0.4833017568948785	0.0005737208370694978	0.04444444444444443	0.18557822622354134	404	MST1R	0.1653746654369811	0.8484513274336284	-0.005608602515675333	-0.0550468552146757
IL1RN	60	3	0.008390416391193867	0.0411199867380977	0.00012588560955333565	0.43333333333333335	0.0007163490638868387	-0.0976244460697129	0.35455416279638263	92	0.045791526014606156	0.21430132462608523	0.25996329087835174	0.01972279755460422	0.24444444444444446	0.1846079643758714	405	IL1R1,IL1R2,IL1RL2	0.15286446661920255	0.8196902654867256	0.012754553477474067	-0.04486898857704338
FGF13	60	3	0.004412341397255659	0.00852353118825704	0.00011965517407476322	0.25	0.0006874419856699138	0.0499120394952202	0.6365781538098902	92	0.025918642058968544	0.2055494009518784	0.49693402488640315	0.011163378352060879	0.0	0.17841170104758558	406	EGFR,FGFR1,FGFR2,FGFR3,FGFR4,SCN10A	0.27559504457664497	0.8766592920353983	-0.05216866798334848	-0.11320941786439948
TNFSF9	60	3	0.0056020161136984825	0.022052277745387983	0.0004117237851596015	0.3	0.0020415349513100574	-0.04089882290836256	0.6986924366093286	92	0.18801520268122354	0.20816673278481443	0.3510750759133365	0.08097973800844396	0.06666666666666665	0.17672205334331537	407	FCRL1,PVR,TNFRSF9,TRAF2	0.12609208942106204	0.713495575221239	0.08318777896169162	0.03439523670841168
RARRES1	60	3	0.0005471865006256849	0.05330859357879187	0.0825577391087119	0.35	0.17157651866940996	-0.043489263731590636	0.6806136669577433	92	0.0059702044042448206	0.19704590599619287	0.3469143514597598	0.002571417532295573	0.1333333333333333	0.1699662520803954	408	NRP2	0.14770295732606398	0.8617256637168141	-0.08194816175627676	0.07367832837245698
PDGFB	60	3	0.002708942105527967	0.013179736391127033	0.0003584348401735208	0.2833333333333333	0.0018072980337863179	-0.0029549103557262994	0.977698007592318	92	0.009839352550140271	0.20180185456056712	0.4120199789609164	0.00423789236359793	0.04444444444444443	0.16562604258238148	409	LRP1,PDGFRA,PDGFRB	0.16706137913437194	0.851216814159292	-0.07607193599888727	-0.01584012874213714
LIF	60	3	0.016528806649148464	0.033143935116337765	6.370943141540322e-06	0.4666666666666667	5.1001650775198576e-05	-0.2594759526392259	0.012499670720852693	92	0.2988391195734342	0.23220610783833293	0.0	0.1287125363514422	0.2888888888888889	0.16245188326966603	410	IL6ST,LIFR	0.5376484622862479	0.9574115044247787	-0.044054066953511606	-0.06780107234338731
KISS1	50	2	0.0029350081458687782	0.008985754809109493	0.0015558180213111259	0.3	0.006546487800939421	-0.03830648665568912	0.7169542366772995	92	0.005599091916034619	0.20229920886721237	0.3552388447752519	0.0024115762447914054	0.06666666666666665	0.1566540741384806	411	KISS1R	0.19705608990607543	0.810287610619469	-0.04181316234623732	-0.07515168982974028
SERPINE1	60	3	0.005333844339475036	0.021472564789777	0.00011692042093758798	0.26666666666666666	0.0006749753769102301	-0.03781402875993857	0.7204418052130037	92	0.0674948866168658	0.2075767441840071	0.35602982273963285	0.029070618530834723	0.022222222222222216	0.15372485191917423	412	F12,ITGAV,ITGB5,LRP1,LRP2,PLAT	0.2412183710358332	0.8550884955752213	0.2304499690500132	-0.05890221701447109
IL1B	60	3	0.0019281709683127701	0.00824765170206471	0.21976164990220426	0.38333333333333336	0.3587638956736805	-0.14420083754528423	0.17025212435006948	92	0.0934287856022517	0.20008412691331473	0.18515303880307898	0.040240568170145104	0.1777777777777778	0.15081387791607914	413	ADRB2,IL12RB2,IL1R1,IL1R2,IL1RAP	0.2871010138045987	0.877212389380531	-0.03878020286776321	-0.07988814576337293
WNT10A	60	3	0.0021521680464502424	0.014139462135790381	0.003590316543175898	0.31666666666666665	0.013160822911334963	-0.072811057028183	0.4903534713282196	92	0.018732421100139618	0.2005769294205806	0.29981815790926514	0.00806821220476043	0.08888888888888886	0.14933804710587376	414	FZD1,FZD10,FZD2,FZD3,FZD4,FZD5	0.1927077532539312	0.829646017699115	-0.08676658518940211	-0.06116734191383135
CD14	60	3	0.005861230194568634	0.015850513273229203	0.0029386115747507403	0.35	0.011014920221840724	-0.13921453603197687	0.18567022283864126	92	0.03717354809244474	0.2087370141029173	0.19316195622489096	0.01601096157354033	0.1333333333333333	0.13781081630867048	415	PLXND1	0.162601529379594	0.8545353982300885	0.0026983084089151313	-0.06313871993393556
WNT5B	60	3	0.008093293552519754	0.01698231933017572	1.4007623313854763e-07	0.25	2.0665567728464745e-06	-0.07084656543516094	0.5021636419930019	92	0.018732421100139618	0.21364764252861296	0.30297349276063107	0.00806821220476043	0.0	0.1311723368735011	416	FZD1,FZD10,FZD2,FZD3,FZD5,FZD6	0.19379293912067386	0.8296460176991151	-0.08579564915342726	-0.06305264539525836
SPARC	60	3	-0.0002921703126048669	0.007346472726688565	0.9674669611076139	0.31666666666666665	0.9856121215034941	-0.1236299242902252	0.2403494271245843	92	0.031683151299754776	0.19519928752469268	0.21819370935044582	0.01364620123770587	0.08888888888888886	0.12898202175043333	417	ENG,FGFR1	0.08163828909249239	0.7881637168141593	0.01167096575107288	-0.047531761950093815
GDF11	60	3	0.0008427388966083527	0.007013372723789265	0.07129517575940755	0.3333333333333333	0.15295823165617958	-0.18560251907720973	0.07650730887158258	92	0.09378544117013614	0.19769613305709816	0.11865432274500938	0.04039418273978979	0.11111111111111109	0.1169639374132521	418	ACVR1B,ACVR1C,ACVR2A,ACVR2B,BMPR1A,BMPR1B	0.18419874110963697	0.8755530973451328	-0.04965291289318734	-0.03605491958436643
