sample,patient,unit,cut,metric,usable,n_high,n_low,n_fov_in_section,mean_high,mean_low,cyto,radius_um
LUAD-5 R1,Lung5,section,q4_q1,14,True,4460,5226,25,0.0004484304932735426,0.002296211251435132,cd8nk,10
LUAD-5 R1,Lung5,section,q4_q1,15,True,4460,5226,25,0.018161434977578474,0.01932644469957903,cd8nk,20
LUAD-5 R1,Lung5,section,q4_q1,16,True,4460,5226,25,0.03632286995515695,0.03463451970914658,cd8nk,25
LUAD-5 R1,Lung5,section,q4_q1,17,True,4460,5226,25,0.14170403587443947,0.11098354381936472,cd8nk,40
LUAD-5 R1,Lung5,section,q4_q1,18,True,4460,5226,25,0.2538116591928251,0.1953693073096058,cd8nk,50
LUAD-5 R1,Lung5,section,q4_q1,19,True,4460,5226,25,0.9121076233183857,0.6789131266743207,cd8nk,80
LUAD-5 R1,Lung5,section,q4_q1,20,True,4460,5226,25,1.623542600896861,1.2053195560658247,cd8nk,100
LUAD-5 R1,Lung5,section,q4_q1,21,True,4460,5226,25,0.0053811659192825115,0.004592422502870264,gzmb,10
LUAD-5 R1,Lung5,section,q4_q1,22,True,4460,5226,25,0.053139013452914795,0.04477611940298507,gzmb,20
LUAD-5 R1,Lung5,section,q4_q1,23,True,4460,5226,25,0.09730941704035874,0.07864523536165327,gzmb,25
LUAD-5 R1,Lung5,section,q4_q1,24,True,4460,5226,25,0.3327354260089686,0.27898966704936856,gzmb,40
LUAD-5 R1,Lung5,section,q4_q1,25,True,4460,5226,25,0.5858744394618834,0.48851894374282434,gzmb,50
LUAD-5 R1,Lung5,section,q4_q1,26,True,4460,5226,25,1.9376681614349776,1.574052812858783,gzmb,80
LUAD-5 R1,Lung5,section,q4_q1,27,True,4460,5226,25,3.367937219730942,2.671259089169537,gzmb,100
LUAD-5 R2,Lung5,section,q4_q1,0,True,4485,5537,26,0.0002229654403567447,0.0,cd8,10
LUAD-5 R2,Lung5,section,q4_q1,1,True,4485,5537,26,0.0033444816053511705,0.0036120642947444466,cd8,20
LUAD-5 R2,Lung5,section,q4_q1,2,True,4485,5537,26,0.005574136008918618,0.007946541448437781,cd8,25
LUAD-5 R2,Lung5,section,q4_q1,3,True,4485,5537,26,0.03455964325529543,0.036843055806393354,cd8,40
LUAD-5 R2,Lung5,section,q4_q1,4,True,4485,5537,26,0.073355629877369,0.07025465053277949,cd8,50
LUAD-5 R2,Lung5,section,q4_q1,5,True,4485,5537,26,0.2811594202898551,0.25772078743001625,cd8,80
LUAD-5 R2,Lung5,section,q4_q1,6,True,4485,5537,26,0.5206243032329989,0.451688640057793,cd8,100
LUAD-5 R2,Lung5,section,q4_q1,7,True,4485,5537,26,0.0006688963210702341,0.0028896514357955572,nk,10
LUAD-5 R2,Lung5,section,q4_q1,8,True,4485,5537,26,0.01516164994425864,0.011378002528445006,nk,20
LUAD-5 R2,Lung5,section,q4_q1,9,True,4485,5537,26,0.02497212931995541,0.021491782553729456,nk,25
LUAD-5 R2,Lung5,section,q4_q1,10,True,4485,5537,26,0.09520624303233,0.07260249232436337,nk,40
LUAD-5 R2,Lung5,section,q4_q1,11,True,4485,5537,26,0.17235228539576367,0.12985371139606286,nk,50
LUAD-5 R2,Lung5,section,q4_q1,12,True,4485,5537,26,0.6109253065774805,0.432183492866173,nk,80
LUAD-5 R2,Lung5,section,q4_q1,13,True,4485,5537,26,1.0811594202898551,0.7590753115405454,nk,100
LUAD-5 R2,Lung5,section,q4_q1,14,True,4485,5537,26,0.0008918617614269788,0.0028896514357955572,cd8nk,10
LUAD-5 R2,Lung5,section,q4_q1,15,True,4485,5537,26,0.01850613154960981,0.014990066823189452,cd8nk,20
LUAD-5 R2,Lung5,section,q4_q1,16,True,4485,5537,26,0.030546265328874025,0.029438324002167237,cd8nk,25
LUAD-5 R2,Lung5,section,q4_q1,17,True,4485,5537,26,0.12976588628762542,0.10944554813075673,cd8nk,40
LUAD-5 R2,Lung5,section,q4_q1,18,True,4485,5537,26,0.24570791527313265,0.20010836192884232,cd8nk,50
LUAD-5 R2,Lung5,section,q4_q1,19,True,4485,5537,26,0.8920847268673355,0.6899042802961892,cd8nk,80
LUAD-5 R2,Lung5,section,q4_q1,20,True,4485,5537,26,1.601783723522854,1.2107639515983384,cd8nk,100
LUAD-5 R2,Lung5,section,q4_q1,21,True,4485,5537,26,0.00423634336677815,0.0050568900126422255,gzmb,10
LUAD-5 R2,Lung5,section,q4_q1,22,True,4485,5537,26,0.06688963210702341,0.049124074408524475,gzmb,20
LUAD-5 R2,Lung5,section,q4_q1,23,True,4485,5537,26,0.1246376811594203,0.09427487809283006,gzmb,25
LUAD-5 R2,Lung5,section,q4_q1,24,True,4485,5537,26,0.46510590858416945,0.365540906628138,gzmb,40
LUAD-5 R2,Lung5,section,q4_q1,25,True,4485,5537,26,0.8327759197324415,0.6546866534224309,gzmb,50
LUAD-5 R2,Lung5,section,q4_q1,26,True,4485,5537,26,2.7819397993311035,2.2252122087773163,gzmb,80
LUAD-5 R2,Lung5,section,q4_q1,27,True,4485,5537,26,4.826755852842809,3.9346216362651254,gzmb,100
LUAD-5 R3,Lung5,section,q4_q1,0,True,3974,5908,25,0.0002516356316054353,0.00016926201760324982,cd8,10
LUAD-5 R3,Lung5,section,q4_q1,1,True,3974,5908,25,0.006542526421741319,0.005924170616113744,cd8,20
LUAD-5 R3,Lung5,section,q4_q1,2,True,3974,5908,25,0.01132360342224459,0.013371699390656737,cd8,25
LUAD-5 R3,Lung5,section,q4_q1,3,True,3974,5908,25,0.04755913437342728,0.0499322951929587,cd8,40
LUAD-5 R3,Lung5,section,q4_q1,4,True,3974,5908,25,0.08454957221942627,0.08564658090724442,cd8,50
LUAD-5 R3,Lung5,section,q4_q1,5,True,3974,5908,25,0.3163059889280322,0.28452945159106297,cd8,80
LUAD-5 R3,Lung5,section,q4_q1,6,True,3974,5908,25,0.5666834423754403,0.4955991875423155,cd8,100
LUAD-5 R3,Lung5,section,q4_q1,7,True,3974,5908,25,0.0012581781580271766,0.002031144211238998,nk,10
LUAD-5 R3,Lung5,section,q4_q1,8,True,3974,5908,25,0.017866129843985907,0.012525389302640487,nk,20
LUAD-5 R3,Lung5,section,q4_q1,9,True,3974,5908,25,0.03220936084549572,0.022004062288422478,nk,25
LUAD-5 R3,Lung5,section,q4_q1,10,True,3974,5908,25,0.10216406643180674,0.06482735274204468,nk,40
LUAD-5 R3,Lung5,section,q4_q1,11,True,3974,5908,25,0.17991947659788626,0.10951252538930265,nk,50
LUAD-5 R3,Lung5,section,q4_q1,12,True,3974,5908,25,0.5898339204831404,0.32921462423832093,nk,80
LUAD-5 R3,Lung5,section,q4_q1,13,True,3974,5908,25,1.0103170608958227,0.579891672308734,nk,100
LUAD-5 R3,Lung5,section,q4_q1,14,True,3974,5908,25,0.001509813789632612,0.002200406228842248,cd8nk,10
LUAD-5 R3,Lung5,section,q4_q1,15,True,3974,5908,25,0.024408656265727226,0.018449559918754233,cd8nk,20
LUAD-5 R3,Lung5,section,q4_q1,16,True,3974,5908,25,0.04353296426774031,0.035375761679079215,cd8nk,25
LUAD-5 R3,Lung5,section,q4_q1,17,True,3974,5908,25,0.14972320080523402,0.11475964793500339,cd8nk,40
LUAD-5 R3,Lung5,section,q4_q1,18,True,3974,5908,25,0.26446904881731254,0.19515910629654706,cd8nk,50
LUAD-5 R3,Lung5,section,q4_q1,19,True,3974,5908,25,0.9061399094111726,0.6137440758293838,cd8nk,80
LUAD-5 R3,Lung5,section,q4_q1,20,True,3974,5908,25,1.5770005032712633,1.0754908598510495,cd8nk,100
LUAD-5 R3,Lung5,section,q4_q1,21,True,3974,5908,25,0.0032712632108706594,0.002200406228842248,gzmb,10
LUAD-5 R3,Lung5,section,q4_q1,22,True,3974,5908,25,0.044539506794162055,0.02843601895734597,gzmb,20
LUAD-5 R3,Lung5,section,q4_q1,23,True,3974,5908,25,0.08027176648213387,0.05839539607312119,gzmb,25
LUAD-5 R3,Lung5,section,q4_q1,24,True,3974,5908,25,0.3110216406643181,0.2224102911306703,gzmb,40
LUAD-5 R3,Lung5,section,q4_q1,25,True,3974,5908,25,0.5613990941117262,0.4057210561949898,gzmb,50
LUAD-5 R3,Lung5,section,q4_q1,26,True,3974,5908,25,1.7823351786612984,1.3363236289776574,gzmb,80
LUAD-5 R3,Lung5,section,q4_q1,27,True,3974,5908,25,3.008052340211374,2.295870006770481,gzmb,100
LUSC-6,Lung6,section,q4_q1,0,True,16323,49873,29,0.00030631624088709185,0.0008020371744230345,cd8,10
LUSC-6,Lung6,section,q4_q1,1,True,16323,49873,29,0.00863811799301599,0.007739658733182283,cd8,20
LUSC-6,Lung6,section,q4_q1,2,True,16323,49873,29,0.01617349751883845,0.014496821927696349,cd8,25
LUSC-6,Lung6,section,q4_q1,3,True,16323,49873,29,0.06279482938185382,0.05343572674593467,cd8,40
LUSC-6,Lung6,section,q4_q1,4,True,16323,49873,29,0.11652269803344974,0.09963306799270147,cd8,50
LUSC-6,Lung6,section,q4_q1,5,True,16323,49873,29,0.3949028977516388,0.34742245303069796,cd8,80
LUSC-6,Lung6,section,q4_q1,6,True,16323,49873,29,0.6843717453899406,0.6200749904758086,cd8,100
LUSC-6,Lung6,section,q4_q1,7,True,16323,49873,29,0.00030631624088709185,0.0006015278808172759,nk,10
LUSC-6,Lung6,section,q4_q1,8,True,16323,49873,29,0.0035532683942902654,0.0034888617087402,nk,20
LUSC-6,Lung6,section,q4_q1,9,True,16323,49873,29,0.006248851314096674,0.005955126020091031,nk,25
LUSC-6,Lung6,section,q4_q1,10,True,16323,49873,29,0.019665502664951297,0.01870751709341728,nk,40
LUSC-6,Lung6,section,q4_q1,11,True,16323,49873,29,0.0330208907676285,0.03125939887313777,nk,50
LUSC-6,Lung6,section,q4_q1,12,True,16323,49873,29,0.1047601543833854,0.09395865498365849,nk,80
LUSC-6,Lung6,section,q4_q1,13,True,16323,49873,29,0.174845310298352,0.1581617307962224,nk,100
LUSC-6,Lung6,section,q4_q1,14,True,16323,49873,29,0.0006126324817741837,0.0014035650552403104,cd8nk,10
LUSC-6,Lung6,section,q4_q1,15,True,16323,49873,29,0.012191386387306255,0.011228520441922483,cd8nk,20
LUSC-6,Lung6,section,q4_q1,16,True,16323,49873,29,0.022422348832935122,0.02045194794778738,cd8nk,25
LUSC-6,Lung6,section,q4_q1,17,True,16323,49873,29,0.08246033204680513,0.07214324383935196,cd8nk,40
LUSC-6,Lung6,section,q4_q1,18,True,16323,49873,29,0.14954358880107824,0.13089246686583922,cd8nk,50
LUSC-6,Lung6,section,q4_q1,19,True,16323,49873,29,0.4996630521350242,0.4413811080143565,cd8nk,80
LUSC-6,Lung6,section,q4_q1,20,True,16323,49873,29,0.8592170556882925,0.7782367212720309,cd8nk,100
LUSC-6,Lung6,section,q4_q1,21,True,16323,49873,29,0.0008576854744838571,0.0012431576203557034,gzmb,10
LUSC-6,Lung6,section,q4_q1,22,True,16323,49873,29,0.013416651350854623,0.011007960218956149,gzmb,20
LUSC-6,Lung6,section,q4_q1,23,True,16323,49873,29,0.023218771059241562,0.020211336795460468,gzmb,25
LUSC-6,Lung6,section,q4_q1,24,True,16323,49873,29,0.08227654230227287,0.07174222525214044,gzmb,40
LUSC-6,Lung6,section,q4_q1,25,True,16323,49873,29,0.14727684861851376,0.12632085497162793,gzmb,50
LUSC-6,Lung6,section,q4_q1,26,True,16323,49873,29,0.4733198554187343,0.40470795821386324,gzmb,80
LUSC-6,Lung6,section,q4_q1,27,True,16323,49873,29,0.8022422348832935,0.6958274016000642,gzmb,100
LUAD-9 R1,Lung9,section,q4_q1,0,True,9750,11030,19,0.004923076923076923,0.013417951042611061,cd8,10
LUAD-9 R1,Lung9,section,q4_q1,1,True,9750,11030,19,0.035487179487179485,0.07098821396192204,cd8,20
LUAD-9 R1,Lung9,section,q4_q1,2,True,9750,11030,19,0.05938461538461538,0.11260199456029012,cd8,25
LUAD-9 R1,Lung9,section,q4_q1,3,True,9750,11030,19,0.1957948717948718,0.3311876699909338,cd8,40
LUAD-9 R1,Lung9,section,q4_q1,4,True,9750,11030,19,0.3475897435897436,0.5490480507706256,cd8,50
LUAD-9 R1,Lung9,section,q4_q1,5,True,9750,11030,19,1.1630769230769231,1.6456935630099727,cd8,80
LUAD-9 R1,Lung9,section,q4_q1,6,True,9750,11030,19,2.0783589743589745,2.7368993653671803,cd8,100
LUAD-9 R1,Lung9,section,q4_q1,7,True,9750,11030,19,0.001641025641025641,0.005349048050770626,nk,10
LUAD-9 R1,Lung9,section,q4_q1,8,True,9750,11030,19,0.008205128205128205,0.028921124206708976,nk,20
LUAD-9 R1,Lung9,section,q4_q1,9,True,9750,11030,19,0.015179487179487179,0.04560290117860381,nk,25
LUAD-9 R1,Lung9,section,q4_q1,10,True,9750,11030,19,0.04461538461538461,0.1171350861287398,nk,40
LUAD-9 R1,Lung9,section,q4_q1,11,True,9750,11030,19,0.08164102564102564,0.18939256572982774,nk,50
LUAD-9 R1,Lung9,section,q4_q1,12,True,9750,11030,19,0.28605128205128205,0.5329102447869447,nk,80
LUAD-9 R1,Lung9,section,q4_q1,13,True,9750,11030,19,0.5097435897435898,0.8600181323662738,nk,100
LUAD-9 R1,Lung9,section,q4_q1,14,True,9750,11030,19,0.006564102564102564,0.018766999093381687,cd8nk,10
LUAD-9 R1,Lung9,section,q4_q1,15,True,9750,11030,19,0.04369230769230769,0.09990933816863101,cd8nk,20
LUAD-9 R1,Lung9,section,q4_q1,16,True,9750,11030,19,0.07456410256410256,0.15820489573889393,cd8nk,25
LUAD-9 R1,Lung9,section,q4_q1,17,True,9750,11030,19,0.2404102564102564,0.4483227561196736,cd8nk,40
LUAD-9 R1,Lung9,section,q4_q1,18,True,9750,11030,19,0.42923076923076925,0.7384406165004533,cd8nk,50
LUAD-9 R1,Lung9,section,q4_q1,19,True,9750,11030,19,1.449128205128205,2.1786038077969176,cd8nk,80
LUAD-9 R1,Lung9,section,q4_q1,20,True,9750,11030,19,2.588102564102564,3.5969174977334544,cd8nk,100
LUAD-9 R1,Lung9,section,q4_q1,21,True,9750,11030,19,0.002358974358974359,0.011967361740707162,gzmb,10
LUAD-9 R1,Lung9,section,q4_q1,22,True,9750,11030,19,0.03158974358974359,0.07071622846781506,gzmb,20
LUAD-9 R1,Lung9,section,q4_q1,23,True,9750,11030,19,0.05928205128205128,0.12121486854034451,gzmb,25
LUAD-9 R1,Lung9,section,q4_q1,24,True,9750,11030,19,0.22697435897435897,0.36881233000906616,gzmb,40
LUAD-9 R1,Lung9,section,q4_q1,25,True,9750,11030,19,0.40615384615384614,0.6212148685403445,gzmb,50
LUAD-9 R1,Lung9,section,q4_q1,26,True,9750,11030,19,1.3851282051282052,1.8311876699909337,gzmb,80
LUAD-9 R1,Lung9,section,q4_q1,27,True,9750,11030,19,2.4532307692307693,3.014687216681777,gzmb,100
LUAD-9 R2,Lung9,section,q4_q1,0,True,23771,36954,45,0.004585419208278995,0.010310115278454294,cd8,10
LUAD-9 R2,Lung9,section,q4_q1,1,True,23771,36954,45,0.023726389297883975,0.052524760513070305,cd8,20
LUAD-9 R2,Lung9,section,q4_q1,2,True,23771,36954,45,0.03832400824534096,0.08461871515938735,cd8,25
LUAD-9 R2,Lung9,section,q4_q1,3,True,23771,36954,45,0.11774851710066889,0.22533419927477405,cd8,40
LUAD-9 R2,Lung9,section,q4_q1,4,True,23771,36954,45,0.1964999368979008,0.3553336580613736,cd8,50
LUAD-9 R2,Lung9,section,q4_q1,5,True,23771,36954,45,0.6113752050818224,0.9474481788169075,cd8,80
LUAD-9 R2,Lung9,section,q4_q1,6,True,23771,36954,45,1.039291573766354,1.5095794771878552,cd8,100
LUAD-9 R2,Lung9,section,q4_q1,7,True,23771,36954,45,0.0023558117033359977,0.006602803485414299,nk,10
LUAD-9 R2,Lung9,section,q4_q1,8,True,23771,36954,45,0.016154137394303984,0.038372030091465066,nk,20
LUAD-9 R2,Lung9,section,q4_q1,9,True,23771,36954,45,0.024988431281813973,0.06007468744926124,nk,25
LUAD-9 R2,Lung9,section,q4_q1,10,True,23771,36954,45,0.07332463926633292,0.1557882773177464,nk,40
LUAD-9 R2,Lung9,section,q4_q1,11,True,23771,36954,45,0.12304909343317488,0.2447637603507063,nk,50
LUAD-9 R2,Lung9,section,q4_q1,12,True,23771,36954,45,0.36649699213327164,0.6447745846187152,nk,80
LUAD-9 R2,Lung9,section,q4_q1,13,True,23771,36954,45,0.6250893946405284,1.0242734210099043,nk,100
LUAD-9 R2,Lung9,section,q4_q1,14,True,23771,36954,45,0.006941230911614993,0.016912918763868592,cd8nk,10
LUAD-9 R2,Lung9,section,q4_q1,15,True,23771,36954,45,0.03988052669218796,0.09089679060453537,cd8nk,20
LUAD-9 R2,Lung9,section,q4_q1,16,True,23771,36954,45,0.06331243952715494,0.1446934026086486,cd8nk,25
LUAD-9 R2,Lung9,section,q4_q1,17,True,23771,36954,45,0.1910731563670018,0.3811224765925204,cd8nk,40
LUAD-9 R2,Lung9,section,q4_q1,18,True,23771,36954,45,0.3195490303310757,0.6000974184120799,cd8nk,50
LUAD-9 R2,Lung9,section,q4_q1,19,True,23771,36954,45,0.977872197215094,1.5922227634356227,cd8nk,80
LUAD-9 R2,Lung9,section,q4_q1,20,True,23771,36954,45,1.6643809684068824,2.5338528981977593,cd8nk,100
LUAD-9 R2,Lung9,section,q4_q1,21,True,23771,36954,45,0.002776492364645997,0.006386318125236781,gzmb,10
LUAD-9 R2,Lung9,section,q4_q1,22,True,23771,36954,45,0.01926717428799798,0.04226876657466039,gzmb,20
LUAD-9 R2,Lung9,section,q4_q1,23,True,23771,36954,45,0.03319170417735897,0.07057422741787087,gzmb,25
LUAD-9 R2,Lung9,section,q4_q1,24,True,23771,36954,45,0.10538050565815489,0.20198084104562428,gzmb,40
LUAD-9 R2,Lung9,section,q4_q1,25,True,23771,36954,45,0.1874553026797358,0.3302484169508037,gzmb,50
LUAD-9 R2,Lung9,section,q4_q1,26,True,23771,36954,45,0.6038450212443734,0.9161660442712561,gzmb,80
LUAD-9 R2,Lung9,section,q4_q1,27,True,23771,36954,45,1.052458878465357,1.484764842777507,gzmb,100
LUAD-12,Lung12,section,q4_q1,0,True,4567,11007,28,0.0035033939128530766,0.009085127646043427,cd8,10
LUAD-12,Lung12,section,q4_q1,1,True,4567,11007,28,0.02167724983577841,0.05251203779413101,cd8,20
LUAD-12,Lung12,section,q4_q1,2,True,4567,11007,28,0.03656667396540399,0.08594530753157081,cd8,25
LUAD-12,Lung12,section,q4_q1,3,True,4567,11007,28,0.11145171885263849,0.23321522667393477,cd8,40
LUAD-12,Lung12,section,q4_q1,4,True,4567,11007,28,0.19246770308736588,0.37103661306441355,cd8,50
LUAD-12,Lung12,section,q4_q1,5,True,4567,11007,28,0.6106853514342019,1.0139910965749068,cd8,80
LUAD-12,Lung12,section,q4_q1,6,True,4567,11007,28,1.0558353404860958,1.6345053147996729,cd8,100
LUAD-12,Lung12,section,q4_q1,7,True,4567,11007,28,0.0002189621195533173,0.005632779140546925,nk,10
LUAD-12,Lung12,section,q4_q1,8,True,4567,11007,28,0.009196409021239325,0.02979921867902244,nk,20
LUAD-12,Lung12,section,q4_q1,9,True,4567,11007,28,0.017079045325158748,0.047969473971109296,nk,25
LUAD-12,Lung12,section,q4_q1,10,True,4567,11007,28,0.05561637836654259,0.12464795130371582,nk,40
LUAD-12,Lung12,section,q4_q1,11,True,4567,11007,28,0.09809502955988614,0.19542109566639412,nk,50
LUAD-12,Lung12,section,q4_q1,12,True,4567,11007,28,0.2982264068316181,0.5205778141182884,nk,80
LUAD-12,Lung12,section,q4_q1,13,True,4567,11007,28,0.5027370264944164,0.8142091396384119,nk,100
LUAD-12,Lung12,section,q4_q1,14,True,4567,11007,28,0.0037223560324063936,0.014717906786590351,cd8nk,10
LUAD-12,Lung12,section,q4_q1,15,True,4567,11007,28,0.030873658857017736,0.08231125647315345,cd8nk,20
LUAD-12,Lung12,section,q4_q1,16,True,4567,11007,28,0.053645719290562735,0.1339147815026801,cd8nk,25
LUAD-12,Lung12,section,q4_q1,17,True,4567,11007,28,0.1670680972191811,0.3578631779776506,cd8nk,40
LUAD-12,Lung12,section,q4_q1,18,True,4567,11007,28,0.290562732647252,0.5664577087308077,cd8nk,50
LUAD-12,Lung12,section,q4_q1,19,True,4567,11007,28,0.90891175826582,1.5345689106931952,cd8nk,80
LUAD-12,Lung12,section,q4_q1,20,True,4567,11007,28,1.5585723669805123,2.4487144544380848,cd8nk,100
LUAD-12,Lung12,section,q4_q1,21,True,4567,11007,28,0.013794613531858988,0.030798582720087217,gzmb,10
LUAD-12,Lung12,section,q4_q1,22,True,4567,11007,28,0.11167068097219181,0.19233215226673936,gzmb,20
LUAD-12,Lung12,section,q4_q1,23,True,4567,11007,28,0.19575213488066565,0.3181611701644408,gzmb,25
LUAD-12,Lung12,section,q4_q1,24,True,4567,11007,28,0.5881322531202102,0.852730080857636,gzmb,40
LUAD-12,Lung12,section,q4_q1,25,True,4567,11007,28,1.0098532953798993,1.3625874443535932,gzmb,50
LUAD-12,Lung12,section,q4_q1,26,True,4567,11007,28,2.963871250273703,3.608158444626147,gzmb,80
LUAD-12,Lung12,section,q4_q1,27,True,4567,11007,28,4.911320341580907,5.720814027437085,gzmb,100
LUAD-13,Lung13,section,q4_q1,0,True,6519,6853,20,0.02377665286086823,0.04319276229388589,cd8,10
LUAD-13,Lung13,section,q4_q1,1,True,6519,6853,20,0.15554532903819604,0.22851305997373414,cd8,20
LUAD-13,Lung13,section,q4_q1,2,True,6519,6853,20,0.2761159687068569,0.36991098788851595,cd8,25
LUAD-13,Lung13,section,q4_q1,3,True,6519,6853,20,0.855652707470471,1.0198453232161098,cd8,40
LUAD-13,Lung13,section,q4_q1,4,True,6519,6853,20,1.45651173492867,1.6438056325696775,cd8,50
LUAD-13,Lung13,section,q4_q1,5,True,6519,6853,20,4.235158766682006,4.576535823726835,cd8,80
LUAD-13,Lung13,section,q4_q1,6,True,6519,6853,20,6.964565117349287,7.321319130307894,cd8,100
LUAD-13,Lung13,section,q4_q1,7,True,6519,6853,20,0.00030679552078539653,0.0005836859769444039,nk,10
LUAD-13,Lung13,section,q4_q1,8,True,6519,6853,20,0.0024543641662831722,0.004669487815555231,nk,20
LUAD-13,Lung13,section,q4_q1,9,True,6519,6853,20,0.0041417395306028535,0.008171603677221655,nk,25
LUAD-13,Lung13,section,q4_q1,10,True,6519,6853,20,0.021015493173799662,0.02539033999708157,nk,40
LUAD-13,Lung13,section,q4_q1,11,True,6519,6853,20,0.041877588587206624,0.04173354735152488,nk,50
LUAD-13,Lung13,section,q4_q1,12,True,6519,6853,20,0.12195121951219512,0.12651393550269954,nk,80
LUAD-13,Lung13,section,q4_q1,13,True,6519,6853,20,0.21951219512195122,0.21421275353859623,nk,100
