ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop
COL7A1	ITGA11+ITGB1	other	24060	4384	0.07424204051494598	0.0003898020659107715	0.0743973399833749	0.0002281021897810219	0.03731592129042838	2.893970077015714e-05	False
TGFB1	TGFBR3	other	24060	4384	0.05588357523083687	0.018243862316012383	0.06342477140482128	0.009808394160583942	0.037063718773424625	0.0010195322522379077	False
SEMA4D	PLXNB1	other	24060	4384	0.06738536804914474	0.006331603974103928	0.07202826267664172	0.00479014598540146	0.036858486011624336	0.0004266574641364207	False
COL4A1	ITGA2+ITGB1	other	24060	4384	0.0342131070792675	0.039408937096595764	0.035785536159601	0.023722627737226276	0.03681102208793163	0.0013483021847659482	False
EFNA3	EPHA4	other	24060	4384	0.05847303941845894	0.01453543920069933	0.06496259351620948	0.00843978102189781	0.036504239309579134	0.0008499313093471052	False
FN1	ITGAV+ITGB5	other	24060	4384	0.06785682588815689	0.0050343722105026245	0.056608478802992516	0.0029653284671532845	0.03644559904932976	0.0003416165185442521	False
PODXL2	SELP	other	24060	4384	0.07201769202947617	0.0007288645138032734	0.07630922693266833	0.0004562043795620438	0.03637327827163972	5.2491140086298026e-05	False
CX3CL1	CX3CR1	T_recruit	24060	4384	0.04346171393990517	0.0287308432161808	0.04522028262676642	0.013914233576642336	0.036096278578042984	0.001248691689113915	False
PODXL2	SELE	other	24060	4384	0.07201769202947617	0.00011878473014803603	0.07630922693266833	0.0002281021897810219	0.0360682383798121	8.554602113605692e-06	False
JAG2	NOTCH2	other	24060	4384	0.0415961854159832	0.03004642203450203	0.046093100581878634	0.01916058394160584	0.035821303725242615	0.0012498165420340296	False
NMU	NMUR1	other	24060	4384	0.06550265848636627	0.006092963740229607	0.06259351620947631	0.0031934306569343066	0.03579781111329794	0.0003991053230460728	False
FN1	ITGA10+ITGB1	other	24060	4384	0.06785682588815689	0.003718894673511386	0.056608478802992516	0.002052919708029197	0.03578786028083414	0.0002523523883568562	False
GDF11	ACVR1B+ACVR2B	other	24060	4384	0.05731241777539253	0.014243392273783684	0.05922693266832918	0.008895985401459854	0.03577790502458811	0.0008163232485338887	False
GDF11	ACVR2B+TGFBR1	other	24060	4384	0.05731241777539253	0.014243392273783684	0.05922693266832918	0.008895985401459854	0.03577790502458811	0.0008163232485338887	False
COL4A2	ITGA2+ITGB1	other	24060	4384	0.0321296751499176	0.039408937096595764	0.03524522028262676	0.023722627737226276	0.03576930612325668	0.0012661963469171589	False
CLSTN3	NRXN2	other	24060	4384	0.04543207958340645	0.026015754789114	0.0485453034081463	0.017791970802919707	0.03572391718626022	0.0011819498420014146	False
SEMA3A	NRP1+PLXNA1	other	24060	4384	0.06451968848705292	0.0067880586721003056	0.062177888611803823	0.005474452554744526	0.03565387357957661	0.0004379634309557498	False
FN1	ITGA8+ITGB1	other	24060	4384	0.06785682588815689	0.0033689651172608137	0.056608478802992516	0.002052919708029197	0.03561289550270885	0.0002286072793852411	False
PTPRD	IL1RAP	other	24060	4384	0.052553512156009674	0.017934931442141533	0.051371571072319204	0.010264598540145985	0.035244221799075603	0.0009425436375617852	False
EREG	EGFR	other	24060	4384	0.054427940398454666	0.01562602072954178	0.03320864505403159	0.011405109489051095	0.03502698056399822	0.000850492124932517	False
DLL3	NOTCH1	other	24060	4384	0.0356542207300663	0.03402600809931755	0.040191188694929346	0.02075729927007299	0.034840114414691925	0.0012131708033360916	False
NRXN2	ADGRL1	other	24060	4384	0.06061074510216713	0.008918133564293385	0.06130507065669161	0.005702554744525547	0.03476443933323026	0.0005405347202524675	False
SDC2	ADGRA2	other	24060	4384	0.0651499330997467	0.0036725231911987066	0.06521197007481297	0.0034215328467153286	0.034411228145472705	0.000239264640213864	False
FN1	ITGA11+ITGB1	other	24060	4384	0.06785682588815689	0.0003898020659107715	0.056608478802992516	0.0002281021897810219	0.03412331397703383	2.6450730917351077e-05	False
FN1	ITGA2B+ITGB3	other	24060	4384	0.06785682588815689	0.00036954431561753154	0.056608478802992516	0.0002281021897810219	0.03411318510188721	2.5076104282816935e-05	False
FN1	ITGAV+ITGB3	other	24060	4384	0.06785682588815689	0.00036954431561753154	0.056608478802992516	0.0002281021897810219	0.03411318510188721	2.5076104282816935e-05	False
SEMA3A	NRP1+PLXNA2	other	24060	4384	0.06451968848705292	0.0028721385169774294	0.062177888611803823	0.002052919708029197	0.03369591350201517	0.0001853094824070499	False
BDNF	NTRK2	other	24060	4384	0.04974258691072464	0.017413541674613953	0.05166251039068994	0.011177007299270073	0.033578064292669296	0.00086619461017301	False
TNFSF13B	TNFRSF13B	other	24060	4384	0.012724276632070541	0.05441947653889656	0.013050706566916044	0.02874087591240876	0.03357187658548355	0.0006924484736533926	False
COL6A2	ITGA2+ITGB1	other	24060	4384	0.027521325275301933	0.039408937096595764	0.025311720698254363	0.023722627737226276	0.03346513118594885	0.001084586176589325	False
COL9A2	ITGA2+ITGB1	other	24060	4384	0.02745935693383217	0.039408937096595764	0.027265170407315045	0.023722627737226276	0.033434147015213966	0.0010821440701183627	False
BDNF	SORT1	other	24060	4384	0.04974258691072464	0.017114615067839622	0.05166251039068994	0.011405109489051095	0.03342860098928213	0.0008513252274556099	False
CADM3	EPB41L1	other	24060	4384	0.0045194197446107864	0.06208880618214607	0.0035328345802161263	0.035355839416058396	0.03330411296337843	0.0002806053765789032	False
HSD17B1	ESR2	other	24060	4384	0.06463415175676346	0.001929791527800262	0.0728595178719867	0.0011405109489051094	0.03328197164228186	0.00012473043846675854	False
HSD17B1	ESR1	other	24060	4384	0.06463415175676346	0.0017479272792115808	0.0728595178719867	0.0013686131386861315	0.03319103951798752	0.00011297579702434796	False
COL4A5	ITGA2+ITGB1	other	24060	4384	0.02694815583527088	0.039408937096595764	0.028969243557772237	0.023722627737226276	0.03317854646593332	0.0010619981781814503	False
LRRC4B	PTPRF	other	24060	4384	0.013170226477086544	0.05283942446112633	0.015336658354114713	0.036724452554744526	0.033004825469106436	0.0006959071870719404	False
CCL8	CCR1	T_recruit_partial	24060	4384	0.0031403410248458385	0.0626843199133873	0.0032418952618453864	0.035355839416058396	0.03291233046911657	0.00019685014143857107	False
DLL3	NOTCH2	other	24060	4384	0.0356542207300663	0.03004642203450203	0.040191188694929346	0.01916058394160584	0.032850321382284164	0.001071281763366863	False
TGFB1	ACVR1+TGFBR2	other	24060	4384	0.05588357523083687	0.009688551537692547	0.06342477140482128	0.006386861313868613	0.03278606338426471	0.0005414308987344817	False
SDC2	FGFR4	other	24060	4384	0.0651499330997467	0.0003769513568840921	0.06521197007481297	0.0002281021897810219	0.0327634422283154	2.4558355682857344e-05	False
NMU	NMUR2	other	24060	4384	0.06550265848636627	0.0	0.06259351620947631	0.0	0.032751329243183136	0.0	False
SEMA3A	NRP1+PLXNA4	other	24060	4384	0.06451968848705292	0.00048700018669478595	0.062177888611803823	0.0002281021897810219	0.03250334433687385	3.14211003386842e-05	False
SRD5A1	AR	other	24060	4384	0.06285277754068375	0.0020831830333918333	0.06674979218620117	0.0013686131386861315	0.03246798028703779	0.00013093383977430366	False
GDF11	ACVR1B+ACVR2A	other	24060	4384	0.05731241777539253	0.007380036637187004	0.05922693266832918	0.004562043795620438	0.03234622720628977	0.0004229677429481646	False
GDF11	ACVR2A+TGFBR1	other	24060	4384	0.05731241777539253	0.007380036637187004	0.05922693266832918	0.004562043795620438	0.03234622720628977	0.0004229677429481646	False
CXCL13	CXCR5	T_recruit	24060	4384	0.01121753640472889	0.05342467501759529	0.00881130507065669	0.030793795620437957	0.03232110571116209	0.0005992932369206852	False
HSD17B1	GPER1	other	24060	4384	0.06463415175676346	0.0	0.0728595178719867	0.0	0.03231707587838173	0.0	False
HSD17B1	NR1I2	other	24060	4384	0.06463415175676346	0.0	0.0728595178719867	0.0	0.03231707587838173	0.0	False
NRG1	ITGA6+ITGB4	other	24060	4384	0.048803091049194336	0.015119670890271664	0.05083125519534497	0.01072080291970803	0.031961380969733	0.0007378866750917812	False
CSF3	CSF3R	other	24060	4384	0.01440074760466814	0.04930374398827553	0.011471321695760598	0.026231751824817517	0.031852245796471834	0.00071001077314033	False
ALB	B2M+FCGRT	other	24060	4384	0.00042200516327284276	0.0631093755364418	0.0004987531172069825	0.039461678832116785	0.03176569034985732	2.6632482327303272e-05	False
PTPRC	MRC1	other	24060	4384	0.03667117655277252	0.026458382606506348	0.03088113050706567	0.013914233576642336	0.031564779579639435	0.0009702600198639999	False
COL5A1	ITGA2+ITGB1	other	24060	4384	0.023720603436231613	0.039408937096595764	0.022984206151288447	0.023722627737226276	0.03156477026641369	0.000934803768711745	False
CCL7	CCR1	T_recruit_partial	24060	4384	0.00040292582707479596	0.0626843199133873	0.00041562759767248546	0.035355839416058396	0.03154362287023105	2.525713144572268e-05	False
CCL15	CCR1	T_recruit_partial	24060	4384	0.00032683819881640375	0.0626843199133873	0.00041562759767248546	0.035355839416058396	0.03150557905610185	2.0487630214522734e-05	False
CCL23	CCR1	T_recruit_partial	24060	4384	0.00021684615057893097	0.0626843199133873	0.00020781379883624273	0.035355839416058396	0.031450583031983115	1.3592853474876264e-05	False
TGFB1	ITGAV+ITGB6	other	24060	4384	0.05588357523083687	0.0069112638011574745	0.06342477140482128	0.0038777372262773723	0.03139741951599717	0.0003862261305721433	False
EFNA3	EPHA1	other	24060	4384	0.05847303941845894	0.0037869259249418974	0.06496259351620948	0.002281021897810219	0.031129982671700418	0.00022143306888391164	False
DAGLB	CNR2	other	24060	4384	0.04641495272517204	0.015335784293711185	0.05207813798836243	0.00843978102189781	0.030875368509441614	0.0007118097029960406	False
COL3A1	ITGA2+ITGB1	other	24060	4384	0.02228878065943718	0.039408937096595764	0.020116375727348295	0.023722627737226276	0.030848858878016472	0.0008783771549675801	False
EFNA3	EPHA2	other	24060	4384	0.05847303941845894	0.001734205987304449	0.06496259351620948	0.0011405109489051094	0.030103622702881694	0.00010140429505538055	False
EFNA3	EPHA7	other	24060	4384	0.05847303941845894	0.0015987686347216368	0.06496259351620948	0.0018248175182481751	0.030035904026590288	9.348486139907405e-05	False
COL5A2	ITGA2+ITGB1	other	24060	4384	0.020620008930563927	0.039408937096595764	0.020739817123857023	0.023722627737226276	0.030014473013579845	0.0008126126348758367	False
ALOX12	FPR2	other	24060	4384	0.05500097572803497	0.004773634020239115	0.05594347464671654	0.002509124087591241	0.029887304874137044	0.00026255452888169356	False
DKK1	LRP6	other	24060	4384	0.05417770519852638	0.005115886684507132	0.05182876142975894	0.00479014598540146	0.029646795941516757	0.0002771670006222939	False
DKK1	KREMEN2+LRP6	other	24060	4384	0.05417770519852638	0.005115886684507132	0.05182876142975894	0.00479014598540146	0.029646795941516757	0.0002771670006222939	False
DKK1	KREMEN1+LRP6	other	24060	4384	0.05417770519852638	0.005115886684507132	0.05182876142975894	0.00479014598540146	0.029646795941516757	0.0002771670006222939	False
CNTN1	NOTCH1	other	24060	4384	0.024980831891298294	0.03402600809931755	0.02601828761429759	0.02075729927007299	0.029503419995307922	0.0008499979882610059	False
IFNG	IFNGR1+IFNGR2	IFN	24060	4384	0.0044720652513206005	0.05439022555947304	0.004156275976724855	0.03261861313868613	0.02943114540539682	0.00024323663773600894	False
IFNG	IFNGR1	IFN	24060	4384	0.0044720652513206005	0.05439022555947304	0.004156275976724855	0.03261861313868613	0.02943114540539682	0.00024323663773600894	False
EFNA3	EPHA8	other	24060	4384	0.05847303941845894	0.0	0.06496259351620948	0.0	0.02923651970922947	0.0	False
EFNA3	EPHA5	other	24060	4384	0.05847303941845894	0.0	0.06496259351620948	0.0	0.02923651970922947	0.0	False
EFNA3	EPHA3	other	24060	4384	0.05847303941845894	0.0	0.06496259351620948	0.0	0.02923651970922947	0.0	False
CD274	CD80	checkpoint_partial	24060	4384	0.029204465448856354	0.029068201780319214	0.033541147132169574	0.018476277372262775	0.029136333614587784	0.0008489212945537172	False
POMC	MC1R	other	24060	4384	0.04958918318152428	0.008615683764219284	0.05286783042394015	0.005474452554744526	0.02910243347287178	0.0004272447204179547	False
COL28A1	ITGA10+ITGB1	other	24060	4384	0.05443190783262253	0.003718894673511386	0.048503740648379055	0.002052919708029197	0.029075401253066957	0.0002024265321078026	False
NRG1	ERBB3	other	24060	4384	0.048803091049194336	0.009248628281056881	0.05083125519534497	0.005474452554744526	0.02902585966512561	0.00045136164808057266	False
SLITRK6	PTPRS	other	24060	4384	0.05472847819328308	0.0033146513160318136	0.0485453034081463	0.002509124087591241	0.029021564754657447	0.00018140582226778418	False
CD93	IFNGR1	IFN_partial	24060	4384	0.0036453544162213802	0.05439022555947304	0.0035743973399833748	0.03261861313868613	0.02901778998784721	0.00019827164894250203	False
COL6A1	ITGA10+ITGB1	other	24060	4384	0.05416008085012436	0.003718894673511386	0.0514546965918537	0.002052919708029197	0.028939487761817873	0.0002014156361904735	False
COL21A1	ITGA2+ITGB1	other	24060	4384	0.018088513985276222	0.039408937096595764	0.01791354945968412	0.023722627737226276	0.028748725540935993	0.0007128491098166434	False
CEACAM1	CD209	other	24060	4384	0.055020518600940704	0.0020447864662855864	0.052535328345802164	0.0011405109489051094	0.028532652533613145	0.00011250521180321792	False
DKK1	LRP5	other	24060	4384	0.05417770519852638	0.002675791271030903	0.05182876142975894	0.0015967153284671533	0.028426748234778643	0.00014496823065470246	False
CYP27B1	VDR	other	24060	4384	0.0038937206845730543	0.05284038931131363	0.004696591853699085	0.030793795620437957	0.02836705499794334	0.0002057457168423548	False
TNFSF11	TNFRSF11B	other	24060	4384	0.0006554644205607474	0.055966611951589584	0.0009559434746467166	0.02645985401459854	0.028311038186075166	3.6684122873596866e-05	False
SEMA6A	NRP1+PLXNA2	other	24060	4384	0.053503479808568954	0.0028721385169774294	0.05498753117206982	0.002052919708029197	0.028187809162773192	0.00015366940515051507	False
SEMA7A	PLXNC1	other	24060	4384	0.0020804444793611765	0.05357227474451065	0.002660016625103907	0.031478102189781025	0.027826359611935914	0.00011145414323903736	False
TNFSF13	TNFRSF13B	other	24060	4384	0.000793581479229033	0.05441947653889656	0.0008728179551122195	0.02874087591240876	0.027606529009062797	4.318628869060719e-05	False
APOB	APOBR	other	24060	4384	0.0	0.05518114194273949	0.0	0.030337591240875914	0.027590570971369743	0.0	False
CEACAM1	SELE	other	24060	4384	0.055020518600940704	0.00011878473014803603	0.052535328345802164	0.0002281021897810219	0.02756965166554437	6.535597454617739e-06	False
CNTN1	NOTCH2	other	24060	4384	0.024980831891298294	0.03004642203450203	0.02601828761429759	0.01916058394160584	0.027513626962900162	0.0007505846177788961	False
COL28A1	ITGA11+ITGB1	other	24060	4384	0.05443190783262253	0.0003898020659107715	0.048503740648379055	0.0002281021897810219	0.02741085494926665	2.1217670124620966e-05	False
CLSTN3	NRXN1	other	24060	4384	0.04543207958340645	0.009348341263830662	0.0485453034081463	0.006614963503649635	0.027390210423618555	0.00042471458427119704	False
COL6A1	ITGA11+ITGB1	other	24060	4384	0.05416008085012436	0.0003898020659107715	0.0514546965918537	0.0002281021897810219	0.027274941458017565	2.1111711405272888e-05	False
DAGLB	GPR55	other	24060	4384	0.04641495272517204	0.008121989667415619	0.05207813798836243	0.004562043795620438	0.02726847119629383	0.00037698176644743175	False
COL16A1	ITGA2+ITGB1	other	24060	4384	0.015108559280633926	0.039408937096595764	0.01629260182876143	0.023722627737226276	0.027258748188614845	0.0005954122623106906	False
EREG	ERBB4	other	24060	4384	0.054427940398454666	0.0	0.03320864505403159	0.0	0.027213970199227333	0.0	False
PDCD1LG2	PDCD1	checkpoint	24060	4384	0.00855747889727354	0.04582700505852699	0.010058187863674148	0.02668795620437956	0.027192241977900267	0.00039216362871359253	False
LRRC4C	PTPRF	other	24060	4384	0.0015226320829242468	0.05283942446112633	0.001745635910224439	0.036724452554744526	0.027181028272025287	8.045500292776318e-05	False
WNT2B	SFRP1	other	24060	4384	0.04235266521573067	0.011514860205352306	0.045968412302576894	0.00958029197080292	0.026933762710541487	0.0004876850192832259	False
WNT2B	SFRP2	other	24060	4384	0.04235266521573067	0.011074612848460674	0.045968412302576894	0.006386861313868613	0.02671363903209567	0.0004690393703646843	False
BTC	EGFR	other	24060	4384	0.037307336926460266	0.01562602072954178	0.038196176226101414	0.011405109489051095	0.026466678828001022	0.0005829652201768676	False
THBS1	ITGA3+ITGB1	other	24060	4384	0.03309083729982376	0.01969652809202671	0.03345802161263508	0.012317518248175183	0.026393682695925236	0.000651774606464664	False
C10orf99	SUSD2	other	24060	4384	0.04796254262328148	0.004736262373626232	0.03744804655029094	0.0038777372262773723	0.026349402498453856	0.00022716318597009247	False
DAGLB	CNR1	other	24060	4384	0.04641495272517204	0.006153307389467955	0.05207813798836243	0.005018248175182482	0.02628413005732	0.0002856054715856069	False
UBASH3B	PPARA	other	24060	4384	0.016843048855662346	0.035511814057826996	0.018827930174563592	0.02075729927007299	0.02617743145674467	0.000598127219129177	False
