ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop	Patient
GLS2+SLC1A1	GRIK1	other	64	241	0.01466278824955225	0.0	0.015625	0.0	0.007331394124776125	0.0	False	P13
GLS2+SLC1A1	GRIK1+GRIK4	other	64	241	0.01466278824955225	0.0	0.015625	0.0	0.007331394124776125	0.0	False	P13
GLS2+SLC1A1	GRIK1+GRIK5	other	64	241	0.01466278824955225	0.0	0.015625	0.0	0.007331394124776125	0.0	False	P13
GLS2+SLC1A1	GRIK2	other	64	241	0.01466278824955225	0.0	0.015625	0.0	0.007331394124776125	0.0	False	P13
GLS2+SLC1A1	GRIK2+GRIK4	other	64	241	0.01466278824955225	0.0	0.015625	0.0	0.007331394124776125	0.0	False	P13
GLS2+SLC1A1	GRIK2+GRIK5	other	64	241	0.01466278824955225	0.0	0.015625	0.0	0.007331394124776125	0.0	False	P13
GLS2+SLC1A1	GRIN1+GRIN2A	other	64	241	0.01466278824955225	0.0	0.015625	0.0	0.007331394124776125	0.0	False	P13
GLS2+SLC1A1	GRIN1+GRIN2D	other	64	241	0.01466278824955225	0.0	0.015625	0.0	0.007331394124776125	0.0	False	P13
GLS2+SLC1A1	GRM1	other	64	241	0.01466278824955225	0.0	0.015625	0.0	0.007331394124776125	0.0	False	P13
GLS2+SLC1A1	GRM4	other	64	241	0.01466278824955225	0.0	0.015625	0.0	0.007331394124776125	0.0	False	P13
GLS2+SLC1A1	GRM5	other	64	241	0.01466278824955225	0.0	0.015625	0.0	0.007331394124776125	0.0	False	P13
GLS2+SLC1A1	GRM7	other	64	241	0.01466278824955225	0.0	0.015625	0.0	0.007331394124776125	0.0	False	P13
GLS2+SLC1A1	GRM8	other	64	241	0.01466278824955225	0.0	0.015625	0.0	0.007331394124776125	0.0	False	P13
GLS2+SLC1A2	GRIA1	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRIA3	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRIA4	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRIK1	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRIK1+GRIK4	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRIK1+GRIK5	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRIK2	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRIK2+GRIK4	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRIK2+GRIK5	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRIN1+GRIN2A	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRIN1+GRIN2D	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRM1	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRM4	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRM5	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRM7	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A2	GRM8	other	64	241	0.009722616523504257	0.0	0.015625	0.0	0.004861308261752129	0.0	False	P13
GLS2+SLC1A3	GRIA1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRIA3	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRIA4	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRIK1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRIK1+GRIK4	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRIK1+GRIK5	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRIK2	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRIK2+GRIK4	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRIK2+GRIK5	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRIN1+GRIN2A	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRIN1+GRIN2D	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRM1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRM4	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRM5	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRM7	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A3	GRM8	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRIA1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRIA3	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRIA4	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRIK1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRIK1+GRIK4	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRIK1+GRIK5	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRIK2	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRIK2+GRIK4	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRIK2+GRIK5	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRIN1+GRIN2A	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRIN1+GRIN2D	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRM1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRM4	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRM5	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRM7	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A6	GRM8	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRIA1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRIA3	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRIA4	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRIK1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRIK1+GRIK4	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRIK1+GRIK5	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRIK2	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRIK2+GRIK4	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRIK2+GRIK5	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRIN1+GRIN2A	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRIN1+GRIN2D	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRM1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRM4	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRM5	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRM7	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GLS2+SLC1A7	GRM8	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GNRH1	GNRHR	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GNRH1	GNRHR2	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
GP1BA	ITGAM+ITGB2	other	64	241	0.0	0.021200822666287422	0.0	0.012448132780082987	0.010600411333143711	0.0	False	P13
GRP	GRPR	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
HBEGF	EGFR	other	64	241	0.22435960173606873	0.015455157496035099	0.203125	0.008298755186721992	0.11990737961605191	0.003467512980578652	False	P13
HBEGF	ERBB2	other	64	241	0.22435960173606873	0.00750289112329483	0.203125	0.004149377593360996	0.11593124642968178	0.0016833456642915134	False	P13
HBEGF	ERBB4	other	64	241	0.22435960173606873	0.0	0.203125	0.0	0.11217980086803436	0.0	False	P13
HDC	HRH1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
HDC	HRH2	other	64	241	0.0	0.008301452733576298	0.0	0.004149377593360996	0.004150726366788149	0.0	False	P13
HEBP1	FPR3	other	64	241	0.119198277592659	0.0	0.140625	0.0	0.0595991387963295	0.0	False	P13
HFE	TFRC	other	64	241	0.006273000501096249	0.14549218118190765	0.015625	0.08298755186721991	0.07588259084150195	0.0009126725254596929	False	P13
HGF	MET	other	64	241	0.0	0.007135757710784674	0.0	0.004149377593360996	0.003567878855392337	0.0	False	P13
HSD17B1	ESR1	other	64	241	0.01916886493563652	0.0	0.03125	0.0	0.00958443246781826	0.0	False	P13
HSD17B1	ESR2	other	64	241	0.01916886493563652	0.0	0.03125	0.0	0.00958443246781826	0.0	False	P13
HSD17B1	GPER1	other	64	241	0.01916886493563652	0.0	0.03125	0.0	0.00958443246781826	0.0	False	P13
HSD17B1	NR1I2	other	64	241	0.01916886493563652	0.0	0.03125	0.0	0.00958443246781826	0.0	False	P13
HSD17B12	AR	other	64	241	0.21784202754497528	0.0	0.28125	0.0	0.10892101377248764	0.0	False	P13
HSD17B3	AR	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
HSD17B6	NR1H4	other	64	241	0.01599561795592308	0.0	0.03125	0.0	0.00799780897796154	0.0	False	P13
IAPP	CALCR	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IAPP	CALCR+RAMP1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IAPP	CALCR+RAMP2	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IAPP	CALCR+RAMP3	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
ICAM1	ITGAL	other	64	241	1.190064549446106	0.10519146174192429	0.765625	0.058091286307053944	0.6476280055940151	0.12518462952348042	False	P13
ICAM1	ITGAL+ITGB2	other	64	241	1.190064549446106	0.10519146174192429	0.765625	0.058091286307053944	0.6476280055940151	0.12518462952348042	False	P13
ICAM1	ITGAM+ITGB2	other	64	241	1.190064549446106	0.021200822666287422	0.765625	0.012448132780082987	0.6056326860561967	0.025230347474242132	False	P13
ICAM1	ITGAX+ITGB2	other	64	241	1.190064549446106	0.0	0.765625	0.0	0.595032274723053	0.0	False	P13
ICAM1	SPN	other	64	241	1.190064549446106	0.12919755280017853	0.765625	0.06224066390041494	0.6596310511231422	0.15375342746268394	False	P13
ICAM2	CD209	other	64	241	0.12596355378627777	0.0	0.125	0.0	0.06298177689313889	0.0	False	P13
ICAM2	ITGAL+ITGB2	other	64	241	0.12596355378627777	0.10519146174192429	0.125	0.058091286307053944	0.11557750776410103	0.01325029034898606	False	P13
ICAM3	CD209	other	64	241	0.029362913221120834	0.0	0.046875	0.0	0.014681456610560417	0.0	False	P13
ICAM3	ITGAD+ITGB2	other	64	241	0.029362913221120834	0.0	0.046875	0.0	0.014681456610560417	0.0	False	P13
ICAM3	ITGAL+ITGB2	other	64	241	0.029362913221120834	0.10519146174192429	0.046875	0.058091286307053944	0.06727718748152256	0.003088727762730975	False	P13
ICAM4	ITGAL+ITGB2	other	64	241	0.12018073350191116	0.10519146174192429	0.140625	0.058091286307053944	0.11268609762191772	0.012641987030282686	False	P13
ICOSLG	ICOS	other	64	241	0.0	0.12276509404182434	0.0	0.06224066390041494	0.06138254702091217	0.0	False	P13
IGF1	GPC3+IGF1R	other	64	241	0.08836653083562851	0.007522414438426495	0.09375	0.004149377593360996	0.0479444726370275	0.000664729667431592	False	P13
IGF1	IGF1R	other	64	241	0.08836653083562851	0.007522414438426495	0.09375	0.004149377593360996	0.0479444726370275	0.000664729667431592	False	P13
IGF1	ITGA6+ITGB4	other	64	241	0.08836653083562851	0.0	0.09375	0.0	0.044183265417814255	0.0	False	P13
IGF1	ITGAV+ITGB3	other	64	241	0.08836653083562851	0.0	0.09375	0.0	0.044183265417814255	0.0	False	P13
IGF2	IGF1R	other	64	241	0.040555983781814575	0.007522414438426495	0.046875	0.004149377593360996	0.024039199110120535	0.0003050789179649127	False	P13
IGF2	IGF2R	other	64	241	0.040555983781814575	0.06173723563551903	0.046875	0.03319502074688797	0.0511466097086668	0.0025038143271681745	False	P13
IGFBP3	TMEM219	other	64	241	0.4768720269203186	0.19743311405181885	0.328125	0.1078838174273859	0.3371525704860687	0.09415032927908129	True	P13
IGFL1	IGFLR1	other	64	241	0.0	0.0448736846446991	0.0	0.024896265560165973	0.02243684232234955	0.0	False	P13
IGFL2	IGFLR1	other	64	241	0.0	0.0448736846446991	0.0	0.024896265560165973	0.02243684232234955	0.0	False	P13
IGFL3	IGFLR1	other	64	241	0.0	0.0448736846446991	0.0	0.024896265560165973	0.02243684232234955	0.0	False	P13
IHH	BOC+PTCH1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IHH	CDON+PTCH1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IHH	GAS1+PTCH1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IHH	HHIP	other	64	241	0.0	0.005044183228164911	0.0	0.004149377593360996	0.0025220916140824556	0.0	False	P13
IL11	IL11RA+IL6ST	other	64	241	0.0	0.008599472232162952	0.0	0.004149377593360996	0.004299736116081476	0.0	False	P13
IL12A+IL12B	IL12RB1+IL12RB2	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IL12B+IL23A	IL12RB1+IL23R	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IL15	IL15RA+IL2RB	other	64	241	0.0	0.028576646000146866	0.0	0.016597510373443983	0.014288323000073433	0.0	False	P13
IL17C	IL17RA+IL17RE	other	64	241	0.023841403424739838	0.0	0.03125	0.0	0.011920701712369919	0.0	False	P13
IL18	IL18R1+IL18RAP	other	64	241	0.16498762369155884	0.0	0.171875	0.0	0.08249381184577942	0.0	False	P13
IL19	IL20RA+IL20RB	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IL1A	IL1R1+IL1RAP	other	64	241	0.01238271128386259	0.007724971044808626	0.015625	0.004149377593360996	0.010053841164335608	9.565608612406356e-05	False	P13
IL1A	IL1R2+IL1RAP	other	64	241	0.01238271128386259	0.00869923084974289	0.015625	0.004149377593360996	0.01054097106680274	0.00010772006400403683	False	P13
IL1B	IL1R1+IL1RAP	other	64	241	0.011887524276971817	0.007724971044808626	0.015625	0.004149377593360996	0.009806247660890222	9.183078083406689e-05	False	P13
IL1B	IL1R2+IL1RAP	other	64	241	0.011887524276971817	0.00869923084974289	0.015625	0.004149377593360996	0.010293377563357353	0.00010341231791730077	False	P13
IL1F10	IL1RAP+IL1RL2	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IL1RAP	PTPRF	other	64	241	0.32003891468048096	0.023533668369054794	0.3125	0.012448132780082987	0.17178629152476788	0.007531689683282661	False	P13
IL1RN	IL1R1+IL1RAP	other	64	241	0.012743926607072353	0.007724971044808626	0.015625	0.004149377593360996	0.01023444882594049	9.844646403680017e-05	False	P13
IL1RN	IL1R2+IL1RAP	other	64	241	0.012743926607072353	0.00869923084974289	0.015625	0.004149377593360996	0.010721578728407621	0.00011086235948710305	False	P13
IL20	IL20RA+IL20RB	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IL20	IL20RB+IL22RA1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IL21	IL21R+IL2RG	other	64	241	0.0	0.03306325525045395	0.0	0.02074688796680498	0.016531627625226974	0.0	False	P13
IL24	IL20RA+IL20RB	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IL24	IL20RB+IL22RA1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IL33	IL1RAP+IL1RL1	other	64	241	0.0	0.00869923084974289	0.0	0.004149377593360996	0.004349615424871445	0.0	False	P13
IL34	CSF1R	other	64	241	0.0	0.015301103703677654	0.0	0.008298755186721992	0.007650551851838827	0.0	False	P13
IL36A	IL1RAP+IL1RL2	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IL36B	IL1RAP+IL1RL2	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IL36G	IL1RAP+IL1RL2	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
IL36RN	IL1RAP+IL1RL2	other	64	241	0.0605701245367527	0.0	0.078125	0.0	0.03028506226837635	0.0	False	P13
IL37	IL18R1+SIGIRR	other	64	241	0.0	0.05837607756257057	0.0	0.03319502074688797	0.029188038781285286	0.0	False	P13
IL6	IL6R+IL6ST	other	64	241	0.22938954830169678	0.0607721321284771	0.203125	0.029045643153526972	0.14508084021508694	0.013940491938282396	False	P13
IL7	IL2RG+IL7R	other	64	241	0.024122819304466248	0.19695453345775604	0.03125	0.08713692946058091	0.11053867638111115	0.004751098621796901	False	P13
INHA	ACVR1+ACVR2A	other	64	241	0.0	0.006102536804974079	0.0	0.004149377593360996	0.0030512684024870396	0.0	False	P13
INHA	ACVR1+ACVR2B	other	64	241	0.0	0.011741165071725845	0.0	0.004149377593360996	0.005870582535862923	0.0	False	P13
INHA	ACVR1B+ACVR2A	other	64	241	0.0	0.006102536804974079	0.0	0.004149377593360996	0.0030512684024870396	0.0	False	P13
INHA	ACVR1B+ACVR2B	other	64	241	0.0	0.012930816039443016	0.0	0.004149377593360996	0.006465408019721508	0.0	False	P13
INHA	ACVR1C+ACVR2A	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
INHA	ACVR1C+ACVR2B	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
INHA+INHBA	ACVR1+ACVR2A	other	64	241	0.0	0.006102536804974079	0.0	0.004149377593360996	0.0030512684024870396	0.0	False	P13
INHA+INHBA	ACVR1+ACVR2B	other	64	241	0.0	0.011741165071725845	0.0	0.004149377593360996	0.005870582535862923	0.0	False	P13
INHA+INHBA	ACVR1B+ACVR2A	other	64	241	0.0	0.006102536804974079	0.0	0.004149377593360996	0.0030512684024870396	0.0	False	P13
INHA+INHBA	ACVR1B+ACVR2B	other	64	241	0.0	0.012930816039443016	0.0	0.004149377593360996	0.006465408019721508	0.0	False	P13
INHA+INHBA	ACVR1C+ACVR2A	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
INHA+INHBA	ACVR1C+ACVR2B	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
INHA+INHBB	ACVR1+ACVR2A	other	64	241	0.0	0.006102536804974079	0.0	0.004149377593360996	0.0030512684024870396	0.0	False	P13
INHA+INHBB	ACVR1+ACVR2B	other	64	241	0.0	0.011741165071725845	0.0	0.004149377593360996	0.005870582535862923	0.0	False	P13
INHA+INHBB	ACVR1B+ACVR2A	other	64	241	0.0	0.006102536804974079	0.0	0.004149377593360996	0.0030512684024870396	0.0	False	P13
INHA+INHBB	ACVR1B+ACVR2B	other	64	241	0.0	0.012930816039443016	0.0	0.004149377593360996	0.006465408019721508	0.0	False	P13
INHA+INHBB	ACVR1C+ACVR2A	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
INHA+INHBB	ACVR1C+ACVR2B	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
INHBA+INHBB	ACVR1+ACVR2A	other	64	241	0.3212893009185791	0.006102536804974079	0.28125	0.004149377593360996	0.1636959188617766	0.001960679783900021	False	P13
INHBA+INHBB	ACVR1+ACVR2B	other	64	241	0.3212893009185791	0.011741165071725845	0.28125	0.004149377593360996	0.16651523299515247	0.0037723107178644355	False	P13
INHBA+INHBB	ACVR1B+ACVR2A	other	64	241	0.3212893009185791	0.006102536804974079	0.28125	0.004149377593360996	0.1636959188617766	0.001960679783900021	False	P13
INHBA+INHBB	ACVR1B+ACVR2B	other	64	241	0.3212893009185791	0.012930816039443016	0.28125	0.004149377593360996	0.16711005847901106	0.004154532845619396	False	P13
INHBA+INHBB	ACVR1C+ACVR2A	other	64	241	0.3212893009185791	0.0	0.28125	0.0	0.16064465045928955	0.0	False	P13
INHBA+INHBB	ACVR1C+ACVR2B	other	64	241	0.3212893009185791	0.0	0.28125	0.0	0.16064465045928955	0.0	False	P13
INHBE	ACVR2A	other	64	241	0.0	0.006102536804974079	0.0	0.004149377593360996	0.0030512684024870396	0.0	False	P13
INHBE	ACVR2B	other	64	241	0.0	0.012930816039443016	0.0	0.004149377593360996	0.006465408019721508	0.0	False	P13
ITGAV+ITGB1	ADGRE2	other	64	241	0.26660147309303284	0.043465908616781235	0.296875	0.02074688796680498	0.15503369085490704	0.011588075266561026	False	P13
ITGAV+ITGB1	ADGRE5	other	64	241	0.26660147309303284	0.1375628560781479	0.296875	0.06639004149377593	0.20208216458559036	0.03667446007331909	False	P13
ITGAV+ITGB3	ADGRA2	other	64	241	0.04084136337041855	0.0	0.0625	0.0	0.020420681685209274	0.0	False	P13
ITGAV+ITGB3	ADGRE2	other	64	241	0.04084136337041855	0.043465908616781235	0.0625	0.02074688796680498	0.04215363599359989	0.001775206968043369	False	P13
ITGAV+ITGB3	ADGRE5	other	64	241	0.04084136337041855	0.1375628560781479	0.0625	0.06639004149377593	0.08920210972428322	0.005618254591360228	False	P13
ITGAV+ITGB5	ADGRB1	other	64	241	0.14848288893699646	0.0	0.15625	0.0	0.07424144446849823	0.0	False	P13
JAG1	CD46	other	64	241	0.07427865266799927	0.20937147736549377	0.09375	0.1078838174273859	0.14182506501674652	0.015551831245817382	False	P13
JAG1	NOTCH1	other	64	241	0.07427865266799927	0.02115478366613388	0.09375	0.012448132780082987	0.047716718167066574	0.0015713488282034227	False	P13
JAG1	NOTCH2	other	64	241	0.07427865266799927	0.02307758294045925	0.09375	0.012448132780082987	0.04867811780422926	0.001714171767651318	False	P13
JAG1	NOTCH3	other	64	241	0.07427865266799927	0.0	0.09375	0.0	0.037139326333999634	0.0	False	P13
JAG1	NOTCH4	other	64	241	0.07427865266799927	0.0	0.09375	0.0	0.037139326333999634	0.0	False	P13
JAG1	VASN	other	64	241	0.07427865266799927	0.005044183228164911	0.09375	0.004149377593360996	0.03966141794808209	0.00037467513399860874	False	P13
JAG2	NOTCH1	other	64	241	0.13861466944217682	0.02115478366613388	0.140625	0.012448132780082987	0.07988472655415535	0.0029323633450019093	False	P13
JAG2	NOTCH2	other	64	241	0.13861466944217682	0.02307758294045925	0.140625	0.012448132780082987	0.08084612619131804	0.003198891530816178	False	P13
JAG2	NOTCH3	other	64	241	0.13861466944217682	0.0	0.140625	0.0	0.06930733472108841	0.0	False	P13
JAG2	NOTCH4	other	64	241	0.13861466944217682	0.0	0.140625	0.0	0.06930733472108841	0.0	False	P13
JAG2	VASN	other	64	241	0.13861466944217682	0.005044183228164911	0.140625	0.004149377593360996	0.07182942633517087	0.0006991977907778515	False	P13
JAM2	ITGA4+ITGB1	other	64	241	0.0	0.2687162756919861	0.0	0.14107883817427386	0.13435813784599304	0.0	False	P13
JAM2	JAM3	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
JAM3	ITGAM+ITGB2	other	64	241	0.0	0.021200822666287422	0.0	0.012448132780082987	0.010600411333143711	0.0	False	P13
JAM3	JAM3	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
KISS1	KISS1R	other	64	241	0.0	0.013299730606377125	0.0	0.008298755186721992	0.006649865303188562	0.0	False	P13
KITLG	KIT	other	64	241	0.10229025781154633	0.10749717801809311	0.109375	0.04149377593360996	0.10489371791481972	0.010995914053484435	False	P13
KLRB1	CLEC2D	other	64	241	0.01129907090216875	0.4116363525390625	0.015625	0.2074688796680498	0.21146771172061563	0.004651108333248999	False	P13
KNG1	BDKRB1	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
KNG1	BDKRB2	other	64	241	0.0	0.0	0.0	0.0	0.0	0.0	False	P13
L1CAM	EZR+L1CAM	other	64	241	0.01129907090216875	0.0	0.015625	0.0	0.005649535451084375	0.0	False	P13
L1CAM	ITGA2B+ITGB3	other	64	241	0.01129907090216875	0.0	0.015625	0.0	0.005649535451084375	0.0	False	P13
L1CAM	ITGA5+ITGB1	other	64	241	0.01129907090216875	0.012813280336558819	0.015625	0.008298755186721992	0.012056175619363785	0.00014477816301214277	False	P13
L1CAM	ITGA9+ITGB1	other	64	241	0.01129907090216875	0.0	0.015625	0.0	0.005649535451084375	0.0	False	P13
L1CAM	ITGAV+ITGB1	other	64	241	0.01129907090216875	0.02200988493859768	0.015625	0.012448132780082987	0.016654477920383215	0.0002486912504697913	False	P13
L1CAM	ITGAV+ITGB3	other	64	241	0.01129907090216875	0.0	0.015625	0.0	0.005649535451084375	0.0	False	P13
L1CAM	L1CAM	other	64	241	0.01129907090216875	0.0	0.015625	0.0	0.005649535451084375	0.0	False	P13
LAIR1	LILRB4	other	64	241	0.01192178763449192	0.0	0.015625	0.0	0.00596089381724596	0.0	False	P13
LAMA2	ADGRG6	other	64	241	0.014693938195705414	0.0068366206251084805	0.015625	0.004149377593360996	0.010765279410406947	0.00010045688093282892	False	P13
LAMA3	ITGA3+ITGB1	other	64	241	0.0	0.05982126668095589	0.0	0.029045643153526972	0.029910633340477943	0.0	False	P13
LAMC1	ITGA2+ITGB1	other	64	241	0.11914733052253723	0.014792926609516144	0.15625	0.008298755186721992	0.06697012856602669	0.001762537716139656	False	P13
LAMC1	ITGA6+ITGB1	other	64	241	0.11914733052253723	0.006485263351351023	0.15625	0.004149377593360996	0.06281629693694413	0.0007727018160491178	False	P13
LAMC1	ITGA7+ITGB1	other	64	241	0.11914733052253723	0.0	0.15625	0.0	0.059573665261268616	0.0	False	P13
