ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop	Patient
BMP7	BMPR1B+BMPR2	other	1666	59	0.29123035073280334	0.0	0.32232893157262904	0.0	0.14561517536640167	0.0	False	P1
BMPR1B+BMPR2	BMPR1A	other	1666	59	0.0006349390605464578	0.0	0.0006002400960384153	0.0	0.0003174695302732289	0.0	False	P1
BST2	LILRA4	other	1666	59	0.033960651606321335	0.0	0.037815126050420166	0.0	0.016980325803160667	0.0	False	P1
BTC	EGFR	other	1666	59	0.00910792127251625	0.1654103547334671	0.009603841536614645	0.11864406779661017	0.08725913800299168	0.001506544488571404	False	P1
BTC	ERBB3	other	1666	59	0.00910792127251625	0.0	0.009603841536614645	0.0	0.004553960636258125	0.0	False	P1
BTC	ERBB4	other	1666	59	0.00910792127251625	0.0	0.009603841536614645	0.0	0.004553960636258125	0.0	False	P1
BTLA	TNFRSF14	other	1666	59	0.0011975005036219954	0.044661667197942734	0.0012004801920768306	0.03389830508474576	0.022929583850782365	5.348236896213438e-05	False	P1
C10orf99	SUSD2	other	1666	59	0.005332058295607567	0.0	0.004801920768307323	0.0	0.0026660291478037834	0.0	False	P1
C1QL1	ADGRB3	other	1666	59	0.002235018415376544	0.0	0.003601440576230492	0.0	0.001117509207688272	0.0	False	P1
C1QL2	ADGRB3	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
C3	C3AR1	other	1666	59	0.004465868696570396	0.06883792579174042	0.006002400960384154	0.05084745762711865	0.03665189724415541	0.00030742113793016945	False	P1
C3	C5AR2	other	1666	59	0.004465868696570396	0.0	0.006002400960384154	0.0	0.002232934348285198	0.0	False	P1
C3	ITGAM+ITGB2	other	1666	59	0.004465868696570396	0.0	0.006002400960384154	0.0	0.002232934348285198	0.0	False	P1
C5	C5AR1	other	1666	59	0.008647553622722626	0.0	0.012605042016806723	0.0	0.004323776811361313	0.0	False	P1
C5	C5AR2	other	1666	59	0.008647553622722626	0.0	0.012605042016806723	0.0	0.004323776811361313	0.0	False	P1
CADM1	CADM1	other	1666	59	0.010042966343462467	0.3457138240337372	0.010804321728691477	0.22033898305084745	0.17787839518859982	0.0034719922992405283	False	P1
CADM1	NECTIN3	other	1666	59	0.010042966343462467	0.052992235869169235	0.010804321728691477	0.05084745762711865	0.03151760110631585	0.0005321992412988912	False	P1
CADM3	CADM1	other	1666	59	0.0	0.3457138240337372	0.0	0.22033898305084745	0.1728569120168686	0.0	False	P1
CADM3	CADM4	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CADM3	EPB41L1	other	1666	59	0.0	0.04624393582344055	0.0	0.03389830508474576	0.023121967911720276	0.0	False	P1
CADM3	NECTIN3	other	1666	59	0.0	0.052992235869169235	0.0	0.05084745762711865	0.026496117934584618	0.0	False	P1
CALCA	CALCR	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CALCA	CALCRL+RAMP1	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CALCB	CALCR	other	1666	59	0.0035379044711589813	0.0	0.004801920768307323	0.0	0.0017689522355794907	0.0	False	P1
CALCB	CALCRL+RAMP1	other	1666	59	0.0035379044711589813	0.0	0.004801920768307323	0.0	0.0017689522355794907	0.0	False	P1
CBR1	PTGFR	other	1666	59	1.5849111080169678	0.0	0.8421368547418968	0.0	0.7924555540084839	0.0	False	P1
CCK	CCKBR	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CCL1	CCR8	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CCL11	ACKR2	other	1666	59	0.0008781402138993144	0.0	0.0012004801920768306	0.0	0.0004390701069496572	0.0	False	P1
CCL11	CCR3	other	1666	59	0.0008781402138993144	0.0	0.0012004801920768306	0.0	0.0004390701069496572	0.0	False	P1
CCL11	DPP4	other	1666	59	0.0008781402138993144	0.0	0.0012004801920768306	0.0	0.0004390701069496572	0.0	False	P1
CCL13	ACKR2	other	1666	59	0.0014645230257883668	0.0	0.0012004801920768306	0.0	0.0007322615128941834	0.0	False	P1
CCL13	CCR2	other	1666	59	0.0014645230257883668	0.0	0.0012004801920768306	0.0	0.0007322615128941834	0.0	False	P1
CCL13	CCR3	other	1666	59	0.0014645230257883668	0.0	0.0012004801920768306	0.0	0.0007322615128941834	0.0	False	P1
CCL15	CCR3	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CCL17	CCR4	other	1666	59	0.003210434690117836	0.019800599664449692	0.0024009603841536613	0.01694915254237288	0.011505517177283764	6.356853204788487e-05	False	P1
CCL18	CCR8	other	1666	59	0.019880594685673714	0.0	0.02100840336134454	0.0	0.009940297342836857	0.0	False	P1
CCL2	ACKR1	other	1666	59	0.014456618577241898	0.0	0.013805522208883553	0.0	0.007228309288620949	0.0	False	P1
CCL2	ACKR2	other	1666	59	0.014456618577241898	0.0	0.013805522208883553	0.0	0.007228309288620949	0.0	False	P1
CCL2	CCR2	other	1666	59	0.014456618577241898	0.0	0.013805522208883553	0.0	0.007228309288620949	0.0	False	P1
CCL20	CCR6	other	1666	59	0.017314154654741287	0.0	0.011404561824729893	0.0	0.008657077327370644	0.0	False	P1
CCL22	CCR4	other	1666	59	0.0037907022051513195	0.019800599664449692	0.004801920768307323	0.01694915254237288	0.011795650934800506	7.505817681134792e-05	False	P1
CCL22	DPP4	other	1666	59	0.0037907022051513195	0.0	0.004801920768307323	0.0	0.0018953511025756598	0.0	False	P1
CCL23	FPR2	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CCL24	CCR3	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CCL26	CCR2	other	1666	59	0.09611766040325165	0.0	0.09903961584633854	0.0	0.048058830201625824	0.0	False	P1
CCL26	CCR3	other	1666	59	0.09611766040325165	0.0	0.09903961584633854	0.0	0.048058830201625824	0.0	False	P1
CCL28	CCR10	other	1666	59	0.01915009692311287	0.08125460147857666	0.02220888355342137	0.05084745762711865	0.050202349200844765	0.0015560334937636533	False	P1
CCL3L1	CCR3	other	1666	59	0.14396169781684875	0.0	0.13205282112845138	0.0	0.07198084890842438	0.0	False	P1
CCL7	ACKR2	other	1666	59	0.002018760424107313	0.0	0.003001200480192077	0.0	0.0010093802120536566	0.0	False	P1
CCL7	CCR2	other	1666	59	0.002018760424107313	0.0	0.003001200480192077	0.0	0.0010093802120536566	0.0	False	P1
CCL7	CCR3	other	1666	59	0.002018760424107313	0.0	0.003001200480192077	0.0	0.0010093802120536566	0.0	False	P1
CCL8	ACKR2	other	1666	59	0.010624425485730171	0.0	0.012004801920768308	0.0	0.005312212742865086	0.0	False	P1
CCL8	CCR2	other	1666	59	0.010624425485730171	0.0	0.012004801920768308	0.0	0.005312212742865086	0.0	False	P1
CCL8	CCR3	other	1666	59	0.010624425485730171	0.0	0.012004801920768308	0.0	0.005312212742865086	0.0	False	P1
CD160	TNFRSF14	other	1666	59	0.0	0.044661667197942734	0.0	0.03389830508474576	0.022330833598971367	0.0	False	P1
CD177	PECAM1	other	1666	59	0.009141561575233936	0.23336900770664215	0.013205282112845138	0.15254237288135594	0.12125528464093804	0.0021333571537015122	False	P1
CD200	CD200R1	other	1666	59	0.004289219621568918	0.032698746770620346	0.004801920768307323	0.03389830508474576	0.018493983196094632	0.0001402521062492581	False	P1
CD226	NECTIN2	other	1666	59	0.0030021388083696365	0.0	0.003001200480192077	0.0	0.0015010694041848183	0.0	False	P1
CD24	SELP	other	1666	59	0.26543283462524414	0.020416608080267906	0.25510204081632654	0.01694915254237288	0.14292472135275602	0.005419238156178174	False	P1
CD248	IL6R	other	1666	59	0.0006436877883970737	0.057327207177877426	0.0006002400960384153	0.03389830508474576	0.02898544748313725	3.690082320330877e-05	False	P1
CD274	CD80	checkpoint_partial	1666	59	0.07822883129119873	0.04794968292117119	0.1014405762304922	0.03389830508474576	0.06308925710618496	0.003751047655706774	False	P1
CD274	PDCD1	checkpoint	1666	59	0.07822883129119873	0.04283854737877846	0.1014405762304922	0.03389830508474576	0.060533689334988594	0.0033512094956544836	False	P1
CD276	TREML2	other	1666	59	0.06941290944814682	0.0	0.09183673469387756	0.0	0.03470645472407341	0.0	False	P1
CD320	JAML	other	1666	59	0.09811178594827652	0.1295607089996338	0.12364945978391356	0.0847457627118644	0.11383624747395515	0.012711432548679014	False	P1
CD34	SELL	other	1666	59	0.002476390218362212	0.2446504831314087	0.0024009603841536613	0.1694915254237288	0.12356343667488545	0.0006058500633442099	False	P1
CD34	SELP	other	1666	59	0.002476390218362212	0.020416608080267906	0.0024009603841536613	0.01694915254237288	0.01144649914931506	5.0559488542110346e-05	False	P1
CD40LG	CD40	other	1666	59	0.000965953164268285	0.014996436424553394	0.0006002400960384153	0.01694915254237288	0.00798119479441084	1.4485855217045518e-05	False	P1
CD40LG	ITGA2B+ITGB3	other	1666	59	0.000965953164268285	0.0	0.0006002400960384153	0.0	0.0004829765821341425	0.0	False	P1
CD40LG	ITGA5+ITGB1	other	1666	59	0.000965953164268285	0.022952117025852203	0.0006002400960384153	0.01694915254237288	0.011959035095060244	2.2170670067777915e-05	False	P1
CD44	SELE	other	1666	59	0.3806139826774597	0.0	0.3895558223289316	0.0	0.19030699133872986	0.0	False	P1
CD44	TYROBP	other	1666	59	0.3806139826774597	0.6670867204666138	0.3895558223289316	0.3220338983050847	0.5238503515720367	0.25390253346804315	True	P1
CD47	SIRPA	other	1666	59	0.3081124424934387	0.052381522953510284	0.33913565426170467	0.03389830508474576	0.1802469827234745	0.016139398978732178	False	P1
CD47	SIRPB1+TYROBP	other	1666	59	0.3081124424934387	0.053056228905916214	0.33913565426170467	0.03389830508474576	0.18058433569967747	0.01634728427769283	False	P1
CD47	SIRPG	other	1666	59	0.3081124424934387	0.28337541222572327	0.33913565426170467	0.1864406779661017	0.295743927359581	0.08731149040345265	True	P1
CD48	CD244	other	1666	59	0.005549173336476088	0.02547505497932434	0.006002400960384154	0.01694915254237288	0.015512114157900214	0.00014136549583652902	False	P1
CD52	SIGLEC10	other	1666	59	0.1604502946138382	0.0	0.13025210084033614	0.0	0.0802251473069191	0.0	False	P1
CD55	ADGRE5	other	1666	59	0.3242720067501068	0.11501631140708923	0.3247298919567827	0.0847457627118644	0.21964415907859802	0.03729657010897203	False	P1
CD58	CD2	other	1666	59	0.22205354273319244	1.982828974723816	0.2545018007202881	0.7796610169491526	1.1024412587285042	0.440294198471447	True	P1
CD70	CD27	other	1666	59	0.004414420109242201	0.5319806337356567	0.004201680672268907	0.3220338983050847	0.26819752692244947	0.002348386007290093	False	P1
CD80	CD28	checkpoint_partial	1666	59	0.002102907281368971	0.08215160667896271	0.003001200480192077	0.06779661016949153	0.04212725698016584	0.00017275721186135046	False	P1
CD80	CTLA4	checkpoint	1666	59	0.002102907281368971	0.9697525501251221	0.003001200480192077	0.4745762711864407	0.4859277287032455	0.002039299698784247	False	P1
CD80	NGFR	checkpoint_partial	1666	59	0.002102907281368971	0.0	0.003001200480192077	0.0	0.0010514536406844854	0.0	False	P1
CD86	CD28	checkpoint_partial	1666	59	0.02239312417805195	0.08215160667896271	0.0234093637454982	0.06779661016949153	0.05227236542850733	0.0018396311297884937	False	P1
CD86	CTLA4	checkpoint	1666	59	0.02239312417805195	0.9697525501251221	0.0234093637454982	0.4745762711864407	0.496072837151587	0.021715789276934405	False	P1
CD96	NECTIN1	other	1666	59	0.024878520518541336	0.024997565895318985	0.03181272509003601	0.01694915254237288	0.02493804320693016	0.0006219024560402825	False	P1
CD99	PILRA	other	1666	59	0.5415792465209961	0.0	0.5120048019207684	0.0	0.27078962326049805	0.0	False	P1
CDH1	ITGA2+ITGB1	other	1666	59	0.1544969081878662	0.06220889836549759	0.18187274909963985	0.05084745762711865	0.1083529032766819	0.009611082459242581	False	P1
CDH1	ITGAE+ITGB7	other	1666	59	0.1544969081878662	0.1034187376499176	0.18187274909963985	0.0847457627118644	0.1289578229188919	0.015977875215604342	False	P1
CDH1	KLRG1	other	1666	59	0.1544969081878662	0.07586266100406647	0.18187274909963985	0.05084745762711865	0.11517978459596634	0.011720546572032475	False	P1
CDH2	CDH2	other	1666	59	0.004563664086163044	0.0	0.005402160864345739	0.0	0.002281832043081522	0.0	False	P1
CDH2	FCER2	other	1666	59	0.004563664086163044	0.0	0.005402160864345739	0.0	0.002281832043081522	0.0	False	P1
CDH3	CDH3	other	1666	59	0.024498887360095978	0.0	0.033013205282112844	0.0	0.012249443680047989	0.0	False	P1
CDH5	CDH5	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CDH6	CDH6	other	1666	59	0.0	0.0	0.0	0.0	0.0	0.0	False	P1
CDH7	CDH7	other	1666	59	0.15003839135169983	0.0	0.15306122448979592	0.0	0.07501919567584991	0.0	False	P1
CEACAM1	CD209	other	1666	59	0.029454994946718216	0.0	0.02581032412965186	0.0	0.014727497473359108	0.0	False	P1
CEACAM1	CEACAM6	other	1666	59	0.029454994946718216	0.046330470591783524	0.02581032412965186	0.03389830508474576	0.03789273276925087	0.0013646637771600606	False	P1
CEACAM1	SELE	other	1666	59	0.029454994946718216	0.0	0.02581032412965186	0.0	0.014727497473359108	0.0	False	P1
CEACAM5	CD1D	other	1666	59	0.1360642910003662	0.0	0.06962785114045618	0.0	0.0680321455001831	0.0	False	P1
CEACAM5	CEACAM1	other	1666	59	0.1360642910003662	0.0	0.06962785114045618	0.0	0.0680321455001831	0.0	False	P1
CEACAM5	CEACAM6	other	1666	59	0.1360642910003662	0.046330470591783524	0.06962785114045618	0.03389830508474576	0.09119738079607487	0.006303922632784342	False	P1
CEACAM6	CEACAM6	other	1666	59	0.1954115629196167	0.046330470591783524	0.08703481392557023	0.03389830508474576	0.12087101675570011	0.009053509669141757	False	P1
CEL	RORA	other	1666	59	0.0010859922040253878	0.09927663952112198	0.0012004801920768306	0.06779661016949153	0.05018131586257368	0.00010781365656177717	False	P1
CEL	RORC	other	1666	59	0.0010859922040253878	0.0	0.0012004801920768306	0.0	0.0005429961020126939	0.0	False	P1
CHL1	CHL1	other	1666	59	0.010133137926459312	0.0	0.014405762304921969	0.0	0.005066568963229656	0.0	False	P1
CHL1	L1CAM	other	1666	59	0.010133137926459312	0.0	0.014405762304921969	0.0	0.005066568963229656	0.0	False	P1
CLCF1	CNTFR+IL6ST+LIFR	other	1666	59	0.008063769899308681	0.0	0.009603841536614645	0.0	0.004031884949654341	0.0	False	P1
CLEC2B	KLRF1	other	1666	59	0.10523020476102829	0.0	0.10264105642256903	0.0	0.052615102380514145	0.0	False	P1
CLSTN1	NRXN1	other	1666	59	0.17817342281341553	0.0	0.22208883553421369	0.0	0.08908671140670776	0.0	False	P1
CLSTN1	NRXN2	other	1666	59	0.17817342281341553	0.04071842506527901	0.22208883553421369	0.03389830508474576	0.10944592393934727	0.007254941165452333	False	P1
CLSTN1	NRXN3	other	1666	59	0.17817342281341553	0.0	0.22208883553421369	0.0	0.08908671140670776	0.0	False	P1
CLSTN2	NRXN1	other	1666	59	0.0011533215874806046	0.0	0.001800720288115246	0.0	0.0005766607937403023	0.0	False	P1
CLSTN2	NRXN2	other	1666	59	0.0011533215874806046	0.04071842506527901	0.001800720288115246	0.03389830508474576	0.020935873326379806	4.696143863599763e-05	False	P1
CLSTN2	NRXN3	other	1666	59	0.0011533215874806046	0.0	0.001800720288115246	0.0	0.0005766607937403023	0.0	False	P1
CLSTN3	NRXN1	other	1666	59	0.010253086686134338	0.0	0.013805522208883553	0.0	0.005126543343067169	0.0	False	P1
CLSTN3	NRXN2	other	1666	59	0.010253086686134338	0.04071842506527901	0.013805522208883553	0.03389830508474576	0.025485755875706673	0.0004174895419171709	False	P1
CLSTN3	NRXN3	other	1666	59	0.010253086686134338	0.0	0.013805522208883553	0.0	0.005126543343067169	0.0	False	P1
CLU	TREM2+TYROBP	other	1666	59	0.8957133889198303	0.03744128718972206	0.6068427370948379	0.03389830508474576	0.4665773380547762	0.03353666223422658	False	P1
CNTN1	MCAM	other	1666	59	0.021047791466116905	0.0	0.027611044417767107	0.0	0.010523895733058453	0.0	False	P1
CNTN1	NOTCH1	other	1666	59	0.021047791466116905	0.0	0.027611044417767107	0.0	0.010523895733058453	0.0	False	P1
CNTN1	NOTCH2	other	1666	59	0.021047791466116905	0.0	0.027611044417767107	0.0	0.010523895733058453	0.0	False	P1
CNTN1	NRCAM	other	1666	59	0.021047791466116905	0.0	0.027611044417767107	0.0	0.010523895733058453	0.0	False	P1
COL10A1	ITGA1+ITGB1	other	1666	59	0.0008047205046750605	0.11068166792392731	0.0012004801920768306	0.0847457627118644	0.055743194214301184	8.906780767002024e-05	False	P1
COL10A1	ITGA10+ITGB1	other	1666	59	0.0008047205046750605	0.0	0.0012004801920768306	0.0	0.00040236025233753026	0.0	False	P1
COL10A1	ITGA11+ITGB1	other	1666	59	0.0008047205046750605	0.0	0.0012004801920768306	0.0	0.00040236025233753026	0.0	False	P1
COL10A1	ITGA2+ITGB1	other	1666	59	0.0008047205046750605	0.06220889836549759	0.0012004801920768306	0.05084745762711865	0.031506809435086325	5.006077608796277e-05	False	P1
COL11A1	ITGA1+ITGB1	other	1666	59	0.001338877365924418	0.11068166792392731	0.0012004801920768306	0.0847457627118644	0.05601027264492586	0.00014818918000610894	False	P1
COL11A1	ITGA10+ITGB1	other	1666	59	0.001338877365924418	0.0	0.0012004801920768306	0.0	0.000669438682962209	0.0	False	P1
COL11A1	ITGA11+ITGB1	other	1666	59	0.001338877365924418	0.0	0.0012004801920768306	0.0	0.000669438682962209	0.0	False	P1
COL11A1	ITGA2+ITGB1	other	1666	59	0.001338877365924418	0.06220889836549759	0.0012004801920768306	0.05084745762711865	0.031773887865711004	8.329008598065724e-05	False	P1
COL11A2	ITGA1+ITGB1	other	1666	59	0.00034130358835682273	0.11068166792392731	0.0006002400960384153	0.0847457627118644	0.055511485756142065	3.7776050427754636e-05	False	P1
COL11A2	ITGA10+ITGB1	other	1666	59	0.00034130358835682273	0.0	0.0006002400960384153	0.0	0.00017065179417841136	0.0	False	P1
COL11A2	ITGA11+ITGB1	other	1666	59	0.00034130358835682273	0.0	0.0006002400960384153	0.0	0.00017065179417841136	0.0	False	P1
COL11A2	ITGA2+ITGB1	other	1666	59	0.00034130358835682273	0.06220889836549759	0.0006002400960384153	0.05084745762711865	0.031275100976927206	2.123212023986921e-05	False	P1
COL12A1	ITGA1+ITGB1	other	1666	59	0.002042570849880576	0.11068166792392731	0.001800720288115246	0.0847457627118644	0.05636211938690394	0.0002260751485175759	False	P1
COL12A1	ITGA10+ITGB1	other	1666	59	0.002042570849880576	0.0	0.001800720288115246	0.0	0.001021285424940288	0.0	False	P1
COL12A1	ITGA11+ITGB1	other	1666	59	0.002042570849880576	0.0	0.001800720288115246	0.0	0.001021285424940288	0.0	False	P1
COL12A1	ITGA2+ITGB1	other	1666	59	0.002042570849880576	0.06220889836549759	0.001800720288115246	0.05084745762711865	0.03212573460768908	0.0001270660824045488	False	P1
COL13A1	ITGA1+ITGB1	other	1666	59	0.0015237729530781507	0.11068166792392731	0.0012004801920768306	0.0847457627118644	0.05610272043850273	0.00016865373198405795	False	P1
COL13A1	ITGA10+ITGB1	other	1666	59	0.0015237729530781507	0.0	0.0012004801920768306	0.0	0.0007618864765390754	0.0	False	P1
COL13A1	ITGA11+ITGB1	other	1666	59	0.0015237729530781507	0.0	0.0012004801920768306	0.0	0.0007618864765390754	0.0	False	P1
COL13A1	ITGA2+ITGB1	other	1666	59	0.0015237729530781507	0.06220889836549759	0.0012004801920768306	0.05084745762711865	0.03186633565928787	9.47922367701328e-05	False	P1
COL14A1	ITGA1+ITGB1	other	1666	59	0.0033181989565491676	0.11068166792392731	0.003601440576230492	0.0847457627118644	0.05699993344023824	0.00036726379501429707	False	P1
COL14A1	ITGA10+ITGB1	other	1666	59	0.0033181989565491676	0.0	0.003601440576230492	0.0	0.0016590994782745838	0.0	False	P1
COL14A1	ITGA11+ITGB1	other	1666	59	0.0033181989565491676	0.0	0.003601440576230492	0.0	0.0016590994782745838	0.0	False	P1
COL14A1	ITGA2+ITGB1	other	1666	59	0.0033181989565491676	0.06220889836549759	0.003601440576230492	0.05084745762711865	0.03276354866102338	0.00020642150164446732	False	P1
COL15A1	ITGA1+ITGB1	other	1666	59	0.0019196085631847382	0.11068166792392731	0.001800720288115246	0.0847457627118644	0.05630063824355602	0.00021246547753434042	False	P1
COL15A1	ITGA10+ITGB1	other	1666	59	0.0019196085631847382	0.0	0.001800720288115246	0.0	0.0009598042815923691	0.0	False	P1
COL15A1	ITGA11+ITGB1	other	1666	59	0.0019196085631847382	0.0	0.001800720288115246	0.0	0.0009598042815923691	0.0	False	P1
COL15A1	ITGA2+ITGB1	other	1666	59	0.0019196085631847382	0.06220889836549759	0.001800720288115246	0.05084745762711865	0.032064253464341164	0.00011941673400869823	False	P1
COL16A1	ITGA1+ITGB1	other	1666	59	0.00044245197204872966	0.11068166792392731	0.0006002400960384153	0.0847457627118644	0.05556205994798802	4.897132224258426e-05	False	P1
COL16A1	ITGA10+ITGB1	other	1666	59	0.00044245197204872966	0.0	0.0006002400960384153	0.0	0.00022122598602436483	0.0	False	P1
COL16A1	ITGA11+ITGB1	other	1666	59	0.00044245197204872966	0.0	0.0006002400960384153	0.0	0.00022122598602436483	0.0	False	P1
COL16A1	ITGA2+ITGB1	other	1666	59	0.00044245197204872966	0.06220889836549759	0.0006002400960384153	0.05084745762711865	0.03132567516877316	2.7524449760793403e-05	False	P1
COL17A1	ITGA1+ITGB1	other	1666	59	0.1315608024597168	0.11068166792392731	0.148859543817527	0.0847457627118644	0.12112123519182205	0.014561369049651773	False	P1
COL17A1	ITGA10+ITGB1	other	1666	59	0.1315608024597168	0.0	0.148859543817527	0.0	0.0657804012298584	0.0	False	P1
COL17A1	ITGA11+ITGB1	other	1666	59	0.1315608024597168	0.0	0.148859543817527	0.0	0.0657804012298584	0.0	False	P1
COL17A1	ITGA2+ITGB1	other	1666	59	0.1315608024597168	0.06220889836549759	0.148859543817527	0.05084745762711865	0.09688485041260719	0.008184252589099827	False	P1
COL18A1	ITGA1+ITGB1	other	1666	59	0.004058376420289278	0.11068166792392731	0.005402160864345739	0.0847457627118644	0.05737002217210829	0.0004491878712607547	False	P1
COL18A1	ITGA10+ITGB1	other	1666	59	0.004058376420289278	0.0	0.005402160864345739	0.0	0.002029188210144639	0.0	False	P1
COL18A1	ITGA11+ITGB1	other	1666	59	0.004058376420289278	0.0	0.005402160864345739	0.0	0.002029188210144639	0.0	False	P1
COL18A1	ITGA2+ITGB1	other	1666	59	0.004058376420289278	0.06220889836549759	0.005402160864345739	0.05084745762711865	0.033133637392893434	0.0002524671262587076	False	P1
COL19A1	ITGA1+ITGB1	other	1666	59	0.016853753477334976	0.11068166792392731	0.02100840336134454	0.0847457627118644	0.06376771070063114	0.001865401545650125	False	P1
