input_list	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
comet_up	GO_Biological_Process_2023	Positive Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060340)	1/14	0.128832793173092	0.2591457385848042	0	0	7.807100591715976	15.998621976033611	RBM47
comet_up	GO_Biological_Process_2023	Post-Translational Protein Targeting To Endoplasmic Reticulum Membrane (GO:0006620)	1/14	0.128832793173092	0.2591457385848042	0	0	7.807100591715976	15.998621976033611	HSPA5
comet_up	GO_Biological_Process_2023	Protein Homotrimerization (GO:0070207)	1/14	0.128832793173092	0.2591457385848042	0	0	7.807100591715976	15.998621976033611	STEAP4
comet_up	GO_Biological_Process_2023	Protein Trimerization (GO:0070206)	1/14	0.128832793173092	0.2591457385848042	0	0	7.807100591715976	15.998621976033611	STEAP4
comet_up	GO_Biological_Process_2023	Regulation Of MHC Class II Biosynthetic Process (GO:0045346)	1/14	0.128832793173092	0.2591457385848042	0	0	7.807100591715976	15.998621976033611	XBP1
comet_up	GO_Biological_Process_2023	Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	3/127	0.128945397770405	0.2591457385848042	0	0	2.46698980444593	5.053298623248209	CLDN3;ERBB2;EMP2
comet_up	GO_Biological_Process_2023	Positive Regulation Of Interleukin-1 Production (GO:0032732)	2/64	0.1301092746111844	0.2608501476428116	0	0	3.282673761223811	6.69462120997582	TMED10;STAT3
comet_up	GO_Biological_Process_2023	Protein N-linked Glycosylation (GO:0006487)	2/64	0.1301092746111844	0.2608501476428116	0	0	3.282673761223811	6.69462120997582	RPN2;TMEM165
comet_up	GO_Biological_Process_2023	DNA-templated Transcription (GO:0006351)	4/199	0.1321561751961431	0.2646327289988223	0	0	2.0949786324786324	4.239756814184513	XBP1;TSC22D1;CEBPD;ZFP36L1
comet_up	GO_Biological_Process_2023	Protein Homooligomerization (GO:0051260)	3/129	0.1333550564705277	0.2658648271678548	0	0	2.4275845053047127	4.890951873941113	GOLGA2;STEAP4;APLP2
comet_up	GO_Biological_Process_2023	Fatty Acid Biosynthetic Process (GO:0006633)	2/65	0.1334152189601402	0.2658648271678548	0	0	3.230404189167076	6.506967839743606	XBP1;TECR
comet_up	GO_Biological_Process_2023	Positive Regulation Of T Cell Proliferation (GO:0042102)	2/65	0.1334152189601402	0.2658648271678548	0	0	3.230404189167076	6.506967839743606	CD46;CD24
comet_up	GO_Biological_Process_2023	Regulation Of Cell-Matrix Adhesion (GO:0001952)	2/65	0.1334152189601402	0.2658648271678548	0	0	3.230404189167076	6.506967839743606	JUP;EMP2
comet_up	GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	5/275	0.1340350667158727	0.2667782291742431	0	0	1.893930579794454	3.80614482706896	ITGB1;GSN;EMP2;EZR;CD2AP
comet_up	GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	3/130	0.1355794965250908	0.2669946837432032	0	0	2.4083472726530943	4.812352585320999	EFNA1;ERBB3;HES1
comet_up	GO_Biological_Process_2023	3'-UTR-mediated mRNA Destabilization (GO:0061158)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	ZFP36L1
comet_up	GO_Biological_Process_2023	Regulation Of miRNA-mediated Gene Silencing (GO:0060964)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	PUM1
comet_up	GO_Biological_Process_2023	Amyloid-Beta Metabolic Process (GO:0050435)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	PSENEN
comet_up	GO_Biological_Process_2023	Regulation Of Monocyte Differentiation (GO:0045655)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	ZFP36L1
comet_up	GO_Biological_Process_2023	Regulation Of Multicellular Organism Growth (GO:0040014)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	GDF15
comet_up	GO_Biological_Process_2023	Cellular Response To Corticosteroid Stimulus (GO:0071384)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	ZFP36L1
comet_up	GO_Biological_Process_2023	Cellular Response To Estrogen Stimulus (GO:0071391)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	SOX9
comet_up	GO_Biological_Process_2023	Ceramide Catabolic Process (GO:0046514)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	ASAH1
comet_up	GO_Biological_Process_2023	Endoplasmic Reticulum To Cytosol Transport (GO:1903513)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	OS9
comet_up	GO_Biological_Process_2023	Sphingolipid Catabolic Process (GO:0030149)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	ASAH1
comet_up	GO_Biological_Process_2023	Sympathetic Nervous System Development (GO:0048485)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	SOX4
comet_up	GO_Biological_Process_2023	Glycosaminoglycan Catabolic Process (GO:0006027)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	FUCA1
comet_up	GO_Biological_Process_2023	Melanosome Transport (GO:0032402)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	MLPH
comet_up	GO_Biological_Process_2023	Membrane Repolarization During Action Potential (GO:0086011)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	ATP1B1
comet_up	GO_Biological_Process_2023	miRNA Metabolic Process (GO:0010586)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	DDX17
comet_up	GO_Biological_Process_2023	Negative Regulation Of Phagocytosis (GO:0050765)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	CD47
comet_up	GO_Biological_Process_2023	Pigment Granule Transport (GO:0051904)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	MLPH
comet_up	GO_Biological_Process_2023	Positive Regulation Of Collagen Biosynthetic Process (GO:0032967)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	RUNX1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Sprouting Angiogenesis (GO:1903672)	1/15	0.137376199262544	0.2669946837432032	0	0	7.249084249084249	14.389665194271712	TJP1
comet_up	GO_Biological_Process_2023	Synapse Organization (GO:0050808)	3/131	0.137816749612073	0.2675361578838363	0	0	2.389410621761658	4.735406554836696	CDH1;AGRN;PTPRF
comet_up	GO_Biological_Process_2023	Regulation Of Neurogenesis (GO:0050767)	2/67	0.1400833651580093	0.2709809358794278	0	0	3.130689928628073	6.153426055235348	APLP2;HES1
comet_up	GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway (GO:0097191)	2/67	0.1400833651580093	0.2709809358794278	0	0	3.130689928628073	6.153426055235348	ERBB3;BAG3
comet_up	GO_Biological_Process_2023	Peptidyl-Tyrosine Phosphorylation (GO:0018108)	2/67	0.1400833651580093	0.2709809358794278	0	0	3.130689928628073	6.153426055235348	DDR1;ERBB2
comet_up	GO_Biological_Process_2023	B Cell Differentiation (GO:0030183)	2/68	0.1434442101464627	0.2747109197392023	0	0	3.08309903155264	5.9867897521058895	ITGB1;IRF2BP2
comet_up	GO_Biological_Process_2023	Intermediate Filament Organization (GO:0045109)	2/68	0.1434442101464627	0.2747109197392023	0	0	3.08309903155264	5.9867897521058895	DSP;KRT19
comet_up	GO_Biological_Process_2023	Regulation Of Establishment Of Endothelial Barrier (GO:1903140)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	F11R
comet_up	GO_Biological_Process_2023	Regulation Of Interleukin-1 Production (GO:0032652)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	TMED10
comet_up	GO_Biological_Process_2023	Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	PERP
comet_up	GO_Biological_Process_2023	Alternative mRNA Splicing, Via Spliceosome (GO:0000380)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	DDX17
comet_up	GO_Biological_Process_2023	Autonomic Nervous System Development (GO:0048483)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	SOX4
comet_up	GO_Biological_Process_2023	Regulation Of Plasminogen Activation (GO:0010755)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	RUNX1
comet_up	GO_Biological_Process_2023	Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	ATP1B1
comet_up	GO_Biological_Process_2023	Regulation Of Response To Cytokine Stimulus (GO:0060759)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	CD24
comet_up	GO_Biological_Process_2023	Regulation Of Steroid Biosynthetic Process (GO:0050810)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	ASAH1
comet_up	GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Production (GO:0071634)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	CD46
comet_up	GO_Biological_Process_2023	Reticulophagy (GO:0061709)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	DDRGK1
comet_up	GO_Biological_Process_2023	Establishment Of Melanosome Localization (GO:0032401)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	MLPH
comet_up	GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	ERBB3
comet_up	GO_Biological_Process_2023	Lymphocyte Mediated Immunity (GO:0002449)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	CD46
comet_up	GO_Biological_Process_2023	Negative Regulation Of Anoikis (GO:2000811)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	ITGB1
comet_up	GO_Biological_Process_2023	Pharyngeal System Development (GO:0060037)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	HES1
comet_up	GO_Biological_Process_2023	Positive Regulation By Host Of Viral Transcription (GO:0043923)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	JUN
comet_up	GO_Biological_Process_2023	Positive Regulation Of Collagen Metabolic Process (GO:0010714)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	RUNX1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	F11R
comet_up	GO_Biological_Process_2023	Positive Regulation Of Stem Cell Proliferation (GO:2000648)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	EPCAM
comet_up	GO_Biological_Process_2023	Protein Kinase A Signaling (GO:0010737)	1/16	0.1458362449220826	0.2747109197392023	0	0	6.765470085470086	13.025362659212895	EZR
comet_up	GO_Biological_Process_2023	Regulation Of Endopeptidase Activity (GO:0052548)	2/69	0.1468220174252531	0.2753121144001342	0	0	3.036928758270504	5.826451660156159	PSENEN;SERPINH1
comet_up	GO_Biological_Process_2023	Response To Molecule Of Bacterial Origin (GO:0002237)	2/69	0.1468220174252531	0.2753121144001342	0	0	3.036928758270504	5.826451660156159	TRIB1;CD24
comet_up	GO_Biological_Process_2023	Phagocytosis (GO:0006909)	2/69	0.1468220174252531	0.2753121144001342	0	0	3.036928758270504	5.826451660156159	ITGB1;GSN
comet_up	GO_Biological_Process_2023	Phospholipid Metabolic Process (GO:0006644)	2/69	0.1468220174252531	0.2753121144001342	0	0	3.036928758270504	5.826451660156159	PLPP2;AGPAT2
comet_up	GO_Biological_Process_2023	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	2/70	0.1502161367352962	0.277215557657899	0	0	2.992116434202547	5.672095612420982	CFLAR;ICAM1
comet_up	GO_Biological_Process_2023	Neutrophil Chemotaxis (GO:0030593)	2/70	0.1502161367352962	0.277215557657899	0	0	2.992116434202547	5.672095612420982	CXADR;KLF5
comet_up	GO_Biological_Process_2023	Positive Regulation Of Protein Polymerization (GO:0032273)	2/70	0.1502161367352962	0.277215557657899	0	0	2.992116434202547	5.672095612420982	OCLN;BAIAP2
comet_up	GO_Biological_Process_2023	Synapse Assembly (GO:0007416)	2/71	0.1536259288304978	0.277215557657899	0	0	2.9486030180785896	5.523425386861343	CDH1;PLXNB2
comet_up	GO_Biological_Process_2023	Kidney Development (GO:0001822)	2/71	0.1536259288304978	0.277215557657899	0	0	2.9486030180785896	5.523425386861343	CTSH;SOX4
comet_up	GO_Biological_Process_2023	DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	MUC1
comet_up	GO_Biological_Process_2023	Regulation Of Establishment Of Cell Polarity (GO:2000114)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	GSN
comet_up	GO_Biological_Process_2023	Golgi To Vacuole Transport (GO:0006896)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	LAMP1
comet_up	GO_Biological_Process_2023	Regulation Of Glucose Transmembrane Transport (GO:0010827)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	OCLN
comet_up	GO_Biological_Process_2023	Amyloid Precursor Protein Metabolic Process (GO:0042982)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	PSENEN
comet_up	GO_Biological_Process_2023	Androgen Receptor Signaling Pathway (GO:0030521)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	DDX17
comet_up	GO_Biological_Process_2023	Base Conversion Or Substitution Editing (GO:0016553)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	RBM47
comet_up	GO_Biological_Process_2023	Carbohydrate Derivative Catabolic Process (GO:1901136)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	FUCA1
comet_up	GO_Biological_Process_2023	Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	HES1
comet_up	GO_Biological_Process_2023	Cellular Response To Glucocorticoid Stimulus (GO:0071385)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	ZFP36L1
comet_up	GO_Biological_Process_2023	Retrograde Protein Transport, ER To Cytosol (GO:0030970)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	OS9
comet_up	GO_Biological_Process_2023	Diol Biosynthetic Process (GO:0034312)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	ASAH1
comet_up	GO_Biological_Process_2023	Embryonic Heart Tube Development (GO:0035050)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	HES1
comet_up	GO_Biological_Process_2023	Extracellular Matrix Assembly (GO:0085029)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	QSOX1
comet_up	GO_Biological_Process_2023	Filopodium Assembly (GO:0046847)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	EZR
comet_up	GO_Biological_Process_2023	Transepithelial Transport (GO:0070633)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	CXADR
comet_up	GO_Biological_Process_2023	Growth Hormone Receptor Signaling Pathway (GO:0060396)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	STAT3
comet_up	GO_Biological_Process_2023	Intracellular Estrogen Receptor Signaling Pathway (GO:0030520)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	DDX17
comet_up	GO_Biological_Process_2023	Leukocyte Tethering Or Rolling (GO:0050901)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	ITGB1
comet_up	GO_Biological_Process_2023	Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	TECR
comet_up	GO_Biological_Process_2023	Membrane Lipid Metabolic Process (GO:0006643)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	TECR
comet_up	GO_Biological_Process_2023	Mesenchyme Development (GO:0060485)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	SOX4
comet_up	GO_Biological_Process_2023	ncRNA Metabolic Process (GO:0034660)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	DDX17
comet_up	GO_Biological_Process_2023	Negative Regulation Of Striated Muscle Cell Differentiation (GO:0051154)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	XBP1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	CD55
comet_up	GO_Biological_Process_2023	Positive Regulation Of Amyloid-Beta Formation (GO:1902004)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	EFNA1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Cartilage Development (GO:0061036)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	SOX9
comet_up	GO_Biological_Process_2023	Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	DDRGK1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Glial Cell Differentiation (GO:0045687)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	HES1
comet_up	GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	SOX4
comet_up	GO_Biological_Process_2023	Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	CD46
comet_up	GO_Biological_Process_2023	rRNA Transcription (GO:0009303)	1/17	0.1542137393992791	0.277215557657899	0	0	6.342307692307692	11.856409705259928	ZFP36L1
