cohort	patient	n_malignant	n_samples	origins	cldn4_mean	cldn4_pct_pos	eligible_q4q1	eligible_median	n_q4	n_q1	n_med_high	n_med_low	all_ifn_isg	q4_ifn_isg	q1_ifn_isg	medh_ifn_isg	medl_ifn_isg	all_mhc1_apm	q4_mhc1_apm	q1_mhc1_apm	medh_mhc1_apm	medl_mhc1_apm	all_tj_no_cldn4	q4_tj_no_cldn4	q1_tj_no_cldn4	medh_tj_no_cldn4	medl_tj_no_cldn4	all_keratin	q4_keratin	q1_keratin	medh_keratin	medl_keratin	all_ctrl_oxphos	q4_ctrl_oxphos	q1_ctrl_oxphos	medh_ctrl_oxphos	medl_ctrl_oxphos	all_ELF3	q4_ELF3	q1_ELF3	medh_ELF3	medl_ELF3	all_GRHL2	q4_GRHL2	q1_GRHL2	medh_GRHL2	medl_GRHL2	all_IRF1	q4_IRF1	q1_IRF1	medh_IRF1	medl_IRF1	all_IRF2	q4_IRF2	q1_IRF2	medh_IRF2	medl_IRF2	all_IRF3	q4_IRF3	q1_IRF3	medh_IRF3	medl_IRF3	all_IRF8	q4_IRF8	q1_IRF8	medh_IRF8	medl_IRF8	all_IRF9	q4_IRF9	q1_IRF9	medh_IRF9	medl_IRF9	all_KLF4	q4_KLF4	q1_KLF4	medh_KLF4	medl_KLF4	all_KLF5	q4_KLF5	q1_KLF5	medh_KLF5	medl_KLF5	all_RFX5	q4_RFX5	q1_RFX5	medh_RFX5	medl_RFX5	all_SOX2	q4_SOX2	q1_SOX2	medh_SOX2	medl_SOX2	all_STAT1	q4_STAT1	q1_STAT1	medh_STAT1	medl_STAT1	all_STAT2	q4_STAT2	q1_STAT2	medh_STAT2	medl_STAT2	all_STAT3	q4_STAT3	q1_STAT3	medh_STAT3	medl_STAT3	all_TFAP2A	q4_TFAP2A	q1_TFAP2A	medh_TFAP2A	medl_TFAP2A	all_TP63	q4_TP63	q1_TP63	medh_TP63	medl_TP63	histology	recist
GSE205335	P1017	2186	2	LN,Liver	1.446833848953247	64.31838975297347	True	True	546	546	1093	1093	0.5080893635749817	0.6960481405258179	0.25899720191955566	0.6619405150413513	0.3542381823062897	0.8264753222465515	1.015012502670288	0.6790177822113037	0.9788011312484741	0.6741495132446289	0.3966802656650543	0.6255292892456055	0.1874944269657135	0.5492939352989197	0.24406661093235016	1.4927033185958862	1.6424020528793335	1.2638746500015259	1.5949476957321167	1.3904592990875244	0.9647157788276672	0.9344150424003601	0.8817327618598938	0.9807058572769165	0.9487257599830627	0.21194054186344147	0.29687079787254333	0.12810640037059784	0.2746924161911011	0.14918868243694305	0.2933329939842224	0.397834837436676	0.18857724964618683	0.3730912208557129	0.21357479691505432	0.2129795253276825	0.2914870083332062	0.13686516880989075	0.2706263065338135	0.15533271431922913	0.25751611590385437	0.31125664710998535	0.18635378777980804	0.3034842312335968	0.21154801547527313	0.21315531432628632	0.23069357872009277	0.17720326781272888	0.2362755835056305	0.19003503024578094	0.05791892856359482	0.0666809231042862	0.04276888072490692	0.06688655912876129	0.04895128682255745	0.2512085437774658	0.32635337114334106	0.16091974079608917	0.3116203546524048	0.19079673290252686	0.33457452058792114	0.39052602648735046	0.2603556215763092	0.3808625340461731	0.2882865071296692	0.4018855690956116	0.5454891920089722	0.26249223947525024	0.5031099319458008	0.3006611764431	0.26648467779159546	0.29296553134918213	0.23278705775737762	0.29728755354881287	0.23568183183670044	0.1073460802435875	0.13313636183738708	0.06892025470733643	0.13410532474517822	0.08058686554431915	0.17471590638160706	0.2124641388654709	0.1235060915350914	0.20873579382896423	0.14069604873657227	0.25655338168144226	0.35683873295783997	0.14255140721797943	0.3379547595977783	0.17515195906162262	0.29832667112350464	0.37644216418266296	0.20097759366035461	0.3624306619167328	0.2342226654291153	0.1937732696533203	0.2288779765367508	0.149203822016716	0.22570043802261353	0.1618461012840271	0.20580942928791046	0.25331833958625793	0.14373743534088135	0.24801325798034668	0.16360560059547424	SQ	SD
GSE205335	P1018	1180	1	Bronchus	1.4567127227783203	67.03389830508475	True	True	295	295	590	590	0.5924268364906311	0.5827990770339966	0.5125122666358948	0.6085286736488342	0.576324999332428	1.1642563343048096	1.1558009386062622	1.02326238155365	1.1983461380004883	1.1301668882369995	0.4391477704048157	0.6266909837722778	0.14528734982013702	0.6085625290870667	0.2697330713272095	1.3025825023651123	1.3201357126235962	1.1990647315979004	1.3237643241882324	1.2814009189605713	1.0549558401107788	0.9615691304206848	1.0785151720046997	0.991938054561615	1.1179736852645874	0.2579494118690491	0.3279349207878113	0.13453325629234314	0.32572799921035767	0.19017085433006287	0.2992980182170868	0.4008690416812897	0.1451956331729889	0.38963568210601807	0.20896035432815552	0.27004238963127136	0.330816388130188	0.16515912115573883	0.3284648358821869	0.21161997318267822	0.30442407727241516	0.380135715007782	0.17789441347122192	0.37710195779800415	0.23174619674682617	0.2384500801563263	0.2792203724384308	0.16444696485996246	0.2800827920436859	0.19681739807128906	0.08095569163560867	0.11697421222925186	0.030046656727790833	0.11385560035705566	0.048055779188871384	0.2916729152202606	0.3548949658870697	0.17056803405284882	0.35688626766204834	0.2264595925807953	0.3378869593143463	0.4050980508327484	0.255831241607666	0.3886646330356598	0.28710928559303284	0.45395416021347046	0.5729196667671204	0.26336151361465454	0.5565953254699707	0.3513130843639374	0.387260377407074	0.40341559052467346	0.3072066009044647	0.4198828637599945	0.35463789105415344	0.115362249314785	0.15166904032230377	0.05743306130170822	0.14969582855701447	0.08102867007255554	0.2060496062040329	0.25020450353622437	0.12834309041500092	0.24915151298046112	0.16294769942760468	0.3103565573692322	0.3436589241027832	0.2174641489982605	0.34934577345848083	0.2713673412799835	0.3617912828922272	0.44460707902908325	0.22714507579803467	0.43633317947387695	0.287249356508255	0.2106713205575943	0.2781817317008972	0.11048128455877304	0.2693103849887848	0.152032271027565	0.16175098717212677	0.2327977865934372	0.06527440994977951	0.22092971205711365	0.10257229208946228	ADC	NE
GSE205335	P1025	980	1	LN	1.694045066833496	92.85714285714286	True	True	245	245	490	490	0.37445685267448425	0.382377028465271	0.35029464960098267	0.38474199175834656	0.3641717731952667	0.703853964805603	0.7482763528823853	0.6436846256256104	0.7378261685371399	0.6698817014694214	0.4096822142601013	0.4677745997905731	0.3165132403373718	0.4574078917503357	0.36195650696754456	0.7764841914176941	0.9060428142547607	0.6005067229270935	0.8796464204788208	0.6733219027519226	1.2436543703079224	1.2593318223953247	1.1107807159423828	1.294420838356018	1.1928880214691162	0.17613129317760468	0.19639067351818085	0.13960184156894684	0.19531050324440002	0.15695206820964813	0.24427224695682526	0.27180543541908264	0.19512082636356354	0.26913565397262573	0.2194088101387024	0.15405254065990448	0.16239051520824432	0.13663624227046967	0.16314604878425598	0.14495903253555298	0.28923147916793823	0.2930930554866791	0.2700245678424835	0.29687678813934326	0.2815861999988556	0.2783719301223755	0.27243995666503906	0.26184868812561035	0.2819836735725403	0.2747602164745331	0.06280495971441269	0.07103700935840607	0.04971987009048462	0.06854470819234848	0.0570652037858963	0.24574080109596252	0.24679206311702728	0.22231924533843994	0.25346052646636963	0.2380211055278778	0.25206825137138367	0.2684743404388428	0.22367976605892181	0.268690824508667	0.23544566333293915	0.27082300186157227	0.3071400225162506	0.2145470827817917	0.3007435202598572	0.24090257287025452	0.21209101378917694	0.21550944447517395	0.19798684120178223	0.2193431258201599	0.20483891665935516	0.11459508538246155	0.11738071590662003	0.10233277082443237	0.11965449899435043	0.10953567177057266	0.15040181577205658	0.1566397249698639	0.13234205543994904	0.15859808027744293	0.14220556616783142	0.1977173537015915	0.2009781301021576	0.1831897646188736	0.20299187302589417	0.19244281947612762	0.18013706803321838	0.196630597114563	0.15042102336883545	0.19526493549346924	0.16500923037528992	0.16834141314029694	0.17128556966781616	0.15240560472011566	0.17494207620620728	0.1617407649755478	0.0904422178864479	0.09742032736539841	0.07611708343029022	0.09691302478313446	0.08397142589092255	SCLC	PD
GSE205335	P1027	1318	1	LN	2.1198792457580566	78.07283763277694	True	True	329	329	659	659	0.5080804824829102	0.5367480516433716	0.35518884658813477	0.5387867093086243	0.47737428545951843	1.094504475593567	1.2269260883331299	0.9423455595970154	1.1841309070587158	1.0048779249191284	0.4492252469062805	0.5784201622009277	0.2189607322216034	0.5442608594894409	0.3541896343231201	1.0892796516418457	1.2974658012390137	0.8526892066001892	1.227887749671936	0.9506715536117554	0.6771361231803894	0.7622212767601013	0.4663812816143036	0.7477688193321228	0.606503427028656	0.2902725636959076	0.34693923592567444	0.18299870193004608	0.3320700228214264	0.24847511947155	0.37542054057121277	0.465620756149292	0.22205598652362823	0.43882113695144653	0.3120199739933014	0.2818208336830139	0.3302280604839325	0.19845038652420044	0.316107839345932	0.24753381311893463	0.2978504002094269	0.33623620867729187	0.21620748937129974	0.32587382197380066	0.2698269784450531	0.21601304411888123	0.23953385651111603	0.15240249037742615	0.23572203516960144	0.1963040679693222	0.1521964818239212	0.1511463075876236	0.10673084855079651	0.15235161781311035	0.15204134583473206	0.28810423612594604	0.32739272713661194	0.1810387670993805	0.3193482458591461	0.2568601965904236	0.33947277069091797	0.3941096067428589	0.2607945501804352	0.37673458456993103	0.3022109568119049	0.5019248723983765	0.636349618434906	0.3030267357826233	0.5954298377037048	0.40841999650001526	0.3818986117839813	0.40745460987091064	0.3188447058200836	0.4035200774669647	0.3602771759033203	0.11820436269044876	0.1330704689025879	0.07679708302021027	0.13015404343605042	0.1062546819448471	0.2004966288805008	0.22749175131320953	0.14130108058452606	0.2205430120229721	0.1804502308368683	0.3186348080635071	0.35418426990509033	0.2165088653564453	0.3474957346916199	0.2897738814353943	0.3502541482448578	0.4094844460487366	0.23870748281478882	0.3935760259628296	0.3069322407245636	0.21546809375286102	0.26141655445098877	0.13490130007266998	0.2489977329969406	0.18193845450878143	0.17812545597553253	0.2302597612142563	0.09140726923942566	0.21396930515766144	0.14228162169456482	ADC	PR
GSE205335	P1030	603	1	LN	1.6170852184295654	61.69154228855721	True	True	150	150	302	301	0.23495785892009735	0.26965412497520447	0.177297443151474	0.2793576419353485	0.1904105395078659	0.7991966009140015	1.1052114963531494	0.535345733165741	1.0268535614013672	0.5707831382751465	0.39630264043807983	0.5834834575653076	0.2129737287759781	0.5336188673973083	0.25853022933006287	1.16802179813385	1.1794004440307617	1.1155574321746826	1.1843749284744263	1.1516140699386597	0.8283523917198181	0.8872170448303223	0.6805998682975769	0.9017540216445923	0.7547069787979126	0.19732223451137543	0.2513710558414459	0.14009326696395874	0.23551304638385773	0.15900452435016632	0.24241147935390472	0.33985841274261475	0.1443481296300888	0.31457647681236267	0.1700066775083542	0.1424088180065155	0.19661766290664673	0.08825476467609406	0.18473243713378906	0.0999445989727974	0.21771761775016785	0.26605960726737976	0.16570591926574707	0.2537955045700073	0.18151985108852386	0.16275477409362793	0.19693809747695923	0.11480030417442322	0.19381681084632874	0.13158954679965973	0.0804310292005539	0.1148127019405365	0.03614320605993271	0.10805148631334305	0.05271879956126213	0.17338545620441437	0.2246745228767395	0.1155075803399086	0.21386460959911346	0.132771834731102	0.29519152641296387	0.34861382842063904	0.23070475459098816	0.33828073740005493	0.2519591748714447	0.3795377016067505	0.5054187774658203	0.25547584891319275	0.47359997034072876	0.28516295552253723	0.22769182920455933	0.281777948141098	0.1719868779182434	0.27094975113868713	0.18429023027420044	0.08122603595256805	0.10925008356571198	0.051529016345739365	0.10158153623342514	0.06080291420221329	0.13997891545295715	0.17852869629859924	0.0939289852976799	0.17108573019504547	0.1087687686085701	0.1479419618844986	0.1922503411769867	0.09790953248739243	0.18302203714847565	0.11274534463882446	0.250343918800354	0.31859487295150757	0.1728016585111618	0.3039918541908264	0.19651775062084198	0.2103855460882187	0.2683296203613281	0.14632858335971832	0.2544299364089966	0.1661948561668396	0.11532911658287048	0.16667915880680084	0.061848413199186325	0.15267442166805267	0.07785972952842712	ADC	PD
GSE205335	P1037	3671	1	LN	0.9543756246566772	86.05284663579407	True	True	917	917	1837	1834	0.07893237471580505	0.08440359681844711	0.07508263736963272	0.08167032897472382	0.07618992775678635	0.6017205715179443	0.644376277923584	0.5758389234542847	0.6218852996826172	0.5815229415893555	0.08943112194538116	0.10093455761671066	0.08044791966676712	0.09573634713888168	0.0831155851483345	0.5229568481445312	0.5426302552223206	0.5064482092857361	0.5323758125305176	0.5135224461555481	0.9406294822692871	0.9454898238182068	0.9276986122131348	0.9446631669998169	0.9365890622138977	0.11077684909105301	0.11658729612827301	0.10451757907867432	0.11429714411497116	0.10725079476833344	0.11706877499818802	0.13200104236602783	0.10254363715648651	0.12651431560516357	0.10760775953531265	0.09217897057533264	0.10231244564056396	0.08495807647705078	0.09751484543085098	0.0868343710899353	0.15904662013053894	0.16690123081207275	0.151813343167305	0.1636185348033905	0.15446723997592926	0.15483693778514862	0.155022531747818	0.15274804830551147	0.15533284842967987	0.1543402075767517	0.04972950369119644	0.056712571531534195	0.044636063277721405	0.05373815447092056	0.045714300125837326	0.13769519329071045	0.1453094631433487	0.1305435299873352	0.14254994690418243	0.13283249735832214	0.11236559599637985	0.11998335272073746	0.10762589424848557	0.11671984940767288	0.10800421237945557	0.1762341409921646	0.19589203596115112	0.15820778906345367	0.18805548548698425	0.16439346969127655	0.21171490848064423	0.2275853157043457	0.19989585876464844	0.22014151513576508	0.20327453315258026	0.05068144202232361	0.053470514714717865	0.0481061227619648	0.05250539258122444	0.04885450750589371	0.08791214227676392	0.09314640611410141	0.08330144733190536	0.09115982800722122	0.08465912938117981	0.07828837633132935	0.08333737403154373	0.07288837432861328	0.08142935484647751	0.07514224946498871	0.1396922916173935	0.15024635195732117	0.1307777613401413	0.14589257538318634	0.13348187506198883	0.1063079759478569	0.11045243591070175	0.10289908200502396	0.10846596956253052	0.10414646565914154	0.07113964110612869	0.07706136256456375	0.06512778252363205	0.07508779317140579	0.06718503683805466	SQ	PR
GSE205335	P1056	2386	2	LN,Liver	0.8104878067970276	49.70662196144174	True	True	596	596	1186	1200	0.13458013534545898	0.16260765492916107	0.1138112023472786	0.154433473944664	0.11495841294527054	0.5862790942192078	0.6033041477203369	0.5288123488426208	0.614380419254303	0.5585057139396667	0.16711397469043732	0.31056106090545654	0.07511608302593231	0.25730419158935547	0.07797593623399734	1.098037838935852	1.190495252609253	0.942770779132843	1.2052266597747803	0.9920995235443115	0.9559512138366699	0.9459148049354553	0.8746649026870728	0.9987306594848633	0.91367107629776	0.13619756698608398	0.20043425261974335	0.08998078107833862	0.18007957935333252	0.09282750636339188	0.16518425941467285	0.2669404149055481	0.09934940189123154	0.22976699471473694	0.10135499387979507	0.11521823704242706	0.1540106236934662	0.08656245470046997	0.14214791357517242	0.088602714240551	0.1877751499414444	0.2058899700641632	0.1624663919210434	0.20592616498470306	0.1698359102010727	0.1533142477273941	0.15792612731456757	0.135698139667511	0.16448190808296204	0.14227689802646637	0.029242144897580147	0.04264763742685318	0.014772940427064896	0.0397372767329216	0.01886945776641369	0.13401536643505096	0.1651652753353119	0.10532120615243912	0.16100327670574188	0.10734231024980545	0.20292484760284424	0.24615880846977234	0.17457276582717896	0.230018749833107	0.176146999001503	0.2895554304122925	0.4079686105251312	0.19464805722236633	0.37524083256721497	0.20486974716186523	0.15553182363510132	0.17344295978546143	0.13342753052711487	0.17224758863449097	0.13901105523109436	0.05663573369383812	0.07126899808645248	0.04197274520993233	0.06893941760063171	0.04447560012340546	0.09777595102787018	0.12112728506326675	0.07621859759092331	0.11661931127309799	0.0791524276137352	0.10177230089902878	0.12749937176704407	0.08059556037187576	0.12115053832530975	0.08262012153863907	0.16351138055324554	0.2196568250656128	0.12172629684209824	0.20388366281986237	0.12361011654138565	0.1494784951210022	0.196048766374588	0.10973278433084488	0.1839730590581894	0.11538637429475784	0.1225820779800415	0.18398423492908478	0.07282888889312744	0.1686834692955017	0.07701849937438965	NUT	SD
GSE205335	P1062	188	1	LN	0.9858523607254028	45.21276595744681	True	True	47	47	85	103	0.39543864130973816	0.29605090618133545	0.4427243173122406	0.32458582520484924	0.45390933752059937	1.2466858625411987	1.0495191812515259	1.4278773069381714	1.0748459100723267	1.388495683670044	0.27501457929611206	0.5442750453948975	0.02858581580221653	0.5328506827354431	0.06223719194531441	0.6130775809288025	1.1651886701583862	0.09387537091970444	1.0434385538101196	0.2579253613948822	1.0805245637893677	1.0064105987548828	1.195355772972107	1.0723090171813965	1.0873044729232788	0.199034184217453	0.314480721950531	0.0870218500494957	0.3186596930027008	0.10031411051750183	0.25554370880126953	0.38358810544013977	0.15014944970607758	0.3746856153011322	0.157222718000412	0.28544607758522034	0.25764700770378113	0.33199578523635864	0.2518390119075775	0.3131800591945648	0.3112866282463074	0.29431307315826416	0.3386375606060028	0.30046066641807556	0.3202206790447235	0.27776169776916504	0.23800630867481232	0.32464438676834106	0.2523210942745209	0.2987563908100128	0.13589324057102203	0.16149131953716278	0.1337754726409912	0.16206830739974976	0.1142924353480339	0.2809278070926666	0.26552820205688477	0.29858750104904175	0.2775520980358124	0.28371360898017883	0.33258092403411865	0.369747519493103	0.3119703531265259	0.3696170449256897	0.3020171821117401	0.33760151267051697	0.5251495838165283	0.18179790675640106	0.5057695508003235	0.198822021484375	0.46887385845184326	0.44144922494888306	0.5123357772827148	0.46658140420913696	0.4707655906677246	0.1287902146577835	0.15876038372516632	0.10188625007867813	0.1682797521352768	0.09620179235935211	0.2155909240245819	0.2160223126411438	0.22717617452144623	0.21799536049365997	0.21360670030117035	0.3200545608997345	0.25611522793769836	0.37160930037498474	0.27345895767211914	0.3585072159767151	0.31276917457580566	0.37984800338745117	0.27818915247917175	0.35988888144493103	0.2738839387893677	0.18895328044891357	0.24385806918144226	0.15229713916778564	0.23953181505203247	0.14721371233463287	0.1380598396062851	0.21313846111297607	0.08217718452215195	0.20695321261882782	0.08120609819889069	ADC	PD
GSE205335	P1063	131	2	Bronchus,LN	0.7369170188903809	35.11450381679389	True	True	32	32	46	85	0.2673661410808563	0.20481057465076447	0.300140917301178	0.22495269775390625	0.2903192937374115	1.148728609085083	0.8649123907089233	1.3500330448150635	0.8656387329101562	1.3019299507141113	0.20983292162418365	0.5187684297561646	0.028271352872252464	0.5264461636543274	0.03848927840590477	0.34771493077278137	0.8674689531326294	0.003495475510135293	0.8391048312187195	0.08178628236055374	1.0026731491088867	0.9315170049667358	1.0730788707733154	0.9379662275314331	1.0376911163330078	0.15554137527942657	0.2621658146381378	0.08737766742706299	0.2689265012741089	0.09418000280857086	0.2163974940776825	0.36086103320121765	0.12979142367839813	0.36056071519851685	0.138379767537117	0.2595183849334717	0.18651282787322998	0.31085461378097534	0.19105243682861328	0.2965705692768097	0.30879029631614685	0.2695314884185791	0.3342249095439911	0.27857980132102966	0.32513949275016785	0.2661135494709015	0.23249812424182892	0.305472731590271	0.23797793686389923	0.2813398838043213	0.11986123770475388	0.13582703471183777	0.10870146751403809	0.14265437424182892	0.10752613842487335	0.24089272320270538	0.22648689150810242	0.25331807136535645	0.23758205771446228	0.24268437922000885	0.3205527365207672	0.33606812357902527	0.3190290629863739	0.34526684880256653	0.3071780502796173	0.2657158076763153	0.4269399046897888	0.17001654207706451	0.426483154296875	0.17871223390102386	0.401608407497406	0.37503358721733093	0.4504813551902771	0.37991076707839966	0.4133506715297699	0.1175365298986435	0.151923269033432	0.09477245807647705	0.15682034194469452	0.09627704322338104	0.20140011608600616	0.18630972504615784	0.21338576078414917	0.18932290375232697	0.20793603360652924	0.2595483660697937	0.1890440285205841	0.30801430344581604	0.20361386239528656	0.28981882333755493	0.28187957406044006	0.28755664825439453	0.2755063772201538	0.29046007990837097	0.2772359549999237	0.16281414031982422	0.20913712680339813	0.1409587562084198	0.20665894448757172	0.13908632099628448	0.11973759531974792	0.1770273596048355	0.07701185345649719	0.18238553404808044	0.08583401143550873	ADC	NE
GSE205335	P1072	406	1	LN	0.9359386563301086	58.86699507389162	True	True	101	101	203	203	0.07609514892101288	0.09715569764375687	0.057853251695632935	0.09090173244476318	0.06128856539726257	0.43482521176338196	0.4961284101009369	0.37078168988227844	0.5032913088798523	0.36635908484458923	0.29290369153022766	0.4109151065349579	0.179312601685524	0.3920380771160126	0.19376927614212036	0.5239744186401367	0.7255024313926697	0.34040069580078125	0.6700057983398438	0.37794315814971924	1.0464673042297363	0.9479531049728394	1.0687319040298462	1.0270897150039673	1.0658448934555054	0.20065465569496155	0.2712791860103607	0.12262613326311111	0.2593402862548828	0.14196902513504028	0.2331167459487915	0.310337096452713	0.15788397192955017	0.2928490936756134	0.1733844131231308	0.11934743821620941	0.1626954823732376	0.08232663571834564	0.15169867873191833	0.08699619770050049	0.20826603472232819	0.2594025433063507	0.15873152017593384	0.24845311045646667	0.1680789440870285	0.22472801804542542	0.2568577229976654	0.17990639805793762	0.26029595732688904	0.18916009366512299	0.06245611980557442	0.0756203904747963	0.04415081441402435	0.07778572291135788	0.04712650552392006	0.19671890139579773	0.244519904255867	0.14324727654457092	0.23767581582069397	0.1557619571685791	0.30899614095687866	0.3529539108276367	0.26927873492240906	0.3465946614742279	0.2713976502418518	0.26411283016204834	0.36577752232551575	0.1729854792356491	0.3421536386013031	0.18607202172279358	0.19663302600383759	0.22958438098430634	0.1581958383321762	0.22685745358467102	0.16640858352184296	0.12284860759973526	0.15702426433563232	0.07964964210987091	0.15602299571037292	0.08967424184083939	0.14620912075042725	0.18158362805843353	0.10642557591199875	0.1784292757511139	0.11398895829916	0.13613402843475342	0.17092208564281464	0.10514368861913681	0.16312381625175476	0.10914425551891327	0.17892220616340637	0.24197383224964142	0.12099064141511917	0.22949187457561493	0.12835253775119781	0.1723809391260147	0.20929762721061707	0.12944011390209198	0.20687808096408844	0.13788384199142456	0.10394501686096191	0.14883972704410553	0.06384892761707306	0.13810274004936218	0.06978731602430344	SCLC	NE
GSE205335	P1076	849	2	LN	0.9238031506538391	59.36395759717315	True	True	212	212	425	424	0.4846307635307312	0.5582430958747864	0.4243551194667816	0.5709452033042908	0.39811262488365173	0.9031411409378052	1.0229995250701904	0.7955755591392517	1.0245813131332397	0.7814143896102905	0.25445058941841125	0.37269946932792664	0.10829760134220123	0.37212708592414856	0.13649652898311615	0.8876176476478577	1.0784194469451904	0.7762404680252075	1.0356091260910034	0.7392770648002625	0.937004804611206	0.985558032989502	0.8958020210266113	1.0166778564453125	0.8571438789367676	0.1685672104358673	0.20860761404037476	0.0958809107542038	0.22258882224559784	0.11441817134618759	0.1888628602027893	0.2558407783508301	0.09510815888643265	0.25969257950782776	0.11786609888076782	0.19069892168045044	0.23272308707237244	0.14202465116977692	0.2371959388256073	0.14409224689006805	0.24177910387516022	0.2808695435523987	0.18441060185432434	0.28901055455207825	0.19443626701831818	0.17987200617790222	0.20332103967666626	0.13686950504779816	0.214466854929924	0.14519555866718292	0.06190924718976021	0.0823230892419815	0.045314718037843704	0.08213713020086288	0.04163367301225662	0.22736379504203796	0.2724592685699463	0.16817304491996765	0.28101956844329834	0.17358146607875824	0.2207043617963791	0.2500085234642029	0.17587073147296906	0.2528187334537506	0.18851424753665924	0.24263416230678558	0.3272418975830078	0.1308731734752655	0.329716295003891	0.15534667670726776	0.2125796377658844	0.22974497079849243	0.17927220463752747	0.24128536880016327	0.18380622565746307	0.05662257969379425	0.06988614052534103	0.03163188323378563	0.07491046190261841	0.0382915623486042	0.12429014593362808	0.15016096830368042	0.08758429437875748	0.15558893978595734	0.09291752427816391	0.222637340426445	0.2718101739883423	0.17228879034519196	0.2764587998390198	0.16868893802165985	0.1929137408733368	0.24547091126441956	0.1233358234167099	0.2524644136428833	0.13322260975837708	0.130924254655838	0.16052182018756866	0.08526022732257843	0.16654904186725616	0.09521545469760895	0.06348820775747299	0.08752088993787766	0.02417292259633541	0.0908675417304039	0.036044299602508545	ADC	PD
GSE205335	P1079	543	1	LN	0.9667482972145081	51.38121546961326	True	True	135	135	272	271	0.3146846890449524	0.3943154215812683	0.242617666721344	0.3809087872505188	0.2482161968946457	1.3657233715057373	1.6818718910217285	1.0782748460769653	1.6518138647079468	1.0785771608352661	0.3180532157421112	0.49697229266166687	0.13035787642002106	0.4762963056564331	0.15922625362873077	1.4939148426055908	1.554181694984436	1.344620704650879	1.5841705799102783	1.4033259153366089	1.4726158380508423	1.4356193542480469	1.3391519784927368	1.587217092514038	1.3575913906097412	0.24531742930412292	0.3100738525390625	0.1630440652370453	0.3138892650604248	0.17649255692958832	0.2428555190563202	0.3458690643310547	0.13381445407867432	0.3361477255821228	0.14921905100345612	0.2740173935890198	0.3733384907245636	0.18995629251003265	0.35279160737991333	0.19495245814323425	0.2790117859840393	0.3502977788448334	0.2101408839225769	0.3423457443714142	0.21544413268566132	0.16203182935714722	0.18518880009651184	0.13431261479854584	0.1912808120250702	0.1326749324798584	0.05050785094499588	0.0712442621588707	0.03697969764471054	0.06537677347660065	0.035584062337875366	0.23401828110218048	0.3092052638530731	0.15233592689037323	0.3078750967979431	0.15988890826702118	0.29092901945114136	0.33248817920684814	0.244594544172287	0.330803245306015	0.25090762972831726	0.38498276472091675	0.5044284462928772	0.2574671804904938	0.4948860704898834	0.2746739089488983	0.31775516271591187	0.3903408944606781	0.25228479504585266	0.3872283399105072	0.24802559614181519	0.0938609316945076	0.12069758772850037	0.06134698539972305	0.1231580376625061	0.06445574015378952	0.16581590473651886	0.2112496793270111	0.11797785758972168	0.21114462614059448	0.12031993269920349	0.2866804301738739	0.3907589912414551	0.19467324018478394	0.37389087677001953	0.19914817810058594	0.30025914311408997	0.39084309339523315	0.21782593429088593	0.3783406615257263	0.22188948094844818	0.15599040687084198	0.2073439210653305	0.09918329864740372	0.2078365683555603	0.10395289957523346	0.13091681897640228	0.18623585999011993	0.07506720721721649	0.18206855654716492	0.07957632839679718	ADC	NE
GSE205335	P1084	196	1	LN	2.256213903427124	86.73469387755102	True	True	49	49	98	98	0.42282015085220337	0.4104616641998291	0.4151545763015747	0.44122985005378723	0.4044104814529419	1.410521149635315	1.4832093715667725	1.249448299407959	1.4802480936050415	1.3407940864562988	0.598200798034668	0.7775284051895142	0.33579665422439575	0.7272141575813293	0.4691874086856842	1.2111769914627075	1.421310544013977	0.8345829844474792	1.4014207124710083	1.0209330320358276	0.8435632586479187	0.8540868163108826	0.7577096223831177	0.9037835001945496	0.7833431363105774	0.3423614501953125	0.3902040123939514	0.24000847339630127	0.37861669063568115	0.30610620975494385	0.38681474328041077	0.4486089050769806	0.2579900920391083	0.4361146092414856	0.3375147879123688	0.2977907657623291	0.3232279419898987	0.24286912381649017	0.3176949918270111	0.2778865694999695	0.3411971926689148	0.3624383509159088	0.2853822708129883	0.3599618673324585	0.3224324882030487	0.2586821913719177	0.28061938285827637	0.22684453427791595	0.27285489439964294	0.2445095181465149	0.09453600645065308	0.08889885246753693	0.04187483340501785	0.09618202596902847	0.09288997948169708	0.26636260747909546	0.2749267816543579	0.2208489328622818	0.2815723419189453	0.2511528432369232	0.38407468795776367	0.4403691589832306	0.3096204996109009	0.41870617866516113	0.3494432866573334	0.625974178314209	0.7509323358535767	0.4370771646499634	0.7081909775733948	0.5437573194503784	0.42396965622901917	0.44077253341674805	0.365972638130188	0.4570304751396179	0.3909088373184204	0.13850058615207672	0.1449872851371765	0.10793440788984299	0.14646804332733154	0.1305331140756607	0.22817572951316833	0.2459329068660736	0.1825554072856903	0.24480387568473816	0.2115475982427597	0.2922739088535309	0.28861963748931885	0.267365425825119	0.3014688491821289	0.28307902812957764	0.37646329402923584	0.427473783493042	0.2753695547580719	0.41640180349349976	0.33652472496032715	0.26739346981048584	0.30005598068237305	0.19165591895580292	0.2923424243927002	0.2424445003271103	0.21777409315109253	0.25339260697364807	0.1497160792350769	0.24547304213047028	0.19007515907287598	ADC	NE
