gene	t	logFC	p
ADAMTSL2	1.29503576290391	0.144128453045596	0.200352733616497
LINC02021	1.29501665184108	0.0612104147799848	0.200359283026205
AC011317.1	1.29490344328176	0.0195569147317545	0.200398083173677
SF1	1.29487928469192	0.076046316532586	0.200406363813374
LINC02014	1.29481992103924	0.0565817614478976	0.200426712488868
AL024498.1	1.29451656611377	0.0433140273967944	0.200530720651697
AC145343.1	1.2944904642911	0.0959298956623993	0.200539671800807
STXBP5	1.29416051410257	0.154312940121457	0.200652848051761
SZT2	1.29389058357048	0.118675149105479	0.20074547250136
SLC39A11	1.29368656817247	0.182197689975163	0.200815499942987
RP11-6F2.5	1.2935679392739	0.104446996277192	0.200856227226467
RP11-455F5.5	1.29339536810484	0.101968022966546	0.20091548482875
MAP3K1	1.29328627851295	0.106391519344096	0.200952950833211
RAB28	1.29320590132218	0.098284584250682	0.200980559123052
RP11-455F5.3	1.292956527201	0.117790657515211	0.201066233239867
MYO15B	1.2927830726228	0.168418162356316	0.201125840810471
CNOT4	1.29274503028687	0.0753951937334824	0.20113891580595
AL591848.2	1.29273657276409	0.0299083877487891	0.201141822708388
RRAGD	1.29260461179299	0.272260366766808	0.201187182574468
AL008733.1	1.29246677270307	0.060085761180329	0.201234571138556
PKN1	1.29244794536912	0.158842452907664	0.201241044553743
USP31	1.29230739767001	0.125437417337718	0.201289374088069
ZCCHC17	1.29230134648472	0.0985057300481142	0.201291455078135
Z97056.2	1.2921821894359	0.083366459221223	0.201332436218696
POMGNT1	1.2921089724981	0.113040148504231	0.201357620481771
ARFGAP1	1.2919231846242	0.119475424986442	0.201421536088947
GABRQ	1.29181457568395	0.0933108619663705	0.201458907268833
SH3BP5	1.29177938454629	0.234102231397987	0.201471017276948
C17ORF100	1.29110847997421	0.126676415725169	0.201701993748586
RP11-500B12.1	1.29105038128264	0.052082993924018	0.20172200505754
ZNF146	1.29104659046135	0.120430455508928	0.201723310806282
POLDIP2	1.29102894651145	0.100448905539966	0.201729388349618
COMMD4	1.29056822161825	0.0951810072119101	0.201888135724364
DROSHA	1.29030476961198	0.102745987660511	0.201978952715421
FAM215B	1.29020863292462	0.200117701840666	0.202012100491904
LINC00543	1.29020264683814	0.158147363585802	0.202014164619465
PRPF6	1.2901451150771	0.0938914493232355	0.202034003575493
AC107375.1	1.29007961901771	0.0890313214841634	0.202056590671972
PPP1R1C	1.28992435591293	0.246241523306156	0.202110142545217
RPS4X	1.28955063462388	0.133956787785629	0.202239086439743
AC016588.2	1.28918136813309	0.0566221815973407	0.202366553691958
AC104667.2	1.2890412105425	0.10807699769142	0.202414950465016
TEX261	1.28893791278294	0.0641987482480656	0.202450624980826
MCIDAS	1.28864376046264	0.103643195654811	0.202552238031481
HSD17B10	1.28851425038002	0.13115085350844	0.202596988548283
CYBC1	1.28812559501296	0.0664326193475608	0.202731327681613
DCAF4	1.28740603127825	0.101550586235972	0.202980221287776
HSPA14	1.28736979427888	0.108511277393923	0.202992761524083
SPAG9	1.28724117234091	0.103676247380753	0.203037277318374
RP11-290H9.5	1.28695348009231	0.0330553907682187	0.203136873421045
DPP9	1.28681742269444	0.101355184850933	0.20318398780164
ZNF787	1.28667585296874	0.123503137136252	0.203233019671301
NREP	1.28635567535908	0.264066488608493	0.203343943955574
VPS33B-DT	1.28627140283536	0.061997789918649	0.203373147356839
FAM8A1	1.28604244397248	0.129628921866412	0.203452505489177
AC007228.2	1.28530806477709	0.0320531567030447	0.203707200505515
AL035587.1	1.28530026366725	0.039023203691286	0.203709907338203
AKR7A2	1.2852521783056	0.0903983103662562	0.203726592611946
PAQR3	1.28515471471841	0.122678643711025	0.203760414903233
AP001972.3	1.28513230736397	0.0180069367858805	0.203768191405637
TBL3	1.28481382491886	0.0968328641614753	0.203878745117709
LINC01579	1.28467093731736	0.166599499407247	0.203928359743296
RP11-187E13.1	1.28453431061241	0.18014381419532	0.203975808835135
ZNF524	1.28425562428107	0.128321714699694	0.204072619361021
TIPRL	1.28388980745685	0.0932274704238585	0.204199749462531
SYN2	1.28347932285917	0.0967406303686391	0.204342473031449
AC109347.2	1.28316383973235	0.0384129864605007	0.20445221560506
SEC23A-AS1	1.28306236750928	0.0548955113999821	0.204487522629872
RP11-849H4.2	1.2829498199727	0.0800122885844768	0.204526688604178
AL592435.1	1.28291582693952	0.047467156564483	0.204538519108249
ZNF420	1.28255959098412	0.138021858177194	0.204662529657351
NHLRC1	1.28247686796744	0.129199529718772	0.204691334678552
CASK	1.28223847476566	0.133674866902034	0.204774362601953
PLEKHD1	1.28205146132115	0.106712100225677	0.204839513488445
DIAPH2	1.2820383112751	0.232150217404538	0.204844095222827
SHROOM4	1.28172192025827	0.225648005223867	0.204954355109636
BRWD1	1.28169056721443	0.089986027981132	0.204965283818849
EID1	1.28166754214891	0.11439838696261	0.204973309927037
AC093297.2	1.28164694279691	0.0635340941187805	0.204980490675371
AC079322.1	1.28139103326374	0.0435079724659387	0.205069714071116
SH3PXD2B	1.28129463285008	0.210275054749815	0.205103331784929
MROH8	1.28128415820963	0.16756739587887	0.2051069848535
NCOA7	1.28110715232608	0.248041107043703	0.205168723628914
SMAD6	1.2810922766158	0.186979486565207	0.205173912834012
HES5	1.28106671115953	0.166198665034502	0.205182831251612
PPCS	1.28103970406354	0.0932548042220313	0.20519225289396
AC007950.2	1.28100600110509	0.084914720561354	0.205204010894085
Z99716.2	1.28018608583998	0.0395465885275667	0.205490210690292
AL031666.3	1.28017018172325	0.0434011916565855	0.205495765124529
CFLAR-AS1	1.28000122579866	0.14829763345052	0.205554779055693
AL162511.1	1.27994357203507	0.135593049469297	0.205574919595538
BAIAP2L1	1.27974219598333	0.125833510898986	0.205645279055986
DUSP12	1.27963837333491	0.0949280986264287	0.205681561012919
DDB2	1.27959804335117	0.12695410357278	0.205695656051932
GUCY2D	1.27936833219371	0.150318101232592	0.205775952173503
ARPIN	1.27911389540273	0.13647429353318	0.205864918462794
CTB-39G8.2	1.27910230000229	0.0576491340491389	0.205868973589587
LBX1-AS1	1.27893420161478	0.0881158625422267	0.205927767401693
ZNF232	1.27881592279923	0.136508010108148	0.205969143900433
FAM171A2	1.27808370497163	0.188884257167913	0.206225427461796
MNX1-AS2	1.27784432186024	0.106904339333974	0.206309265442828
MAFB	1.27781148594382	0.32612441144446	0.206320767385389
CTD-2325P2.4	1.27767621054096	0.12917862945721	0.206368157422392
ASCC2	1.27765133452297	0.10047956709224	0.206376872937181
CFAP65	1.27738152083245	0.208876356660931	0.206471421964869
KHDRBS2	1.27718725148912	0.213495218775612	0.206539518457603
SRRM2	1.27717025106084	0.0859372548829718	0.206545478348634
MIR9-3HG	1.27693456731632	0.110509248173718	0.206628115898575
AL513217.1	1.27655121144486	0.0282791898669697	0.20676258415779
TOP3B	1.27638327859759	0.109873515308784	0.206821509830544
KLK10	1.27623101472392	0.329352811653737	0.206874948249238
ZNF550	1.27596987605716	0.105110762521315	0.206966621215279
AL033519.4	1.27558033036925	0.127559001970035	0.20710342777381
KCTD8	1.27554580744361	0.111946664121544	0.207115555303955
ZNF813	1.27503754636103	0.115299798191348	0.207294163096579
ANAPC15	1.27499216602554	0.10316268342655	0.207310115751225
ZNF805	1.27496837772731	0.0886148518625645	0.207318478471842
DMGDH	1.27495742096635	0.109845073048781	0.207322330379976
DCAF12L1	1.27477955756949	0.0708621210474072	0.207384866661058
IQCB1	1.27477188688571	0.101918904662968	0.207387563968051
PEX1	1.27472729024762	0.0992384783366251	0.207403246375702
DGKG	1.27460897354108	0.157542275157971	0.207444856721012
PIP5K1B	1.27442290872732	0.262798374941558	0.207510305700247
SHISAL2B	1.27441247255626	0.0658758224227729	0.207513977116572
AC051619.6	1.27429292646012	0.0470738484905534	0.207556036552496
DNAJC5	1.27429000652967	0.118131996245478	0.207557063939558
CRYBG3	1.27420708905831	0.17351650561591	0.20758624030174
AL359504.2	1.27420358579651	0.106256564366639	0.207587473069735
AC019205.1	1.27399661971216	0.11504653493332	0.20766031233818
MED9	1.2738399886483	0.111495584027789	0.20771544942852
TECTA	1.27292782594548	0.073899812732083	0.208036764301553
ZNF354C	1.2726334490093	0.148160158477287	0.208140539224194
CTD-2588E21.1	1.27232988622157	0.0437723445796624	0.208247592687217
HNRNPH1	1.27222607932246	0.0891690194287097	0.208284210281616
AC021851.1	1.27207029455727	0.0443884802907745	0.208339171905816
AC130895.1	1.27172354034199	0.0550833945102616	0.208461547191535
ZFHX2-AS1	1.27136414975459	0.165456537091875	0.208588438444208
AC093375.1	1.27131173494987	0.111196316036025	0.208606949513039
DENND6B	1.27124295629615	0.160151044675228	0.208631241571128
RP11-519G16.5	1.27104004317942	0.167781710696664	0.208702921076189
AL022322.1	1.27098480204064	0.042981942028564	0.208722438299371
TEX26-AS1	1.27091226609245	0.0607518492344318	0.208748068004241
SRSF6	1.27085079082606	0.0800495078222474	0.208769791381303
CACNG4	1.27083309233064	0.275601083954691	0.208776045770404
DTNB	1.27076382551889	0.120283222971989	0.208800524986251
RP11-42O15.3	1.27067020720477	0.0523062524802021	0.208833613526697
AL645728.1	1.27006156213336	0.0769202287578222	0.209048828605046
SGMS2	1.26970424236458	0.224971081480491	0.209175252553209
AC127024.5	1.26959376729312	0.0778384748664639	0.209214351429405
AC025165.5	1.26957791808353	0.0369756969295562	0.209219961160807
AL157700.1	1.26951364278437	0.0514340111212772	0.209242712157718
TRPC6	1.26949309162143	0.214091571749722	0.20924998687091
C1ORF106	1.26929594751821	0.164713568307121	0.209319781606919
SEC14L6	1.2692388432348	0.137062562205273	0.209340001410635
AP2B1	1.26901676783181	0.117576827156934	0.209418648902286
DHRS12	1.2689523476368	0.121954298329583	0.209441467271695
TBC1D22A	1.26881536094093	0.0982367940459847	0.209489995663611
LINC01971	1.26875970492551	0.0647673164365274	0.209509714539966
CTD-2015G9.2	1.26860710315601	0.132615290351961	0.209563788281555
TIFA	1.26856054129829	0.146863409665085	0.209580289327175
VAPB	1.26812117981452	0.0969038440137765	0.209736042050596
CLDN18	1.2679193607444	0.305073697469264	0.20980761528831
MGAT4B	1.26782331620704	0.13204574018034	0.209841682949545
AC020663.3	1.26772568629473	0.0601079181110779	0.209876317163495
RP11-539L10.2	1.26771916537971	0.0837439521307327	0.209878630609465
LAMTOR2	1.26745055776061	0.101443103172558	0.209973941850398
AC079142.1	1.26740534025687	0.0278700759513031	0.209989989738608
CENPL	1.26729608043638	0.130676378600272	0.210028770280955
TOPORS	1.2672304590806	0.106553149512184	0.210052064397245
DCAF12L2	1.26716670216258	0.0510993478472575	0.210074698516589
YWHAQ	1.26700217255179	0.0942699134950279	0.210133115959599
SEPTIN7	1.26673923870281	0.0553607332415931	0.210226497579234
CAHM	1.26665095937488	0.10563033065316	0.210257857110885
MTMR1	1.26653554572697	0.0946819583966064	0.210298860823835
ALKBH4	1.26622114018189	0.119815605801221	0.210410591709821
DDX52	1.26617999687579	0.0834657643729582	0.210425216142361
AC011731.1	1.26595490033121	0.031658952245263	0.210505240304618
AC073352.2	1.26593628422637	0.039945969091183	0.210511859534377
LINC00954	1.26577500819949	0.141982488635663	0.210569210061585
AC007996.1	1.26560203968699	0.0914000677479401	0.210630731376133
NUDC	1.26552407613384	0.0768363981668617	0.210658465755869
RP11-1348G14.8	1.26496356806072	0.046657937434248	0.210857937969624
C15ORF59	1.26459427561481	0.0349426776104383	0.210989437389769
TPMT	1.26448734347594	0.119161961966664	0.211027525651445
ESAM	1.26386538635016	0.268738503256858	0.211249162257833
AL121983.1	1.26313727299228	0.0250042453309915	0.211508847281607
STK16	1.26306482098053	0.0947356754261427	0.211534700570656
C10ORF113	1.26300041018763	0.0480732529803411	0.211557686452345
AL020997.2	1.26269881375118	0.0577008683170996	0.211665339943433
HAS3	1.26235243703462	0.268130729179113	0.211789027647516
B3GNT6	1.26222087845901	0.226857532423368	0.211836019950623
NR2F6	1.26202715511099	0.128226922403947	0.211905231379604
MRPL23-AS1	1.26164495202587	0.114221658872409	0.212041830002232
IFNL2	1.26159734064266	0.0945073215907397	0.212058850785416
AC007066.2	1.2614733620342	0.0433742657034543	0.212103177143063
SEMA5B	1.26146214317654	0.116340598284773	0.212107188585823
MAST1	1.26105935753483	0.172080893918379	0.212251246869037
RFX2	1.26095617389124	0.182175544129728	0.212288162672254
ELANE	1.26093948714519	0.107878416106531	0.212294133102412
NPIPA5	1.26092018133415	0.121332244565805	0.2123010407755
RP11-112J3.16	1.26087050016394	0.093075253611441	0.212318817602527
GSC	1.2605814798855	0.137694554599145	0.212422256188174
C3ORF14	1.26037610145301	0.237883391717183	0.212495782555903
GATM	1.26027778306302	0.241634728002132	0.212530987636839
AC017100.1	1.26009727320678	0.0406380495010172	0.212595634442927
FBXL16	1.2600244256431	0.232701282656567	0.212621727792853
AC084809.1	1.25990808176445	0.0409759651127729	0.212663406055504
KCTD12	1.25987894190178	0.24154856358287	0.212673845874924
TIMM17B	1.25956174719111	0.133765081678609	0.212787510480752
AC010643.1	1.25918747042898	0.066175986570762	0.212921687910822
DNAJC6	1.25917273835096	0.152671070149724	0.212926970610964
LGI2	1.25910157963941	0.237170319546235	0.212952488414127
FBLL1	1.25901452162793	0.112725823882496	0.212983710850581
KRT32	1.25888424700186	0.0642154541151482	0.213030438800233
EBF2	1.25885542104697	0.124948392886244	0.213040779350873
UBQLN4	1.25857745093612	0.0936870901467438	0.213140512863624
ADAM28	1.25773943692006	0.280635075113879	0.21344139494702
AC145124.1	1.25698577021165	0.101377159745689	0.213712261211227
YEATS4	1.25674752625907	0.15091893418879	0.213797938485834
BCO1	1.25656852141686	0.167288961312068	0.213862328914363
MOCS3	1.25619079388584	0.124920220485853	0.21399824962303
RP11-150C16.1	1.2558773239003	0.0696178230487708	0.214111096540559
GLS2	1.2558117694882	0.186653357670995	0.214134701216707
AC016717.2	1.2557901113903	0.0771656862760662	0.214142500235879
AC005332.3	1.25564874666997	0.0626524969163184	0.214193410429007
RNASEH1-AS1	1.25563156557236	0.116293362520449	0.214199598530525
GTF2IRD2	1.25561790697035	0.120512179731082	0.2142045180321
ZSWIM7	1.25511247501006	0.10981002385819	0.214386621295442
PHF6	1.25469277004565	0.102964465212122	0.214537924763783
CTSD	1.25454213496015	0.186986708254209	0.214592247900568
SDC4	1.25425943403304	0.186894453059962	0.214694225048791
SFI1	1.25421172031386	0.0978628988181574	0.214711440089071
VAT1L	1.25381707303604	0.0954521054051981	0.21485386738041
EPM2AIP1	1.2535981219157	0.153907775470138	0.21493291644987
AL031705.1	1.25313211202517	0.0208573545048845	0.215101234005385
LINC02156	1.2529337857936	0.0611551954535954	0.215172896763841
NUDT13	1.25267773949382	0.113308074763138	0.215265442054307
AC079354.5	1.25256124408669	0.0632026099022463	0.215307557849899
LYN	1.25247789485284	0.247613793057902	0.215337694270139
AC087294.1	1.25208639443112	0.0472278480668621	0.215479290018379
RP11-611O2.1	1.25172270142378	0.0578816625102886	0.215610890152901
FAM229A	1.25150800107267	0.127680528530617	0.215688606052951
ARHGEF17	1.25092791214377	0.156909727075849	0.215898686515694
PCDHA6	1.25085248573954	0.0551012263582464	0.215926013449615
SH3GLB2	1.25051050298326	0.126181058933798	0.216049945611471
CTA-286B10.7	1.25047983721153	0.0492527082467304	0.216061061238581
AC093901.1	1.25007247143718	0.084433269904108	0.216208761899089
KLHL14	1.24979051006087	0.151160145396953	0.216311037703476
ZNF226	1.24969715546617	0.122756908681084	0.216344908069821
COX17	1.24943987558288	0.110216762524067	0.216438273110865
FAM104B	1.24919547265314	0.116665515446932	0.216526992740877
DVL3	1.24881086412263	0.0975036717470304	0.216666662141508
SDPR	1.24863822366343	0.249730834012868	0.216729377608497
RP1-309F20.3	1.24861871169382	0.0639750493988212	0.216736466605765
ZFYVE21	1.24858615933709	0.125345174759218	0.216748293756185
ZSWIM4	1.24830763904371	0.137851405895395	0.216849507173112
NEUROD4	1.2482418517893	0.111049687462415	0.216873419149729
C15ORF56	1.24817515767955	0.0413503217307474	0.216897662730969
ANP32B	1.24765647422833	0.0975534011091426	0.217086274536674
MRPL33	1.24716710548445	0.114910795624406	0.217264337380764
MED14	1.24715819742518	0.100110896159153	0.217267579685951
AC137630.4	1.24711918433301	0.0496122860479729	0.217281779871712
AC079414.3	1.24640829613898	0.0515220537831049	0.217540652510532
AP1G1	1.24631511007791	0.10079804522266	0.217574603423736
ERI3	1.24609570044099	0.100316187289244	0.217654557392976
AC004241.3	1.24604510407287	0.0737892415190375	0.217672998036328
ABHD1	1.24576602629154	0.119339548414386	0.217774733032021
RAD9B	1.24543302990915	0.0425967199758184	0.217896169377566
PACSIN1	1.24518238912164	0.125029065040689	0.217987605400068
METTL16	1.24505398826985	0.100371042692017	0.218034458145309
BLACAT1	1.24468078052869	0.126940210856318	0.218170681684365
PEG13	1.24459120910834	0.0415436747343953	0.218203385236511
AL136172.1	1.24455892203347	0.0303810201633213	0.218215174503459
USP6NL	1.24448618252075	0.129544874313689	0.218241736249159
NUTM2D	1.24426723698901	0.0321485291567811	0.218321701337527
AC007938.2	1.24415901575575	0.0307505653696461	0.218361234759839
KDM4A	1.24367521216945	0.109838874039765	0.218538033637913
ZNF333	1.24342132794914	0.117896474384799	0.218630854064232
CREBRF	1.24332914920203	0.110626912593583	0.21866456192948
AC073896.2	1.24329930833557	0.0584541924464713	0.218675474938752
MRPL1	1.24321923408807	0.1186439815461	0.218704760622496
SV2B	1.24301232005825	0.0916835141452472	0.218780449003787
AL138756.1	1.24294869468777	0.0551914104797447	0.218803726805782
PDE1C	1.24294031737815	0.151213632582115	0.21880679184102
AC008752.2	1.24251037952123	0.0530178054807368	0.218964137157883
AC099792.1	1.24250551259465	0.0775073911999961	0.218965918794772
CITF22-49E9.3	1.2422965177413	0.0892843455204746	0.219042435660836
CCDC85C	1.24228227862687	0.113203199755627	0.219047649579407
GHRH	1.24203892756141	0.10808252924155	0.21913677126197
BBOX1-AS1	1.24190806101882	0.279511867381834	0.219184709137059
TMEM87B	1.24166547223439	0.110072359503277	0.219273592540809
BORCS7	1.24139681912043	0.119292905035225	0.219372056761303
C9ORF142	1.24110694465356	0.056569259366152	0.219478335341784
TNFRSF21	1.24103452728346	0.229309443576658	0.219504892114801
AL049780.2	1.24061925690984	0.0266245740513327	0.219657225027951
AC092683.1	1.24056397346317	0.123609898099668	0.219677510426935
AL357079.1	1.24051199462083	0.0558705697091841	0.219696584510587
JMY	1.2404618222915	0.140035099956203	0.219714996834925
AL158071.5	1.24039761299883	0.027849848041169	0.219738562124117
WIF1	1.2398470758149	0.359476859132436	0.219940689734244
U91328.1	1.23984478382015	0.0710858201093614	0.219941531517206
ZXDC	1.2397437616013	0.116340535365863	0.219978636393199
TRIM56	1.23956271862175	0.0976841995760268	0.220045143955397
LL21NC02-1C16.2	1.23920475225549	0.11908700222757	0.220176689262186
LMCD1-AS1	1.23917394766163	0.0911749064788758	0.220188012022555
SUPT6H	1.23916037791164	0.0919026583414799	0.22019299995439
GAMT	1.23902610594371	0.214564164097909	0.220242359760647
AMBRA1	1.23897933560412	0.106556705016748	0.220259554947326
ASB15	1.23866875463935	0.0723416838657432	0.220373765568886
NQO1	1.23865672917412	0.308419017187244	0.220378188595556
PRDM15	1.23843778853956	0.104477224332651	0.220458727481212
CCRL2	1.2382248094534	0.185922206009922	0.220537094140309
SNX19	1.23815686338983	0.0900971303456234	0.220562099525268
RNF165	1.23762349128967	0.183276603848684	0.220758462578059
CYP27B1	1.23750322425908	0.168634380817421	0.220802757118494
AC080038.1	1.23739120463968	0.0511412394821334	0.220844020002293
CTD-2006H14.2	1.23723210897352	0.0491675441825032	0.220902633284485
ZNF775	1.23721816046023	0.131878361264722	0.220907772675918
AC104809.2	1.23707612839729	0.0837729066946437	0.220960110023358
LRP12	1.23664568185187	0.177762662830427	0.221118780807898
EXOC3L1	1.23644447971418	0.161593977870264	0.22119297646321
MRPL9	1.23638420879339	0.096077693682845	0.22121520563602
SNHG32	1.23618409024817	0.195264972242937	0.221289025307703
PLEKHG4	1.23584283637868	0.16550047082247	0.221414948698132
CD1A	1.23565102923848	0.116647943566107	0.22148574904789
AC005520.5	1.2354353069014	0.0294674932843994	0.221565396914036
SGOL1	1.23511874746218	0.10550555203616	0.221682313425479
ELOB	1.23459704114042	0.0706249185985687	0.221875096785688
ZRSR2	1.23441679103782	0.103338305708821	0.22194173226622
ESRRB	1.23390191574056	0.0358210494841207	0.222132154114172
AC006449.6	1.23378688195487	0.0599104698476588	0.222174714686769
CYP4Z1	1.23373865144821	0.0902697069572956	0.222192560947668
AC010997.5	1.23357215358928	0.0508201584589776	0.22225417660637
SRD5A1	1.23350607198662	0.218399758583218	0.222278634822256
LINC02555	1.23348098412207	0.0753273501090461	0.22228792089567
AP002748.3	1.23329342269201	0.0343246343993714	0.222357354293262
AC068305.2	1.23313676067898	0.0232864751802985	0.222415361235998
FOXO3	1.23258300423714	0.100492624692925	0.222620488622845
AKAP9	1.23201430959339	0.0984336201660992	0.222831294076378
AP001043.1	1.23189824097762	0.0337452828955626	0.222874336740879
AL390728.6	1.23186559121297	0.0711876102806623	0.222886445617133
ERCC3	1.23157737378862	0.0693620134625905	0.222993358271474
UQCR10	1.23133644284347	0.111357564112334	0.22308275914622
CST3	1.23114780228969	0.183364779948257	0.223152775280216
MED21	1.23108339111322	0.1081668788442	0.223176685929632
SMIM10L2A	1.2306994799431	0.208025669175163	0.223319240028764
MRPL12	1.23035381016546	0.128762930030143	0.223447651461118
RNF180	1.23030118323196	0.20048651519164	0.223467206372784
EXOSC5	1.23020301082936	0.11809005163779	0.223503688248377
SLC5A8	1.23017022754371	0.303782353024443	0.223515871827905
GKN2	1.23001186400569	0.225093352076207	0.223574732910709
GUCY1B1	1.22959545672421	0.150544526727677	0.223729558797686
MAP1LC3A	1.22959120984888	0.251069462464806	0.22373113824865
AC073389.3	1.22950624439234	0.023201591004333	0.223762739381233
AP3B2	1.2291056871173	0.152803290049392	0.223911762415177
STAMBP	1.22900520834856	0.0747508692848199	0.223949155877935
TCN2	1.22898696561598	0.215574577606598	0.223955945454474
TPRA1	1.22897638715683	0.10046638157427	0.223959882612409
FAM66D	1.22876682289179	0.0611838894960022	0.22403789003048
RP5-963E22.6	1.22831435713976	0.0614418587130565	0.224206382128183
CTD-2319I12.2	1.22765506369613	0.0831062478745004	0.224452060323475
CSKMT	1.22726530402104	0.0978282154963806	0.224597392603575
CDKN2C	1.22724682118012	0.248851221834667	0.224604286135636
MIR194-2HG	1.22637313469621	0.094977958417592	0.224930321288632
TRAM2-AS1	1.22611138889823	0.107226931174717	0.225028064906288
ZNF12	1.22588774168269	0.114655529332908	0.225111606036417
LHX8	1.22578348206946	0.10094456543825	0.225150558912066
SNAPC5	1.22515296426306	0.108894184106205	0.225386234560194
AC127496.1	1.22512459968724	0.0204396707019085	0.225396840947953
MALRD1	1.22497912237594	0.0796120148948	0.225451245136479
PDAP1	1.2245595689998	0.0906136771241479	0.225608199480401
DLG5	1.22431736148848	0.123142144076485	0.225698845397562
AL158212.3	1.22398989406893	0.0586696329811824	0.225821442142351
FADS2	1.22395704044047	0.291803136801737	0.22583374452318
LARGE	1.22389100665807	0.107716266603841	0.225858473039805
LINC00205	1.22384652467233	0.12996950801942	0.225875131896307
AC093323.1	1.22363983173322	0.0704257436091147	0.22595255184185
HIRA	1.22335524416836	0.106651604548596	0.226059180170947
LYPLAL1	1.22308316143104	0.0982915758593147	0.226161157665394
AC093677.2	1.22288648618667	0.0512954261035449	0.226234893147711
CIB2	1.222805495666	0.224305598143853	0.226265262403435
GDF11	1.22274208722495	0.145624619110893	0.226289040936659
AC023908.3	1.22273369818916	0.0409651839958997	0.226292187010709
PDZD11	1.22251804578736	0.10949813406735	0.226373072420474
AC107068.1	1.22231237721857	0.0552505927594165	0.22645023286995
TMEM92	1.22216375652997	0.292298193036824	0.226506002705136
PDIA3	1.22214913057981	0.105864859949615	0.226511491628315
RP3-325F22.5	1.22195132668643	0.0858451933001041	0.226585734337798
GPR12	1.22177770846371	0.127359093096249	0.226650913989429
AC073195.1	1.22176169954824	0.0555771923741595	0.226656924737707
SPPL2A	1.22161809136865	0.104294046110373	0.22671084944637
AMIGO2	1.22158037923108	0.247354180419549	0.226725011866976
CDK4	1.2212959168993	0.15102957729001	0.226831859736388
PCMTD1	1.22083804445534	0.119993991505368	0.227003920113706
LINC01436	1.22082112888171	0.342812511617928	0.227010278515221
TOGARAM1	1.22064024497545	0.0787161903583839	0.227078279179772
AP001160.1	1.22059120490889	0.123699797255126	0.22709671764339
NT5DC3	1.22058750028706	0.132621182493375	0.227098110580243
AC022390.1	1.22017000116327	0.0337158788348252	0.227255130171474
RYK	1.22015322926213	0.0948231975161477	0.227261439668041
RP11-511B23.2	1.21961532827658	0.0310097331470622	0.227463862975691
MAGI2-AS3	1.2194714311299	0.170911554600785	0.227518036798179
CELSR3	1.21936170613921	0.157554056016254	0.227559351961173
HAGLROS	1.21894651451129	0.25295541512734	0.227715735259242
FRS2	1.218689150191	0.149086221280025	0.227812711805422
CTC-444N24.8	1.218560825567	0.0516618655328171	0.227861076630887
AL512380.2	1.2185033304685	0.0343354929466369	0.22788274864238
AC009113.1	1.21828917202819	0.0745198720869817	0.227963486067648
AL590652.1	1.21824166295588	0.0976410181725277	0.227981399752178
AC068473.5	1.21817875301007	0.0555587615327824	0.228005122044799
NTF3	1.21797381808568	0.161747722617573	0.228082412098042
PXT1	1.21781791524349	0.0387894903994632	0.228141222796255
ARPC5L	1.21745763793212	0.0842426811713221	0.228277171359724
LINC00626	1.21734514531061	0.0974921884310998	0.228319631921996
TM4SF1	1.21679541666935	0.39227759505132	0.228527211064961
TMEM251	1.2167315380714	0.122672752655787	0.228551340745884
TPD52L1	1.2164803859452	0.28849428942892	0.228646229694248
SAAL1	1.21637720498469	0.113111547304679	0.228685221307062
B4GALT3	1.21591211225269	0.0917355541218939	0.228861037991853
AC091729.9	1.21575657950137	0.125646960133263	0.228919855275701
AC008875.3	1.21562143930795	0.145240222206786	0.228970969735762
RAB3IP	1.2153488467419	0.185081142675918	0.229074098550265
MIR3936HG	1.21505616021993	0.0771101999076703	0.229184867170678
AL445253.1	1.21475256585535	0.0539192831324579	0.229299805218229
HPCA	1.21460750237239	0.183223352356256	0.229354739775601
SRRM4	1.2143570473694	0.166064107541192	0.229449607992158
ADCY5	1.21426532639483	0.167934613679405	0.229484357544121
DCTD	1.21420001350863	0.115260434661813	0.22950910442716
AP000802.1	1.21394440803126	0.0754793298676591	0.229605971401185
ZNF555	1.2138350944588	0.0914764760856815	0.229647407142016
AC060766.4	1.2136265709432	0.0336276007260661	0.229726463932183
AL592148.3	1.21357979005244	0.0486752197272271	0.229744202533928
DDX24	1.21348094084259	0.0811722341807685	0.229781687936171
DAPK1	1.21341321131457	0.251985095817875	0.229807374769862
ATN1	1.21336657744194	0.0955533529881981	0.229825062166103
SPINK1	1.21332184798055	0.552059058338759	0.229842028186154
ERBB2	1.21298130798614	0.175783013825105	0.229971225992941
IKBKB	1.21273000569483	0.141197009861638	0.230066601781336
RP11-446N19.1	1.21267294730391	0.100276731186881	0.230088260950193
AC027307.3	1.21256155940662	0.0764134706932041	0.230130547697822
RP11-23P13.6	1.21230900914836	0.0609843658634849	0.230226445614865
TRIM38	1.21223452619337	0.182384676815299	0.23025473370848
PEX10	1.21200940546004	0.102648673951201	0.230340248359658
POLH	1.211805484784	0.112799293759112	0.230417729916361
KIAA1109	1.21168711738951	0.116087318908423	0.230462713423743
GPX4	1.21147611295868	0.122771920331613	0.230542917934089
ZNF346	1.21136539818112	0.116547397246663	0.230585009665415
FAM168A	1.21135243648953	0.110404793231762	0.23058993782954
CADM4	1.21114003177794	0.164643888540848	0.230670707153164
KLHL12	1.21103819560746	0.0713425558647098	0.230709438835987
