method	set	patient	cohort	quartile	cldn4_pct	score
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	NS_06	GSE131907	Q1	60.2409638554217	0.681389220365043
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	NS_07	GSE131907	Q4	90.407204385278	0.334462814511459
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	NS_12	GSE131907	Q3	86.3393810032017	0.541344107483863
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	NS_13	GSE131907	Q2	72.4112426035503	0.520095518661336
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	NS_16	GSE131907	Q1	11.3924050632911	0.788502357371494
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	NS_17	GSE131907	Q3	88.2194244604317	0.506112529556539
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	NS_19	GSE131907	Q2	67.1523178807947	0.543496052764915
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P0031	GSE205335	Q2	59.2476489028213	0.598043971578701
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1006	GSE205335	Q3	74.1809672386896	0.374350881149173
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1015	GSE205335	Q1	41.5807560137457	0.718627173613335
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1016	GSE205335	Q4	82.6461769115442	0.535939904569533
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1017	GSE205335	Q3	64.3183897529735	0.633990305149601
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1018	GSE205335	Q3	67.0338983050848	0.767678361743059
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1025	GSE205335	Q4	92.8571428571429	0.455154263672868
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1027	GSE205335	Q3	78.0728376327769	0.7505202031306
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1030	GSE205335	Q3	61.6915422885572	0.601672621327501
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1037	GSE205335	Q4	86.0528466357941	0.567869712451775
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1056	GSE205335	Q2	49.7066219614418	0.580999314878138
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1062	GSE205335	Q1	45.2127659574468	0.705008412532363
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1063	GSE205335	Q1	35.1145038167939	0.753259149091604
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1072	GSE205335	Q2	58.8669950738916	0.391046618841405
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1076	GSE205335	Q2	59.3639575971732	0.647844291273717
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1079	GSE205335	Q2	51.3812154696133	0.806774885859779
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1084	GSE205335	Q4	86.734693877551	0.758188341934365
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1089	GSE205335	Q4	87.7704609595484	0.325798035251399
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1090	GSE205335	Q1	38.1625441696113	0.752022489330722
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1115	GSE205335	Q4	88.8829928362961	0.27308529411401
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	P1119	GSE205335	Q1	36.088379705401	0.752600315147804
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	TD1	GSE189357	Q3	56.1299176578225	0.67095073683829
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	TD2	GSE189357	Q1	35.6255178127589	0.55174999104223
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	TD3	GSE189357	Q3	48.0421686746988	0.544108350939965
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	TD4	GSE189357	Q1	30.3462321792261	0.510642065220142
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	TD5	GSE189357	Q2	36.8663594470046	0.591367227575431
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	TD6	GSE189357	Q4	63.5012386457473	0.446340664840077
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	TD7	GSE189357	Q1	36.6313309776207	0.622659850984305
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	TD8	GSE189357	Q2	45.3385672227674	0.489732713624769
ssgsea	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	TD9	GSE189357	Q4	78.5641235426468	0.538601013273965
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LX255B	GSE123902	Q2	35.0877192982456	0.150399117081245
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LX653	GSE123902	Q4	71.7241379310345	0.27129672223968
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LX661	GSE123902	Q3	58.974358974359	0.0928537297482777
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LX666	GSE123902	Q3	67.175572519084	0.221504429032636
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LX675	GSE123902	Q1	31.3915857605178	0.583198638152057
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LX676	GSE123902	Q2	42.1768707482993	0.272194730021325
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LX679	GSE123902	Q2	43.2595573440644	0.253580663547924
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LX680	GSE123902	Q4	73.2558139534884	0.00160604073957873
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LX681	GSE123902	Q3	63.2974316487158	0.0429970405687113
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LX682	GSE123902	Q1	18.7648456057007	0.628649444139961
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LX684	GSE123902	Q4	72.8323699421965	0.0694870786303913
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LX699	GSE123902	Q1	15.2173913043478	0.390373490912769
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	LX701	GSE123902	Q1	11.1111111111111	0.0599666827438071
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	BRONCHO_11	GSE131907	Q2	80.7881773399015	0.143895937965509
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	BRONCHO_58	GSE131907	Q2	72.1739130434783	0.191270125865706
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	EBUS_06	GSE131907	Q2	71.1635750421585	-0.0599746413592041
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	EBUS_10	GSE131907	Q3	84.4686648501363	0.0864863408319634
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	EBUS_12	GSE131907	Q3	88.3268482490272	0.210836552527192
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	EBUS_13	GSE131907	Q1	0.265957446808511	0.100943097969976
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	EBUS_15	GSE131907	Q1	47.265625	0.224928970444861
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	EBUS_19	GSE131907	Q4	94.0092165898618	0.151149075528728
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	EBUS_28	GSE131907	Q4	96.3362068965517	0.0823799268113151
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	EBUS_49	GSE131907	Q1	49.1228070175439	0.0581893184635009
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	EBUS_51	GSE131907	Q3	85.3696498054475	0.135172566054783
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_02	GSE131907	Q1	58.5635359116022	0.0541357228752471
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_03	GSE131907	Q4	93.1441208993734	0.147521740591444
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_04	GSE131907	Q4	89.3409275834011	-0.0198318052547132
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_06	GSE131907	Q1	60.2409638554217	0.178690116484265
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_07	GSE131907	Q4	90.407204385278	0.0443131973803366
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_12	GSE131907	Q3	86.3393810032017	0.088993762157112
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_13	GSE131907	Q2	72.4112426035503	0.0414863197820947
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_16	GSE131907	Q1	11.3924050632911	0.304315058713957
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_17	GSE131907	Q3	88.2194244604317	0.0726818980512223
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	NS_19	GSE131907	Q2	67.1523178807947	0.167339027333129
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P0031	GSE205335	Q2	59.2476489028213	0.119862722387423
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1006	GSE205335	Q3	74.1809672386896	-0.0365123758042831
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1015	GSE205335	Q1	41.5807560137457	0.217474062238141
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1016	GSE205335	Q4	82.6461769115442	-0.0754956040017759
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1017	GSE205335	Q3	64.3183897529735	0.214053169809833
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1018	GSE205335	Q3	67.0338983050848	0.203411413098178
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1025	GSE205335	Q4	92.8571428571429	-0.173550000577701
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1027	GSE205335	Q3	78.0728376327769	0.133414765123591
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1030	GSE205335	Q3	61.6915422885572	0.0976216320074492
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1037	GSE205335	Q4	86.0528466357941	-0.142430133477485
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1056	GSE205335	Q2	49.7066219614418	0.0562981422999039
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1062	GSE205335	Q1	45.2127659574468	0.0821715092726797
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1063	GSE205335	Q1	35.1145038167939	-0.193225114140221
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1072	GSE205335	Q2	58.8669950738916	-0.181160099603313
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1076	GSE205335	Q2	59.3639575971732	-0.0394706706769096
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1079	GSE205335	Q2	51.3812154696133	-0.0597394500653119
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1084	GSE205335	Q4	86.734693877551	0.0757654183493426
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1089	GSE205335	Q4	87.7704609595484	-0.0232175758871779
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1090	GSE205335	Q1	38.1625441696113	-0.0263874981221211
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1115	GSE205335	Q4	88.8829928362961	-0.140755497764031
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	P1119	GSE205335	Q1	36.088379705401	0.00580898211572238
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD1	GSE189357	Q3	56.1299176578225	0.235011424622549
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD2	GSE189357	Q1	35.6255178127589	0.245712939785124
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD3	GSE189357	Q3	48.0421686746988	0.212374951310522
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD4	GSE189357	Q1	30.3462321792261	0.36159250724931
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD5	GSE189357	Q2	36.8663594470046	0.278401864025566
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD6	GSE189357	Q4	63.5012386457473	0.113891855258428
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD7	GSE189357	Q1	36.6313309776207	0.232295021338216
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD8	GSE189357	Q2	45.3385672227674	0.0991671673122194
ssgsea	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	TD9	GSE189357	Q4	78.5641235426468	0.0713517059535371
ssgsea	HALLMARK_APICAL_JUNCTION	LX255B	GSE123902	Q2	35.0877192982456	0.199321430395443
ssgsea	HALLMARK_APICAL_JUNCTION	LX653	GSE123902	Q4	71.7241379310345	0.295441319376001
ssgsea	HALLMARK_APICAL_JUNCTION	LX661	GSE123902	Q3	58.974358974359	0.137261141950639
ssgsea	HALLMARK_APICAL_JUNCTION	LX666	GSE123902	Q3	67.175572519084	0.199259727430028
ssgsea	HALLMARK_APICAL_JUNCTION	LX675	GSE123902	Q1	31.3915857605178	0.302782955335029
ssgsea	HALLMARK_APICAL_JUNCTION	LX676	GSE123902	Q2	42.1768707482993	0.156496207932951
ssgsea	HALLMARK_APICAL_JUNCTION	LX679	GSE123902	Q2	43.2595573440644	0.197626641022531
ssgsea	HALLMARK_APICAL_JUNCTION	LX680	GSE123902	Q4	73.2558139534884	0.0292772295940506
ssgsea	HALLMARK_APICAL_JUNCTION	LX681	GSE123902	Q3	63.2974316487158	0.127607864211471
ssgsea	HALLMARK_APICAL_JUNCTION	LX682	GSE123902	Q1	18.7648456057007	0.377637347667851
ssgsea	HALLMARK_APICAL_JUNCTION	LX684	GSE123902	Q4	72.8323699421965	0.148831566610574
ssgsea	HALLMARK_APICAL_JUNCTION	LX699	GSE123902	Q1	15.2173913043478	0.224952657230691
ssgsea	HALLMARK_APICAL_JUNCTION	LX701	GSE123902	Q1	11.1111111111111	0.134926205710317
ssgsea	HALLMARK_APICAL_JUNCTION	BRONCHO_11	GSE131907	Q2	80.7881773399015	0.219291372294707
ssgsea	HALLMARK_APICAL_JUNCTION	BRONCHO_58	GSE131907	Q2	72.1739130434783	0.291348752308894
ssgsea	HALLMARK_APICAL_JUNCTION	EBUS_06	GSE131907	Q2	71.1635750421585	0.150713736018988
ssgsea	HALLMARK_APICAL_JUNCTION	EBUS_10	GSE131907	Q3	84.4686648501363	0.192474533717377
ssgsea	HALLMARK_APICAL_JUNCTION	EBUS_12	GSE131907	Q3	88.3268482490272	0.225699761809116
ssgsea	HALLMARK_APICAL_JUNCTION	EBUS_13	GSE131907	Q1	0.265957446808511	0.14242016605077
ssgsea	HALLMARK_APICAL_JUNCTION	EBUS_15	GSE131907	Q1	47.265625	0.316649522888048
ssgsea	HALLMARK_APICAL_JUNCTION	EBUS_19	GSE131907	Q4	94.0092165898618	0.205043774720395
ssgsea	HALLMARK_APICAL_JUNCTION	EBUS_28	GSE131907	Q4	96.3362068965517	0.206515830286882
ssgsea	HALLMARK_APICAL_JUNCTION	EBUS_49	GSE131907	Q1	49.1228070175439	0.134653736775077
ssgsea	HALLMARK_APICAL_JUNCTION	EBUS_51	GSE131907	Q3	85.3696498054475	0.213253132169389
ssgsea	HALLMARK_APICAL_JUNCTION	NS_02	GSE131907	Q1	58.5635359116022	0.161930459630988
ssgsea	HALLMARK_APICAL_JUNCTION	NS_03	GSE131907	Q4	93.1441208993734	0.215222339099825
ssgsea	HALLMARK_APICAL_JUNCTION	NS_04	GSE131907	Q4	89.3409275834011	0.18808958714656
ssgsea	HALLMARK_APICAL_JUNCTION	NS_06	GSE131907	Q1	60.2409638554217	0.225703972338537
ssgsea	HALLMARK_APICAL_JUNCTION	NS_07	GSE131907	Q4	90.407204385278	0.174733118058904
ssgsea	HALLMARK_APICAL_JUNCTION	NS_12	GSE131907	Q3	86.3393810032017	0.220595833347317
ssgsea	HALLMARK_APICAL_JUNCTION	NS_13	GSE131907	Q2	72.4112426035503	0.214532344492407
ssgsea	HALLMARK_APICAL_JUNCTION	NS_16	GSE131907	Q1	11.3924050632911	0.223519855785712
ssgsea	HALLMARK_APICAL_JUNCTION	NS_17	GSE131907	Q3	88.2194244604317	0.134799324910818
ssgsea	HALLMARK_APICAL_JUNCTION	NS_19	GSE131907	Q2	67.1523178807947	0.182755701721891
ssgsea	HALLMARK_APICAL_JUNCTION	P0031	GSE205335	Q2	59.2476489028213	0.206598552052485
ssgsea	HALLMARK_APICAL_JUNCTION	P1006	GSE205335	Q3	74.1809672386896	0.159066218524511
ssgsea	HALLMARK_APICAL_JUNCTION	P1015	GSE205335	Q1	41.5807560137457	0.314325493225762
ssgsea	HALLMARK_APICAL_JUNCTION	P1016	GSE205335	Q4	82.6461769115442	0.0914023536838493
ssgsea	HALLMARK_APICAL_JUNCTION	P1017	GSE205335	Q3	64.3183897529735	0.232114016108599
ssgsea	HALLMARK_APICAL_JUNCTION	P1018	GSE205335	Q3	67.0338983050848	0.267857997504576
ssgsea	HALLMARK_APICAL_JUNCTION	P1025	GSE205335	Q4	92.8571428571429	-0.0161557530482031
ssgsea	HALLMARK_APICAL_JUNCTION	P1027	GSE205335	Q3	78.0728376327769	0.236833582980454
ssgsea	HALLMARK_APICAL_JUNCTION	P1030	GSE205335	Q3	61.6915422885572	0.244997689279278
ssgsea	HALLMARK_APICAL_JUNCTION	P1037	GSE205335	Q4	86.0528466357941	0.0638848581775855
ssgsea	HALLMARK_APICAL_JUNCTION	P1056	GSE205335	Q2	49.7066219614418	0.15601123634553
ssgsea	HALLMARK_APICAL_JUNCTION	P1062	GSE205335	Q1	45.2127659574468	0.191937178618208
ssgsea	HALLMARK_APICAL_JUNCTION	P1063	GSE205335	Q1	35.1145038167939	0.0327523461983665
ssgsea	HALLMARK_APICAL_JUNCTION	P1072	GSE205335	Q2	58.8669950738916	0.0854310206580546
ssgsea	HALLMARK_APICAL_JUNCTION	P1076	GSE205335	Q2	59.3639575971732	0.15041288640546
ssgsea	HALLMARK_APICAL_JUNCTION	P1079	GSE205335	Q2	51.3812154696133	0.175956624288517
ssgsea	HALLMARK_APICAL_JUNCTION	P1084	GSE205335	Q4	86.734693877551	0.261820490287651
ssgsea	HALLMARK_APICAL_JUNCTION	P1089	GSE205335	Q4	87.7704609595484	0.173811417981625
ssgsea	HALLMARK_APICAL_JUNCTION	P1090	GSE205335	Q1	38.1625441696113	0.136849758541339
ssgsea	HALLMARK_APICAL_JUNCTION	P1115	GSE205335	Q4	88.8829928362961	0.0192891883456703
ssgsea	HALLMARK_APICAL_JUNCTION	P1119	GSE205335	Q1	36.088379705401	0.137735237673631
ssgsea	HALLMARK_APICAL_JUNCTION	TD1	GSE189357	Q3	56.1299176578225	0.207127745189032
ssgsea	HALLMARK_APICAL_JUNCTION	TD2	GSE189357	Q1	35.6255178127589	0.175238887886052
ssgsea	HALLMARK_APICAL_JUNCTION	TD3	GSE189357	Q3	48.0421686746988	0.222061638967198
ssgsea	HALLMARK_APICAL_JUNCTION	TD4	GSE189357	Q1	30.3462321792261	0.267876982272948
ssgsea	HALLMARK_APICAL_JUNCTION	TD5	GSE189357	Q2	36.8663594470046	0.220554106124089
ssgsea	HALLMARK_APICAL_JUNCTION	TD6	GSE189357	Q4	63.5012386457473	0.198361304795627
ssgsea	HALLMARK_APICAL_JUNCTION	TD7	GSE189357	Q1	36.6313309776207	0.185049636793141
ssgsea	HALLMARK_APICAL_JUNCTION	TD8	GSE189357	Q2	45.3385672227674	0.17343149128114
ssgsea	HALLMARK_APICAL_JUNCTION	TD9	GSE189357	Q4	78.5641235426468	0.199225248879729
ssgsea	KEGG_TIGHT_JUNCTION	LX255B	GSE123902	Q2	35.0877192982456	0.300161892969084
ssgsea	KEGG_TIGHT_JUNCTION	LX653	GSE123902	Q4	71.7241379310345	0.41197326634849
ssgsea	KEGG_TIGHT_JUNCTION	LX661	GSE123902	Q3	58.974358974359	0.39065818381654
ssgsea	KEGG_TIGHT_JUNCTION	LX666	GSE123902	Q3	67.175572519084	0.252204336520571
ssgsea	KEGG_TIGHT_JUNCTION	LX675	GSE123902	Q1	31.3915857605178	0.333118179273211
ssgsea	KEGG_TIGHT_JUNCTION	LX676	GSE123902	Q2	42.1768707482993	0.352666765994101
ssgsea	KEGG_TIGHT_JUNCTION	LX679	GSE123902	Q2	43.2595573440644	0.37213101928376
ssgsea	KEGG_TIGHT_JUNCTION	LX680	GSE123902	Q4	73.2558139534884	0.303100679645581
ssgsea	KEGG_TIGHT_JUNCTION	LX681	GSE123902	Q3	63.2974316487158	0.382267988745315
ssgsea	KEGG_TIGHT_JUNCTION	LX682	GSE123902	Q1	18.7648456057007	0.325397885141204
ssgsea	KEGG_TIGHT_JUNCTION	LX684	GSE123902	Q4	72.8323699421965	0.390010517369984
ssgsea	KEGG_TIGHT_JUNCTION	LX699	GSE123902	Q1	15.2173913043478	0.313727140685434
ssgsea	KEGG_TIGHT_JUNCTION	LX701	GSE123902	Q1	11.1111111111111	0.292451664327327
ssgsea	KEGG_TIGHT_JUNCTION	BRONCHO_11	GSE131907	Q2	80.7881773399015	0.356417206967019
ssgsea	KEGG_TIGHT_JUNCTION	BRONCHO_58	GSE131907	Q2	72.1739130434783	0.388435858657641
ssgsea	KEGG_TIGHT_JUNCTION	EBUS_06	GSE131907	Q2	71.1635750421585	0.409166000571599
ssgsea	KEGG_TIGHT_JUNCTION	EBUS_10	GSE131907	Q3	84.4686648501363	0.352047270340374
ssgsea	KEGG_TIGHT_JUNCTION	EBUS_12	GSE131907	Q3	88.3268482490272	0.358539466259873
ssgsea	KEGG_TIGHT_JUNCTION	EBUS_13	GSE131907	Q1	0.265957446808511	0.276432847472741
ssgsea	KEGG_TIGHT_JUNCTION	EBUS_15	GSE131907	Q1	47.265625	0.362656697211729
ssgsea	KEGG_TIGHT_JUNCTION	EBUS_19	GSE131907	Q4	94.0092165898618	0.35829614598679
ssgsea	KEGG_TIGHT_JUNCTION	EBUS_28	GSE131907	Q4	96.3362068965517	0.375769523038764
ssgsea	KEGG_TIGHT_JUNCTION	EBUS_49	GSE131907	Q1	49.1228070175439	0.377076990864889
ssgsea	KEGG_TIGHT_JUNCTION	EBUS_51	GSE131907	Q3	85.3696498054475	0.354047668915655
ssgsea	KEGG_TIGHT_JUNCTION	NS_02	GSE131907	Q1	58.5635359116022	0.301993720004319
ssgsea	KEGG_TIGHT_JUNCTION	NS_03	GSE131907	Q4	93.1441208993734	0.325332812264248
ssgsea	KEGG_TIGHT_JUNCTION	NS_04	GSE131907	Q4	89.3409275834011	0.369150087214132
ssgsea	KEGG_TIGHT_JUNCTION	NS_06	GSE131907	Q1	60.2409638554217	0.29316195635637
ssgsea	KEGG_TIGHT_JUNCTION	NS_07	GSE131907	Q4	90.407204385278	0.341266185954127
ssgsea	KEGG_TIGHT_JUNCTION	NS_12	GSE131907	Q3	86.3393810032017	0.352885323118888
ssgsea	KEGG_TIGHT_JUNCTION	NS_13	GSE131907	Q2	72.4112426035503	0.375423261411295
ssgsea	KEGG_TIGHT_JUNCTION	NS_16	GSE131907	Q1	11.3924050632911	0.343835233050898
ssgsea	KEGG_TIGHT_JUNCTION	NS_17	GSE131907	Q3	88.2194244604317	0.30368227586141
ssgsea	KEGG_TIGHT_JUNCTION	NS_19	GSE131907	Q2	67.1523178807947	0.350541916647704
ssgsea	KEGG_TIGHT_JUNCTION	P0031	GSE205335	Q2	59.2476489028213	0.400778284588372
ssgsea	KEGG_TIGHT_JUNCTION	P1006	GSE205335	Q3	74.1809672386896	0.413566962860747
ssgsea	KEGG_TIGHT_JUNCTION	P1015	GSE205335	Q1	41.5807560137457	0.362538743456615
ssgsea	KEGG_TIGHT_JUNCTION	P1016	GSE205335	Q4	82.6461769115442	0.285484891610438
ssgsea	KEGG_TIGHT_JUNCTION	P1017	GSE205335	Q3	64.3183897529735	0.365264617920004
ssgsea	KEGG_TIGHT_JUNCTION	P1018	GSE205335	Q3	67.0338983050848	0.39925792769289
ssgsea	KEGG_TIGHT_JUNCTION	P1025	GSE205335	Q4	92.8571428571429	0.250191201032511
ssgsea	KEGG_TIGHT_JUNCTION	P1027	GSE205335	Q3	78.0728376327769	0.394306732270486
ssgsea	KEGG_TIGHT_JUNCTION	P1030	GSE205335	Q3	61.6915422885572	0.358961251539274
ssgsea	KEGG_TIGHT_JUNCTION	P1037	GSE205335	Q4	86.0528466357941	0.268390234980169
ssgsea	KEGG_TIGHT_JUNCTION	P1056	GSE205335	Q2	49.7066219614418	0.318372812625048
ssgsea	KEGG_TIGHT_JUNCTION	P1062	GSE205335	Q1	45.2127659574468	0.378946328867125
ssgsea	KEGG_TIGHT_JUNCTION	P1063	GSE205335	Q1	35.1145038167939	0.306970079972517
ssgsea	KEGG_TIGHT_JUNCTION	P1072	GSE205335	Q2	58.8669950738916	0.350055400760219
ssgsea	KEGG_TIGHT_JUNCTION	P1076	GSE205335	Q2	59.3639575971732	0.298154076392983
ssgsea	KEGG_TIGHT_JUNCTION	P1079	GSE205335	Q2	51.3812154696133	0.363249973643931
ssgsea	KEGG_TIGHT_JUNCTION	P1084	GSE205335	Q4	86.734693877551	0.400077163231998
ssgsea	KEGG_TIGHT_JUNCTION	P1089	GSE205335	Q4	87.7704609595484	0.343614098907341
ssgsea	KEGG_TIGHT_JUNCTION	P1090	GSE205335	Q1	38.1625441696113	0.275426821310576
ssgsea	KEGG_TIGHT_JUNCTION	P1115	GSE205335	Q4	88.8829928362961	0.276464018435918
ssgsea	KEGG_TIGHT_JUNCTION	P1119	GSE205335	Q1	36.088379705401	0.349518489687482
ssgsea	KEGG_TIGHT_JUNCTION	TD1	GSE189357	Q3	56.1299176578225	0.387035065576647
ssgsea	KEGG_TIGHT_JUNCTION	TD2	GSE189357	Q1	35.6255178127589	0.382749751880134
ssgsea	KEGG_TIGHT_JUNCTION	TD3	GSE189357	Q3	48.0421686746988	0.417917549118057
ssgsea	KEGG_TIGHT_JUNCTION	TD4	GSE189357	Q1	30.3462321792261	0.417203466226954
ssgsea	KEGG_TIGHT_JUNCTION	TD5	GSE189357	Q2	36.8663594470046	0.395081069092339
ssgsea	KEGG_TIGHT_JUNCTION	TD6	GSE189357	Q4	63.5012386457473	0.383361638918414
ssgsea	KEGG_TIGHT_JUNCTION	TD7	GSE189357	Q1	36.6313309776207	0.347312304844682
ssgsea	KEGG_TIGHT_JUNCTION	TD8	GSE189357	Q2	45.3385672227674	0.382498496794702
ssgsea	KEGG_TIGHT_JUNCTION	TD9	GSE189357	Q4	78.5641235426468	0.363290796554381
