scope	universe	rank	set	family	size	n_alias	n_genes_ranked	es	nes	p	fdr_rank	fdr_family	n_leading	lead_mean	lead_median	lineage_frac	leading_top	status	nperm
full	shared_within	ols_logFC	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	chemokine	29	0	12285	-0.7689631081023022	-2.3714758273653564	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	13	-1.450140508318982	-1.5249334404008554	0.23076923076923078	CCL5,CCL3,CCL4,CXCR3,CXCL10,XCL2,CCR7,CXCR4,CXCL13,CXCL9,ACKR4,CCR6,CCR1	ok	2000
full	shared_within	ols_logFC	REACTOME_CLASS_I_MHC_ANTIGEN_PROCESSING	mhc	333	0	12285	-0.2839370530048334	-1.3198616665031104	0.004497751124437781	0.00464767616191904	0.004497751124437781	76	-0.5936167761803915	-0.4848427601536571	0.013157894736842105	S100A8,S100A9,PSMB9,HLA-F,HLA-B,CYBB,FBXO17,BTK,NCF1,HLA-C,HLA-E,FBXO6,NCF4,CD36,B2M,CYBA,UBE2L6,HLA-A,FGA,UBE2E2	ok	2000
full	shared_within	ols_logFC	REACTOME_INTERFERON_SIGNALING	ifn	169	0	12285	-0.6175405229893387	-2.660550639482958	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	66	-0.983844338195854	-0.8197142928970303	0.015151515151515152	GBP2,IFITM1,GBP1,GBP5,GBP4,VCAM1,HLA-DQA1,OAS2,XAF1,HLA-DRB1,BST2,IFI27,HLA-DRB5,HLA-F,IFNG,HLA-B,IFI6,HLA-DPA1,OASL,MX1	ok	2000
full	shared_within	ols_logFC	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	ifn	58	0	12285	-0.7813858453413624	-2.815285447939484	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	36	-0.9939394448969198	-0.9395492277065544	0.0	GBP2,IFITM1,OAS2,XAF1,BST2,IFI27,HLA-F,HLA-B,IFI6,OASL,MX1,ISG15,IRF8,SAMHD1,OAS1,HLA-C,IFITM3,STAT1,IFI35,IRF4	ok	2000
full	shared_within	ols_logFC	REACTOME_INTERFERON_GAMMA_SIGNALING	ifn	76	0	12285	-0.6762387999650148	-2.5711169273823655	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	35	-1.163708692435659	-0.9594896746295815	0.02857142857142857	GBP2,GBP1,GBP5,GBP4,VCAM1,HLA-DQA1,OAS2,HLA-DRB1,HLA-DRB5,HLA-F,IFNG,HLA-B,HLA-DPA1,OASL,IRF8,MT2A,OAS1,HLA-C,HLA-DRA,STAT1	ok	2000
full	shared_within	ols_logFC	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	mhc	58	0	12285	-0.7593290377683762	-2.705597202288784	0.0004997501249375312	0.0005737871804838322	0.0008329168748958853	32	-1.041968679840783	-0.9538676409694063	0.125	HLA-DQA1,CD8A,HLA-DRB1,TAP1,HLA-DRB5,TAP2,HLA-F,IFNG,KLRD1,HLA-B,CD8B,HLA-DPA1,CD74,CD4,HLA-DQB1,HLA-C,HLA-DRA,HLA-E,HLA-DMB,CTSB	ok	2000
full	shared_within	ols_logFC	KEGG_CHEMOKINE_SIGNALING_PATHWAY	chemokine	133	0	12285	-0.5061072341519397	-2.0894662772729586	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	45	-1.0100008426698077	-0.8915506014899902	0.06666666666666667	CCL5,CCL3,CCL4,CXCR3,CXCL10,CCL4L2,XCL2,RAC2,CCR7,WAS,RASGRP2,CXCR4,GNB4,JAK3,CXCL13,GNG2,PREX1,GNG11,NCF1,CCL18	ok	2000
full	shared_within	ols_logFC	WP_CHEMOKINE_SIGNALING	chemokine	120	0	12285	-0.5116345227389276	-2.083042136627482	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	38	-1.0361701658520832	-0.9044440569634004	0.05263157894736842	CCL5,CCL3,CCL4,CXCR3,CXCL10,RAC2,CCR7,WAS,RASGRP2,CXCR4,GNB4,JAK3,CXCL13,GNG2,PREX1,GNG11,NCF1,STAT1,VAV3,CXCL9	ok	2000
full	shared_within	ols_logFC	WP_INTERFERON_TYPE_I_SIGNALING	ifn	50	0	12285	-0.46893082518161766	-1.6425347832247874	0.0034982508745627187	0.003739509555567044	0.003682369341644967	16	-0.6688232738815499	-0.5696296274162855	0.0625	LCK,STAT4,STAT1,IRF9,VAV1,STAT2,STAT5A,EIF4EBP1,PIK3CD,RPS6KA4,RAPGEF1,EIF4A1,JAK1,EIF4B,RAP1A,PTPN6	ok	2000
full	shared_within	ols_logFC	WP_INTERFERON_SIGNALING_OVERVIEW	ifn	15	0	12285	-0.6004325062366533	-1.5627166663024556	0.014492753623188406	0.014492753623188406	0.014492753623188406	6	-0.8129969344632201	-0.7321045119316543	0.0	IFNG,STAT1,IRF9,JAK2,STAT2,JAK1	ok	2000
full	shared_within	ols_logFC	WP_INTERFERON_TYPE_II_SIGNALING	ifn	32	0	12285	-0.8168350378714554	-2.590042906430232	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	22	-1.0795577023497724	-1.0312804905027082	0.0	GBP1,CXCL10,PSMB9,TAP1,IFNG,HLA-B,SPI1,IFI6,CYBB,ISG15,IRF8,OAS1,STAT1,IL1B,IRF4,CXCL9,IRF9,JAK2,STAT2,IRF1	ok	2000
full	shared_within	ols_logFC	WP_INTERFERON_TYPE_III_SIGNALING	ifn	6	0	12285											size_out_of_range	
full	shared_within	ols_logFC	GO_MHC_I_PEPTIDE_ANTIGEN_PRESENTATION	mhc	18	0	12285	-0.6599007791316425	-1.8001957424345838	0.0029985007496251873	0.003319768687085029	0.0037481259370314842	11	-0.8000425344675581	-0.6562188825923579	0.0	FCER1G,TAP1,TAP2,B2M,HLA-A,ERAP1,ERAP2,TAPBPL,IFI30,TAPBP,CLEC4A	ok	2000
full	shared_within	ols_logFC	GO_CELLULAR_RESPONSE_TO_CHEMOKINE	chemokine	33	0	12285	-0.6961042049249526	-2.2356362120130857	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	19	-1.0342880875160518	-0.9173375124368105	0.05263157894736842	CCL5,CCL3,CCL4,CXCL10,XCL2,DOCK8,CXCL13,FOXC1,CCL18,CXCL9,CCR1,CCL2,ZC3H12A,GPR35,SH2B3,CXCL1,LRCH1,CXCL12,PTK2B	ok	2000
full	shared_within	ols_logFC	GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA	ifn	16	0	12285	-0.7219316990905775	-1.9611424955895613	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	7	-0.9896577542986265	-0.9402976174574996	0.0	AIM2,IFI16,OAS1,STAT1,MNDA,IFITM2,IRF1	ok	2000
full	shared_within	ols_logFC	GO_CELLULAR_RESPONSE_TO_TYPE_I_INTERFERON	ifn	22	0	12285	-0.7334505959973996	-2.123207033110958	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	14	-0.8850570469000253	-0.6903308589490587	0.0	IFITM1,OAS2,IFI27,IFITM3,STAT1,IFIT1,SP100,STAT2,TRAF3,IFITM2,IKBKE,JAK1,MYD88,TBK1	ok	2000
full	shared_within	ols_logFC	GO_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	ifn	42	0	12285	-0.7611113826973517	-2.548487069940555	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	23	-1.3114692921891704	-1.101693444275556	0.043478260869565216	CCL5,GBP2,GBP1,GBP5,GBP4,CCL3,CCL4,XCL2,IFNG,CASP1,HLA-DPA1,IRF8,AIF1,CCL18,STAT1,SP100,GAPDH,JAK2,LGALS9,SIRPA	ok	2000
full	shared_within	ols_logFC	GO_CHEMOKINE_MEDIATED_SIGNALING	chemokine	30	0	12285	-0.719353833960162	-2.249349991134413	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	17	-1.041914027223493	-0.9173375124368105	0.058823529411764705	CCL5,CCL3,CCL4,CXCL10,XCL2,CXCL13,FOXC1,CCL18,CXCL9,CCR1,CCL2,CIB1,GPR35,SH2B3,CXCL1,CXCL12,PTK2B	ok	2000
full	shared_within	ols_logFC	GO_INTERFERON_MEDIATED_SIGNALING	ifn	28	0	12285	-0.70745507251929	-2.1644986935795614	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	15	-0.9252849517787953	-0.705889423277177	0.0	IFITM1,OAS2,IFI27,IFNG,IFITM3,STAT1,SP100,JAK2,STAT2,TRAF3,IFITM2,IRF1,IKBKE,JAK1,MYD88	ok	2000
full	shared_within	ols_logFC	GO_RESPONSE_TO_TYPE_II_INTERFERON	ifn	52	0	12285	-0.7891268925043599	-2.78849478977038	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	29	-1.324427506811998	-1.101693444275556	0.06896551724137931	CCL5,GBP2,IFITM1,GBP1,GBP5,GBP4,KYNU,CCL3,CCL4,XCL2,BST2,CASP1,HLA-DPA1,CD74,IRF8,AIF1,CCL18,IFITM3,STAT1,SNCA	ok	2000
full	shared_within	ols_logFC	GO_TYPE_I_INTERFERON_SIGNALING	ifn	21	0	12285	-0.7254621010046336	-2.1012959588042612	0.0004997501249375312	0.0005737871804838322	0.0005552779165972568	13	-0.888517861820288	-0.6541673951236956	0.0	IFITM1,OAS2,IFI27,IFITM3,STAT1,SP100,STAT2,TRAF3,IFITM2,IKBKE,JAK1,MYD88,TBK1	ok	2000
full	shared_within	ols_signed_neglog10p	HALLMARK_INTERFERON_ALPHA_RESPONSE	ifn	93	0	12285	-0.7521305467246845	-2.99841304388443	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	61	-0.9021561634112591	-0.7092337590740024	0.01639344262295082	GBP2,GBP4,TMEM140,TAP1,EPSTI1,PSME2,SAMD9L,PSMB9,IFI35,LAP3,STAT2,RTP4,IFITM1,CASP1,UBE2L6,SELL,IFI44L,B2M,SP110,IRF9	ok	2000
full	shared_within	ols_signed_neglog10p	HALLMARK_INTERFERON_GAMMA_RESPONSE	ifn	185	0	12285	-0.7290829517912808	-3.1651062488930073	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	106	-0.9844947177985056	-0.9055575801903473	0.10377358490566038	CCL5,GZMA,GBP4,CD69,TAP1,IL10RA,EPSTI1,IL15RA,STAT1,SAMHD1,FGL2,CD86,PSME2,JAK2,LCP2,SAMD9L,STAT4,PSMB9,PFKP,OAS2	ok	2000
full	shared_within	ols_signed_neglog10p	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	mhc	21	0	12285	-0.8175263361568814	-2.36292879386497	0.0004997501249375312	0.0005737871804838322	0.000624687656171914	15	-0.9430917331815146	-0.7993621328574494	0.0	TAP2,TAP1,PSMB9,HLA-E,HLA-B,B2M,HLA-F,HLA-C,ERAP1,PSMB10,PSMB8,IRF1,TAPBPL,HLA-A,TAPBP	ok	2000
full	shared_within	ols_signed_neglog10p	HALLMARK_IFN_CORE	ifn	70	0	12285	-0.7594951612326871	-2.8531298727470182	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	49	-0.8571972216461067	-0.6738763746142578	0.0	GBP4,TAP1,EPSTI1,PSME2,SAMD9L,PSMB9,IFI35,LAP3,STAT2,RTP4,CASP1,UBE2L6,IFI44L,B2M,SP110,IRF9,OASL,PSME1,BST2,CXCL10	ok	2000
full	shared_within	ols_signed_neglog10p	HALLMARK_IFN_ALPHA_NOLINEAGE	ifn	92	0	12285	-0.7503155354365553	-2.967703673256277	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	60	-0.8912022764091196	-0.6915550668441302	0.0	GBP2,GBP4,TMEM140,TAP1,EPSTI1,PSME2,SAMD9L,PSMB9,IFI35,LAP3,STAT2,RTP4,IFITM1,CASP1,UBE2L6,IFI44L,B2M,SP110,IRF9,OASL	ok	2000
full	shared_within	ols_signed_neglog10p	HALLMARK_IFN_GAMMA_NOLINEAGE	ifn	174	0	12285	-0.712029081450432	-3.096335458716381	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	107	-0.8907574722471321	-0.7609149015000919	0.0	CCL5,GBP4,TAP1,IL10RA,EPSTI1,IL15RA,STAT1,SAMHD1,FGL2,PSME2,JAK2,SAMD9L,STAT4,PSMB9,PFKP,OAS2,IFI35,LAP3,STAT2,RTP4	ok	2000
full	shared_within	ols_signed_neglog10p	HALLMARK_IFN_CORE_NOLINEAGE	ifn	70	0	12285	-0.7594951612326871	-2.95370298855609	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	49	-0.8571972216461067	-0.6738763746142578	0.0	GBP4,TAP1,EPSTI1,PSME2,SAMD9L,PSMB9,IFI35,LAP3,STAT2,RTP4,CASP1,UBE2L6,IFI44L,B2M,SP110,IRF9,OASL,PSME1,BST2,CXCL10	ok	2000
full	shared_within	ols_signed_neglog10p	CUSTOM_CORE_ISG	ifn	44	0	12285	-0.836456003220508	-2.946574873499109	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	36	-1.0852539147919056	-0.9498936460435405	0.0	GBP2,GBP4,GBP1,TAP2,TAP1,STAT1,PSMB9,OAS2,IFI35,STAT2,HLA-E,HLA-B,IFI44L,B2M,IRF9,OASL,HLA-F,BST2,IFIH1,HLA-C	ok	2000
full	shared_within	ols_signed_neglog10p	CUSTOM_CORE_ISG_CXCR3	ifn	48	0	12285	-0.8420048159079733	-2.961306877262236	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	40	-1.1352199512681067	-0.968492493110514	0.0	CCL5,GBP2,GBP4,GBP1,TAP2,TAP1,STAT1,PSMB9,OAS2,IFI35,STAT2,HLA-E,HLA-B,IFI44L,B2M,CXCL13,IRF9,OASL,HLA-F,BST2	ok	2000
full	shared_within	ols_signed_neglog10p	CUSTOM_INFLAMMATORY_CHEMOKINES	chemokine	17	0	12285	-0.8596079011992973	-2.3916093852432163	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	7	-1.7071220230317963	-1.6742910094275065	0.14285714285714285	CCL5,XCL2,CCL3,CCL4,CXCL13,CXCL10,CXCL9	ok	2000
full	shared_within	ols_signed_neglog10p	REACTOME_ANTIGEN_CROSS_PRESENTATION	mhc	94	0	12285	-0.6341268126341814	-2.5127612827008927	0.0004997501249375312	0.0005737871804838322	0.000624687656171914	31	-0.8819966861488615	-0.695297238197235	0.03225806451612903	CYBB,BTK,PSME2,S100A8,PSMB9,CD36,HLA-E,PSMA5,HLA-B,B2M,PSME1,HLA-F,FCGR1A,PSMA2,HLA-C,PSMD9,S100A9,PSMB10,NCF1,PSMB8	ok	2000
full	shared_within	ols_signed_neglog10p	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	chemokine	29	0	12285	-0.82641510707961	-2.5959952987298456	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	13	-1.450140508318982	-1.5249334404008554	0.23076923076923078	CCL5,XCL2,CCL3,CCL4,CXCR3,ACKR4,CCR1,CXCR4,CCR7,CXCL13,CCR6,CXCL10,CXCL9	ok	2000
full	shared_within	ols_signed_neglog10p	REACTOME_CLASS_I_MHC_ANTIGEN_PROCESSING	mhc	333	0	12285	-0.250316539591776	-1.1647626750985236	0.0009995002498750624	0.001068431301590584	0.0009995002498750624	67	-0.6159927855196549	-0.5197458649234903	0.014925373134328358	CYBB,BTK,PSME2,ANAPC5,S100A8,PSMB9,CD36,FBXO6,UBE2L6,HLA-E,PSMA5,HLA-B,B2M,PSME1,UBR2,UBE2G1,HLA-F,FCGR1A,UBE2V1,PSMA2	ok	2000
full	shared_within	ols_signed_neglog10p	REACTOME_INTERFERON_SIGNALING	ifn	169	0	12285	-0.5354251245603449	-2.3297645529424185	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	62	-1.0005383095169165	-0.907855426028027	0.016129032258064516	GBP5,GBP2,GBP4,GBP1,STAT1,SAMHD1,JAK2,OAS2,IFI35,IFNG,STAT2,IFITM1,VCAM1,XAF1,UBE2L6,HLA-DQA1,HLA-E,IRF8,HLA-B,B2M	ok	2000
full	shared_within	ols_signed_neglog10p	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	ifn	58	0	12285	-0.7357292960584854	-2.693754988493539	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	32	-1.052199534247721	-0.9552345417768302	0.0	GBP2,STAT1,SAMHD1,OAS2,IFI35,STAT2,IFITM1,XAF1,HLA-E,IRF8,HLA-B,IRF9,OASL,HLA-F,BST2,IRF4,HLA-C,PTPN1,MX1,IFITM3	ok	2000
full	shared_within	ols_signed_neglog10p	REACTOME_INTERFERON_GAMMA_SIGNALING	ifn	76	0	12285	-0.6128532816508279	-2.381418331243178	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	35	-1.1451256956044666	-0.9594896746295815	0.02857142857142857	GBP5,GBP2,GBP4,GBP1,STAT1,JAK2,OAS2,IFNG,VCAM1,HLA-DQA1,HLA-E,IRF8,HLA-B,B2M,IRF9,OASL,HLA-F,FCGR1A,IRF4,HLA-C	ok	2000
full	shared_within	ols_signed_neglog10p	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	mhc	58	0	12285	-0.708759326207187	-2.598468419333128	0.0004997501249375312	0.0005737871804838322	0.000624687656171914	35	-0.961770941869584	-0.9005124037661005	0.11428571428571428	CD8A,KLRD1,TAP2,TAP1,PSME2,CD8B,IFNG,CTSB,HLA-DQA1,HLA-E,HLA-B,B2M,PSME1,CD4,HLA-F,HLA-C,HLA-DRB1,HSPA4,HLA-DMB,HLA-DPA1	ok	2000
full	shared_within	ols_signed_neglog10p	KEGG_CHEMOKINE_SIGNALING_PATHWAY	chemokine	133	0	12285	-0.508285604044289	-2.1489450858093866	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	47	-0.94964385146013	-0.7738222967043005	0.06382978723404255	CCL5,XCL2,CCL3,CCL4,CXCR3,JAK3,STAT1,JAK2,WAS,CCR1,STAT2,RASGRP2,CCL4L2,CXCR4,CCR7,GNG5,GNB4,GNG2,PREX1,CXCL13	ok	2000
full	shared_within	ols_signed_neglog10p	WP_CHEMOKINE_SIGNALING	chemokine	120	0	12285	-0.5388570712714118	-2.212469215833052	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	40	-0.9885806353660026	-0.8326864490971453	0.05	CCL5,CCL3,CCL4,CXCR3,JAK3,STAT1,JAK2,WAS,CCR1,STAT2,RASGRP2,CXCR4,CCR7,GNG5,GNB4,GNG2,PREX1,CXCL13,RAP1A,CCR6	ok	2000
full	shared_within	ols_signed_neglog10p	WP_INTERFERON_TYPE_I_SIGNALING	ifn	50	0	12285	-0.4886250805558457	-1.7697385367049718	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	15	-0.6897728892557303	-0.6008973788385039	0.06666666666666667	LCK,STAT1,STAT4,STAT2,RAP1A,IRF9,EIF4A1,RPS6KA4,JAK1,RAPGEF1,STAT5A,EIF4B,EIF4EBP1,VAV1,PIK3CD	ok	2000
full	shared_within	ols_signed_neglog10p	WP_INTERFERON_SIGNALING_OVERVIEW	ifn	15	0	12285	-0.6957174685029228	-1.8770432717443606	0.001999000499750125	0.002065633849741796	0.002104211052368552	6	-0.8129969344632201	-0.7321045119316543	0.0	STAT1,JAK2,IFNG,STAT2,IRF9,JAK1	ok	2000
full	shared_within	ols_signed_neglog10p	WP_INTERFERON_TYPE_II_SIGNALING	ifn	32	0	12285	-0.8316623333306732	-2.7461951419613535	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	21	-1.1129931186779776	-1.08506566941397	0.0	CYBB,GBP1,TAP1,STAT1,SPI1,JAK2,PSMB9,IFNG,STAT2,IRF8,HLA-B,IRF9,IRF4,CXCL10,JAK1,CXCL9,IFI6,IL1B,ISG15,IRF1	ok	2000
full	shared_within	ols_signed_neglog10p	WP_INTERFERON_TYPE_III_SIGNALING	ifn	6	0	12285											size_out_of_range	
full	shared_within	ols_signed_neglog10p	GO_MHC_I_PEPTIDE_ANTIGEN_PRESENTATION	mhc	18	0	12285	-0.6460399628028534	-1.828235258195298	0.0004997501249375312	0.0005737871804838322	0.000624687656171914	11	-0.800042534467558	-0.6562188825923579	0.0	FCER1G,TAP2,TAP1,B2M,ERAP1,TAPBPL,HLA-A,TAPBP,CLEC4A,IFI30,ERAP2	ok	2000
full	shared_within	ols_signed_neglog10p	GO_CELLULAR_RESPONSE_TO_CHEMOKINE	chemokine	33	0	12285	-0.6848419583632728	-2.2246323806224706	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	16	-1.1214174994158874	-0.973283243900616	0.0625	CCL5,XCL2,CCL3,CCL4,CCR1,DOCK8,CXCL13,CXCL10,CXCL9,FOXC1,OXSR1,SH2B3,CCL18,LRCH1,RHOA,ZC3H12A	ok	2000
full	shared_within	ols_signed_neglog10p	GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA	ifn	16	0	12285	-0.6016741177690474	-1.6541811421464756	0.005997001499250375	0.005997001499250375	0.005997001499250375	9	-0.8013030087729849	-0.6159791706615179	0.0	STAT1,AIM2,IFI16,MNDA,IRF1,OAS1,PNPT1,IFITM2,HTRA2	ok	2000
full	shared_within	ols_signed_neglog10p	GO_CELLULAR_RESPONSE_TO_TYPE_I_INTERFERON	ifn	22	0	12285	-0.7247305460339918	-2.1461854291957847	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	14	-0.8616846953668373	-0.6903308589490587	0.0	STAT1,OAS2,STAT2,IFITM1,TRAF3,IFITM3,TBK1,JAK1,IFIT1,MYD88,SP100,TANK,IKBKE,IFI27	ok	2000
full	shared_within	ols_signed_neglog10p	GO_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	ifn	42	0	12285	-0.7674826379637021	-2.664053279300927	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	21	-1.366081828822718	-1.1621233575858163	0.047619047619047616	CCL5,GBP5,GBP2,XCL2,GBP4,CCL3,GBP1,CCL4,STAT1,JAK2,IFNG,CASP1,IRF8,AIF1,GAPDH,JAK1,CD58,IRF1,HLA-DPA1,SP100	ok	2000
full	shared_within	ols_signed_neglog10p	GO_CHEMOKINE_MEDIATED_SIGNALING	chemokine	30	0	12285	-0.7347424946889873	-2.269724471806532	0.0004997501249375312	0.0005737871804838322	0.0004997501249375312	12	-1.277022253180399	-1.1353374994968053	0.08333333333333333	CCL5,XCL2,CCL3,CCL4,CCR1,CXCL13,CXCL10,CXCL9,FOXC1,OXSR1,SH2B3,CCL18	ok	2000
full	shared_within	ols_signed_neglog10p	GO_INTERFERON_MEDIATED_SIGNALING	ifn	28	0	12285	-0.7004344125426933	-2.1687010455863214	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	16	-0.8668319423819228	-0.6800284092004363	0.0	STAT1,JAK2,OAS2,IFNG,STAT2,IFITM1,TRAF3,IFITM3,TBK1,JAK1,MYD88,IRF1,SP100,TANK,IKBKE,IFI27	ok	2000
full	shared_within	ols_signed_neglog10p	GO_RESPONSE_TO_TYPE_II_INTERFERON	ifn	52	0	12285	-0.7572088359215606	-2.7035693833948224	0.0004997501249375312	0.0005737871804838322	0.000587941323455919	25	-1.438929927592964	-1.1621233575858163	0.08	CCL5,GBP5,GBP2,XCL2,GBP4,CCL3,GBP1,CCL4,STAT1,IFITM1,KYNU,CASP1,IRF8,BST2,AIF1,GAPDH,IFITM3,CD58,CD40,HLA-DPA1	ok	2000
full	shared_within	ols_signed_neglog10p	GO_TYPE_I_INTERFERON_SIGNALING	ifn	21	0	12285	-0.7165918587725153	-2.06854856982836	0.0009995002498750624	0.001068431301590584	0.0011105558331945136	13	-0.8633476370922393	-0.6541673951236956	0.0	STAT1,OAS2,STAT2,IFITM1,TRAF3,IFITM3,TBK1,JAK1,MYD88,SP100,TANK,IKBKE,IFI27	ok	2000
full	shared_within	moderated_t	HALLMARK_INTERFERON_ALPHA_RESPONSE	ifn	93	0	12285	-0.7226180057294076	-3.3915299365770717	0.0004997501249375312	0.000534215650795292	0.000526052763092138	60	-0.9146663213869943	-0.7337766798300671	0.016666666666666666	GBP2,GBP4,TMEM140,TAP1,EPSTI1,SAMD9L,PSMB9,IFITM1,IFI35,PSME2,RTP4,LAP3,CASP1,STAT2,SELL,IFI44L,UBE2L6,B2M,OASL,SAMD9	ok	2000
full	shared_within	moderated_t	HALLMARK_INTERFERON_GAMMA_RESPONSE	ifn	185	0	12285	-0.700176978559732	-3.614644373246063	0.0004997501249375312	0.000534215650795292	0.000526052763092138	116	-0.9373825488821533	-0.8197142928970303	0.09482758620689655	CCL5,GZMA,GBP4,CD69,TAP1,EPSTI1,IL10RA,IL15RA,LCP2,SAMHD1,STAT1,CD86,SAMD9L,FGL2,PSMB9,OAS2,PFKP,STAT4,TNFAIP3,IFI35	ok	2000
full	shared_within	moderated_t	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	mhc	21	0	12285	-0.8073042061607189	-2.6918918643892265	0.0004997501249375312	0.000534215650795292	0.000624687656171914	17	-0.8900932619782763	-0.73695046657342	0.0	TAP2,TAP1,PSMB9,HLA-B,HLA-E,B2M,HLA-F,HLA-C,ERAP1,PSMB10,PSMB8,IRF1,HLA-A,TAPBPL,TAPBP,NLRC5,ERAP2	ok	2000
full	shared_within	moderated_t	HALLMARK_IFN_CORE	ifn	70	0	12285	-0.7324876637977447	-3.296719561802089	0.0004997501249375312	0.000534215650795292	0.000526052763092138	48	-0.8718982744956683	-0.6915550668441302	0.0	GBP4,TAP1,EPSTI1,SAMD9L,PSMB9,IFI35,PSME2,RTP4,LAP3,CASP1,STAT2,IFI44L,UBE2L6,B2M,OASL,IRF9,BST2,CXCL10,SP110,PARP12	ok	2000
full	shared_within	moderated_t	HALLMARK_IFN_ALPHA_NOLINEAGE	ifn	92	0	12285	-0.720141400605004	-3.351956459427296	0.0004997501249375312	0.000534215650795292	0.000526052763092138	59	-0.9037388118589835	-0.7092337590740024	0.0	GBP2,GBP4,TMEM140,TAP1,EPSTI1,SAMD9L,PSMB9,IFITM1,IFI35,PSME2,RTP4,LAP3,CASP1,STAT2,IFI44L,UBE2L6,B2M,OASL,SAMD9,IRF9	ok	2000
full	shared_within	moderated_t	HALLMARK_IFN_GAMMA_NOLINEAGE	ifn	174	0	12285	-0.6812854852669733	-3.5759068614001848	0.0004997501249375312	0.000534215650795292	0.000526052763092138	110	-0.882649752192045	-0.7488958603156387	0.0	CCL5,GBP4,TAP1,EPSTI1,IL10RA,IL15RA,SAMHD1,STAT1,SAMD9L,FGL2,PSMB9,OAS2,PFKP,STAT4,TNFAIP3,IFI35,JAK2,VCAM1,PSME2,RTP4	ok	2000
full	shared_within	moderated_t	HALLMARK_IFN_CORE_NOLINEAGE	ifn	70	0	12285	-0.7324876637977447	-3.270143144257228	0.0004997501249375312	0.000534215650795292	0.000526052763092138	48	-0.8718982744956683	-0.6915550668441302	0.0	GBP4,TAP1,EPSTI1,SAMD9L,PSMB9,IFI35,PSME2,RTP4,LAP3,CASP1,STAT2,IFI44L,UBE2L6,B2M,OASL,IRF9,BST2,CXCL10,SP110,PARP12	ok	2000
full	shared_within	moderated_t	CUSTOM_CORE_ISG	ifn	44	0	12285	-0.8243385786718347	-3.321892093843802	0.0004997501249375312	0.000534215650795292	0.000526052763092138	37	-1.0695580353462302	-0.9402976174574996	0.0	GBP2,GBP4,GBP1,TAP2,TAP1,STAT1,PSMB9,OAS2,IFI35,STAT2,IFI44L,HLA-B,HLA-E,B2M,OASL,HLA-F,IRF9,BST2,HLA-C,IFIH1	ok	2000
full	shared_within	moderated_t	CUSTOM_CORE_ISG_CXCR3	ifn	48	0	12285	-0.8303565217688624	-3.438721980555607	0.0004997501249375312	0.000534215650795292	0.000526052763092138	41	-1.119836693317712	-0.9594896746295815	0.0	CCL5,GBP2,GBP4,GBP1,TAP2,TAP1,STAT1,PSMB9,OAS2,IFI35,STAT2,IFI44L,HLA-B,HLA-E,CXCL13,B2M,OASL,HLA-F,IRF9,BST2	ok	2000
