scope	gene	logFC	t	p	n_nonzero	sparse	canonical	in_ifn_union
drop_GSE205335	IFNGR2	0.5565183040311805	2.916194461092789	0.008857607314968263	23	0	0	1
drop_GSE205335	IFNLR1	0.23843727780729784	0.721772052545596	0.47922386498270253	20	0	0	1
drop_GSE205335	IKBKE	0.0639145437262087	0.1897426021969309	0.8515232247312741	23	0	0	1
drop_GSE205335	IL10RA	-1.0635041468123614	-3.483993005302492	0.0024839358335985644	22	0	0	1
drop_GSE205335	IL10RB	0.18239751084029004	0.7052328647599811	0.4892217269894585	23	0	0	1
drop_GSE205335	IL12RB1	-0.8194157677020512	-3.2830211619218024	0.0039121000802525355	20	0	0	1
drop_GSE205335	IL15	-0.02166067999806854	-0.04903660944850478	0.9614019333842252	23	0	0	1
drop_GSE205335	IL15RA	-1.151161547903723	-2.683426837399742	0.014705306481178187	23	0	0	1
drop_GSE205335	IL18BP	-0.6948118777271061	-1.8107357184433288	0.08602465801373231	22	0	0	1
drop_GSE205335	IL1B	-1.1267147213612645	-1.9481544865693843	0.06632338619409522	23	0	0	1
drop_GSE205335	IL2RB	-0.561080543729497	-1.27604000753221	0.2173204584250404	21	0	0	1
drop_GSE205335	IL4R	-0.13047364759451252	-0.33708995820198323	0.7397442422613724	23	0	0	1
drop_GSE205335	IL6	-1.1887063096243813	-1.6002856783825314	0.12603156701768647	23	0	0	1
drop_GSE205335	IL7	0.05916235652652216	0.1452506408604105	0.8860427977474604	21	0	0	1
drop_GSE205335	IP6K2	-0.18108846798848904	-0.7993232196796042	0.43398262612329863	23	0	0	1
drop_GSE205335	IRAK1	0.6292643129246384	1.548691045211067	0.1379520683585473	23	0	0	1
drop_GSE205335	IRF1	-0.29011825282814807	-0.7652452890170571	0.4535268707915946	23	0	1	1
drop_GSE205335	IRF2	0.15449329826080233	0.728209570085424	0.47536521013604055	23	0	0	1
drop_GSE205335	IRF3	0.08297639102075664	0.3652802483062513	0.7189369521454357	23	0	0	1
drop_GSE205335	IRF4	-0.2398257479966511	-0.663248667359899	0.5151384437568859	20	0	0	1
drop_GSE205335	IRF5	0.7845508740738286	1.8967907205056922	0.07316337705176225	21	0	0	1
drop_GSE205335	IRF6	1.0676518578257148	2.477483122008248	0.02279567693880114	22	0	0	1
drop_GSE205335	IRF7	0.6163037015049359	1.494125382058542	0.15156542356675023	23	0	1	1
drop_GSE205335	IRF8	-1.0637422166601	-3.2696717995342657	0.004031400323333572	23	0	0	1
drop_GSE205335	IRF9	-0.6196836194779443	-1.8111823866479542	0.0859530962929355	23	0	1	1
drop_GSE205335	IRS1	-0.10542877517360916	-0.2782578588838366	0.7838200386994193	23	0	0	1
drop_GSE205335	IRS2	0.050237584710346506	0.08553211492309096	0.9327332492653806	23	0	0	1
drop_GSE205335	ISG15	-0.529407776367839	-0.7429987650008875	0.46657064886916777	23	0	1	1
drop_GSE205335	ISG20	0.24699086347689703	0.4391817835196173	0.6654838319914402	23	0	0	1
drop_GSE205335	ISOC1	0.43213015805922017	1.8575470567665089	0.07880215207439552	23	0	0	1
drop_GSE205335	ITGB7	-0.75336445602892	-1.8634591145560901	0.07792893498395093	21	0	0	1
drop_GSE205335	JAK1	-0.10906584605022321	-0.465836628573767	0.646628232907471	23	0	0	1
drop_GSE205335	JAK2	-0.5647948191010468	-2.358263295775713	0.02922836546279901	23	0	0	1
drop_GSE205335	KPNA1	-0.274973217307105	-1.7648454475697593	0.09365904204860859	23	0	0	1
drop_GSE205335	KPNA2	-0.08984813209662032	-0.2711473784658302	0.7892016437694747	23	0	0	1
drop_GSE205335	KPNA3	-0.33142002203234183	-1.351921594639784	0.19227579931593078	23	0	0	1
drop_GSE205335	KPNA4	-0.3215922135078836	-1.700979097078582	0.10525628355237227	23	0	0	1
drop_GSE205335	KPNA5	0.1732891314976255	0.5740069040708099	0.572696419942841	23	0	0	1
drop_GSE205335	KPNA7	-0.0866917406968632	-0.19604158308162378	0.8466591362780675	19	0	0	1
drop_GSE205335	KPNB1	0.17306117210869007	0.8761838717633459	0.3918732328742728	23	0	0	1
drop_GSE205335	KYNU	-1.467626180547233	-1.8525690701934487	0.07954406063820883	21	0	0	1
drop_GSE205335	LAMP3	0.7755866943952479	1.374810218620789	0.18518808067413411	22	0	0	1
drop_GSE205335	LAP3	-0.63499022825742	-2.5567286464703822	0.019281750109809266	23	0	0	1
drop_GSE205335	LATS2	-0.6387752120815055	-1.1362659085487958	0.26997457855358054	22	0	0	1
drop_GSE205335	LCK	-1.387487162457502	-3.556688582719037	0.002105980989329222	23	0	0	1
drop_GSE205335	LCP2	-0.8537154721425442	-2.0845091590234492	0.05084853755264122	22	0	0	1
drop_GSE205335	LGALS3BP	1.404537688743677	2.1139184641173316	0.04797187153914368	23	0	0	1
drop_GSE205335	LGALS9	-0.03730809467587753	-0.057180492005177316	0.9549984855194892	23	0	0	1
drop_GSE205335	LPAR6	-0.4800319256372724	-1.031811704114854	0.31511645516643	23	0	0	1
drop_GSE205335	LY6E	-0.485431827166115	-0.9099080048841002	0.3742700013236014	23	0	0	1
drop_GSE205335	LYSMD2	0.2354999475098105	0.6038940160624102	0.5530568194866184	23	0	0	1
drop_GSE205335	MAP2K3	0.18347859989888055	0.6232601669165919	0.54052380730495	23	0	0	1
drop_GSE205335	MAP2K6	0.7450303949830364	1.2905825096831003	0.2123332185212717	21	0	0	1
drop_GSE205335	MAP3K1	0.5010181960276324	2.070273569906306	0.05229628181199576	23	0	0	1
drop_GSE205335	MAPK14	-0.01990169529150897	-0.09558865630485093	0.924848264871979	23	0	0	1
drop_GSE205335	MAPK3	0.4656412413442732	2.123978620113105	0.0470222416026939	23	0	0	1
drop_GSE205335	MAPKAP1	0.11426971877712301	0.5764002259069247	0.5711106003717266	23	0	0	1
drop_GSE205335	MAVS	0.588069610189026	2.319735358121545	0.0316445132106575	23	0	0	1
drop_GSE205335	METTL7B	0.3362605961531624	0.6745460331590403	0.5080895727554293	22	0	0	1
drop_GSE205335	MID1	0.5820970498547907	2.378453385529521	0.02803171983709399	23	0	0	1
drop_GSE205335	MLST8	0.45304067623086236	2.5262147309690772	0.02056969150181996	23	0	0	1
drop_GSE205335	MNDA	-0.86745740248446	-1.897629879136636	0.0730467933146011	22	0	0	1
drop_GSE205335	MOV10	0.10837774850767819	0.2595723609940655	0.7979854345399978	22	0	0	1
drop_GSE205335	MT2A	-0.7479584175064848	-0.804952538535756	0.43080540226127567	23	0	0	1
drop_GSE205335	MTHFD2	-1.0155136618619194	-1.7222888893713975	0.10125653270424302	23	0	0	1
drop_GSE205335	MTOR	0.5991247125752954	1.8342529120083677	0.08232689360044579	23	0	0	1
drop_GSE205335	MVB12A	-0.19255496041063025	-0.9763096605005613	0.3411787469979904	23	0	0	1
drop_GSE205335	MVP	0.34445443657337355	0.9378864955535454	0.36007294954199154	23	0	0	1
drop_GSE205335	MX1	-0.35208492583040796	-0.5893794094141598	0.5625501066369212	23	0	1	1
drop_GSE205335	MX2	0.13703661145075482	0.24302211159313683	0.8105925955894384	23	0	1	1
drop_GSE205335	MYD88	0.002992738051377769	0.012693974573557691	0.9900042902500225	23	0	0	1
drop_GSE205335	NAMPT	0.3487946279057274	0.6412871056566866	0.5289967840642643	23	0	0	1
drop_GSE205335	NCAM1	-0.024198660461571323	-0.03723356207529508	0.9706872029527992	18	0	0	1
drop_GSE205335	NCOA3	-0.22845992994505057	-1.0251579717158759	0.31816435642062246	23	0	0	1
drop_GSE205335	NCOA7	0.916485266956545	1.7923913368448787	0.0890088870682848	23	0	0	1
drop_GSE205335	NDC1	0.45331283362941854	1.237624949786917	0.23093203664139764	22	0	0	1
drop_GSE205335	NDUFA13	-0.2161488825950703	-0.8381779249854922	0.4123514795607455	23	0	0	1
drop_GSE205335	NEDD4	-0.11119330047334361	-0.2710925483912359	0.7892431848534863	22	0	0	1
drop_GSE205335	NFKB1	0.23998238642164493	0.9840762330177636	0.33744436213560774	23	0	0	1
drop_GSE205335	NFKBIA	0.9625848951303322	1.7310965106514453	0.09964195630144229	23	0	0	1
drop_GSE205335	NLRC5	0.03396766205157774	0.0820879209349093	0.93543540528803	22	0	1	1
drop_GSE205335	NMI	-0.029330860723852322	-0.10213272497865032	0.9197215173159875	23	0	0	1
drop_GSE205335	NOD1	0.422874376843646	1.2325904936189986	0.23276342977147366	22	0	0	1
drop_GSE205335	NUB1	0.217904862826918	0.8987594767403142	0.38003000732749376	23	0	0	1
drop_GSE205335	NUP107	-0.051663783317247115	-0.17791195194046205	0.860675246838087	23	0	0	1
drop_GSE205335	NUP133	-0.06836255569837799	-0.37405404734073017	0.7125057708370711	23	0	0	1
drop_GSE205335	NUP153	0.2816917765339859	1.137523195499685	0.2694619097176129	23	0	0	1
drop_GSE205335	NUP155	0.47954244484682573	1.5301808085981006	0.14245159937402208	23	0	0	1
drop_GSE205335	NUP160	0.3348744783281962	1.4265550914871616	0.16993450510462477	23	0	0	1
drop_GSE205335	NUP188	0.03615708329806433	0.14453987185572428	0.8865963524442891	23	0	0	1
drop_GSE205335	NUP205	0.41921683341266647	1.668352586331783	0.11164214395837688	23	0	0	1
drop_GSE205335	NUP210	0.4533287786942082	1.2067101780107174	0.24235393129353403	23	0	0	1
drop_GSE205335	NUP214	-0.07490343224988448	-0.4505880494053085	0.6573860975082704	23	0	0	1
drop_GSE205335	NUP35	-0.17253493269231618	-0.770416681395806	0.4505268530099402	23	0	0	1
drop_GSE205335	NUP37	-0.3356894212799675	-1.1509166084492444	0.2640453897044653	23	0	0	1
drop_GSE205335	NUP43	0.3144128434531464	1.2331182798310063	0.2325709152001178	23	0	0	1
drop_GSE205335	NUP50	0.0876950063271085	0.40874918877483074	0.6872940862794444	23	0	0	1
drop_GSE205335	NUP54	-0.14718920895695534	-0.8137577294856763	0.4258650274258314	23	0	0	1
drop_GSE205335	NUP58	0.3336963677435444	1.160052082996056	0.260397652568776	23	0	0	1
drop_GSE205335	NUP62	0.2437808306699236	1.1657805156838674	0.2581296185324521	23	0	0	1
drop_GSE205335	NUP85	0.33327381398360906	1.6281506992530341	0.11996194444982992	23	0	0	1
drop_GSE205335	NUP88	0.1841419732060011	0.6736662524052772	0.5086365333970573	23	0	0	1
drop_GSE205335	NUP93	0.27079789593056447	1.4207184024288826	0.1716025653814195	23	0	0	1
drop_GSE205335	NUP98	0.33982586669235954	1.8634665949917169	0.07792783552632869	23	0	0	1
drop_GSE205335	OAS1	0.04772535047632417	0.07799894174696062	0.9386444712598785	23	0	1	1
drop_GSE205335	OAS2	-0.4920352592158284	-0.934896302842183	0.3615726084458169	22	0	1	1
drop_GSE205335	OAS3	0.5599648134771291	1.3609514927619029	0.18945424776483558	23	0	1	1
drop_GSE205335	OASL	-0.5119358655440328	-1.1121930779258333	0.2799301616088063	23	0	1	1
drop_GSE205335	OGFR	-0.09417918155294654	-0.4661118816113092	0.64643476422032	23	0	0	1
drop_GSE205335	P2RY14	-0.11440776022255605	-0.38692711792503304	0.7031098011542657	14	0	0	1
drop_GSE205335	PARP12	-0.21438697507879453	-0.7031567744450283	0.49048524015648715	23	0	0	1
drop_GSE205335	PARP14	0.12508850363481777	0.3597917783278572	0.7229709925350065	23	0	0	1
drop_GSE205335	PARP9	0.04688214858364847	0.16046110828502955	0.8742115870605394	23	0	0	1
drop_GSE205335	PDCD4	-0.13850633396587936	-0.4748543094710669	0.640303423751962	23	0	0	1
drop_GSE205335	PDE12	0.2599461757952009	1.2281606425452205	0.234384072861565	23	0	0	1
drop_GSE205335	PDE4B	-0.8804996317555225	-1.5286197362979852	0.14283657521202675	23	0	0	1
drop_GSE205335	PDZD2	0.6876562081523194	0.9516937127089802	0.35320307630291	21	0	0	1
drop_GSE205335	PELI1	1.015724230391514	2.8174910341910135	0.01099625566425166	23	0	0	1
drop_GSE205335	PFKP	-1.073181509526302	-2.092184467619642	0.05008309444586006	23	0	0	1
drop_GSE205335	PIAS1	0.24470326293938613	0.8779409202766998	0.3909428779784575	23	0	0	1
drop_GSE205335	PIAS3	0.6424814042560855	2.262514891482952	0.03557562707267828	23	0	0	1
drop_GSE205335	PIK3CA	-0.20608479373055155	-1.1214736227210134	0.27606058409090933	23	0	0	1
drop_GSE205335	PIK3CD	0.12984181294961458	0.3362603824288609	0.7403597764556887	21	0	0	1
drop_GSE205335	PIK3R1	0.08195119240556789	0.1856271489550717	0.8547045009307324	23	0	0	1
drop_GSE205335	PIK3R2	-0.10389929996392797	-0.3986485881431025	0.6945967466502453	21	0	0	1
drop_GSE205335	PIM1	-0.843926856473975	-1.5174642521921895	0.14561279310867045	23	0	0	1
drop_GSE205335	PLA2G4A	1.9022453625023914	3.5836625857145235	0.001980706244874706	21	0	0	1
drop_GSE205335	PLCG1	0.0011472734790751533	0.0038440725409642044	0.9969729559658774	23	0	0	1
drop_GSE205335	PLSCR1	-0.23064756187490598	-0.7290299454066719	0.4748748024549076	23	0	0	1
drop_GSE205335	PML	-0.3880450439041714	-1.2344203965168812	0.2320964789518984	23	0	0	1
drop_GSE205335	PNP	-0.0662543782265574	-0.17267196699380535	0.8647353772259883	23	0	0	1
drop_GSE205335	PNPT1	-0.05909518395404027	-0.3078982496262741	0.7615096072144025	23	0	0	1
drop_GSE205335	POM121	0.4272138764491026	2.2302502345873676	0.03798596099400342	23	0	0	1
drop_GSE205335	POM121C	0.5618207506609274	2.732989543496779	0.013212994996797274	23	0	0	1
drop_GSE205335	PPM1B	0.3254378628707122	1.19588620620976	0.24645295927580388	23	0	0	1
drop_GSE205335	PRKCA	0.4453216127347587	0.9486347599695035	0.3547173090794789	23	0	0	1
drop_GSE205335	PRKCD	0.23355821963585816	0.8317236670909325	0.41589616827922393	23	0	0	1
drop_GSE205335	PRMT1	-0.21803845843585087	-0.7767888427503965	0.44684699487950064	23	0	0	1
drop_GSE205335	PROCR	-1.0282317282238123	-1.5190253642128266	0.14522161970339478	23	0	0	1
drop_GSE205335	PSMA2	-0.7771493682986781	-3.5011969170483264	0.0023888491931095823	23	0	0	1
drop_GSE205335	PSMA3	0.26521159414692147	0.7821095812473814	0.4437885214392382	23	0	0	1
drop_GSE205335	PSMB10	-0.30540153895574296	-0.7862006554858267	0.4414456916009151	21	0	1	1
drop_GSE205335	PSMB2	-0.20588388795459509	-0.8271524071076986	0.41841843670899004	23	0	0	1
drop_GSE205335	PSMB8	-0.3464417967334909	-0.8537381901590354	0.4038856310319695	23	0	1	1
drop_GSE205335	PSMB9	-1.0303619327619624	-1.8387336642200094	0.08163835147859129	23	0	1	1
drop_GSE205335	PSME1	-0.4329147168742507	-1.6506245940986197	0.11524844047176572	23	0	0	1
drop_GSE205335	PSME2	-0.44761770960242325	-1.6625402901172712	0.1128137681782953	23	0	0	1
drop_GSE205335	PTAFR	4.316843941722751e-06	7.3065928401911626e-06	0.9999942463532181	22	0	0	1
drop_GSE205335	PTGS2	1.7819978641425145	2.368835806743859	0.028595945581342787	23	0	0	1
drop_GSE205335	PTPN1	-0.5181808651672408	-2.052146686096284	0.05419358719427417	23	0	0	1
drop_GSE205335	PTPN11	0.4390254613783285	1.7404567010120926	0.09795044368649196	23	0	0	1
drop_GSE205335	PTPN2	-0.21948319944219513	-1.6912372766551809	0.1071294346238264	23	0	0	1
drop_GSE205335	PTPN6	0.005645646646891042	0.018731854452639644	0.9852503290776425	23	0	0	1
drop_GSE205335	PTPRC	-0.7532920646437372	-2.6098962513563477	0.017217567748190537	11	0	0	1
drop_GSE205335	PYHIN1	-0.2998320395004886	-1.1746970934571446	0.2546288107768232	20	0	0	1
drop_GSE205335	RAC1	0.05405444979845326	0.22798436705471964	0.8220939293450283	23	0	0	1
drop_GSE205335	RACK1	-0.11982676257636106	-1.367588741763651	0.187401415720217	12	0	0	1
drop_GSE205335	RANBP2	0.45734108446764304	2.278919935501263	0.034404839610938875	23	0	0	1
drop_GSE205335	RAP1A	-0.33496713284973667	-1.582552217545558	0.130027319564655	23	0	0	1
drop_GSE205335	RAPGEF1	-0.030233209673315845	-0.12158858056286993	0.9045015984767016	23	0	0	1
drop_GSE205335	RAPGEF6	0.4902490611590061	1.9056510933074617	0.07194066979472387	23	0	0	1
drop_GSE205335	RBCK1	0.18210124277807907	0.6458317872708121	0.5261122242188319	23	0	0	1
drop_GSE205335	REL	0.43246282354536936	1.1164674160796086	0.278143029706818	23	0	0	1
drop_GSE205335	RIPK1	0.11768076079277837	0.7739765442106177	0.44846878635731335	23	0	0	1
drop_GSE205335	RIPK2	-0.4138454613157573	-1.0509459841673248	0.306467295206084	23	0	0	1
drop_GSE205335	RNASEL	0.5470116715585591	2.5303258477074433	0.020391564261246928	23	0	0	1
drop_GSE205335	RNF213	0.3434984815541671	1.4614891195406683	0.16022358517418106	23	0	0	1
drop_GSE205335	RPL13A	-0.13459188366813035	-0.7223004828949234	0.4789064286732095	23	0	0	1
drop_GSE205335	RPS27A	-0.27688879186649595	-1.7009654403869825	0.10525888968311332	23	0	0	1
drop_GSE205335	RPS6	-0.440249320379223	-2.322490538764442	0.0314657696698853	23	0	0	1
drop_GSE205335	RPS6KA4	-0.2459004610423081	-0.8604008097084354	0.400295313170306	23	0	0	1
drop_GSE205335	RPS6KA5	0.5996016576711446	1.3760656130437512	0.1848054499839534	23	0	0	1
drop_GSE205335	RPS6KB1	0.4665223047569749	2.1441090943393233	0.045173120069872556	23	0	0	1
drop_GSE205335	RPTOR	0.6190231004671595	2.1747086294416706	0.04248888656468084	22	0	0	1
drop_GSE205335	RSAD2	0.00977374743089775	0.01750670005966452	0.9862149219316343	21	0	1	1
drop_GSE205335	RTP4	-0.7391025195958766	-2.3979711770478827	0.02691839300742831	23	0	0	1
drop_GSE205335	SAMD9	-0.3311034514244838	-0.7740861496847983	0.44840551169706355	23	0	0	1
drop_GSE205335	SAMD9L	-0.6914663366556147	-1.4126813750351417	0.17392109498284858	23	0	0	1
drop_GSE205335	SAMHD1	-0.9226846694147472	-3.268836081698633	0.00403898629988241	23	0	0	1
drop_GSE205335	SEC13	0.03094277092710557	0.11726113934294724	0.9078838065385981	23	0	0	1
drop_GSE205335	SECTM1	-0.12658665793422635	-0.22332031596358698	0.8256696856187455	23	0	0	1
drop_GSE205335	SEH1L	0.12904428476384455	0.4765272997334168	0.6391331036845543	23	0	0	1
drop_GSE205335	SELL	-0.989897187384892	-2.1754026145603724	0.042429733338399264	22	0	0	1
drop_GSE205335	SELP	-0.9091455286238471	-2.1845229563969766	0.04165930116518488	8	0	0	1
drop_GSE205335	SERPING1	-1.761391118394462	-2.671239180229766	0.015096121233367177	23	0	0	1
drop_GSE205335	SGIP1	-0.8384466963952408	-1.8569216111185074	0.07889503205273218	12	0	0	1
drop_GSE205335	SIRPA	-1.4076175465885041	-3.3991351176415496	0.003010349907542097	22	0	0	1
drop_GSE205335	SLAMF7	-0.6476032640092869	-1.0217247544547823	0.31974516061559244	21	0	0	1
drop_GSE205335	SLC11A1	-0.18112898675882766	-0.38589126689679415	0.703864076335569	22	0	0	1
drop_GSE205335	SLC22A5	0.12579344515852	0.3898143812100291	0.7010090523286417	23	0	0	1
drop_GSE205335	SLC25A28	0.2103363054666993	0.9147931531614396	0.37176451012864886	23	0	0	1
drop_GSE205335	SLC26A6	-0.15591916581062323	-0.44010684203178296	0.6648255076870356	22	0	0	1
drop_GSE205335	SMAD7	0.15299931907959546	0.3512062605270813	0.7292980517896877	22	0	0	1
drop_GSE205335	SNCA	-1.5076293819032927	-2.843442220447539	0.010390248578616217	20	0	0	1
drop_GSE205335	SOCS1	0.30684697506996605	0.5583547046534454	0.5831229427687065	23	0	0	1
drop_GSE205335	SOCS3	0.07007406273304319	0.12511639009690564	0.9017457419544034	23	0	0	1
drop_GSE205335	SOD2	-0.34851260120036454	-0.7538517454069796	0.46017929531000934	23	0	0	1
drop_GSE205335	SP100	0.03234004277078545	0.07331935256304602	0.942318371521056	23	0	0	1
drop_GSE205335	SP110	-0.2290491709193495	-1.091114371075139	0.2888666181762257	23	0	0	1
drop_GSE205335	SPI1	-1.264762522630123	-3.2468976951668367	0.004243199233238637	23	0	0	1
drop_GSE205335	SPPL2A	0.3781878427850685	1.8459325629650722	0.0805426847310318	23	0	0	1
drop_GSE205335	SRI	0.05020333122697325	0.21479033158791339	0.8322193760210886	23	0	0	1
drop_GSE205335	SSPN	-1.0016009633977494	-1.300319044344975	0.2090443672690565	23	0	0	1
drop_GSE205335	ST3GAL5	1.5271537942040845	3.126967811405603	0.005550936649592253	23	0	0	1
drop_GSE205335	ST8SIA4	0.161851676659405	0.27157974714546596	0.7888740896072585	22	0	0	1
drop_GSE205335	STAT1	-0.6948752169940313	-1.9517403992474909	0.06586779119498339	23	0	1	1
drop_GSE205335	STAT2	-0.5375469589133409	-1.9307165976959637	0.06857907553689842	23	0	1	1
drop_GSE205335	STAT3	0.135508062736074	0.6692062910569528	0.5114144204000607	23	0	0	1
drop_GSE205335	STAT4	-0.6090333168973955	-2.0437832252982555	0.05508970891104779	23	0	0	1
drop_GSE205335	STAT5A	-0.4148385905640787	-1.013295793309607	0.3236497389723242	22	0	0	1
drop_GSE205335	SUMO1	0.13074963451297444	0.91005051099088	0.3741967534472382	23	0	0	1
drop_GSE205335	SYNCRIP	0.2666176006094755	1.308709021026716	0.20624245835757718	23	0	0	1
drop_GSE205335	TANK	-0.15816853643424875	-0.8390108235819128	0.4118954638164105	23	0	0	1
drop_GSE205335	TAP1	-1.1190584786632827	-2.402130153573867	0.026686545330073842	23	0	1	1
drop_GSE205335	TAP2	-0.9835054973353634	-2.681216083559696	0.01477547561758801	23	0	1	1
drop_GSE205335	TAPBP	-0.021195525644268177	-0.1015306105918201	0.9201930780897198	23	0	1	1
drop_GSE205335	TBK1	-0.18938018086416547	-0.8972923254324798	0.3807923893859183	23	0	0	1
drop_GSE205335	TBKBP1	0.037116619654077705	0.1291565529888573	0.8985912182109071	23	0	0	1
drop_GSE205335	TDRD7	0.49621048443032095	2.0980708596255684	0.04950313897312506	23	0	0	1
drop_GSE205335	TENT5A	0.22351020677934677	1.7361661889440634	0.09872269802474656	5	1	0	1
drop_GSE205335	TLR2	0.23946323898604532	0.43776606880144026	0.6664918747917247	23	0	0	1
drop_GSE205335	TLR4	-0.23460562279938652	-0.8968876364785683	0.38100285808800405	18	0	0	1
drop_GSE205335	TMEM140	-0.9407966222599542	-2.696301949395717	0.014302909334594646	23	0	0	1
drop_GSE205335	TNFAIP2	0.38270964500729854	0.5870402812097009	0.5640879372035402	23	0	0	1
drop_GSE205335	TNFAIP3	-0.9263285248727874	-2.0402073229062174	0.05547691132996267	23	0	0	1
drop_GSE205335	TNFAIP6	-1.1561736362668416	-1.9333775314009631	0.06823052302395127	16	0	0	1
drop_GSE205335	TNFSF10	-0.20459233334880358	-0.29608991625853753	0.7703733709021491	23	0	0	1
drop_GSE205335	TOR1B	0.17104766425075754	0.8071548038076044	0.42956640688452086	23	0	0	1
drop_GSE205335	TPR	-0.09717759421337675	-0.47264751149524087	0.6418486420659516	23	0	0	1
drop_GSE205335	TRAF3	-0.4387953698819229	-1.5681488670875752	0.133350399693615	23	0	0	1
drop_GSE205335	TRAFD1	0.5575837247120303	2.9213502577580357	0.008757676598078634	23	0	0	1
drop_GSE205335	TRIM14	1.051157374107258	3.053179816175881	0.006542561158673272	23	0	0	1
drop_GSE205335	TRIM17	-0.5062877957820386	-1.380104975469035	0.18357858266436444	19	0	0	1
drop_GSE205335	TRIM2	1.5705059618126813	3.5416657585395686	0.0021791158428974724	23	0	0	1
drop_GSE205335	TRIM21	0.49419167725632623	1.4993118361802664	0.1502255733293179	22	0	0	1
drop_GSE205335	TRIM22	0.6012928179544692	1.332955899487826	0.19831053442223856	23	0	0	1
drop_GSE205335	TRIM25	-0.028373282140177543	-0.09952832255994588	0.921761436622027	23	0	0	1
drop_GSE205335	TRIM26	0.19456557671041513	0.6889613462350261	0.4991752214783683	23	0	0	1
drop_GSE205335	TRIM29	0.5703566143142819	0.5733795756892378	0.5731124622772743	18	0	0	1
drop_GSE205335	TRIM3	0.18953179861490774	0.8204528901450129	0.42213254360135644	23	0	0	1
drop_GSE205335	TRIM31	-0.46470591649261406	-0.6046790462332194	0.5525457978965436	17	0	0	1
drop_GSE205335	TRIM35	0.07333723922954023	0.26662222211194764	0.7926322198757647	22	0	0	1
drop_GSE205335	TRIM38	0.5862614744849786	1.4554480894787105	0.16186974072895108	23	0	0	1
drop_GSE205335	TRIM45	0.4730071595029697	1.2890302231294168	0.21286127000502958	20	0	0	1
drop_GSE205335	TRIM46	0.5397317965272588	1.365528927915003	0.1880365881670365	22	0	0	1
drop_GSE205335	TRIM5	0.5017371741273096	2.0534859833876675	0.0540513113075433	23	0	0	1
drop_GSE205335	TRIM6	0.7396827552213023	1.9713902590514392	0.06342037349397917	21	0	0	1
drop_GSE205335	TRIM62	0.36395911051036106	1.7445087777412753	0.0972258970092324	21	0	0	1
drop_GSE205335	TRIM68	1.1993968446907814	3.8725955972088735	0.001024995236023992	23	0	0	1
drop_GSE205335	TRIM8	0.20452480450548602	0.7870243296748998	0.44097492636700825	23	0	0	1
drop_GSE205335	TXNIP	0.18970166641762104	0.44422768560089443	0.6618962795326256	23	0	0	1
drop_GSE205335	TYK2	0.23039657059247923	0.9697047813343663	0.34437697394885075	23	0	0	1
drop_GSE205335	UBA52	-0.1646597232905245	-1.1716862881320993	0.25580689681467794	23	0	0	1
drop_GSE205335	UBA7	0.08887348883124228	0.24447250026839945	0.8094855805773791	23	0	0	1
drop_GSE205335	UBB	0.197076979677934	0.6368688765672618	0.5318093995581793	23	0	0	1
drop_GSE205335	UBC	-0.3569444111224388	-1.1509286259949811	0.26404056628397127	23	0	0	1
drop_GSE205335	UBD	-0.5287426078020767	-1.0701691000163902	0.2979504707191376	18	0	0	1
drop_GSE205335	UBE2E1	-0.3912229751297798	-1.7987648559672886	0.08796199217833708	23	0	0	1
drop_GSE205335	UBE2G2	0.5159242152155931	1.6942373649278413	0.10654956232300776	23	0	0	1
drop_GSE205335	UBE2K	0.18668846672427453	1.0327719341530712	0.3146783157041584	23	0	0	1
drop_GSE205335	UBE2L6	-0.598812667239943	-1.942632455602067	0.06703045026534604	23	0	0	1
drop_GSE205335	UBE2N	-0.14103399649954929	-0.5856667750213878	0.5649919500818427	23	0	0	1
drop_GSE205335	UPP1	-0.05887153172810283	-0.12192809572102228	0.9042363211594866	23	0	0	1
drop_GSE205335	USP18	0.3276152612894527	0.9417244586755876	0.35815430385665153	23	0	1	1
drop_GSE205335	VAMP5	-0.22281969844888672	-0.37095984321124903	0.7147713269402209	23	0	0	1
drop_GSE205335	VAMP8	0.6295793109430149	1.5751754150369548	0.131720493955626	23	0	0	1
drop_GSE205335	VAV1	-0.30715129200612246	-0.7040577880672115	0.48993664853048646	23	0	0	1
drop_GSE205335	VCAM1	-2.209101245636856	-2.631147660063185	0.016452501121508104	15	0	0	1
drop_GSE205335	WNT5A	0.3808142980994146	0.6112701752949057	0.5482651481494509	21	0	0	1
drop_GSE205335	XAF1	-0.645293346630576	-1.071484652214561	0.29737391720829126	23	0	0	1
drop_GSE205335	XCL1	-1.0645726898614285	-2.230188723912765	0.037990696121888025	19	0	0	1
drop_GSE205335	XCL2	-1.389362425974226	-3.503018476649811	0.002378994179699536	19	0	0	1
drop_GSE205335	ZAP70	-0.6830231567372326	-2.1778289922817975	0.04222350676307149	21	0	0	1
drop_GSE205335	ZBP1	-0.46629670894935815	-0.7842880054874181	0.4425400523321927	18	0	0	1
drop_GSE205335	ZNFX1	-0.19823654046652647	-0.8254224364468847	0.41937550970263965	23	0	0	1
