col,ccle,TACSTD2,CLDN1,CLDN4,CLDN7,CLDN3,CLDN5,CLDN18,EPCAM,KRT8,KRT18,KRT19,CellLineName,StrippedCellLineName,ModelType,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode,disease_group,is_lung_suffix
KYSE70_OESOPHAGUS_TenPx18,KYSE70_OESOPHAGUS,-1.01425302951882,-1.66476722817175,,-1.4595047137799,,,,-0.497565606300732,,,,KYSE-70,KYSE70,Cell Line,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,ESCC,other,False
NCIH1355_LUNG_TenPx18,NCIH1355_LUNG,-1.34487248734271,3.34837901998703,,-2.46373477560153,,,,1.65925849995852,,,,NCI-H1355,NCIH1355,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
NCIH1437_LUNG_TenPx18,NCIH1437_LUNG,1.98355746845443,1.66687858221833,,2.95526435467601,,,,2.681089498079,,,,NCI-H1437,NCIH1437,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
NCIH2122_LUNG_TenPx18,NCIH2122_LUNG,1.61566830229099,-0.0384830303116499,,2.80162279769219,,,,2.05431921636459,,,,NCI-H2122,NCIH2122,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
TUHR4TKB_KIDNEY_TenPx18,TUHR4TKB_KIDNEY,-1.03465072050055,0.162326830473686,,-0.828298681457105,,,,-2.75418740442595,,,,TUHR4TKB,TUHR4TKB,Cell Line,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,RCC,other,False
WM793_SKIN_TenPx18,WM793_SKIN,-1.40125300914726,-3.58513627731704,,-2.17400483171599,,,,-3.37855092925712,,,,WM793,WM793,Cell Line,Skin,Melanoma,Melanoma,MEL,other,False
NCIH2030_LUNG_TenPx18,NCIH2030_LUNG,-1.05960072083354,1.17196388124562,,-0.591443046049022,,,,-2.13593233998973,,,,NCI-H2030,NCIH2030,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
22RV1_PROSTATE_TenPx24,22RV1_PROSTATE,-1.07890730976738,0.25595495114632,,,1.71636651007049,,,3.16800100866701,,,,22Rv1,22RV1,Cell Line,Prostate,Prostate Adenocarcinoma,Prostate Adenocarcinoma,PRAD,other,False
A172_CENTRAL_NERVOUS_SYSTEM_TenPx24,A172_CENTRAL_NERVOUS_SYSTEM,-1.49466174243769,-0.661161047294605,,,-0.891457434215608,,,-2.70150866575435,,,,A-172,A172,Cell Line,CNS/Brain,Diffuse Glioma,Glioblastoma,GB,other,False
BT20_BREAST_TenPx24,BT20_BREAST,3.75653904387649,-0.366843238956301,,,-0.138000847739378,,,3.35915069699886,,,,BT-20,BT20,Cell Line,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,IDC,other,False
CALU6_LUNG_TenPx24,CALU6_LUNG,-1.58088192975724,0.497086775269039,,,-0.902105213808356,,,-0.86670438923675,,,,Calu-6,CALU6,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,NSCLC,True
FADU_UPPER_AERODIGESTIVE_TRACT_TenPx24,FADU_UPPER_AERODIGESTIVE_TRACT,4.61441491574313,-0.13407501791643,,,-0.0841442074754983,,,2.10869042370214,,,,FaDu,FADU,Cell Line,Head and Neck,Head and Neck Squamous Cell Carcinoma,Hypopharynx Squamous Cell Carcinoma,HPHSC,other,False
KP4_PANCREAS_TenPx24,KP4_PANCREAS,-1.82286139959631,-0.228702323510309,,,0.186251330719795,,,-1.39692381676931,,,,KP-4,KP4,Cell Line,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,PAAD,other,False
MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx24,MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.29667642239757,0.385322822362733,,,0.0475262610149561,,,-2.22872094540852,,,,MONO-MAC-6,MONOMAC6,Cell Line,Myeloid,Acute Myeloid Leukemia,Acute Monoblastic/Monocytic Leukemia,AMOL,other,False
OVCAR8_OVARY_TenPx24,OVCAR8_OVARY,-1.60110130195668,-0.668145896602515,,,-0.873983984755282,,,-0.633901217849141,,,,OVCAR-8,OVCAR8,Cell Line,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,HGSOC,other,False
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx24,THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.32852058096865,-0.431006485865422,,,-0.239359268743771,,,-2.49684247436472,,,,THP-1,THP1,Cell Line,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,AML,other,False
