gene	spearman_r	spearman_p	n_expr	padj
SVIL	0.13607787953228295	3.0440855513278335e-58	6086	1.5293515949331942e-56
ITGB8	0.13601665551333858	3.425283494388757e-58	3965	1.7166167675458915e-56
DUSP6	0.13586131472689478	4.619531258067532e-58	5923	2.309424284359525e-56
GDF15	0.13566331787160166	6.760023055893063e-58	9027	3.371208549519939e-56
SERTAD3	0.13563128864656754	7.189073890626722e-58	3271	3.576388057795357e-56
MPRIP	0.1356027290641217	7.594465480078236e-58	3589	3.7688231258960382e-56
PCBP1	0.13548315869336836	9.554019900156964e-58	10167	4.729705900328925e-56
NELFE	0.13546587933651105	9.876086894299021e-58	5883	4.877249043639592e-56
EPS8L2	0.13532051408570311	1.3050941070196555e-57	6351	6.429489099557754e-56
DDX17	0.13529212968871393	1.378047231697765e-57	8485	6.756092913470902e-56
GOLM1	0.1351245907692383	1.899287301491846e-57	7159	9.244564594335731e-56
CBLB	0.13510875849677778	1.9577070475245873e-57	2186	9.506119603733624e-56
EGLN2	0.1348978573452106	2.929954000632677e-57	5403	1.419314471380464e-55
BAIAP2	0.1348878197486697	2.986675833625838e-57	6150	1.4433466522643722e-55
LIMA1	0.1348476848906139	3.2246157839773135e-57	3914	1.554632460032958e-55
CAP1	0.13456976700887655	5.479203426696234e-57	7897	2.6353410415083755e-55
RBM39	0.13448711565419372	6.413500808632304e-57	10686	3.0774190523122898e-55
SRD5A3	0.13444863751651706	6.901023282930155e-57	6790	3.3035393767366355e-55
S100A16	0.13444086141968778	7.003942372081835e-57	9032	3.344918078262235e-55
ARID1A	0.13442935256356756	7.159077767326962e-57	5804	3.4109812545407354e-55
TDRD1	0.13437336517814197	7.963988045667993e-57	575	3.785598720443167e-55
MARCH6	0.13432365131896618	8.753917128312295e-57	5886	4.1513611204054824e-55
AMIGO2	0.13428632101045546	9.397950026700039e-57	2184	4.436050969579783e-55
CITED4	0.13411434858473056	1.303015095969306e-56	1632	6.136263898582135e-55
ISG15	0.1340274215180509	1.5367840260825263e-56	7708	7.220394763286351e-55
PTPN14	0.13398299581404996	1.6719346489389845e-56	2416	7.837241932913295e-55
TRNAU1AP	0.13388516475597637	2.012738585205416e-56	4436	9.413031120717587e-55
GTPBP4	0.1338443758655872	2.1745074158406416e-56	3747	1.0146201613636208e-54
IGF1R	0.1337115195536266	2.7966787083823886e-56	2920	1.3019309115604895e-54
RGL2	0.13368050532113018	2.965769754264015e-56	4080	1.3774880709907712e-54
ID1	0.13355905749765232	3.7317584879308183e-56	6899	1.7293036993043794e-54
ARRB1	0.13335802882381956	5.455879247193435e-56	2984	2.5167722972792082e-54
MS4A15	0.1333358105854726	5.689576352763716e-56	997	2.61862429097608e-54
YY1	0.13328815317293596	6.225014748149518e-56	7471	2.8585774738278456e-54
MISP	0.1332579208502402	6.590397840372149e-56	3802	3.0195328434770545e-54
LCN2	0.1331350805731096	8.308124291043313e-56	5490	3.7979729444888765e-54
PLD3	0.13308551441684566	9.121466646712386e-56	8098	4.160413674793737e-54
DBN1	0.13304814153240824	9.786737109287396e-56	2102	4.453843118995656e-54
UBALD2	0.13298265068325416	1.1071132650795236e-55	6140	5.027086787767134e-54
GADD45B	0.13297653852650787	1.1199246231880462e-55	7184	5.073908499296378e-54
SERBP1	0.13291043637917802	1.2682730532067178e-55	9181	5.73321562604382e-54
SLC7A10	0.13270616328138155	1.862029710257307e-55	700	8.398581562020569e-54
KLC3	0.1325741614119851	2.385701555744158e-55	1067	1.0736714961627313e-53
BARX2	0.13226808176155358	4.234077084334109e-55	1382	1.8929308938486656e-53
CYP2S1	0.1321827391216236	4.967300641014991e-55	1932	2.215852771663325e-53
MUC16	0.1320625523868661	6.219041381878466e-55	2879	2.768155327368141e-53
LUZP1	0.13194332314518895	7.770674966056758e-55	3237	3.451233912167484e-53
PUM1	0.13192984388124268	7.968734261319911e-55	6368	3.531471600480573e-53
ERCC1	0.1319122188322892	8.23531305964301e-55	4712	3.6416590233458425e-53
SDF2	0.1318949549264708	8.505036033660145e-55	5948	3.752754703808695e-53
RCC2	0.1317347664032772	1.1467086280808686e-54	4078	5.048751632138262e-53
RAB7A	0.13169294229813158	1.239681894984612e-54	8570	5.446282126082829e-53
PLSCR1	0.13166411838354392	1.3080886560845982e-54	5845	5.734400745690948e-53
AKAP9	0.1316429679903919	1.3606632525932434e-54	8123	5.952021990923505e-53
GNAI3	0.13153169717819768	1.6739289228973418e-54	4439	7.3066097522682465e-53
TMEM106B	0.131409228717848	2.1022711680174504e-54	6329	9.156608990826222e-53
ATP1B1	0.13138964908832607	2.180217649654161e-54	11199	9.475776795509744e-53
CTGF	0.13138047574342568	2.2177202396889755e-54	2325	9.618176860035714e-53
MUC20	0.13126125803131158	2.767702423035218e-54	1250	1.1952352357520389e-52
MTF2	0.1312061408502747	3.0659880806420945e-54	3630	1.3212390673629002e-52
MAGED2	0.13120364104836624	3.080250632354988e-54	4030	1.3245730314599406e-52
TRA2B	0.13117567603602034	3.244379063300945e-54	7879	1.3922021532308517e-52
DNAJB6	0.13098049200799908	4.659641812708184e-54	8417	1.9910894710008004e-52
YOD1	0.1307755285807713	6.810705151799952e-54	2257	2.9041361862622613e-52
RAB9A	0.13073747481756642	7.30747309674111e-54	4185	3.1094293803889796e-52
CTSB	0.1307153295646915	7.613005063786006e-54	9184	3.2326603301185055e-52
TMEM165	0.13070866087930783	7.707479011593085e-54	8724	3.2659436638477004e-52
LGALS3BP	0.13056586302287435	1.0035501513241478e-53	9276	4.242817388182285e-52
WASF2	0.13056483034389624	1.0054664057327088e-53	8161	4.242817388182285e-52
EPHA2	0.13046706217009357	1.2044069512086463e-53	5314	5.071752674000393e-52
HEBP2	0.13031684382063044	1.5890010059343737e-53	9542	6.677423067795028e-52
PLAU	0.130140068106825	2.200745901453915e-53	3948	9.229037099547543e-52
AMOTL2	0.13013753792405966	2.2110215620563094e-53	3989	9.253011267022044e-52
SPTAN1	0.13013633689809315	2.215915914616786e-53	5233	9.254412617073437e-52
RER1	0.1300947728482961	2.392108346518816e-53	8130	9.969737804782833e-52
FUS	0.13008336288638944	2.442870319344374e-53	9877	1.016043829338786e-51
ITGA3	0.1300777250809932	2.468346940332734e-53	7716	1.0245406512869836e-51
TAF11	0.1300681657584802	2.512150469039278e-53	3443	1.0405942463283718e-51
ZFAND5	0.13003338037362797	2.6781810987054714e-53	8884	1.1071087934913432e-51
NDRG2	0.12996758305858086	3.0226829176138653e-53	1207	1.2469795768050533e-51
CSNK1D	0.1299628136738082	3.0493049784469953e-53	6618	1.2554106115119404e-51
RBX1	0.12990512280779162	3.390429074787877e-53	9451	1.39302710386578e-51
RBM23	0.12986773808687085	3.6315092499491966e-53	3719	1.4890655201256332e-51
HIST1H2AE	0.12986354810749434	3.6595707808970574e-53	1453	1.4975465350779753e-51
CSNK1A1	0.12986201897348693	3.6698655303317587e-53	9357	1.498737639218183e-51
BAG6	0.12970574869921236	4.889344863007652e-53	4960	1.9927516603306487e-51
CD151	0.12956824741882636	6.2915642913441725e-53	10541	2.5591158401084702e-51
TMCO1	0.12947176400566468	7.508069200390119e-53	7234	3.0478256112063646e-51
UBE2D1	0.1294436572235658	7.90462284093698e-53	4457	3.202397800449059e-51
FOXO3	0.1293935056328796	8.664700741320146e-53	3404	3.503335277820219e-51
JMJD1C	0.12919586186469856	1.2437513807773419e-52	5372	5.0187717247788684e-51
RBMS1	0.1291946498481767	1.246509146900803e-52	6998	5.019919871953491e-51
MLLT3	0.12906979175224065	1.565803072470093e-52	2477	6.293288111272372e-51
TMOD3	0.12892682843594125	2.032450148596843e-52	6175	8.152695783808325e-51
HIF3A	0.128891859235739	2.1662549448356602e-52	845	8.672283356080748e-51
ZNF322	0.12887232714798036	2.244772378446124e-52	2467	8.968926174275784e-51
GNG5	0.1288453469834946	2.357911138738263e-52	10972	9.40246019311798e-51
BTG1	0.12876929736124615	2.7083011373724407e-52	9837	1.0778507487303613e-50
RICTOR	0.128763093135807	2.739075804060511e-52	3750	1.0879651975541328e-50
RAI14	0.1287529087223873	2.790349927777902e-52	5560	1.106166650080236e-50
CDC42EP1	0.12870679084782233	3.034757977205979e-52	6219	1.2007111630282604e-50
AGRN	0.12868232148311026	3.1729742242816713e-52	7145	1.2529544324950405e-50
JARID2	0.12866681069104652	3.263814924570529e-52	1889	1.2863233305632627e-50
RNASET2	0.12859501448924557	3.719204301191616e-52	4910	1.4629591027381054e-50
SRRM2	0.12854540903505776	4.070269766330281e-52	9827	1.5979548442399559e-50
CRIP1	0.12854106636563115	4.102530694389294e-52	5129	1.6075109170660134e-50
CXXC5	0.12835985822619816	5.701830616878009e-52	6546	2.229866204831849e-50
DSG2	0.1283319163069821	5.9984692044028305e-52	6452	2.3413640277262357e-50
FCGRT	0.12832520085645732	6.072022500232523e-52	8741	2.3655247732671694e-50
TAC3	0.12825091431346866	6.948084657937806e-52	895	2.7016336073211425e-50
HMGA1	0.12824481318788655	7.025394987548018e-52	8705	2.726471167538473e-50
CAPN2	0.1281254093747573	8.723159822717791e-52	9855	3.378892651177538e-50
KIAA1522	0.12811137805703454	8.947761058534849e-52	6794	3.4592896420015585e-50
ANKRD36C	0.12795066515994485	1.196969329296613e-51	3103	4.610035384579384e-50
YWHAZ	0.12792289238199656	1.2586480359774082e-51	11127	4.838405148907851e-50
CAPN1	0.1278495402819862	1.4371902418882932e-51	8044	5.514300631305612e-50
APMAP	0.12766025968274136	2.0230975834812245e-51	4662	7.718573618781657e-50
ANKLE2	0.1275574572421414	2.4354396702518693e-51	4685	9.274318759306227e-50
C15orf48	0.1275551617946981	2.4455437200530428e-51	8988	9.295355971145432e-50
EVPL	0.12753962947244932	2.5150188309175753e-51	3554	9.541558357221314e-50
C5orf42	0.12744782908858665	2.9676562964157716e-51	2428	1.1216856582560692e-49
AKIRIN1	0.12742420263916931	3.0967250307696786e-51	4635	1.1682941998054307e-49
MED29	0.127336494076573	3.6266770484017156e-51	4116	1.3656895000261526e-49
HMGB3	0.1273347896863679	3.6378232166974415e-51	4919	1.3673499598019995e-49
TIMM50	0.12733256961481482	3.652392933403662e-51	4264	1.3702887129259544e-49
ADAM10	0.1272007011595787	4.630539491524029e-51	4115	1.7308666677617534e-49
SEP15	0.12718930101730877	4.726455492964921e-51	7773	1.763471822439504e-49
PINK1	0.12715974568033872	4.9844322922654444e-51	3132	1.8563123346075547e-49
TMED10	0.12709308887799156	5.618865775543414e-51	8163	2.0887567517619905e-49
IFI6	0.12704775599890344	6.095649505464921e-51	7114	2.261853711378821e-49
CCNG2	0.1269194857493443	7.674212710142553e-51	3685	2.8423995506891133e-49
DMWD	0.1268653284502135	8.45726357360803e-51	2131	3.1267227459657957e-49
F3	0.12686170245755365	8.512445753284141e-51	4953	3.141402026443786e-49
METRNL	0.1267366666319348	1.0651267519417891e-50	3452	3.9235712675431026e-49
ARHGAP5	0.1267249075971389	1.08780552560603e-50	4278	3.999853035004636e-49
HSPG2	0.12665715275307532	1.2281626506335285e-50	4265	4.507778900525991e-49
ADAR	0.12656711513841057	1.4429424540613963e-50	7226	5.286534835755264e-49
RSF1	0.1264955752038555	1.6399331569910038e-50	7074	5.997427619359713e-49
LGALS9	0.12649451028441272	1.6430591804518193e-50	4602	5.998052551372406e-49
PHACTR4	0.12639974847087979	1.9463481850372027e-50	4596	7.092464831544005e-49
PSMD8	0.12629597191361636	2.342726660663468e-50	8979	8.521563267291473e-49
PAWR	0.12627098547622326	2.449592692551631e-50	5781	8.894343985817613e-49
APH1A	0.12626088669347243	2.4941493820826327e-50	8190	9.039955358594856e-49
ZNF207	0.12617579728632342	2.9030758305249497e-50	7595	1.0503338704485722e-48
CFLAR	0.1261247430684117	3.179790726172691e-50	9180	1.1484023553225464e-48
PLEKHA1	0.12599459091217585	4.009810904762191e-50	4286	1.4455973700525433e-48
TUBB	0.12595595430571782	4.29540832458736e-50	9446	1.5458138787969794e-48
DSC2	0.12581586255249272	5.511491992751941e-50	2646	1.9799425305643566e-48
OSR2	0.12579366514658002	5.7334008906276e-50	1097	2.056021870619583e-48
SPSB3	0.12573959229266268	6.311898371543844e-50	4699	2.259481503478402e-48
SNX18	0.12571211159048512	6.627806365735638e-50	2774	2.3683905951643704e-48
CCK	0.125674284539428	7.088547569024969e-50	514	2.528580843734618e-48
PPP1R2	0.12566409353358307	7.218037377867244e-50	5035	2.5702544676942358e-48
YPEL5	0.12563857344351645	7.552726894835791e-50	7733	2.6847232536686875e-48
EFHC1	0.12561661151255984	7.853090669977743e-50	2374	2.7866115616877313e-48
DAD1	0.12559230133768529	8.199452480322032e-50	9000	2.9044378183786434e-48
ZSCAN18	0.1255855369180288	8.298505112851583e-50	1636	2.93440345427785e-48
UBE2H	0.12558285760156845	8.338067351514416e-50	7508	2.943265270151097e-48
AAMDC	0.12556979056296663	8.533719553207134e-50	3928	3.0070990585320346e-48
ZNHIT6	0.12547462081350638	1.010344253980227e-49	1839	3.554065393940497e-48
CAPZB	0.12545080204871156	1.05393424262127e-49	8688	3.700986733993757e-48
RP11-350J20.12	0.12531885961653533	1.3315733759999565e-49	2698	4.6678661161780856e-48
ECH1	0.12524819079100005	1.5090774638247237e-49	7959	5.280990566077658e-48
SOWAHC	0.1252222752855905	1.5799140841588956e-49	2273	5.519365949427384e-48
USP11	0.1251589200494238	1.767333737912911e-49	2334	6.1635004945736e-48
NEDD4L	0.1251421424332907	1.8205685869877463e-49	6548	6.3382642555901e-48
GGA1	0.1250603504355114	2.103845880151898e-49	4228	7.311945176274498e-48
TM4SF4	0.12499102773342155	2.3780058990296187e-49	1629	8.250664227795585e-48
KMT2C	0.12495707825106404	2.5249636496278233e-49	5481	8.745595084726267e-48
PAF1	0.12495514654645583	2.5335921102555992e-49	2960	8.760531356364208e-48
LSP1	0.12480785738615756	3.2857514994294907e-49	1328	1.1341989487061287e-47
ALPPL2	0.12475579195100787	3.601725466031938e-49	494	1.2411582645848938e-47
MORF4L2	0.12465770699841965	4.281399220164221e-49	8635	1.470381725409022e-47
RANBP9	0.12461879101113071	4.585172176187384e-49	3369	1.5720479672310024e-47
YTHDF2	0.12450365469111557	5.615350787710072e-49	7221	1.922002950053142e-47
KIAA1217	0.12446576393626722	6.002415097285489e-49	2940	2.0510272597576358e-47
TM2D1	0.12429351324999582	8.124837977939572e-49	5040	2.7715938897183105e-47
EHD1	0.12418223159786011	9.877870025221043e-49	3804	3.363945099025361e-47
SERPINB2	0.12418048188662882	9.908246082267589e-49	312	3.3686377006999205e-47
BCR	0.12390068886207116	1.6180185619265545e-48	3568	5.482624833292701e-47
SRPX2	0.1238772065246109	1.685918648430944e-48	1304	5.703181801200479e-47
TGIF1	0.12376924295550644	2.0364534568514047e-48	6450	6.877520102115301e-47
SLC35A3	0.12371929612287245	2.2222999237015722e-48	3541	7.492694609862261e-47
NONO	0.12360021256368334	2.736328146321425e-48	7886	9.210489616233163e-47
SF3B1	0.12356484738513422	2.91063405442479e-48	6328	9.780983344811252e-47
GTF2I	0.12353637291416956	3.0589735384660027e-48	9689	1.0262477009957761e-46
ATF6B	0.12349080381340585	3.312177986378355e-48	4238	1.1093609998270872e-46
WDR11	0.1234572181025848	3.51205066005265e-48	3191	1.1724357277481683e-46
DMD	0.12345245008378442	3.541382318381819e-48	927	1.1802863204629849e-46
HES4	0.12343639572558521	3.641948893622251e-48	6821	1.2117896811449141e-46
KLHDC3	0.12343546791167696	3.6478469487093785e-48	4244	1.2117896811449141e-46
EWSR1	0.12342376998629793	3.723030521189309e-48	5989	1.2347442890290753e-46
TLE1	0.12332515181593681	4.4213584269782985e-48	3179	1.461568599224406e-46
YPEL1	0.12331856217013897	4.4724166719820343e-48	1460	1.4760429461986887e-46
PAK2	0.1233019877302474	4.603448710709898e-48	4799	1.5168214039168635e-46
GNL1	0.12324512190083337	5.082738343362357e-48	4072	1.6693258924793812e-46
BID	0.12322967578003995	5.221292282446879e-48	5604	1.712060895909924e-46
RUNX1	0.12317432996181812	5.749338242200737e-48	7192	1.8821664242249733e-46
SPINK1	0.1231619449580281	5.874595103693125e-48	2086	1.920074989044434e-46
YIPF2	0.12306156334308022	6.995307078910635e-48	5014	2.282696909656739e-46
BACH1	0.12300766127974223	7.682430662648852e-48	2456	2.5028939833031098e-46
CKB	0.12296882771370937	8.218710565376586e-48	7236	2.6733200055360348e-46
C10orf54	0.12295132802893446	8.472399246455696e-48	3360	2.7514286000849805e-46
DDX6	0.12291170919454113	9.075905265945126e-48	5434	2.938016733379398e-46
ATL2	0.12287617723221962	9.653448819787701e-48	3057	3.120000807248901e-46
UBA1	0.12284053494774652	1.0269523231297005e-47	5045	3.3138396347477793e-46
RBMS3	0.12278313050509988	1.13450399378561e-47	1593	3.655083739978814e-46
ACTG1	0.12277257573661027	1.1554657468661696e-47	13404	3.716717632986156e-46
COL2A1	0.12265039260168269	1.4280665118952183e-47	544	4.584763364685732e-46
KLF4	0.12264967454252709	1.4298444153550122e-47	7181	4.584763364685732e-46
MEX3A	0.12262021292180492	1.5047218632156565e-47	2292	4.817246002789934e-46
TMEM98	0.1226032275775381	1.5496507655658218e-47	5364	4.953269541525903e-46
GEMIN7	0.1224664099673036	1.9637763137016093e-47	3234	6.2572633970489116e-46
LGSN	0.12245192463065384	2.0136087569377685e-47	954	6.405990115919418e-46
SNRPD3	0.12243704787211662	2.0660978160505218e-47	6918	6.5626897296365325e-46
MAGEF1	0.12242675534286049	2.1032072429522673e-47	4352	6.6701245953440894e-46
PGM2L1	0.12230801897384722	2.58239343833053e-47	4382	8.177042062058466e-46
WEE1	0.12214811460473833	3.4035312773773184e-47	5196	1.0760354258088385e-45
EPC1	0.12203074843016896	4.1671305275298247e-47	5256	1.315400440393046e-45
PPIC	0.12202382887858298	4.217131669133773e-47	6616	1.329116793298264e-45
GALK1	0.12200601251846113	4.34863859099324e-47	3383	1.3684390307192217e-45
DUSP1	0.12199957336500149	4.397164904740492e-47	11340	1.3815674314476437e-45
EFEMP1	0.12197164723272916	4.61393308930203e-47	4697	1.4474343108742396e-45
MEA1	0.12196182579257288	4.692669976493514e-47	6349	1.4698630017421118e-45
RCAN3	0.12185690027310192	5.62200201792871e-47	2917	1.7582399839429742e-45
PCYOX1	0.12172726501397427	7.026621178280864e-47	4490	2.1941435393164107e-45
TPR	0.12160478608091482	8.672786472874514e-47	6277	2.704017619661045e-45
ILK	0.12159455221788489	8.826579624952931e-47	4816	2.747746727724995e-45
RAB40B	0.12157377000613183	9.14729299556287e-47	2914	2.843225205680545e-45
FN1	0.12153215573509718	9.82475965096131e-47	4263	3.049130682500944e-45
FNDC3B	0.12138153053662547	1.2721659614533919e-46	5768	3.9421606900182436e-45
PLEKHG2	0.12137729525750958	1.281436741821472e-46	1720	3.964835601943661e-45
ADD3	0.12132224078920877	1.4082445222342759e-46	3802	4.3505538915965144e-45
TMEM2	0.12106172353781854	2.199591667021717e-46	1968	6.784971438531883e-45
SIRT2	0.12105554176697603	2.2229634816120606e-46	3215	6.846660058616085e-45
MXI1	0.12098431352920457	2.510761581451355e-46	3620	7.721352699805782e-45
PSMD2	0.12096393906518364	2.599702921089659e-46	5686	7.982779151188625e-45
GGNBP2	0.12076841771794361	3.629713149601381e-46	6227	1.112874438028085e-44
AKT2	0.12074012791410091	3.809122823660588e-46	3512	1.1661201501031517e-44
PAK4	0.12063341600450952	4.5689399102171975e-46	3261	1.3966230927361216e-44
DYRK1B	0.12062557189971831	4.630405362228186e-46	2002	1.41328327273903e-44
SDC4	0.12056291318875059	5.151860362343143e-46	10875	1.5700797263435253e-44
SLC35B2	0.12047670593421916	5.966045112946252e-46	3850	1.815484522600751e-44
HDAC2	0.12046699381097775	6.065444053768025e-46	4938	1.8429688317264913e-44
AP2M1	0.1203875197739622	6.9432372524917786e-46	7816	2.1065304411633131e-44
MRPS18B	0.12034314844166057	7.487165301986414e-46	5362	2.268164091558481e-44
ZNF146	0.12031933710041808	7.796328767362419e-46	3871	2.3583023098532793e-44
IRF9	0.12031158875084898	7.899646308441454e-46	1390	2.385998826226729e-44
KRT13	0.12025477277096978	8.700028047622533e-46	885	2.6238405539761445e-44
MAPK1IP1L	0.12021759617883257	9.266907030556084e-46	4781	2.786524622210323e-44
