gene	spearman_r	spearman_p	n_expr	padj
NDFIP2	0.20211126121710304	2.439087635505053e-94	6133	1.1803331684222554e-92
MAP3K13	0.20192868845370754	3.611091961931215e-94	7689	1.7438153141637517e-92
MTDH	0.20173941763294914	5.421580978512121e-94	9076	2.6126097580905677e-92
ACAP2	0.2016543732917322	6.506810508726895e-94	6831	3.1289983113035124e-92
KLK7	0.2013445570090732	1.2639856747473653e-93	792	6.052881713435295e-92
VMA21	0.20116894511275343	1.8407186688949497e-93	6545	8.79633433898174e-92
TGFA	0.20100492022351102	2.6141033141279884e-93	3113	1.2466175014442368e-91
FBXO45	0.20072642233814253	4.7387713758829565e-93	5734	2.2504749031056574e-91
PHACTR2	0.20063481695414198	5.761786744504525e-93	4782	2.730658354244727e-91
ARPC2	0.20048451391473912	7.938776841475118e-93	9582	3.754632230716624e-91
IFIT1	0.2004015217567065	9.474686003878576e-93	3519	4.4718178509663943e-91
ATP11B	0.1999058039975978	2.7205023012807555e-92	5730	1.2787475775979093e-90
PAK4	0.19986241380302933	2.9832317622023527e-92	5552	1.3993736229324656e-90
KDM7A	0.19975770316292502	3.726225735597472e-92	3181	1.7407773100434787e-90
EIF4G1	0.19948937133650735	6.584485341648576e-92	8089	3.0698155440393297e-90
NCEH1	0.19918799757518776	1.2467909597792125e-91	5185	5.777553744528399e-90
DSTN	0.19911574563200335	1.4527811500309328e-91	9592	6.718527020042246e-90
XPA	0.19892098777907113	2.1931698437690007e-91	4470	1.0122118687399062e-89
BTG1	0.1987730624767153	2.9978212937205807e-91	8172	1.3780365698469475e-89
CAP1	0.19851653325851562	5.151506317393896e-91	8043	2.3633050381676237e-89
KMT5A	0.19839469231537044	6.660336104939365e-91	7083	3.049396997506969e-89
TOLLIP	0.19812161690960348	1.1837658306815418e-90	5445	5.4090080924647824e-89
NDRG4	0.19808083408319851	1.2898410731179354e-90	3876	5.881983008981949e-89
GIPC1	0.19805508443616376	1.3616450267894982e-90	6076	6.197105877876491e-89
SPTSSB	0.197969467416243	1.6303067457315368e-90	2995	7.405143788829701e-89
RALY	0.19771442647882845	2.786226594338693e-90	7496	1.2630526802557497e-88
BSPRY	0.19758025484458996	3.6925817055166306e-90	3945	1.6706201017976426e-88
HAS3	0.1975077269326472	4.299429893600071e-90	4882	1.941344938964536e-88
AKIRIN2	0.19742800290894197	5.081804344150612e-90	4970	2.2901066413777354e-88
LRRC58	0.19723785376533826	7.569464406316023e-90	6798	3.404477932393666e-88
NAPRT	0.19651077621664081	3.460154291691173e-89	3067	1.5501761551330492e-87
PLCXD2	0.19632306602375665	5.1176464892345085e-89	2061	2.274972387016689e-87
LINC00958	0.19573712510025307	1.731915399030864e-88	2266	7.654465399416177e-87
ADAM9	0.1956511901446384	2.0703058633930475e-88	5957	9.1324376720211e-87
RAB18	0.19533366341649946	4.000425034484166e-88	7419	1.7612619854318196e-86
ZBTB7C	0.1950674047991739	6.943903287111687e-88	4307	3.0513266973135608e-86
GABRE	0.19501060636725748	7.809945401005444e-88	3292	3.4253255756838024e-86
C9orf78	0.19496847722057864	8.52116237058048e-88	7326	3.7301225659613565e-86
DHX36	0.1949429536079122	8.983099387913083e-88	7020	3.924844452570482e-86
INO80C	0.19481094704451563	1.1801947602883043e-87	5508	5.146636390017704e-86
BDH1	0.19441615205112592	2.6663800879014616e-87	4208	1.1605583767795774e-85
TRMT6	0.19429316392849272	3.4358503567018814e-87	5708	1.4926427174626468e-85
ACTR3	0.19428221596055087	3.5142480519356745e-87	9068	1.5238151571890454e-85
SET	0.19424219028680312	3.816360568640729e-87	9368	1.6516920513864348e-85
ELOC	0.1941996959925964	4.165496412913248e-87	7662	1.7994003148663668e-85
WASL	0.1941325049919499	4.783664696274448e-87	6633	2.0625507669763778e-85
MAFB	0.19404881864798423	5.682985077540694e-87	3749	2.4411294327458508e-85
NDRG1	0.19380814525409726	9.322795768461999e-87	6997	3.9896695771824876e-85
FOSL2	0.1937579821185944	1.0335128303268228e-86	7123	4.4146587154630653e-85
GFM1	0.19366408025478046	1.2533956628137528e-86	5666	5.3439386084799e-85
MEF2A	0.19337146128164262	2.284872010074564e-86	4556	9.723635281463887e-85
TIAM1	0.19285013347772953	6.643648139596961e-86	1948	2.8168576899459355e-84
TXNRD1	0.19280225554791605	7.326736635431e-86	7668	3.1007506447143223e-84
PCDH1	0.1926127878117004	1.0789489269874873e-85	1656	4.549435751330695e-84
MT-RNR1	0.1922735628966047	2.1553063098701328e-85	10045	9.021608783905312e-84
PDCD5	0.19203688649923317	3.4900900170337635e-85	7760	1.4582091950950905e-83
MALL	0.1916269730458538	8.030263081415046e-85	5209	3.34905771929997e-83
DNAJA1	0.1913463653320824	1.4190167133590266e-84	8980	5.8859684215242955e-83
KRAS	0.19114874588050154	2.1178112534490694e-84	6967	8.768656052638042e-83
CDK5R1	0.19093895706616873	3.2380623465751367e-84	2063	1.3382824163196485e-82
MAP3K8	0.19077989341520138	4.466350803095717e-84	2650	1.8426106964282294e-82
EFHD2	0.1907702627812829	4.554126792157175e-84	7541	1.875449916669682e-82
TUBB2A	0.19055543018794183	7.028026153894728e-84	4394	2.8838794976393074e-82
TPD52	0.19046123639617815	8.499208465054966e-84	7262	3.481336495918407e-82
SLC9A3R1	0.1902892748605638	1.2021575771139213e-83	6706	4.91534590086259e-82
ENTPD2	0.19019300179638216	1.459493136085008e-83	3471	5.956913444042333e-82
KLF3	0.19006529966660765	1.8874408543227004e-83	5945	7.68989668143057e-82
DNAJB6	0.1896945786138498	3.977427090211533e-83	7164	1.6176280601998607e-81
GJA1	0.18947174965122937	6.2210036541880535e-83	4377	2.5211551558262468e-81
CDV3	0.18944378254189703	6.5799778469355946e-83	7339	2.6619317787126747e-81
RHOB	0.18943786652889336	6.658520849698814e-83	9461	2.6889639304646374e-81
GTF2IRD1	0.18938991558389115	7.330618547210943e-83	3567	2.955179758100608e-81
EMD	0.18923183502851318	1.0063308322032084e-82	7686	4.0496871279082793e-81
OLMALINC	0.1891096424466467	1.28534092780325e-82	4244	5.154396888452963e-81
MARK2	0.1891059357334591	1.2949145797510032e-82	6197	5.183726113495377e-81
RARG	0.18875274419939428	2.624292070620932e-82	4963	1.048711002019215e-80
MKNK1	0.18829162888989198	6.585675191648921e-82	4377	2.618062695771975e-80
CADM4	0.18822661572030333	7.496433992800325e-82	3192	2.974968908769098e-80
SEM1	0.18822329403379864	7.546200565378496e-82	8826	2.989546607403315e-80
GSN	0.18798095109773788	1.2224621286519102e-81	8066	4.834626949485779e-80
ERMP1	0.1877733406062535	1.8470848580840503e-81	5323	7.292329169489148e-80
ADD3	0.18752936886583818	2.998212602377112e-81	7438	1.1816666782358452e-79
HK2	0.18731511387234348	4.58535156727021e-81	5652	1.8010067508569192e-79
EPHA2	0.18729988555688104	4.725831758502585e-81	3196	1.853010750026193e-79
FAM83H	0.18728360015097592	4.880815108571904e-81	6258	1.9105142826010638e-79
ST14	0.1869444399758529	9.551129978050624e-81	4824	3.713285075195343e-79
ZYX	0.18692606178385487	9.904616048329844e-81	6430	3.844197680483756e-79
TFAP2A	0.1858796304809063	7.794103732520952e-80	5718	2.97968585694276e-78
SERTAD1	0.18583983850881203	8.428091600686566e-80	4145	3.2166982551838343e-78
ZYG11A	0.18583553726378327	8.499628855947991e-80	701	3.2386127358427744e-78
PLCD3	0.1856667259198136	1.1841134819612389e-79	1633	4.50434412093315e-78
MDFI	0.1855772030529757	1.411556607693571e-79	2508	5.360643289283961e-78
DNAJB11	0.18542426799579545	1.905294179705791e-79	6126	7.211821434668553e-78
HMGA1	0.18516060319553282	3.1935379930274614e-79	8513	1.2048252382247353e-77
AKR1B10	0.18510625207806064	3.551963160636103e-79	6417	1.3378477993213617e-77
KCTD1	0.18510031545274613	3.593465514687642e-79	5323	1.3512608520640184e-77
ESRP1	0.18506901013519983	3.820448365349053e-79	7147	1.4342625958163105e-77
ATP2B1	0.1849819603722648	4.529573800156439e-79	7360	1.694932525742062e-77
NR1D1	0.18474762013275214	7.160275065385263e-79	2688	2.674957482895882e-77
EML2	0.18455109724994673	1.0507550050804824e-78	4817	3.912697777035082e-77
YWHAG	0.1845346857229816	1.0849338274201412e-78	8520	4.033421739605057e-77
TJP1	0.18435158354868322	1.5502977960484392e-78	4066	5.744867664904539e-77
GLTP	0.18402477657984245	2.9287240511073044e-78	7265	1.083533423940312e-76
RAB2A	0.18386818138860436	3.9707257279195955e-78	8992	1.466674826844117e-76
SLC35A3	0.18385130465150165	4.1030745793856985e-78	5749	1.513124191349665e-76
CNP	0.18380409677845694	4.497105073813697e-78	5968	1.65577200936017e-76
PSMF1	0.18344973868585251	8.94365554664919e-78	7918	3.287653380273063e-76
ACBD3	0.18310328541850796	1.7492177399108654e-77	6613	6.409513820778822e-76
BAIAP2L2	0.18305010562141757	1.938698758971663e-77	1241	7.092483593826477e-76
NECTIN4	0.18288462455676918	2.6693893988236106e-77	5054	9.750072297805092e-76
ULBP2	0.18222517543719927	9.519498541001208e-77	1938	3.4605112128920084e-75
PRKCI	0.18175892522405038	2.332158732704773e-76	6774	8.451035862682793e-75
ATP6V1G1	0.18168645927254057	2.680062230653148e-76	8525	9.681144479798725e-75
FAM129A	0.18156003869943554	3.4153204465394597e-76	4165	1.2298370549877885e-74
GMPS	0.18154089104765622	3.543001758331187e-76	6383	1.2738146447116107e-74
GSTP1	0.18132595876953708	5.347788682986541e-76	9997	1.9136907458712214e-74
ARHGAP23	0.18123768986821986	6.331990567880654e-76	3960	2.2623551346736207e-74
MYL12B	0.18107350982512763	8.667623918530871e-76	9812	3.0824489526086998e-74
HOXD1	0.18102338127121592	9.539117498677789e-76	2299	3.3871250338184383e-74
PRRG4	0.18086522093215926	1.2903443927289067e-75	7077	4.574639826957599e-74
ANXA3	0.18084235483341587	1.347918056065868e-75	3490	4.771380304018345e-74
AMOTL2	0.1803733659140746	3.295581934859051e-75	2750	1.162985514181491e-73
CYB5R2	0.18027157018647405	4.0000541373047344e-75	4633	1.4072583098388958e-73
LSG1	0.18025513965940893	4.127061197315013e-75	6806	1.449717147687776e-73
PAWR	0.1801297372849796	5.238490393872233e-75	6776	1.837316401447114e-73
BRI3	0.1794404818735897	1.9367428797372408e-74	9027	6.761797286973033e-73
BACE2	0.1794234001457508	2.0003960590839357e-74	5767	6.973417143353695e-73
PSMD7	0.17914335317874874	3.3974966605626778e-74	8202	1.178998160362885e-72
PPP4C	0.17864411251546986	8.715908434852011e-74	8038	3.006398611708803e-72
TRIM69	0.17855793359081965	1.0252228284220783e-73	5669	3.5310152009527977e-72
SLC7A5	0.17832545311053277	1.587953698870605e-73	5629	5.460941820793694e-72
PPP2R2C	0.1778596104267643	3.808976577890882e-73	3350	1.3059836284553223e-71
BNIPL	0.17762005291940822	5.967556189605225e-73	1874	2.0369613672197123e-71
LRRC1	0.17745849146624643	8.07500084702499e-73	4245	2.7522194565982053e-71
AP2M1	0.1771231217978176	1.511426569690228e-72	8142	5.1437837767884936e-71
HSPA6	0.17693310878631807	2.15472964956059e-72	3965	7.322250178017898e-71
EIF4A2	0.17622880484290263	7.992929771667602e-72	9290	2.6922440984216073e-70
MFN1	0.17617475659817247	8.836815840617482e-72	5098	2.9677727928562787e-70
ECE1	0.17603012512374983	1.1557695608344676e-71	5352	3.870225136703798e-70
TMEM238	0.17602680052239378	1.1629197530378802e-71	4700	3.888491733991676e-70
POLR2K	0.17602101793558975	1.175461510284532e-71	7179	3.92470685922949e-70
PICALM	0.17599485334955492	1.2339158621120517e-71	6631	4.113889832140442e-70
AREG	0.17596194509109597	1.3115667746181786e-71	3992	4.3664323187506214e-70
SSBP1	0.17588566588476184	1.5107993558713076e-71	8694	5.022422554344356e-70
TMEM54	0.1758528236979188	1.6056137646552821e-71	6659	5.329894143800704e-70
AKR1B1	0.17579016927323785	1.8032519721754855e-71	6141	5.977311233780534e-70
HERPUD1	0.17577931964079435	1.839859758999524e-71	7338	6.08985615467981e-70
SNRPB2	0.1753753885184877	3.884486224992202e-71	7478	1.2820481299118146e-69
CFDP1	0.17535913908365286	4.002884838395979e-71	6751	1.3192266152748127e-69
MT-RNR2	0.1751654454586323	5.724083973670488e-71	10155	1.8837738620954615e-69
DKC1	0.17514731796302052	5.918805699694404e-71	7336	1.9422827630842667e-69
OSTF1	0.17491596849708277	9.06790739612751e-71	5223	2.962958117555168e-69
CASC9	0.17484665140334368	1.0303109519590827e-70	3694	3.3617741985828503e-69
MAP7D1	0.17475644401876395	1.2164920710581799e-70	4450	3.9579993086429123e-69
IRF7	0.17465736284455646	1.4598273446912985e-70	3297	4.742991449366715e-69
ASAP1	0.17424221435271503	3.130398778638194e-70	4743	1.0127656866629462e-68
SLC22A18AS	0.17400527332092436	4.8340468509478024e-70	1280	1.5551664329178217e-68
DUSP5	0.17364024740013492	9.429840047933115e-70	3189	3.0251981960767803e-68
PTPN12	0.17359554893137902	1.0232815147797038e-69	6175	3.278216674024699e-68
GFOD1	0.17342672408491192	1.3930152281733873e-69	2070	4.4502762261617215e-68
ABCG1	0.17337846766479761	1.5213233794293001e-69	8597	4.853423599075005e-68
AF165147.1	0.1732106285962952	2.0664485449903485e-69	2008	6.583360656248419e-68
PSMD8	0.17318723177056952	2.1565248735446224e-69	7573	6.8607999374988275e-68
CORO1C	0.1730644952516163	2.697219969735445e-69	6304	8.569090258419893e-68
F3	0.17300184969320095	3.023294417311039e-69	5081	9.578498251972461e-68
CBR1	0.17287639630432144	3.799094113454247e-69	7164	1.201980976198807e-67
S100A11	0.17276833262129956	4.6245369108036284e-69	10143	1.461124347934072e-67
DNAJC19	0.17275959857622922	4.698585466622575e-69	6874	1.4824780389737087e-67
TNK2	0.172487763780824	7.700184065436256e-69	3952	2.4228645005895315e-67
EPN2	0.17242910897385927	8.565350886753163e-69	5588	2.6913975156211515e-67
ARHGEF4	0.1723713411972948	9.512039654356411e-69	2182	2.980698983492177e-67
BAIAP2	0.17236862075990134	9.559106772327049e-69	5251	2.991361407143763e-67
KRR1	0.17235847310619284	9.736731272688804e-69	6170	3.042794849222558e-67
CCDC59	0.17198860218441975	1.9033347143163448e-68	6821	5.939958051290928e-67
HOXA7	0.17189236327193566	2.2654298151346517e-68	2962	7.06038438852699e-67
CHMP4C	0.1716418160193528	3.563277828161836e-68	5274	1.1060144360267414e-66
FABP5	0.1714864321269967	4.71722044632684e-68	6473	1.4622108459168253e-66
KLF8	0.17140792301573593	5.435017239467721e-68	1473	1.6801674587454258e-66
FRMD6	0.17133978197735347	6.145650376884304e-68	3195	1.89729378660797e-66
NT5DC4	0.17129129567113738	6.706993688406286e-68	1163	2.06780942506268e-66
SPPL3	0.1707514293044589	1.7718455515084588e-67	5960	5.426247431308548e-66
CAMSAP2	0.17036567397106203	3.540208601891334e-67	5359	1.0769934338220612e-65
FXR1	0.17018843194449873	4.8630202540117444e-67	8013	1.4755020977053092e-65
GPR87	0.17015447451049429	5.1677850469159243e-67	2925	1.565900309196268e-65
DENND2C	0.17012786218806888	5.4198699871401434e-67	2415	1.640118440171776e-65
PLEKHA1	0.1700368262278334	6.378533069814679e-67	6844	1.9276784131147445e-65
FAM120AOS	0.16998530830674063	6.994084550035269e-67	5908	2.110925150114592e-65
DBNDD1	0.1698801694065428	8.440043622555957e-67	2983	2.5439910724597704e-65
RAB25	0.169775715316237	1.0171248931048625e-66	7918	3.0617861939684164e-65
RPN1	0.16954433250931397	1.5370259718475664e-66	8454	4.614699180921398e-65
RXRA	0.16933202100465755	2.2437923727481686e-66	6479	6.7190743402216045e-65
VSIG10L	0.16923947048122215	2.645677590110615e-66	1422	7.901894864838189e-65
SCAMP2	0.16920443093023893	2.815895646361931e-66	6724	8.39935166921326e-65
COMMD2	0.16909758034379363	3.40531690624146e-66	5822	1.0144306389008652e-64
HEBP2	0.16901139953327066	3.9690937587918395e-66	7323	1.1808440031020391e-64
ESF1	0.16886256814385192	5.17022014932508e-66	6355	1.5361983132800348e-64
STK39	0.16882845704543584	5.492998042423198e-66	4499	1.6299920969871063e-64
KLHL21	0.1681527564174691	1.8181841614905092e-65	3685	5.367504285234144e-64
TMEM106B	0.16783550956175688	3.1837969727815007e-65	6909	9.350823938753145e-64
CDKN1C	0.16776722950792586	3.5912738212985835e-65	3407	1.0534097047691421e-63
CDC42EP4	0.16774643257663016	3.725415503865758e-65	6033	1.0913611855386047e-63
PXDC1	0.16769469340097276	4.081195001991424e-65	2543	1.1940618744346846e-63
PTK6	0.16762529005355295	4.612154817837178e-65	2619	1.347689263841391e-63
GTPBP4	0.16760560134482352	4.7749414194074395e-65	6490	1.393480995907988e-63
KCNK6	0.1672651370008323	8.692988665820156e-65	2014	2.5304539849820146e-63
FAM43A	0.16721156056327888	9.551343601906664e-65	3710	2.776789854759633e-63
PRKCH	0.16715035005383905	1.0635799236699835e-64	2545	3.0881514290053266e-63
SLC7A11	0.1669583305850789	1.4899470183899276e-64	5138	4.3152026146247675e-63
CCDC80	0.16694803370799355	1.5171078016152323e-64	1337	4.388325189590189e-63
CAMTA1	0.16672111617085433	2.2583189545992126e-64	6972	6.524095740629312e-63
SNRPB	0.1667006122914011	2.3409073093289432e-64	8613	6.754180108350603e-63
KPNA1	0.16658240475262012	2.8792199253779392e-64	6352	8.286517772687475e-63
IER2	0.16656082281920898	2.9900574757829493e-64	7734	8.59472912023926e-63
RASGRP1	0.16649179895280714	3.3738864052302015e-64	2301	9.685883149332961e-63
CBX4	0.16642522136698062	3.790537779240207e-64	6276	1.0868419447526483e-62
PPP1R37	0.16635315551717964	4.299480570174388e-64	3110	1.2312295295712872e-62
SMIM26	0.1661891438194511	5.7259456854895946e-64	5581	1.6356381336707388e-62
IKZF2	0.16618041602404354	5.813867838632149e-64	2541	1.6586878169470675e-62
PDLIM5	0.16612344628419326	6.421759245198414e-64	6759	1.829842404551071e-62
DEK	0.16607611293710411	6.974702591474653e-64	8573	1.9849345911072653e-62
TM2D2	0.16588291738436892	9.768504091605425e-64	5480	2.77314290659957e-62
FILIP1L	0.16587122886294597	9.969508918724052e-64	1947	2.823217229354226e-62
BLOC1S3	0.16578522671771642	1.1580807094279461e-63	2515	3.2754692124362797e-62
ARPC3	0.1657328504402871	1.2686646327837293e-63	8625	3.583821348127239e-62
ARTN	0.1654435537120773	2.0983710958650046e-63	4010	5.920348855713589e-62
CAPZA1	0.16524176224228124	2.9790576444411695e-63	8867	8.363968696229075e-62
JPT1	0.16514641048528844	3.5150216143288403e-63	7410	9.856670634410139e-62
PPP2R5A	0.16480533589800878	6.347126221368742e-63	6951	1.773329857073766e-61
LSM14A	0.16468051059079358	7.877086422451854e-63	7897	2.1981095907323675e-61
ETFB	0.16463844495262284	8.471399638531452e-63	5964	2.3610809830939784e-61
DENR	0.16412657839407438	2.049594632382833e-62	7433	5.6986183851633246e-61
MTPN	0.1639871461504769	2.6059983127008206e-62	8611	7.236851004446903e-61
PTGES3	0.1637234310455054	4.1020362151874984e-62	9111	1.1377570339053306e-60
ANKRD27	0.16368157041522208	4.408020557127583e-62	3170	1.221149463036141e-60
SLC20A1	0.16362561569790696	4.852820911855323e-62	5571	1.3427503748629358e-60
SLC10A3	0.1635412365832854	5.6095176431044975e-62	3622	1.5502544059943492e-60
DUSP2	0.16349266195498455	6.0973033901675904e-62	3813	1.6810089562940408e-60
BRCC3	0.163407457880551	7.057161353503354e-62	5551	1.9433033268506594e-60
UBXN2A	0.16321592236472868	9.800124936569468e-62	5193	2.6953868800363364e-60
SPRY2	0.16308113661919854	1.2344598112184536e-61	3044	3.387086022694843e-60
ELK3	0.16293874635386982	1.5750119505645916e-61	4292	4.3163230731243253e-60
SERPINB2	0.16289882888614832	1.686274315539352e-61	320	4.615723180172035e-60
TRA2B	0.1628743013162797	1.7584889585465768e-61	8216	4.8076543183720355e-60
JAG1	0.16286274866032713	1.793561845660095e-61	5797	4.8977049542561017e-60
SERTAD2	0.16284104298550814	1.8613539383023212e-61	5124	5.064737442085249e-60
PEA15	0.16270517802143825	2.347650582038729e-61	7365	6.365296578109264e-60
FAM120A	0.16255874326986627	3.0142656121617976e-61	8764	8.153446298557466e-60
