Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
prerank	GO_Cellular_Component_2021 :: cell-cell junction (GO:0005911)	0.38625648252299	1.976702245584878	0.0	0.03222298919592102	0.703	84/255	14.18%	PERP;GJB3;EPHA2;CLDN1;S100A11;ANXA2;GJB2;GJB6;TRIM29;ANXA1;PDLIM1;FAT2;JUP;RAP2B;PKP3;DSG3;DSC3;COL17A1;SH3BP1;DSC2;CTNND1;F11R;FSCN1;JAG1;STEAP1;TRPV4;NDRG1;BAIAP2L1;AHNAK;DLG1;AMTN;BAIAP2;PDLIM5;RAB10;CDH1;CLDN4;POF1B;DSC1;CNN2;CCDC85C;PKP1;TMOD3;TNKS1BP1;ZYX;PDLIM4;IGSF11;PAK2;CXADR;CDSN;SHROOM2;CDC42EP1;ADAM17;PDLIM7;PTPRK;DSG1;GRHL2;PAK1;MICALL2;PXN;ACTN1;DSG2;PTPRU;CNKSR1;MYO1E;ACTB;TIAM1;PARD3;PLEKHG5;CDC42EP4;MPP4;BAIAP2L2;AQP3;TJP2;CASK;PKN2;DSG4;LIN7B;TWF1;ACTG1;PAK4;GJA1;VCL;PKP2;PDZD11
prerank	GO_Biological_Process_2021 :: regulation of intrinsic apoptotic signaling pathway (GO:2001242)	0.5125891415818152	1.9682081995166805	0.0	0.035478212066240675	0.749	22/48	20.22%	S100A9;S100A8;SLC9A3R1;BID;BCL2L10;BCAP31;BCL2L1;PYCARD;PPIF;PMAIP1;STYXL1;NKX3-1;BAD;SRC;SIAH1;NOC2L;BCL2L2;SGMS1;CAV1;FIS1;NUPR1;PLAUR
prerank	GO_Biological_Process_2021 :: xenobiotic glucuronidation (GO:0052697)	0.7694735151355394	1.9680567996289484	0.0	0.03489057064500811	0.751	9/11	14.54%	UGT1A6;UGT1A10;UGT1A9;UGT1A8;UGT1A7;UGT1A1;UGT1A4;UGT1A3;UGT1A5
prerank	MSigDB_Hallmark_2020 :: Estrogen Response Late	0.40172989843609164	1.9678785191181014	0.0	0.03438487728670427	0.757	56/196	10.63%	SFN;PERP;GJB3;S100A9;KRT19;ST6GALNAC2;TRIM29;CD9;RAPGEFL1;LAMC2;SULT2B1;PKP3;KRT13;FGFR3;SLC9A3R1;TPBG;TFAP2C;KLF4;FABP5;HR;SGK1;CD44;LSR;AMFR;SIAH2;HOMER2;BLVRB;FRK;MYOF;CDH1;CELSR2;TPD52L1;NMU;ST14;PTGES;SLC16A1;DLG5;CYP4F11;KLK10;MAPK13;FAM102A;DYNLT3;PPIF;CA12;ADD3;NBL1;HPRT1;HSPA4L;ASS1;CCNA1;CLIC3;XRCC3;STIL;NXT1;SORD;TIAM1
prerank	GO_Cellular_Component_2021 :: gap junction (GO:0005921)	0.6163494682400807	1.9667560922812917	0.0022026431718061676	0.03429150157242193	0.761	8/22	6.35%	GJB3;GJB4;GJB2;GJB5;GJB6;GJA9;DSC1;GJA3
prerank	GO_Cellular_Component_2021 :: mitochondrial respiratory chain complex I (GO:0005747)	0.5325178320694951	1.9651821191095196	0.0	0.03384850445425185	0.767	22/41	25.48%	NDUFB5;NDUFA6;NDUFB4;NDUFB3;NDUFS6;NDUFS5;NDUFB7;NDUFAB1;NDUFA12;NDUFA1;NDUFB10;NDUFB2;NDUFB1;NDUFS7;NDUFA11;NDUFB9;NDUFC1;NDUFA13;NDUFA10;NDUFA8;NDUFV1;NDUFV3
prerank	GO_Cellular_Component_2021 :: respiratory chain complex I (GO:0045271)	0.5325178320694951	1.9651821191095196	0.0	0.03384850445425185	0.767	22/41	25.48%	NDUFB5;NDUFA6;NDUFB4;NDUFB3;NDUFS6;NDUFS5;NDUFB7;NDUFAB1;NDUFA12;NDUFA1;NDUFB10;NDUFB2;NDUFB1;NDUFS7;NDUFA11;NDUFB9;NDUFC1;NDUFA13;NDUFA10;NDUFA8;NDUFV1;NDUFV3
prerank	GO_Cellular_Component_2021 :: mitochondrial ribosome (GO:0005761)	0.6254769400267817	1.9635933185834302	0.004629629629629629	0.03380656164248256	0.77	14/21	22.77%	MRPS22;MRPL37;MRPS12;MRPL18;MRPL40;MRPL13;MRPL51;MRPL20;MRPL28;MRPL35;MRPL11;MRPL32;MRPL34;MTG1
prerank	GO_Biological_Process_2021 :: mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	0.5383541029855489	1.96208473825004	0.0	0.03389456823613936	0.774	22/39	25.48%	NDUFB5;NDUFA6;NDUFB4;NDUFB3;NDUFS6;NDUFS5;NDUFB7;NDUFAB1;NDUFA12;NDUFA1;NDUFB10;NDUFB2;NDUFB1;NDUFS7;NDUFA11;NDUFB9;NDUFC1;NDUFA13;NDUFA10;NDUFA8;NDUFV1;NDUFV3
prerank	GO_Biological_Process_2021 :: wound healing (GO:0042060)	0.4684075275460221	1.958984249486401	0.0	0.03462962378781151	0.788	19/69	8.01%	CLDN1;SPRR3;PPL;SMAD3;AHNAK2;KRT6A;EVPL;DST;WNT7A;ARL8B;TSKU;NRG1;MYOF;PLEC;ALOX15;WNT5A;SYTL4;PAK1;DSP
prerank	KEGG_2021_Human :: Fluid shear stress and atherosclerosis	0.41874957878274455	1.9575119175031006	0.0	0.034949879287379124	0.795	45/136	15.04%	SDC1;IL1A;GPC1;MAP3K5;NFE2L2;RAC1;CAV2;MGST2;CALML3;TRPV4;THBD;CALML5;SUMO3;TNFRSF1A;PLAT;ACVR1;GSTP1;CALM1;MAPK13;MAPK10;TXN2;MAPK11;PIK3CA;JUN;SDC4;ASS1;IL1B;AKT1;KEAP1;TXN;ACTB;GSTA3;GSTO1;SRC;MAPK12;ACTG1;IKBKG;GSTM3;GSTM2;GSTO2;GSTA1;MEF2A;PIK3R2;ITGAV;EDN1
prerank	KEGG_2021_Human :: Cortisol synthesis and secretion	-0.49479871892804816	-1.9471238668041118	0.0	0.09192835821130857	0.496	31/65	23.23%	ITPR2;ADCY6;CACNA1D;ITPR1;ADCY5;PLCB1;AGTR1;PDE8B;ADCY1;CREB3L4;NR4A1;CACNA1H;KCNA4;AGT;CREB3L2;KCNK3;CREB3L1;ADCY7;ATF2;PLCB2;PRKACB;ADCY4;CYP17A1;CACNA1S;PDE8A;CREB3;CACNA1F;CACNA1C;CREB3L3;SCARB1;CACNA1G
prerank	GO_Biological_Process_2021 :: hyaluronan metabolic process (GO:0030212)	0.6132181816934675	1.9457038101965896	0.0	0.03929598568676448	0.832	8/20	10.11%	HAS3;SLC9A1;CD44;ABCC5;TGFB1;HYAL4;IL1B;HYAL3
prerank	GO_Biological_Process_2021 :: regulation of cellular amino acid metabolic process (GO:0006521)	0.48205749124526576	1.93763983723273	0.0	0.042902284795962906	0.858	29/54	27.23%	PSMC1;PSMD2;PSMC2;PSMB1;PSMD10;PSMD7;PSMB2;PSMA5;OAZ1;PSMC6;PSMA2;PSMD9;PSMD12;PSMD14;PSMD8;PSME4;PSMA7;PSMC4;PSMC3;PSMB7;PSMB3;PSMB5;PSMA4;PSMC5;PSMD13;PSMA3;INS;NQO1;PSMB10
prerank	GO_Biological_Process_2021 :: negative regulation of cAMP-dependent protein kinase activity (GO:2000480)	-0.8266976203956861	-1.9354525008294294	0.0	0.0982651042054922	0.553	5/8	13.91%	SIRT1;PKIG;PRKAR1A;PRKAR2B;PRKAR2A
prerank	KEGG_2021_Human :: Glutathione metabolism	0.4869808808733899	1.9354315880554873	0.0	0.043416800548619905	0.866	25/56	21.91%	MGST2;GSS;TXNDC12;GGT6;GSTP1;GCLC;GCLM;GSTK1;GPX2;GPX1;GSTA3;NAT8B;GSTO1;GSTM3;GSTM2;GSTO2;GSTA1;PGD;CHAC2;GGCT;G6PD;RRM2;NAT8;GSTM4;GPX8
prerank	GO_Biological_Process_2021 :: regulation of dendrite morphogenesis (GO:0048814)	-0.5830717425749881	-1.9341389159186788	0.0	0.09124914231624413	0.561	17/30	17.76%	SARM1;RAPGEF2;HECW2;SEMA4D;LZTS1;CUX2;SDC2;RAP2A;CHRNA3;FBXW8;CAPRIN2;CHRNB2;NEDD4L;GORASP1;OBSL1;CAPRIN1;CDKL5
prerank	GO_Biological_Process_2021 :: response to glucagon (GO:0033762)	-0.6196486163050231	-1.9332880284408065	0.0	0.08389061525247384	0.569	11/21	17.07%	CRY1;ADCY6;ADCY5;PRKAR1A;PRKAR2B;ADCY1;ADCY7;PRKAR2A;PRKACB;CYSLTR2;ADCY4
prerank	KEGG_2021_Human :: Steroid hormone biosynthesis	0.4864475772093427	1.9331355965814125	0.0	0.04393215126558329	0.874	22/58	16.33%	SULT2B1;SRD5A1;COMT;UGT1A6;UGT1A10;UGT1A9;UGT1A8;SRD5A3;HSD17B3;HSD17B1;UGT1A7;UGT1A1;UGT2A1;UGT1A4;UGT1A3;HSD17B2;AKR1C2;CYP3A5;AKR1C3;UGT1A5;HSD17B8;AKR1C1
prerank	KEGG_2021_Human :: Ribosome	0.4263495632363488	1.9329510325909276	0.0	0.04339782220825368	0.876	51/131	26.71%	MRPL36;RPL3L;MRPS12;RPL35A;MRPL18;MRPS11;MRPS18C;MRPS15;MRPL13;RPLP1;RPS17;RPS8;RPL28;RPL18A;RPL35;MRPL4;MRPL3;MRPL20;MRPL28;MRPL35;RPL36;RPS29;MRPL11;RPL22L1;RPL18;FAU;MRPS17;RPL24;RPS27A;RPS15;RPL37;UBA52;MRPS7;MRPL32;RPS2;RPL26L1;RPS12;RPL13;RPS19;RPS7;MRPL34;RPL8;RPS4Y1;RPS15A;MRPL12;RPLP0;RPL36A;RPS21;MRPL21;RPL41;MRPL27
prerank	GO_Biological_Process_2021 :: negative regulation of cAMP-mediated signaling (GO:0043951)	-0.7738038850735585	-1.9302140769319565	0.0	0.08064712868983588	0.587	8/10	22.05%	RNF157;PDE4D;PDE3B;PDE3A;MGRN1;PDE11A;PDE2A;APLNR
prerank	GO_Biological_Process_2021 :: establishment of Golgi localization (GO:0051683)	0.8964153215512956	1.9299731846651855	0.0	0.04454482134783778	0.885	4/6	6.61%	SLC9A3R1;PDCD10;CDC42;YWHAZ
prerank	GO_Biological_Process_2021 :: Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	0.4425507935966075	1.9287509510422962	0.0	0.04463850480898355	0.887	38/85	20.78%	AP2M1;RAC1;VANGL1;FZD6;WNT7A;CELSR2;PSMC1;CDC42;SMURF1;PSMD2;PSMC2;CELSR1;AP2S1;PSMB1;WNT5A;PSMD10;PSMD7;DAAM1;PSMB2;DVL3;PSMA5;RYK;TIAM1;PSMC6;PSMA2;DVL1;PSMD9;PSMD12;PSMD14;PSMD8;PSME4;PSMA7;PSMC4;PSMC3;ARHGEF19;PSMB7;PSMB3;VANGL2
prerank	GO_Biological_Process_2021 :: negative regulation of cell cycle G2/M phase transition (GO:1902750)	0.47427345396811793	1.9268758321239958	0.0	0.04494927365666425	0.895	28/56	25.76%	PSMC1;PSMD2;PSMC2;PSMB1;RBX1;PSMD10;PSMD7;PSMB2;PSMA5;PSMC6;PSMA2;PSMD9;PSMD12;AVEN;PSMD14;PSMD8;CUL1;PSME4;PSMA7;PSMC4;PSMC3;PSMB7;PSMB3;PSMB5;PSMA4;PSMC5;PSMD13;PSMA3
prerank	GO_Biological_Process_2021 :: response to glucose (GO:0009749)	-0.5257793420908647	-1.9253217667733973	0.0	0.08035286185643042	0.618	15/45	12.87%	ZBED3;UNC13B;IRS2;PCK1;NEUROD1;VAMP2;LPL;ERN1;ZNF236;XBP1;ZBTB20;PRKAA2;SOX4;PDX1;KHK
prerank	GO_Cellular_Component_2021 :: T cell receptor complex (GO:0042101)	-0.7820607416157869	-1.9252775979695704	0.0	0.07468028954600207	0.618	9/10	21.62%	TRAT1;ZAP70;CD3G;CD8A;CD8B;CD3E;CD4;CD247;CD3D
prerank	KEGG_2021_Human :: Pentose and glucuronate interconversions	0.5619827878644914	1.9243504614896698	0.0	0.04565353352035331	0.9	12/30	10.47%	UGT1A6;UGT1A10;UGT1A9;AKR1B10;UGT1A8;UGT1A7;UGT1A1;AKR1A1;UGT2A1;UGT1A4;UGT1A3;SORD
prerank	KEGG_2021_Human :: IL-17 signaling pathway	0.4434462054666628	1.922965779657788	0.0	0.04572764286099271	0.905	30/90	16.09%	S100A9;S100A8;FOSL1;S100A7;TRAF3IP2;CXCL1;S100A7A;LCN2;CXCL6;MAPK6;MMP3;MMP13;TRADD;MAPK13;MAPK10;DEFB4A;MAPK11;JUN;GSK3B;IL1B;IKBKE;MMP1;CASP3;MAPK12;IKBKG;CCL11;TRAF3;IL25;FADD;NFKB1
prerank	GO_Biological_Process_2021 :: cellular glucuronidation (GO:0052695)	0.6555686518368389	1.908800166045034	0.0	0.05413511747851312	0.943	9/17	9.56%	UGT1A6;UGT1A10;UGT1A9;UGT1A8;UGT1A7;UGT1A1;UGT2A1;UGT1A4;UGT1A3
prerank	GO_Cellular_Component_2021 :: connexin complex (GO:0005922)	0.6064441756525025	1.9035629425690415	0.002109704641350211	0.056925408966265495	0.951	7/20	6.35%	GJB3;GJB4;GJB2;GJB5;GJB6;GJA9;GJA3
prerank	GO_Biological_Process_2021 :: regulation of cAMP-dependent protein kinase activity (GO:2000479)	-0.6862536769024628	-1.9035322881016474	0.0	0.0962456730385573	0.735	7/14	13.91%	SIRT1;RAPGEF2;PKIG;PRKAR1A;PRKAR2B;HTT;PRKAR2A
prerank	GO_Biological_Process_2021 :: regulation of establishment of planar polarity (GO:0090175)	0.4350432167436989	1.8963574536988672	0.0	0.06117740797393017	0.962	37/87	20.78%	AP2M1;RAC1;VANGL1;FZD6;WNT7A;CELSR2;PSMC1;CDC42;SMURF1;PSMD2;PSMC2;CELSR1;AP2S1;PSMB1;WNT5A;PSMD10;PSMD7;DAAM1;PSMB2;DVL3;PSMA5;TIAM1;PSMC6;PSMA2;DVL1;PSMD9;PSMD12;PSMD14;PSMD8;PSME4;PSMA7;PSMC4;PSMC3;ARHGEF19;PSMB7;PSMB3;VANGL2
prerank	GO_Biological_Process_2021 :: cation transmembrane transport (GO:0098655)	-0.5205982685756299	-1.8946678163338977	0.0	0.1041074018469469	0.781	14/42	10.45%	SLC7A2;KCNJ11;ABCC8;SLC36A4;SLC29A4;KCNJ8;TRPM3;SLC25A20;CACNA1H;SFXN2;TRPM5;SLC25A38;ABCC9;TRPM8
prerank	GO_Biological_Process_2021 :: positive regulation of protein import (GO:1904591)	0.5529799888644498	1.8934821641725896	0.0	0.06257164973881103	0.967	8/29	4.40%	JUP;SMAD3;ZC3H12A;CHP2;ARHGEF5;BAG3;CDH1;TGFB1
prerank	KEGG_2021_Human :: Parkinson disease	0.37852042674612907	1.8922520883704634	0.0	0.06277462673351704	0.968	88/217	20.71%	MAP3K5;NFE2L2;TUBA4A;KLC3;GNAI3;CALML3;MFN2;TUBB6;CALML5;UBC;TUBA1C;TUBAL3;COX6B2;NDUFB5;BCL2L1;PSMC1;GNAI1;VDAC2;UQCRH;PSMD2;PSMC2;MFN1;CALM1;NDUFA6;PSMB1;NDUFB4;UQCR10;SDHD;MAPK10;PPIF;UBE2L3;TXN2;PSMD7;PSMB2;NDUFB3;NDUFS6;UQCRHL;ADRM1;PSMA5;TXN;NDUFS5;COX7B;NDUFA4L2;PSMC6;EIF2S1;SLC25A5;MAOA;PSMA2;COX4I1;COX8A;NDUFB7;CASP3;COX6B1;PSMD9;PSMD12;NDUFAB1;NDUFA12;SNCA;UQCRC1;SDHB;UBE2J2;NDUFA1;PSMD14;NDUFB10;COX7A2;PSMD8;COX5B;NDUFB2;NDUFB1;CALML6;COX5A;NDUFS7;PSMA7;UQCRFS1;RPS27A;NDUFA11;SDHA;PSMC4;CYCS;PSMC3;UBA52;NDUFB9;PSMB7;COX7A2L;PSMB3;NDUFC1;SLC25A31;CAMK2G
prerank	GO_Cellular_Component_2021 :: potassium channel complex (GO:0034705)	-0.4593525695164019	-1.8893215605609843	0.0	0.10647019142105549	0.811	35/78	20.73%	KCNJ11;ABCC8;KCNH2;KCNA3;KCNJ8;KCNMB4;KCNJ3;GRIK4;KCNA4;KCNIP1;KCNJ6;KCNQ3;KCNIP4;KCNC2;KCNA2;ABCC9;KCNIP3;DPP10;KCNAB2;KCND1;KCNF1;KCNB2;KCNG2;LRRC26;KCNA6;KCNV1;LRRC52;KCNAB3;AKAP9;KCNQ4;GRIK3;KCNQ2;KCNA5;KCNB1;DPP6
prerank	GO_Biological_Process_2021 :: negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	0.45926597236237526	1.88869030877134	0.0	0.06451990900596004	0.969	31/63	25.76%	PSMC1;PSMD2;PSMC2;PSMB1;RBX1;PSMD10;ZFYVE19;PSMD7;PSMB2;PSMA5;PSMC6;PSMA2;PSMD9;PSMD12;AVEN;PSMD14;PSMD8;VPS4A;CUL1;PSME4;PSMA7;PSMC4;PSMC3;PSMB7;PSMB3;CHMP4C;PSMB5;PSMA4;PSMC5;PSMD13;PSMA3
prerank	GO_Biological_Process_2021 :: regulation of calcium-mediated signaling (GO:0050848)	-0.5768724514376673	-1.8848878616112814	0.0	0.10669674979939565	0.827	16/28	23.27%	MAPT;ITPR1;CMKLR1;RGN;SLA2;TRAT1;P2RX5;P2RX2;HTT;P2RX3;P2RX4;PLEK;CCL4;TMBIM4;LRRK2;PLCG2
prerank	GO_Biological_Process_2021 :: protein citrullination (GO:0018101)	0.9415942407776028	1.8845249147391196	0.0	0.06653407476873117	0.974	2/5	0.98%	PADI1;PADI3
prerank	GO_Biological_Process_2021 :: histone citrullination (GO:0036414)	0.9415942407776028	1.8845249147391196	0.0	0.06653407476873117	0.974	2/5	0.98%	PADI1;PADI3
prerank	GO_Biological_Process_2021 :: regulation of peptide hormone secretion (GO:0090276)	-0.46685106352807926	-1.8836481993467231	0.0	0.10305344614770896	0.834	24/71	14.64%	KCNJ11;ABCC8;ITPR2;RASL10B;CACNA2D2;CACNA1D;ITPR1;NEUROD1;FGB;CACNA1E;SNAP25;RFX6;PASK;FGA;ADRA2A;PPP3CB;FGG;KCNC2;SYT7;DPP4;RFX3;RAPGEF4;KCNG2;IFNG
prerank	KEGG_2021_Human :: Oxidative phosphorylation	0.42088936144450045	1.8834967961891875	0.0	0.06650133567072822	0.976	56/104	25.86%	ATP12A;COX6B2;NDUFB5;UQCRH;ATP6V1E1;NDUFA6;NDUFB4;UQCR10;ATP6V0C;SDHD;ATP6V1F;NDUFB3;NDUFS6;UQCRHL;NDUFS5;ATP6V1G1;COX7B;NDUFA4L2;COX4I1;ATP6V0B;COX8A;NDUFB7;COX6B1;NDUFAB1;NDUFA12;ATP6V1D;UQCRC1;SDHB;NDUFA1;NDUFB10;COX7A2;COX5B;LHPP;NDUFB2;NDUFB1;COX5A;ATP6V0E1;NDUFS7;UQCRFS1;NDUFA11;ATP6V0D1;SDHA;NDUFB9;COX7A2L;NDUFC1;CYC1;NDUFA13;COX6A1;COX17;UQCR11;NDUFA10;ATP6V1A;NDUFA8;NDUFV1;NDUFV3;COX6C
prerank	GO_Biological_Process_2021 :: nitric oxide mediated signal transduction (GO:0007263)	-0.6803712169922057	-1.8830903473375602	0.0	0.09874393839971388	0.836	7/15	11.64%	NEUROD1;AGT;KCNC2;DDAH1;NOS3;DDAH2;PDX1
prerank	GO_Biological_Process_2021 :: gland morphogenesis (GO:0022612)	0.8248350182702585	1.8820281731146487	0.0024449877750611247	0.0669107510950531	0.976	4/7	8.57%	SLC9A3R1;TGFB1;EZR;FGFR2
prerank	GO_Biological_Process_2021 :: mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)	0.7026271693798821	1.8806663501816607	0.006666666666666667	0.06713843743088256	0.977	8/11	23.99%	UQCRH;UQCR10;UQCRHL;UQCRC1;UQCRFS1;CYCS;CYC1;UQCR11
prerank	GO_Biological_Process_2021 :: negative regulation of cellular component movement (GO:0051271)	0.6492316307791954	1.8797258666268792	0.0045045045045045045	0.06715180762652745	0.977	4/15	8.43%	TACSTD2;CD9;SPINT2;ACTN1
prerank	GO_Biological_Process_2021 :: regulation of wound healing (GO:0061041)	0.4848256079016561	1.875866732767236	0.0	0.06938305376822057	0.981	17/45	13.18%	CLDN1;ANXA1;CD109;DUOX2;PLAU;TNFRSF12A;CLDN4;F2RL1;HBEGF;HRAS;DUOX1;SERPINE1;EPPK1;CASK;HRG;ACTG1;EPHB2
prerank	GO_Biological_Process_2021 :: epithelial cell differentiation (GO:0030855)	0.4318423591783638	1.8742705280534075	0.0	0.06990498183505346	0.982	35/96	16.84%	OVOL1;ANXA1;KRT4;IRF6;RHCG;DHRS9;UPK1B;UPK2;HDAC1;JAG1;EHF;TOLLIP;RAB10;LGALS3;ANXA4;KRT3;SPINK5;ZDHHC7;GSTK1;GRHL2;E2F4;PPARG;FGFR2;E2F7;AKT1;AKR1C2;CTSB;TST;GSTA1;CDK1;PGK1;CCNO;TBX1;AKR1C1;ALDOC
prerank	KEGG_2021_Human :: Bacterial invasion of epithelial cells	0.4553220656628388	1.8729976041697356	0.0	0.07006206835165298	0.982	26/68	16.92%	CLTB;RAC1;ARPC2;CAV2;BCAR1;ARPC1A;MET;CDH1;ELMO3;CDC42;ARPC5L;WASF2;PIK3CA;PXN;ACTR3;CRKL;ARPC3;ACTB;SRC;ACTG1;VCL;ARPC5;PIK3R2;SHC1;WASL;CAV1
prerank	KEGG_2021_Human :: Maturity onset diabetes of the young	-0.5791578412044346	-1.8720921828483656	0.0017241379310344827	0.10862993132886206	0.877	13/26	14.85%	BHLHA15;HNF1A;NEUROD1;FOXA3;RFX6;MNX1;NR5A2;NEUROG3;HNF1B;FOXA2;PDX1;ONECUT1;HNF4G
prerank	GO_Biological_Process_2021 :: smooth muscle contraction (GO:0006939)	-0.6834206857619755	-1.8720182741405298	0.0017482517482517483	0.10369220717755016	0.877	7/14	11.51%	PIK3C2A;NMUR1;SLC8A1;ROCK2;ADRA1A;ROCK1;CHRNB2
prerank	GO_Biological_Process_2021 :: translational elongation (GO:0006414)	0.42098921798123085	1.8714809664128735	0.0	0.07025289900069488	0.984	34/98	19.02%	MRPS22;MRPS34;MRPL36;MRPL37;MRPL47;GFM1;MRPS12;MRPL18;MRPS11;MRPL40;ZNF598;MRPS18C;MRPS15;AURKAIP1;MRPL13;MRPL51;EEFSEC;MRPL46;MRPL4;MRPL3;MRPS30;MRPL20;MRPL28;MRPL35;MRPS24;MRPL11;MRPL52;MRPS17;TUFM;MRPS33;GADD45GIP1;MRPL53;MRPS7;MRPL32
prerank	GO_Cellular_Component_2021 :: cell-substrate junction (GO:0030055)	0.3524889100460158	1.8688921496186155	0.0	0.0714980762250957	0.985	106/380	14.94%	EPHA2;HSPB1;RND3;CAPN1;ITGB4;TNS4;ITGB8;ANXA1;PDLIM1;JUP;CD9;FGFR3;S100A7;COL17A1;RAC1;ARF6;ARPC2;CAV2;TRIP6;ITGA2;PLAU;SLC9A1;DST;LIMA1;BCAR1;PHLDB2;CD44;TRPV4;ITGA6;AHNAK;ACTN4;FERMT1;RAB10;TPM4;REXO2;CNN2;PLEC;CAP1;ZYX;EGFR;EZR;CDC42;LAYN;GNB2;SVIL;TRIOBP;ARPC5L;CAPN2;YWHAZ;CDC42EP1;ITGB5;ATP6V0C;NCKAP1;ADAM9;ADAM17;PDLIM7;HMGA1;RAB21;THSD1;MMP14;EFS;BCAR3;FBLIM1;RRAS;ITGB1BP1;PXN;ACTN1;ACTR3;ARPC3;RRAS2;TNC;PPP1CB;CD59;ALKBH6;CORO1C;ACTB;EPPK1;MARCKS;VASP;CASK;TSPAN9;GRB7;CFL1;RPLP1;ITGA3;PPIA;YWHAG;RPS17;RPS8;SRC;TWF1;PROCR;ACTG1;PTK2B;PAK4;GJA1;PPFIBP1;YWHAQ;VCL;FHL2;ADAM10;ARPC5;FLNB;CYFIP1;ITGAV;TES
prerank	GO_Biological_Process_2021 :: cellular response to sterol (GO:0036315)	-0.6524459829818885	-1.8681013296875606	0.0017889087656529517	0.10460128446929512	0.897	6/15	13.33%	LRP6;GRAMD1A;GRAMD1B;MLC1;PTCH1;RORC
prerank	GO_Biological_Process_2021 :: cellular response to glucagon stimulus (GO:0071377)	-0.6163424225224746	-1.8653513203915886	0.0	0.10457582660216376	0.906	10/19	17.07%	ADCY6;ADCY5;PRKAR1A;PRKAR2B;ADCY1;ADCY7;PRKAR2A;PRKACB;CYSLTR2;ADCY4
prerank	GO_Biological_Process_2021 :: skin morphogenesis (GO:0043589)	0.8164406138467235	1.8644420888604964	0.004329004329004329	0.07460192529513306	0.987	4/7	6.63%	ITGB4;ABCA12;ITGA6;CDSN
prerank	GO_Cellular_Component_2021 :: focal adhesion (GO:0005925)	0.3520393956307303	1.8639280757613093	0.0	0.0742063366881675	0.987	104/374	14.94%	EPHA2;HSPB1;RND3;CAPN1;ITGB4;TNS4;ITGB8;ANXA1;PDLIM1;JUP;CD9;FGFR3;S100A7;RAC1;ARF6;ARPC2;CAV2;TRIP6;ITGA2;PLAU;SLC9A1;DST;LIMA1;BCAR1;PHLDB2;CD44;TRPV4;ITGA6;AHNAK;ACTN4;FERMT1;RAB10;TPM4;REXO2;CNN2;PLEC;CAP1;ZYX;EGFR;EZR;CDC42;LAYN;GNB2;SVIL;TRIOBP;ARPC5L;CAPN2;YWHAZ;CDC42EP1;ITGB5;ATP6V0C;NCKAP1;ADAM9;ADAM17;PDLIM7;HMGA1;RAB21;THSD1;MMP14;EFS;BCAR3;FBLIM1;RRAS;ITGB1BP1;PXN;ACTN1;ACTR3;ARPC3;RRAS2;TNC;PPP1CB;CD59;ALKBH6;CORO1C;ACTB;MARCKS;VASP;CASK;TSPAN9;GRB7;CFL1;RPLP1;ITGA3;PPIA;YWHAG;RPS17;RPS8;SRC;TWF1;PROCR;ACTG1;PTK2B;PAK4;GJA1;PPFIBP1;YWHAQ;VCL;FHL2;ADAM10;ARPC5;FLNB;CYFIP1;ITGAV;TES
prerank	GO_Biological_Process_2021 :: second-messenger-mediated signaling (GO:0019932)	-0.4545483494095334	-1.8636937229258124	0.0	0.10256628440228344	0.909	38/79	24.77%	KSR2;DGKD;PPP1R9A;NMUR1;NEUROD1;RCAN2;AGTR1;CXCR4;SAMD14;CCR10;EDNRB;CCR5;AGT;CXCR3;DDAH1;NOS3;CCR1;CXCR6;CCR2;EDN3;DDAH2;PDX1;CCR4;PLCG1;P2RY12;P2RX4;RYR2;TNFSF11;TPCN2;CCR6;CCR8;LRRK2;PLCG2;BTK;CCR7;CCR9;APOE;CCRL2
prerank	GO_Biological_Process_2021 :: regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	0.43236642927415864	1.8623240898466034	0.0	0.07461703992322676	0.988	33/84	20.32%	NFE2L2;BAG3;ANKRD2;DNAJB1;UBC;PSMC1;PSMD2;PSMC2;PSMB1;RBX1;PSMD10;PSMD7;PSMB2;EGLN3;PSMA5;HIF1A;BACH1;PSMC6;PSMA2;PSMD9;PSMD12;PSMD14;PSMD8;CA9;PSME4;PSMA7;RPS27A;PSMC4;HSPA1A;PSMC3;UBA52;PSMB7;PSMB3
