split	cohort	patient	method	family	n_ligands	n_ligands_detected	family_sum	family_mean
decile	GSE205335	P1084	cp10k_delta	barrier	4	4	5.440157683343181	1.3600394208357953
decile	GSE205335	P1084	cp10k_delta	ifn_recruit	5	1	-0.2681836843509102	-0.05363673687018204
decile	GSE205335	P1084	cp10k_delta	mhc_cd8	3	3	47.83395938731893	15.944653129106308
decile	GSE205335	P1084	cp10k_delta_trim	barrier	4	4	6.170716560164639	1.5426791400411597
decile	GSE205335	P1084	cp10k_delta_trim	ifn_recruit	5	1	0.22109164931348457	0.044218329862696915
decile	GSE205335	P1084	cp10k_delta_trim	mhc_cd8	3	3	28.554643716105854	9.518214572035285
decile	GSE205335	P1084	expr_prop_pp	barrier	4	4	247.36842105263156	61.84210526315789
decile	GSE205335	P1084	expr_prop_pp	ifn_recruit	5	1	31.57894736842105	6.315789473684211
decile	GSE205335	P1084	expr_prop_pp	mhc_cd8	3	3	26.315789473684212	8.771929824561404
decile	GSE205335	P1084	conn_z	barrier	4	4	6.519767110036071	1.6299417775090177
decile	GSE205335	P1084	conn_z	ifn_recruit	5	1	0.6828290864617832	0.13656581729235664
decile	GSE205335	P1084	conn_z	mhc_cd8	3	3	3.4469747697653657	1.1489915899217886
q4q1	GSE205335	P1089	cellchat_hill	barrier	4	2	0.05776140605274303	0.014440351513185758
q4q1	GSE205335	P1089	cellchat_hill	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	cellchat_hill	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1089	cellchat_hill_pop	barrier	4	2	0.006472973035431555	0.0016182432588578888
q4q1	GSE205335	P1089	cellchat_hill_pop	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	cellchat_hill_pop	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1089	cellchat_prod	barrier	4	2	0.07246830584126965	0.018117076460317412
q4q1	GSE205335	P1089	cellchat_prod	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	cellchat_prod	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1089	cpdb_means	barrier	4	2	0.2651027430491899	0.06627568576229748
q4q1	GSE205335	P1089	cpdb_means	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	cpdb_means	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1089	conn_prod	barrier	4	2	0.12359145162421352	0.03089786290605338
q4q1	GSE205335	P1089	conn_prod	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	conn_prod	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1089	natmi_spec	barrier	4	2	0.591935204968304	0.147983801242076
q4q1	GSE205335	P1089	natmi_spec	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	natmi_spec	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1089	sca_lrscore	barrier	4	2	0.1658484782108826	0.04146211955272065
q4q1	GSE205335	P1089	sca_lrscore	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	sca_lrscore	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1089	liana_logfc	barrier	4	2	0.7649248254462546	0.19123120636156365
q4q1	GSE205335	P1089	liana_logfc	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	liana_logfc	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1089	cp10k_log2fc	barrier	4	2	1.0046142328087384	0.2511535582021846
q4q1	GSE205335	P1089	cp10k_log2fc	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	cp10k_log2fc	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1089	cp10k_log2fc_trim	barrier	4	2	0.8913583060863182	0.22283957652157954
q4q1	GSE205335	P1089	cp10k_log2fc_trim	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	cp10k_log2fc_trim	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1089	cp10k_delta	barrier	4	2	1.35524749651796	0.33881187412949
q4q1	GSE205335	P1089	cp10k_delta	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	cp10k_delta	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1089	cp10k_delta_trim	barrier	4	2	1.028140207395519	0.25703505184887976
q4q1	GSE205335	P1089	cp10k_delta_trim	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	cp10k_delta_trim	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1089	expr_prop_pp	barrier	4	2	45.28301886792453	11.320754716981133
q4q1	GSE205335	P1089	expr_prop_pp	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	expr_prop_pp	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1089	conn_z	barrier	4	2	2.4510825522617243	0.6127706380654311
q4q1	GSE205335	P1089	conn_z	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1089	conn_z	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	cellchat_hill	barrier	4	2	0.10063470134899681	0.025158675337249203
decile	GSE205335	P1089	cellchat_hill	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	cellchat_hill	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	cellchat_hill_pop	barrier	4	2	0.012386020888661448	0.003096505222165362
decile	GSE205335	P1089	cellchat_hill_pop	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	cellchat_hill_pop	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	cellchat_prod	barrier	4	2	0.09395367996617933	0.023488419991544832
decile	GSE205335	P1089	cellchat_prod	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	cellchat_prod	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	cpdb_means	barrier	4	2	0.44655891783792623	0.11163972945948156
decile	GSE205335	P1089	cpdb_means	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	cpdb_means	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	conn_prod	barrier	4	2	0.20851588673886134	0.052128971684715336
decile	GSE205335	P1089	conn_prod	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	conn_prod	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	natmi_spec	barrier	4	2	1.61522890031604	0.40380722507901
decile	GSE205335	P1089	natmi_spec	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	natmi_spec	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	sca_lrscore	barrier	4	2	0.5092099573436973	0.12730248933592433
decile	GSE205335	P1089	sca_lrscore	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	sca_lrscore	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	liana_logfc	barrier	4	2	1.2884966724590368	0.3221241681147592
decile	GSE205335	P1089	liana_logfc	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	liana_logfc	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	cp10k_log2fc	barrier	4	2	2.0100183879210602	0.5025045969802651
decile	GSE205335	P1089	cp10k_log2fc	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	cp10k_log2fc	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	cp10k_log2fc_trim	barrier	4	2	1.423642253434894	0.3559105633587235
decile	GSE205335	P1089	cp10k_log2fc_trim	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	cp10k_log2fc_trim	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	cp10k_delta	barrier	4	2	2.3848016191205272	0.5962004047801318
decile	GSE205335	P1089	cp10k_delta	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	cp10k_delta	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	cp10k_delta_trim	barrier	4	2	1.3661388091784508	0.3415347022946127
decile	GSE205335	P1089	cp10k_delta_trim	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	cp10k_delta_trim	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	expr_prop_pp	barrier	4	2	70.75471698113208	17.68867924528302
decile	GSE205335	P1089	expr_prop_pp	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	expr_prop_pp	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1089	conn_z	barrier	4	2	3.987734056724459	0.9969335141811148
decile	GSE205335	P1089	conn_z	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1089	conn_z	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1090	cellchat_hill	barrier	4	4	0.7995740864204745	0.1998935216051186
q4q1	GSE205335	P1090	cellchat_hill	ifn_recruit	5	3	-0.10335703164892852	-0.020671406329785705
q4q1	GSE205335	P1090	cellchat_hill	mhc_cd8	3	3	0.047447095008260276	0.01581569833608676
q4q1	GSE205335	P1090	cellchat_hill_pop	barrier	4	4	0.09950924527773222	0.024877311319433056
q4q1	GSE205335	P1090	cellchat_hill_pop	ifn_recruit	5	3	-0.012863073463992888	-0.0025726146927985776
q4q1	GSE205335	P1090	cellchat_hill_pop	mhc_cd8	3	3	0.005904924503030942	0.0019683081676769806
q4q1	GSE205335	P1090	cellchat_prod	barrier	4	4	1.1918090615631534	0.29795226539078834
q4q1	GSE205335	P1090	cellchat_prod	ifn_recruit	5	3	-0.1259695980654817	-0.02519391961309634
q4q1	GSE205335	P1090	cellchat_prod	mhc_cd8	3	3	0.0377421779363698	0.012580725978789934
q4q1	GSE205335	P1090	cpdb_means	barrier	4	4	0.7060947231531902	0.17652368078829755
q4q1	GSE205335	P1090	cpdb_means	ifn_recruit	5	3	-0.37471959894846024	-0.07494391978969205
q4q1	GSE205335	P1090	cpdb_means	mhc_cd8	3	3	0.724392523537353	0.24146417451245097
q4q1	GSE205335	P1090	conn_prod	barrier	4	4	1.2176604358002345	0.30441510895005863
q4q1	GSE205335	P1090	conn_prod	ifn_recruit	5	3	-0.3161399946884633	-0.06322799893769267
q4q1	GSE205335	P1090	conn_prod	mhc_cd8	3	3	2.6066330779068414	0.8688776926356138
q4q1	GSE205335	P1090	natmi_spec	barrier	4	4	1.6005970738138293	0.40014926845345733
q4q1	GSE205335	P1090	natmi_spec	ifn_recruit	5	3	-0.3585462923873353	-0.07170925847746706
q4q1	GSE205335	P1090	natmi_spec	mhc_cd8	3	3	0.13731302831457026	0.04577100943819009
q4q1	GSE205335	P1090	sca_lrscore	barrier	4	4	0.48870582871466617	0.12217645717866654
q4q1	GSE205335	P1090	sca_lrscore	ifn_recruit	5	3	-0.20149290305424095	-0.04029858061084819
q4q1	GSE205335	P1090	sca_lrscore	mhc_cd8	3	3	0.04832589383424846	0.01610863127808282
q4q1	GSE205335	P1090	liana_logfc	barrier	4	4	2.0373587109819464	0.5093396777454866
q4q1	GSE205335	P1090	liana_logfc	ifn_recruit	5	3	-1.0812122142536897	-0.21624244285073796
q4q1	GSE205335	P1090	liana_logfc	mhc_cd8	3	3	2.0901550027287605	0.6967183342429202
q4q1	GSE205335	P1090	cp10k_log2fc	barrier	4	4	1.6440938143895356	0.4110234535973839
q4q1	GSE205335	P1090	cp10k_log2fc	ifn_recruit	5	3	-3.4871991209813764	-0.6974398241962753
q4q1	GSE205335	P1090	cp10k_log2fc	mhc_cd8	3	3	1.1424147191003504	0.3808049063667835
q4q1	GSE205335	P1090	cp10k_log2fc_trim	barrier	4	4	2.6900385434493623	0.6725096358623406
q4q1	GSE205335	P1090	cp10k_log2fc_trim	ifn_recruit	5	3	-1.8106010021776857	-0.36212020043553717
q4q1	GSE205335	P1090	cp10k_log2fc_trim	mhc_cd8	3	3	1.4611277727975003	0.4870425909325001
q4q1	GSE205335	P1090	cp10k_delta	barrier	4	4	2.7206553410902767	0.6801638352725692
q4q1	GSE205335	P1090	cp10k_delta	ifn_recruit	5	3	-10.361021187514085	-2.072204237502817
q4q1	GSE205335	P1090	cp10k_delta	mhc_cd8	3	3	22.085554839696535	7.3618516132321785
q4q1	GSE205335	P1090	cp10k_delta_trim	barrier	4	4	3.334844604938674	0.8337111512346685
q4q1	GSE205335	P1090	cp10k_delta_trim	ifn_recruit	5	3	-1.9512243298576706	-0.3902448659715341
q4q1	GSE205335	P1090	cp10k_delta_trim	mhc_cd8	3	3	26.47639126526026	8.825463755086753
q4q1	GSE205335	P1090	expr_prop_pp	barrier	4	4	157.44680851063828	39.36170212765957
q4q1	GSE205335	P1090	expr_prop_pp	ifn_recruit	5	3	10.63829787234042	2.127659574468084
q4q1	GSE205335	P1090	expr_prop_pp	mhc_cd8	3	3	24.822695035460995	8.274231678486998
q4q1	GSE205335	P1090	conn_z	barrier	4	4	5.386099299842012	1.346524824960503
q4q1	GSE205335	P1090	conn_z	ifn_recruit	5	3	-0.9922902610018103	-0.19845805220036206
q4q1	GSE205335	P1090	conn_z	mhc_cd8	3	3	3.21241600903228	1.0708053363440933
decile	GSE205335	P1090	cellchat_hill	barrier	4	4	0.9362961025758864	0.2340740256439716
decile	GSE205335	P1090	cellchat_hill	ifn_recruit	5	4	-0.0947579634053019	-0.01895159268106038
decile	GSE205335	P1090	cellchat_hill	mhc_cd8	3	3	0.021001572607529106	0.007000524202509702
decile	GSE205335	P1090	cellchat_hill_pop	barrier	4	4	0.10048686533181511	0.025121716332953778
decile	GSE205335	P1090	cellchat_hill_pop	ifn_recruit	5	4	-0.010169785692399468	-0.0020339571384798937
decile	GSE205335	P1090	cellchat_hill_pop	mhc_cd8	3	3	0.002253968795302208	0.0007513229317674027
decile	GSE205335	P1090	cellchat_prod	barrier	4	4	1.407342301599598	0.3518355753998995
decile	GSE205335	P1090	cellchat_prod	ifn_recruit	5	4	-0.09769728960209978	-0.019539457920419955
decile	GSE205335	P1090	cellchat_prod	mhc_cd8	3	3	0.016604331157008323	0.005534777052336108
decile	GSE205335	P1090	cpdb_means	barrier	4	4	0.9435745036828111	0.2358936259207028
decile	GSE205335	P1090	cpdb_means	ifn_recruit	5	4	-0.6635512393646025	-0.1327102478729205
decile	GSE205335	P1090	cpdb_means	mhc_cd8	3	3	0.41761102978149234	0.1392036765938308
decile	GSE205335	P1090	conn_prod	barrier	4	4	1.6393949396033602	0.40984873490084006
decile	GSE205335	P1090	conn_prod	ifn_recruit	5	4	-0.5173178987937073	-0.10346357975874146
decile	GSE205335	P1090	conn_prod	mhc_cd8	3	3	1.5027194353297961	0.5009064784432654
decile	GSE205335	P1090	natmi_spec	barrier	4	4	1.825460698912596	0.456365174728149
decile	GSE205335	P1090	natmi_spec	ifn_recruit	5	4	-1.1941821720317263	-0.23883643440634525
decile	GSE205335	P1090	natmi_spec	mhc_cd8	3	3	0.06733658211103505	0.022445527370345015
decile	GSE205335	P1090	sca_lrscore	barrier	4	4	0.779516262438213	0.19487906560955326
decile	GSE205335	P1090	sca_lrscore	ifn_recruit	5	4	-0.49484848166748446	-0.09896969633349689
decile	GSE205335	P1090	sca_lrscore	mhc_cd8	3	3	0.02748420272742791	0.009161400909142636
decile	GSE205335	P1090	liana_logfc	barrier	4	4	2.722580514344914	0.6806451285862285
decile	GSE205335	P1090	liana_logfc	ifn_recruit	5	4	-1.9146041648140752	-0.38292083296281504
decile	GSE205335	P1090	liana_logfc	mhc_cd8	3	3	1.2049707233725844	0.40165690779086144
decile	GSE205335	P1090	cp10k_log2fc	barrier	4	4	2.765716019737559	0.6914290049343897
decile	GSE205335	P1090	cp10k_log2fc	ifn_recruit	5	4	-6.189294599925363	-1.2378589199850727
decile	GSE205335	P1090	cp10k_log2fc	mhc_cd8	3	3	0.9732168839001467	0.32440562796671557
decile	GSE205335	P1090	cp10k_log2fc_trim	barrier	4	4	3.407901084268935	0.8519752710672337
decile	GSE205335	P1090	cp10k_log2fc_trim	ifn_recruit	5	4	-3.525683117625515	-0.705136623525103
decile	GSE205335	P1090	cp10k_log2fc_trim	mhc_cd8	3	3	1.0314540260885083	0.34381800869616946
decile	GSE205335	P1090	cp10k_delta	barrier	4	4	4.226278155004492	1.056569538751123
decile	GSE205335	P1090	cp10k_delta	ifn_recruit	5	4	-19.787197104875762	-3.9574394209751524
decile	GSE205335	P1090	cp10k_delta	mhc_cd8	3	3	19.94313367469162	6.647711224897207
decile	GSE205335	P1090	cp10k_delta_trim	barrier	4	4	4.332725590380389	1.0831813975950972
decile	GSE205335	P1090	cp10k_delta_trim	ifn_recruit	5	4	-6.947165005909879	-1.3894330011819758
decile	GSE205335	P1090	cp10k_delta_trim	mhc_cd8	3	3	20.256657361074442	6.752219120358148
decile	GSE205335	P1090	expr_prop_pp	barrier	4	4	191.07142857142856	47.76785714285714
decile	GSE205335	P1090	expr_prop_pp	ifn_recruit	5	4	-10.714285714285708	-2.1428571428571415
decile	GSE205335	P1090	expr_prop_pp	mhc_cd8	3	3	10.71428571428572	3.5714285714285734
decile	GSE205335	P1090	conn_z	barrier	4	4	5.63098514353325	1.4077462858833125
decile	GSE205335	P1090	conn_z	ifn_recruit	5	4	-3.072771877886235	-0.614554375577247
decile	GSE205335	P1090	conn_z	mhc_cd8	3	3	2.4879408327940604	0.8293136109313535
q4q1	GSE205335	P1115	cellchat_hill	barrier	4	1	0.0026606745282923006	0.0006651686320730751
q4q1	GSE205335	P1115	cellchat_hill	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	cellchat_hill	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1115	cellchat_hill_pop	barrier	4	1	0.0001462572477390874	3.656431193477185e-05
q4q1	GSE205335	P1115	cellchat_hill_pop	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	cellchat_hill_pop	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1115	cellchat_prod	barrier	4	1	0.004349822770105663	0.0010874556925264157
q4q1	GSE205335	P1115	cellchat_prod	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	cellchat_prod	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1115	cpdb_means	barrier	4	1	0.014011398963412192	0.003502849740853048
q4q1	GSE205335	P1115	cpdb_means	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	cpdb_means	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1115	conn_prod	barrier	4	1	0.007553279011411451	0.0018883197528528628
q4q1	GSE205335	P1115	conn_prod	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	conn_prod	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1115	natmi_spec	barrier	4	1	0.005274468174795016	0.001318617043698754
q4q1	GSE205335	P1115	natmi_spec	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	natmi_spec	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1115	sca_lrscore	barrier	4	1	0.007263648212075258	0.0018159120530188144
q4q1	GSE205335	P1115	sca_lrscore	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	sca_lrscore	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1115	liana_logfc	barrier	4	1	0.040428351600863145	0.010107087900215786
q4q1	GSE205335	P1115	liana_logfc	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	liana_logfc	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1115	cp10k_log2fc	barrier	4	1	0.07955179719995162	0.019887949299987905
q4q1	GSE205335	P1115	cp10k_log2fc	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	cp10k_log2fc	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1115	cp10k_log2fc_trim	barrier	4	1	0.04576160739520913	0.011440401848802283
q4q1	GSE205335	P1115	cp10k_log2fc_trim	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	cp10k_log2fc_trim	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1115	cp10k_delta	barrier	4	1	0.10569883203046049	0.026424708007615122
q4q1	GSE205335	P1115	cp10k_delta	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	cp10k_delta	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1115	cp10k_delta_trim	barrier	4	1	0.05253156097367584	0.01313289024341896
q4q1	GSE205335	P1115	cp10k_delta_trim	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	cp10k_delta_trim	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1115	expr_prop_pp	barrier	4	1	-0.2123142250530785	-0.05307855626326963
q4q1	GSE205335	P1115	expr_prop_pp	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	expr_prop_pp	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1115	conn_z	barrier	4	1	-0.2844013008465631	-0.07110032521164078
q4q1	GSE205335	P1115	conn_z	ifn_recruit	5	0	0.0	0.0
q4q1	GSE205335	P1115	conn_z	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	cellchat_hill	barrier	4	2	0.010376249341196166	0.0025940623352990414
decile	GSE205335	P1115	cellchat_hill	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	cellchat_hill	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	cellchat_hill_pop	barrier	4	2	0.0010102904963651509	0.0002525726240912877
decile	GSE205335	P1115	cellchat_hill_pop	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	cellchat_hill_pop	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	cellchat_prod	barrier	4	2	0.012866445432916089	0.0032166113582290223
decile	GSE205335	P1115	cellchat_prod	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	cellchat_prod	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	cpdb_means	barrier	4	2	0.05858885461257832	0.01464721365314458
decile	GSE205335	P1115	cpdb_means	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	cpdb_means	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	conn_prod	barrier	4	2	0.029705764610624887	0.007426441152656222
decile	GSE205335	P1115	conn_prod	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	conn_prod	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	natmi_spec	barrier	4	2	0.31065109581981	0.0776627739549525
decile	GSE205335	P1115	natmi_spec	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	natmi_spec	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	sca_lrscore	barrier	4	2	0.10940259884360115	0.027350649710900288
decile	GSE205335	P1115	sca_lrscore	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	sca_lrscore	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	liana_logfc	barrier	4	2	0.16905170000186237	0.04226292500046559
decile	GSE205335	P1115	liana_logfc	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	liana_logfc	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	cp10k_log2fc	barrier	4	2	0.25558083388155106	0.06389520847038777
decile	GSE205335	P1115	cp10k_log2fc	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	cp10k_log2fc	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	cp10k_log2fc_trim	barrier	4	2	0.1329446902314341	0.033236172557858525
decile	GSE205335	P1115	cp10k_log2fc_trim	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	cp10k_log2fc_trim	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	cp10k_delta	barrier	4	2	0.2583936166005013	0.06459840415012533
decile	GSE205335	P1115	cp10k_delta	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	cp10k_delta	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	cp10k_delta_trim	barrier	4	2	0.13205750859797497	0.03301437714949374
decile	GSE205335	P1115	cp10k_delta_trim	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	cp10k_delta_trim	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	expr_prop_pp	barrier	4	2	9.308510638297868	2.327127659574467
decile	GSE205335	P1115	expr_prop_pp	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	expr_prop_pp	mhc_cd8	3	0	0.0	0.0
decile	GSE205335	P1115	conn_z	barrier	4	2	1.4696297605879598	0.36740744014698995
decile	GSE205335	P1115	conn_z	ifn_recruit	5	0	0.0	0.0
decile	GSE205335	P1115	conn_z	mhc_cd8	3	0	0.0	0.0
q4q1	GSE205335	P1119	cellchat_hill	barrier	4	4	0.7624449453867446	0.19061123634668614
q4q1	GSE205335	P1119	cellchat_hill	ifn_recruit	5	2	0.1615011043968424	0.03230022087936848
q4q1	GSE205335	P1119	cellchat_hill	mhc_cd8	3	3	0.04232255193757739	0.014107517312525797
q4q1	GSE205335	P1119	cellchat_hill_pop	barrier	4	4	0.09529800811884188	0.02382450202971047
q4q1	GSE205335	P1119	cellchat_hill_pop	ifn_recruit	5	2	0.020186026087700513	0.0040372052175401026
q4q1	GSE205335	P1119	cellchat_hill_pop	mhc_cd8	3	3	0.00528989656572712	0.0017632988552423734
q4q1	GSE205335	P1119	cellchat_prod	barrier	4	4	1.1230168021031512	0.2807542005257878
q4q1	GSE205335	P1119	cellchat_prod	ifn_recruit	5	2	0.22103581609651252	0.0442071632193025
q4q1	GSE205335	P1119	cellchat_prod	mhc_cd8	3	3	0.0391786546676256	0.013059551555875201
q4q1	GSE205335	P1119	cpdb_means	barrier	4	4	0.8681735782337064	0.2170433945584266
q4q1	GSE205335	P1119	cpdb_means	ifn_recruit	5	2	-0.03019565038050287	-0.006039130076100574
q4q1	GSE205335	P1119	cpdb_means	mhc_cd8	3	3	0.7089524845470871	0.23631749484902906
q4q1	GSE205335	P1119	conn_prod	barrier	4	4	1.224195844049688	0.306048961012422
q4q1	GSE205335	P1119	conn_prod	ifn_recruit	5	2	0.08838556429478842	0.017677112858957685
q4q1	GSE205335	P1119	conn_prod	mhc_cd8	3	3	2.2453048773108812	0.7484349591036271
q4q1	GSE205335	P1119	natmi_spec	barrier	4	4	2.149451012096859	0.5373627530242148
q4q1	GSE205335	P1119	natmi_spec	ifn_recruit	5	2	0.41594686413272175	0.08318937282654434
q4q1	GSE205335	P1119	natmi_spec	mhc_cd8	3	3	0.14574155407812117	0.04858051802604039
q4q1	GSE205335	P1119	sca_lrscore	barrier	4	4	0.7419674839711172	0.1854918709927793
q4q1	GSE205335	P1119	sca_lrscore	ifn_recruit	5	2	-0.02398768237157095	-0.00479753647431419
q4q1	GSE205335	P1119	sca_lrscore	mhc_cd8	3	3	0.047796309852990326	0.015932103284330108
q4q1	GSE205335	P1119	liana_logfc	barrier	4	4	2.505019431897189	0.6262548579742973
q4q1	GSE205335	P1119	liana_logfc	ifn_recruit	5	2	-0.08712623012073686	-0.017425246024147373
q4q1	GSE205335	P1119	liana_logfc	mhc_cd8	3	3	2.045604467363985	0.681868155787995
q4q1	GSE205335	P1119	cp10k_log2fc	barrier	4	4	2.5919943578792357	0.6479985894698089
q4q1	GSE205335	P1119	cp10k_log2fc	ifn_recruit	5	2	-1.8385913634442428	-0.36771827268884855
q4q1	GSE205335	P1119	cp10k_log2fc	mhc_cd8	3	3	0.4940462400778264	0.16468208002594212
q4q1	GSE205335	P1119	cp10k_log2fc_trim	barrier	4	4	2.876558762593311	0.7191396906483277
q4q1	GSE205335	P1119	cp10k_log2fc_trim	ifn_recruit	5	2	0.3010284479631927	0.06020568959263854
q4q1	GSE205335	P1119	cp10k_log2fc_trim	mhc_cd8	3	3	0.8065064705462298	0.2688354901820766
